RevisionColumn,EKATTE,Units,Edu_schYear,ValueColumn
"r_8","RSE13","num","2020/2021","15"
"r_8","RSE27","num","2020/2021","412"
"r_8","RSE33","num","2020/2021","25"
"r_8","RSE37","num","2020/2021","10"
"r_8","SLS","num","2020/2021","316"
"r_8","SLS01","num","2020/2021","9"
"r_8","SLS07","num","2020/2021","36"
"r_8","SLS10","num","2020/2021","88"
"r_8","SLS15","num","2020/2021","18"
"r_8","SLS31","num","2020/2021","112"
"r_8","SLS32","num","2020/2021","16"
"r_8","SLS34","num","2020/2021","37"
"r_8","BG33","num","2020/2021","2703"
"r_8","VAR","num","2020/2021","1354"
"r_8","VAR01","num","2020/2021","27"
"r_8","VAR02","num","2020/2021","59"
"r_8","VAR04","num","2020/2021","40"
"r_8","VAR05","num","2020/2021","11"
"r_8","VAR06","num","2020/2021","999"
"r_8","VAR08","num","2020/2021","14"
"r_8","VAR09","num","2020/2021","25"
"r_8","VAR14","num","2020/2021","25"
"r_8","VAR13","num","2020/2021","46"
"r_8","VAR16","num","2020/2021","39"
"r_8","VAR24","num","2020/2021","53"
"r_8","VAR26","num","2020/2021","16"
"r_8","DOB","num","2020/2021","509"
"r_8","DOB03","num","2020/2021","63"
"r_8","DOB12","num","2020/2021","36"
"r_8","DOB15","num","2020/2021","70"
"r_8","DOB28","num","2020/2021","215"
"r_8","DOB17","num","2020/2021","45"
"r_8","DOB20","num","2020/2021","13"
"r_8","DOB27","num","2020/2021","54"
"r_8","DOB29","num","2020/2021","13"
"r_8","TGV","num","2020/2021","317"
"r_8","TGV02","num","2020/2021","14"
"r_8","TGV22","num","2020/2021","43"
"r_8","TGV23","num","2020/2021","15"
"r_8","TGV24","num","2020/2021","71"
"r_8","TGV35","num","2020/2021","174"
"r_8","SHU","num","2020/2021","523"
"r_8","SHU23","num","2020/2021","34"
"r_8","SHU07","num","2020/2021","22"
"r_8","SHU10","num","2020/2021","35"
"r_8","SHU18","num","2020/2021","44"
"r_8","SHU19","num","2020/2021","24"
"r_8","SHU21","num","2020/2021","23"
"r_8","SHU22","num","2020/2021","50"
"r_8","SHU25","num","2020/2021","13"
"r_8","SHU11","num","2020/2021","10"
"r_8","SHU30","num","2020/2021","268"
"r_8","BG34","num","2020/2021","2873"
"r_8","BGS","num","2020/2021","1171"
"r_8","BGS01","num","2020/2021","74"
"r_8","BGS04","num","2020/2021","587"
"r_8","BGS08","num","2020/2021","30"
"r_8","BGS09","num","2020/2021","64"
"r_8","BGS12","num","2020/2021","6"
"r_8","BGS15","num","2020/2021","90"
"r_8","BGS17","num","2020/2021","75"
"r_8","BGS27","num","2020/2021","18"
"r_8","BGS18","num","2020/2021","83"
"r_8","BGS21","num","2020/2021","32"
"r_8","BGS06","num","2020/2021","47"
"r_8","BGS23","num","2020/2021","36"
"r_8","BGS13","num","2020/2021","29"
"r_8","SLV","num","2020/2021","508"
"r_8","SLV11","num","2020/2021","44"
"r_8","SLV16","num","2020/2021","97"
"r_8","SLV20","num","2020/2021","316"
"r_8","SLV24","num","2020/2021","51"
"r_8","SZR","num","2020/2021","865"
"r_8","SZR04","num","2020/2021","22"
"r_8","SZR37","num","2020/2021","10"
"r_8","SZR07","num","2020/2021","30"
"r_8","SZR12","num","2020/2021","212"
"r_8","SZR22","num","2020/2021","33"
"r_8","SZR38","num","2020/2021","21"
"r_8","SZR23","num","2020/2021","2"
"r_8","SZR24","num","2020/2021","37"
"r_8","SZR27","num","2020/2021","57"
"r_8","SZR31","num","2020/2021","392"
"r_8","SZR36","num","2020/2021","49"
"r_8","JAM","num","2020/2021","329"
"r_8","JAM03","num","2020/2021","9"
"r_8","JAM07","num","2020/2021","39"
"r_8","JAM22","num","2020/2021","35"
"r_8","JAM25","num","2020/2021","59"
"r_8","JAM26","num","2020/2021","187"
"r_8","BG4","num","2020/2021","10307"
"r_8","BG41","num","2020/2021","6436"
"r_8","BLG","num","2020/2021","993"
"r_8","BLG01","num","2020/2021","42"
"r_8","BLG02","num","2020/2021","22"
"r_8","BLG03","num","2020/2021","238"
"r_8","BLG11","num","2020/2021","125"
"r_8","BLG13","num","2020/2021","65"
"r_8","BLG28","num","2020/2021","15"
"r_8","BLG33","num","2020/2021","143"
"r_8","BLG37","num","2020/2021","60"
"r_8","BLG40","num","2020/2021","110"
"r_8","BLG42","num","2020/2021","55"
"r_8","BLG44","num","2020/2021","42"
"r_8","BLG49","num","2020/2021","14"
"r_8","BLG52","num","2020/2021","31"
"r_8","BLG53","num","2020/2021","31"
"r_8","KNL","num","2020/2021","271"
"r_8","KNL04","num","2020/2021","16"
"r_8","KNL05","num","2020/2021","4"
"r_8","KNL48","num","2020/2021","96"
"r_8","KNL27","num","2020/2021","9"
"r_8","KNL29","num","2020/2021","117"
"r_8","KNL31","num","2020/2021","4"
"r_8","KNL38","num","2020/2021","9"
"r_8","KNL41","num","2020/2021","16"
"r_8","KNL50","num","2020/2021","-"
"r_8","PER","num","2020/2021","319"
"r_8","PER08","num","2020/2021","13"
"r_8","PER19","num","2020/2021","2"
"r_8","PER22","num","2020/2021","2"
"r_8","PER32","num","2020/2021","248"
"r_8","PER36","num","2020/2021","47"
"r_8","PER51","num","2020/2021","7"
"r_8","SFO","num","2020/2021","669"
"r_8","SFO54","num","2020/2021","4"
"r_8","SFO06","num","2020/2021","33"
"r_8","SFO07","num","2020/2021","103"
"r_8","SFO09","num","2020/2021","8"
"r_8","SFO10","num","2020/2021","12"
"r_8","SFO59","num","2020/2021","12"
"r_8","SFO16","num","2020/2021","9"
"r_8","SFO17","num","2020/2021","89"
"r_8","SFO18","num","2020/2021","37"
"r_8","SFO47","num","2020/2021","19"
"r_8","SFO20","num","2020/2021","45"
"r_8","SFO24","num","2020/2021","9"
"r_8","SFO25","num","2020/2021","27"
"r_8","SFO26","num","2020/2021","41"
"r_8","SFO56","num","2020/2021","6"
"r_8","SFO55","num","2020/2021","18"
"r_8","SFO34","num","2020/2021","27"
"r_8","SFO39","num","2020/2021","85"
"r_8","SFO43","num","2020/2021","49"
"r_8","SFO45","num","2020/2021","23"
"r_8","SFO57","num","2020/2021","4"
"r_8","SFO58","num","2020/2021","9"
"r_8","SOF","num","2020/2021","4184"
"r_8","SOF46","num","2020/2021","4184"
"r_8","BG42","num","2020/2021","3871"
"r_8","KRZ","num","2020/2021","424"
"r_8","KRZ02","num","2020/2021","21"
"r_8","KRZ08","num","2020/2021","24"
"r_8","KRZ14","num","2020/2021","50"
"r_8","KRZ15","num","2020/2021","54"
"r_8","KRZ16","num","2020/2021","215"
"r_8","KRZ21","num","2020/2021","40"
"r_8","KRZ35","num","2020/2021","20"
"r_8","PAZ","num","2020/2021","641"
"r_8","PAZ03","num","2020/2021","17"
"r_8","PAZ04","num","2020/2021","17"
"r_8","PAZ06","num","2020/2021","22"
"r_8","PAZ08","num","2020/2021","92"
"r_8","PAZ39","num","2020/2021","12"
"r_8","PAZ14","num","2020/2021","10"
"r_8","PAZ19","num","2020/2021","259"
"r_8","PAZ20","num","2020/2021","60"
"r_8","PAZ21","num","2020/2021","43"
"r_8","PAZ24","num","2020/2021","44"
"r_8","PAZ29","num","2020/2021","54"
"r_8","PAZ32","num","2020/2021","11"
"r_8","PDV","num","2020/2021","1890"
"r_8","PDV01","num","2020/2021","162"
"r_8","PDV07","num","2020/2021","12"
"r_8","PDV12","num","2020/2021","30"
"r_8","PDV13","num","2020/2021","134"
"r_8","PDV39","num","2020/2021","21"
"r_8","PDV42","num","2020/2021","16"
"r_8","PDV15","num","2020/2021","4"
"r_8","PDV17","num","2020/2021","109"
"r_8","PDV40","num","2020/2021","18"
"r_8","PDV22","num","2020/2021","945"
"r_8","PDV23","num","2020/2021","68"
"r_8","PDV25","num","2020/2021","78"
"r_8","PDV26","num","2020/2021","95"
"r_8","PDV28","num","2020/2021","56"
"r_8","PDV43","num","2020/2021","29"
"r_8","PDV41","num","2020/2021","61"
"r_8","PDV33","num","2020/2021","27"
"r_8","PDV37","num","2020/2021","25"
"r_8","SML","num","2020/2021","313"
"r_8","SML02","num","2020/2021","9"
"r_8","SML05","num","2020/2021","7"
"r_8","SML09","num","2020/2021","26"
"r_8","SML10","num","2020/2021","24"
"r_8","SML11","num","2020/2021","35"
"r_8","SML16","num","2020/2021","27"
"r_8","SML18","num","2020/2021","12"
"r_8","SML27","num","2020/2021","33"
"r_8","SML31","num","2020/2021","121"
"r_8","SML38","num","2020/2021","19"
"r_8","HKV","num","2020/2021","603"
"r_8","HKV09","num","2020/2021","123"
"r_8","HKV11","num","2020/2021","14"
"r_8","HKV17","num","2020/2021","22"
"r_8","HKV18","num","2020/2021","4"
"r_8","HKV19","num","2020/2021","17"
"r_8","HKV28","num","2020/2021","65"
"r_8","HKV29","num","2020/2021","21"
"r_8","HKV30","num","2020/2021","11"
"r_8","HKV32","num","2020/2021","23"
"r_8","HKV33","num","2020/2021","62"
"r_8","HKV34","num","2020/2021","241"
"r_9","BG","Num","2021/2022","19975"
"r_9","BG3","Num","2021/2022","9705"
"r_9","BG31","Num","2021/2022","2038"
"r_9","VID","Num","2021/2022","212"
"r_9","VID01","Num","2021/2022","12"
"r_9","VID03","Num","2021/2022","2"
"r_9","VID06","Num","2021/2022","9"
"r_9","VID09","Num","2021/2022","132"
"r_9","VID15","Num","2021/2022","2"
"r_9","VID16","Num","2021/2022","14"
"r_9","VID22","Num","2021/2022","7"
"r_9","VID25","Num","2021/2022","4"
"r_9","VID30","Num","2021/2022","11"
"r_9","VID33","Num","2021/2022","15"
"r_9","VID37","Num","2021/2022","4"
"r_9","VRC","Num","2021/2022","528"
"r_9","VRC05","Num","2021/2022","22"
"r_9","VRC08","Num","2021/2022","67"
"r_9","VRC10","Num","2021/2022","213"
"r_9","VRC20","Num","2021/2022","66"
"r_9","VRC19","Num","2021/2022","x"
"r_9","VRC21","Num","2021/2022","22"
"r_9","VRC27","Num","2021/2022","67"
"r_9","VRC28","Num","2021/2022","17"
"r_9","VRC31","Num","2021/2022","26"
"r_9","VRC32","Num","2021/2022","13"
"r_9","VRC35","Num","2021/2022","15"
"r_9","LOV","Num","2021/2022","326"
"r_9","LOV02","Num","2021/2022","9"
"r_9","LOV17","Num","2021/2022","10"
"r_9","LOV18","Num","2021/2022","83"
"r_9","LOV19","Num","2021/2022","51"
"r_9","LOV33","Num","2021/2022","62"
"r_9","LOV34","Num","2021/2022","78"
"r_9","LOV36","Num","2021/2022","16"
"r_9","LOV38","Num","2021/2022","17"
"r_9","MON","Num","2021/2022","318"
"r_9","MON02","Num","2021/2022","43"
"r_9","MON04","Num","2021/2022","18"
"r_9","MON07","Num","2021/2022","13"
"r_9","MON11","Num","2021/2022","22"
"r_9","MON12","Num","2021/2022","17"
"r_9","MON14","Num","2021/2022","2"
"r_9","MON24","Num","2021/2022","50"
"r_9","MON26","Num","2021/2022","7"
"r_9","MON29","Num","2021/2022","131"
"r_9","MON36","Num","2021/2022","4"
"r_9","MON38","Num","2021/2022","11"
"r_9","PVN","Num","2021/2022","654"
"r_9","PVN03","Num","2021/2022","22"
"r_9","PVN08","Num","2021/2022","26"
"r_9","PVN10","Num","2021/2022","44"
"r_9","PVN11","Num","2021/2022","30"
"r_9","PVN23","Num","2021/2022","13"
"r_9","PVN39","Num","2021/2022","40"
"r_9","PVN16","Num","2021/2022","37"
"r_9","PVN21","Num","2021/2022","15"
"r_9","PVN24","Num","2021/2022","337"
"r_9","PVN27","Num","2021/2022","13"
"r_9","PVN37","Num","2021/2022","77"
"r_9","BG32","Num","2021/2022","2129"
"r_9","VTR","Num","2021/2022","643"
"r_9","VTR04","Num","2021/2022","249"
"r_9","VTR06","Num","2021/2022","118"
"r_9","VTR13","Num","2021/2022","23"
"r_9","VTR14","Num","2021/2022","14"
"r_9","VTR20","Num","2021/2022","34"
"r_9","VTR22","Num","2021/2022","59"
"r_9","VTR26","Num","2021/2022","24"
"r_9","VTR28","Num","2021/2022","79"
"r_9","VTR31","Num","2021/2022","39"
"r_9","VTR32","Num","2021/2022","4"
"r_9","GAB","Num","2021/2022","0.3"
"r_9","GAB05","Num","2021/2022","137"
"r_9","GAB12","Num","2021/2022","19"
"r_9","GAB29","Num","2021/2022","95"
"r_9","GAB35","Num","2021/2022","23"
"r_9","RAZ","Num","2021/2022","359"
"r_9","RAZ11","Num","2021/2022","27"
"r_9","RAZ14","Num","2021/2022","66"
"r_9","RAZ16","Num","2021/2022","54"
"r_9","RAZ17","Num","2021/2022","21"
"r_9","RAZ26","Num","2021/2022","157"
"r_9","RAZ29","Num","2021/2022","19"
"r_9","RAZ36","Num","2021/2022","15"
"r_9","RSE","Num","2021/2022","533"
"r_9","RSE03","Num","2021/2022","9"
"r_9","RSE04","Num","2021/2022","28"
"r_9","RSE05","Num","2021/2022","32"
"r_9","RSE08","Num","2021/2022","18"
"r_9","RSE13","Num","2021/2022","17"
"r_9","RSE27","Num","2021/2022","395"
"r_9","RSE33","Num","2021/2022","24"
"r_9","RSE37","Num","2021/2022","10"
"r_9","SLS","Num","2021/2022","320"
"r_9","SLS01","Num","2021/2022","9"
"r_9","SLS07","Num","2021/2022","24"
"r_9","SLS10","Num","2021/2022","91"
"r_9","SLS15","Num","2021/2022","17"
"r_9","SLS31","Num","2021/2022","126"
"r_9","SLS32","Num","2021/2022","16"
"r_9","SLS34","Num","2021/2022","37"
"r_9","BG33","Num","2021/2022","2652"
"r_9","VAR","Num","2021/2022","1345"
"r_9","VAR01","Num","2021/2022","22"
"r_9","VAR02","Num","2021/2022","60"
"r_9","VAR04","Num","2021/2022","43"
"r_9","VAR05","Num","2021/2022","11"
"r_9","VAR06","Num","2021/2022","1005"
"r_9","VAR08","Num","2021/2022","14"
"r_9","VAR09","Num","2021/2022","23"
"r_9","VAR14","Num","2021/2022","26"
"r_9","VAR13","Num","2021/2022","45"
"r_9","VAR16","Num","2021/2022","31"
"r_9","VAR24","Num","2021/2022","49"
"r_9","VAR26","Num","2021/2022","16"
"r_9","DOB","Num","2021/2022","479"
"r_9","DOB03","Num","2021/2022","62"
"r_9","DOB12","Num","2021/2022","34"
"r_9","DOB15","Num","2021/2022","192"
"r_9","DOB28","Num","2021/2022","67"
"r_9","DOB17","Num","2021/2022","45"
"r_9","DOB20","Num","2021/2022","13"
"r_9","DOB27","Num","2021/2022","54"
"r_9","DOB29","Num","2021/2022","12"
"r_9","TGV","Num","2021/2022","309"
"r_9","TGV02","Num","2021/2022","13"
"r_9","TGV22","Num","2021/2022","42"
"r_9","TGV23","Num","2021/2022","14"
"r_9","TGV24","Num","2021/2022","71"
"r_9","TGV35","Num","2021/2022","169"
"r_9","SHU","Num","2021/2022","519"
"r_9","SHU23","Num","2021/2022","32"
"r_9","SHU07","Num","2021/2022","21"
"r_9","SHU10","Num","2021/2022","31"
"r_9","SHU18","Num","2021/2022","38"
"r_9","SHU19","Num","2021/2022","26"
"r_9","SHU21","Num","2021/2022","23"
"r_9","SHU22","Num","2021/2022","51"
"r_9","SHU25","Num","2021/2022","15"
"r_9","SHU11","Num","2021/2022","9"
"r_9","SHU30","Num","2021/2022","273"
"r_9","BG34","Num","2021/2022","2886"
"r_9","BGS","Num","2021/2022","1173"
"r_9","BGS01","Num","2021/2022","65"
"r_9","BGS04","Num","2021/2022","620"
"r_9","BGS08","Num","2021/2022","27"
"r_9","BGS09","Num","2021/2022","59"
"r_9","BGS12","Num","2021/2022","6"
"r_9","BGS15","Num","2021/2022","86"
"r_9","BGS17","Num","2021/2022","74"
"r_9","BGS27","Num","2021/2022","18"
"r_9","BGS18","Num","2021/2022","81"
"r_9","BGS21","Num","2021/2022","32"
"r_9","BGS06","Num","2021/2022","43"
"r_9","BGS23","Num","2021/2022","33"
"r_9","BGS13","Num","2021/2022","29"
"r_9","SLV","Num","2021/2022","497"
"r_9","SLV11","Num","2021/2022","40"
"r_9","SLV16","Num","2021/2022","92"
"r_9","SLV20","Num","2021/2022","324"
"r_9","SLV24","Num","2021/2022","41"
"r_9","SZR","Num","2021/2022","886"
"r_9","SZR04","Num","2021/2022","19"
"r_9","SZR37","Num","2021/2022","10"
"r_9","SZR07","Num","2021/2022","28"
"r_9","SZR12","Num","2021/2022","232"
"r_9","SZR22","Num","2021/2022","39"
"r_9","SZR38","Num","2021/2022","18"
"r_9","SZR23","Num","2021/2022","2"
"r_9","SZR24","Num","2021/2022","35"
"r_9","SZR27","Num","2021/2022","62"
"r_9","SZR31","Num","2021/2022","395"
"r_9","SZR36","Num","2021/2022","46"
"r_9","JAM","Num","2021/2022","330"
"r_9","JAM03","Num","2021/2022","9"
"r_9","JAM07","Num","2021/2022","36"
"r_9","JAM22","Num","2021/2022","31"
"r_9","JAM25","Num","2021/2022","57"
"r_9","JAM26","Num","2021/2022","197"
"r_9","BG4","Num","2021/2022","10270"
"r_9","BG41","Num","2021/2022","6401"
"r_9","BLG","Num","2021/2022","991"
"r_9","BLG01","Num","2021/2022","42"
"r_9","BLG02","Num","2021/2022","20"
"r_9","BLG03","Num","2021/2022","237"
"r_9","BLG11","Num","2021/2022","132"
"r_9","BLG13","Num","2021/2022","69"
"r_9","BLG28","Num","2021/2022","15"
"r_9","BLG33","Num","2021/2022","132"
"r_9","BLG37","Num","2021/2022","56"
"r_9","BLG40","Num","2021/2022","109"
"r_9","BLG42","Num","2021/2022","59"
"r_9","BLG44","Num","2021/2022","44"
"r_9","BLG49","Num","2021/2022","13"
"r_9","BLG52","Num","2021/2022","31"
"r_9","BLG53","Num","2021/2022","32"
"r_9","KNL","Num","2021/2022","254"
"r_9","KNL04","Num","2021/2022","14"
"r_9","KNL05","Num","2021/2022","4"
"r_9","KNL48","Num","2021/2022","100"
"r_9","KNL27","Num","2021/2022","9"
"r_9","KNL29","Num","2021/2022","101"
"r_9","KNL31","Num","2021/2022","4"
"r_9","KNL38","Num","2021/2022","8"
"r_9","KNL41","Num","2021/2022","14"
"r_9","KNL50","Num","2021/2022","-"
"r_9","PER","Num","2021/2022","313"
"r_9","PER08","Num","2021/2022","11"
"r_9","PER19","Num","2021/2022","2"
"r_9","PER22","Num","2021/2022","2"
"r_9","PER32","Num","2021/2022","246"
"r_9","PER36","Num","2021/2022","45"
"r_9","PER51","Num","2021/2022","7"
"r_9","SFO","Num","2021/2022","658"
"r_9","SFO54","Num","2021/2022","5"
"r_9","SFO06","Num","2021/2022","33"
"r_9","SFO07","Num","2021/2022","96"
"r_9","SFO09","Num","2021/2022","7"
"r_9","SFO10","Num","2021/2022","18"
"r_9","SFO59","Num","2021/2022","12"
"r_9","SFO16","Num","2021/2022","9"
"r_9","SFO17","Num","2021/2022","87"
"r_9","SFO18","Num","2021/2022","39"
"r_9","SFO47","Num","2021/2022","19"
"r_9","SFO20","Num","2021/2022","44"
"r_9","SFO24","Num","2021/2022","3"
"r_9","SFO25","Num","2021/2022","29"
"r_9","SFO26","Num","2021/2022","34"
"r_9","SFO56","Num","2021/2022","6"
"r_9","SFO55","Num","2021/2022","22"
"r_9","SFO34","Num","2021/2022","29"
"r_9","SFO39","Num","2021/2022","85"
"r_9","SFO43","Num","2021/2022","49"
"r_9","SFO45","Num","2021/2022","21"
"r_9","SFO57","Num","2021/2022","4"
"r_9","SFO58","Num","2021/2022","7"
"r_9","SOF","Num","2021/2022","4185"
"r_9","SOF46","Num","2021/2022","4185"
"r_9","BG42","Num","2021/2022","3869"
"r_9","KRZ","Num","2021/2022","418"
"r_9","KRZ02","Num","2021/2022","22"
"r_9","KRZ08","Num","2021/2022","22"
"r_9","KRZ14","Num","2021/2022","47"
"r_9","KRZ15","Num","2021/2022","52"
"r_9","KRZ16","Num","2021/2022","214"
"r_9","KRZ21","Num","2021/2022","40"
"r_9","KRZ35","Num","2021/2022","21"
"r_9","PAZ","Num","2021/2022","632"
"r_9","PAZ03","Num","2021/2022","16"
"r_9","PAZ04","Num","2021/2022","20"
"r_9","PAZ06","Num","2021/2022","23"
"r_9","PAZ08","Num","2021/2022","89"
"r_9","PAZ14","Num","2021/2022","8"
"r_9","PAZ19","Num","2021/2022","255"
"r_9","PAZ20","Num","2021/2022","61"
"r_9","PAZ21","Num","2021/2022","42"
"r_9","PAZ24","Num","2021/2022","42"
"r_9","PAZ29","Num","2021/2022","54"
"r_9","PAZ32","Num","2021/2022","10"
"r_9","PAZ39","Num","2021/2022","12"
"r_9","PDV","Num","2021/2022","1909"
"r_9","PDV01","Num","2021/2022","153"
"r_9","PDV07","Num","2021/2022","14"
"r_9","PDV12","Num","2021/2022","29"
"r_9","PDV13","Num","2021/2022","134"
"r_9","PDV39","Num","2021/2022","20"
"r_9","PDV42","Num","2021/2022","17"
"r_9","PDV15","Num","2021/2022","4"
"r_9","PDV17","Num","2021/2022","117"
"r_9","PDV40","Num","2021/2022","19"
"r_9","PDV22","Num","2021/2022","954"
"r_9","PDV23","Num","2021/2022","74"
"r_9","PDV25","Num","2021/2022","73"
"r_9","PDV26","Num","2021/2022","99"
"r_9","PDV28","Num","2021/2022","60"
"r_9","PDV43","Num","2021/2022","35"
"r_9","PDV41","Num","2021/2022","60"
"r_9","PDV33","Num","2021/2022","21"
"r_9","PDV37","Num","2021/2022","26"
"r_9","SML","Num","2021/2022","320"
"r_9","SML02","Num","2021/2022","10"
"r_9","SML05","Num","2021/2022","3"
"r_9","SML09","Num","2021/2022","30"
"r_9","SML10","Num","2021/2022","22"
"r_9","SML11","Num","2021/2022","37"
"r_9","SML16","Num","2021/2022","30"
"r_9","SML18","Num","2021/2022","13"
"r_9","SML27","Num","2021/2022","33"
"r_9","SML31","Num","2021/2022","121"
"r_9","SML38","Num","2021/2022","21"
"r_9","HKV","Num","2021/2022","590"
"r_9","HKV09","Num","2021/2022","121"
"r_9","HKV11","Num","2021/2022","14"
"r_9","HKV17","Num","2021/2022","25"
"r_9","HKV18","Num","2021/2022","4"
"r_9","HKV19","Num","2021/2022","15"
"r_9","HKV28","Num","2021/2022","63"
"r_9","HKV29","Num","2021/2022","18"
"r_9","HKV30","Num","2021/2022","11"
"r_9","HKV32","Num","2021/2022","22"
"r_9","HKV33","Num","2021/2022","58"
"r_9","HKV34","Num","2021/2022","239"
"r_10","BG","num","2022/2023","19747"
"r_10","BG3","num","2022/2023","9587"
"r_10","BG31","num","2022/2023","2006"
"r_10","VID","num","2022/2023","213"
"r_10","VID01","num","2022/2023","11"
"r_10","VID03","num","2022/2023","2"
"r_10","VID06","num","2022/2023","9"
"r_10","VID09","num","2022/2023","133"
"r_10","VID15","num","2022/2023","3"
"r_10","VID16","num","2022/2023","15"
"r_10","VID22","num","2022/2023","6"
"r_10","VID25","num","2022/2023","4"
"r_10","VID30","num","2022/2023","11"
"r_10","VID33","num","2022/2023","15"
"r_10","VID37","num","2022/2023","4"
"r_10","VRC","num","2022/2023","524"
"r_10","VRC05","num","2022/2023","22"
"r_10","VRC08","num","2022/2023","67"
"r_10","VRC10","num","2022/2023","214"
"r_10","VRC20","num","2022/2023","65"
"r_10","VRC19","num","2022/2023","x"
"r_10","VRC21","num","2022/2023","22"
"r_10","VRC27","num","2022/2023","63"
"r_10","VRC28","num","2022/2023","15"
"r_10","VRC31","num","2022/2023","25"
"r_10","VRC32","num","2022/2023","16"
"r_10","VRC35","num","2022/2023","15"
"r_10","LOV","num","2022/2023","322"
"r_10","LOV02","num","2022/2023","9"
"r_10","LOV17","num","2022/2023","11"
"r_10","LOV18","num","2022/2023","81"
"r_10","LOV19","num","2022/2023","55"
"r_10","LOV33","num","2022/2023","64"
"r_10","LOV34","num","2022/2023","71"
"r_10","LOV36","num","2022/2023","15"
"r_10","LOV38","num","2022/2023","16"
"r_10","MON","num","2022/2023","309"
"r_10","MON02","num","2022/2023","43"
"r_10","MON04","num","2022/2023","19"
"r_10","MON07","num","2022/2023","13"
"r_10","MON11","num","2022/2023","22"
"r_10","MON12","num","2022/2023","13"
"r_10","MON14","num","2022/2023","2"
"r_10","MON24","num","2022/2023","49"
"r_10","MON26","num","2022/2023","6"
"r_10","MON29","num","2022/2023","127"
"r_10","MON36","num","2022/2023","4"
"r_10","MON38","num","2022/2023","11"
"r_10","PVN","num","2022/2023","638"
"r_10","PVN03","num","2022/2023","22"
"r_10","PVN08","num","2022/2023","25"
"r_10","PVN10","num","2022/2023","42"
"r_10","PVN11","num","2022/2023","29"
"r_10","PVN23","num","2022/2023","13"
"r_10","PVN39","num","2022/2023","39"
"r_10","PVN16","num","2022/2023","36"
"r_10","PVN21","num","2022/2023","17"
"r_10","PVN24","num","2022/2023","326"
"r_10","PVN27","num","2022/2023","15"
"r_10","PVN37","num","2022/2023","74"
"r_10","BG32","num","2022/2023","2115"
"r_10","VTR","num","2022/2023","619"
"r_10","VTR04","num","2022/2023","237"
"r_10","VTR06","num","2022/2023","111"
"r_10","VTR13","num","2022/2023","24"
"r_10","VTR14","num","2022/2023","12"
"r_10","VTR20","num","2022/2023","34"
"r_10","VTR22","num","2022/2023","53"
"r_10","VTR26","num","2022/2023","22"
"r_10","VTR28","num","2022/2023","84"
"r_10","VTR31","num","2022/2023","38"
"r_10","VTR32","num","2022/2023","4"
"r_10","GAB","num","2022/2023","270"
"r_10","GAB05","num","2022/2023","137"
"r_10","GAB12","num","2022/2023","19"
"r_10","GAB29","num","2022/2023","91"
"r_10","GAB35","num","2022/2023","23"
"r_10","RAZ","num","2022/2023","366"
"r_10","RAZ11","num","2022/2023","30"
"r_10","RAZ14","num","2022/2023","69"
"r_10","RAZ16","num","2022/2023","56"
"r_10","RAZ17","num","2022/2023","21"
"r_10","RAZ26","num","2022/2023","154"
"r_10","RAZ29","num","2022/2023","21"
"r_10","RAZ36","num","2022/2023","15"
"r_10","RSE","num","2022/2023","548"
"r_10","RSE03","num","2022/2023","8"
"r_10","RSE04","num","2022/2023","35"
"r_10","RSE05","num","2022/2023","30"
"r_10","RSE08","num","2022/2023","16"
"r_10","RSE13","num","2022/2023","16"
"r_10","RSE27","num","2022/2023","409"
"r_10","RSE33","num","2022/2023","24"
"r_10","RSE37","num","2022/2023","10"
"r_10","SLS","num","2022/2023","312"
"r_10","SLS01","num","2022/2023","7"
"r_10","SLS07","num","2022/2023","27"
"r_10","SLS10","num","2022/2023","89"
"r_10","SLS15","num","2022/2023","16"
"r_10","SLS31","num","2022/2023","121"
"r_10","SLS32","num","2022/2023","16"
"r_10","SLS34","num","2022/2023","36"
"r_10","BG33","num","2022/2023","2653"
"r_10","VAR","num","2022/2023","1339"
"r_10","VAR01","num","2022/2023","26"
"r_10","VAR02","num","2022/2023","57"
"r_10","VAR04","num","2022/2023","42"
"r_10","VAR05","num","2022/2023","11"
"r_10","VAR06","num","2022/2023","1004"
"r_10","VAR08","num","2022/2023","13"
"r_10","VAR09","num","2022/2023","22"
"r_10","VAR14","num","2022/2023","24"
"r_10","VAR13","num","2022/2023","44"
"r_10","VAR16","num","2022/2023","31"
"r_10","VAR24","num","2022/2023","50"
"r_10","VAR26","num","2022/2023","15"
"r_10","DOB","num","2022/2023","495"
"r_10","DOB03","num","2022/2023","64"
"r_10","DOB12","num","2022/2023","34"
"r_10","DOB15","num","2022/2023","70"
"r_10","DOB28","num","2022/2023","205"
"r_10","DOB17","num","2022/2023","42"
"r_10","DOB20","num","2022/2023","13"
"r_10","DOB27","num","2022/2023","55"
"r_10","DOB29","num","2022/2023","12"
"r_10","TGV","num","2022/2023","300"
"r_10","TGV02","num","2022/2023","13"
"r_10","TGV22","num","2022/2023","36"
"r_10","TGV23","num","2022/2023","11"
"r_10","TGV24","num","2022/2023","69"
"r_10","TGV35","num","2022/2023","171"
"r_10","SHU","num","2022/2023","519"
"r_10","SHU23","num","2022/2023","31"
"r_10","SHU07","num","2022/2023","20"
"r_10","SHU10","num","2022/2023","31"
"r_10","SHU18","num","2022/2023","44"
"r_10","SHU19","num","2022/2023","22"
"r_10","SHU21","num","2022/2023","23"
