RevisionColumn,periods,Units,EKATTE,Residence,ValueColumn
"r_8","2020","num","MON24","1","79"
"r_8","2020","num","MON24","2","14"
"r_8","2020","num","MON26","0","9"
"r_8","2020","num","MON26","1","-"
"r_8","2020","num","MON26","2","9"
"r_8","2020","num","MON29","0","120"
"r_8","2020","num","MON29","1","98"
"r_8","2020","num","MON29","2","22"
"r_8","2020","num","MON36","0","7"
"r_8","2020","num","MON36","1","2"
"r_8","2020","num","MON36","2","5"
"r_8","2020","num","MON38","0","13"
"r_8","2020","num","MON38","1","-"
"r_8","2020","num","MON38","2","13"
"r_8","2020","num","PVN","0","641"
"r_8","2020","num","PVN","1","427"
"r_8","2020","num","PVN","2","214"
"r_8","2020","num","PVN03","0","12"
"r_8","2020","num","PVN03","1","11"
"r_8","2020","num","PVN03","2","1"
"r_8","2020","num","PVN08","0","16"
"r_8","2020","num","PVN08","1","7"
"r_8","2020","num","PVN08","2","9"
"r_8","2020","num","PVN10","0","39"
"r_8","2020","num","PVN10","1","19"
"r_8","2020","num","PVN10","2","20"
"r_8","2020","num","PVN11","0","34"
"r_8","2020","num","PVN11","1","16"
"r_8","2020","num","PVN11","2","18"
"r_8","2020","num","PVN16","0","53"
"r_8","2020","num","PVN16","1","28"
"r_8","2020","num","PVN16","2","25"
"r_8","2020","num","PVN21","0","22"
"r_8","2020","num","PVN21","1","10"
"r_8","2020","num","PVN21","2","12"
"r_8","2020","num","PVN23","0","12"
"r_8","2020","num","PVN23","1","8"
"r_8","2020","num","PVN23","2","4"
"r_8","2020","num","PVN24","0","341"
"r_8","2020","num","PVN24","1","258"
"r_8","2020","num","PVN24","2","83"
"r_8","2020","num","PVN27","0","15"
"r_8","2020","num","PVN27","1","6"
"r_8","2020","num","PVN27","2","9"
"r_8","2020","num","PVN37","0","65"
"r_8","2020","num","PVN37","1","37"
"r_8","2020","num","PVN37","2","28"
"r_8","2020","num","PVN39","0","32"
"r_8","2020","num","PVN39","1","27"
"r_8","2020","num","PVN39","2","5"
"r_8","2020","num","BG32","0","2363"
"r_8","2020","num","BG32","1","1408"
"r_8","2020","num","BG32","2","955"
"r_8","2020","num","VTR","0","648"
"r_8","2020","num","VTR","1","450"
"r_8","2020","num","VTR","2","198"
"r_8","2020","num","VTR04","0","212"
"r_8","2020","num","VTR04","1","185"
"r_8","2020","num","VTR04","2","27"
"r_8","2020","num","VTR06","0","96"
"r_8","2020","num","VTR06","1","57"
"r_8","2020","num","VTR06","2","39"
"r_8","2020","num","VTR13","0","16"
"r_8","2020","num","VTR13","1","11"
"r_8","2020","num","VTR13","2","5"
"r_8","2020","num","VTR14","0","21"
"r_8","2020","num","VTR14","1","15"
"r_8","2020","num","VTR14","2","6"
"r_8","2020","num","VTR20","0","29"
"r_8","2020","num","VTR20","1","16"
"r_8","2020","num","VTR20","2","13"
"r_8","2020","num","VTR22","0","67"
"r_8","2020","num","VTR22","1","31"
"r_8","2020","num","VTR22","2","36"
"r_8","2020","num","VTR26","0","44"
"r_8","2020","num","VTR26","1","18"
"r_8","2020","num","VTR26","2","26"
"r_8","2020","num","VTR28","0","103"
"r_8","2020","num","VTR28","1","90"
"r_8","2020","num","VTR28","2","13"
"r_8","2020","num","VTR31","0","46"
"r_8","2020","num","VTR31","1","16"
"r_8","2020","num","VTR31","2","30"
"r_8","2020","num","VTR32","0","14"
"r_8","2020","num","VTR32","1","11"
"r_8","2020","num","VTR32","2","3"
"r_8","2020","num","GAB","0","250"
"r_8","2020","num","GAB","1","206"
"r_8","2020","num","GAB","2","44"
"r_8","2020","num","GAB05","0","128"
"r_8","2020","num","GAB05","1","115"
"r_8","2020","num","GAB05","2","13"
"r_8","2020","num","GAB12","0","14"
"r_8","2020","num","GAB12","1","11"
"r_8","2020","num","GAB12","2","3"
"r_8","2020","num","GAB29","0","86"
"r_8","2020","num","GAB29","1","58"
"r_8","2020","num","GAB29","2","28"
"r_8","2020","num","GAB35","0","22"
"r_8","2020","num","GAB35","1","22"
"r_8","2020","num","GAB35","2","-"
"r_8","2020","num","RAZ","0","424"
"r_8","2020","num","RAZ","1","144"
"r_8","2020","num","RAZ","2","280"
"r_8","2020","num","RAZ11","0","38"
"r_8","2020","num","RAZ11","1","11"
"r_8","2020","num","RAZ11","2","27"
"r_8","2020","num","RAZ14","0","83"
"r_8","2020","num","RAZ14","1","20"
"r_8","2020","num","RAZ14","2","63"
"r_8","2020","num","RAZ16","0","60"
"r_8","2020","num","RAZ16","1","27"
"r_8","2020","num","RAZ16","2","33"
"r_8","2020","num","RAZ17","0","21"
"r_8","2020","num","RAZ17","1","2"
"r_8","2020","num","RAZ17","2","19"
"r_8","2020","num","RAZ26","0","175"
"r_8","2020","num","RAZ26","1","75"
"r_8","2020","num","RAZ26","2","100"
"r_8","2020","num","RAZ29","0","27"
"r_8","2020","num","RAZ29","1","-"
"r_8","2020","num","RAZ29","2","27"
"r_8","2020","num","RAZ36","0","20"
"r_8","2020","num","RAZ36","1","9"
"r_8","2020","num","RAZ36","2","11"
"r_8","2020","num","RSE","0","619"
"r_8","2020","num","RSE","1","468"
"r_8","2020","num","RSE","2","151"
"r_8","2020","num","RSE03","0","22"
"r_8","2020","num","RSE03","1","7"
"r_8","2020","num","RSE03","2","15"
"r_8","2020","num","RSE04","0","26"
"r_8","2020","num","RSE04","1","10"
"r_8","2020","num","RSE04","2","16"
"r_8","2020","num","RSE05","0","51"
"r_8","2020","num","RSE05","1","33"
"r_8","2020","num","RSE05","2","18"
"r_8","2020","num","RSE08","0","24"
"r_8","2020","num","RSE08","1","14"
"r_8","2020","num","RSE08","2","10"
"r_8","2020","num","RSE13","0","24"
"r_8","2020","num","RSE13","1","-"
"r_8","2020","num","RSE13","2","24"
"r_8","2020","num","RSE27","0","433"
"r_8","2020","num","RSE27","1","395"
"r_8","2020","num","RSE27","2","38"
"r_8","2020","num","RSE33","0","27"
"r_8","2020","num","RSE33","1","9"
"r_8","2020","num","RSE33","2","18"
"r_8","2020","num","RSE37","0","12"
"r_8","2020","num","RSE37","1","-"
"r_8","2020","num","RSE37","2","12"
"r_8","2020","num","SLS","0","422"
"r_8","2020","num","SLS","1","140"
"r_8","2020","num","SLS","2","282"
"r_8","2020","num","SLS01","0","18"
"r_8","2020","num","SLS01","1","5"
"r_8","2020","num","SLS01","2","13"
"r_8","2020","num","SLS07","0","40"
"r_8","2020","num","SLS07","1","4"
"r_8","2020","num","SLS07","2","36"
"r_8","2020","num","SLS10","0","121"
"r_8","2020","num","SLS10","1","24"
"r_8","2020","num","SLS10","2","97"
"r_8","2020","num","SLS15","0","42"
"r_8","2020","num","SLS15","1","-"
"r_8","2020","num","SLS15","2","42"
"r_8","2020","num","SLS31","0","130"
"r_8","2020","num","SLS31","1","79"
"r_8","2020","num","SLS31","2","51"
"r_8","2020","num","SLS32","0","15"
"r_8","2020","num","SLS32","1","-"
"r_8","2020","num","SLS32","2","15"
"r_8","2020","num","SLS34","0","56"
"r_8","2020","num","SLS34","1","28"
"r_8","2020","num","SLS34","2","28"
"r_8","2020","num","BG33","0","3325"
"r_8","2020","num","BG33","1","2197"
"r_8","2020","num","BG33","2","1128"
"r_8","2020","num","VAR","0","1687"
"r_8","2020","num","VAR","1","1315"
"r_8","2020","num","VAR","2","372"
"r_8","2020","num","VAR01","0","45"
"r_8","2020","num","VAR01","1","-"
"r_8","2020","num","VAR01","2","45"
"r_8","2020","num","VAR02","0","75"
"r_8","2020","num","VAR02","1","35"
"r_8","2020","num","VAR02","2","40"
"r_8","2020","num","VAR04","0","31"
"r_8","2020","num","VAR04","1","22"
"r_8","2020","num","VAR04","2","9"
"r_8","2020","num","VAR05","0","18"
"r_8","2020","num","VAR05","1","9"
"r_8","2020","num","VAR05","2","9"
"r_8","2020","num","VAR06","0","1114"
"r_8","2020","num","VAR06","1","1084"
"r_8","2020","num","VAR06","2","30"
"r_8","2020","num","VAR08","0","18"
"r_8","2020","num","VAR08","1","-"
"r_8","2020","num","VAR08","2","18"
"r_8","2020","num","VAR09","0","37"
"r_8","2020","num","VAR09","1","6"
"r_8","2020","num","VAR09","2","31"
"r_8","2020","num","VAR13","0","115"
"r_8","2020","num","VAR13","1","34"
"r_8","2020","num","VAR13","2","81"
"r_8","2020","num","VAR14","0","48"
"r_8","2020","num","VAR14","1","42"
"r_8","2020","num","VAR14","2","6"
"r_8","2020","num","VAR16","0","64"
"r_8","2020","num","VAR16","1","21"
"r_8","2020","num","VAR16","2","43"
"r_8","2020","num","VAR24","0","86"
"r_8","2020","num","VAR24","1","42"
"r_8","2020","num","VAR24","2","44"
"r_8","2020","num","VAR26","0","36"
"r_8","2020","num","VAR26","1","20"
"r_8","2020","num","VAR26","2","16"
"r_8","2020","num","DOB","0","716"
"r_8","2020","num","DOB","1","409"
"r_8","2020","num","DOB","2","307"
"r_8","2020","num","DOB03","0","107"
"r_8","2020","num","DOB03","1","59"
"r_8","2020","num","DOB03","2","48"
"r_8","2020","num","DOB12","0","52"
"r_8","2020","num","DOB12","1","16"
"r_8","2020","num","DOB12","2","36"
"r_8","2020","num","DOB15","0","136"
"r_8","2020","num","DOB15","1","-"
"r_8","2020","num","DOB15","2","136"
"r_8","2020","num","DOB17","0","46"
"r_8","2020","num","DOB17","1","33"
"r_8","2020","num","DOB17","2","13"
"r_8","2020","num","DOB20","0","15"
"r_8","2020","num","DOB20","1","-"
"r_8","2020","num","DOB20","2","15"
"r_8","2020","num","DOB27","0","81"
"r_8","2020","num","DOB27","1","24"
"r_8","2020","num","DOB27","2","57"
"r_8","2020","num","DOB28","0","271"
"r_8","2020","num","DOB28","1","271"
"r_8","2020","num","DOB28","2","-"
"r_8","2020","num","DOB29","0","8"
"r_8","2020","num","DOB29","1","6"
"r_8","2020","num","DOB29","2","2"
"r_8","2020","num","TGV","0","353"
"r_8","2020","num","TGV","1","170"
"r_8","2020","num","TGV","2","183"
"r_8","2020","num","TGV02","0","19"
"r_8","2020","num","TGV02","1","4"
"r_8","2020","num","TGV02","2","15"
"r_8","2020","num","TGV22","0","85"
"r_8","2020","num","TGV22","1","33"
"r_8","2020","num","TGV22","2","52"
"r_8","2020","num","TGV23","0","19"
"r_8","2020","num","TGV23","1","5"
"r_8","2020","num","TGV23","2","14"
"r_8","2020","num","TGV24","0","62"
"r_8","2020","num","TGV24","1","25"
"r_8","2020","num","TGV24","2","37"
"r_8","2020","num","TGV35","0","168"
"r_8","2020","num","TGV35","1","103"
"r_8","2020","num","TGV35","2","65"
"r_8","2020","num","SHU","0","569"
"r_8","2020","num","SHU","1","303"
"r_8","2020","num","SHU","2","266"
"r_8","2020","num","SHU07","0","23"
"r_8","2020","num","SHU07","1","-"
"r_8","2020","num","SHU07","2","23"
"r_8","2020","num","SHU10","0","51"
"r_8","2020","num","SHU10","1","21"
"r_8","2020","num","SHU10","2","30"
"r_8","2020","num","SHU11","0","18"
"r_8","2020","num","SHU11","1","-"
"r_8","2020","num","SHU11","2","18"
"r_8","2020","num","SHU18","0","69"
"r_8","2020","num","SHU18","1","16"
"r_8","2020","num","SHU18","2","53"
"r_8","2020","num","SHU19","0","27"
"r_8","2020","num","SHU19","1","9"
"r_8","2020","num","SHU19","2","18"
"r_8","2020","num","SHU21","0","52"
"r_8","2020","num","SHU21","1","-"
"r_8","2020","num","SHU21","2","52"
"r_8","2020","num","SHU22","0","42"
"r_8","2020","num","SHU22","1","30"
"r_8","2020","num","SHU22","2","12"
"r_8","2020","num","SHU23","0","35"
"r_8","2020","num","SHU23","1","25"
"r_8","2020","num","SHU23","2","10"
"r_8","2020","num","SHU25","0","15"
"r_8","2020","num","SHU25","1","8"
"r_8","2020","num","SHU25","2","7"
"r_8","2020","num","SHU30","0","237"
"r_8","2020","num","SHU30","1","194"
"r_8","2020","num","SHU30","2","43"
"r_8","2020","num","BG34","0","3309"
"r_8","2020","num","BG34","1","2307"
"r_8","2020","num","BG34","2","1002"
"r_8","2020","num","BGS","0","1539"
"r_8","2020","num","BGS","1","1081"
"r_8","2020","num","BGS","2","458"
"r_8","2020","num","BGS01","0","139"
"r_8","2020","num","BGS01","1","93"
"r_8","2020","num","BGS01","2","46"
"r_8","2020","num","BGS04","0","652"
"r_8","2020","num","BGS04","1","622"
"r_8","2020","num","BGS04","2","30"
"r_8","2020","num","BGS06","0","62"
"r_8","2020","num","BGS06","1","42"
"r_8","2020","num","BGS06","2","20"
"r_8","2020","num","BGS08","0","39"
"r_8","2020","num","BGS08","1","19"
"r_8","2020","num","BGS08","2","20"
"r_8","2020","num","BGS09","0","113"
"r_8","2020","num","BGS09","1","83"
"r_8","2020","num","BGS09","2","30"
"r_8","2020","num","BGS12","0","8"
"r_8","2020","num","BGS12","1","8"
"r_8","2020","num","BGS12","2","-"
"r_8","2020","num","BGS13","0","28"
"r_8","2020","num","BGS13","1","21"
"r_8","2020","num","BGS13","2","7"
"r_8","2020","num","BGS15","0","109"
"r_8","2020","num","BGS15","1","61"
"r_8","2020","num","BGS15","2","48"
"r_8","2020","num","BGS17","0","111"
"r_8","2020","num","BGS17","1","66"
"r_8","2020","num","BGS17","2","45"
"r_8","2020","num","BGS18","0","145"
"r_8","2020","num","BGS18","1","-"
"r_8","2020","num","BGS18","2","145"
"r_8","2020","num","BGS21","0","55"
"r_8","2020","num","BGS21","1","28"
"r_8","2020","num","BGS21","2","27"
"r_8","2020","num","BGS23","0","48"
"r_8","2020","num","BGS23","1","22"
"r_8","2020","num","BGS23","2","26"
"r_8","2020","num","BGS27","0","30"
"r_8","2020","num","BGS27","1","16"
"r_8","2020","num","BGS27","2","14"
"r_8","2020","num","SLV","0","569"
"r_8","2020","num","SLV","1","385"
"r_8","2020","num","SLV","2","184"
"r_8","2020","num","SLV11","0","63"
"r_8","2020","num","SLV11","1","24"
"r_8","2020","num","SLV11","2","39"
"r_8","2020","num","SLV16","0","158"
"r_8","2020","num","SLV16","1","105"
"r_8","2020","num","SLV16","2","53"
"r_8","2020","num","SLV20","0","324"
"r_8","2020","num","SLV20","1","240"
"r_8","2020","num","SLV20","2","84"
"r_8","2020","num","SLV24","0","24"
"r_8","2020","num","SLV24","1","16"
"r_8","2020","num","SLV24","2","8"
"r_8","2020","num","SZR","0","846"
"r_8","2020","num","SZR","1","586"
"r_8","2020","num","SZR","2","260"
"r_8","2020","num","SZR04","0","21"
"r_8","2020","num","SZR04","1","-"
"r_8","2020","num","SZR04","2","21"
"r_8","2020","num","SZR07","0","25"
"r_8","2020","num","SZR07","1","13"
"r_8","2020","num","SZR07","2","12"
"r_8","2020","num","SZR12","0","189"
"r_8","2020","num","SZR12","1","144"
"r_8","2020","num","SZR12","2","45"
"r_8","2020","num","SZR22","0","40"
"r_8","2020","num","SZR22","1","13"
"r_8","2020","num","SZR22","2","27"
"r_8","2020","num","SZR23","0","5"
"r_8","2020","num","SZR23","1","-"
"r_8","2020","num","SZR23","2","5"
"r_8","2020","num","SZR24","0","34"
"r_8","2020","num","SZR24","1","7"
"r_8","2020","num","SZR24","2","27"
"r_8","2020","num","SZR27","0","50"
"r_8","2020","num","SZR27","1","30"
"r_8","2020","num","SZR27","2","20"
"r_8","2020","num","SZR31","0","429"
"r_8","2020","num","SZR31","1","341"
"r_8","2020","num","SZR31","2","88"
"r_8","2020","num","SZR36","0","29"
"r_8","2020","num","SZR36","1","24"
"r_8","2020","num","SZR36","2","5"
"r_8","2020","num","SZR37","0","10"
"r_8","2020","num","SZR37","1","5"
"r_8","2020","num","SZR37","2","5"
"r_8","2020","num","SZR38","0","14"
"r_8","2020","num","SZR38","1","9"
"r_8","2020","num","SZR38","2","5"
"r_8","2020","num","JAM","0","355"
"r_8","2020","num","JAM","1","255"
"r_8","2020","num","JAM","2","100"
"r_8","2020","num","JAM03","0","14"
"r_8","2020","num","JAM03","1","7"
"r_8","2020","num","JAM03","2","7"
"r_8","2020","num","JAM07","0","43"
"r_8","2020","num","JAM07","1","33"
"r_8","2020","num","JAM07","2","10"
"r_8","2020","num","JAM22","0","22"
"r_8","2020","num","JAM22","1","14"
"r_8","2020","num","JAM22","2","8"
"r_8","2020","num","JAM25","0","75"
"r_8","2020","num","JAM25","1","-"
"r_8","2020","num","JAM25","2","75"
"r_8","2020","num","JAM26","0","201"
"r_8","2020","num","JAM26","1","201"
"r_8","2020","num","JAM26","2","-"
"r_8","2020","num","BG4","0","11362"
"r_8","2020","num","BG4","1","9023"
"r_8","2020","num","BG4","2","2339"
"r_8","2020","num","BG41","0","6737"
"r_8","2020","num","BG41","1","5859"
"r_8","2020","num","BG41","2","878"
"r_8","2020","num","BLG","0","876"
"r_8","2020","num","BLG","1","499"
"r_8","2020","num","BLG","2","377"
"r_8","2020","num","BLG01","0","34"
"r_8","2020","num","BLG01","1","30"
"r_8","2020","num","BLG01","2","4"
"r_8","2020","num","BLG02","0","31"
"r_8","2020","num","BLG02","1","8"
"r_8","2020","num","BLG02","2","23"
"r_8","2020","num","BLG03","0","202"
"r_8","2020","num","BLG03","1","188"
"r_8","2020","num","BLG03","2","14"
"r_8","2020","num","BLG11","0","95"
"r_8","2020","num","BLG11","1","47"
"r_8","2020","num","BLG11","2","48"
"r_8","2020","num","BLG13","0","45"
"r_8","2020","num","BLG13","1","-"
"r_8","2020","num","BLG13","2","45"
"r_8","2020","num","BLG28","0","12"
"r_8","2020","num","BLG28","1","7"
"r_8","2020","num","BLG28","2","5"
"r_8","2020","num","BLG33","0","138"
"r_8","2020","num","BLG33","1","79"
"r_8","2020","num","BLG33","2","59"
"r_8","2020","num","BLG37","0","54"
"r_8","2020","num","BLG37","1","23"
"r_8","2020","num","BLG37","2","31"
"r_8","2020","num","BLG40","0","115"
"r_8","2020","num","BLG40","1","77"
"r_8","2020","num","BLG40","2","38"
"r_8","2020","num","BLG42","0","50"
"r_8","2020","num","BLG42","1","-"
"r_8","2020","num","BLG42","2","50"
"r_8","2020","num","BLG44","0","37"
"r_8","2020","num","BLG44","1","21"
"r_8","2020","num","BLG44","2","16"
"r_8","2020","num","BLG49","0","13"
"r_8","2020","num","BLG49","1","-"
"r_8","2020","num","BLG49","2","13"
"r_8","2020","num","BLG52","0","30"
"r_8","2020","num","BLG52","1","9"
"r_8","2020","num","BLG52","2","21"
"r_8","2020","num","BLG53","0","20"
"r_8","2020","num","BLG53","1","10"
"r_8","2020","num","BLG53","2","10"
"r_8","2020","num","KNL","0","289"
"r_8","2020","num","KNL","1","225"
"r_8","2020","num","KNL","2","64"
"r_8","2020","num","KNL04","0","21"
"r_8","2020","num","KNL04","1","17"
"r_8","2020","num","KNL04","2","4"
"r_8","2020","num","KNL05","0","4"
"r_8","2020","num","KNL05","1","2"
"r_8","2020","num","KNL05","2","2"
"r_8","2020","num","KNL27","0","9"
"r_8","2020","num","KNL27","1","3"
"r_8","2020","num","KNL27","2","6"
"r_8","2020","num","KNL29","0","148"
"r_8","2020","num","KNL29","1","125"
"r_8","2020","num","KNL29","2","23"
"r_8","2020","num","KNL31","0","3"
"r_8","2020","num","KNL31","1","-"
"r_8","2020","num","KNL31","2","3"
"r_8","2020","num","KNL38","0","1"
"r_8","2020","num","KNL38","1","1"
"r_8","2020","num","KNL38","2","-"
"r_8","2020","num","KNL41","0","12"
"r_8","2020","num","KNL41","1","9"
"r_8","2020","num","KNL41","2","3"
"r_8","2020","num","KNL48","0","90"
"r_8","2020","num","KNL48","1","68"
"r_8","2020","num","KNL48","2","22"
"r_8","2020","num","KNL50","0","1"
"r_8","2020","num","KNL50","1","-"
"r_8","2020","num","KNL50","2","1"
"r_8","2020","num","PER","0","284"
"r_8","2020","num","PER","1","234"
"r_8","2020","num","PER","2","50"
"r_8","2020","num","PER08","0","14"
"r_8","2020","num","PER08","1","9"
"r_8","2020","num","PER08","2","5"
"r_8","2020","num","PER19","0","10"
"r_8","2020","num","PER19","1","5"
"r_8","2020","num","PER19","2","5"
"r_8","2020","num","PER22","0","2"
"r_8","2020","num","PER22","1","-"
"r_8","2020","num","PER22","2","2"
"r_8","2020","num","PER32","0","202"
"r_8","2020","num","PER32","1","178"
"r_8","2020","num","PER32","2","24"
"r_8","2020","num","PER36","0","49"
"r_8","2020","num","PER36","1","39"
"r_8","2020","num","PER36","2","10"
"r_8","2020","num","PER51","0","7"
"r_8","2020","num","PER51","1","3"
"r_8","2020","num","PER51","2","4"
"r_8","2020","num","SOF","0","4669"
"r_8","2020","num","SOF","1","4524"
"r_8","2020","num","SOF","2","145"
"r_8","2020","num","SOF46","0","4669"
"r_8","2020","num","SOF46","1","4524"
"r_8","2020","num","SOF46","2","145"
"r_8","2020","num","SFO","0","619"
"r_8","2020","num","SFO","1","377"
"r_8","2020","num","SFO","2","242"
"r_8","2020","num","SFO06","0","29"
"r_8","2020","num","SFO06","1","19"
"r_8","2020","num","SFO06","2","10"
"r_8","2020","num","SFO07","0","71"
"r_8","2020","num","SFO07","1","41"
"r_8","2020","num","SFO07","2","30"
"r_8","2020","num","SFO09","0","9"
"r_8","2020","num","SFO09","1","8"
"r_8","2020","num","SFO09","2","1"
"r_8","2020","num","SFO10","0","24"
"r_8","2020","num","SFO10","1","-"
"r_8","2020","num","SFO10","2","24"
"r_8","2020","num","SFO16","0","7"
"r_8","2020","num","SFO16","1","5"
"r_8","2020","num","SFO16","2","2"
"r_8","2020","num","SFO17","0","66"
"r_8","2020","num","SFO17","1","19"
"r_8","2020","num","SFO17","2","47"
"r_8","2020","num","SFO18","0","29"
"r_8","2020","num","SFO18","1","26"
"r_8","2020","num","SFO18","2","3"
"r_8","2020","num","SFO20","0","44"
"r_8","2020","num","SFO20","1","33"
"r_8","2020","num","SFO20","2","11"
"r_8","2020","num","SFO24","0","3"
"r_8","2020","num","SFO24","1","3"
"r_8","2020","num","SFO24","2","-"
"r_8","2020","num","SFO25","0","27"
"r_8","2020","num","SFO25","1","12"
"r_8","2020","num","SFO25","2","15"
"r_8","2020","num","SFO26","0","71"
"r_8","2020","num","SFO26","1","54"
"r_8","2020","num","SFO26","2","17"
"r_8","2020","num","SFO34","0","32"
"r_8","2020","num","SFO34","1","15"
"r_8","2020","num","SFO34","2","17"
"r_8","2020","num","SFO39","0","84"
"r_8","2020","num","SFO39","1","66"
"r_8","2020","num","SFO39","2","18"
"r_8","2020","num","SFO43","0","43"
"r_8","2020","num","SFO43","1","18"
"r_8","2020","num","SFO43","2","25"
"r_8","2020","num","SFO45","0","25"
"r_8","2020","num","SFO45","1","21"
"r_8","2020","num","SFO45","2","4"
"r_8","2020","num","SFO47","0","11"
"r_8","2020","num","SFO47","1","11"
"r_8","2020","num","SFO47","2","-"
"r_8","2020","num","SFO54","0","5"
"r_8","2020","num","SFO54","1","-"
"r_8","2020","num","SFO54","2","5"
"r_8","2020","num","SFO55","0","12"
"r_8","2020","num","SFO55","1","12"
"r_8","2020","num","SFO55","2","-"
"r_8","2020","num","SFO56","0","4"
"r_8","2020","num","SFO56","1","-"
"r_8","2020","num","SFO56","2","4"
"r_8","2020","num","SFO57","0","3"
"r_8","2020","num","SFO57","1","-"
"r_8","2020","num","SFO57","2","3"
"r_8","2020","num","SFO58","0","6"
"r_8","2020","num","SFO58","1","-"
"r_8","2020","num","SFO58","2","6"
"r_8","2020","num","SFO59","0","14"
"r_8","2020","num","SFO59","1","14"
"r_8","2020","num","SFO59","2","-"
"r_8","2020","num","BG42","0","4625"
"r_8","2020","num","BG42","1","3164"
"r_8","2020","num","BG42","2","1461"
"r_8","2020","num","KRZ","0","624"
"r_8","2020","num","KRZ","1","253"
"r_8","2020","num","KRZ","2","371"
"r_8","2020","num","KRZ02","0","52"
"r_8","2020","num","KRZ02","1","18"
"r_8","2020","num","KRZ02","2","34"
"r_8","2020","num","KRZ08","0","45"
"r_8","2020","num","KRZ08","1","18"
"r_8","2020","num","KRZ08","2","27"
"r_8","2020","num","KRZ14","0","73"
"r_8","2020","num","KRZ14","1","-"
"r_8","2020","num","KRZ14","2","73"
"r_8","2020","num","KRZ15","0","53"
"r_8","2020","num","KRZ15","1","11"
"r_8","2020","num","KRZ15","2","42"
"r_8","2020","num","KRZ16","0","303"
"r_8","2020","num","KRZ16","1","175"
"r_8","2020","num","KRZ16","2","128"
"r_8","2020","num","KRZ21","0","66"
"r_8","2020","num","KRZ21","1","31"
"r_8","2020","num","KRZ21","2","35"
"r_8","2020","num","KRZ35","0","32"
"r_8","2020","num","KRZ35","1","-"
"r_8","2020","num","KRZ35","2","32"
"r_8","2020","num","PAZ","0","845"
"r_8","2020","num","PAZ","1","562"
"r_8","2020","num","PAZ","2","283"
"r_8","2020","num","PAZ03","0","14"
"r_8","2020","num","PAZ03","1","3"
"r_8","2020","num","PAZ03","2","11"
"r_8","2020","num","PAZ04","0","21"
"r_8","2020","num","PAZ04","1","11"
"r_8","2020","num","PAZ04","2","10"
"r_8","2020","num","PAZ06","0","37"
"r_8","2020","num","PAZ06","1","16"
"r_8","2020","num","PAZ06","2","21"
"r_8","2020","num","PAZ08","0","74"
"r_8","2020","num","PAZ08","1","42"
"r_8","2020","num","PAZ08","2","32"
"r_8","2020","num","PAZ14","0","10"
"r_8","2020","num","PAZ14","1","-"
"r_8","2020","num","PAZ14","2","10"
"r_8","2020","num","PAZ19","0","388"
"r_8","2020","num","PAZ19","1","280"
"r_8","2020","num","PAZ19","2","108"
"r_8","2020","num","PAZ20","0","61"
"r_8","2020","num","PAZ20","1","47"
"r_8","2020","num","PAZ20","2","14"
"r_8","2020","num","PAZ21","0","71"
"r_8","2020","num","PAZ21","1","67"
"r_8","2020","num","PAZ21","2","4"
"r_8","2020","num","PAZ24","0","47"
"r_8","2020","num","PAZ24","1","41"
"r_8","2020","num","PAZ24","2","6"
"r_8","2020","num","PAZ29","0","99"
"r_8","2020","num","PAZ29","1","37"
"r_8","2020","num","PAZ29","2","62"
"r_8","2020","num","PAZ32","0","6"
"r_8","2020","num","PAZ32","1","4"
"r_8","2020","num","PAZ32","2","2"
"r_8","2020","num","PAZ39","0","17"
"r_8","2020","num","PAZ39","1","14"
"r_8","2020","num","PAZ39","2","3"
"r_8","2020","num","PDV","0","2322"
"r_8","2020","num","PDV","1","1797"
"r_8","2020","num","PDV","2","525"
"r_8","2020","num","PDV01","0","205"
"r_8","2020","num","PDV01","1","159"
"r_8","2020","num","PDV01","2","46"
"r_8","2020","num","PDV07","0","10"
"r_8","2020","num","PDV07","1","5"
"r_8","2020","num","PDV07","2","5"
"r_8","2020","num","PDV12","0","32"
"r_8","2020","num","PDV12","1","-"
"r_8","2020","num","PDV12","2","32"
"r_8","2020","num","PDV13","0","112"
"r_8","2020","num","PDV13","1","65"
"r_8","2020","num","PDV13","2","47"
"r_8","2020","num","PDV15","0","5"
"r_8","2020","num","PDV15","1","4"
"r_8","2020","num","PDV15","2","1"
"r_8","2020","num","PDV17","0","130"
"r_8","2020","num","PDV17","1","-"
"r_8","2020","num","PDV17","2","130"
"r_8","2020","num","PDV22","0","1312"
"r_8","2020","num","PDV22","1","1312"
"r_8","2020","num","PDV22","2","-"
"r_8","2020","num","PDV23","0","84"
"r_8","2020","num","PDV23","1","43"
"r_8","2020","num","PDV23","2","41"
"r_8","2020","num","PDV25","0","85"
"r_8","2020","num","PDV25","1","54"
"r_8","2020","num","PDV25","2","31"
"r_8","2020","num","PDV26","0","101"
"r_8","2020","num","PDV26","1","-"
"r_8","2020","num","PDV26","2","101"
"r_8","2020","num","PDV28","0","37"
"r_8","2020","num","PDV28","1","4"
"r_8","2020","num","PDV28","2","33"
"r_8","2020","num","PDV33","0","12"
"r_8","2020","num","PDV33","1","5"
"r_8","2020","num","PDV33","2","7"
"r_8","2020","num","PDV37","0","36"
"r_8","2020","num","PDV37","1","20"
"r_8","2020","num","PDV37","2","16"
"r_8","2020","num","PDV39","0","34"
"r_8","2020","num","PDV39","1","34"
"r_8","2020","num","PDV39","2","-"
