RevisionColumn,periods,Units,GenderID,NUTS,ValueColumn
"r_39","2024Q1","perc","1","BG34","6"
"r_39","2024Q1","perc","2","BG34","7.2"
"r_39","2024Q1","perc","0","BG41","3.6"
"r_39","2024Q1","perc","1","BG41","3.6"
"r_39","2024Q1","perc","2","BG41","3.6"
"r_39","2024Q1","perc","0","BG42","2.9"
"r_39","2024Q1","perc","1","BG42","2.7"
"r_39","2024Q1","perc","2","BG42","3.2"
"r_40","2021Q1","perc","0","BG","6.2"
"r_40","2021Q1","perc","1","BG","6.5"
"r_40","2021Q1","perc","2","BG","5.9"
"r_40","2021Q1","perc","0","BG31","14.3"
"r_40","2021Q1","perc","1","BG31","14.8"
"r_40","2021Q1","perc","2","BG31","13.6"
"r_40","2021Q1","perc","0","BG32","8.5"
"r_40","2021Q1","perc","1","BG32","9.4"
"r_40","2021Q1","perc","2","BG32","7.4"
"r_40","2021Q1","perc","0","BG33","6.7"
"r_40","2021Q1","perc","1","BG33","6.6"
"r_40","2021Q1","perc","2","BG33","6.8"
"r_40","2021Q1","perc","0","BG34","6.4"
"r_40","2021Q1","perc","1","BG34","5.5"
"r_40","2021Q1","perc","2","BG34","7.5"
"r_40","2021Q1","perc","0","BG41","4.1"
"r_40","2021Q1","perc","1","BG41","4.9"
"r_40","2021Q1","perc","2","BG41","3.3"
"r_40","2021Q1","perc","0","BG42","4.3"
"r_40","2021Q1","perc","1","BG42","4"
"r_40","2021Q1","perc","2","BG42","4.6"
"r_42","2021Q3","perc","0","BG","4.5"
"r_42","2021Q3","perc","1","BG","4.7"
"r_42","2021Q3","perc","2","BG","4.2"
"r_42","2021Q3","perc","0","BG31","9.4"
"r_42","2021Q3","perc","1","BG31","10.4"
"r_42","2021Q3","perc","2","BG31","8.1"
"r_42","2021Q3","perc","0","BG32","4.9"
"r_42","2021Q3","perc","1","BG32","6.1"
"r_42","2021Q3","perc","2","BG32","(3.5)"
"r_42","2021Q3","perc","0","BG33","5.6"
"r_42","2021Q3","perc","1","BG33","6.2"
"r_42","2021Q3","perc","2","BG33","4.8"
"r_42","2021Q3","perc","0","BG34","4.4"
"r_42","2021Q3","perc","1","BG34","4.1"
"r_42","2021Q3","perc","2","BG34","4.8"
"r_42","2021Q3","perc","0","BG41","2.9"
"r_42","2021Q3","perc","1","BG41","3.1"
"r_42","2021Q3","perc","2","BG41","2.8"
"r_42","2021Q3","perc","0","BG42","3.9"
"r_42","2021Q3","perc","1","BG42","3.5"
"r_42","2021Q3","perc","2","BG42","4.3"
"r_43","2021Q4","perc","0","BG","4.4"
"r_43","2021Q4","perc","1","BG","4.8"
"r_43","2021Q4","perc","2","BG","4"
"r_43","2021Q4","perc","0","BG31","7"
"r_43","2021Q4","perc","1","BG31","8"
"r_43","2021Q4","perc","2","BG31","5.9"
"r_43","2021Q4","perc","0","BG32","7.4"
"r_43","2021Q4","perc","1","BG32","8.3"
"r_43","2021Q4","perc","2","BG32","6.5"
"r_43","2021Q4","perc","0","BG33","6.3"
"r_43","2021Q4","perc","1","BG33","6.3"
"r_43","2021Q4","perc","2","BG33","6.3"
"r_43","2021Q4","perc","0","BG34","3.9"
"r_43","2021Q4","perc","1","BG34","4.6"
"r_43","2021Q4","perc","2","BG34","3"
"r_43","2021Q4","perc","0","BG41","3"
"r_43","2021Q4","perc","1","BG41","3.2"
"r_43","2021Q4","perc","2","BG41","2.8"
"r_43","2021Q4","perc","0","BG42","3.2"
"r_43","2021Q4","perc","1","BG42","3.1"
"r_43","2021Q4","perc","2","BG42","3.2"
"r_41","2021Q2","perc","0","BG","5.5"
"r_41","2021Q2","perc","1","BG","5.6"
"r_41","2021Q2","perc","2","BG","5.5"
"r_41","2021Q2","perc","0","BG31","12.9"
"r_41","2021Q2","perc","1","BG31","13.8"
"r_41","2021Q2","perc","2","BG31","11.7"
"r_41","2021Q2","perc","0","BG32","5.8"
"r_41","2021Q2","perc","1","BG32","6.8"
"r_41","2021Q2","perc","2","BG32","4.6"
"r_41","2021Q2","perc","0","BG33","5.1"
"r_41","2021Q2","perc","1","BG33","5.6"
"r_41","2021Q2","perc","2","BG33","4.4"
"r_41","2021Q2","perc","0","BG34","7.1"
"r_41","2021Q2","perc","1","BG34","5.7"
"r_41","2021Q2","perc","2","BG34","8.7"
"r_41","2021Q2","perc","0","BG41","3.6"
"r_41","2021Q2","perc","1","BG41","3.6"
"r_41","2021Q2","perc","2","BG41","3.6"
"r_41","2021Q2","perc","0","BG42","4.5"
"r_41","2021Q2","perc","1","BG42","3.8"
"r_41","2021Q2","perc","2","BG42","5.2"
"r_44","2024Q2","perc","0","BG","4.3"
"r_44","2024Q2","perc","1","BG","4.4"
"r_44","2024Q2","perc","2","BG","4.1"
"r_44","2024Q2","perc","0","BG31","11.3"
"r_44","2024Q2","perc","1","BG31","12.7"
"r_44","2024Q2","perc","2","BG31","9.7"
"r_44","2024Q2","perc","0","BG32","5.5"
"r_44","2024Q2","perc","1","BG32","5.7"
"r_44","2024Q2","perc","2","BG32","5.2"
"r_44","2024Q2","perc","0","BG33","3.2"
"r_44","2024Q2","perc","1","BG33","3"
"r_44","2024Q2","perc","2","BG33","3.3"
"r_44","2024Q2","perc","0","BG34","4.9"
"r_44","2024Q2","perc","1","BG34","4.7"
"r_44","2024Q2","perc","2","BG34","5.2"
"r_44","2024Q2","perc","0","BG41","3"
"r_44","2024Q2","perc","1","BG41","2.9"
"r_44","2024Q2","perc","2","BG41","3.1"
"r_44","2024Q2","perc","0","BG42","2.6"
"r_44","2024Q2","perc","1","BG42","3"
"r_44","2024Q2","perc","2","BG42","(2.1)"
"r_45","2024Q3","perc","0","BG","3.6"
"r_45","2024Q3","perc","1","BG","3.8"
"r_45","2024Q3","perc","2","BG","3.4"
"r_45","2024Q3","perc","0","BG31","7.9"
"r_45","2024Q3","perc","1","BG31","8.1"
"r_45","2024Q3","perc","2","BG31","7.6"
"r_45","2024Q3","perc","0","BG32","6"
"r_45","2024Q3","perc","1","BG32","6.9"
"r_45","2024Q3","perc","2","BG32","4.9"
"r_45","2024Q3","perc","0","BG33","3.2"
"r_45","2024Q3","perc","1","BG33","3.3"
"r_45","2024Q3","perc","2","BG33","(3.1)"
"r_45","2024Q3","perc","0","BG34","3.5"
"r_45","2024Q3","perc","1","BG34","3.8"
"r_45","2024Q3","perc","2","BG34","3.2"
"r_45","2024Q3","perc","0","BG41","2.2"
"r_45","2024Q3","perc","1","BG41","2.4"
"r_45","2024Q3","perc","2","BG41","2"
"r_45","2024Q3","perc","0","BG42","3"
"r_45","2024Q3","perc","1","BG42","2.7"
"r_45","2024Q3","perc","2","BG42","3.3"
"r_46","2024Q4","perc","0","BG","3.8"
"r_46","2024Q4","perc","1","BG","4.4"
"r_46","2024Q4","perc","2","BG","3.2"
"r_46","2024Q4","perc","0","BG31","8"
"r_46","2024Q4","perc","1","BG31","9.5"
"r_46","2024Q4","perc","2","BG31","6.4"
"r_46","2024Q4","perc","0","BG32","4.8"
"r_46","2024Q4","perc","1","BG32","5.9"
"r_46","2024Q4","perc","2","BG32","3.5"
"r_46","2024Q4","perc","0","BG33","4.5"
"r_46","2024Q4","perc","1","BG33","4.4"
"r_46","2024Q4","perc","2","BG33","4.7"
"r_46","2024Q4","perc","0","BG34","4.4"
"r_46","2024Q4","perc","1","BG34","5.5"
"r_46","2024Q4","perc","2","BG34","3.2"
"r_46","2024Q4","perc","0","BG41","2.3"
"r_46","2024Q4","perc","1","BG41","2.5"
"r_46","2024Q4","perc","2","BG41","2"
"r_46","2024Q4","perc","0","BG42","3.2"
"r_46","2024Q4","perc","1","BG42","3.4"
"r_46","2024Q4","perc","2","BG42","2.9"
"r_47","2025Q1","perc","0","BG","3.9"
"r_47","2025Q1","perc","1","BG","3.9"
"r_47","2025Q1","perc","2","BG","3.8"
"r_47","2025Q1","perc","0","BG31","7.8"
"r_47","2025Q1","perc","1","BG31","9.1"
"r_47","2025Q1","perc","2","BG31","6.2"
"r_47","2025Q1","perc","0","BG32","3.4"
"r_47","2025Q1","perc","1","BG32","4"
"r_47","2025Q1","perc","2","BG32","(2.7)"
"r_47","2025Q1","perc","0","BG33","4.8"
"r_47","2025Q1","perc","1","BG33","3.9"
"r_47","2025Q1","perc","2","BG33","6"
"r_47","2025Q1","perc","0","BG34","5.3"
"r_47","2025Q1","perc","1","BG34","4.6"
"r_47","2025Q1","perc","2","BG34","6.1"
"r_47","2025Q1","perc","0","BG41","2.3"
"r_47","2025Q1","perc","1","BG41","2.2"
"r_47","2025Q1","perc","2","BG41","2.4"
"r_47","2025Q1","perc","0","BG42","3.1"
"r_47","2025Q1","perc","1","BG42","3.7"
"r_47","2025Q1","perc","2","BG42","2.4"
"r_48","2025Q2","perc","0","BG","3.6"
"r_48","2025Q2","perc","1","BG","3.8"
"r_48","2025Q2","perc","2","BG","3.5"
"r_48","2025Q2","perc","0","BG31","7.5"
"r_48","2025Q2","perc","1","BG31","7.5"
"r_48","2025Q2","perc","2","BG31","7.6"
"r_48","2025Q2","perc","0","BG32","3.5"
"r_48","2025Q2","perc","1","BG32","4.3"
"r_48","2025Q2","perc","2","BG32","(2.7)"
"r_48","2025Q2","perc","0","BG33","4"
"r_48","2025Q2","perc","1","BG33","3.5"
"r_48","2025Q2","perc","2","BG33","4.5"
"r_48","2025Q2","perc","0","BG34","5.1"
"r_48","2025Q2","perc","1","BG34","4.3"
"r_48","2025Q2","perc","2","BG34","6"
"r_48","2025Q2","perc","0","BG41","2.2"
"r_48","2025Q2","perc","1","BG41","2.6"
"r_48","2025Q2","perc","2","BG41","1.8"
"r_48","2025Q2","perc","0","BG42","3"
"r_48","2025Q2","perc","1","BG42","3.5"
"r_48","2025Q2","perc","2","BG42","2.3"
"r_49","2025Q3","perc","0","BG","3.4"
"r_49","2025Q3","perc","1","BG","3.7"
"r_49","2025Q3","perc","2","BG","3.1"
"r_49","2025Q3","perc","0","BG31","6.8"
"r_49","2025Q3","perc","1","BG31","6.9"
"r_49","2025Q3","perc","2","BG31","6.6"
"r_49","2025Q3","perc","0","BG32","4.1"
"r_49","2025Q3","perc","1","BG32","3.5"
"r_49","2025Q3","perc","2","BG32","4.8"
"r_49","2025Q3","perc","0","BG33","3.6"
"r_49","2025Q3","perc","1","BG33","3.7"
"r_49","2025Q3","perc","2","BG33","3.6"
"r_49","2025Q3","perc","0","BG34","4.1"
"r_49","2025Q3","perc","1","BG34","3.9"
"r_49","2025Q3","perc","2","BG34","4.2"
"r_49","2025Q3","perc","0","BG41","1.8"
"r_49","2025Q3","perc","1","BG41","2.3"
"r_49","2025Q3","perc","2","BG41","1.4"
"r_49","2025Q3","perc","0","BG42","3.6"
"r_49","2025Q3","perc","1","BG42","4.4"
"r_49","2025Q3","perc","2","BG42","2.7"
