RevisionColumn,periods,Units,NUTS,GenderID,COD_Shortlist,ValueColumn
"r_1","2008","cp/100000","BG421","2","17.1.2","4.102306042970288"
"r_1","2008","cp/100000","BG424","0","17.1.2","8.636392186420451"
"r_1","2008","cp/100000","BG424","1","17.1.2","16.219810877005173"
"r_1","2008","cp/100000","BG424","2","17.1.2","1.5217225899718483"
"r_1","2008","cp/100000","BG422","0","17.1.2","2.6885334050275573"
"r_1","2008","cp/100000","BG422","1","17.1.2","3.9547262933932346"
"r_1","2008","cp/100000","BG422","2","17.1.2","1.4932728060089298"
"r_1","2009","cp/100000","BG","0","17.1.2","3.86282056301994"
"r_1","2009","cp/100000","BG","1","17.1.2","6.2392787938629475"
"r_1","2009","cp/100000","BG","2","17.1.2","1.6348070863778421"
"r_1","2009","cp/100000","BG31","0","17.1.2","4.83891898549864"
"r_1","2009","cp/100000","BG31","1","17.1.2","7.934582765632829"
"r_1","2009","cp/100000","BG31","2","17.1.2","1.922308821048"
"r_1","2009","cp/100000","BG311","0","17.1.2","0.915851558779353"
"r_1","2009","cp/100000","BG311","1","17.1.2","1.900381976777332"
"r_1","2009","cp/100000","BG311","2","17.1.2","-"
"r_1","2009","cp/100000","BG313","0","17.1.2","4.539379113812322"
"r_1","2009","cp/100000","BG313","1","17.1.2","6.241937497399193"
"r_1","2009","cp/100000","BG313","2","17.1.2","2.9371163391781945"
"r_1","2009","cp/100000","BG315","0","17.1.2","3.282713885223192"
"r_1","2009","cp/100000","BG315","1","17.1.2","5.381479637826421"
"r_1","2009","cp/100000","BG315","2","17.1.2","1.2823143208863357"
"r_1","2009","cp/100000","BG312","0","17.1.2","8.27524746172698"
"r_1","2009","cp/100000","BG312","1","17.1.2","14.516278026314053"
"r_1","2009","cp/100000","BG312","2","17.1.2","2.459480065914066"
"r_1","2009","cp/100000","BG314","0","17.1.2","5.471338734000609"
"r_1","2009","cp/100000","BG314","1","17.1.2","9.138454617028456"
"r_1","2009","cp/100000","BG314","2","17.1.2","1.9976427815178088"
"r_1","2009","cp/100000","BG32","0","17.1.2","3.4797473268472294"
"r_1","2009","cp/100000","BG32","1","17.1.2","5.844640464693875"
"r_1","2009","cp/100000","BG32","2","17.1.2","1.2638097545049551"
"r_1","2009","cp/100000","BG321","0","17.1.2","2.8937487791997336"
"r_1","2009","cp/100000","BG321","1","17.1.2","5.284614223161709"
"r_1","2009","cp/100000","BG321","2","17.1.2","0.6944540896401339"
"r_1","2009","cp/100000","BG322","0","17.1.2","5.345306820611503"
"r_1","2009","cp/100000","BG322","1","17.1.2","9.50449879609682"
"r_1","2009","cp/100000","BG322","2","17.1.2","1.4743173910479448"
"r_1","2009","cp/100000","BG324","0","17.1.2","1.4968603354464012"
"r_1","2009","cp/100000","BG324","1","17.1.2","1.541473340218581"
"r_1","2009","cp/100000","BG324","2","17.1.2","1.4547570555717195"
"r_1","2009","cp/100000","BG323","0","17.1.2","2.3981773851872576"
"r_1","2009","cp/100000","BG323","1","17.1.2","2.473675964939766"
"r_1","2009","cp/100000","BG323","2","17.1.2","2.3271508691908496"
"r_1","2009","cp/100000","BG325","0","17.1.2","7.00989173611652"
"r_1","2009","cp/100000","BG325","1","17.1.2","14.259910637893336"
"r_1","2009","cp/100000","BG325","2","17.1.2","-"
"r_1","2009","cp/100000","BG33","0","17.1.2","5.352437833454352"
"r_1","2009","cp/100000","BG33","1","17.1.2","8.299013454775563"
"r_1","2009","cp/100000","BG33","2","17.1.2","2.55795741197675"
"r_1","2009","cp/100000","BG331","0","17.1.2","7.75257234657444"
"r_1","2009","cp/100000","BG331","1","17.1.2","12.821419729070138"
"r_1","2009","cp/100000","BG331","2","17.1.2","2.9389784111043"
"r_1","2009","cp/100000","BG332","0","17.1.2","2.9909970987328145"
"r_1","2009","cp/100000","BG332","1","17.1.2","5.109600940166573"
"r_1","2009","cp/100000","BG332","2","17.1.2","0.9732644262119576"
"r_1","2009","cp/100000","BG334","0","17.1.2","3.8327686387538904"
"r_1","2009","cp/100000","BG334","1","17.1.2","3.1501023783272952"
"r_1","2009","cp/100000","BG334","2","17.1.2","4.480019114748223"
"r_1","2009","cp/100000","BG333","0","17.1.2","3.0803193264368405"
"r_1","2009","cp/100000","BG333","1","17.1.2","4.23477598035064"
"r_1","2009","cp/100000","BG333","2","17.1.2","1.9934415772109761"
"r_1","2009","cp/100000","BG34","0","17.1.2","3.842496943874524"
"r_1","2009","cp/100000","BG34","1","17.1.2","5.87819282309395"
"r_1","2009","cp/100000","BG34","2","17.1.2","1.914112052119531"
"r_1","2009","cp/100000","BG341","0","17.1.2","4.7440580672707435"
"r_1","2009","cp/100000","BG341","1","17.1.2","7.303285991810583"
"r_1","2009","cp/100000","BG341","2","17.1.2","2.312748331352079"
"r_1","2009","cp/100000","BG342","0","17.1.2","4.374750882241428"
"r_1","2009","cp/100000","BG342","1","17.1.2","7.003641893784767"
"r_1","2009","cp/100000","BG342","2","17.1.2","1.890752330352247"
"r_1","2009","cp/100000","BG344","0","17.1.2","2.839223302073485"
"r_1","2009","cp/100000","BG344","1","17.1.2","4.093303939512663"
"r_1","2009","cp/100000","BG344","2","17.1.2","1.6556474133268577"
"r_1","2009","cp/100000","BG343","0","17.1.2","2.866376684892045"
"r_1","2009","cp/100000","BG343","1","17.1.2","4.409235879422096"
"r_1","2009","cp/100000","BG343","2","17.1.2","1.3984058173682001"
"r_1","2009","cp/100000","BG41","0","17.1.2","2.460046712502383"
"r_1","2009","cp/100000","BG41","1","17.1.2","4.236469897418315"
"r_1","2009","cp/100000","BG41","2","17.1.2","0.8190865364925805"
"r_1","2009","cp/100000","BG413","0","17.1.2","1.218271638027131"
"r_1","2009","cp/100000","BG413","1","17.1.2","1.8699394762922839"
"r_1","2009","cp/100000","BG413","2","17.1.2","0.5955890673670794"
"r_1","2009","cp/100000","BG415","0","17.1.2","1.3646846896024674"
"r_1","2009","cp/100000","BG415","1","17.1.2","2.8131769206965425"
"r_1","2009","cp/100000","BG415","2","17.1.2","-"
"r_1","2009","cp/100000","BG414","0","17.1.2","4.384394478585887"
"r_1","2009","cp/100000","BG414","1","17.1.2","9.091460088490212"
"r_1","2009","cp/100000","BG414","2","17.1.2","-"
"r_1","2009","cp/100000","BG412","0","17.1.2","4.337282889419001"
"r_1","2009","cp/100000","BG412","1","17.1.2","7.26826353108394"
"r_1","2009","cp/100000","BG412","2","17.1.2","1.5409626393608087"
"r_1","2009","cp/100000","BG411","0","17.1.2","2.3229194451586754"
"r_1","2009","cp/100000","BG411","1","17.1.2","3.8743563093892495"
"r_1","2009","cp/100000","BG411","2","17.1.2","0.9163355131937041"
"r_1","2009","cp/100000","BG42","0","17.1.2","4.500444174272852"
"r_1","2009","cp/100000","BG42","1","17.1.2","7.133522035180377"
"r_1","2009","cp/100000","BG42","2","17.1.2","2.0247756611841647"
"r_1","2009","cp/100000","BG425","0","17.1.2","3.8619233665673294"
"r_1","2009","cp/100000","BG425","1","17.1.2","6.546130582212855"
"r_1","2009","cp/100000","BG425","2","17.1.2","1.2661112658580436"
"r_1","2009","cp/100000","BG423","0","17.1.2","3.772627188981185"
"r_1","2009","cp/100000","BG423","1","17.1.2","6.310608132270347"
"r_1","2009","cp/100000","BG423","2","17.1.2","1.3426693609565177"
"r_1","2009","cp/100000","BG421","0","17.1.2","5.2641238577206915"
"r_1","2009","cp/100000","BG421","1","17.1.2","7.68912284852428"
"r_1","2009","cp/100000","BG421","2","17.1.2","3.015921322837927"
"r_1","2009","cp/100000","BG424","0","17.1.2","8.753362086801522"
"r_1","2009","cp/100000","BG424","1","17.1.2","14.81822971548999"
"r_1","2009","cp/100000","BG424","2","17.1.2","3.080240258740182"
"r_1","2009","cp/100000","BG422","0","17.1.2","1.5521442873329503"
"r_1","2009","cp/100000","BG422","1","17.1.2","3.197518725469036"
"r_1","2009","cp/100000","BG422","2","17.1.2","-"
"r_1","2010","cp/100000","BG","0","17.1.2","3.636706794761921"
"r_1","2010","cp/100000","BG","1","17.1.2","5.377878262396558"
"r_1","2010","cp/100000","BG","2","17.1.2","2.0052810877055958"
"r_1","2010","cp/100000","BG31","0","17.1.2","3.8000545419593084"
"r_1","2010","cp/100000","BG31","1","17.1.2","6.2243390097768225"
"r_1","2010","cp/100000","BG31","2","17.1.2","1.5186259472429346"
"r_1","2010","cp/100000","BG311","0","17.1.2","0.9349988780013463"
"r_1","2010","cp/100000","BG311","1","17.1.2","-"
"r_1","2010","cp/100000","BG311","2","17.1.2","1.8051193183869456"
"r_1","2010","cp/100000","BG313","0","17.1.2","3.5862125496946597"
"r_1","2010","cp/100000","BG313","1","17.1.2","5.2860269164490585"
"r_1","2010","cp/100000","BG313","2","17.1.2","1.988012285915927"
"r_1","2010","cp/100000","BG315","0","17.1.2","4.011901975861724"
"r_1","2010","cp/100000","BG315","1","17.1.2","5.48305735277991"
"r_1","2010","cp/100000","BG315","2","17.1.2","2.6108638042896493"
"r_1","2010","cp/100000","BG312","0","17.1.2","5.825921466578631"
"r_1","2010","cp/100000","BG312","1","17.1.2","9.398748623754665"
"r_1","2010","cp/100000","BG312","2","17.1.2","2.4998750062496873"
"r_1","2010","cp/100000","BG314","0","17.1.2","3.812256752026561"
"r_1","2010","cp/100000","BG314","1","17.1.2","7.845486705466165"
"r_1","2010","cp/100000","BG314","2","17.1.2","-"
"r_1","2010","cp/100000","BG32","0","17.1.2","2.5318936032258526"
"r_1","2010","cp/100000","BG32","1","17.1.2","2.73163092024093"
"r_1","2010","cp/100000","BG32","2","17.1.2","2.3448508141961533"
"r_1","2010","cp/100000","BG321","0","17.1.2","2.1946107674919624"
"r_1","2010","cp/100000","BG321","1","17.1.2","1.5269739956328543"
"r_1","2010","cp/100000","BG321","2","17.1.2","2.8086140191968765"
"r_1","2010","cp/100000","BG322","0","17.1.2","5.431619786614937"
"r_1","2010","cp/100000","BG322","1","17.1.2","6.439564685427266"
"r_1","2010","cp/100000","BG322","2","17.1.2","4.493776120073698"
"r_1","2010","cp/100000","BG324","0","17.1.2","5.323639239784317"
"r_1","2010","cp/100000","BG324","1","17.1.2","4.70566091007482"
"r_1","2010","cp/100000","BG324","2","17.1.2","5.9052793197118225"
"r_1","2010","cp/100000","BG323","0","17.1.2","-"
"r_1","2010","cp/100000","BG323","1","17.1.2","-"
"r_1","2010","cp/100000","BG323","2","17.1.2","-"
"r_1","2010","cp/100000","BG325","0","17.1.2","2.366994626922197"
"r_1","2010","cp/100000","BG325","1","17.1.2","4.818657843168749"
"r_1","2010","cp/100000","BG325","2","17.1.2","-"
"r_1","2010","cp/100000","BG33","0","17.1.2","3.854940613625389"
"r_1","2010","cp/100000","BG33","1","17.1.2","6.0449158089139585"
"r_1","2010","cp/100000","BG33","2","17.1.2","1.7786350359481904"
"r_1","2010","cp/100000","BG331","0","17.1.2","4.9432280998875955"
"r_1","2010","cp/100000","BG331","1","17.1.2","7.500816265299458"
"r_1","2010","cp/100000","BG331","2","17.1.2","2.51423686625517"
"r_1","2010","cp/100000","BG332","0","17.1.2","1.007231925223102"
"r_1","2010","cp/100000","BG332","1","17.1.2","1.0332179573280984"
"r_1","2010","cp/100000","BG332","2","17.1.2","0.9825209522593069"
"r_1","2010","cp/100000","BG334","0","17.1.2","4.660049396523603"
"r_1","2010","cp/100000","BG334","1","17.1.2","7.9839044486315585"
"r_1","2010","cp/100000","BG334","2","17.1.2","1.5122187273167191"
"r_1","2010","cp/100000","BG333","0","17.1.2","3.6241826173846867"
"r_1","2010","cp/100000","BG333","1","17.1.2","6.4041669779803385"
"r_1","2010","cp/100000","BG333","2","17.1.2","1.0054495364877636"
"r_1","2010","cp/100000","BG34","0","17.1.2","3.778660464865205"
"r_1","2010","cp/100000","BG34","1","17.1.2","6.290204117123601"
"r_1","2010","cp/100000","BG34","2","17.1.2","1.4010949557078858"
"r_1","2010","cp/100000","BG341","0","17.1.2","3.319218750740897"
"r_1","2010","cp/100000","BG341","1","17.1.2","4.381480940557909"
"r_1","2010","cp/100000","BG341","2","17.1.2","2.310792324472215"
"r_1","2010","cp/100000","BG342","0","17.1.2","3.4410039866489046"
"r_1","2010","cp/100000","BG342","1","17.1.2","6.073366264474856"
"r_1","2010","cp/100000","BG342","2","17.1.2","0.9556848915775491"
"r_1","2010","cp/100000","BG344","0","17.1.2","3.1503369428557515"
"r_1","2010","cp/100000","BG344","1","17.1.2","5.310016461051029"
"r_1","2010","cp/100000","BG344","2","17.1.2","1.113102327496967"
"r_1","2010","cp/100000","BG343","0","17.1.2","7.292828961282372"
"r_1","2010","cp/100000","BG343","1","17.1.2","14.963339817447254"
"r_1","2010","cp/100000","BG343","2","17.1.2","-"
"r_1","2010","cp/100000","BG41","0","17.1.2","1.9403360851400542"
"r_1","2010","cp/100000","BG41","1","17.1.2","2.7601027152510462"
"r_1","2010","cp/100000","BG41","2","17.1.2","1.1833446964766365"
"r_1","2010","cp/100000","BG413","0","17.1.2","3.977031115679598"
"r_1","2010","cp/100000","BG413","1","17.1.2","6.89300798335652"
"r_1","2010","cp/100000","BG413","2","17.1.2","1.1954929914223378"
"r_1","2010","cp/100000","BG415","0","17.1.2","4.850030139473009"
"r_1","2010","cp/100000","BG415","1","17.1.2","5.719269649265789"
"r_1","2010","cp/100000","BG415","2","17.1.2","4.032800107541337"
"r_1","2010","cp/100000","BG414","0","17.1.2","-"
"r_1","2010","cp/100000","BG414","1","17.1.2","-"
"r_1","2010","cp/100000","BG414","2","17.1.2","-"
"r_1","2010","cp/100000","BG412","0","17.1.2","-"
"r_1","2010","cp/100000","BG412","1","17.1.2","-"
"r_1","2010","cp/100000","BG412","2","17.1.2","-"
"r_1","2010","cp/100000","BG411","0","17.1.2","1.6738109167542097"
"r_1","2010","cp/100000","BG411","1","17.1.2","2.1786784471720755"
"r_1","2010","cp/100000","BG411","2","17.1.2","1.2159348258933322"
"r_1","2010","cp/100000","BG42","0","17.1.2","6.312197335069187"
"r_1","2010","cp/100000","BG42","1","17.1.2","8.958128891187236"
"r_1","2010","cp/100000","BG42","2","17.1.2","3.8260230785712097"
"r_1","2010","cp/100000","BG425","0","17.1.2","2.5949592915761133"
"r_1","2010","cp/100000","BG425","1","17.1.2","3.9613896554911463"
"r_1","2010","cp/100000","BG425","2","17.1.2","1.2752824750682277"
"r_1","2010","cp/100000","BG423","0","17.1.2","6.222732332625785"
"r_1","2010","cp/100000","BG423","1","17.1.2","8.48704311417902"
"r_1","2010","cp/100000","BG423","2","17.1.2","4.057618178129438"
"r_1","2010","cp/100000","BG421","0","17.1.2","6.867031382333417"
"r_1","2010","cp/100000","BG421","1","17.1.2","9.515398591126296"
"r_1","2010","cp/100000","BG421","2","17.1.2","4.411420063689877"
"r_1","2010","cp/100000","BG424","0","17.1.2","12.126209589406544"
"r_1","2010","cp/100000","BG424","1","17.1.2","21.757686321109976"
"r_1","2010","cp/100000","BG424","2","17.1.2","3.127443315089914"
"r_1","2010","cp/100000","BG422","0","17.1.2","4.317670655932675"
"r_1","2010","cp/100000","BG422","1","17.1.2","4.854683151013011"
"r_1","2010","cp/100000","BG422","2","17.1.2","3.8117019249094723"
"r_1","2011","cp/100000","BG","0","17.1.2","3.5789870187555253"
"r_1","2011","cp/100000","BG","1","17.1.2","5.394156312029304"
"r_1","2011","cp/100000","BG","2","17.1.2","1.8565167184634832"
"r_1","2011","cp/100000","BG31","0","17.1.2","4.748090080765013"
"r_1","2011","cp/100000","BG31","1","17.1.2","6.282378411814737"
"r_1","2011","cp/100000","BG31","2","17.1.2","3.2665403604393966"
"r_1","2011","cp/100000","BG311","0","17.1.2","5.97943075819182"
"r_1","2011","cp/100000","BG311","1","17.1.2","4.0821325060211455"
"r_1","2011","cp/100000","BG311","2","17.1.2","7.789678675754625"
"r_1","2011","cp/100000","BG313","0","17.1.2","3.765931234095665"
"r_1","2011","cp/100000","BG313","1","17.1.2","5.4534547635927355"
"r_1","2011","cp/100000","BG313","2","17.1.2","2.123322575165619"
"r_1","2011","cp/100000","BG315","0","17.1.2","2.1337581882970476"
"r_1","2011","cp/100000","BG315","1","17.1.2","2.9027576197387517"
"r_1","2011","cp/100000","BG315","2","17.1.2","1.3947584975661464"
"r_1","2011","cp/100000","BG312","0","17.1.2","6.79657180917945"
"r_1","2011","cp/100000","BG312","1","17.1.2","11.063476697552206"
"r_1","2011","cp/100000","BG312","2","17.1.2","2.6729748874009327"
"r_1","2011","cp/100000","BG314","0","17.1.2","5.214288640672197"
"r_1","2011","cp/100000","BG314","1","17.1.2","6.8198867898792885"
"r_1","2011","cp/100000","BG314","2","17.1.2","3.662306080893017"
"r_1","2011","cp/100000","BG32","0","17.1.2","2.21500725706325"
"r_1","2011","cp/100000","BG32","1","17.1.2","3.351816205552523"
"r_1","2011","cp/100000","BG32","2","17.1.2","1.136102849118725"
"r_1","2011","cp/100000","BG321","0","17.1.2","1.1647771393073458"
"r_1","2011","cp/100000","BG321","1","17.1.2","2.410858506714241"
"r_1","2011","cp/100000","BG321","2","17.1.2","-"
"r_1","2011","cp/100000","BG322","0","17.1.2","5.7322076369383455"
"r_1","2011","cp/100000","BG322","1","17.1.2","10.174665083940987"
"r_1","2011","cp/100000","BG322","2","17.1.2","1.5836065054555244"
"r_1","2011","cp/100000","BG324","0","17.1.2","1.6067999775048005"
"r_1","2011","cp/100000","BG324","1","17.1.2","1.6397205916111897"
"r_1","2011","cp/100000","BG324","2","17.1.2","1.5751752382452548"
"r_1","2011","cp/100000","BG323","0","17.1.2","1.2786034240999697"
"r_1","2011","cp/100000","BG323","1","17.1.2","1.7506236596787608"
"r_1","2011","cp/100000","BG323","2","17.1.2","0.8306613725848521"
"r_1","2011","cp/100000","BG325","0","17.1.2","3.3611750668033546"
"r_1","2011","cp/100000","BG325","1","17.1.2","3.3871896487484334"
"r_1","2011","cp/100000","BG325","2","17.1.2","3.33555703802535"
"r_1","2011","cp/100000","BG33","0","17.1.2","4.667294504208862"
"r_1","2011","cp/100000","BG33","1","17.1.2","8.041749376764423"
"r_1","2011","cp/100000","BG33","2","17.1.2","1.4238581674538568"
"r_1","2011","cp/100000","BG331","0","17.1.2","5.057167059299498"
"r_1","2011","cp/100000","BG331","1","17.1.2","8.608630151727105"
"r_1","2011","cp/100000","BG331","2","17.1.2","1.6511936065783552"
"r_1","2011","cp/100000","BG332","0","17.1.2","2.116693301724047"
"r_1","2011","cp/100000","BG332","1","17.1.2","4.307930900788351"
"r_1","2011","cp/100000","BG332","2","17.1.2","-"
"r_1","2011","cp/100000","BG334","0","17.1.2","5.812987875768145"
"r_1","2011","cp/100000","BG334","1","17.1.2","11.83471968621086"
"r_1","2011","cp/100000","BG334","2","17.1.2","-"
"r_1","2011","cp/100000","BG333","0","17.1.2","5.549759140453305"
"r_1","2011","cp/100000","BG333","1","17.1.2","7.935698171388407"
"r_1","2011","cp/100000","BG333","2","17.1.2","3.2616140640798448"
"r_1","2011","cp/100000","BG34","0","17.1.2","4.090051785632949"
"r_1","2011","cp/100000","BG34","1","17.1.2","6.079466222865633"
"r_1","2011","cp/100000","BG34","2","17.1.2","2.1841254124811846"
"r_1","2011","cp/100000","BG341","0","17.1.2","3.129076826057026"
"r_1","2011","cp/100000","BG341","1","17.1.2","6.390216087614778"
"r_1","2011","cp/100000","BG341","2","17.1.2","-"
"r_1","2011","cp/100000","BG342","0","17.1.2","7.100219599649046"
"r_1","2011","cp/100000","BG342","1","17.1.2","6.224970431390451"
"r_1","2011","cp/100000","BG342","2","17.1.2","7.937216616562987"
"r_1","2011","cp/100000","BG344","0","17.1.2","2.708070048745261"
"r_1","2011","cp/100000","BG344","1","17.1.2","4.31363849244497"
"r_1","2011","cp/100000","BG344","2","17.1.2","1.1760278483394486"
"r_1","2011","cp/100000","BG343","0","17.1.2","6.115927403941715"
"r_1","2011","cp/100000","BG343","1","17.1.2","9.33648699116146"
"r_1","2011","cp/100000","BG343","2","17.1.2","3.0056205103543627"
"r_1","2011","cp/100000","BG41","0","17.1.2","1.3599119527350876"
"r_1","2011","cp/100000","BG41","1","17.1.2","1.9453511942510981"
"r_1","2011","cp/100000","BG41","2","17.1.2","0.8149228675505863"
"r_1","2011","cp/100000","BG413","0","17.1.2","-"
"r_1","2011","cp/100000","BG413","1","17.1.2","-"
"r_1","2011","cp/100000","BG413","2","17.1.2","-"
"r_1","2011","cp/100000","BG415","0","17.1.2","5.149141196807533"
"r_1","2011","cp/100000","BG415","1","17.1.2","7.523209100073728"
"r_1","2011","cp/100000","BG415","2","17.1.2","2.87836048586725"
"r_1","2011","cp/100000","BG414","0","17.1.2","4.516949854328367"
"r_1","2011","cp/100000","BG414","1","17.1.2","7.684977406166427"
"r_1","2011","cp/100000","BG414","2","17.1.2","1.4755573918047542"
"r_1","2011","cp/100000","BG412","0","17.1.2","0.8108951877425083"
"r_1","2011","cp/100000","BG412","1","17.1.2","0.8236689509752241"
"r_1","2011","cp/100000","BG412","2","17.1.2","0.7985115744252712"
"r_1","2011","cp/100000","BG411","0","17.1.2","1.0817543583110416"
"r_1","2011","cp/100000","BG411","1","17.1.2","1.4587537380564537"
"r_1","2011","cp/100000","BG411","2","17.1.2","0.7383027011542624"
"r_1","2011","cp/100000","BG42","0","17.1.2","5.827383416757522"
"r_1","2011","cp/100000","BG42","1","17.1.2","8.757078638566174"
"r_1","2011","cp/100000","BG42","2","17.1.2","3.040827739752741"
"r_1","2011","cp/100000","BG425","0","17.1.2","4.5909466531998895"
"r_1","2011","cp/100000","BG425","1","17.1.2","9.233366749327283"
"r_1","2011","cp/100000","BG425","2","17.1.2","-"
"r_1","2011","cp/100000","BG423","0","17.1.2","3.2750972521934054"
"r_1","2011","cp/100000","BG423","1","17.1.2","3.6939352970293373"
"r_1","2011","cp/100000","BG423","2","17.1.2","2.8685350391555033"
"r_1","2011","cp/100000","BG421","0","17.1.2","8.356215191599219"
"r_1","2011","cp/100000","BG421","1","17.1.2","12.749642554664092"
"r_1","2011","cp/100000","BG421","2","17.1.2","4.2528338049253485"
"r_1","2011","cp/100000","BG424","0","17.1.2","5.777627376049258"
"r_1","2011","cp/100000","BG424","1","17.1.2","10.160192366308802"
"r_1","2011","cp/100000","BG424","2","17.1.2","1.6102281693315943"
"r_1","2011","cp/100000","BG422","0","17.1.2","2.4466627520062634"
"r_1","2011","cp/100000","BG422","1","17.1.2","2.5047172174261525"
"r_1","2011","cp/100000","BG422","2","17.1.2","2.391238502128202"
"r_1","2012","cp/100000","BG","0","17.1.2","3.6545865471794805"
"r_1","2012","cp/100000","BG","1","17.1.2","5.427568674210893"
"r_1","2012","cp/100000","BG","2","17.1.2","1.9733501725881395"
"r_1","2012","cp/100000","BG31","0","17.1.2","3.9757359629413216"
"r_1","2012","cp/100000","BG31","1","17.1.2","5.399409010141071"
"r_1","2012","cp/100000","BG31","2","17.1.2","2.603038929630392"
"r_1","2012","cp/100000","BG311","0","17.1.2","7.105589053332522"
"r_1","2012","cp/100000","BG311","1","17.1.2","10.397604391948095"
"r_1","2012","cp/100000","BG311","2","17.1.2","3.96620790861857"
"r_1","2012","cp/100000","BG313","0","17.1.2","2.7304797999104404"
"r_1","2012","cp/100000","BG313","1","17.1.2","3.3233264281995325"
"r_1","2012","cp/100000","BG313","2","17.1.2","2.1540814458194664"
"r_1","2012","cp/100000","BG315","0","17.1.2","2.1635187468899417"
"r_1","2012","cp/100000","BG315","1","17.1.2","2.945074363127669"
"r_1","2012","cp/100000","BG315","2","17.1.2","1.4133676310545136"
"r_1","2012","cp/100000","BG312","0","17.1.2","6.214482506231745"
"r_1","2012","cp/100000","BG312","1","17.1.2","9.842658080119238"
"r_1","2012","cp/100000","BG312","2","17.1.2","2.7135569304244003"
"r_1","2012","cp/100000","BG314","0","17.1.2","3.3972904721101327"
"r_1","2012","cp/100000","BG314","1","17.1.2","3.844261286751138"
"r_1","2012","cp/100000","BG314","2","17.1.2","2.966192817364093"
"r_1","2012","cp/100000","BG32","0","17.1.2","2.9446789063226966"
"r_1","2012","cp/100000","BG32","1","17.1.2","4.353936321262448"
"r_1","2012","cp/100000","BG32","2","17.1.2","1.6070895608053815"
"r_1","2012","cp/100000","BG321","0","17.1.2","3.138128655429551"
"r_1","2012","cp/100000","BG321","1","17.1.2","4.873571434373299"
"r_1","2012","cp/100000","BG321","2","17.1.2","1.5172664926867756"
"r_1","2012","cp/100000","BG322","0","17.1.2","5.800464037122969"
"r_1","2012","cp/100000","BG322","1","17.1.2","8.573241199567908"
"r_1","2012","cp/100000","BG322","2","17.1.2","3.2072355233406564"
"r_1","2012","cp/100000","BG324","0","17.1.2","0.8137822156034602"
"r_1","2012","cp/100000","BG324","1","17.1.2","1.6620130301821567"
"r_1","2012","cp/100000","BG324","2","17.1.2","-"
"r_1","2012","cp/100000","BG323","0","17.1.2","3.438287045393985"
"r_1","2012","cp/100000","BG323","1","17.1.2","5.290398807896802"
"r_1","2012","cp/100000","BG323","2","17.1.2","1.6769941556753676"
"r_1","2012","cp/100000","BG325","0","17.1.2","0.8487307232034492"
"r_1","2012","cp/100000","BG325","1","17.1.2","-"
"r_1","2012","cp/100000","BG325","2","17.1.2","1.6829633618876116"
"r_1","2012","cp/100000","BG33","0","17.1.2","4.27211496782368"
"r_1","2012","cp/100000","BG33","1","17.1.2","7.232426798268472"
"r_1","2012","cp/100000","BG33","2","17.1.2","1.4297181208602001"
"r_1","2012","cp/100000","BG331","0","17.1.2","4.431501645986326"
"r_1","2012","cp/100000","BG331","1","17.1.2","8.193610708617953"
"r_1","2012","cp/100000","BG331","2","17.1.2","0.8264736024331383"
"r_1","2012","cp/100000","BG332","0","17.1.2","3.7379983552807237"
"r_1","2012","cp/100000","BG332","1","17.1.2","5.440814816426908"
"r_1","2012","cp/100000","BG332","2","17.1.2","2.0971395017196546"
"r_1","2012","cp/100000","BG334","0","17.1.2","3.3521893987010265"
"r_1","2012","cp/100000","BG334","1","17.1.2","5.120764700861995"
"r_1","2012","cp/100000","BG334","2","17.1.2","1.6463615409944024"
"r_1","2012","cp/100000","BG333","0","17.1.2","5.02117261117713"
"r_1","2012","cp/100000","BG333","1","17.1.2","7.978662776118722"
"r_1","2012","cp/100000","BG333","2","17.1.2","2.18562514343165"
"r_1","2012","cp/100000","BG34","0","17.1.2","3.269759859493748"
"r_1","2012","cp/100000","BG34","1","17.1.2","4.0135006517160585"
"r_1","2012","cp/100000","BG34","2","17.1.2","2.5585683713433034"
"r_1","2012","cp/100000","BG341","0","17.1.2","2.6534796767579305"
"r_1","2012","cp/100000","BG341","1","17.1.2","3.944073044232779"
"r_1","2012","cp/100000","BG341","2","17.1.2","1.417005960871742"
"r_1","2012","cp/100000","BG342","0","17.1.2","4.591180851715061"
"r_1","2012","cp/100000","BG342","1","17.1.2","5.223132207922447"
"r_1","2012","cp/100000","BG342","2","17.1.2","3.988035892323031"
"r_1","2012","cp/100000","BG344","0","17.1.2","3.328451604313673"
"r_1","2012","cp/100000","BG344","1","17.1.2","4.343536507424345"
"r_1","2012","cp/100000","BG344","2","17.1.2","2.362320980363207"
"r_1","2012","cp/100000","BG343","0","17.1.2","3.0923132822586257"
"r_1","2012","cp/100000","BG343","1","17.1.2","1.5745303963093007"
"r_1","2012","cp/100000","BG343","2","17.1.2","4.556362200419185"
"r_1","2012","cp/100000","BG41","0","17.1.2","1.5492899557184763"
"r_1","2012","cp/100000","BG41","1","17.1.2","2.4340731292930964"
"r_1","2012","cp/100000","BG41","2","17.1.2","0.7253452870236635"
"r_1","2012","cp/100000","BG413","0","17.1.2","4.048671257237"
"r_1","2012","cp/100000","BG413","1","17.1.2","6.3563496755083495"
"r_1","2012","cp/100000","BG413","2","17.1.2","1.8318373328448434"
"r_1","2012","cp/100000","BG415","0","17.1.2","2.9872593389195083"
"r_1","2012","cp/100000","BG415","1","17.1.2","4.588629376405268"
