RevisionColumn,periods,Units,Age10_LFS,GenderID,ValueColumn
"r_22","2020Q3","perc","25 - 34","1","6.4"
"r_22","2020Q3","perc","35 - 44","1","4.8"
"r_22","2020Q3","perc","45 - 54","1","4.2"
"r_22","2020Q3","perc","55 - 64","1","4.4"
"r_22","2020Q3","perc","65+","1","(2.4)"
"r_22","2020Q3","perc","0","2","4.2"
"r_22","2020Q3","perc","15 - 64","2","4.3"
"r_22","2020Q3","perc","20 - 64","2","4.2"
"r_22","2020Q3","perc","15 - 29","2","7.1"
"r_22","2020Q3","perc","15 - 24","2","10.9"
"r_22","2020Q3","perc","25 - 34","2","5.2"
"r_22","2020Q3","perc","35 - 44","2","4"
"r_22","2020Q3","perc","45 - 54","2","3.2"
"r_22","2020Q3","perc","55 - 64","2","4"
"r_22","2020Q3","perc","65+","2","(1.6)"
"r_23","2020Q4","perc","0","0","5.2"
"r_23","2020Q4","perc","15 - 64","0","5.3"
"r_23","2020Q4","perc","20 - 64","0","5.2"
"r_23","2020Q4","perc","15 - 29","0","9.3"
"r_23","2020Q4","perc","15 - 24","0","14.1"
"r_23","2020Q4","perc","25 - 34","0","6.8"
"r_23","2020Q4","perc","35 - 44","0","4.8"
"r_23","2020Q4","perc","45 - 54","0","4"
"r_23","2020Q4","perc","55 - 64","0","4.5"
"r_23","2020Q4","perc","65+","0","(2.4)"
"r_23","2020Q4","perc","0","1","5.4"
"r_23","2020Q4","perc","15 - 64","1","5.4"
"r_23","2020Q4","perc","20 - 64","1","5.2"
"r_23","2020Q4","perc","15 - 29","1","9.6"
"r_23","2020Q4","perc","15 - 24","1","15.4"
"r_23","2020Q4","perc","25 - 34","1","7.2"
"r_23","2020Q4","perc","35 - 44","1","4.5"
"r_23","2020Q4","perc","45 - 54","1","4"
"r_23","2020Q4","perc","55 - 64","1","4.3"
"r_23","2020Q4","perc","65+","1","(3.2)"
"r_23","2020Q4","perc","0","2","5.1"
"r_23","2020Q4","perc","15 - 64","2","5.2"
"r_23","2020Q4","perc","20 - 64","2","5.1"
"r_23","2020Q4","perc","15 - 29","2","8.9"
"r_23","2020Q4","perc","15 - 24","2","12.3"
"r_23","2020Q4","perc","25 - 34","2","6.4"
"r_23","2020Q4","perc","35 - 44","2","5.1"
"r_23","2020Q4","perc","45 - 54","2","3.9"
"r_23","2020Q4","perc","55 - 64","2","4.7"
"r_23","2020Q4","perc","65+","2","(1.3)"
"r_32","2023Q1","perc","0","0","4.4"
"r_32","2023Q1","perc","15 - 64","0","4.5"
"r_32","2023Q1","perc","20 - 64","0","4.4"
"r_32","2023Q1","perc","15 - 29","0","7.1"
"r_32","2023Q1","perc","15 - 24","0","9.4"
"r_32","2023Q1","perc","25 - 34","0","5.4"
"r_32","2023Q1","perc","35 - 44","0","4.9"
"r_32","2023Q1","perc","45 - 54","0","3.3"
"r_32","2023Q1","perc","55 - 64","0","3.8"
"r_32","2023Q1","perc","65+","0","(2.7)"
"r_32","2023Q1","perc","0","1","4.5"
"r_32","2023Q1","perc","15 - 64","1","4.5"
"r_32","2023Q1","perc","20 - 64","1","4.4"
"r_32","2023Q1","perc","15 - 29","1","8.1"
"r_32","2023Q1","perc","15 - 24","1","10.4"
"r_32","2023Q1","perc","25 - 34","1","5.8"
"r_32","2023Q1","perc","35 - 44","1","4.8"
"r_32","2023Q1","perc","45 - 54","1","3.2"
"r_32","2023Q1","perc","55 - 64","1","3.6"
"r_32","2023Q1","perc","65+","1","(3.8)"
"r_32","2023Q1","perc","0","2","4.3"
"r_32","2023Q1","perc","15 - 64","2","4.4"
"r_32","2023Q1","perc","20 - 64","2","4.3"
"r_32","2023Q1","perc","15 - 29","2","5.8"
"r_32","2023Q1","perc","15 - 24","2","(8.1)"
"r_32","2023Q1","perc","25 - 34","2","4.8"
"r_32","2023Q1","perc","35 - 44","2","5"
"r_32","2023Q1","perc","45 - 54","2","3.5"
"r_32","2023Q1","perc","55 - 64","2","4"
"r_32","2023Q1","perc","65+","2","(1.3)"
"r_33","2023Q2","perc","0","0","4.6"
"r_33","2023Q2","perc","15 - 64","0","4.7"
"r_33","2023Q2","perc","20 - 64","0","4.6"
"r_33","2023Q2","perc","15 - 29","0","8.8"
"r_33","2023Q2","perc","15 - 24","0","11.8"
"r_33","2023Q2","perc","25 - 34","0","5.9"
"r_33","2023Q2","perc","35 - 44","0","4.3"
"r_33","2023Q2","perc","45 - 54","0","4"
"r_33","2023Q2","perc","55 - 64","0","3.9"
"r_33","2023Q2","perc","65+","0","(2.7)"
"r_33","2023Q2","perc","0","1","4.6"
"r_33","2023Q2","perc","15 - 64","1","4.7"
"r_33","2023Q2","perc","20 - 64","1","4.6"
"r_33","2023Q2","perc","15 - 29","1","9.6"
"r_33","2023Q2","perc","15 - 24","1","12.3"
"r_33","2023Q2","perc","25 - 34","1","6.8"
"r_33","2023Q2","perc","35 - 44","1","3.8"
"r_33","2023Q2","perc","45 - 54","1","3.8"
"r_33","2023Q2","perc","55 - 64","1","3.7"
"r_33","2023Q2","perc","65+","1","(2.5)"
"r_33","2023Q2","perc","0","2","4.6"
"r_33","2023Q2","perc","15 - 64","2","4.6"
"r_33","2023Q2","perc","20 - 64","2","4.5"
"r_33","2023Q2","perc","15 - 29","2","7.7"
"r_33","2023Q2","perc","15 - 24","2","11.2"
"r_33","2023Q2","perc","25 - 34","2","4.7"
"r_33","2023Q2","perc","35 - 44","2","4.8"
"r_33","2023Q2","perc","45 - 54","2","4.2"
"r_33","2023Q2","perc","55 - 64","2","4"
"r_33","2023Q2","perc","65+","2","(2.9)"
"r_34","2023Q3","perc","0","0","4"
"r_34","2023Q3","perc","15 - 64","0","4.1"
"r_34","2023Q3","perc","20 - 64","0","4"
"r_34","2023Q3","perc","15 - 29","0","8.3"
"r_34","2023Q3","perc","15 - 24","0","13.1"
"r_34","2023Q3","perc","25 - 34","0","5.3"
"r_34","2023Q3","perc","35 - 44","0","3.7"
"r_34","2023Q3","perc","45 - 54","0","3.1"
"r_34","2023Q3","perc","55 - 64","0","3.1"
"r_34","2023Q3","perc","65+","0","(2.6)"
"r_34","2023Q3","perc","0","1","4.3"
"r_34","2023Q3","perc","15 - 64","1","4.3"
"r_34","2023Q3","perc","20 - 64","1","4.2"
"r_34","2023Q3","perc","15 - 29","1","9"
"r_34","2023Q3","perc","15 - 24","1","14.6"
"r_34","2023Q3","perc","25 - 34","1","5.2"
"r_34","2023Q3","perc","35 - 44","1","3.2"
"r_34","2023Q3","perc","45 - 54","1","3.8"
"r_34","2023Q3","perc","55 - 64","1","3.3"
"r_34","2023Q3","perc","65+","1","(2.8)"
"r_34","2023Q3","perc","0","2","3.8"
"r_34","2023Q3","perc","15 - 64","2","3.8"
"r_34","2023Q3","perc","20 - 64","2","3.8"
"r_34","2023Q3","perc","15 - 29","2","7.4"
"r_34","2023Q3","perc","15 - 24","2","11"
"r_34","2023Q3","perc","25 - 34","2","5.4"
"r_34","2023Q3","perc","35 - 44","2","4.3"
"r_34","2023Q3","perc","45 - 54","2","2.4"
"r_34","2023Q3","perc","55 - 64","2","2.8"
"r_34","2023Q3","perc","65+","2","(2.3)"
"r_35","2022Q1","perc","0","0","4.8"
"r_35","2022Q1","perc","15 - 64","0","4.8"
"r_35","2022Q1","perc","20 - 64","0","4.8"
"r_35","2022Q1","perc","15 - 29","0","8.2"
"r_35","2022Q1","perc","15 - 24","0","12.6"
"r_35","2022Q1","perc","25 - 34","0","6.2"
"r_35","2022Q1","perc","35 - 44","0","4.2"
"r_35","2022Q1","perc","45 - 54","0","4.1"
"r_35","2022Q1","perc","55 - 64","0","4.2"
"r_35","2022Q1","perc","65+","0","(2.8)"
"r_35","2022Q1","perc","0","1","4.8"
"r_35","2022Q1","perc","15 - 64","1","4.8"
"r_35","2022Q1","perc","20 - 64","1","4.8"
"r_35","2022Q1","perc","15 - 29","1","8"
"r_35","2022Q1","perc","15 - 24","1","10.4"
"r_35","2022Q1","perc","25 - 34","1","5.9"
"r_35","2022Q1","perc","35 - 44","1","4.3"
"r_35","2022Q1","perc","45 - 54","1","4"
"r_35","2022Q1","perc","55 - 64","1","4.5"
"r_35","2022Q1","perc","65+","1","(4.2)"
"r_35","2022Q1","perc","0","2","4.7"
"r_35","2022Q1","perc","15 - 64","2","4.9"
"r_35","2022Q1","perc","20 - 64","2","4.7"
"r_35","2022Q1","perc","15 - 29","2","8.4"
"r_35","2022Q1","perc","15 - 24","2","15.9"
"r_35","2022Q1","perc","25 - 34","2","6.6"
"r_35","2022Q1","perc","35 - 44","2","4.1"
"r_35","2022Q1","perc","45 - 54","2","4.1"
"r_35","2022Q1","perc","55 - 64","2","3.8"
"r_35","2022Q1","perc","65+","2","(1.0)"
"r_36","2022Q2","perc","0","0","4.5"
"r_36","2022Q2","perc","15 - 64","0","4.6"
"r_36","2022Q2","perc","20 - 64","0","4.5"
"r_36","2022Q2","perc","15 - 29","0","7.8"
"r_36","2022Q2","perc","15 - 24","0","10.9"
"r_36","2022Q2","perc","25 - 34","0","5.5"
"r_36","2022Q2","perc","35 - 44","0","3.9"
"r_36","2022Q2","perc","45 - 54","0","4.3"
"r_36","2022Q2","perc","55 - 64","0","4.1"
"r_36","2022Q2","perc","65+","0","(2.6)"
"r_36","2022Q2","perc","0","1","4.9"
"r_36","2022Q2","perc","15 - 64","1","4.9"
"r_36","2022Q2","perc","20 - 64","1","4.8"
"r_36","2022Q2","perc","15 - 29","1","9.2"
"r_36","2022Q2","perc","15 - 24","1","11.7"
"r_36","2022Q2","perc","25 - 34","1","6"
"r_36","2022Q2","perc","35 - 44","1","3.8"
"r_36","2022Q2","perc","45 - 54","1","4.2"
"r_36","2022Q2","perc","55 - 64","1","4.8"
"r_36","2022Q2","perc","65+","1","(3.8)"
"r_36","2022Q2","perc","0","2","4.2"
"r_36","2022Q2","perc","15 - 64","2","4.3"
"r_36","2022Q2","perc","20 - 64","2","4.2"
"r_36","2022Q2","perc","15 - 29","2","5.9"
"r_36","2022Q2","perc","15 - 24","2","(9.8)"
"r_36","2022Q2","perc","25 - 34","2","4.7"
"r_36","2022Q2","perc","35 - 44","2","4"
"r_36","2022Q2","perc","45 - 54","2","4.3"
"r_36","2022Q2","perc","55 - 64","2","3.3"
"r_36","2022Q2","perc","65+","2","(0.8)"
"r_37","2022Q3","perc","0","0","3.6"
"r_37","2022Q3","perc","15 - 64","0","3.6"
"r_37","2022Q3","perc","20 - 64","0","3.5"
"r_37","2022Q3","perc","15 - 29","0","8"
"r_37","2022Q3","perc","15 - 24","0","10.3"
"r_37","2022Q3","perc","25 - 34","0","4.8"
"r_37","2022Q3","perc","35 - 44","0","2.6"
"r_37","2022Q3","perc","45 - 54","0","3.2"
"r_37","2022Q3","perc","55 - 64","0","3"
"r_37","2022Q3","perc","65+","0","(2.1)"
"r_37","2022Q3","perc","0","1","3.8"
"r_37","2022Q3","perc","15 - 64","1","3.9"
"r_37","2022Q3","perc","20 - 64","1","3.7"
"r_37","2022Q3","perc","15 - 29","1","9.1"
"r_37","2022Q3","perc","15 - 24","1","11.2"
"r_37","2022Q3","perc","25 - 34","1","5.6"
"r_37","2022Q3","perc","35 - 44","1","2.5"
"r_37","2022Q3","perc","45 - 54","1","3.2"
"r_37","2022Q3","perc","55 - 64","1","3.1"
"r_37","2022Q3","perc","65+","1","(2.7)"
"r_37","2022Q3","perc","0","2","3.2"
"r_37","2022Q3","perc","15 - 64","2","3.3"
"r_37","2022Q3","perc","20 - 64","2","3.3"
"r_37","2022Q3","perc","15 - 29","2","6.4"
"r_37","2022Q3","perc","15 - 24","2","(8.7)"
"r_37","2022Q3","perc","25 - 34","2","3.8"
"r_37","2022Q3","perc","35 - 44","2","2.8"
"r_37","2022Q3","perc","45 - 54","2","3.2"
"r_37","2022Q3","perc","55 - 64","2","2.8"
"r_37","2022Q3","perc","65+","2","(1.2)"
"r_38","2022Q4","perc","0","0","3.7"
"r_38","2022Q4","perc","15 - 64","0","3.8"
"r_38","2022Q4","perc","20 - 64","0","3.7"
"r_38","2022Q4","perc","15 - 29","0","7.5"
"r_38","2022Q4","perc","15 - 24","0","9.1"
"r_38","2022Q4","perc","25 - 34","0","5.3"
"r_38","2022Q4","perc","35 - 44","0","3.2"
"r_38","2022Q4","perc","45 - 54","0","3.2"
"r_38","2022Q4","perc","55 - 64","0","2.9"
"r_38","2022Q4","perc","65+","0","(2.6)"
"r_38","2022Q4","perc","0","1","3.9"
"r_38","2022Q4","perc","15 - 64","1","3.9"
"r_38","2022Q4","perc","20 - 64","1","3.8"
"r_38","2022Q4","perc","15 - 29","1","7.9"
"r_38","2022Q4","perc","15 - 24","1","9.8"
"r_38","2022Q4","perc","25 - 34","1","5.3"
"r_38","2022Q4","perc","35 - 44","1","3.2"
"r_38","2022Q4","perc","45 - 54","1","3.4"
"r_38","2022Q4","perc","55 - 64","1","2.9"
"r_38","2022Q4","perc","65+","1","(3.3)"
"r_38","2022Q4","perc","0","2","3.6"
"r_38","2022Q4","perc","15 - 64","2","3.6"
"r_38","2022Q4","perc","20 - 64","2","3.6"
"r_38","2022Q4","perc","15 - 29","2","6.9"
"r_38","2022Q4","perc","15 - 24","2","(8.2)"
"r_38","2022Q4","perc","25 - 34","2","5.3"
"r_38","2022Q4","perc","35 - 44","2","3.2"
"r_38","2022Q4","perc","45 - 54","2","3"
"r_38","2022Q4","perc","55 - 64","2","2.9"
"r_38","2022Q4","perc","65+","2","(1.6)"
"r_39","2023Q4","perc","0","0","4.2"
"r_39","2023Q4","perc","15 - 64","0","4.3"
"r_39","2023Q4","perc","20 - 64","0","4.2"
"r_39","2023Q4","perc","15 - 29","0","7.9"
"r_39","2023Q4","perc","15 - 24","0","14.1"
"r_39","2023Q4","perc","25 - 34","0","5.1"
"r_39","2023Q4","perc","35 - 44","0","4"
"r_39","2023Q4","perc","45 - 54","0","3.4"
"r_39","2023Q4","perc","55 - 64","0","3.6"
"r_39","2023Q4","perc","65+","0","(1.5)"
"r_39","2023Q4","perc","0","1","4.2"
"r_39","2023Q4","perc","15 - 64","1","4.4"
"r_39","2023Q4","perc","20 - 64","1","4.1"
"r_39","2023Q4","perc","15 - 29","1","7.4"
"r_39","2023Q4","perc","15 - 24","1","13.6"
"r_39","2023Q4","perc","25 - 34","1","4.5"
"r_39","2023Q4","perc","35 - 44","1","3.8"
"r_39","2023Q4","perc","45 - 54","1","3.7"
"r_39","2023Q4","perc","55 - 64","1","3.8"
"r_39","2023Q4","perc","65+","1","(1.4)"
"r_39","2023Q4","perc","0","2","4.2"
"r_39","2023Q4","perc","15 - 64","2","4.3"
"r_39","2023Q4","perc","20 - 64","2","4.2"
"r_39","2023Q4","perc","15 - 29","2","8.5"
"r_39","2023Q4","perc","15 - 24","2","14.7"
"r_39","2023Q4","perc","25 - 34","2","5.7"
"r_39","2023Q4","perc","35 - 44","2","4.3"
"r_39","2023Q4","perc","45 - 54","2","3.1"
"r_39","2023Q4","perc","55 - 64","2","3.3"
"r_39","2023Q4","perc","65+","2","(1.6)"
"r_40","2024Q1","perc","0","0","5"
"r_40","2024Q1","perc","15 - 64","0","5.1"
"r_40","2024Q1","perc","20 - 64","0","5"
"r_40","2024Q1","perc","15 - 29","0","9.3"
"r_40","2024Q1","perc","15 - 24","0","15.3"
"r_40","2024Q1","perc","25 - 34","0","5.6"
"r_40","2024Q1","perc","35 - 44","0","5"
"r_40","2024Q1","perc","45 - 54","0","4.6"
"r_40","2024Q1","perc","55 - 64","0","3.6"
"r_40","2024Q1","perc","65+","0","(1.7)"
"r_40","2024Q1","perc","0","1","5"
"r_40","2024Q1","perc","15 - 64","1","5.1"
"r_40","2024Q1","perc","20 - 64","1","5"
"r_40","2024Q1","perc","15 - 29","1","9.7"
"r_40","2024Q1","perc","15 - 24","1","15.5"
"r_40","2024Q1","perc","25 - 34","1","4.9"
"r_40","2024Q1","perc","35 - 44","1","5.3"
"r_40","2024Q1","perc","45 - 54","1","4.7"
"r_40","2024Q1","perc","55 - 64","1","3.4"
"r_40","2024Q1","perc","65+","1","(1.5)"
"r_40","2024Q1","perc","0","2","5"
"r_40","2024Q1","perc","15 - 64","2","5.1"
"r_40","2024Q1","perc","20 - 64","2","5"
"r_40","2024Q1","perc","15 - 29","2","8.7"
"r_40","2024Q1","perc","15 - 24","2","14.9"
"r_40","2024Q1","perc","25 - 34","2","6.4"
"r_40","2024Q1","perc","35 - 44","2","4.5"
"r_40","2024Q1","perc","45 - 54","2","4.5"
"r_40","2024Q1","perc","55 - 64","2","3.9"
"r_40","2024Q1","perc","65+","2","(1.9)"
"r_41","2021Q1","perc","0","0","6.2"
"r_41","2021Q1","perc","15 - 64","0","6.3"
"r_41","2021Q1","perc","20 - 64","0","6.2"
"r_41","2021Q1","perc","15 - 29","0","11.1"
"r_41","2021Q1","perc","15 - 24","0","16.9"
"r_41","2021Q1","perc","25 - 34","0","7.2"
"r_41","2021Q1","perc","35 - 44","0","6"
"r_41","2021Q1","perc","45 - 54","0","5.5"
"r_41","2021Q1","perc","55 - 64","0","5.2"
"r_41","2021Q1","perc","65+","0","(2.7)"
"r_41","2021Q1","perc","0","1","6.5"
"r_41","2021Q1","perc","15 - 64","1","6.6"
"r_41","2021Q1","perc","20 - 64","1","6.4"
"r_41","2021Q1","perc","15 - 29","1","13.2"
"r_41","2021Q1","perc","15 - 24","1","17"
"r_41","2021Q1","perc","25 - 34","1","8.4"
"r_41","2021Q1","perc","35 - 44","1","6"
"r_41","2021Q1","perc","45 - 54","1","5"
"r_41","2021Q1","perc","55 - 64","1","5.4"
"r_41","2021Q1","perc","65+","1","(3.3)"
"r_41","2021Q1","perc","0","2","5.9"
"r_41","2021Q1","perc","15 - 64","2","6.1"
"r_41","2021Q1","perc","20 - 64","2","6"
"r_41","2021Q1","perc","15 - 29","2","8.1"
"r_41","2021Q1","perc","15 - 24","2","16.6"
"r_41","2021Q1","perc","25 - 34","2","5.8"
"r_41","2021Q1","perc","35 - 44","2","6"
"r_41","2021Q1","perc","45 - 54","2","6"
"r_41","2021Q1","perc","55 - 64","2","5.1"
"r_41","2021Q1","perc","65+","2","(1.9)"
"r_42","2021Q2","perc","0","0","5.5"
"r_42","2021Q2","perc","15 - 64","0","5.6"
"r_42","2021Q2","perc","20 - 64","0","5.6"
"r_42","2021Q2","perc","15 - 29","0","10.6"
"r_42","2021Q2","perc","15 - 24","0","15.5"
"r_42","2021Q2","perc","25 - 34","0","6.9"
"r_42","2021Q2","perc","35 - 44","0","4.9"
"r_42","2021Q2","perc","45 - 54","0","4.8"
"r_42","2021Q2","perc","55 - 64","0","4.9"
"r_42","2021Q2","perc","65+","0","(2.9)"
"r_42","2021Q2","perc","0","1","5.6"
"r_42","2021Q2","perc","15 - 64","1","5.6"
"r_42","2021Q2","perc","20 - 64","1","5.5"
"r_42","2021Q2","perc","15 - 29","1","11"
"r_42","2021Q2","perc","15 - 24","1","15.7"
"r_42","2021Q2","perc","25 - 34","1","7.5"
"r_42","2021Q2","perc","35 - 44","1","4.9"
"r_42","2021Q2","perc","45 - 54","1","4.1"
"r_42","2021Q2","perc","55 - 64","1","4.8"
"r_42","2021Q2","perc","65+","1","(3.1)"
"r_42","2021Q2","perc","0","2","5.5"
"r_42","2021Q2","perc","15 - 64","2","5.6"
"r_42","2021Q2","perc","20 - 64","2","5.6"
"r_42","2021Q2","perc","15 - 29","2","9.9"
"r_42","2021Q2","perc","15 - 24","2","15.1"
"r_42","2021Q2","perc","25 - 34","2","6.3"
"r_42","2021Q2","perc","35 - 44","2","4.9"
"r_42","2021Q2","perc","45 - 54","2","5.5"
"r_42","2021Q2","perc","55 - 64","2","4.9"
"r_42","2021Q2","perc","65+","2","(2.6)"
"r_43","2021Q3","perc","0","0","4.5"
"r_43","2021Q3","perc","15 - 64","0","4.6"
"r_43","2021Q3","perc","20 - 64","0","4.5"
"r_43","2021Q3","perc","15 - 29","0","10.3"
"r_43","2021Q3","perc","15 - 24","0","15.1"
"r_43","2021Q3","perc","25 - 34","0","5.2"
"r_43","2021Q3","perc","35 - 44","0","3.8"
"r_43","2021Q3","perc","45 - 54","0","3.8"
"r_43","2021Q3","perc","55 - 64","0","4"
"r_43","2021Q3","perc","65+","0","(2.5)"
"r_43","2021Q3","perc","0","1","4.7"
"r_43","2021Q3","perc","15 - 64","1","4.8"
"r_43","2021Q3","perc","20 - 64","1","4.7"
"r_43","2021Q3","perc","15 - 29","1","10.6"
"r_43","2021Q3","perc","15 - 24","1","16.3"
"r_43","2021Q3","perc","25 - 34","1","5.5"
"r_43","2021Q3","perc","35 - 44","1","4"
"r_43","2021Q3","perc","45 - 54","1","3.5"
"r_43","2021Q3","perc","55 - 64","1","4.5"
"r_43","2021Q3","perc","65+","1","(2.7)"
"r_43","2021Q3","perc","0","2","4.2"
"r_43","2021Q3","perc","15 - 64","2","4.2"
"r_43","2021Q3","perc","20 - 64","2","4.2"
"r_43","2021Q3","perc","15 - 29","2","9.8"
"r_43","2021Q3","perc","15 - 24","2","13.2"
"r_43","2021Q3","perc","25 - 34","2","4.9"
"r_43","2021Q3","perc","35 - 44","2","3.6"
"r_43","2021Q3","perc","45 - 54","2","4.1"
"r_43","2021Q3","perc","55 - 64","2","3.4"
"r_43","2021Q3","perc","65+","2","(2.2)"
"r_44","2021Q4","perc","0","0","4.4"
"r_44","2021Q4","perc","15 - 64","0","4.5"
"r_44","2021Q4","perc","20 - 64","0","4.3"
"r_44","2021Q4","perc","15 - 29","0","9.6"
"r_44","2021Q4","perc","15 - 24","0","15.7"
"r_44","2021Q4","perc","25 - 34","0","5.5"
"r_44","2021Q4","perc","35 - 44","0","3.8"
"r_44","2021Q4","perc","45 - 54","0","3.6"
"r_44","2021Q4","perc","55 - 64","0","3.8"
"r_44","2021Q4","perc","65+","0","(2.5)"
"r_44","2021Q4","perc","0","1","4.8"
"r_44","2021Q4","perc","15 - 64","1","4.8"
"r_44","2021Q4","perc","20 - 64","1","4.7"
"r_44","2021Q4","perc","15 - 29","1","9"
"r_44","2021Q4","perc","15 - 24","1","15.6"
"r_44","2021Q4","perc","25 - 34","1","5"
"r_44","2021Q4","perc","35 - 44","1","4.2"
"r_44","2021Q4","perc","45 - 54","1","3.9"
"r_44","2021Q4","perc","55 - 64","1","4.7"
"r_44","2021Q4","perc","65+","1","(2.6)"
"r_44","2021Q4","perc","0","2","4"
"r_44","2021Q4","perc","15 - 64","2","4.1"
"r_44","2021Q4","perc","20 - 64","2","3.9"
"r_44","2021Q4","perc","15 - 29","2","10.4"
"r_44","2021Q4","perc","15 - 24","2","15.9"
"r_44","2021Q4","perc","25 - 34","2","6.2"
"r_44","2021Q4","perc","35 - 44","2","3.2"
"r_44","2021Q4","perc","45 - 54","2","3.2"
"r_44","2021Q4","perc","55 - 64","2","2.9"
"r_44","2021Q4","perc","65+","2","(2.3)"
"r_45","2024Q2","perc","0","0","4.3"
"r_45","2024Q2","perc","15 - 64","0","4.3"
"r_45","2024Q2","perc","20 - 64","0","4.2"
"r_45","2024Q2","perc","15 - 29","0","7.9"
"r_45","2024Q2","perc","15 - 24","0","12.2"
"r_45","2024Q2","perc","25 - 34","0","5.4"
"r_45","2024Q2","perc","35 - 44","0","4.2"
"r_45","2024Q2","perc","45 - 54","0","3.2"
"r_45","2024Q2","perc","55 - 64","0","3.4"
"r_45","2024Q2","perc","65+","0","(4.4)"
"r_45","2024Q2","perc","0","1","4.4"
"r_45","2024Q2","perc","15 - 64","1","4.4"
"r_45","2024Q2","perc","20 - 64","1","4.3"
"r_45","2024Q2","perc","15 - 29","1","8.4"
"r_45","2024Q2","perc","15 - 24","1","13"
"r_45","2024Q2","perc","25 - 34","1","5.2"
"r_45","2024Q2","perc","35 - 44","1","4.6"
"r_45","2024Q2","perc","45 - 54","1","3.4"
"r_45","2024Q2","perc","55 - 64","1","3.2"
"r_45","2024Q2","perc","65+","1","(4.2)"
"r_45","2024Q2","perc","0","2","4.1"
"r_45","2024Q2","perc","15 - 64","2","4.1"
"r_45","2024Q2","perc","20 - 64","2","4"
"r_45","2024Q2","perc","15 - 29","2","7.2"
"r_45","2024Q2","perc","15 - 24","2","(11.0)"
"r_45","2024Q2","perc","25 - 34","2","5.7"
"r_45","2024Q2","perc","35 - 44","2","3.8"
"r_45","2024Q2","perc","45 - 54","2","3"
"r_45","2024Q2","perc","55 - 64","2","3.6"
"r_45","2024Q2","perc","65+","2","(4.8)"
"r_46","2024Q3","perc","0","0","3.6"
"r_46","2024Q3","perc","15 - 64","0","3.7"
"r_46","2024Q3","perc","20 - 64","0","3.5"
"r_46","2024Q3","perc","15 - 29","0","7"
"r_46","2024Q3","perc","15 - 24","0","11.8"
"r_46","2024Q3","perc","25 - 34","0","4.4"
"r_46","2024Q3","perc","35 - 44","0","3.1"
"r_46","2024Q3","perc","45 - 54","0","3.1"
"r_46","2024Q3","perc","55 - 64","0","3"
"r_46","2024Q3","perc","65+","0","(1.9)"
"r_46","2024Q3","perc","0","1","3.8"
"r_46","2024Q3","perc","15 - 64","1","3.9"
"r_46","2024Q3","perc","20 - 64","1","3.7"
"r_46","2024Q3","perc","15 - 29","1","7"
"r_46","2024Q3","perc","15 - 24","1","12"
"r_46","2024Q3","perc","25 - 34","1","3.8"
"r_46","2024Q3","perc","35 - 44","1","3.4"
"r_46","2024Q3","perc","45 - 54","1","3.5"
"r_46","2024Q3","perc","55 - 64","1","3.1"
"r_46","2024Q3","perc","65+","1","(2.4)"
"r_46","2024Q3","perc","0","2","3.4"
"r_46","2024Q3","perc","15 - 64","2","3.4"
"r_46","2024Q3","perc","20 - 64","2","3.3"
"r_46","2024Q3","perc","15 - 29","2","7.1"
"r_46","2024Q3","perc","15 - 24","2","(11.6)"
"r_46","2024Q3","perc","25 - 34","2","5.1"
"r_46","2024Q3","perc","35 - 44","2","2.8"
"r_46","2024Q3","perc","45 - 54","2","2.5"
"r_46","2024Q3","perc","55 - 64","2","2.9"
"r_46","2024Q3","perc","65+","2","(1.2)"
"r_47","2024Q4","perc","0","0","3.8"
"r_47","2024Q4","perc","15 - 64","0","3.9"
"r_47","2024Q4","perc","20 - 64","0","3.8"
"r_47","2024Q4","perc","15 - 29","0","6.5"
"r_47","2024Q4","perc","15 - 24","0","9.8"
"r_47","2024Q4","perc","25 - 34","0","4.3"
"r_47","2024Q4","perc","35 - 44","0","4.3"
"r_47","2024Q4","perc","45 - 54","0","3.4"
"r_47","2024Q4","perc","55 - 64","0","2.9"
"r_47","2024Q4","perc","65+","0","(1.7)"
"r_47","2024Q4","perc","0","1","4.4"
"r_47","2024Q4","perc","15 - 64","1","4.5"
"r_47","2024Q4","perc","20 - 64","1","4.3"
"r_47","2024Q4","perc","15 - 29","1","7.5"
"r_47","2024Q4","perc","15 - 24","1","10.5"
"r_47","2024Q4","perc","25 - 34","1","4.6"
"r_47","2024Q4","perc","35 - 44","1","5.2"
"r_47","2024Q4","perc","45 - 54","1","4"
"r_47","2024Q4","perc","55 - 64","1","2.9"
"r_47","2024Q4","perc","65+","1","(1.7)"
"r_47","2024Q4","perc","0","2","3.2"
"r_47","2024Q4","perc","15 - 64","2","3.3"
"r_47","2024Q4","perc","20 - 64","2","3.3"
"r_47","2024Q4","perc","15 - 29","2","5.2"
"r_47","2024Q4","perc","15 - 24","2","(8.6)"
"r_47","2024Q4","perc","25 - 34","2","3.9"
"r_47","2024Q4","perc","35 - 44","2","3.2"
"r_47","2024Q4","perc","45 - 54","2","2.7"
"r_47","2024Q4","perc","55 - 64","2","3"
"r_47","2024Q4","perc","65+","2","(1.6)"
"r_48","2025Q1","perc","0","0","3.9"
"r_48","2025Q1","perc","15 - 64","0","3.9"
"r_48","2025Q1","perc","20 - 64","0","3.8"
"r_48","2025Q1","perc","15 - 29","0","6.8"
"r_48","2025Q1","perc","15 - 24","0","10.5"
