RevisionColumn,NUTS,Units,periods,GenderID,ValueColumn
"r_2","BG331","1000cp","2009Q4","1","113"
"r_2","BG331","1000cp","2009Q4","2","87.7"
"r_2","BG331","1000cp","2010Q1","0","195.5"
"r_2","BG331","1000cp","2010Q1","1","109.7"
"r_2","BG331","1000cp","2010Q1","2","85.8"
"r_2","BG331","1000cp","2010Q2","0","197"
"r_2","BG331","1000cp","2010Q2","1","108.4"
"r_2","BG331","1000cp","2010Q2","2","88.6"
"r_2","BG331","1000cp","2010Q3","0","207.3"
"r_2","BG331","1000cp","2010Q3","1","115"
"r_2","BG331","1000cp","2010Q3","2","92.2"
"r_2","BG331","1000cp","2010Q4","0","200.3"
"r_2","BG331","1000cp","2010Q4","1","112.2"
"r_2","BG331","1000cp","2010Q4","2","88"
"r_2","BG331","1000cp","2011Q1","0","183.9"
"r_2","BG331","1000cp","2011Q1","1","102.5"
"r_2","BG331","1000cp","2011Q1","2","81.3"
"r_2","BG331","1000cp","2011Q2","0","185.7"
"r_2","BG331","1000cp","2011Q2","1","101.3"
"r_2","BG331","1000cp","2011Q2","2","84.4"
"r_2","BG331","1000cp","2011Q3","0","195.7"
"r_2","BG331","1000cp","2011Q3","1","105.9"
"r_2","BG331","1000cp","2011Q3","2","89.7"
"r_2","BG331","1000cp","2011Q4","0","191"
"r_2","BG331","1000cp","2011Q4","1","101.9"
"r_2","BG331","1000cp","2011Q4","2","89.1"
"r_2","BG331","1000cp","2012Q1","0","171.9"
"r_2","BG331","1000cp","2012Q1","1","90.3"
"r_2","BG331","1000cp","2012Q1","2","81.6"
"r_2","BG331","1000cp","2012Q2","0","172.6"
"r_2","BG331","1000cp","2012Q2","1","92.7"
"r_2","BG331","1000cp","2012Q2","2","79.8"
"r_2","BG331","1000cp","2012Q3","0","187.7"
"r_2","BG331","1000cp","2012Q3","1","101.8"
"r_2","BG331","1000cp","2012Q3","2","85.9"
"r_2","BG331","1000cp","2012Q4","0","182.7"
"r_2","BG331","1000cp","2012Q4","1","99.5"
"r_2","BG331","1000cp","2012Q4","2","83.2"
"r_2","BG331","1000cp","2013Q1","0","180.7"
"r_2","BG331","1000cp","2013Q1","1","99.2"
"r_2","BG331","1000cp","2013Q1","2","81.5"
"r_2","BG331","1000cp","2013Q2","0","190.4"
"r_2","BG331","1000cp","2013Q2","1","105.4"
"r_2","BG331","1000cp","2013Q2","2","85.1"
"r_2","BG331","1000cp","2013Q3","0","198.4"
"r_2","BG331","1000cp","2013Q3","1","108"
"r_2","BG331","1000cp","2013Q3","2","90.4"
"r_2","BG331","1000cp","2013Q4","0","187.1"
"r_2","BG331","1000cp","2013Q4","1","103.9"
"r_2","BG331","1000cp","2013Q4","2","83.1"
"r_2","BG331","1000cp","2014Q1","0","181"
"r_2","BG331","1000cp","2014Q1","1","100.3"
"r_2","BG331","1000cp","2014Q1","2","80.7"
"r_2","BG331","1000cp","2014Q2","0","192.4"
"r_2","BG331","1000cp","2014Q2","1","104.8"
"r_2","BG331","1000cp","2014Q2","2","87.5"
"r_2","BG331","1000cp","2014Q3","0","218.2"
"r_2","BG331","1000cp","2014Q3","1","122.3"
"r_2","BG331","1000cp","2014Q3","2","95.9"
"r_2","BG331","1000cp","2014Q4","0","211.3"
"r_2","BG331","1000cp","2014Q4","1","116.5"
"r_2","BG331","1000cp","2014Q4","2","94.8"
"r_2","BG331","1000cp","2015Q1","0","209.7"
"r_2","BG331","1000cp","2015Q1","1","118.8"
"r_2","BG331","1000cp","2015Q1","2","91"
"r_2","BG331","1000cp","2015Q2","0","222.3"
"r_2","BG331","1000cp","2015Q2","1","122"
"r_2","BG331","1000cp","2015Q2","2","100.3"
"r_2","BG331","1000cp","2015Q3","0","233.5"
"r_2","BG331","1000cp","2015Q3","1","129.8"
"r_2","BG331","1000cp","2015Q3","2","103.7"
"r_2","BG331","1000cp","2015Q4","0","219.1"
"r_2","BG331","1000cp","2015Q4","1","123.4"
"r_2","BG331","1000cp","2015Q4","2","95.7"
"r_2","BG332","1000cp","2003Q1","0","62.5"
"r_2","BG332","1000cp","2003Q1","1","34.2"
"r_2","BG332","1000cp","2003Q1","2","28.3"
"r_2","BG332","1000cp","2003Q2","0","69.7"
"r_2","BG332","1000cp","2003Q2","1","38.5"
"r_2","BG332","1000cp","2003Q2","2","31.1"
"r_2","BG332","1000cp","2003Q3","0","75"
"r_2","BG332","1000cp","2003Q3","1","41.2"
"r_2","BG332","1000cp","2003Q3","2","33.8"
"r_2","BG332","1000cp","2003Q4","0","62"
"r_2","BG332","1000cp","2003Q4","1","32"
"r_2","BG332","1000cp","2003Q4","2","30"
"r_2","BG332","1000cp","2004Q1","0","56.1"
"r_2","BG332","1000cp","2004Q1","1","29"
"r_2","BG332","1000cp","2004Q1","2","27.1"
"r_2","BG332","1000cp","2004Q2","0","77.5"
"r_2","BG332","1000cp","2004Q2","1","43.6"
"r_2","BG332","1000cp","2004Q2","2","33.9"
"r_2","BG332","1000cp","2004Q3","0","72.4"
"r_2","BG332","1000cp","2004Q3","1","36.7"
"r_2","BG332","1000cp","2004Q3","2","35.6"
"r_2","BG332","1000cp","2004Q4","0","69.9"
"r_2","BG332","1000cp","2004Q4","1","37.4"
"r_2","BG332","1000cp","2004Q4","2","32.5"
"r_2","BG332","1000cp","2005Q1","0","66.7"
"r_2","BG332","1000cp","2005Q1","1","36.7"
"r_2","BG332","1000cp","2005Q1","2","30"
"r_2","BG332","1000cp","2005Q2","0","75.1"
"r_2","BG332","1000cp","2005Q2","1","41.8"
"r_2","BG332","1000cp","2005Q2","2","33.3"
"r_2","BG332","1000cp","2005Q3","0","76.5"
"r_2","BG332","1000cp","2005Q3","1","43"
"r_2","BG332","1000cp","2005Q3","2","33.5"
"r_2","BG332","1000cp","2005Q4","0","68.7"
"r_2","BG332","1000cp","2005Q4","1","38.6"
"r_2","BG332","1000cp","2005Q4","2","30.1"
"r_2","BG332","1000cp","2006Q1","0","70.1"
"r_2","BG332","1000cp","2006Q1","1","37.8"
"r_2","BG332","1000cp","2006Q1","2","32.3"
"r_2","BG332","1000cp","2006Q2","0","79.1"
"r_2","BG332","1000cp","2006Q2","1","41.6"
"r_2","BG332","1000cp","2006Q2","2","37.5"
"r_2","BG332","1000cp","2006Q3","0","84.3"
"r_2","BG332","1000cp","2006Q3","1","45"
"r_2","BG332","1000cp","2006Q3","2","39.3"
"r_2","BG332","1000cp","2006Q4","0","81.7"
"r_2","BG332","1000cp","2006Q4","1","43.6"
"r_2","BG332","1000cp","2006Q4","2","38.1"
"r_2","BG332","1000cp","2007Q1","0","78.4"
"r_2","BG332","1000cp","2007Q1","1","42.9"
"r_2","BG332","1000cp","2007Q1","2","35.6"
"r_2","BG332","1000cp","2007Q2","0","79.3"
"r_2","BG332","1000cp","2007Q2","1","44.7"
"r_2","BG332","1000cp","2007Q2","2","34.6"
"r_2","BG332","1000cp","2007Q3","0","85.9"
"r_2","BG332","1000cp","2007Q3","1","48.3"
"r_2","BG332","1000cp","2007Q3","2","37.5"
"r_2","BG332","1000cp","2007Q4","0","81"
"r_2","BG332","1000cp","2007Q4","1","46.4"
"r_2","BG332","1000cp","2007Q4","2","34.6"
"r_2","BG332","1000cp","2008Q1","0","83.4"
"r_2","BG332","1000cp","2008Q1","1","46.7"
"r_2","BG332","1000cp","2008Q1","2","36.7"
"r_2","BG332","1000cp","2008Q2","0","84.2"
"r_2","BG332","1000cp","2008Q2","1","49.6"
"r_2","BG332","1000cp","2008Q2","2","34.6"
"r_2","BG332","1000cp","2008Q3","0","89.7"
"r_2","BG332","1000cp","2008Q3","1","52.2"
"r_2","BG332","1000cp","2008Q3","2","37.5"
"r_2","BG332","1000cp","2008Q4","0","86.1"
"r_2","BG332","1000cp","2008Q4","1","48.6"
"r_2","BG332","1000cp","2008Q4","2","37.5"
"r_2","BG332","1000cp","2009Q1","0","78.8"
"r_2","BG332","1000cp","2009Q1","1","42.8"
"r_2","BG332","1000cp","2009Q1","2","36"
"r_2","BG332","1000cp","2009Q2","0","81.6"
"r_2","BG332","1000cp","2009Q2","1","45.2"
"r_2","BG332","1000cp","2009Q2","2","36.3"
"r_2","BG332","1000cp","2009Q3","0","81"
"r_2","BG332","1000cp","2009Q3","1","43.5"
"r_2","BG332","1000cp","2009Q3","2","37.5"
"r_2","BG332","1000cp","2009Q4","0","76.6"
"r_2","BG332","1000cp","2009Q4","1","41.6"
"r_2","BG332","1000cp","2009Q4","2","35"
"r_2","BG332","1000cp","2010Q1","0","73.5"
"r_2","BG332","1000cp","2010Q1","1","40.7"
"r_2","BG332","1000cp","2010Q1","2","32.8"
"r_2","BG332","1000cp","2010Q2","0","75.4"
"r_2","BG332","1000cp","2010Q2","1","40"
"r_2","BG332","1000cp","2010Q2","2","35.4"
"r_2","BG332","1000cp","2010Q3","0","79.8"
"r_2","BG332","1000cp","2010Q3","1","44.1"
"r_2","BG332","1000cp","2010Q3","2","35.7"
"r_2","BG332","1000cp","2010Q4","0","71.7"
"r_2","BG332","1000cp","2010Q4","1","39"
"r_2","BG332","1000cp","2010Q4","2","32.7"
"r_2","BG332","1000cp","2011Q1","0","66.9"
"r_2","BG332","1000cp","2011Q1","1","38.4"
"r_2","BG332","1000cp","2011Q1","2","28.5"
"r_2","BG332","1000cp","2011Q2","0","71.6"
"r_2","BG332","1000cp","2011Q2","1","39.9"
"r_2","BG332","1000cp","2011Q2","2","31.6"
"r_2","BG332","1000cp","2011Q3","0","75.5"
"r_2","BG332","1000cp","2011Q3","1","41.3"
"r_2","BG332","1000cp","2011Q3","2","34.3"
"r_2","BG332","1000cp","2011Q4","0","71.1"
"r_2","BG332","1000cp","2011Q4","1","39.7"
"r_2","BG332","1000cp","2011Q4","2","31.3"
"r_2","BG332","1000cp","2012Q1","0","70.4"
"r_2","BG332","1000cp","2012Q1","1","39.4"
"r_2","BG332","1000cp","2012Q1","2","31"
"r_2","BG332","1000cp","2012Q2","0","75.7"
"r_2","BG332","1000cp","2012Q2","1","41.1"
"r_2","BG332","1000cp","2012Q2","2","34.5"
"r_2","BG332","1000cp","2012Q3","0","79.5"
"r_2","BG332","1000cp","2012Q3","1","42.3"
"r_2","BG332","1000cp","2012Q3","2","37.2"
"r_2","BG332","1000cp","2012Q4","0","73"
"r_2","BG332","1000cp","2012Q4","1","40.5"
"r_2","BG332","1000cp","2012Q4","2","32.5"
"r_2","BG332","1000cp","2013Q1","0","68.3"
"r_2","BG332","1000cp","2013Q1","1","35.5"
"r_2","BG332","1000cp","2013Q1","2","32.8"
"r_2","BG332","1000cp","2013Q2","0","76.5"
"r_2","BG332","1000cp","2013Q2","1","40.2"
"r_2","BG332","1000cp","2013Q2","2","36.4"
"r_2","BG332","1000cp","2013Q3","0","79.8"
"r_2","BG332","1000cp","2013Q3","1","43.3"
"r_2","BG332","1000cp","2013Q3","2","36.5"
"r_2","BG332","1000cp","2013Q4","0","76.4"
"r_2","BG332","1000cp","2013Q4","1","39.9"
"r_2","BG332","1000cp","2013Q4","2","36.4"
"r_2","BG332","1000cp","2014Q1","0","74"
"r_2","BG332","1000cp","2014Q1","1","38.9"
"r_2","BG332","1000cp","2014Q1","2","35.1"
"r_2","BG332","1000cp","2014Q2","0","76.3"
"r_2","BG332","1000cp","2014Q2","1","41.7"
"r_2","BG332","1000cp","2014Q2","2","34.6"
"r_2","BG332","1000cp","2014Q3","0","80.2"
"r_2","BG332","1000cp","2014Q3","1","43"
"r_2","BG332","1000cp","2014Q3","2","37.2"
"r_2","BG332","1000cp","2014Q4","0","76.2"
"r_2","BG332","1000cp","2014Q4","1","39.7"
"r_2","BG332","1000cp","2014Q4","2","36.5"
"r_2","BG332","1000cp","2015Q1","0","71.2"
"r_2","BG332","1000cp","2015Q1","1","38.7"
"r_2","BG332","1000cp","2015Q1","2","32.5"
"r_2","BG332","1000cp","2015Q2","0","75.3"
"r_2","BG332","1000cp","2015Q2","1","42.3"
"r_2","BG332","1000cp","2015Q2","2","33.1"
"r_2","BG332","1000cp","2015Q3","0","79.7"
"r_2","BG332","1000cp","2015Q3","1","44.8"
"r_2","BG332","1000cp","2015Q3","2","34.9"
"r_2","BG332","1000cp","2015Q4","0","73.4"
"r_2","BG332","1000cp","2015Q4","1","41.1"
"r_2","BG332","1000cp","2015Q4","2","32.3"
"r_2","BG334","1000cp","2003Q1","0","38.6"
"r_2","BG334","1000cp","2003Q1","1","21.3"
"r_2","BG334","1000cp","2003Q1","2","17.3"
"r_2","BG334","1000cp","2003Q2","0","41"
"r_2","BG334","1000cp","2003Q2","1","23.2"
"r_2","BG334","1000cp","2003Q2","2","17.9"
"r_2","BG334","1000cp","2003Q3","0","42.5"
"r_2","BG334","1000cp","2003Q3","1","22.9"
"r_2","BG334","1000cp","2003Q3","2","19.6"
"r_2","BG334","1000cp","2003Q4","0","39"
"r_2","BG334","1000cp","2003Q4","1","19.3"
"r_2","BG334","1000cp","2003Q4","2","19.7"
"r_2","BG334","1000cp","2004Q1","0","34.3"
"r_2","BG334","1000cp","2004Q1","1","16.6"
"r_2","BG334","1000cp","2004Q1","2","17.7"
"r_2","BG334","1000cp","2004Q2","0","39.6"
"r_2","BG334","1000cp","2004Q2","1","21.4"
"r_2","BG334","1000cp","2004Q2","2","18.2"
"r_2","BG334","1000cp","2004Q3","0","42.2"
"r_2","BG334","1000cp","2004Q3","1","21.4"
"r_2","BG334","1000cp","2004Q3","2","20.7"
"r_2","BG334","1000cp","2004Q4","0","42.7"
"r_2","BG334","1000cp","2004Q4","1","22.7"
"r_2","BG334","1000cp","2004Q4","2","20"
"r_2","BG334","1000cp","2005Q1","0","44.4"
"r_2","BG334","1000cp","2005Q1","1","22"
"r_2","BG334","1000cp","2005Q1","2","22.4"
"r_2","BG334","1000cp","2005Q2","0","50.9"
"r_2","BG334","1000cp","2005Q2","1","27.7"
"r_2","BG334","1000cp","2005Q2","2","23.2"
"r_2","BG334","1000cp","2005Q3","0","50"
"r_2","BG334","1000cp","2005Q3","1","27.3"
"r_2","BG334","1000cp","2005Q3","2","22.7"
"r_2","BG334","1000cp","2005Q4","0","48.7"
"r_2","BG334","1000cp","2005Q4","1","26.9"
"r_2","BG334","1000cp","2005Q4","2","21.7"
"r_2","BG334","1000cp","2006Q1","0","48.1"
"r_2","BG334","1000cp","2006Q1","1","26.3"
"r_2","BG334","1000cp","2006Q1","2","21.8"
"r_2","BG334","1000cp","2006Q2","0","54.8"
"r_2","BG334","1000cp","2006Q2","1","30.7"
"r_2","BG334","1000cp","2006Q2","2","24.1"
"r_2","BG334","1000cp","2006Q3","0","50.3"
"r_2","BG334","1000cp","2006Q3","1","26.3"
"r_2","BG334","1000cp","2006Q3","2","24"
"r_2","BG334","1000cp","2006Q4","0","45.6"
"r_2","BG334","1000cp","2006Q4","1","24.3"
"r_2","BG334","1000cp","2006Q4","2","21.2"
"r_2","BG334","1000cp","2007Q1","0","44.7"
"r_2","BG334","1000cp","2007Q1","1","24.8"
"r_2","BG334","1000cp","2007Q1","2","19.9"
"r_2","BG334","1000cp","2007Q2","0","48.7"
"r_2","BG334","1000cp","2007Q2","1","25.3"
"r_2","BG334","1000cp","2007Q2","2","23.4"
"r_2","BG334","1000cp","2007Q3","0","48.8"
"r_2","BG334","1000cp","2007Q3","1","25.1"
"r_2","BG334","1000cp","2007Q3","2","23.7"
"r_2","BG334","1000cp","2007Q4","0","49.2"
"r_2","BG334","1000cp","2007Q4","1","26.1"
"r_2","BG334","1000cp","2007Q4","2","23.1"
"r_2","BG334","1000cp","2008Q1","0","46.3"
"r_2","BG334","1000cp","2008Q1","1","24.8"
"r_2","BG334","1000cp","2008Q1","2","21.5"
"r_2","BG334","1000cp","2008Q2","0","48.4"
"r_2","BG334","1000cp","2008Q2","1","24.9"
"r_2","BG334","1000cp","2008Q2","2","23.5"
"r_2","BG334","1000cp","2008Q3","0","49.3"
"r_2","BG334","1000cp","2008Q3","1","26.5"
"r_2","BG334","1000cp","2008Q3","2","22.8"
"r_2","BG334","1000cp","2008Q4","0","50.6"
"r_2","BG334","1000cp","2008Q4","1","28.2"
"r_2","BG334","1000cp","2008Q4","2","22.4"
"r_2","BG334","1000cp","2009Q1","0","51"
"r_2","BG334","1000cp","2009Q1","1","27.3"
"r_2","BG334","1000cp","2009Q1","2","23.7"
"r_2","BG334","1000cp","2009Q2","0","52.1"
"r_2","BG334","1000cp","2009Q2","1","26.5"
"r_2","BG334","1000cp","2009Q2","2","25.6"
"r_2","BG334","1000cp","2009Q3","0","51.3"
"r_2","BG334","1000cp","2009Q3","1","27"
"r_2","BG334","1000cp","2009Q3","2","24.2"
"r_2","BG334","1000cp","2009Q4","0","49.1"
"r_2","BG334","1000cp","2009Q4","1","25.1"
"r_2","BG334","1000cp","2009Q4","2","24"
"r_2","BG334","1000cp","2010Q1","0","44.7"
"r_2","BG334","1000cp","2010Q1","1","22.7"
"r_2","BG334","1000cp","2010Q1","2","22.1"
"r_2","BG334","1000cp","2010Q2","0","47.2"
"r_2","BG334","1000cp","2010Q2","1","25.4"
"r_2","BG334","1000cp","2010Q2","2","21.7"
"r_2","BG334","1000cp","2010Q3","0","48.7"
"r_2","BG334","1000cp","2010Q3","1","27.6"
"r_2","BG334","1000cp","2010Q3","2","21.2"
"r_2","BG334","1000cp","2010Q4","0","47"
"r_2","BG334","1000cp","2010Q4","1","25.4"
"r_2","BG334","1000cp","2010Q4","2","21.6"
"r_2","BG334","1000cp","2011Q1","0","45.9"
"r_2","BG334","1000cp","2011Q1","1","23.9"
"r_2","BG334","1000cp","2011Q1","2","22.1"
"r_2","BG334","1000cp","2011Q2","0","46"
"r_2","BG334","1000cp","2011Q2","1","26"
"r_2","BG334","1000cp","2011Q2","2","20"
"r_2","BG334","1000cp","2011Q3","0","49.6"
"r_2","BG334","1000cp","2011Q3","1","28.9"
"r_2","BG334","1000cp","2011Q3","2","20.7"
"r_2","BG334","1000cp","2011Q4","0","47.5"
"r_2","BG334","1000cp","2011Q4","1","27.4"
"r_2","BG334","1000cp","2011Q4","2","20.1"
"r_2","BG334","1000cp","2012Q1","0","40.8"
"r_2","BG334","1000cp","2012Q1","1","22.4"
"r_2","BG334","1000cp","2012Q1","2","18.4"
"r_2","BG334","1000cp","2012Q2","0","43.8"
"r_2","BG334","1000cp","2012Q2","1","23.6"
"r_2","BG334","1000cp","2012Q2","2","20.3"
"r_2","BG334","1000cp","2012Q3","0","45.7"
"r_2","BG334","1000cp","2012Q3","1","26"
"r_2","BG334","1000cp","2012Q3","2","19.7"
"r_2","BG334","1000cp","2012Q4","0","43"
"r_2","BG334","1000cp","2012Q4","1","24.6"
"r_2","BG334","1000cp","2012Q4","2","18.4"
"r_2","BG334","1000cp","2013Q1","0","36.2"
"r_2","BG334","1000cp","2013Q1","1","18.9"
"r_2","BG334","1000cp","2013Q1","2","17.2"
"r_2","BG334","1000cp","2013Q2","0","38.9"
"r_2","BG334","1000cp","2013Q2","1","19.7"
"r_2","BG334","1000cp","2013Q2","2","19.2"
"r_2","BG334","1000cp","2013Q3","0","41.5"
"r_2","BG334","1000cp","2013Q3","1","23.1"
"r_2","BG334","1000cp","2013Q3","2","18.4"
"r_2","BG334","1000cp","2013Q4","0","37.9"
"r_2","BG334","1000cp","2013Q4","1","21.2"
"r_2","BG334","1000cp","2013Q4","2","16.8"
"r_2","BG334","1000cp","2014Q1","0","38.3"
"r_2","BG334","1000cp","2014Q1","1","20.3"
"r_2","BG334","1000cp","2014Q1","2","18"
"r_2","BG334","1000cp","2014Q2","0","41.4"
"r_2","BG334","1000cp","2014Q2","1","21.4"
"r_2","BG334","1000cp","2014Q2","2","20"
"r_2","BG334","1000cp","2014Q3","0","40.2"
"r_2","BG334","1000cp","2014Q3","1","20.9"
"r_2","BG334","1000cp","2014Q3","2","19.2"
"r_2","BG334","1000cp","2014Q4","0","40.5"
"r_2","BG334","1000cp","2014Q4","1","21.3"
"r_2","BG334","1000cp","2014Q4","2","19.2"
"r_2","BG334","1000cp","2015Q1","0","40"
"r_2","BG334","1000cp","2015Q1","1","21.1"
"r_2","BG334","1000cp","2015Q1","2","18.9"
"r_2","BG334","1000cp","2015Q2","0","39.4"
"r_2","BG334","1000cp","2015Q2","1","19.9"
"r_2","BG334","1000cp","2015Q2","2","19.5"
"r_2","BG334","1000cp","2015Q3","0","38.9"
"r_2","BG334","1000cp","2015Q3","1","20.6"
"r_2","BG334","1000cp","2015Q3","2","18.3"
"r_2","BG334","1000cp","2015Q4","0","41.2"
"r_2","BG334","1000cp","2015Q4","1","22.4"
"r_2","BG334","1000cp","2015Q4","2","18.8"
"r_2","BG333","1000cp","2003Q1","0","57.5"
"r_2","BG333","1000cp","2003Q1","1","31.4"
"r_2","BG333","1000cp","2003Q1","2","26.2"
"r_2","BG333","1000cp","2003Q2","0","62.8"
"r_2","BG333","1000cp","2003Q2","1","34.7"
"r_2","BG333","1000cp","2003Q2","2","28.1"
"r_2","BG333","1000cp","2003Q3","0","65.4"
"r_2","BG333","1000cp","2003Q3","1","36.4"
"r_2","BG333","1000cp","2003Q3","2","29"
"r_2","BG333","1000cp","2003Q4","0","67.3"
"r_2","BG333","1000cp","2003Q4","1","36.6"
"r_2","BG333","1000cp","2003Q4","2","30.7"
"r_2","BG333","1000cp","2004Q1","0","57"
"r_2","BG333","1000cp","2004Q1","1","31.8"
"r_2","BG333","1000cp","2004Q1","2","25.2"
"r_2","BG333","1000cp","2004Q2","0","65.9"
"r_2","BG333","1000cp","2004Q2","1","35.8"
"r_2","BG333","1000cp","2004Q2","2","30.1"
"r_2","BG333","1000cp","2004Q3","0","69.5"
"r_2","BG333","1000cp","2004Q3","1","38.9"
"r_2","BG333","1000cp","2004Q3","2","30.5"
"r_2","BG333","1000cp","2004Q4","0","66"
"r_2","BG333","1000cp","2004Q4","1","37.4"
"r_2","BG333","1000cp","2004Q4","2","28.6"
"r_2","BG333","1000cp","2005Q1","0","65.4"
"r_2","BG333","1000cp","2005Q1","1","34.5"
"r_2","BG333","1000cp","2005Q1","2","30.9"
"r_2","BG333","1000cp","2005Q2","0","69.6"
"r_2","BG333","1000cp","2005Q2","1","36.1"
"r_2","BG333","1000cp","2005Q2","2","33.5"
"r_2","BG333","1000cp","2005Q3","0","73.1"
"r_2","BG333","1000cp","2005Q3","1","37.6"
"r_2","BG333","1000cp","2005Q3","2","35.5"
"r_2","BG333","1000cp","2005Q4","0","71.8"
"r_2","BG333","1000cp","2005Q4","1","37.4"
"r_2","BG333","1000cp","2005Q4","2","34.4"
"r_2","BG333","1000cp","2006Q1","0","66.9"
"r_2","BG333","1000cp","2006Q1","1","35.5"
"r_2","BG333","1000cp","2006Q1","2","31.4"
"r_2","BG333","1000cp","2006Q2","0","68.7"
"r_2","BG333","1000cp","2006Q2","1","37.2"
"r_2","BG333","1000cp","2006Q2","2","31.5"
"r_2","BG333","1000cp","2006Q3","0","75.2"
"r_2","BG333","1000cp","2006Q3","1","39.4"
"r_2","BG333","1000cp","2006Q3","2","35.8"
"r_2","BG333","1000cp","2006Q4","0","76.9"
"r_2","BG333","1000cp","2006Q4","1","41.5"
"r_2","BG333","1000cp","2006Q4","2","35.4"
"r_2","BG333","1000cp","2007Q1","0","71.1"
"r_2","BG333","1000cp","2007Q1","1","37.9"
"r_2","BG333","1000cp","2007Q1","2","33.2"
"r_2","BG333","1000cp","2007Q2","0","73.3"
"r_2","BG333","1000cp","2007Q2","1","38.4"
"r_2","BG333","1000cp","2007Q2","2","35"
"r_2","BG333","1000cp","2007Q3","0","77.3"
"r_2","BG333","1000cp","2007Q3","1","42.2"
"r_2","BG333","1000cp","2007Q3","2","35.1"
"r_2","BG333","1000cp","2007Q4","0","81.3"
"r_2","BG333","1000cp","2007Q4","1","44.2"
"r_2","BG333","1000cp","2007Q4","2","37.1"
"r_2","BG333","1000cp","2008Q1","0","78.3"
"r_2","BG333","1000cp","2008Q1","1","41"
"r_2","BG333","1000cp","2008Q1","2","37.3"
"r_2","BG333","1000cp","2008Q2","0","80.2"
"r_2","BG333","1000cp","2008Q2","1","42.5"
"r_2","BG333","1000cp","2008Q2","2","37.7"
"r_2","BG333","1000cp","2008Q3","0","76.6"
"r_2","BG333","1000cp","2008Q3","1","42.2"
"r_2","BG333","1000cp","2008Q3","2","34.3"
"r_2","BG333","1000cp","2008Q4","0","79.1"
"r_2","BG333","1000cp","2008Q4","1","44.4"
"r_2","BG333","1000cp","2008Q4","2","34.6"
"r_2","BG333","1000cp","2009Q1","0","77.7"
"r_2","BG333","1000cp","2009Q1","1","40.6"
"r_2","BG333","1000cp","2009Q1","2","37.1"
"r_2","BG333","1000cp","2009Q2","0","71.3"
"r_2","BG333","1000cp","2009Q2","1","38.9"
"r_2","BG333","1000cp","2009Q2","2","32.5"
"r_2","BG333","1000cp","2009Q3","0","64.1"
"r_2","BG333","1000cp","2009Q3","1","36.5"
"r_2","BG333","1000cp","2009Q3","2","27.6"
"r_2","BG333","1000cp","2009Q4","0","65.2"
"r_2","BG333","1000cp","2009Q4","1","34.9"
"r_2","BG333","1000cp","2009Q4","2","30.3"
"r_2","BG333","1000cp","2010Q1","0","62.8"
"r_2","BG333","1000cp","2010Q1","1","33.1"
"r_2","BG333","1000cp","2010Q1","2","29.7"
"r_2","BG333","1000cp","2010Q2","0","65.9"
"r_2","BG333","1000cp","2010Q2","1","35.5"
"r_2","BG333","1000cp","2010Q2","2","30.3"
"r_2","BG333","1000cp","2010Q3","0","65.6"
"r_2","BG333","1000cp","2010Q3","1","34.6"
"r_2","BG333","1000cp","2010Q3","2","31"
"r_2","BG333","1000cp","2010Q4","0","66.8"
"r_2","BG333","1000cp","2010Q4","1","34"
"r_2","BG333","1000cp","2010Q4","2","32.8"
"r_2","BG333","1000cp","2011Q1","0","63.2"
"r_2","BG333","1000cp","2011Q1","1","34.4"
"r_2","BG333","1000cp","2011Q1","2","28.8"
"r_2","BG333","1000cp","2011Q2","0","64.8"
"r_2","BG333","1000cp","2011Q2","1","36.7"
"r_2","BG333","1000cp","2011Q2","2","28.1"
"r_2","BG333","1000cp","2011Q3","0","71.7"
"r_2","BG333","1000cp","2011Q3","1","39.3"
"r_2","BG333","1000cp","2011Q3","2","32.4"
"r_2","BG333","1000cp","2011Q4","0","69.7"
"r_2","BG333","1000cp","2011Q4","1","36.1"
"r_2","BG333","1000cp","2011Q4","2","33.7"
"r_2","BG333","1000cp","2012Q1","0","64.6"
"r_2","BG333","1000cp","2012Q1","1","33.2"
"r_2","BG333","1000cp","2012Q1","2","31.4"
"r_2","BG333","1000cp","2012Q2","0","69.7"
"r_2","BG333","1000cp","2012Q2","1","36.6"
"r_2","BG333","1000cp","2012Q2","2","33.1"
"r_2","BG333","1000cp","2012Q3","0","73.4"
"r_2","BG333","1000cp","2012Q3","1","36.9"
"r_2","BG333","1000cp","2012Q3","2","36.5"
"r_2","BG333","1000cp","2012Q4","0","62.3"
"r_2","BG333","1000cp","2012Q4","1","34.8"
"r_2","BG333","1000cp","2012Q4","2","27.6"
"r_2","BG333","1000cp","2013Q1","0","63.9"
"r_2","BG333","1000cp","2013Q1","1","33.5"
"r_2","BG333","1000cp","2013Q1","2","30.4"
"r_2","BG333","1000cp","2013Q2","0","71.8"
"r_2","BG333","1000cp","2013Q2","1","37.8"
"r_2","BG333","1000cp","2013Q2","2","33.9"
"r_2","BG333","1000cp","2013Q3","0","69.2"
"r_2","BG333","1000cp","2013Q3","1","37.9"
"r_2","BG333","1000cp","2013Q3","2","31.3"
"r_2","BG333","1000cp","2013Q4","0","63.5"
"r_2","BG333","1000cp","2013Q4","1","33.7"
"r_2","BG333","1000cp","2013Q4","2","29.8"
"r_2","BG333","1000cp","2014Q1","0","66.8"
"r_2","BG333","1000cp","2014Q1","1","35.7"
"r_2","BG333","1000cp","2014Q1","2","31.1"
