RevisionColumn,NUTS,Age10_LFS,GenderID,Units,periods,ValueColumn
"r_2","BG","15 - 64_gr","1","1000cp","2005Q3","1801.1"
"r_2","BG","15 - 64_gr","2","1000cp","2005Q3","1575.2"
"r_2","BG31","0","0","1000cp","2005Q3","378.7"
"r_2","BG31","0","1","1000cp","2005Q3","199.1"
"r_2","BG31","0","2","1000cp","2005Q3","179.6"
"r_2","BG31","15 - 64_gr","0","1000cp","2005Q3","375.6"
"r_2","BG31","15 - 64_gr","1","1000cp","2005Q3","196.5"
"r_2","BG31","15 - 64_gr","2","1000cp","2005Q3","179.1"
"r_2","BG32","0","0","1000cp","2005Q3","399.1"
"r_2","BG32","0","1","1000cp","2005Q3","214.1"
"r_2","BG32","0","2","1000cp","2005Q3","185.1"
"r_2","BG32","15 - 64_gr","0","1000cp","2005Q3","394.9"
"r_2","BG32","15 - 64_gr","1","1000cp","2005Q3","211.6"
"r_2","BG32","15 - 64_gr","2","1000cp","2005Q3","183.3"
"r_2","BG33","0","0","1000cp","2005Q3","454.7"
"r_2","BG33","0","1","1000cp","2005Q3","245.9"
"r_2","BG33","0","2","1000cp","2005Q3","208.9"
"r_2","BG33","15 - 64_gr","0","1000cp","2005Q3","450.3"
"r_2","BG33","15 - 64_gr","1","1000cp","2005Q3","242.5"
"r_2","BG33","15 - 64_gr","2","1000cp","2005Q3","207.8"
"r_2","BG34","0","0","1000cp","2005Q3","482.7"
"r_2","BG34","0","1","1000cp","2005Q3","265.9"
"r_2","BG34","0","2","1000cp","2005Q3","216.8"
"r_2","BG34","15 - 64_gr","0","1000cp","2005Q3","475.2"
"r_2","BG34","15 - 64_gr","1","1000cp","2005Q3","260.6"
"r_2","BG34","15 - 64_gr","2","1000cp","2005Q3","214.6"
"r_2","BG41","0","0","1000cp","2005Q3","1012.9"
"r_2","BG41","0","1","1000cp","2005Q3","531"
"r_2","BG41","0","2","1000cp","2005Q3","482"
"r_2","BG41","15 - 64_gr","0","1000cp","2005Q3","1002.1"
"r_2","BG41","15 - 64_gr","1","1000cp","2005Q3","524.3"
"r_2","BG41","15 - 64_gr","2","1000cp","2005Q3","477.8"
"r_2","BG42","0","0","1000cp","2005Q3","682.8"
"r_2","BG42","0","1","1000cp","2005Q3","368.3"
"r_2","BG42","0","2","1000cp","2005Q3","314.5"
"r_2","BG42","15 - 64_gr","0","1000cp","2005Q3","678.2"
"r_2","BG42","15 - 64_gr","1","1000cp","2005Q3","365.5"
"r_2","BG42","15 - 64_gr","2","1000cp","2005Q3","312.7"
"r_2","BG","0","0","1000cp","2005Q4","3310.9"
"r_2","BG","0","1","1000cp","2005Q4","1775.7"
"r_2","BG","0","2","1000cp","2005Q4","1535.2"
"r_2","BG","15 - 64_gr","0","1000cp","2005Q4","3277.9"
"r_2","BG","15 - 64_gr","1","1000cp","2005Q4","1755.1"
"r_2","BG","15 - 64_gr","2","1000cp","2005Q4","1522.8"
"r_2","BG31","0","0","1000cp","2005Q4","362.1"
"r_2","BG31","0","1","1000cp","2005Q4","192.2"
"r_2","BG31","0","2","1000cp","2005Q4","169.9"
"r_2","BG31","15 - 64_gr","0","1000cp","2005Q4","358.2"
"r_2","BG31","15 - 64_gr","1","1000cp","2005Q4","189.4"
"r_2","BG31","15 - 64_gr","2","1000cp","2005Q4","168.8"
"r_2","BG32","0","0","1000cp","2005Q4","401.8"
"r_2","BG32","0","1","1000cp","2005Q4","215.3"
"r_2","BG32","0","2","1000cp","2005Q4","186.5"
"r_2","BG32","15 - 64_gr","0","1000cp","2005Q4","397.8"
"r_2","BG32","15 - 64_gr","1","1000cp","2005Q4","213.2"
"r_2","BG32","15 - 64_gr","2","1000cp","2005Q4","184.6"
"r_2","BG33","0","0","1000cp","2005Q4","436.5"
"r_2","BG33","0","1","1000cp","2005Q4","242.1"
"r_2","BG33","0","2","1000cp","2005Q4","194.4"
"r_2","BG33","15 - 64_gr","0","1000cp","2005Q4","431.8"
"r_2","BG33","15 - 64_gr","1","1000cp","2005Q4","239.4"
"r_2","BG33","15 - 64_gr","2","1000cp","2005Q4","192.5"
"r_2","BG34","0","0","1000cp","2005Q4","471.7"
"r_2","BG34","0","1","1000cp","2005Q4","264.7"
"r_2","BG34","0","2","1000cp","2005Q4","206.9"
"r_2","BG34","15 - 64_gr","0","1000cp","2005Q4","465"
"r_2","BG34","15 - 64_gr","1","1000cp","2005Q4","259.5"
"r_2","BG34","15 - 64_gr","2","1000cp","2005Q4","205.5"
"r_2","BG41","0","0","1000cp","2005Q4","995.9"
"r_2","BG41","0","1","1000cp","2005Q4","519.8"
"r_2","BG41","0","2","1000cp","2005Q4","476.1"
"r_2","BG41","15 - 64_gr","0","1000cp","2005Q4","984.8"
"r_2","BG41","15 - 64_gr","1","1000cp","2005Q4","514.1"
"r_2","BG41","15 - 64_gr","2","1000cp","2005Q4","470.8"
"r_2","BG42","0","0","1000cp","2005Q4","642.9"
"r_2","BG42","0","1","1000cp","2005Q4","341.5"
"r_2","BG42","0","2","1000cp","2005Q4","301.4"
"r_2","BG42","15 - 64_gr","0","1000cp","2005Q4","640.1"
"r_2","BG42","15 - 64_gr","1","1000cp","2005Q4","339.5"
"r_2","BG42","15 - 64_gr","2","1000cp","2005Q4","300.6"
"r_2","BG","0","0","1000cp","2006Q1","3255.7"
"r_2","BG","0","1","1000cp","2006Q1","1727.9"
"r_2","BG","0","2","1000cp","2006Q1","1527.8"
"r_2","BG","15 - 64_gr","0","1000cp","2006Q1","3222.7"
"r_2","BG","15 - 64_gr","1","1000cp","2006Q1","1703.9"
"r_2","BG","15 - 64_gr","2","1000cp","2006Q1","1518.8"
"r_2","BG31","0","0","1000cp","2006Q1","345.9"
"r_2","BG31","0","1","1000cp","2006Q1","181.5"
"r_2","BG31","0","2","1000cp","2006Q1","164.4"
"r_2","BG31","15 - 64_gr","0","1000cp","2006Q1","343.2"
"r_2","BG31","15 - 64_gr","1","1000cp","2006Q1","179.7"
"r_2","BG31","15 - 64_gr","2","1000cp","2006Q1","163.5"
"r_2","BG32","0","0","1000cp","2006Q1","387.9"
"r_2","BG32","0","1","1000cp","2006Q1","210.5"
"r_2","BG32","0","2","1000cp","2006Q1","177.4"
"r_2","BG32","15 - 64_gr","0","1000cp","2006Q1","384.1"
"r_2","BG32","15 - 64_gr","1","1000cp","2006Q1","207.4"
"r_2","BG32","15 - 64_gr","2","1000cp","2006Q1","176.7"
"r_2","BG33","0","0","1000cp","2006Q1","429.7"
"r_2","BG33","0","1","1000cp","2006Q1","239.6"
"r_2","BG33","0","2","1000cp","2006Q1","190.1"
"r_2","BG33","15 - 64_gr","0","1000cp","2006Q1","424.8"
"r_2","BG33","15 - 64_gr","1","1000cp","2006Q1","236"
"r_2","BG33","15 - 64_gr","2","1000cp","2006Q1","188.9"
"r_2","BG34","0","0","1000cp","2006Q1","464.4"
"r_2","BG34","0","1","1000cp","2006Q1","252.8"
"r_2","BG34","0","2","1000cp","2006Q1","211.6"
"r_2","BG34","15 - 64_gr","0","1000cp","2006Q1","459.7"
"r_2","BG34","15 - 64_gr","1","1000cp","2006Q1","249"
"r_2","BG34","15 - 64_gr","2","1000cp","2006Q1","210.7"
"r_2","BG41","0","0","1000cp","2006Q1","1008.7"
"r_2","BG41","0","1","1000cp","2006Q1","519.9"
"r_2","BG41","0","2","1000cp","2006Q1","488.8"
"r_2","BG41","15 - 64_gr","0","1000cp","2006Q1","996"
"r_2","BG41","15 - 64_gr","1","1000cp","2006Q1","511.7"
"r_2","BG41","15 - 64_gr","2","1000cp","2006Q1","484.3"
"r_2","BG42","0","0","1000cp","2006Q1","619"
"r_2","BG42","0","1","1000cp","2006Q1","323.5"
"r_2","BG42","0","2","1000cp","2006Q1","295.5"
"r_2","BG42","15 - 64_gr","0","1000cp","2006Q1","614.9"
"r_2","BG42","15 - 64_gr","1","1000cp","2006Q1","320.1"
"r_2","BG42","15 - 64_gr","2","1000cp","2006Q1","294.8"
"r_2","BG","0","0","1000cp","2006Q2","3448"
"r_2","BG","0","1","1000cp","2006Q2","1826.3"
"r_2","BG","0","2","1000cp","2006Q2","1621.7"
"r_2","BG","15 - 64_gr","0","1000cp","2006Q2","3408.2"
"r_2","BG","15 - 64_gr","1","1000cp","2006Q2","1798.4"
"r_2","BG","15 - 64_gr","2","1000cp","2006Q2","1609.8"
"r_2","BG31","0","0","1000cp","2006Q2","366.1"
"r_2","BG31","0","1","1000cp","2006Q2","195.9"
"r_2","BG31","0","2","1000cp","2006Q2","170.1"
"r_2","BG31","15 - 64_gr","0","1000cp","2006Q2","363.6"
"r_2","BG31","15 - 64_gr","1","1000cp","2006Q2","194.2"
"r_2","BG31","15 - 64_gr","2","1000cp","2006Q2","169.4"
"r_2","BG32","0","0","1000cp","2006Q2","410.4"
"r_2","BG32","0","1","1000cp","2006Q2","219"
"r_2","BG32","0","2","1000cp","2006Q2","191.3"
"r_2","BG32","15 - 64_gr","0","1000cp","2006Q2","405.2"
"r_2","BG32","15 - 64_gr","1","1000cp","2006Q2","215.4"
"r_2","BG32","15 - 64_gr","2","1000cp","2006Q2","189.8"
"r_2","BG33","0","0","1000cp","2006Q2","461"
"r_2","BG33","0","1","1000cp","2006Q2","250.6"
"r_2","BG33","0","2","1000cp","2006Q2","210.4"
"r_2","BG33","15 - 64_gr","0","1000cp","2006Q2","455.6"
"r_2","BG33","15 - 64_gr","1","1000cp","2006Q2","246.5"
"r_2","BG33","15 - 64_gr","2","1000cp","2006Q2","209.2"
"r_2","BG34","0","0","1000cp","2006Q2","482.7"
"r_2","BG34","0","1","1000cp","2006Q2","258.5"
"r_2","BG34","0","2","1000cp","2006Q2","224.2"
"r_2","BG34","15 - 64_gr","0","1000cp","2006Q2","476.8"
"r_2","BG34","15 - 64_gr","1","1000cp","2006Q2","254.5"
"r_2","BG34","15 - 64_gr","2","1000cp","2006Q2","222.4"
"r_2","BG41","0","0","1000cp","2006Q2","1052.8"
"r_2","BG41","0","1","1000cp","2006Q2","546.2"
"r_2","BG41","0","2","1000cp","2006Q2","506.6"
"r_2","BG41","15 - 64_gr","0","1000cp","2006Q2","1039"
"r_2","BG41","15 - 64_gr","1","1000cp","2006Q2","536.6"
"r_2","BG41","15 - 64_gr","2","1000cp","2006Q2","502.5"
"r_2","BG42","0","0","1000cp","2006Q2","675.1"
"r_2","BG42","0","1","1000cp","2006Q2","355.9"
"r_2","BG42","0","2","1000cp","2006Q2","319.2"
"r_2","BG42","15 - 64_gr","0","1000cp","2006Q2","667.8"
"r_2","BG42","15 - 64_gr","1","1000cp","2006Q2","351.3"
"r_2","BG42","15 - 64_gr","2","1000cp","2006Q2","316.6"
"r_2","BG","0","0","1000cp","2006Q3","3511.2"
"r_2","BG","0","1","1000cp","2006Q3","1848.6"
"r_2","BG","0","2","1000cp","2006Q3","1662.6"
"r_2","BG","15 - 64_gr","0","1000cp","2006Q3","3468.2"
"r_2","BG","15 - 64_gr","1","1000cp","2006Q3","1819.6"
"r_2","BG","15 - 64_gr","2","1000cp","2006Q3","1648.7"
"r_2","BG31","0","0","1000cp","2006Q3","377.4"
"r_2","BG31","0","1","1000cp","2006Q3","203.2"
"r_2","BG31","0","2","1000cp","2006Q3","174.3"
"r_2","BG31","15 - 64_gr","0","1000cp","2006Q3","374.3"
"r_2","BG31","15 - 64_gr","1","1000cp","2006Q3","200.9"
"r_2","BG31","15 - 64_gr","2","1000cp","2006Q3","173.3"
"r_2","BG32","0","0","1000cp","2006Q3","420.2"
"r_2","BG32","0","1","1000cp","2006Q3","220.7"
"r_2","BG32","0","2","1000cp","2006Q3","199.5"
"r_2","BG32","15 - 64_gr","0","1000cp","2006Q3","414.1"
"r_2","BG32","15 - 64_gr","1","1000cp","2006Q3","216.8"
"r_2","BG32","15 - 64_gr","2","1000cp","2006Q3","197.3"
"r_2","BG33","0","0","1000cp","2006Q3","475.9"
"r_2","BG33","0","1","1000cp","2006Q3","254.4"
"r_2","BG33","0","2","1000cp","2006Q3","221.5"
"r_2","BG33","15 - 64_gr","0","1000cp","2006Q3","470.6"
"r_2","BG33","15 - 64_gr","1","1000cp","2006Q3","250.9"
"r_2","BG33","15 - 64_gr","2","1000cp","2006Q3","219.7"
"r_2","BG34","0","0","1000cp","2006Q3","497.3"
"r_2","BG34","0","1","1000cp","2006Q3","262.9"
"r_2","BG34","0","2","1000cp","2006Q3","234.3"
"r_2","BG34","15 - 64_gr","0","1000cp","2006Q3","487.3"
"r_2","BG34","15 - 64_gr","1","1000cp","2006Q3","256.4"
"r_2","BG34","15 - 64_gr","2","1000cp","2006Q3","230.9"
"r_2","BG41","0","0","1000cp","2006Q3","1055.9"
"r_2","BG41","0","1","1000cp","2006Q3","545.8"
"r_2","BG41","0","2","1000cp","2006Q3","510.1"
"r_2","BG41","15 - 64_gr","0","1000cp","2006Q3","1045.4"
"r_2","BG41","15 - 64_gr","1","1000cp","2006Q3","538.1"
"r_2","BG41","15 - 64_gr","2","1000cp","2006Q3","507.3"
"r_2","BG42","0","0","1000cp","2006Q3","684.5"
"r_2","BG42","0","1","1000cp","2006Q3","361.6"
"r_2","BG42","0","2","1000cp","2006Q3","322.9"
"r_2","BG42","15 - 64_gr","0","1000cp","2006Q3","676.6"
"r_2","BG42","15 - 64_gr","1","1000cp","2006Q3","356.4"
"r_2","BG42","15 - 64_gr","2","1000cp","2006Q3","320.2"
"r_2","BG","0","0","1000cp","2006Q4","3448"
"r_2","BG","0","1","1000cp","2006Q4","1834"
"r_2","BG","0","2","1000cp","2006Q4","1614"
"r_2","BG","15 - 64_gr","0","1000cp","2006Q4","3406.2"
"r_2","BG","15 - 64_gr","1","1000cp","2006Q4","1805"
"r_2","BG","15 - 64_gr","2","1000cp","2006Q4","1601.1"
"r_2","BG31","0","0","1000cp","2006Q4","383.7"
"r_2","BG31","0","1","1000cp","2006Q4","208.4"
"r_2","BG31","0","2","1000cp","2006Q4","175.4"
"r_2","BG31","15 - 64_gr","0","1000cp","2006Q4","380.4"
"r_2","BG31","15 - 64_gr","1","1000cp","2006Q4","206"
"r_2","BG31","15 - 64_gr","2","1000cp","2006Q4","174.3"
"r_2","BG32","0","0","1000cp","2006Q4","408.6"
"r_2","BG32","0","1","1000cp","2006Q4","218.3"
"r_2","BG32","0","2","1000cp","2006Q4","190.3"
"r_2","BG32","15 - 64_gr","0","1000cp","2006Q4","402.8"
"r_2","BG32","15 - 64_gr","1","1000cp","2006Q4","213.7"
"r_2","BG32","15 - 64_gr","2","1000cp","2006Q4","189.1"
"r_2","BG33","0","0","1000cp","2006Q4","452.8"
"r_2","BG33","0","1","1000cp","2006Q4","249.3"
"r_2","BG33","0","2","1000cp","2006Q4","203.4"
"r_2","BG33","15 - 64_gr","0","1000cp","2006Q4","447"
"r_2","BG33","15 - 64_gr","1","1000cp","2006Q4","245.4"
"r_2","BG33","15 - 64_gr","2","1000cp","2006Q4","201.6"
"r_2","BG34","0","0","1000cp","2006Q4","491.6"
"r_2","BG34","0","1","1000cp","2006Q4","264.7"
"r_2","BG34","0","2","1000cp","2006Q4","226.9"
"r_2","BG34","15 - 64_gr","0","1000cp","2006Q4","483.7"
"r_2","BG34","15 - 64_gr","1","1000cp","2006Q4","259.5"
"r_2","BG34","15 - 64_gr","2","1000cp","2006Q4","224.3"
"r_2","BG41","0","0","1000cp","2006Q4","1047.9"
"r_2","BG41","0","1","1000cp","2006Q4","541.3"
"r_2","BG41","0","2","1000cp","2006Q4","506.7"
"r_2","BG41","15 - 64_gr","0","1000cp","2006Q4","1034.5"
"r_2","BG41","15 - 64_gr","1","1000cp","2006Q4","532"
"r_2","BG41","15 - 64_gr","2","1000cp","2006Q4","502.5"
"r_2","BG42","0","0","1000cp","2006Q4","663.4"
"r_2","BG42","0","1","1000cp","2006Q4","352"
"r_2","BG42","0","2","1000cp","2006Q4","311.3"
"r_2","BG42","15 - 64_gr","0","1000cp","2006Q4","657.7"
"r_2","BG42","15 - 64_gr","1","1000cp","2006Q4","348.3"
"r_2","BG42","15 - 64_gr","2","1000cp","2006Q4","309.4"
"r_2","BG","0","0","1000cp","2007Q1","3408.1"
"r_2","BG","0","1","1000cp","2007Q1","1805.9"
"r_2","BG","0","2","1000cp","2007Q1","1602.2"
"r_2","BG","15 - 64_gr","0","1000cp","2007Q1","3370.5"
"r_2","BG","15 - 64_gr","1","1000cp","2007Q1","1779.3"
"r_2","BG","15 - 64_gr","2","1000cp","2007Q1","1591.2"
"r_2","BG31","0","0","1000cp","2007Q1","362.2"
"r_2","BG31","0","1","1000cp","2007Q1","194.3"
"r_2","BG31","0","2","1000cp","2007Q1","168"
"r_2","BG31","15 - 64_gr","0","1000cp","2007Q1","360.4"
"r_2","BG31","15 - 64_gr","1","1000cp","2007Q1","193.1"
"r_2","BG31","15 - 64_gr","2","1000cp","2007Q1","167.3"
"r_2","BG32","0","0","1000cp","2007Q1","404.8"
"r_2","BG32","0","1","1000cp","2007Q1","217.2"
"r_2","BG32","0","2","1000cp","2007Q1","187.7"
"r_2","BG32","15 - 64_gr","0","1000cp","2007Q1","400.2"
"r_2","BG32","15 - 64_gr","1","1000cp","2007Q1","213.2"
"r_2","BG32","15 - 64_gr","2","1000cp","2007Q1","187"
"r_2","BG33","0","0","1000cp","2007Q1","453.8"
"r_2","BG33","0","1","1000cp","2007Q1","250.6"
"r_2","BG33","0","2","1000cp","2007Q1","203.2"
"r_2","BG33","15 - 64_gr","0","1000cp","2007Q1","449.3"
"r_2","BG33","15 - 64_gr","1","1000cp","2007Q1","247.5"
"r_2","BG33","15 - 64_gr","2","1000cp","2007Q1","201.8"
"r_2","BG34","0","0","1000cp","2007Q1","472.8"
"r_2","BG34","0","1","1000cp","2007Q1","255.7"
"r_2","BG34","0","2","1000cp","2007Q1","217.1"
"r_2","BG34","15 - 64_gr","0","1000cp","2007Q1","465.2"
"r_2","BG34","15 - 64_gr","1","1000cp","2007Q1","250.3"
"r_2","BG34","15 - 64_gr","2","1000cp","2007Q1","214.9"
"r_2","BG41","0","0","1000cp","2007Q1","1049.6"
"r_2","BG41","0","1","1000cp","2007Q1","535.6"
"r_2","BG41","0","2","1000cp","2007Q1","513.9"
"r_2","BG41","15 - 64_gr","0","1000cp","2007Q1","1034.7"
"r_2","BG41","15 - 64_gr","1","1000cp","2007Q1","525.8"
"r_2","BG41","15 - 64_gr","2","1000cp","2007Q1","508.9"
"r_2","BG42","0","0","1000cp","2007Q1","664.9"
"r_2","BG42","0","1","1000cp","2007Q1","352.6"
"r_2","BG42","0","2","1000cp","2007Q1","312.3"
"r_2","BG42","15 - 64_gr","0","1000cp","2007Q1","660.7"
"r_2","BG42","15 - 64_gr","1","1000cp","2007Q1","349.4"
"r_2","BG42","15 - 64_gr","2","1000cp","2007Q1","311.3"
"r_2","BG","0","0","1000cp","2007Q2","3490.9"
"r_2","BG","0","1","1000cp","2007Q2","1849.1"
"r_2","BG","0","2","1000cp","2007Q2","1641.9"
"r_2","BG","15 - 64_gr","0","1000cp","2007Q2","3449"
"r_2","BG","15 - 64_gr","1","1000cp","2007Q2","1818.4"
"r_2","BG","15 - 64_gr","2","1000cp","2007Q2","1630.6"
"r_2","BG31","0","0","1000cp","2007Q2","376.3"
"r_2","BG31","0","1","1000cp","2007Q2","199.5"
"r_2","BG31","0","2","1000cp","2007Q2","176.8"
"r_2","BG31","15 - 64_gr","0","1000cp","2007Q2","374.1"
"r_2","BG31","15 - 64_gr","1","1000cp","2007Q2","198"
"r_2","BG31","15 - 64_gr","2","1000cp","2007Q2","176.1"
"r_2","BG32","0","0","1000cp","2007Q2","422.1"
"r_2","BG32","0","1","1000cp","2007Q2","229.5"
"r_2","BG32","0","2","1000cp","2007Q2","192.6"
"r_2","BG32","15 - 64_gr","0","1000cp","2007Q2","418.4"
"r_2","BG32","15 - 64_gr","1","1000cp","2007Q2","226.4"
"r_2","BG32","15 - 64_gr","2","1000cp","2007Q2","192"
"r_2","BG33","0","0","1000cp","2007Q2","460.1"
"r_2","BG33","0","1","1000cp","2007Q2","252.5"
"r_2","BG33","0","2","1000cp","2007Q2","207.6"
"r_2","BG33","15 - 64_gr","0","1000cp","2007Q2","455.1"
"r_2","BG33","15 - 64_gr","1","1000cp","2007Q2","249.4"
"r_2","BG33","15 - 64_gr","2","1000cp","2007Q2","205.7"
"r_2","BG34","0","0","1000cp","2007Q2","485.7"
"r_2","BG34","0","1","1000cp","2007Q2","260.2"
"r_2","BG34","0","2","1000cp","2007Q2","225.5"
"r_2","BG34","15 - 64_gr","0","1000cp","2007Q2","476.8"
"r_2","BG34","15 - 64_gr","1","1000cp","2007Q2","253.5"
"r_2","BG34","15 - 64_gr","2","1000cp","2007Q2","223.4"
"r_2","BG41","0","0","1000cp","2007Q2","1055.6"
"r_2","BG41","0","1","1000cp","2007Q2","544.1"
"r_2","BG41","0","2","1000cp","2007Q2","511.4"
"r_2","BG41","15 - 64_gr","0","1000cp","2007Q2","1040"
"r_2","BG41","15 - 64_gr","1","1000cp","2007Q2","532.6"
"r_2","BG41","15 - 64_gr","2","1000cp","2007Q2","507.4"
"r_2","BG42","0","0","1000cp","2007Q2","691.2"
"r_2","BG42","0","1","1000cp","2007Q2","363.2"
"r_2","BG42","0","2","1000cp","2007Q2","327.9"
"r_2","BG42","15 - 64_gr","0","1000cp","2007Q2","684.5"
"r_2","BG42","15 - 64_gr","1","1000cp","2007Q2","358.5"
"r_2","BG42","15 - 64_gr","2","1000cp","2007Q2","326.1"
"r_2","BG","0","0","1000cp","2007Q3","3550.6"
"r_2","BG","0","1","1000cp","2007Q3","1878.6"
"r_2","BG","0","2","1000cp","2007Q3","1672"
"r_2","BG","15 - 64_gr","0","1000cp","2007Q3","3499.8"
"r_2","BG","15 - 64_gr","1","1000cp","2007Q3","1843.5"
"r_2","BG","15 - 64_gr","2","1000cp","2007Q3","1656.3"
"r_2","BG31","0","0","1000cp","2007Q3","388.5"
"r_2","BG31","0","1","1000cp","2007Q3","206.4"
"r_2","BG31","0","2","1000cp","2007Q3","182"
"r_2","BG31","15 - 64_gr","0","1000cp","2007Q3","384.9"
"r_2","BG31","15 - 64_gr","1","1000cp","2007Q3","204.1"
"r_2","BG31","15 - 64_gr","2","1000cp","2007Q3","180.8"
"r_2","BG32","0","0","1000cp","2007Q3","422.9"
"r_2","BG32","0","1","1000cp","2007Q3","227.6"
"r_2","BG32","0","2","1000cp","2007Q3","195.4"
"r_2","BG32","15 - 64_gr","0","1000cp","2007Q3","417.3"
"r_2","BG32","15 - 64_gr","1","1000cp","2007Q3","223.2"
"r_2","BG32","15 - 64_gr","2","1000cp","2007Q3","194.1"
"r_2","BG33","0","0","1000cp","2007Q3","473"
"r_2","BG33","0","1","1000cp","2007Q3","254.4"
"r_2","BG33","0","2","1000cp","2007Q3","218.6"
"r_2","BG33","15 - 64_gr","0","1000cp","2007Q3","468.1"
"r_2","BG33","15 - 64_gr","1","1000cp","2007Q3","251.7"
"r_2","BG33","15 - 64_gr","2","1000cp","2007Q3","216.4"
"r_2","BG34","0","0","1000cp","2007Q3","492.2"
"r_2","BG34","0","1","1000cp","2007Q3","264.9"
"r_2","BG34","0","2","1000cp","2007Q3","227.2"
"r_2","BG34","15 - 64_gr","0","1000cp","2007Q3","484.9"
"r_2","BG34","15 - 64_gr","1","1000cp","2007Q3","259.8"
"r_2","BG34","15 - 64_gr","2","1000cp","2007Q3","225.2"
"r_2","BG41","0","0","1000cp","2007Q3","1078.2"
"r_2","BG41","0","1","1000cp","2007Q3","561.6"
"r_2","BG41","0","2","1000cp","2007Q3","516.6"
"r_2","BG41","15 - 64_gr","0","1000cp","2007Q3","1058.4"
"r_2","BG41","15 - 64_gr","1","1000cp","2007Q3","547.2"
"r_2","BG41","15 - 64_gr","2","1000cp","2007Q3","511.2"
"r_2","BG42","0","0","1000cp","2007Q3","695.8"
"r_2","BG42","0","1","1000cp","2007Q3","363.7"
"r_2","BG42","0","2","1000cp","2007Q3","332.1"
"r_2","BG42","15 - 64_gr","0","1000cp","2007Q3","686.2"
"r_2","BG42","15 - 64_gr","1","1000cp","2007Q3","357.6"
"r_2","BG42","15 - 64_gr","2","1000cp","2007Q3","328.6"
"r_2","BG","0","0","1000cp","2007Q4","3521.8"
"r_2","BG","0","1","1000cp","2007Q4","1875.3"
"r_2","BG","0","2","1000cp","2007Q4","1646.5"
"r_2","BG","15 - 64_gr","0","1000cp","2007Q4","3472.2"
"r_2","BG","15 - 64_gr","1","1000cp","2007Q4","1840.1"
"r_2","BG","15 - 64_gr","2","1000cp","2007Q4","1632.1"
"r_2","BG31","0","0","1000cp","2007Q4","390.5"
"r_2","BG31","0","1","1000cp","2007Q4","209.6"
"r_2","BG31","0","2","1000cp","2007Q4","180.9"
"r_2","BG31","15 - 64_gr","0","1000cp","2007Q4","387.5"
"r_2","BG31","15 - 64_gr","1","1000cp","2007Q4","207.3"
"r_2","BG31","15 - 64_gr","2","1000cp","2007Q4","180.1"
"r_2","BG32","0","0","1000cp","2007Q4","399.6"
"r_2","BG32","0","1","1000cp","2007Q4","216"
"r_2","BG32","0","2","1000cp","2007Q4","183.7"
"r_2","BG32","15 - 64_gr","0","1000cp","2007Q4","394"
"r_2","BG32","15 - 64_gr","1","1000cp","2007Q4","211.8"
"r_2","BG32","15 - 64_gr","2","1000cp","2007Q4","182.2"
"r_2","BG33","0","0","1000cp","2007Q4","467.7"
"r_2","BG33","0","1","1000cp","2007Q4","255"
"r_2","BG33","0","2","1000cp","2007Q4","212.6"
"r_2","BG33","15 - 64_gr","0","1000cp","2007Q4","462.8"
"r_2","BG33","15 - 64_gr","1","1000cp","2007Q4","252.3"
"r_2","BG33","15 - 64_gr","2","1000cp","2007Q4","210.5"
"r_2","BG34","0","0","1000cp","2007Q4","494.4"
"r_2","BG34","0","1","1000cp","2007Q4","269.5"
"r_2","BG34","0","2","1000cp","2007Q4","224.8"
"r_2","BG34","15 - 64_gr","0","1000cp","2007Q4","486"
"r_2","BG34","15 - 64_gr","1","1000cp","2007Q4","263.3"
"r_2","BG34","15 - 64_gr","2","1000cp","2007Q4","222.7"
"r_2","BG41","0","0","1000cp","2007Q4","1086.6"
"r_2","BG41","0","1","1000cp","2007Q4","565.2"
"r_2","BG41","0","2","1000cp","2007Q4","521.4"
"r_2","BG41","15 - 64_gr","0","1000cp","2007Q4","1067.1"
"r_2","BG41","15 - 64_gr","1","1000cp","2007Q4","551.1"
"r_2","BG41","15 - 64_gr","2","1000cp","2007Q4","516.1"
"r_2","BG42","0","0","1000cp","2007Q4","682.9"
"r_2","BG42","0","1","1000cp","2007Q4","359.9"
"r_2","BG42","0","2","1000cp","2007Q4","323"
"r_2","BG42","15 - 64_gr","0","1000cp","2007Q4","674.8"
"r_2","BG42","15 - 64_gr","1","1000cp","2007Q4","354.3"
"r_2","BG42","15 - 64_gr","2","1000cp","2007Q4","320.5"
"r_2","BG","0","0","1000cp","2008Q1","3518.7"
"r_2","BG","0","1","1000cp","2008Q1","1868.1"
"r_2","BG","0","2","1000cp","2008Q1","1650.6"
"r_2","BG","15 - 64_gr","0","1000cp","2008Q1","3465.8"
"r_2","BG","15 - 64_gr","1","1000cp","2008Q1","1830.8"
"r_2","BG","15 - 64_gr","2","1000cp","2008Q1","1635"
"r_2","BG31","0","0","1000cp","2008Q1","380.9"
"r_2","BG31","0","1","1000cp","2008Q1","200.2"
"r_2","BG31","0","2","1000cp","2008Q1","180.7"
"r_2","BG31","15 - 64_gr","0","1000cp","2008Q1","377"
"r_2","BG31","15 - 64_gr","1","1000cp","2008Q1","197.2"
"r_2","BG31","15 - 64_gr","2","1000cp","2008Q1","179.8"
"r_2","BG32","0","0","1000cp","2008Q1","398.4"
"r_2","BG32","0","1","1000cp","2008Q1","218.4"
"r_2","BG32","0","2","1000cp","2008Q1","180"
