RevisionColumn,periods,BUILD_Permit,BUILD_Permit1,District_Projection,periods_name,ValueColumn
"r_42","2005","1","6","SML","Q1","1298"
"r_42","2005","2","4","SML","Q1",".."
"r_42","2005","2","6","SML","Q1",".."
"r_42","2005","3","4","SML","Q1","37"
"r_42","2005","3","6","SML","Q1","57369"
"r_42","2005","1","4","SML","Q2","18"
"r_42","2005","1","5","SML","Q2","26"
"r_42","2005","1","6","SML","Q2","4550"
"r_42","2005","2","4","SML","Q2","-"
"r_42","2005","2","6","SML","Q2","-"
"r_42","2005","3","4","SML","Q2","100"
"r_42","2005","3","6","SML","Q2","131804"
"r_42","2005","1","4","SML","Q3","12"
"r_42","2005","1","5","SML","Q3","19"
"r_42","2005","1","6","SML","Q3","3198"
"r_42","2005","2","4","SML","Q3",".."
"r_42","2005","2","6","SML","Q3",".."
"r_42","2005","3","4","SML","Q3","59"
"r_42","2005","3","6","SML","Q3","102814"
"r_42","2005","1","4","SML","Q4","20"
"r_42","2005","1","5","SML","Q4","43"
"r_42","2005","1","6","SML","Q4","5040"
"r_42","2005","2","4","SML","Q4","-"
"r_42","2005","2","6","SML","Q4","-"
"r_42","2005","3","4","SML","Q4","83"
"r_42","2005","3","6","SML","Q4","77773"
"r_42","2005","1","4","SFO","Q1","62"
"r_42","2005","1","5","SFO","Q1","62"
"r_42","2005","1","6","SFO","Q1","9037"
"r_42","2005","2","4","SFO","Q1","3"
"r_42","2005","2","6","SFO","Q1","1147"
"r_42","2005","3","4","SFO","Q1","58"
"r_42","2005","3","6","SFO","Q1","14277"
"r_42","2005","1","4","SFO","Q2","133"
"r_42","2005","1","5","SFO","Q2","169"
"r_42","2005","1","6","SFO","Q2","27802"
"r_42","2005","2","4","SFO","Q2","6"
"r_42","2005","2","6","SFO","Q2","1628"
"r_42","2005","3","4","SFO","Q2","123"
"r_42","2005","3","6","SFO","Q2","43899"
"r_42","2005","1","4","SFO","Q3","99"
"r_42","2005","1","5","SFO","Q3","129"
"r_42","2005","1","6","SFO","Q3","22182"
"r_42","2005","2","4","SFO","Q3",".."
"r_42","2005","2","6","SFO","Q3",".."
"r_42","2005","3","4","SFO","Q3","117"
"r_42","2005","3","6","SFO","Q3","45089"
"r_42","2005","1","4","SFO","Q4","101"
"r_42","2005","1","5","SFO","Q4","130"
"r_42","2005","1","6","SFO","Q4","19589"
"r_42","2005","2","4","SFO","Q4","6"
"r_42","2005","2","6","SFO","Q4","4684"
"r_42","2005","3","4","SFO","Q4","103"
"r_42","2005","3","6","SFO","Q4","25444"
"r_42","2005","1","4","SOF","Q1","214"
"r_42","2005","1","5","SOF","Q1","971"
"r_42","2005","1","6","SOF","Q1","166426"
"r_42","2005","2","4","SOF","Q1",".."
"r_42","2005","2","6","SOF","Q1",".."
"r_42","2005","3","4","SOF","Q1","74"
"r_42","2005","3","6","SOF","Q1","10777"
"r_42","2005","1","4","SOF","Q2","322"
"r_42","2005","1","5","SOF","Q2","1440"
"r_42","2005","1","6","SOF","Q2","212370"
"r_42","2005","2","4","SOF","Q2","4"
"r_42","2005","2","6","SOF","Q2","1823"
"r_42","2005","3","4","SOF","Q2","76"
"r_42","2005","3","6","SOF","Q2","18114"
"r_42","2005","1","4","SOF","Q3","351"
"r_42","2005","1","5","SOF","Q3","1497"
"r_42","2005","1","6","SOF","Q3","248670"
"r_42","2005","2","4","SOF","Q3","27"
"r_42","2005","2","6","SOF","Q3","8412"
"r_42","2005","3","4","SOF","Q3","80"
"r_42","2005","3","6","SOF","Q3","15929"
"r_42","2005","1","4","SOF","Q4","339"
"r_42","2005","1","5","SOF","Q4","1369"
"r_42","2005","1","6","SOF","Q4","218000"
"r_42","2005","2","4","SOF","Q4","6"
"r_42","2005","2","6","SOF","Q4","995"
"r_42","2005","3","4","SOF","Q4","120"
"r_42","2005","3","6","SOF","Q4","28573"
"r_42","2005","1","4","SZR","Q1","35"
"r_42","2005","1","5","SZR","Q1","193"
"r_42","2005","1","6","SZR","Q1","25957"
"r_42","2005","2","4","SZR","Q1",".."
"r_42","2005","2","6","SZR","Q1",".."
"r_42","2005","3","4","SZR","Q1","52"
"r_42","2005","3","6","SZR","Q1","32834"
"r_42","2005","1","4","SZR","Q2","72"
"r_42","2005","1","5","SZR","Q2","333"
"r_42","2005","1","6","SZR","Q2","49982"
"r_42","2005","2","4","SZR","Q2","11"
"r_42","2005","2","6","SZR","Q2","1802"
"r_42","2005","3","4","SZR","Q2","76"
"r_42","2005","3","6","SZR","Q2","32984"
"r_42","2005","1","4","SZR","Q3","96"
"r_42","2005","1","5","SZR","Q3","344"
"r_42","2005","1","6","SZR","Q3","54426"
"r_42","2005","2","4","SZR","Q3","8"
"r_42","2005","2","6","SZR","Q3","4023"
"r_42","2005","3","4","SZR","Q3","105"
"r_42","2005","3","6","SZR","Q3","32150"
"r_42","2005","1","4","SZR","Q4","47"
"r_42","2005","1","5","SZR","Q4","122"
"r_42","2005","1","6","SZR","Q4","17129"
"r_42","2005","2","4","SZR","Q4","7"
"r_42","2005","2","6","SZR","Q4","1558"
"r_42","2005","3","4","SZR","Q4","67"
"r_42","2005","3","6","SZR","Q4","16068"
"r_42","2005","1","4","TGV","Q1","7"
"r_42","2005","1","5","TGV","Q1","22"
"r_42","2005","1","6","TGV","Q1","3164"
"r_42","2005","2","4","TGV","Q1","-"
"r_42","2005","2","6","TGV","Q1","-"
"r_42","2005","3","4","TGV","Q1","11"
"r_42","2005","3","6","TGV","Q1","1386"
"r_42","2005","1","4","TGV","Q2","16"
"r_42","2005","1","5","TGV","Q2","63"
"r_42","2005","1","6","TGV","Q2","5789"
"r_42","2005","2","4","TGV","Q2",".."
"r_42","2005","2","6","TGV","Q2",".."
"r_42","2005","3","4","TGV","Q2","20"
"r_42","2005","3","6","TGV","Q2","2072"
"r_42","2005","1","4","TGV","Q3","29"
"r_42","2005","1","5","TGV","Q3","58"
"r_42","2005","1","6","TGV","Q3","6061"
"r_42","2005","2","4","TGV","Q3",".."
"r_42","2005","2","6","TGV","Q3",".."
"r_42","2005","3","4","TGV","Q3","17"
"r_42","2005","3","6","TGV","Q3","4818"
"r_42","2005","1","4","TGV","Q4","16"
"r_42","2005","1","5","TGV","Q4","46"
"r_42","2005","1","6","TGV","Q4","3893"
"r_42","2005","2","4","TGV","Q4","-"
"r_42","2005","2","6","TGV","Q4","-"
"r_42","2005","3","4","TGV","Q4","21"
"r_42","2005","3","6","TGV","Q4","9009"
"r_42","2005","1","4","HKV","Q1","27"
"r_42","2005","1","5","HKV","Q1","79"
"r_42","2005","1","6","HKV","Q1","12099"
"r_42","2005","2","4","HKV","Q1",".."
"r_42","2005","2","6","HKV","Q1",".."
"r_42","2005","3","4","HKV","Q1","40"
"r_42","2005","3","6","HKV","Q1","9185"
"r_42","2005","1","4","HKV","Q2","47"
"r_42","2005","1","5","HKV","Q2","165"
"r_42","2005","1","6","HKV","Q2","24862"
"r_42","2005","2","4","HKV","Q2","6"
"r_42","2005","2","6","HKV","Q2","895"
"r_42","2005","3","4","HKV","Q2","57"
"r_42","2005","3","6","HKV","Q2","16774"
"r_42","2005","1","4","HKV","Q3","59"
"r_42","2005","1","5","HKV","Q3","119"
"r_42","2005","1","6","HKV","Q3","22203"
"r_42","2005","2","4","HKV","Q3",".."
"r_42","2005","2","6","HKV","Q3",".."
"r_42","2005","3","4","HKV","Q3","52"
"r_42","2005","3","6","HKV","Q3","11987"
"r_42","2005","1","4","HKV","Q4","56"
"r_42","2005","1","5","HKV","Q4","157"
"r_42","2005","1","6","HKV","Q4","17649"
"r_42","2005","2","4","HKV","Q4","3"
"r_42","2005","2","6","HKV","Q4","425"
"r_42","2005","3","4","HKV","Q4","50"
"r_42","2005","3","6","HKV","Q4","11324"
"r_42","2005","1","4","SHU","Q1","12"
"r_42","2005","1","5","SHU","Q1","40"
"r_42","2005","1","6","SHU","Q1","4896"
"r_42","2005","2","4","SHU","Q1","-"
"r_42","2005","2","6","SHU","Q1","-"
"r_42","2005","3","4","SHU","Q1","43"
"r_42","2005","3","6","SHU","Q1","16953"
"r_42","2005","1","4","SHU","Q2","27"
"r_42","2005","1","5","SHU","Q2","99"
"r_42","2005","1","6","SHU","Q2","11022"
"r_42","2005","2","4","SHU","Q2",".."
"r_42","2005","2","6","SHU","Q2",".."
"r_42","2005","3","4","SHU","Q2","57"
"r_42","2005","3","6","SHU","Q2","10110"
"r_42","2005","1","4","SHU","Q3","28"
"r_42","2005","1","5","SHU","Q3","89"
"r_42","2005","1","6","SHU","Q3","12403"
"r_42","2005","2","4","SHU","Q3","-"
"r_42","2005","2","6","SHU","Q3","-"
"r_42","2005","3","4","SHU","Q3","71"
"r_42","2005","3","6","SHU","Q3","18807"
"r_42","2005","1","4","SHU","Q4","26"
"r_42","2005","1","5","SHU","Q4","84"
"r_42","2005","1","6","SHU","Q4","15747"
"r_42","2005","2","4","SHU","Q4","3"
"r_42","2005","2","6","SHU","Q4","1919"
"r_42","2005","3","4","SHU","Q4","53"
"r_42","2005","3","6","SHU","Q4","10541"
"r_42","2005","1","4","JAM","Q1","10"
"r_42","2005","1","5","JAM","Q1","33"
"r_42","2005","1","6","JAM","Q1","6939"
"r_42","2005","2","4","JAM","Q1","-"
"r_42","2005","2","6","JAM","Q1","-"
"r_42","2005","3","4","JAM","Q1","12"
"r_42","2005","3","6","JAM","Q1","2487"
"r_42","2005","1","4","JAM","Q2","16"
"r_42","2005","1","5","JAM","Q2","40"
"r_42","2005","1","6","JAM","Q2","6345"
"r_42","2005","2","4","JAM","Q2","-"
"r_42","2005","2","6","JAM","Q2","-"
"r_42","2005","3","4","JAM","Q2","21"
"r_42","2005","3","6","JAM","Q2","28513"
"r_42","2005","1","4","JAM","Q3","12"
"r_42","2005","1","5","JAM","Q3","66"
"r_42","2005","1","6","JAM","Q3","6588"
"r_42","2005","2","4","JAM","Q3",".."
"r_42","2005","2","6","JAM","Q3",".."
"r_42","2005","3","4","JAM","Q3","13"
"r_42","2005","3","6","JAM","Q3","2856"
"r_42","2005","1","4","JAM","Q4","10"
"r_42","2005","1","5","JAM","Q4","93"
"r_42","2005","1","6","JAM","Q4","14743"
"r_42","2005","2","4","JAM","Q4",".."
"r_42","2005","2","6","JAM","Q4",".."
"r_42","2005","3","4","JAM","Q4","15"
"r_42","2005","3","6","JAM","Q4","2180"
"r_42","2006","1","4","BG","Q1","1599"
"r_42","2006","1","5","BG","Q1","9631"
"r_42","2006","1","6","BG","Q1","1089848"
"r_42","2006","2","4","BG","Q1","89"
"r_42","2006","2","6","BG","Q1","57164"
"r_42","2006","3","4","BG","Q1","1178"
"r_42","2006","3","6","BG","Q1","767745"
"r_42","2006","1","4","BG","Q2","2682"
"r_42","2006","1","5","BG","Q2","11983"
"r_42","2006","1","6","BG","Q2","1568472"
"r_42","2006","2","4","BG","Q2","87"
"r_42","2006","2","6","BG","Q2","62302"
"r_42","2006","3","4","BG","Q2","2013"
"r_42","2006","3","6","BG","Q2","1157578"
"r_42","2006","1","4","BG","Q3","2661"
"r_42","2006","1","5","BG","Q3","14303"
"r_42","2006","1","6","BG","Q3","1786156"
"r_42","2006","2","4","BG","Q3","125"
"r_42","2006","2","6","BG","Q3","71326"
"r_42","2006","3","4","BG","Q3","1698"
"r_42","2006","3","6","BG","Q3","944623"
"r_42","2006","1","4","BG","Q4","2886"
"r_42","2006","1","5","BG","Q4","17132"
"r_42","2006","1","6","BG","Q4","2209353"
"r_42","2006","2","4","BG","Q4","132"
"r_42","2006","2","6","BG","Q4","120284"
"r_42","2006","3","4","BG","Q4","1715"
"r_42","2006","3","6","BG","Q4","1301080"
"r_42","2006","1","4","BLG","Q1","120"
"r_42","2006","1","5","BLG","Q1","1071"
"r_42","2006","1","6","BLG","Q1","147729"
"r_42","2006","2","4","BLG","Q1","6"
"r_42","2006","2","6","BLG","Q1","6333"
"r_42","2006","3","4","BLG","Q1","45"
"r_42","2006","3","6","BLG","Q1","20174"
"r_42","2006","1","4","BLG","Q2","208"
"r_42","2006","1","5","BLG","Q2","1999"
"r_42","2006","1","6","BLG","Q2","229593"
"r_42","2006","2","4","BLG","Q2","12"
"r_42","2006","2","6","BLG","Q2","3931"
"r_42","2006","3","4","BLG","Q2","90"
"r_42","2006","3","6","BLG","Q2","173824"
"r_42","2006","1","4","BLG","Q3","253"
"r_42","2006","1","5","BLG","Q3","3695"
"r_42","2006","1","6","BLG","Q3","363333"
"r_42","2006","2","4","BLG","Q3","10"
"r_42","2006","2","6","BLG","Q3","3359"
"r_42","2006","3","4","BLG","Q3","90"
"r_42","2006","3","6","BLG","Q3","110065"
"r_42","2006","1","4","BLG","Q4","185"
"r_42","2006","1","5","BLG","Q4","3782"
"r_42","2006","1","6","BLG","Q4","448221"
"r_42","2006","2","4","BLG","Q4","24"
"r_42","2006","2","6","BLG","Q4","12838"
"r_42","2006","3","4","BLG","Q4","59"
"r_42","2006","3","6","BLG","Q4","57788"
"r_42","2006","1","4","BGS","Q1","475"
"r_42","2006","1","5","BGS","Q1","4066"
"r_42","2006","1","6","BGS","Q1","348893"
"r_42","2006","2","4","BGS","Q1","6"
"r_42","2006","2","6","BGS","Q1","7090"
"r_42","2006","3","4","BGS","Q1","121"
"r_42","2006","3","6","BGS","Q1","178346"
"r_42","2006","1","4","BGS","Q2","421"
"r_42","2006","1","5","BGS","Q2","1754"
"r_42","2006","1","6","BGS","Q2","269251"
"r_42","2006","2","4","BGS","Q2","7"
"r_42","2006","2","6","BGS","Q2","7985"
"r_42","2006","3","4","BGS","Q2","111"
"r_42","2006","3","6","BGS","Q2","183521"
"r_42","2006","1","4","BGS","Q3","395"
"r_42","2006","1","5","BGS","Q3","3195"
"r_42","2006","1","6","BGS","Q3","351335"
"r_42","2006","2","4","BGS","Q3","6"
"r_42","2006","2","6","BGS","Q3","3050"
"r_42","2006","3","4","BGS","Q3","75"
"r_42","2006","3","6","BGS","Q3","79740"
"r_42","2006","1","4","BGS","Q4","598"
"r_42","2006","1","5","BGS","Q4","3949"
"r_42","2006","1","6","BGS","Q4","497120"
"r_42","2006","2","4","BGS","Q4","4"
"r_42","2006","2","6","BGS","Q4","3516"
"r_42","2006","3","4","BGS","Q4","105"
"r_42","2006","3","6","BGS","Q4","166967"
"r_42","2006","1","4","VAR","Q1","151"
"r_42","2006","1","5","VAR","Q1","977"
"r_42","2006","1","6","VAR","Q1","139163"
"r_42","2006","2","4","VAR","Q1",".."
"r_42","2006","2","6","VAR","Q1",".."
"r_42","2006","3","4","VAR","Q1","64"
"r_42","2006","3","6","VAR","Q1","33844"
"r_42","2006","1","4","VAR","Q2","303"
"r_42","2006","1","5","VAR","Q2","1574"
"r_42","2006","1","6","VAR","Q2","183475"
"r_42","2006","2","4","VAR","Q2","4"
"r_42","2006","2","6","VAR","Q2","1330"
"r_42","2006","3","4","VAR","Q2","146"
"r_42","2006","3","6","VAR","Q2","114995"
"r_42","2006","1","4","VAR","Q3","356"
"r_42","2006","1","5","VAR","Q3","1240"
"r_42","2006","1","6","VAR","Q3","195964"
"r_42","2006","2","4","VAR","Q3","7"
"r_42","2006","2","6","VAR","Q3","6595"
"r_42","2006","3","4","VAR","Q3","106"
"r_42","2006","3","6","VAR","Q3","161430"
"r_42","2006","1","4","VAR","Q4","355"
"r_42","2006","1","5","VAR","Q4","2134"
"r_42","2006","1","6","VAR","Q4","261814"
"r_42","2006","2","4","VAR","Q4","11"
"r_42","2006","2","6","VAR","Q4","30202"
"r_42","2006","3","4","VAR","Q4","119"
"r_42","2006","3","6","VAR","Q4","70466"
"r_42","2006","1","4","VTR","Q1","35"
"r_42","2006","1","5","VTR","Q1","242"
"r_42","2006","1","6","VTR","Q1","28666"
"r_42","2006","2","4","VTR","Q1","7"
"r_42","2006","2","6","VTR","Q1","1299"
"r_42","2006","3","4","VTR","Q1","60"
"r_42","2006","3","6","VTR","Q1","19135"
"r_42","2006","1","4","VTR","Q2","49"
"r_42","2006","1","5","VTR","Q2","212"
"r_42","2006","1","6","VTR","Q2","24440"
"r_42","2006","2","4","VTR","Q2","4"
"r_42","2006","2","6","VTR","Q2","266"
"r_42","2006","3","4","VTR","Q2","75"
"r_42","2006","3","6","VTR","Q2","22022"
"r_42","2006","1","4","VTR","Q3","70"
"r_42","2006","1","5","VTR","Q3","339"
"r_42","2006","1","6","VTR","Q3","39152"
"r_42","2006","2","4","VTR","Q3","-"
"r_42","2006","2","6","VTR","Q3","-"
"r_42","2006","3","4","VTR","Q3","83"
"r_42","2006","3","6","VTR","Q3","19400"
"r_42","2006","1","4","VTR","Q4","46"
"r_42","2006","1","5","VTR","Q4","198"
"r_42","2006","1","6","VTR","Q4","24799"
"r_42","2006","2","4","VTR","Q4","32"
"r_42","2006","2","6","VTR","Q4","1724"
"r_42","2006","3","4","VTR","Q4","77"
"r_42","2006","3","6","VTR","Q4","30236"
"r_42","2006","1","4","VID","Q1","3"
"r_42","2006","1","5","VID","Q1","4"
"r_42","2006","1","6","VID","Q1","520"
"r_42","2006","2","4","VID","Q1","-"
"r_42","2006","2","6","VID","Q1","-"
"r_42","2006","3","4","VID","Q1","13"
"r_42","2006","3","6","VID","Q1","1238"
"r_42","2006","1","4","VID","Q2","3"
"r_42","2006","1","5","VID","Q2","25"
"r_42","2006","1","6","VID","Q2","2819"
"r_42","2006","2","4","VID","Q2","-"
"r_42","2006","2","6","VID","Q2","-"
"r_42","2006","3","4","VID","Q2",".."
"r_42","2006","3","6","VID","Q2",".."
"r_42","2006","1","4","VID","Q3","7"
"r_42","2006","1","5","VID","Q3","11"
"r_42","2006","1","6","VID","Q3","2569"
"r_42","2006","2","4","VID","Q3","-"
"r_42","2006","2","6","VID","Q3","-"
"r_42","2006","3","4","VID","Q3","22"
"r_42","2006","3","6","VID","Q3","7432"
"r_42","2006","1","4","VID","Q4","7"
"r_42","2006","1","5","VID","Q4","13"
"r_42","2006","1","6","VID","Q4","1175"
"r_42","2006","2","4","VID","Q4",".."
"r_42","2006","2","6","VID","Q4",".."
"r_42","2006","3","4","VID","Q4","20"
"r_42","2006","3","6","VID","Q4","1613"
"r_42","2006","1","4","VRC","Q1","5"
"r_42","2006","1","5","VRC","Q1","10"
"r_42","2006","1","6","VRC","Q1","1222"
"r_42","2006","2","4","VRC","Q1",".."
"r_42","2006","2","6","VRC","Q1",".."
"r_42","2006","3","4","VRC","Q1","19"
"r_42","2006","3","6","VRC","Q1","4577"
"r_42","2006","1","4","VRC","Q2","21"
"r_42","2006","1","5","VRC","Q2","46"
"r_42","2006","1","6","VRC","Q2","6270"
"r_42","2006","2","4","VRC","Q2",".."
"r_42","2006","2","6","VRC","Q2",".."
"r_42","2006","3","4","VRC","Q2","34"
"r_42","2006","3","6","VRC","Q2","9333"
"r_42","2006","1","4","VRC","Q3","20"
"r_42","2006","1","5","VRC","Q3","99"
"r_42","2006","1","6","VRC","Q3","11657"
"r_42","2006","2","4","VRC","Q3",".."
"r_42","2006","2","6","VRC","Q3",".."
"r_42","2006","3","4","VRC","Q3","41"
"r_42","2006","3","6","VRC","Q3","15754"
"r_42","2006","1","4","VRC","Q4","13"
"r_42","2006","1","5","VRC","Q4","144"
"r_42","2006","1","6","VRC","Q4","17788"
"r_42","2006","2","4","VRC","Q4","-"
"r_42","2006","2","6","VRC","Q4","-"
"r_42","2006","3","4","VRC","Q4","28"
"r_42","2006","3","6","VRC","Q4","8405"
"r_42","2006","1","4","GAB","Q1","37"
"r_42","2006","1","5","GAB","Q1","58"
"r_42","2006","1","6","GAB","Q1","9323"
"r_42","2006","2","4","GAB","Q1","4"
"r_42","2006","2","6","GAB","Q1","771"
"r_42","2006","3","4","GAB","Q1","36"
"r_42","2006","3","6","GAB","Q1","19471"
"r_42","2006","1","4","GAB","Q2","50"
"r_42","2006","1","5","GAB","Q2","76"
"r_42","2006","1","6","GAB","Q2","9797"
"r_42","2006","2","4","GAB","Q2",".."
"r_42","2006","2","6","GAB","Q2",".."
"r_42","2006","3","4","GAB","Q2","39"
"r_42","2006","3","6","GAB","Q2","15756"
"r_42","2006","1","4","GAB","Q3","57"
"r_42","2006","1","5","GAB","Q3","153"
"r_42","2006","1","6","GAB","Q3","26427"
"r_42","2006","2","4","GAB","Q3",".."
"r_42","2006","2","6","GAB","Q3",".."
"r_42","2006","3","4","GAB","Q3","41"
"r_42","2006","3","6","GAB","Q3","25945"
"r_42","2006","1","4","GAB","Q4","50"
"r_42","2006","1","5","GAB","Q4","74"
"r_42","2006","1","6","GAB","Q4","11293"
"r_42","2006","2","4","GAB","Q4",".."
"r_42","2006","2","6","GAB","Q4",".."
"r_42","2006","3","4","GAB","Q4","37"
"r_42","2006","3","6","GAB","Q4","13846"
"r_42","2006","1","4","DOB","Q1","89"
"r_42","2006","1","5","DOB","Q1","123"
"r_42","2006","1","6","DOB","Q1","17558"
"r_42","2006","2","4","DOB","Q1","-"
"r_42","2006","2","6","DOB","Q1","-"
"r_42","2006","3","4","DOB","Q1","29"
"r_42","2006","3","6","DOB","Q1","53541"
"r_42","2006","1","4","DOB","Q2","271"
"r_42","2006","1","5","DOB","Q2","425"
"r_42","2006","1","6","DOB","Q2","64850"
"r_42","2006","2","4","DOB","Q2","4"
"r_42","2006","2","6","DOB","Q2","737"
"r_42","2006","3","4","DOB","Q2","51"
"r_42","2006","3","6","DOB","Q2","15379"
"r_42","2006","1","4","DOB","Q3","186"
"r_42","2006","1","5","DOB","Q3","1035"
"r_42","2006","1","6","DOB","Q3","164544"
"r_42","2006","2","4","DOB","Q3","9"
"r_42","2006","2","6","DOB","Q3","818"
"r_42","2006","3","4","DOB","Q3","75"
"r_42","2006","3","6","DOB","Q3","27055"
"r_42","2006","1","4","DOB","Q4","280"
"r_42","2006","1","5","DOB","Q4","513"
"r_42","2006","1","6","DOB","Q4","95123"
"r_42","2006","2","4","DOB","Q4",".."
"r_42","2006","2","6","DOB","Q4",".."
"r_42","2006","3","4","DOB","Q4","108"
"r_42","2006","3","6","DOB","Q4","392652"
"r_42","2006","1","4","KRZ","Q1","19"
"r_42","2006","1","5","KRZ","Q1","40"
"r_42","2006","1","6","KRZ","Q1","9901"
"r_42","2006","2","4","KRZ","Q1","-"
"r_42","2006","2","6","KRZ","Q1","-"
"r_42","2006","3","4","KRZ","Q1","10"
"r_42","2006","3","6","KRZ","Q1","2082"
"r_42","2006","1","4","KRZ","Q2","40"
"r_42","2006","1","5","KRZ","Q2","57"
"r_42","2006","1","6","KRZ","Q2","14953"
"r_42","2006","2","4","KRZ","Q2",".."
"r_42","2006","2","6","KRZ","Q2",".."
"r_42","2006","3","4","KRZ","Q2","19"
"r_42","2006","3","6","KRZ","Q2","3459"
"r_42","2006","1","4","KRZ","Q3","42"
"r_42","2006","1","5","KRZ","Q3","166"
"r_42","2006","1","6","KRZ","Q3","17671"
"r_42","2006","2","4","KRZ","Q3",".."
"r_42","2006","2","6","KRZ","Q3",".."
"r_42","2006","3","4","KRZ","Q3","66"
"r_42","2006","3","6","KRZ","Q3","7521"
"r_42","2006","1","4","KRZ","Q4","37"
"r_42","2006","1","5","KRZ","Q4","52"
"r_42","2006","1","6","KRZ","Q4","12689"
"r_42","2006","2","4","KRZ","Q4",".."
"r_42","2006","2","6","KRZ","Q4",".."
"r_42","2006","3","4","KRZ","Q4","27"
"r_42","2006","3","6","KRZ","Q4","4145"
"r_42","2006","1","4","KNL","Q1","15"
"r_42","2006","1","5","KNL","Q1","20"
"r_42","2006","1","6","KNL","Q1","3596"
"r_42","2006","2","4","KNL","Q1","3"
"r_42","2006","2","6","KNL","Q1","170"
"r_42","2006","3","4","KNL","Q1","28"
"r_42","2006","3","6","KNL","Q1","5325"
"r_42","2006","1","4","KNL","Q2","22"
"r_42","2006","1","5","KNL","Q2","48"
"r_42","2006","1","6","KNL","Q2","6647"
"r_42","2006","2","4","KNL","Q2",".."
"r_42","2006","2","6","KNL","Q2",".."
"r_42","2006","3","4","KNL","Q2","27"
"r_42","2006","3","6","KNL","Q2","9655"
"r_42","2006","1","4","KNL","Q3","20"
"r_42","2006","1","5","KNL","Q3","46"
"r_42","2006","1","6","KNL","Q3","6322"
"r_42","2006","2","4","KNL","Q3",".."
"r_42","2006","2","6","KNL","Q3",".."
"r_42","2006","3","4","KNL","Q3","36"
"r_42","2006","3","6","KNL","Q3","9199"
"r_42","2006","1","4","KNL","Q4","14"
"r_42","2006","1","5","KNL","Q4","32"
"r_42","2006","1","6","KNL","Q4","4350"
"r_42","2006","2","4","KNL","Q4",".."
"r_42","2006","2","6","KNL","Q4",".."
"r_42","2006","3","4","KNL","Q4","27"
"r_42","2006","3","6","KNL","Q4","39040"
"r_42","2006","1","4","LOV","Q1","22"
"r_42","2006","1","5","LOV","Q1","25"
"r_42","2006","1","6","LOV","Q1","4185"
"r_42","2006","2","4","LOV","Q1","-"
"r_42","2006","2","6","LOV","Q1","-"
"r_42","2006","3","4","LOV","Q1","52"
"r_42","2006","3","6","LOV","Q1","8175"
"r_42","2006","1","4","LOV","Q2","44"
"r_42","2006","1","5","LOV","Q2","57"
"r_42","2006","1","6","LOV","Q2","8549"
"r_42","2006","2","4","LOV","Q2",".."
"r_42","2006","2","6","LOV","Q2",".."
"r_42","2006","3","4","LOV","Q2","63"
"r_42","2006","3","6","LOV","Q2","17117"
"r_42","2006","1","4","LOV","Q3","31"
"r_42","2006","1","5","LOV","Q3","59"
"r_42","2006","1","6","LOV","Q3","6425"
"r_42","2006","2","4","LOV","Q3","-"
"r_42","2006","2","6","LOV","Q3","-"
"r_42","2006","3","4","LOV","Q3","47"
"r_42","2006","3","6","LOV","Q3","33224"
"r_42","2006","1","4","LOV","Q4","27"
"r_42","2006","1","5","LOV","Q4","39"
"r_42","2006","1","6","LOV","Q4","6174"
"r_42","2006","2","4","LOV","Q4","3"
"r_42","2006","2","6","LOV","Q4","1285"
"r_42","2006","3","4","LOV","Q4","40"
"r_42","2006","3","6","LOV","Q4","10915"
"r_42","2006","1","4","MON","Q1",".."
"r_42","2006","1","5","MON","Q1",".."
"r_42","2006","1","6","MON","Q1",".."
"r_42","2006","2","4","MON","Q1",".."
"r_42","2006","2","6","MON","Q1",".."
"r_42","2006","3","4","MON","Q1","20"
