RevisionColumn,periods,Units,EKATTE_Hlth,HlthEst_2011_2013,HlthEst_measures,ValueColumn
"r_10","2022","num","BGS08","2.3","Est","-"
"r_10","2022","num","BGS08","2.4","Est","-"
"r_10","2022","num","BGS08","2.4","Beds","-"
"r_10","2022","num","BGS08","2.5","Est","-"
"r_10","2022","num","BGS08","3","Est","-"
"r_10","2022","num","BGS08","3","Beds","-"
"r_10","2022","num","BGS09","1","Est","1"
"r_10","2022","num","BGS09","1","Beds","70"
"r_10","2022","num","BGS09","1.1","Est","1"
"r_10","2022","num","BGS09","1.1","Beds","70"
"r_10","2022","num","BGS09","1.2","Est","-"
"r_10","2022","num","BGS09","1.2","Beds","-"
"r_10","2022","num","BGS09","1.3","Est","-"
"r_10","2022","num","BGS09","1.3","Beds","-"
"r_10","2022","num","BGS09","1.4","Est","-"
"r_10","2022","num","BGS09","1.4","Beds","-"
"r_10","2022","num","BGS09","1.5","Est","-"
"r_10","2022","num","BGS09","1.5","Beds","-"
"r_10","2022","num","BGS09","2","Est","3"
"r_10","2022","num","BGS09","2","Beds","-"
"r_10","2022","num","BGS09","2.1","Est","-"
"r_10","2022","num","BGS09","2.1","Beds","-"
"r_10","2022","num","BGS09","2.2","Est","2"
"r_10","2022","num","BGS09","2.2","Beds","-"
"r_10","2022","num","BGS09","2.3","Est","-"
"r_10","2022","num","BGS09","2.4","Est","-"
"r_10","2022","num","BGS09","2.4","Beds","-"
"r_10","2022","num","BGS09","2.5","Est","1"
"r_10","2022","num","BGS09","3","Est","-"
"r_10","2022","num","BGS09","3","Beds","-"
"r_10","2022","num","BGS12","1","Est","-"
"r_10","2022","num","BGS12","1","Beds","-"
"r_10","2022","num","BGS12","1.1","Est","-"
"r_10","2022","num","BGS12","1.1","Beds","-"
"r_10","2022","num","BGS12","1.2","Est","-"
"r_10","2022","num","BGS12","1.2","Beds","-"
"r_10","2022","num","BGS12","1.3","Est","-"
"r_10","2022","num","BGS12","1.3","Beds","-"
"r_10","2022","num","BGS12","1.4","Est","-"
"r_10","2022","num","BGS12","1.4","Beds","-"
"r_10","2022","num","BGS12","1.5","Est","-"
"r_10","2022","num","BGS12","1.5","Beds","-"
"r_10","2022","num","BGS12","2","Est","-"
"r_10","2022","num","BGS12","2","Beds","-"
"r_10","2022","num","BGS12","2.1","Est","-"
"r_10","2022","num","BGS12","2.1","Beds","-"
"r_10","2022","num","BGS12","2.2","Est","-"
"r_10","2022","num","BGS12","2.2","Beds","-"
"r_10","2022","num","BGS12","2.3","Est","-"
"r_10","2022","num","BGS12","2.4","Est","-"
"r_10","2022","num","BGS12","2.4","Beds","-"
"r_10","2022","num","BGS12","2.5","Est","-"
"r_10","2022","num","BGS12","3","Est","-"
"r_10","2022","num","BGS12","3","Beds","-"
"r_10","2022","num","BGS15","1","Est","3"
"r_10","2022","num","BGS15","1","Beds","779"
"r_10","2022","num","BGS15","1.1","Est","-"
"r_10","2022","num","BGS15","1.1","Beds","-"
"r_10","2022","num","BGS15","1.2","Est","3"
"r_10","2022","num","BGS15","1.2","Beds","779"
"r_10","2022","num","BGS15","1.3","Est","-"
"r_10","2022","num","BGS15","1.3","Beds","-"
"r_10","2022","num","BGS15","1.4","Est","-"
"r_10","2022","num","BGS15","1.4","Beds","-"
"r_10","2022","num","BGS15","1.5","Est","-"
"r_10","2022","num","BGS15","1.5","Beds","-"
"r_10","2022","num","BGS15","2","Est","12"
"r_10","2022","num","BGS15","2","Beds","35"
"r_10","2022","num","BGS15","2.1","Est","-"
"r_10","2022","num","BGS15","2.1","Beds","-"
"r_10","2022","num","BGS15","2.2","Est","10"
"r_10","2022","num","BGS15","2.2","Beds","25"
"r_10","2022","num","BGS15","2.3","Est","-"
"r_10","2022","num","BGS15","2.4","Est","1"
"r_10","2022","num","BGS15","2.4","Beds","10"
"r_10","2022","num","BGS15","2.5","Est","1"
"r_10","2022","num","BGS15","3","Est","1"
"r_10","2022","num","BGS15","3","Beds","-"
"r_10","2022","num","BGS17","1","Est","2"
"r_10","2022","num","BGS17","1","Beds","249"
"r_10","2022","num","BGS17","1.1","Est","1"
"r_10","2022","num","BGS17","1.1","Beds","69"
"r_10","2022","num","BGS17","1.2","Est","1"
"r_10","2022","num","BGS17","1.2","Beds","180"
"r_10","2022","num","BGS17","1.3","Est","-"
"r_10","2022","num","BGS17","1.3","Beds","-"
"r_10","2022","num","BGS17","1.4","Est","-"
"r_10","2022","num","BGS17","1.4","Beds","-"
"r_10","2022","num","BGS17","1.5","Est","-"
"r_10","2022","num","BGS17","1.5","Beds","-"
"r_10","2022","num","BGS17","2","Est","3"
"r_10","2022","num","BGS17","2","Beds","-"
"r_10","2022","num","BGS17","2.1","Est","-"
"r_10","2022","num","BGS17","2.1","Beds","-"
"r_10","2022","num","BGS17","2.2","Est","1"
"r_10","2022","num","BGS17","2.2","Beds","-"
"r_10","2022","num","BGS17","2.3","Est","-"
"r_10","2022","num","BGS17","2.4","Est","-"
"r_10","2022","num","BGS17","2.4","Beds","-"
"r_10","2022","num","BGS17","2.5","Est","2"
"r_10","2022","num","BGS17","3","Est","1"
"r_10","2022","num","BGS17","3","Beds","58"
"r_10","2022","num","BGS27","1","Est","-"
"r_10","2022","num","BGS27","1","Beds","-"
"r_10","2022","num","BGS27","1.1","Est","-"
"r_10","2022","num","BGS27","1.1","Beds","-"
"r_10","2022","num","BGS27","1.2","Est","-"
"r_10","2022","num","BGS27","1.2","Beds","-"
"r_10","2022","num","BGS27","1.3","Est","-"
"r_10","2022","num","BGS27","1.3","Beds","-"
"r_10","2022","num","BGS27","1.4","Est","-"
"r_10","2022","num","BGS27","1.4","Beds","-"
"r_10","2022","num","BGS27","1.5","Est","-"
"r_10","2022","num","BGS27","1.5","Beds","-"
"r_10","2022","num","BGS27","2","Est","1"
"r_10","2022","num","BGS27","2","Beds","-"
"r_10","2022","num","BGS27","2.1","Est","-"
"r_10","2022","num","BGS27","2.1","Beds","-"
"r_10","2022","num","BGS27","2.2","Est","1"
"r_10","2022","num","BGS27","2.2","Beds","-"
"r_10","2022","num","BGS27","2.3","Est","-"
"r_10","2022","num","BGS27","2.4","Est","-"
"r_10","2022","num","BGS27","2.4","Beds","-"
"r_10","2022","num","BGS27","2.5","Est","-"
"r_10","2022","num","BGS27","3","Est","-"
"r_10","2022","num","BGS27","3","Beds","-"
"r_10","2022","num","BGS18","1","Est","-"
"r_10","2022","num","BGS18","1","Beds","-"
"r_10","2022","num","BGS18","1.1","Est","-"
"r_10","2022","num","BGS18","1.1","Beds","-"
"r_10","2022","num","BGS18","1.2","Est","-"
"r_10","2022","num","BGS18","1.2","Beds","-"
"r_10","2022","num","BGS18","1.3","Est","-"
"r_10","2022","num","BGS18","1.3","Beds","-"
"r_10","2022","num","BGS18","1.4","Est","-"
"r_10","2022","num","BGS18","1.4","Beds","-"
"r_10","2022","num","BGS18","1.5","Est","-"
"r_10","2022","num","BGS18","1.5","Beds","-"
"r_10","2022","num","BGS18","2","Est","1"
"r_10","2022","num","BGS18","2","Beds","-"
"r_10","2022","num","BGS18","2.1","Est","-"
"r_10","2022","num","BGS18","2.1","Beds","-"
"r_10","2022","num","BGS18","2.2","Est","1"
"r_10","2022","num","BGS18","2.2","Beds","-"
"r_10","2022","num","BGS18","2.3","Est","-"
"r_10","2022","num","BGS18","2.4","Est","-"
"r_10","2022","num","BGS18","2.4","Beds","-"
"r_10","2022","num","BGS18","2.5","Est","-"
"r_10","2022","num","BGS18","3","Est","-"
"r_10","2022","num","BGS18","3","Beds","-"
"r_10","2022","num","BGS21","1","Est","-"
"r_10","2022","num","BGS21","1","Beds","-"
"r_10","2022","num","BGS21","1.1","Est","-"
"r_10","2022","num","BGS21","1.1","Beds","-"
"r_10","2022","num","BGS21","1.2","Est","-"
"r_10","2022","num","BGS21","1.2","Beds","-"
"r_10","2022","num","BGS21","1.3","Est","-"
"r_10","2022","num","BGS21","1.3","Beds","-"
"r_10","2022","num","BGS21","1.4","Est","-"
"r_10","2022","num","BGS21","1.4","Beds","-"
"r_10","2022","num","BGS21","1.5","Est","-"
"r_10","2022","num","BGS21","1.5","Beds","-"
"r_10","2022","num","BGS21","2","Est","1"
"r_10","2022","num","BGS21","2","Beds","-"
"r_10","2022","num","BGS21","2.1","Est","-"
"r_10","2022","num","BGS21","2.1","Beds","-"
"r_10","2022","num","BGS21","2.2","Est","1"
"r_10","2022","num","BGS21","2.2","Beds","-"
"r_10","2022","num","BGS21","2.3","Est","-"
"r_10","2022","num","BGS21","2.4","Est","-"
"r_10","2022","num","BGS21","2.4","Beds","-"
"r_10","2022","num","BGS21","2.5","Est","-"
"r_10","2022","num","BGS21","3","Est","1"
"r_10","2022","num","BGS21","3","Beds","36"
"r_10","2022","num","BGS06","1","Est","1"
"r_10","2022","num","BGS06","1","Beds","45"
"r_10","2022","num","BGS06","1.1","Est","1"
"r_10","2022","num","BGS06","1.1","Beds","45"
"r_10","2022","num","BGS06","1.2","Est","-"
"r_10","2022","num","BGS06","1.2","Beds","-"
"r_10","2022","num","BGS06","1.3","Est","-"
"r_10","2022","num","BGS06","1.3","Beds","-"
"r_10","2022","num","BGS06","1.4","Est","-"
"r_10","2022","num","BGS06","1.4","Beds","-"
"r_10","2022","num","BGS06","1.5","Est","-"
"r_10","2022","num","BGS06","1.5","Beds","-"
"r_10","2022","num","BGS06","2","Est","1"
"r_10","2022","num","BGS06","2","Beds","-"
"r_10","2022","num","BGS06","2.1","Est","-"
"r_10","2022","num","BGS06","2.1","Beds","-"
"r_10","2022","num","BGS06","2.2","Est","1"
"r_10","2022","num","BGS06","2.2","Beds","-"
"r_10","2022","num","BGS06","2.3","Est","-"
"r_10","2022","num","BGS06","2.4","Est","-"
"r_10","2022","num","BGS06","2.4","Beds","-"
"r_10","2022","num","BGS06","2.5","Est","-"
"r_10","2022","num","BGS06","3","Est","-"
"r_10","2022","num","BGS06","3","Beds","-"
"r_10","2022","num","BGS23","1","Est","-"
"r_10","2022","num","BGS23","1","Beds","-"
"r_10","2022","num","BGS23","1.1","Est","-"
"r_10","2022","num","BGS23","1.1","Beds","-"
"r_10","2022","num","BGS23","1.2","Est","-"
"r_10","2022","num","BGS23","1.2","Beds","-"
"r_10","2022","num","BGS23","1.3","Est","-"
"r_10","2022","num","BGS23","1.3","Beds","-"
"r_10","2022","num","BGS23","1.4","Est","-"
"r_10","2022","num","BGS23","1.4","Beds","-"
"r_10","2022","num","BGS23","1.5","Est","-"
"r_10","2022","num","BGS23","1.5","Beds","-"
"r_10","2022","num","BGS23","2","Est","-"
"r_10","2022","num","BGS23","2","Beds","-"
"r_10","2022","num","BGS23","2.1","Est","-"
"r_10","2022","num","BGS23","2.1","Beds","-"
"r_10","2022","num","BGS23","2.2","Est","-"
"r_10","2022","num","BGS23","2.2","Beds","-"
"r_10","2022","num","BGS23","2.3","Est","-"
"r_10","2022","num","BGS23","2.4","Est","-"
"r_10","2022","num","BGS23","2.4","Beds","-"
"r_10","2022","num","BGS23","2.5","Est","-"
"r_10","2022","num","BGS23","3","Est","-"
"r_10","2022","num","BGS23","3","Beds","-"
"r_10","2022","num","BGS13","1","Est","-"
"r_10","2022","num","BGS13","1","Beds","-"
"r_10","2022","num","BGS13","1.1","Est","-"
"r_10","2022","num","BGS13","1.1","Beds","-"
"r_10","2022","num","BGS13","1.2","Est","-"
"r_10","2022","num","BGS13","1.2","Beds","-"
"r_10","2022","num","BGS13","1.3","Est","-"
"r_10","2022","num","BGS13","1.3","Beds","-"
"r_10","2022","num","BGS13","1.4","Est","-"
"r_10","2022","num","BGS13","1.4","Beds","-"
"r_10","2022","num","BGS13","1.5","Est","-"
"r_10","2022","num","BGS13","1.5","Beds","-"
"r_10","2022","num","BGS13","2","Est","2"
"r_10","2022","num","BGS13","2","Beds","10"
"r_10","2022","num","BGS13","2.1","Est","-"
"r_10","2022","num","BGS13","2.1","Beds","-"
"r_10","2022","num","BGS13","2.2","Est","1"
"r_10","2022","num","BGS13","2.2","Beds","10"
"r_10","2022","num","BGS13","2.3","Est","-"
"r_10","2022","num","BGS13","2.4","Est","-"
"r_10","2022","num","BGS13","2.4","Beds","-"
"r_10","2022","num","BGS13","2.5","Est","1"
"r_10","2022","num","BGS13","3","Est","-"
"r_10","2022","num","BGS13","3","Beds","-"
"r_10","2022","num","SLV","1","Est","6"
"r_10","2022","num","SLV","1","Beds","995"
"r_10","2022","num","SLV","1.1","Est","3"
"r_10","2022","num","SLV","1.1","Beds","841"
"r_10","2022","num","SLV","1.2","Est","3"
"r_10","2022","num","SLV","1.2","Beds","154"
"r_10","2022","num","SLV","1.3","Est","-"
"r_10","2022","num","SLV","1.3","Beds","-"
"r_10","2022","num","SLV","1.4","Est","-"
"r_10","2022","num","SLV","1.4","Beds","-"
"r_10","2022","num","SLV","1.5","Est","-"
"r_10","2022","num","SLV","1.5","Beds","-"
"r_10","2022","num","SLV","2","Est","48"
"r_10","2022","num","SLV","2","Beds","6"
"r_10","2022","num","SLV","2.1","Est","3"
"r_10","2022","num","SLV","2.1","Beds","-"
"r_10","2022","num","SLV","2.2","Est","12"
"r_10","2022","num","SLV","2.2","Beds","6"
"r_10","2022","num","SLV","2.3","Est","1"
"r_10","2022","num","SLV","2.4","Est","-"
"r_10","2022","num","SLV","2.4","Beds","-"
"r_10","2022","num","SLV","2.5","Est","32"
"r_10","2022","num","SLV","3","Est","4"
"r_10","2022","num","SLV","3","Beds","18"
"r_10","2022","num","SLV11","1","Est","1"
"r_10","2022","num","SLV11","1","Beds","55"
"r_10","2022","num","SLV11","1.1","Est","-"
"r_10","2022","num","SLV11","1.1","Beds","-"
"r_10","2022","num","SLV11","1.2","Est","1"
"r_10","2022","num","SLV11","1.2","Beds","55"
"r_10","2022","num","SLV11","1.3","Est","-"
"r_10","2022","num","SLV11","1.3","Beds","-"
"r_10","2022","num","SLV11","1.4","Est","-"
"r_10","2022","num","SLV11","1.4","Beds","-"
"r_10","2022","num","SLV11","1.5","Est","-"
"r_10","2022","num","SLV11","1.5","Beds","-"
"r_10","2022","num","SLV11","2","Est","1"
"r_10","2022","num","SLV11","2","Beds","-"
"r_10","2022","num","SLV11","2.1","Est","-"
"r_10","2022","num","SLV11","2.1","Beds","-"
"r_10","2022","num","SLV11","2.2","Est","1"
"r_10","2022","num","SLV11","2.2","Beds","-"
"r_10","2022","num","SLV11","2.3","Est","-"
"r_10","2022","num","SLV11","2.4","Est","-"
"r_10","2022","num","SLV11","2.4","Beds","-"
"r_10","2022","num","SLV11","2.5","Est","-"
"r_10","2022","num","SLV11","3","Est","-"
"r_10","2022","num","SLV11","3","Beds","-"
"r_10","2022","num","SLV16","1","Est","1"
"r_10","2022","num","SLV16","1","Beds","90"
"r_10","2022","num","SLV16","1.1","Est","1"
"r_10","2022","num","SLV16","1.1","Beds","90"
"r_10","2022","num","SLV16","1.2","Est","-"
"r_10","2022","num","SLV16","1.2","Beds","-"
"r_10","2022","num","SLV16","1.3","Est","-"
"r_10","2022","num","SLV16","1.3","Beds","-"
"r_10","2022","num","SLV16","1.4","Est","-"
"r_10","2022","num","SLV16","1.4","Beds","-"
"r_10","2022","num","SLV16","1.5","Est","-"
"r_10","2022","num","SLV16","1.5","Beds","-"
"r_10","2022","num","SLV16","2","Est","5"
"r_10","2022","num","SLV16","2","Beds","-"
"r_10","2022","num","SLV16","2.1","Est","-"
"r_10","2022","num","SLV16","2.1","Beds","-"
"r_10","2022","num","SLV16","2.2","Est","2"
"r_10","2022","num","SLV16","2.2","Beds","-"
"r_10","2022","num","SLV16","2.3","Est","-"
"r_10","2022","num","SLV16","2.4","Est","-"
"r_10","2022","num","SLV16","2.4","Beds","-"
"r_10","2022","num","SLV16","2.5","Est","3"
"r_10","2022","num","SLV16","3","Est","-"
"r_10","2022","num","SLV16","3","Beds","-"
"r_10","2022","num","SLV20","1","Est","4"
"r_10","2022","num","SLV20","1","Beds","850"
"r_10","2022","num","SLV20","1.1","Est","2"
"r_10","2022","num","SLV20","1.1","Beds","751"
"r_10","2022","num","SLV20","1.2","Est","2"
"r_10","2022","num","SLV20","1.2","Beds","99"
"r_10","2022","num","SLV20","1.3","Est","-"
"r_10","2022","num","SLV20","1.3","Beds","-"
"r_10","2022","num","SLV20","1.4","Est","-"
"r_10","2022","num","SLV20","1.4","Beds","-"
"r_10","2022","num","SLV20","1.5","Est","-"
"r_10","2022","num","SLV20","1.5","Beds","-"
"r_10","2022","num","SLV20","2","Est","42"
"r_10","2022","num","SLV20","2","Beds","6"
"r_10","2022","num","SLV20","2.1","Est","3"
"r_10","2022","num","SLV20","2.1","Beds","-"
"r_10","2022","num","SLV20","2.2","Est","9"
"r_10","2022","num","SLV20","2.2","Beds","6"
"r_10","2022","num","SLV20","2.3","Est","1"
"r_10","2022","num","SLV20","2.4","Est","-"
"r_10","2022","num","SLV20","2.4","Beds","-"
"r_10","2022","num","SLV20","2.5","Est","29"
"r_10","2022","num","SLV20","3","Est","4"
"r_10","2022","num","SLV20","3","Beds","18"
"r_10","2022","num","SLV24","1","Est","-"
"r_10","2022","num","SLV24","1","Beds","-"
"r_10","2022","num","SLV24","1.1","Est","-"
"r_10","2022","num","SLV24","1.1","Beds","-"
"r_10","2022","num","SLV24","1.2","Est","-"
"r_10","2022","num","SLV24","1.2","Beds","-"
"r_10","2022","num","SLV24","1.3","Est","-"
"r_10","2022","num","SLV24","1.3","Beds","-"
"r_10","2022","num","SLV24","1.4","Est","-"
"r_10","2022","num","SLV24","1.4","Beds","-"
"r_10","2022","num","SLV24","1.5","Est","-"
"r_10","2022","num","SLV24","1.5","Beds","-"
"r_10","2022","num","SLV24","2","Est","-"
"r_10","2022","num","SLV24","2","Beds","-"
"r_10","2022","num","SLV24","2.1","Est","-"
"r_10","2022","num","SLV24","2.1","Beds","-"
"r_10","2022","num","SLV24","2.2","Est","-"
"r_10","2022","num","SLV24","2.2","Beds","-"
"r_10","2022","num","SLV24","2.3","Est","-"
"r_10","2022","num","SLV24","2.4","Est","-"
"r_10","2022","num","SLV24","2.4","Beds","-"
"r_10","2022","num","SLV24","2.5","Est","-"
"r_10","2022","num","SLV24","3","Est","-"
"r_10","2022","num","SLV24","3","Beds","-"
"r_10","2022","num","SZR","1","Est","13"
"r_10","2022","num","SZR","1","Beds","2421"
"r_10","2022","num","SZR","1.1","Est","7"
"r_10","2022","num","SZR","1.1","Beds","1517"
"r_10","2022","num","SZR","1.2","Est","4"
"r_10","2022","num","SZR","1.2","Beds","724"
"r_10","2022","num","SZR","1.3","Est","-"
"r_10","2022","num","SZR","1.3","Beds","-"
"r_10","2022","num","SZR","1.4","Est","1"
"r_10","2022","num","SZR","1.4","Beds","140"
"r_10","2022","num","SZR","1.5","Est","1"
"r_10","2022","num","SZR","1.5","Beds","40"
"r_10","2022","num","SZR","2","Est","106"
"r_10","2022","num","SZR","2","Beds","78"
"r_10","2022","num","SZR","2.1","Est","4"
"r_10","2022","num","SZR","2.1","Beds","8"
"r_10","2022","num","SZR","2.2","Est","43"
"r_10","2022","num","SZR","2.2","Beds","69"
"r_10","2022","num","SZR","2.3","Est","1"
"r_10","2022","num","SZR","2.4","Est","1"
"r_10","2022","num","SZR","2.4","Beds","1"
"r_10","2022","num","SZR","2.5","Est","57"
"r_10","2022","num","SZR","3","Est","7"
"r_10","2022","num","SZR","3","Beds","199"
"r_10","2022","num","SZR04","1","Est","-"
"r_10","2022","num","SZR04","1","Beds","-"
"r_10","2022","num","SZR04","1.1","Est","-"
"r_10","2022","num","SZR04","1.1","Beds","-"
"r_10","2022","num","SZR04","1.2","Est","-"
"r_10","2022","num","SZR04","1.2","Beds","-"
"r_10","2022","num","SZR04","1.3","Est","-"
"r_10","2022","num","SZR04","1.3","Beds","-"
"r_10","2022","num","SZR04","1.4","Est","-"
"r_10","2022","num","SZR04","1.4","Beds","-"
"r_10","2022","num","SZR04","1.5","Est","-"
"r_10","2022","num","SZR04","1.5","Beds","-"
"r_10","2022","num","SZR04","2","Est","-"
"r_10","2022","num","SZR04","2","Beds","-"
"r_10","2022","num","SZR04","2.1","Est","-"
"r_10","2022","num","SZR04","2.1","Beds","-"
"r_10","2022","num","SZR04","2.2","Est","-"
"r_10","2022","num","SZR04","2.2","Beds","-"
"r_10","2022","num","SZR04","2.3","Est","-"
"r_10","2022","num","SZR04","2.4","Est","-"
"r_10","2022","num","SZR04","2.4","Beds","-"
"r_10","2022","num","SZR04","2.5","Est","-"
"r_10","2022","num","SZR04","3","Est","-"
"r_10","2022","num","SZR04","3","Beds","-"
"r_10","2022","num","SZR37","1","Est","-"
"r_10","2022","num","SZR37","1","Beds","-"
"r_10","2022","num","SZR37","1.1","Est","-"
"r_10","2022","num","SZR37","1.1","Beds","-"
"r_10","2022","num","SZR37","1.2","Est","-"
"r_10","2022","num","SZR37","1.2","Beds","-"
"r_10","2022","num","SZR37","1.3","Est","-"
"r_10","2022","num","SZR37","1.3","Beds","-"
"r_10","2022","num","SZR37","1.4","Est","-"
"r_10","2022","num","SZR37","1.4","Beds","-"
"r_10","2022","num","SZR37","1.5","Est","-"
"r_10","2022","num","SZR37","1.5","Beds","-"
"r_10","2022","num","SZR37","2","Est","-"
"r_10","2022","num","SZR37","2","Beds","-"
"r_10","2022","num","SZR37","2.1","Est","-"
"r_10","2022","num","SZR37","2.1","Beds","-"
"r_10","2022","num","SZR37","2.2","Est","-"
"r_10","2022","num","SZR37","2.2","Beds","-"
"r_10","2022","num","SZR37","2.3","Est","-"
"r_10","2022","num","SZR37","2.4","Est","-"
"r_10","2022","num","SZR37","2.4","Beds","-"
"r_10","2022","num","SZR37","2.5","Est","-"
"r_10","2022","num","SZR37","3","Est","-"
"r_10","2022","num","SZR37","3","Beds","-"
"r_10","2022","num","SZR07","1","Est","1"
"r_10","2022","num","SZR07","1","Beds","100"
"r_10","2022","num","SZR07","1.1","Est","1"
"r_10","2022","num","SZR07","1.1","Beds","100"
"r_10","2022","num","SZR07","1.2","Est","-"
"r_10","2022","num","SZR07","1.2","Beds","-"
"r_10","2022","num","SZR07","1.3","Est","-"
"r_10","2022","num","SZR07","1.3","Beds","-"
"r_10","2022","num","SZR07","1.4","Est","-"
"r_10","2022","num","SZR07","1.4","Beds","-"
"r_10","2022","num","SZR07","1.5","Est","-"
"r_10","2022","num","SZR07","1.5","Beds","-"
"r_10","2022","num","SZR07","2","Est","1"
"r_10","2022","num","SZR07","2","Beds","9"
"r_10","2022","num","SZR07","2.1","Est","-"
"r_10","2022","num","SZR07","2.1","Beds","-"
"r_10","2022","num","SZR07","2.2","Est","1"
"r_10","2022","num","SZR07","2.2","Beds","9"
"r_10","2022","num","SZR07","2.3","Est","-"
"r_10","2022","num","SZR07","2.4","Est","-"
"r_10","2022","num","SZR07","2.4","Beds","-"
"r_10","2022","num","SZR07","2.5","Est","-"
"r_10","2022","num","SZR07","3","Est","-"
"r_10","2022","num","SZR07","3","Beds","-"
"r_10","2022","num","SZR12","1","Est","2"
"r_10","2022","num","SZR12","1","Beds","230"
"r_10","2022","num","SZR12","1.1","Est","1"
"r_10","2022","num","SZR12","1.1","Beds","200"
"r_10","2022","num","SZR12","1.2","Est","1"
"r_10","2022","num","SZR12","1.2","Beds","30"
"r_10","2022","num","SZR12","1.3","Est","-"
"r_10","2022","num","SZR12","1.3","Beds","-"
"r_10","2022","num","SZR12","1.4","Est","-"
"r_10","2022","num","SZR12","1.4","Beds","-"
"r_10","2022","num","SZR12","1.5","Est","-"
"r_10","2022","num","SZR12","1.5","Beds","-"
"r_10","2022","num","SZR12","2","Est","19"
"r_10","2022","num","SZR12","2","Beds","5"
"r_10","2022","num","SZR12","2.1","Est","1"
"r_10","2022","num","SZR12","2.1","Beds","3"
"r_10","2022","num","SZR12","2.2","Est","5"
"r_10","2022","num","SZR12","2.2","Beds","2"
"r_10","2022","num","SZR12","2.3","Est","-"
"r_10","2022","num","SZR12","2.4","Est","-"
"r_10","2022","num","SZR12","2.4","Beds","-"
"r_10","2022","num","SZR12","2.5","Est","13"
"r_10","2022","num","SZR12","3","Est","1"
"r_10","2022","num","SZR12","3","Beds","-"
"r_10","2022","num","SZR22","1","Est","-"
"r_10","2022","num","SZR22","1","Beds","-"
"r_10","2022","num","SZR22","1.1","Est","-"
"r_10","2022","num","SZR22","1.1","Beds","-"
"r_10","2022","num","SZR22","1.2","Est","-"
"r_10","2022","num","SZR22","1.2","Beds","-"
"r_10","2022","num","SZR22","1.3","Est","-"
"r_10","2022","num","SZR22","1.3","Beds","-"
"r_10","2022","num","SZR22","1.4","Est","-"
"r_10","2022","num","SZR22","1.4","Beds","-"
"r_10","2022","num","SZR22","1.5","Est","-"
"r_10","2022","num","SZR22","1.5","Beds","-"
"r_10","2022","num","SZR22","2","Est","1"
"r_10","2022","num","SZR22","2","Beds","-"
"r_10","2022","num","SZR22","2.1","Est","-"
"r_10","2022","num","SZR22","2.1","Beds","-"
"r_10","2022","num","SZR22","2.2","Est","-"
"r_10","2022","num","SZR22","2.2","Beds","-"
"r_10","2022","num","SZR22","2.3","Est","-"
"r_10","2022","num","SZR22","2.4","Est","-"
"r_10","2022","num","SZR22","2.4","Beds","-"
"r_10","2022","num","SZR22","2.5","Est","1"
"r_10","2022","num","SZR22","3","Est","-"
"r_10","2022","num","SZR22","3","Beds","-"
"r_10","2022","num","SZR38","1","Est","-"
"r_10","2022","num","SZR38","1","Beds","-"
"r_10","2022","num","SZR38","1.1","Est","-"
"r_10","2022","num","SZR38","1.1","Beds","-"
"r_10","2022","num","SZR38","1.2","Est","-"
"r_10","2022","num","SZR38","1.2","Beds","-"
"r_10","2022","num","SZR38","1.3","Est","-"
"r_10","2022","num","SZR38","1.3","Beds","-"
"r_10","2022","num","SZR38","1.4","Est","-"
"r_10","2022","num","SZR38","1.4","Beds","-"
"r_10","2022","num","SZR38","1.5","Est","-"
"r_10","2022","num","SZR38","1.5","Beds","-"
"r_10","2022","num","SZR38","2","Est","-"
"r_10","2022","num","SZR38","2","Beds","-"
"r_10","2022","num","SZR38","2.1","Est","-"
"r_10","2022","num","SZR38","2.1","Beds","-"
"r_10","2022","num","SZR38","2.2","Est","-"
"r_10","2022","num","SZR38","2.2","Beds","-"
"r_10","2022","num","SZR38","2.3","Est","-"
"r_10","2022","num","SZR38","2.4","Est","-"
"r_10","2022","num","SZR38","2.4","Beds","-"
"r_10","2022","num","SZR38","2.5","Est","-"
"r_10","2022","num","SZR38","3","Est","-"
"r_10","2022","num","SZR38","3","Beds","-"
"r_10","2022","num","SZR23","1","Est","-"
"r_10","2022","num","SZR23","1","Beds","-"
"r_10","2022","num","SZR23","1.1","Est","-"
"r_10","2022","num","SZR23","1.1","Beds","-"
"r_10","2022","num","SZR23","1.2","Est","-"
"r_10","2022","num","SZR23","1.2","Beds","-"
"r_10","2022","num","SZR23","1.3","Est","-"
"r_10","2022","num","SZR23","1.3","Beds","-"
"r_10","2022","num","SZR23","1.4","Est","-"
"r_10","2022","num","SZR23","1.4","Beds","-"
"r_10","2022","num","SZR23","1.5","Est","-"
"r_10","2022","num","SZR23","1.5","Beds","-"
"r_10","2022","num","SZR23","2","Est","-"
"r_10","2022","num","SZR23","2","Beds","-"
"r_10","2022","num","SZR23","2.1","Est","-"
"r_10","2022","num","SZR23","2.1","Beds","-"
"r_10","2022","num","SZR23","2.2","Est","-"
"r_10","2022","num","SZR23","2.2","Beds","-"
"r_10","2022","num","SZR23","2.3","Est","-"
"r_10","2022","num","SZR23","2.4","Est","-"
"r_10","2022","num","SZR23","2.4","Beds","-"
"r_10","2022","num","SZR23","2.5","Est","-"
"r_10","2022","num","SZR23","3","Est","-"
"r_10","2022","num","SZR23","3","Beds","-"
"r_10","2022","num","SZR24","1","Est","1"
"r_10","2022","num","SZR24","1","Beds","224"
