RevisionColumn,NACE2008A21,Units,periods,GenderID,ValueColumn
"r_3","Q","1000cp","2011Q3","1","28.5"
"r_3","Q","1000cp","2011Q3","2","123.1"
"r_3","Q","1000cp","2011Q4","0","155.7"
"r_3","Q","1000cp","2011Q4","1","28.7"
"r_3","Q","1000cp","2011Q4","2","127"
"r_3","Q","1000cp","2012Q1","0","148.8"
"r_3","Q","1000cp","2012Q1","1","29.8"
"r_3","Q","1000cp","2012Q1","2","119"
"r_3","Q","1000cp","2012Q2","0","140.6"
"r_3","Q","1000cp","2012Q2","1","29"
"r_3","Q","1000cp","2012Q2","2","111.6"
"r_3","Q","1000cp","2012Q3","0","145.2"
"r_3","Q","1000cp","2012Q3","1","33.3"
"r_3","Q","1000cp","2012Q3","2","111.9"
"r_3","Q","1000cp","2012Q4","0","145.5"
"r_3","Q","1000cp","2012Q4","1","32.4"
"r_3","Q","1000cp","2012Q4","2","113.1"
"r_3","Q","1000cp","2013Q1","0","153.5"
"r_3","Q","1000cp","2013Q1","1","31.2"
"r_3","Q","1000cp","2013Q1","2","122.3"
"r_3","Q","1000cp","2013Q2","0","153.8"
"r_3","Q","1000cp","2013Q2","1","31.7"
"r_3","Q","1000cp","2013Q2","2","122.1"
"r_3","Q","1000cp","2013Q3","0","150.1"
"r_3","Q","1000cp","2013Q3","1","31.7"
"r_3","Q","1000cp","2013Q3","2","118.4"
"r_3","Q","1000cp","2013Q4","0","156.3"
"r_3","Q","1000cp","2013Q4","1","32.6"
"r_3","Q","1000cp","2013Q4","2","123.6"
"r_3","Q","1000cp","2014Q1","0","160"
"r_3","Q","1000cp","2014Q1","1","35.8"
"r_3","Q","1000cp","2014Q1","2","124.2"
"r_3","Q","1000cp","2014Q2","0","161.5"
"r_3","Q","1000cp","2014Q2","1","35.9"
"r_3","Q","1000cp","2014Q2","2","125.6"
"r_3","Q","1000cp","2014Q3","0","160.1"
"r_3","Q","1000cp","2014Q3","1","31.2"
"r_3","Q","1000cp","2014Q3","2","128.9"
"r_3","Q","1000cp","2014Q4","0","171.4"
"r_3","Q","1000cp","2014Q4","1","33.5"
"r_3","Q","1000cp","2014Q4","2","137.8"
"r_3","Q","1000cp","2015Q1","0","164.1"
"r_3","Q","1000cp","2015Q1","1","33.3"
"r_3","Q","1000cp","2015Q1","2","130.8"
"r_3","Q","1000cp","2015Q2","0","157.8"
"r_3","Q","1000cp","2015Q2","1","31"
"r_3","Q","1000cp","2015Q2","2","126.8"
"r_3","Q","1000cp","2015Q3","0","156.9"
"r_3","Q","1000cp","2015Q3","1","33.7"
"r_3","Q","1000cp","2015Q3","2","123.1"
"r_3","Q","1000cp","2015Q4","0","171.6"
"r_3","Q","1000cp","2015Q4","1","36.2"
"r_3","Q","1000cp","2015Q4","2","135.4"
"r_3","R","1000cp","2008Q1","0","42.4"
"r_3","R","1000cp","2008Q1","1","19.7"
"r_3","R","1000cp","2008Q1","2","22.7"
"r_3","R","1000cp","2008Q2","0","42.8"
"r_3","R","1000cp","2008Q2","1","21.3"
"r_3","R","1000cp","2008Q2","2","21.5"
"r_3","R","1000cp","2008Q3","0","43.2"
"r_3","R","1000cp","2008Q3","1","20.7"
"r_3","R","1000cp","2008Q3","2","22.5"
"r_3","R","1000cp","2008Q4","0","46.8"
"r_3","R","1000cp","2008Q4","1","23.2"
"r_3","R","1000cp","2008Q4","2","23.6"
"r_3","R","1000cp","2009Q1","0","43.4"
"r_3","R","1000cp","2009Q1","1","21.8"
"r_3","R","1000cp","2009Q1","2","21.6"
"r_3","R","1000cp","2009Q2","0","40.9"
"r_3","R","1000cp","2009Q2","1","20"
"r_3","R","1000cp","2009Q2","2","20.9"
"r_3","R","1000cp","2009Q3","0","41"
"r_3","R","1000cp","2009Q3","1","20.1"
"r_3","R","1000cp","2009Q3","2","20.9"
"r_3","R","1000cp","2009Q4","0","37.9"
"r_3","R","1000cp","2009Q4","1","20.4"
"r_3","R","1000cp","2009Q4","2","17.6"
"r_3","R","1000cp","2010Q1","0","40"
"r_3","R","1000cp","2010Q1","1","21.5"
"r_3","R","1000cp","2010Q1","2","18.5"
"r_3","R","1000cp","2010Q2","0","41.2"
"r_3","R","1000cp","2010Q2","1","21.9"
"r_3","R","1000cp","2010Q2","2","19.4"
"r_3","R","1000cp","2010Q3","0","39.9"
"r_3","R","1000cp","2010Q3","1","20.5"
"r_3","R","1000cp","2010Q3","2","19.4"
"r_3","R","1000cp","2010Q4","0","43.2"
"r_3","R","1000cp","2010Q4","1","21.3"
"r_3","R","1000cp","2010Q4","2","21.8"
"r_3","R","1000cp","2011Q1","0","39.9"
"r_3","R","1000cp","2011Q1","1","22"
"r_3","R","1000cp","2011Q1","2","18"
"r_3","R","1000cp","2011Q2","0","39.6"
"r_3","R","1000cp","2011Q2","1","22.3"
"r_3","R","1000cp","2011Q2","2","17.2"
"r_3","R","1000cp","2011Q3","0","37"
"r_3","R","1000cp","2011Q3","1","20.2"
"r_3","R","1000cp","2011Q3","2","16.8"
"r_3","R","1000cp","2011Q4","0","39.1"
"r_3","R","1000cp","2011Q4","1","19"
"r_3","R","1000cp","2011Q4","2","20.1"
"r_3","R","1000cp","2012Q1","0","37.2"
"r_3","R","1000cp","2012Q1","1","18.4"
"r_3","R","1000cp","2012Q1","2","18.8"
"r_3","R","1000cp","2012Q2","0","37.6"
"r_3","R","1000cp","2012Q2","1","17"
"r_3","R","1000cp","2012Q2","2","20.5"
"r_3","R","1000cp","2012Q3","0","41.9"
"r_3","R","1000cp","2012Q3","1","19.9"
"r_3","R","1000cp","2012Q3","2","22"
"r_3","R","1000cp","2012Q4","0","40.7"
"r_3","R","1000cp","2012Q4","1","19.7"
"r_3","R","1000cp","2012Q4","2","20.9"
"r_3","R","1000cp","2013Q1","0","39.4"
"r_3","R","1000cp","2013Q1","1","18.4"
"r_3","R","1000cp","2013Q1","2","21"
"r_3","R","1000cp","2013Q2","0","39.9"
"r_3","R","1000cp","2013Q2","1","19.7"
"r_3","R","1000cp","2013Q2","2","20.2"
"r_3","R","1000cp","2013Q3","0","41.5"
"r_3","R","1000cp","2013Q3","1","19.9"
"r_3","R","1000cp","2013Q3","2","21.6"
"r_3","R","1000cp","2013Q4","0","40.6"
"r_3","R","1000cp","2013Q4","1","18.8"
"r_3","R","1000cp","2013Q4","2","21.8"
"r_3","R","1000cp","2014Q1","0","40"
"r_3","R","1000cp","2014Q1","1","19.5"
"r_3","R","1000cp","2014Q1","2","20.5"
"r_3","R","1000cp","2014Q2","0","40.2"
"r_3","R","1000cp","2014Q2","1","22.7"
"r_3","R","1000cp","2014Q2","2","17.5"
"r_3","R","1000cp","2014Q3","0","44.1"
"r_3","R","1000cp","2014Q3","1","23.9"
"r_3","R","1000cp","2014Q3","2","20.2"
"r_3","R","1000cp","2014Q4","0","42.7"
"r_3","R","1000cp","2014Q4","1","22.9"
"r_3","R","1000cp","2014Q4","2","19.8"
"r_3","R","1000cp","2015Q1","0","44.2"
"r_3","R","1000cp","2015Q1","1","22.3"
"r_3","R","1000cp","2015Q1","2","21.9"
"r_3","R","1000cp","2015Q2","0","43.5"
"r_3","R","1000cp","2015Q2","1","22.9"
"r_3","R","1000cp","2015Q2","2","20.6"
"r_3","R","1000cp","2015Q3","0","40.8"
"r_3","R","1000cp","2015Q3","1","20.2"
"r_3","R","1000cp","2015Q3","2","20.7"
"r_3","R","1000cp","2015Q4","0","42.5"
"r_3","R","1000cp","2015Q4","1","19.5"
"r_3","R","1000cp","2015Q4","2","23"
"r_3","S_T_U","1000cp","2008Q1","0","53.8"
"r_3","S_T_U","1000cp","2008Q1","1","21.4"
"r_3","S_T_U","1000cp","2008Q1","2","32.4"
"r_3","S_T_U","1000cp","2008Q2","0","56.3"
"r_3","S_T_U","1000cp","2008Q2","1","21.3"
"r_3","S_T_U","1000cp","2008Q2","2","34.9"
"r_3","S_T_U","1000cp","2008Q3","0","53.3"
"r_3","S_T_U","1000cp","2008Q3","1","20.9"
"r_3","S_T_U","1000cp","2008Q3","2","32.4"
"r_3","S_T_U","1000cp","2008Q4","0","53.2"
"r_3","S_T_U","1000cp","2008Q4","1","20.7"
"r_3","S_T_U","1000cp","2008Q4","2","32.5"
"r_3","S_T_U","1000cp","2009Q1","0","53.9"
"r_3","S_T_U","1000cp","2009Q1","1","20.9"
"r_3","S_T_U","1000cp","2009Q1","2","33"
"r_3","S_T_U","1000cp","2009Q2","0","56.9"
"r_3","S_T_U","1000cp","2009Q2","1","22.2"
"r_3","S_T_U","1000cp","2009Q2","2","34.7"
"r_3","S_T_U","1000cp","2009Q3","0","56.1"
"r_3","S_T_U","1000cp","2009Q3","1","21.4"
"r_3","S_T_U","1000cp","2009Q3","2","34.6"
"r_3","S_T_U","1000cp","2009Q4","0","54.9"
"r_3","S_T_U","1000cp","2009Q4","1","21.5"
"r_3","S_T_U","1000cp","2009Q4","2","33.4"
"r_3","S_T_U","1000cp","2010Q1","0","57.8"
"r_3","S_T_U","1000cp","2010Q1","1","20.6"
"r_3","S_T_U","1000cp","2010Q1","2","37.2"
"r_3","S_T_U","1000cp","2010Q2","0","60.3"
"r_3","S_T_U","1000cp","2010Q2","1","22.8"
"r_3","S_T_U","1000cp","2010Q2","2","37.4"
"r_3","S_T_U","1000cp","2010Q3","0","58.5"
"r_3","S_T_U","1000cp","2010Q3","1","24.5"
"r_3","S_T_U","1000cp","2010Q3","2","33.9"
"r_3","S_T_U","1000cp","2010Q4","0","55.7"
"r_3","S_T_U","1000cp","2010Q4","1","23.3"
"r_3","S_T_U","1000cp","2010Q4","2","32.4"
"r_3","S_T_U","1000cp","2011Q1","0","54.7"
"r_3","S_T_U","1000cp","2011Q1","1","20.5"
"r_3","S_T_U","1000cp","2011Q1","2","34.2"
"r_3","S_T_U","1000cp","2011Q2","0","55.9"
"r_3","S_T_U","1000cp","2011Q2","1","23"
"r_3","S_T_U","1000cp","2011Q2","2","32.9"
"r_3","S_T_U","1000cp","2011Q3","0","53.5"
"r_3","S_T_U","1000cp","2011Q3","1","22.6"
"r_3","S_T_U","1000cp","2011Q3","2","31"
"r_3","S_T_U","1000cp","2011Q4","0","53.1"
"r_3","S_T_U","1000cp","2011Q4","1","21.9"
"r_3","S_T_U","1000cp","2011Q4","2","31.2"
"r_3","S_T_U","1000cp","2012Q1","0","49.1"
"r_3","S_T_U","1000cp","2012Q1","1","20.8"
"r_3","S_T_U","1000cp","2012Q1","2","28.4"
"r_3","S_T_U","1000cp","2012Q2","0","46.4"
"r_3","S_T_U","1000cp","2012Q2","1","20.4"
"r_3","S_T_U","1000cp","2012Q2","2","26"
"r_3","S_T_U","1000cp","2012Q3","0","52.4"
"r_3","S_T_U","1000cp","2012Q3","1","20.7"
"r_3","S_T_U","1000cp","2012Q3","2","31.7"
"r_3","S_T_U","1000cp","2012Q4","0","64"
"r_3","S_T_U","1000cp","2012Q4","1","23.4"
"r_3","S_T_U","1000cp","2012Q4","2","40.7"
"r_3","S_T_U","1000cp","2013Q1","0","53.9"
"r_3","S_T_U","1000cp","2013Q1","1","20.2"
"r_3","S_T_U","1000cp","2013Q1","2","33.8"
"r_3","S_T_U","1000cp","2013Q2","0","43.5"
"r_3","S_T_U","1000cp","2013Q2","1","18.9"
"r_3","S_T_U","1000cp","2013Q2","2","24.6"
"r_3","S_T_U","1000cp","2013Q3","0","57.6"
"r_3","S_T_U","1000cp","2013Q3","1","27.3"
"r_3","S_T_U","1000cp","2013Q3","2","30.3"
"r_3","S_T_U","1000cp","2013Q4","0","59.5"
"r_3","S_T_U","1000cp","2013Q4","1","25"
"r_3","S_T_U","1000cp","2013Q4","2","34.5"
"r_3","S_T_U","1000cp","2014Q1","0","51.9"
"r_3","S_T_U","1000cp","2014Q1","1","20.1"
"r_3","S_T_U","1000cp","2014Q1","2","31.8"
"r_3","S_T_U","1000cp","2014Q2","0","54.6"
"r_3","S_T_U","1000cp","2014Q2","1","24"
"r_3","S_T_U","1000cp","2014Q2","2","30.6"
"r_3","S_T_U","1000cp","2014Q3","0","59.8"
"r_3","S_T_U","1000cp","2014Q3","1","26.6"
"r_3","S_T_U","1000cp","2014Q3","2","33.2"
"r_3","S_T_U","1000cp","2014Q4","0","57.1"
"r_3","S_T_U","1000cp","2014Q4","1","23.9"
"r_3","S_T_U","1000cp","2014Q4","2","33.1"
"r_3","S_T_U","1000cp","2015Q1","0","58.1"
"r_3","S_T_U","1000cp","2015Q1","1","22.2"
"r_3","S_T_U","1000cp","2015Q1","2","35.9"
"r_3","S_T_U","1000cp","2015Q2","0","65.4"
"r_3","S_T_U","1000cp","2015Q2","1","23"
"r_3","S_T_U","1000cp","2015Q2","2","42.3"
"r_3","S_T_U","1000cp","2015Q3","0","68.7"
"r_3","S_T_U","1000cp","2015Q3","1","24.3"
"r_3","S_T_U","1000cp","2015Q3","2","44.4"
"r_3","S_T_U","1000cp","2015Q4","0","62"
"r_3","S_T_U","1000cp","2015Q4","1","25"
"r_3","S_T_U","1000cp","2015Q4","2","37"
"r_4","0","1000cp","2016Q1","0","2975.1"
"r_4","0","1000cp","2016Q1","1","1586.1"
"r_4","0","1000cp","2016Q1","2","1389.1"
"r_4","A","1000cp","2016Q1","0","182.3"
"r_4","A","1000cp","2016Q1","1","131"
"r_4","A","1000cp","2016Q1","2","51.3"
"r_4","B","1000cp","2016Q1","0","26.8"
"r_4","B","1000cp","2016Q1","1","21.1"
"r_4","B","1000cp","2016Q1","2","(5.7)"
"r_4","C","1000cp","2016Q1","0","605.5"
"r_4","C","1000cp","2016Q1","1","318.6"
"r_4","C","1000cp","2016Q1","2","286.9"
"r_4","D","1000cp","2016Q1","0","34.8"
"r_4","D","1000cp","2016Q1","1","26.3"
"r_4","D","1000cp","2016Q1","2","8.5"
"r_4","E","1000cp","2016Q1","0","26.3"
"r_4","E","1000cp","2016Q1","1","19.2"
"r_4","E","1000cp","2016Q1","2","7.2"
"r_4","F","1000cp","2016Q1","0","208.3"
"r_4","F","1000cp","2016Q1","1","194.4"
"r_4","F","1000cp","2016Q1","2","13.9"
"r_4","G","1000cp","2016Q1","0","522.2"
"r_4","G","1000cp","2016Q1","1","240.4"
"r_4","G","1000cp","2016Q1","2","281.8"
"r_4","H","1000cp","2016Q1","0","187.7"
"r_4","H","1000cp","2016Q1","1","152.1"
"r_4","H","1000cp","2016Q1","2","35.6"
"r_4","I","1000cp","2016Q1","0","143.7"
"r_4","I","1000cp","2016Q1","1","58.5"
"r_4","I","1000cp","2016Q1","2","85.2"
"r_4","J","1000cp","2016Q1","0","87.7"
"r_4","J","1000cp","2016Q1","1","52.4"
"r_4","J","1000cp","2016Q1","2","35.3"
"r_4","K","1000cp","2016Q1","0","65.2"
"r_4","K","1000cp","2016Q1","1","18.6"
"r_4","K","1000cp","2016Q1","2","46.5"
"r_4","L","1000cp","2016Q1","0","10.9"
"r_4","L","1000cp","2016Q1","1","(4.5)"
"r_4","L","1000cp","2016Q1","2","6.4"
"r_4","M","1000cp","2016Q1","0","107.8"
"r_4","M","1000cp","2016Q1","1","39.6"
"r_4","M","1000cp","2016Q1","2","68.2"
"r_4","N","1000cp","2016Q1","0","108.9"
"r_4","N","1000cp","2016Q1","1","80"
"r_4","N","1000cp","2016Q1","2","28.8"
"r_4","O","1000cp","2016Q1","0","220.6"
"r_4","O","1000cp","2016Q1","1","116"
"r_4","O","1000cp","2016Q1","2","104.6"
"r_4","P","1000cp","2016Q1","0","167.6"
"r_4","P","1000cp","2016Q1","1","32.8"
"r_4","P","1000cp","2016Q1","2","134.8"
"r_4","Q","1000cp","2016Q1","0","165.3"
"r_4","Q","1000cp","2016Q1","1","34.3"
"r_4","Q","1000cp","2016Q1","2","131"
"r_4","R","1000cp","2016Q1","0","46.4"
"r_4","R","1000cp","2016Q1","1","22.1"
"r_4","R","1000cp","2016Q1","2","24.3"
"r_4","S_T_U","1000cp","2016Q1","0","57.2"
"r_4","S_T_U","1000cp","2016Q1","1","24.1"
"r_4","S_T_U","1000cp","2016Q1","2","33.1"
"r_4","0","1000cp","2016Q2","0","3033.4"
"r_4","0","1000cp","2016Q2","1","1608.3"
"r_4","0","1000cp","2016Q2","2","1425.1"
"r_4","A","1000cp","2016Q2","0","223.4"
"r_4","A","1000cp","2016Q2","1","154.1"
"r_4","A","1000cp","2016Q2","2","69.3"
"r_4","B","1000cp","2016Q2","0","24.8"
"r_4","B","1000cp","2016Q2","1","21.1"
"r_4","B","1000cp","2016Q2","2","(3.7)"
"r_4","C","1000cp","2016Q2","0","590.9"
"r_4","C","1000cp","2016Q2","1","310.7"
"r_4","C","1000cp","2016Q2","2","280.2"
"r_4","D","1000cp","2016Q2","0","37.8"
"r_4","D","1000cp","2016Q2","1","29.3"
"r_4","D","1000cp","2016Q2","2","8.5"
"r_4","E","1000cp","2016Q2","0","27.6"
"r_4","E","1000cp","2016Q2","1","21.8"
"r_4","E","1000cp","2016Q2","2","5.8"
"r_4","F","1000cp","2016Q2","0","212.6"
"r_4","F","1000cp","2016Q2","1","200.1"
"r_4","F","1000cp","2016Q2","2","12.5"
"r_4","G","1000cp","2016Q2","0","513.6"
"r_4","G","1000cp","2016Q2","1","229.3"
"r_4","G","1000cp","2016Q2","2","284.2"
"r_4","H","1000cp","2016Q2","0","192.8"
"r_4","H","1000cp","2016Q2","1","148.4"
"r_4","H","1000cp","2016Q2","2","44.4"
"r_4","I","1000cp","2016Q2","0","168.8"
"r_4","I","1000cp","2016Q2","1","67.8"
"r_4","I","1000cp","2016Q2","2","101.1"
"r_4","J","1000cp","2016Q2","0","88.9"
"r_4","J","1000cp","2016Q2","1","53.8"
"r_4","J","1000cp","2016Q2","2","35.1"
"r_4","K","1000cp","2016Q2","0","56.8"
"r_4","K","1000cp","2016Q2","1","19.2"
"r_4","K","1000cp","2016Q2","2","37.6"
"r_4","L","1000cp","2016Q2","0","10.5"
"r_4","L","1000cp","2016Q2","1","(3.6)"
"r_4","L","1000cp","2016Q2","2","6.9"
"r_4","M","1000cp","2016Q2","0","111.8"
"r_4","M","1000cp","2016Q2","1","39.8"
"r_4","M","1000cp","2016Q2","2","72"
"r_4","N","1000cp","2016Q2","0","104.2"
"r_4","N","1000cp","2016Q2","1","75.3"
"r_4","N","1000cp","2016Q2","2","28.9"
"r_4","O","1000cp","2016Q2","0","224.3"
"r_4","O","1000cp","2016Q2","1","118.2"
"r_4","O","1000cp","2016Q2","2","106.2"
"r_4","P","1000cp","2016Q2","0","170.9"
"r_4","P","1000cp","2016Q2","1","32.6"
"r_4","P","1000cp","2016Q2","2","138.3"
"r_4","Q","1000cp","2016Q2","0","157.4"
"r_4","Q","1000cp","2016Q2","1","34.8"
"r_4","Q","1000cp","2016Q2","2","122.6"
"r_4","R","1000cp","2016Q2","0","52.4"
"r_4","R","1000cp","2016Q2","1","24.4"
"r_4","R","1000cp","2016Q2","2","28"
"r_4","S_T_U","1000cp","2016Q2","0","63.9"
"r_4","S_T_U","1000cp","2016Q2","1","23.9"
"r_4","S_T_U","1000cp","2016Q2","2","40"
"r_4","0","1000cp","2016Q3","0","3052.7"
"r_4","0","1000cp","2016Q3","1","1623.7"
"r_4","0","1000cp","2016Q3","2","1429.1"
"r_4","A","1000cp","2016Q3","0","220.1"
"r_4","A","1000cp","2016Q3","1","152.9"
"r_4","A","1000cp","2016Q3","2","67.2"
"r_4","B","1000cp","2016Q3","0","25.4"
"r_4","B","1000cp","2016Q3","1","21.7"
"r_4","B","1000cp","2016Q3","2","(3.6)"
"r_4","C","1000cp","2016Q3","0","572.5"
"r_4","C","1000cp","2016Q3","1","298.5"
"r_4","C","1000cp","2016Q3","2","274"
"r_4","D","1000cp","2016Q3","0","41.3"
"r_4","D","1000cp","2016Q3","1","32.6"
"r_4","D","1000cp","2016Q3","2","8.7"
"r_4","E","1000cp","2016Q3","0","32.5"
"r_4","E","1000cp","2016Q3","1","25.2"
"r_4","E","1000cp","2016Q3","2","7.3"
"r_4","F","1000cp","2016Q3","0","221.7"
"r_4","F","1000cp","2016Q3","1","205.9"
"r_4","F","1000cp","2016Q3","2","15.8"
"r_4","G","1000cp","2016Q3","0","509.4"
"r_4","G","1000cp","2016Q3","1","233"
"r_4","G","1000cp","2016Q3","2","276.4"
"r_4","H","1000cp","2016Q3","0","205.6"
"r_4","H","1000cp","2016Q3","1","160.1"
"r_4","H","1000cp","2016Q3","2","45.5"
"r_4","I","1000cp","2016Q3","0","175.8"
"r_4","I","1000cp","2016Q3","1","65.7"
"r_4","I","1000cp","2016Q3","2","110.1"
"r_4","J","1000cp","2016Q3","0","89.6"
"r_4","J","1000cp","2016Q3","1","52.7"
"r_4","J","1000cp","2016Q3","2","36.9"
"r_4","K","1000cp","2016Q3","0","56.8"
"r_4","K","1000cp","2016Q3","1","19.8"
"r_4","K","1000cp","2016Q3","2","37"
"r_4","L","1000cp","2016Q3","0","10.2"
"r_4","L","1000cp","2016Q3","1","(2.9)"
"r_4","L","1000cp","2016Q3","2","7.3"
"r_4","M","1000cp","2016Q3","0","110.1"
"r_4","M","1000cp","2016Q3","1","36.6"
"r_4","M","1000cp","2016Q3","2","73.5"
"r_4","N","1000cp","2016Q3","0","111.6"
"r_4","N","1000cp","2016Q3","1","80.3"
"r_4","N","1000cp","2016Q3","2","31.4"
"r_4","O","1000cp","2016Q3","0","213.9"
"r_4","O","1000cp","2016Q3","1","118.7"
"r_4","O","1000cp","2016Q3","2","95.2"
"r_4","P","1000cp","2016Q3","0","178.5"
"r_4","P","1000cp","2016Q3","1","32.5"
"r_4","P","1000cp","2016Q3","2","146"
"r_4","Q","1000cp","2016Q3","0","157.4"
"r_4","Q","1000cp","2016Q3","1","33.4"
"r_4","Q","1000cp","2016Q3","2","124"
"r_4","R","1000cp","2016Q3","0","51.3"
"r_4","R","1000cp","2016Q3","1","23.8"
"r_4","R","1000cp","2016Q3","2","27.5"
"r_4","S_T_U","1000cp","2016Q3","0","69"
"r_4","S_T_U","1000cp","2016Q3","1","27.3"
"r_4","S_T_U","1000cp","2016Q3","2","41.7"
"r_4","0","1000cp","2016Q4","0","3005.9"
"r_4","0","1000cp","2016Q4","1","1612.6"
"r_4","0","1000cp","2016Q4","2","1393.4"
"r_4","A","1000cp","2016Q4","0","189.1"
"r_4","A","1000cp","2016Q4","1","137.2"
"r_4","A","1000cp","2016Q4","2","51.9"
"r_4","B","1000cp","2016Q4","0","26.9"
"r_4","B","1000cp","2016Q4","1","23.1"
"r_4","B","1000cp","2016Q4","2","(3.8)"
"r_4","C","1000cp","2016Q4","0","586.7"
"r_4","C","1000cp","2016Q4","1","305.3"
"r_4","C","1000cp","2016Q4","2","281.4"
"r_4","D","1000cp","2016Q4","0","46.4"
"r_4","D","1000cp","2016Q4","1","36.2"
"r_4","D","1000cp","2016Q4","2","10.2"
"r_4","E","1000cp","2016Q4","0","29.5"
"r_4","E","1000cp","2016Q4","1","21.1"
"r_4","E","1000cp","2016Q4","2","8.4"
"r_4","F","1000cp","2016Q4","0","216.4"
"r_4","F","1000cp","2016Q4","1","201.4"
"r_4","F","1000cp","2016Q4","2","15"
"r_4","G","1000cp","2016Q4","0","518"
"r_4","G","1000cp","2016Q4","1","240.5"
"r_4","G","1000cp","2016Q4","2","277.5"
"r_4","H","1000cp","2016Q4","0","198.6"
"r_4","H","1000cp","2016Q4","1","158.2"
"r_4","H","1000cp","2016Q4","2","40.4"
"r_4","I","1000cp","2016Q4","0","143.1"
"r_4","I","1000cp","2016Q4","1","59"
"r_4","I","1000cp","2016Q4","2","84"
"r_4","J","1000cp","2016Q4","0","87.4"
"r_4","J","1000cp","2016Q4","1","56.2"
"r_4","J","1000cp","2016Q4","2","31.2"
"r_4","K","1000cp","2016Q4","0","55.5"
"r_4","K","1000cp","2016Q4","1","15.9"
"r_4","K","1000cp","2016Q4","2","39.6"
"r_4","L","1000cp","2016Q4","0","7.8"
"r_4","L","1000cp","2016Q4","1","(3.5)"
"r_4","L","1000cp","2016Q4","2","(4.3)"
"r_4","M","1000cp","2016Q4","0","116.5"
"r_4","M","1000cp","2016Q4","1","36.1"
"r_4","M","1000cp","2016Q4","2","80.4"
"r_4","N","1000cp","2016Q4","0","112.8"
"r_4","N","1000cp","2016Q4","1","80.5"
"r_4","N","1000cp","2016Q4","2","32.2"
"r_4","O","1000cp","2016Q4","0","222.8"
"r_4","O","1000cp","2016Q4","1","119.3"
"r_4","O","1000cp","2016Q4","2","103.5"
"r_4","P","1000cp","2016Q4","0","174.4"
"r_4","P","1000cp","2016Q4","1","34.2"
"r_4","P","1000cp","2016Q4","2","140.2"
"r_4","Q","1000cp","2016Q4","0","165.2"
"r_4","Q","1000cp","2016Q4","1","34.7"
"r_4","Q","1000cp","2016Q4","2","130.5"
"r_4","R","1000cp","2016Q4","0","41.2"
"r_4","R","1000cp","2016Q4","1","20"
"r_4","R","1000cp","2016Q4","2","21.2"
"r_4","S_T_U","1000cp","2016Q4","0","67.7"
"r_4","S_T_U","1000cp","2016Q4","1","30.1"
"r_4","S_T_U","1000cp","2016Q4","2","37.6"
"r_4","0","1000cp","2017Q1","0","3036.7"
"r_4","0","1000cp","2017Q1","1","1624.7"
"r_4","0","1000cp","2017Q1","2","1412"
"r_4","A","1000cp","2017Q1","0","194.8"
"r_4","A","1000cp","2017Q1","1","140"
"r_4","A","1000cp","2017Q1","2","54.8"
"r_4","B","1000cp","2017Q1","0","35.1"
"r_4","B","1000cp","2017Q1","1","27.6"
"r_4","B","1000cp","2017Q1","2","7.5"
"r_4","C","1000cp","2017Q1","0","589.5"
"r_4","C","1000cp","2017Q1","1","307.6"
"r_4","C","1000cp","2017Q1","2","281.8"
"r_4","D","1000cp","2017Q1","0","42.5"
"r_4","D","1000cp","2017Q1","1","33.8"
"r_4","D","1000cp","2017Q1","2","8.7"
"r_4","E","1000cp","2017Q1","0","30"
"r_4","E","1000cp","2017Q1","1","20.8"
"r_4","E","1000cp","2017Q1","2","9.2"
"r_4","F","1000cp","2017Q1","0","207"
"r_4","F","1000cp","2017Q1","1","193.2"
"r_4","F","1000cp","2017Q1","2","13.8"
"r_4","G","1000cp","2017Q1","0","536.2"
"r_4","G","1000cp","2017Q1","1","246.1"
"r_4","G","1000cp","2017Q1","2","290"
"r_4","H","1000cp","2017Q1","0","202.7"
"r_4","H","1000cp","2017Q1","1","162.7"
"r_4","H","1000cp","2017Q1","2","40.1"
"r_4","I","1000cp","2017Q1","0","149.5"
"r_4","I","1000cp","2017Q1","1","61.1"
"r_4","I","1000cp","2017Q1","2","88.5"
"r_4","J","1000cp","2017Q1","0","85.6"
"r_4","J","1000cp","2017Q1","1","55.7"
"r_4","J","1000cp","2017Q1","2","29.9"
"r_4","K","1000cp","2017Q1","0","57.3"
"r_4","K","1000cp","2017Q1","1","15.1"
"r_4","K","1000cp","2017Q1","2","42.1"
"r_4","L","1000cp","2017Q1","0","8.6"
"r_4","L","1000cp","2017Q1","1","(3.8)"
"r_4","L","1000cp","2017Q1","2","(4.8)"
"r_4","M","1000cp","2017Q1","0","119.9"
"r_4","M","1000cp","2017Q1","1","43"
"r_4","M","1000cp","2017Q1","2","77"
"r_4","N","1000cp","2017Q1","0","110"
"r_4","N","1000cp","2017Q1","1","79.9"
"r_4","N","1000cp","2017Q1","2","30.2"
"r_4","O","1000cp","2017Q1","0","226.2"
"r_4","O","1000cp","2017Q1","1","115.1"
"r_4","O","1000cp","2017Q1","2","111.1"
"r_4","P","1000cp","2017Q1","0","158.9"
"r_4","P","1000cp","2017Q1","1","31.7"
"r_4","P","1000cp","2017Q1","2","127.3"
"r_4","Q","1000cp","2017Q1","0","170.9"
"r_4","Q","1000cp","2017Q1","1","36"
"r_4","Q","1000cp","2017Q1","2","134.9"
"r_4","R","1000cp","2017Q1","0","46.9"
"r_4","R","1000cp","2017Q1","1","24.2"
