RevisionColumn,periods,Units,Indicators,NUTS,ValueColumn
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG311","140002"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG311","29235"
"r_113","2024I","num","3.5.2.5","BG313","39"
"r_113","2024I","num","3.5.2.4","BG313","1328"
"r_113","2024I","num","3.5.2.6","BG313","40588"
"r_113","2024I","num","3.5.2.2","BG313","8011"
"r_113","2024I","num","3.5.2.2.1","BG313","7341"
"r_113","2024I","num","3.5.2.2.2","BG313","670"
"r_113","2024I","num","3.5.2.1","BG313","3576"
"r_113","2024I","num","3.5.2.1.1","BG313","3318"
"r_113","2024I","num","3.5.2.1.2","BG313","258"
"r_113","2024I","BGN_tabl","3.5.2.3","BG313","314095"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG313","276743"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG313","37352"
"r_113","2024I","num","3.5.2.5","BG315","93"
"r_113","2024I","num","3.5.2.4","BG315","3971"
"r_113","2024I","num","3.5.2.6","BG315","115937"
"r_113","2024I","num","3.5.2.2","BG315","15576"
"r_113","2024I","num","3.5.2.2.1","BG315","14221"
"r_113","2024I","num","3.5.2.2.2","BG315","1355"
"r_113","2024I","num","3.5.2.1","BG315","7810"
"r_113","2024I","num","3.5.2.1.1","BG315","7474"
"r_113","2024I","num","3.5.2.1.2","BG315","336"
"r_113","2024I","BGN_tabl","3.5.2.3","BG315","1562655"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG315","1496783"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG315","65872"
"r_113","2024I","num","3.5.2.5","BG312","29"
"r_113","2024I","num","3.5.2.4","BG312","1445"
"r_113","2024I","num","3.5.2.6","BG312","44795"
"r_113","2024I","num","3.5.2.2","BG312","5238"
"r_113","2024I","num","3.5.2.2.1","BG312","4937"
"r_113","2024I","num","3.5.2.2.2","BG312","301"
"r_113","2024I","num","3.5.2.1","BG312","2893"
"r_113","2024I","num","3.5.2.1.1","BG312","2755"
"r_113","2024I","num","3.5.2.1.2","BG312","138"
"r_113","2024I","BGN_tabl","3.5.2.3","BG312","309687"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG312","288639"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG312","21048"
"r_113","2024I","num","3.5.2.5","BG314","30"
"r_113","2024I","num","3.5.2.4","BG314","1441"
"r_113","2024I","num","3.5.2.6","BG314","42538"
"r_113","2024I","num","3.5.2.2","BG314","11358"
"r_113","2024I","num","3.5.2.2.1","BG314","5064"
"r_113","2024I","num","3.5.2.2.2","BG314","6294"
"r_113","2024I","num","3.5.2.1","BG314","3889"
"r_113","2024I","num","3.5.2.1.1","BG314","3187"
"r_113","2024I","num","3.5.2.1.2","BG314","702"
"r_113","2024I","BGN_tabl","3.5.2.3","BG314","509539"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG314","281252"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG314","228287"
"r_113","2024I","num","3.5.2.5","BG32","288"
"r_113","2024I","num","3.5.2.4","BG32","10651"
"r_113","2024I","num","3.5.2.6","BG32","325454"
"r_113","2024I","num","3.5.2.2","BG32","37209"
"r_113","2024I","num","3.5.2.2.1","BG32","31371"
"r_113","2024I","num","3.5.2.2.2","BG32","5838"
"r_113","2024I","num","3.5.2.1","BG32","20434"
"r_113","2024I","num","3.5.2.1.1","BG32","17357"
"r_113","2024I","num","3.5.2.1.2","BG32","3077"
"r_113","2024I","BGN_tabl","3.5.2.3","BG32","2291277"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG32","1829684"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG32","461593"
"r_113","2024I","num","3.5.2.5","BG321","129"
"r_113","2024I","num","3.5.2.4","BG321","4546"
"r_113","2024I","num","3.5.2.6","BG321","138642"
"r_113","2024I","num","3.5.2.2","BG321","15145"
"r_113","2024I","num","3.5.2.2.1","BG321","13011"
"r_113","2024I","num","3.5.2.2.2","BG321","2134"
"r_113","2024I","num","3.5.2.1","BG321","8785"
"r_113","2024I","num","3.5.2.1.1","BG321","7525"
"r_113","2024I","num","3.5.2.1.2","BG321","1260"
"r_113","2024I","BGN_tabl","3.5.2.3","BG321","946304"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG321","769913"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG321","176391"
"r_113","2024I","num","3.5.2.5","BG322","60"
"r_113","2024I","num","3.5.2.4","BG322","2503"
"r_113","2024I","num","3.5.2.6","BG322","77472"
"r_113","2024I","num","3.5.2.2","BG322","7810"
"r_113","2024I","num","3.5.2.2.1","BG322","7404"
"r_113","2024I","num","3.5.2.2.2","BG322","406"
"r_113","2024I","num","3.5.2.1","BG322","3889"
"r_113","2024I","num","3.5.2.1.1","BG322","3729"
"r_113","2024I","num","3.5.2.1.2","BG322","160"
"r_113","2024I","BGN_tabl","3.5.2.3","BG322","455608"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG322","417411"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG322","38197"
"r_113","2024I","num","3.5.2.5","BG324","17"
"r_113","2024I","num","3.5.2.4","BG324","582"
"r_113","2024I","num","3.5.2.6","BG324","18042"
"r_113","2024I","num","3.5.2.2","BG324","2213"
"r_113","2024I","num","3.5.2.2.1","BG324","1822"
"r_113","2024I","num","3.5.2.2.2","BG324","391"
"r_113","2024I","num","3.5.2.1","BG324","969"
"r_113","2024I","num","3.5.2.1.1","BG324","862"
"r_113","2024I","num","3.5.2.1.2","BG324","107"
"r_113","2024I","BGN_tabl","3.5.2.3","BG324","134011"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG324","107054"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG324","26957"
"r_113","2024I","num","3.5.2.5","BG323","59"
"r_113","2024I","num","3.5.2.4","BG323","2273"
"r_113","2024I","num","3.5.2.6","BG323","68221"
"r_113","2024I","num","3.5.2.2","BG323","9571"
"r_113","2024I","num","3.5.2.2.1","BG323","7070"
"r_113","2024I","num","3.5.2.2.2","BG323","2501"
"r_113","2024I","num","3.5.2.1","BG323","5344"
"r_113","2024I","num","3.5.2.1.1","BG323","3974"
"r_113","2024I","num","3.5.2.1.2","BG323","1370"
"r_113","2024I","BGN_tabl","3.5.2.3","BG323","636181"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG323","440023"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG323","196158"
"r_113","2024I","num","3.5.2.5","BG325","23"
"r_113","2024I","num","3.5.2.4","BG325","747"
"r_113","2024I","num","3.5.2.6","BG325","23077"
"r_113","2024I","num","3.5.2.2","BG325","2470"
"r_113","2024I","num","3.5.2.2.1","BG325","2064"
"r_113","2024I","num","3.5.2.2.2","BG325","406"
"r_113","2024I","num","3.5.2.1","BG325","1447"
"r_113","2024I","num","3.5.2.1.1","BG325","1267"
"r_113","2024I","num","3.5.2.1.2","BG325","180"
"r_113","2024I","BGN_tabl","3.5.2.3","BG325","119173"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG325","95283"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG325","23890"
"r_113","2024I","num","3.5.2.5","BG33","245"
"r_113","2024I","num","3.5.2.4","BG33","18183"
"r_113","2024I","num","3.5.2.6","BG33","559158"
"r_113","2024I","num","3.5.2.2","BG33","69924"
"r_113","2024I","num","3.5.2.2.1","BG33","39106"
"r_113","2024I","num","3.5.2.2.2","BG33","30818"
"r_113","2024I","num","3.5.2.1","BG33","33180"
"r_113","2024I","num","3.5.2.1.1","BG33","21690"
"r_113","2024I","num","3.5.2.1.2","BG33","11490"
"r_113","2024I","BGN_tabl","3.5.2.3","BG33","6188673"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG33","3323657"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG33","2865016"
"r_113","2024I","num","3.5.2.5","BG331","127"
"r_113","2024I","num","3.5.2.4","BG331","11171"
"r_113","2024I","num","3.5.2.6","BG331","341801"
"r_113","2024I","num","3.5.2.2","BG331","49326"
"r_113","2024I","num","3.5.2.2.1","BG331","24586"
"r_113","2024I","num","3.5.2.2.2","BG331","24740"
"r_113","2024I","num","3.5.2.1","BG331","22382"
"r_113","2024I","num","3.5.2.1.1","BG331","13683"
"r_113","2024I","num","3.5.2.1.2","BG331","8699"
"r_113","2024I","BGN_tabl","3.5.2.3","BG331","3850140"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG331","1867441"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG331","1982699"
"r_113","2024I","num","3.5.2.5","BG332","39"
"r_113","2024I","num","3.5.2.4","BG332","5038"
"r_113","2024I","num","3.5.2.6","BG332","156178"
"r_113","2024I","num","3.5.2.2","BG332","14349"
"r_113","2024I","num","3.5.2.2.1","BG332","9515"
"r_113","2024I","num","3.5.2.2.2","BG332","4834"
"r_113","2024I","num","3.5.2.1","BG332","6949"
"r_113","2024I","num","3.5.2.1.1","BG332","4663"
"r_113","2024I","num","3.5.2.1.2","BG332","2286"
"r_113","2024I","BGN_tabl","3.5.2.3","BG332","1914713"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG332","1140340"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG332","774373"
"r_113","2024I","num","3.5.2.5","BG334","13"
"r_113","2024I","num","3.5.2.4","BG334","511"
"r_113","2024I","num","3.5.2.6","BG334","15827"
"r_113","2024I","num","3.5.2.2","BG334","1894"
"r_113","2024I","num","3.5.2.2.1","BG334","1319"
"r_113","2024I","num","3.5.2.2.2","BG334","575"
"r_113","2024I","num","3.5.2.1","BG334","1264"
"r_113","2024I","num","3.5.2.1.1","BG334","1071"
"r_113","2024I","num","3.5.2.1.2","BG334","193"
"r_113","2024I","BGN_tabl","3.5.2.3","BG334","142040"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG334","92226"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG334","49814"
"r_113","2024I","num","3.5.2.5","BG333","66"
"r_113","2024I","num","3.5.2.4","BG333","1463"
"r_113","2024I","num","3.5.2.6","BG333","45352"
"r_113","2024I","num","3.5.2.2","BG333","4355"
"r_113","2024I","num","3.5.2.2.1","BG333","3686"
"r_113","2024I","num","3.5.2.2.2","BG333","669"
"r_113","2024I","num","3.5.2.1","BG333","2585"
"r_113","2024I","num","3.5.2.1.1","BG333","2273"
"r_113","2024I","num","3.5.2.1.2","BG333","312"
"r_113","2024I","BGN_tabl","3.5.2.3","BG333","281780"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG333","223650"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG333","58130"
"r_113","2024I","num","3.5.2.5","BG34","201"
"r_113","2024I","num","3.5.2.4","BG34","13343"
"r_113","2024I","num","3.5.2.6","BG34","400243"
"r_113","2024I","num","3.5.2.2","BG34","87557"
"r_113","2024I","num","3.5.2.2.1","BG34","74583"
"r_113","2024I","num","3.5.2.2.2","BG34","12974"
"r_113","2024I","num","3.5.2.1","BG34","36814"
"r_113","2024I","num","3.5.2.1.1","BG34","32871"
"r_113","2024I","num","3.5.2.1.2","BG34","3943"
"r_113","2024I","BGN_tabl","3.5.2.3","BG34","6979771"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG34","5953675"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG34","1026096"
"r_113","2024I","num","3.5.2.5","BG341","81"
"r_113","2024I","num","3.5.2.4","BG341","6200"
"r_113","2024I","num","3.5.2.6","BG341","190814"
"r_113","2024I","num","3.5.2.2","BG341","33217"
"r_113","2024I","num","3.5.2.2.1","BG341","28542"
"r_113","2024I","num","3.5.2.2.2","BG341","4675"
"r_113","2024I","num","3.5.2.1","BG341","14862"
"r_113","2024I","num","3.5.2.1.1","BG341","12782"
"r_113","2024I","num","3.5.2.1.2","BG341","2080"
"r_113","2024I","BGN_tabl","3.5.2.3","BG341","2887169"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG341","2415918"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG341","471251"
"r_113","2024I","num","3.5.2.5","BG342","42"
"r_113","2024I","num","3.5.2.4","BG342","1485"
"r_113","2024I","num","3.5.2.6","BG342","45230"
"r_113","2024I","num","3.5.2.2","BG342","6165"
"r_113","2024I","num","3.5.2.2.1","BG342","4245"
"r_113","2024I","num","3.5.2.2.2","BG342","1920"
"r_113","2024I","num","3.5.2.1","BG342","2840"
"r_113","2024I","num","3.5.2.1.1","BG342","2391"
"r_113","2024I","num","3.5.2.1.2","BG342","449"
"r_113","2024I","BGN_tabl","3.5.2.3","BG342","398158"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG342","231975"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG342","166183"
"r_113","2024I","num","3.5.2.5","BG344","60"
"r_113","2024I","num","3.5.2.4","BG344","4954"
"r_113","2024I","num","3.5.2.6","BG344","142934"
"r_113","2024I","num","3.5.2.2","BG344","45448"
"r_113","2024I","num","3.5.2.2.1","BG344","39676"
"r_113","2024I","num","3.5.2.2.2","BG344","5772"
"r_113","2024I","num","3.5.2.1","BG344","17757"
"r_113","2024I","num","3.5.2.1.1","BG344","16546"
"r_113","2024I","num","3.5.2.1.2","BG344","1211"
"r_113","2024I","BGN_tabl","3.5.2.3","BG344","3536982"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG344","3180416"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG344","356566"
"r_113","2024I","num","3.5.2.5","BG343","18"
"r_113","2024I","num","3.5.2.4","BG343","704"
"r_113","2024I","num","3.5.2.6","BG343","21265"
"r_113","2024I","num","3.5.2.2","BG343","2727"
"r_113","2024I","num","3.5.2.2.1","BG343","2120"
"r_113","2024I","num","3.5.2.2.2","BG343","607"
"r_113","2024I","num","3.5.2.1","BG343","1355"
"r_113","2024I","num","3.5.2.1.1","BG343","1152"
"r_113","2024I","num","3.5.2.1.2","BG343","203"
"r_113","2024I","BGN_tabl","3.5.2.3","BG343","157462"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG343","125366"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG343","32096"
"r_113","2024I","num","3.5.2.5","BG4","1223"
"r_113","2024I","num","3.5.2.4","BG4","77634"
"r_113","2024I","num","3.5.2.6","BG4","2373471"
"r_113","2024I","num","3.5.2.2","BG4","793164"
"r_113","2024I","num","3.5.2.2.1","BG4","429986"
"r_113","2024I","num","3.5.2.2.2","BG4","363178"
"r_113","2024I","num","3.5.2.1","BG4","321598"
"r_113","2024I","num","3.5.2.1.1","BG4","200500"
"r_113","2024I","num","3.5.2.1.2","BG4","121098"
"r_113","2024I","BGN_tabl","3.5.2.3","BG4","72766541"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG4","37348067"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG4","35418474"
"r_113","2024I","num","3.5.2.5","BG41","545"
"r_113","2024I","num","3.5.2.4","BG41","43791"
"r_113","2024I","num","3.5.2.6","BG41","1345370"
"r_113","2024I","num","3.5.2.2","BG41","490724"
"r_113","2024I","num","3.5.2.2.1","BG41","195331"
"r_113","2024I","num","3.5.2.2.2","BG41","295393"
"r_113","2024I","num","3.5.2.1","BG41","192451"
"r_113","2024I","num","3.5.2.1.1","BG41","92976"
"r_113","2024I","num","3.5.2.1.2","BG41","99475"
"r_113","2024I","BGN_tabl","3.5.2.3","BG41","48999217"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG41","19117705"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG41","29881512"
"r_113","2024I","num","3.5.2.5","BG413","222"
"r_113","2024I","num","3.5.2.4","BG413","18420"
"r_113","2024I","num","3.5.2.6","BG413","564076"
"r_113","2024I","num","3.5.2.2","BG413","227270"
"r_113","2024I","num","3.5.2.2.1","BG413","88572"
"r_113","2024I","num","3.5.2.2.2","BG413","138698"
"r_113","2024I","num","3.5.2.1","BG413","77824"
"r_113","2024I","num","3.5.2.1.1","BG413","37567"
"r_113","2024I","num","3.5.2.1.2","BG413","40257"
"r_113","2024I","BGN_tabl","3.5.2.3","BG413","22782442"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG413","10125419"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG413","12657023"
"r_113","2024I","num","3.5.2.5","BG415","73"
"r_113","2024I","num","3.5.2.4","BG415","2754"
"r_113","2024I","num","3.5.2.6","BG415","85428"
"r_113","2024I","num","3.5.2.2","BG415","17635"
"r_113","2024I","num","3.5.2.2.1","BG415","16101"
"r_113","2024I","num","3.5.2.2.2","BG415","1534"
"r_113","2024I","num","3.5.2.1","BG415","9441"
"r_113","2024I","num","3.5.2.1.1","BG415","8706"
"r_113","2024I","num","3.5.2.1.2","BG415","735"
"r_113","2024I","BGN_tabl","3.5.2.3","BG415","1546957"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG415","1422323"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG415","124634"
"r_113","2024I","num","3.5.2.5","BG414","11"
"r_113","2024I","num","3.5.2.4","BG414","497"
"r_113","2024I","num","3.5.2.6","BG414","15407"
"r_113","2024I","num","3.5.2.2","BG414","3068"
"r_113","2024I","num","3.5.2.2.1","BG414","2355"
"r_113","2024I","num","3.5.2.2.2","BG414","713"
"r_113","2024I","num","3.5.2.1","BG414","1722"
"r_113","2024I","num","3.5.2.1.1","BG414","1410"
"r_113","2024I","num","3.5.2.1.2","BG414","312"
"r_113","2024I","BGN_tabl","3.5.2.3","BG414","172731"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG414","124196"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG414","48535"
"r_113","2024I","num","3.5.2.5","BG412","94"
"r_113","2024I","num","3.5.2.4","BG412","7352"
"r_113","2024I","num","3.5.2.6","BG412","226403"
"r_113","2024I","num","3.5.2.2","BG412","101361"
"r_113","2024I","num","3.5.2.2.1","BG412","33414"
"r_113","2024I","num","3.5.2.2.2","BG412","67947"
"r_113","2024I","num","3.5.2.1","BG412","30031"
"r_113","2024I","num","3.5.2.1.1","BG412","14635"
"r_113","2024I","num","3.5.2.1.2","BG412","15396"
"r_113","2024I","BGN_tabl","3.5.2.3","BG412","10190463"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG412","3220983"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG412","6969480"
"r_113","2024I","num","3.5.2.5","BG411","145"
"r_113","2024I","num","3.5.2.4","BG411","14768"
"r_113","2024I","num","3.5.2.6","BG411","454056"
"r_113","2024I","num","3.5.2.2","BG411","141390"
"r_113","2024I","num","3.5.2.2.1","BG411","54889"
"r_113","2024I","num","3.5.2.2.2","BG411","86501"
"r_113","2024I","num","3.5.2.1","BG411","73433"
"r_113","2024I","num","3.5.2.1.1","BG411","30658"
"r_113","2024I","num","3.5.2.1.2","BG411","42775"
"r_113","2024I","BGN_tabl","3.5.2.3","BG411","14306624"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG411","4224784"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG411","10081840"
"r_113","2024I","num","3.5.2.5","BG42","678"
"r_113","2024I","num","3.5.2.4","BG42","33843"
"r_113","2024I","num","3.5.2.6","BG42","1028101"
"r_113","2024I","num","3.5.2.2","BG42","302440"
"r_113","2024I","num","3.5.2.2.1","BG42","234655"
"r_113","2024I","num","3.5.2.2.2","BG42","67785"
"r_113","2024I","num","3.5.2.1","BG42","129147"
"r_113","2024I","num","3.5.2.1.1","BG42","107524"
"r_113","2024I","num","3.5.2.1.2","BG42","21623"
"r_113","2024I","BGN_tabl","3.5.2.3","BG42","23767324"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG42","18230362"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG42","5536962"
"r_113","2024I","num","3.5.2.5","BG425","61"
"r_113","2024I","num","3.5.2.4","BG425","2097"
"r_113","2024I","num","3.5.2.6","BG425","64968"
"r_113","2024I","num","3.5.2.2","BG425","6621"
"r_113","2024I","num","3.5.2.2.1","BG425","6072"
"r_113","2024I","num","3.5.2.2.2","BG425","549"
"r_113","2024I","num","3.5.2.1","BG425","3316"
"r_113","2024I","num","3.5.2.1.1","BG425","2987"
"r_113","2024I","num","3.5.2.1.2","BG425","329"
"r_113","2024I","BGN_tabl","3.5.2.3","BG425","365873"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG425","337251"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG425","28622"
"r_113","2024I","num","3.5.2.5","BG423","105"
"r_113","2024I","num","3.5.2.4","BG423","7503"
"r_113","2024I","num","3.5.2.6","BG423","231021"
"r_113","2024I","num","3.5.2.2","BG423","92733"
"r_113","2024I","num","3.5.2.2.1","BG423","88272"
"r_113","2024I","num","3.5.2.2.2","BG423","4461"
"r_113","2024I","num","3.5.2.1","BG423","41869"
"r_113","2024I","num","3.5.2.1.1","BG423","40258"
"r_113","2024I","num","3.5.2.1.2","BG423","1611"
"r_113","2024I","BGN_tabl","3.5.2.3","BG423","9086864"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG423","8598522"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG423","488342"
"r_113","2024I","num","3.5.2.5","BG421","226"
"r_113","2024I","num","3.5.2.4","BG421","12025"
"r_113","2024I","num","3.5.2.6","BG421","367674"
"r_113","2024I","num","3.5.2.2","BG421","83890"
"r_113","2024I","num","3.5.2.2.1","BG421","69582"
"r_113","2024I","num","3.5.2.2.2","BG421","14308"
"r_113","2024I","num","3.5.2.1","BG421","41221"
"r_113","2024I","num","3.5.2.1.1","BG421","34598"
"r_113","2024I","num","3.5.2.1.2","BG421","6623"
"r_113","2024I","BGN_tabl","3.5.2.3","BG421","5975895"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG421","4824279"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG421","1151616"
"r_113","2024I","num","3.5.2.5","BG424","190"
"r_113","2024I","num","3.5.2.4","BG424","8852"
"r_113","2024I","num","3.5.2.6","BG424","271720"
"r_113","2024I","num","3.5.2.2","BG424","102852"
"r_113","2024I","num","3.5.2.2.1","BG424","60831"
"r_113","2024I","num","3.5.2.2.2","BG424","42021"
"r_113","2024I","num","3.5.2.1","BG424","33327"
"r_113","2024I","num","3.5.2.1.1","BG424","23987"
"r_113","2024I","num","3.5.2.1.2","BG424","9340"
"r_113","2024I","BGN_tabl","3.5.2.3","BG424","7102145"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG424","3829295"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG424","3272850"
"r_113","2024I","num","3.5.2.5","BG422","96"
"r_113","2024I","num","3.5.2.4","BG422","3366"
"r_113","2024I","num","3.5.2.6","BG422","92718"
"r_113","2024I","num","3.5.2.2","BG422","16344"
"r_113","2024I","num","3.5.2.2.1","BG422","9898"
"r_113","2024I","num","3.5.2.2.2","BG422","6446"
"r_113","2024I","num","3.5.2.1","BG422","9414"
"r_113","2024I","num","3.5.2.1.1","BG422","5694"
"r_113","2024I","num","3.5.2.1.2","BG422","3720"
"r_113","2024I","BGN_tabl","3.5.2.3","BG422","1236547"
"r_113","2024I","BGN_tabl","3.5.2.3.1","BG422","641015"
"r_113","2024I","BGN_tabl","3.5.2.3.2","BG422","595532"
"r_114","2024II","num","3.5.2.5","BG","2177"
"r_114","2024II","num","3.5.2.4","BG","128374"
"r_114","2024II","num","3.5.2.6","BG","3668266"
"r_114","2024II","num","3.5.2.2","BG","1181933"
"r_114","2024II","num","3.5.2.2.1","BG","741812"
"r_114","2024II","num","3.5.2.2.2","BG","440121"
"r_114","2024II","num","3.5.2.1","BG","480232"
"r_114","2024II","num","3.5.2.1.1","BG","338669"
"r_114","2024II","num","3.5.2.1.2","BG","141563"
"r_114","2024II","BGN_tabl","3.5.2.3","BG","106949842"
"r_114","2024II","BGN_tabl","3.5.2.3.1","BG","60623096"
"r_114","2024II","BGN_tabl","3.5.2.3.2","BG","46326746"
"r_114","2024II","num","3.5.2.5","BG3","947"
"r_114","2024II","num","3.5.2.4","BG3","49728"
"r_114","2024II","num","3.5.2.6","BG3","1422644"
"r_114","2024II","num","3.5.2.2","BG3","276138"
"r_114","2024II","num","3.5.2.2.1","BG3","213547"
"r_114","2024II","num","3.5.2.2.2","BG3","62591"
"r_114","2024II","num","3.5.2.1","BG3","128958"
"r_114","2024II","num","3.5.2.1.1","BG3","108459"
"r_114","2024II","num","3.5.2.1.2","BG3","20499"
