RevisionColumn,NACE2008A21,periods,SZCLS_EMPL,Indicators,Units,ValueColumn
"r_1","L","2019","0","3.1.1.03.2","num","38287"
"r_1","L","2019","0","3.1.1.03.3","1000BGN","17972273"
"r_1","L","2019","0","3.1.1.03.4","1000BGN","6323730"
"r_1","L","2019","0","3.1.1.03.5","1000BGN","5645962"
"r_1","L","2020","0","3.1.1.03.1","num","25515"
"r_1","L","2020","0","3.1.1.03.2","num","37905"
"r_1","L","2020","0","3.1.1.03.3","1000BGN","18148526"
"r_1","L","2020","0","3.1.1.03.4","1000BGN","6016950"
"r_1","L","2020","0","3.1.1.03.5","1000BGN","5536654"
"r_1","L","2008","1","3.1.1.03.1","num","18187"
"r_1","L","2008","1","3.1.1.03.2","num","20571"
"r_1","L","2008","1","3.1.1.03.3","1000BGN","10796445"
"r_1","L","2008","1","3.1.1.03.4","1000BGN","3694231"
"r_1","L","2008","1","3.1.1.03.5","1000BGN","3488617"
"r_1","L","2009","1","3.1.1.03.1","num","19598"
"r_1","L","2009","1","3.1.1.03.2","num","21395"
"r_1","L","2009","1","3.1.1.03.3","1000BGN","13531762"
"r_1","L","2009","1","3.1.1.03.4","1000BGN","3092313"
"r_1","L","2009","1","3.1.1.03.5","1000BGN","3363229"
"r_1","L","2010","1","3.1.1.03.1","num","20135"
"r_1","L","2010","1","3.1.1.03.2","num","21165"
"r_1","L","2010","1","3.1.1.03.3","1000BGN","13921499"
"r_1","L","2010","1","3.1.1.03.4","1000BGN","2660972"
"r_1","L","2010","1","3.1.1.03.5","1000BGN","3338466"
"r_1","L","2011","1","3.1.1.03.1","num","20527"
"r_1","L","2011","1","3.1.1.03.2","num","21131"
"r_1","L","2011","1","3.1.1.03.3","1000BGN","15029831"
"r_1","L","2011","1","3.1.1.03.4","1000BGN","2874153"
"r_1","L","2011","1","3.1.1.03.5","1000BGN","3827551"
"r_1","L","2012","1","3.1.1.03.1","num","20633"
"r_1","L","2012","1","3.1.1.03.2","num","21173"
"r_1","L","2012","1","3.1.1.03.3","1000BGN","14271090"
"r_1","L","2012","1","3.1.1.03.4","1000BGN","2708733"
"r_1","L","2012","1","3.1.1.03.5","1000BGN","3578236"
"r_1","L","2013","1","3.1.1.03.1","num","21041"
"r_1","L","2013","1","3.1.1.03.2","num","21638"
"r_1","L","2013","1","3.1.1.03.3","1000BGN","14172131"
"r_1","L","2013","1","3.1.1.03.4","1000BGN","2891169"
"r_1","L","2013","1","3.1.1.03.5","1000BGN","3574627"
"r_1","L","2014","1","3.1.1.03.1","num","22029"
"r_1","L","2014","1","3.1.1.03.2","num","21744"
"r_1","L","2014","1","3.1.1.03.3","1000BGN","13840742"
"r_1","L","2014","1","3.1.1.03.4","1000BGN","3282363"
"r_1","L","2014","1","3.1.1.03.5","1000BGN","3958934"
"r_1","L","2015","1","3.1.1.03.1","num","22750"
"r_1","L","2015","1","3.1.1.03.2","num","21950"
"r_1","L","2015","1","3.1.1.03.3","1000BGN","13859847"
"r_1","L","2015","1","3.1.1.03.4","1000BGN","3373681"
"r_1","L","2015","1","3.1.1.03.5","1000BGN","3751484"
"r_1","L","2016","1","3.1.1.03.1","num","23171"
"r_1","L","2016","1","3.1.1.03.2","num","23866"
"r_1","L","2016","1","3.1.1.03.3","1000BGN","13808090"
"r_1","L","2016","1","3.1.1.03.4","1000BGN","3913518"
"r_1","L","2016","1","3.1.1.03.5","1000BGN","4009948"
"r_1","L","2017","1","3.1.1.03.1","num","22791"
"r_1","L","2017","1","3.1.1.03.2","num","24722"
"r_1","L","2017","1","3.1.1.03.3","1000BGN","13911648"
"r_1","L","2017","1","3.1.1.03.4","1000BGN","4714185"
"r_1","L","2017","1","3.1.1.03.5","1000BGN","4191140"
"r_1","L","2018","1","3.1.1.03.1","num","23529"
"r_1","L","2018","1","3.1.1.03.2","num","25265"
"r_1","L","2018","1","3.1.1.03.3","1000BGN","13707421"
"r_1","L","2018","1","3.1.1.03.4","1000BGN","5126460"
"r_1","L","2018","1","3.1.1.03.5","1000BGN","4122648"
"r_1","L","2019","1","3.1.1.03.1","num","24596"
"r_1","L","2019","1","3.1.1.03.2","num","26245"
"r_1","L","2019","1","3.1.1.03.3","1000BGN","14729947"
"r_1","L","2019","1","3.1.1.03.4","1000BGN","4768609"
"r_1","L","2019","1","3.1.1.03.5","1000BGN","4373999"
"r_1","L","2020","1","3.1.1.03.1","num","25032"
"r_1","L","2020","1","3.1.1.03.2","num","26643"
"r_1","L","2020","1","3.1.1.03.3","1000BGN","15124637"
"r_1","L","2020","1","3.1.1.03.4","1000BGN","4734057"
"r_1","L","2020","1","3.1.1.03.5","1000BGN","4448305"
"r_1","L","2008","4","3.1.1.03.1","num","508"
"r_1","L","2008","4","3.1.1.03.2","num","9578"
"r_1","L","2008","4","3.1.1.03.3","1000BGN","2206114"
"r_1","L","2008","4","3.1.1.03.4","1000BGN","1082846"
"r_1","L","2008","4","3.1.1.03.5","1000BGN","967781"
"r_1","L","2009","4","3.1.1.03.1","num","543"
"r_1","L","2009","4","3.1.1.03.2","num","9914"
"r_1","L","2009","4","3.1.1.03.3","1000BGN","2720957"
"r_1","L","2009","4","3.1.1.03.4","1000BGN","995562"
"r_1","L","2009","4","3.1.1.03.5","1000BGN","902700"
"r_1","L","2010","4","3.1.1.03.1","num","489"
"r_1","L","2010","4","3.1.1.03.2","num","9116"
"r_1","L","2010","4","3.1.1.03.3","1000BGN","2336315"
"r_1","L","2010","4","3.1.1.03.4","1000BGN","873436"
"r_1","L","2010","4","3.1.1.03.5","1000BGN","875794"
"r_1","L","2011","4","3.1.1.03.1","num","488"
"r_1","L","2011","4","3.1.1.03.2","num","9051"
"r_1","L","2011","4","3.1.1.03.3","1000BGN","2416444"
"r_1","L","2011","4","3.1.1.03.4","1000BGN","834188"
"r_1","L","2011","4","3.1.1.03.5","1000BGN","805789"
"r_1","L","2012","4","3.1.1.03.1","num","489"
"r_1","L","2012","4","3.1.1.03.2","num","8943"
"r_1","L","2012","4","3.1.1.03.3","1000BGN","2169354"
"r_1","L","2012","4","3.1.1.03.4","1000BGN","750724"
"r_1","L","2012","4","3.1.1.03.5","1000BGN","740316"
"r_1","L","2013","4","3.1.1.03.1","num","474"
"r_1","L","2013","4","3.1.1.03.2","num","8789"
"r_1","L","2013","4","3.1.1.03.3","1000BGN","2343287"
"r_1","L","2013","4","3.1.1.03.4","1000BGN","790118"
"r_1","L","2013","4","3.1.1.03.5","1000BGN","817663"
"r_1","L","2014","4","3.1.1.03.1","num","468"
"r_1","L","2014","4","3.1.1.03.2","num","8399"
"r_1","L","2014","4","3.1.1.03.3","1000BGN","2490669"
"r_1","L","2014","4","3.1.1.03.4","1000BGN","834418"
"r_1","L","2014","4","3.1.1.03.5","1000BGN","860354"
"r_1","L","2015","4","3.1.1.03.1","num","429"
"r_1","L","2015","4","3.1.1.03.2","num","7917"
"r_1","L","2015","4","3.1.1.03.3","1000BGN","2051657"
"r_1","L","2015","4","3.1.1.03.4","1000BGN","768093"
"r_1","L","2015","4","3.1.1.03.5","1000BGN","805373"
"r_1","L","2016","4","3.1.1.03.1","num","431"
"r_1","L","2016","4","3.1.1.03.2","num","8061"
"r_1","L","2016","4","3.1.1.03.3","1000BGN","2049893"
"r_1","L","2016","4","3.1.1.03.4","1000BGN","829677"
"r_1","L","2016","4","3.1.1.03.5","1000BGN","798441"
"r_1","L","2017","4","3.1.1.03.1","num","456"
"r_1","L","2017","4","3.1.1.03.2","num","8339"
"r_1","L","2017","4","3.1.1.03.3","1000BGN","2263960"
"r_1","L","2017","4","3.1.1.03.4","1000BGN","895808"
"r_1","L","2017","4","3.1.1.03.5","1000BGN","811994"
"r_1","L","2018","4","3.1.1.03.1","num","468"
"r_1","L","2018","4","3.1.1.03.2","num","8486"
"r_1","L","2018","4","3.1.1.03.3","1000BGN","2429981"
"r_1","L","2018","4","3.1.1.03.4","1000BGN","944757"
"r_1","L","2018","4","3.1.1.03.5","1000BGN","839096"
"r_1","L","2019","4","3.1.1.03.1","num","449"
"r_1","L","2019","4","3.1.1.03.2","num","7978"
"r_1","L","2019","4","3.1.1.03.3","1000BGN","2485164"
"r_1","L","2019","4","3.1.1.03.4","1000BGN","1194266"
"r_1","L","2019","4","3.1.1.03.5","1000BGN","969998"
"r_1","L","2020","4","3.1.1.03.1","num","447"
"r_1","L","2020","4","3.1.1.03.2","num","7755"
"r_1","L","2020","4","3.1.1.03.3","1000BGN","2030001"
"r_1","L","2020","4","3.1.1.03.4","1000BGN","974329"
"r_1","L","2020","4","3.1.1.03.5","1000BGN","823827"
"r_1","L","2008","5","3.1.1.03.1","num",".."
"r_1","L","2008","5","3.1.1.03.2","num",".."
"r_1","L","2008","5","3.1.1.03.3","1000BGN",".."
"r_1","L","2008","5","3.1.1.03.4","1000BGN",".."
"r_1","L","2008","5","3.1.1.03.5","1000BGN",".."
"r_1","L","2009","5","3.1.1.03.1","num",".."
"r_1","L","2009","5","3.1.1.03.2","num",".."
"r_1","L","2009","5","3.1.1.03.3","1000BGN",".."
"r_1","L","2009","5","3.1.1.03.4","1000BGN",".."
"r_1","L","2009","5","3.1.1.03.5","1000BGN",".."
"r_1","L","2010","5","3.1.1.03.1","num","48"
"r_1","L","2010","5","3.1.1.03.2","num","3835"
"r_1","L","2010","5","3.1.1.03.3","1000BGN","445839"
"r_1","L","2010","5","3.1.1.03.4","1000BGN","323224"
"r_1","L","2010","5","3.1.1.03.5","1000BGN","285154"
"r_1","L","2011","5","3.1.1.03.1","num",".."
"r_1","L","2011","5","3.1.1.03.2","num",".."
"r_1","L","2011","5","3.1.1.03.3","1000BGN",".."
"r_1","L","2011","5","3.1.1.03.4","1000BGN",".."
"r_1","L","2011","5","3.1.1.03.5","1000BGN",".."
"r_1","L","2012","5","3.1.1.03.1","num",".."
"r_1","L","2012","5","3.1.1.03.2","num",".."
"r_1","L","2012","5","3.1.1.03.3","1000BGN",".."
"r_1","L","2012","5","3.1.1.03.4","1000BGN",".."
"r_1","L","2012","5","3.1.1.03.5","1000BGN",".."
"r_1","L","2013","5","3.1.1.03.1","num",".."
"r_1","L","2013","5","3.1.1.03.2","num",".."
"r_1","L","2013","5","3.1.1.03.3","1000BGN",".."
"r_1","L","2013","5","3.1.1.03.4","1000BGN",".."
"r_1","L","2013","5","3.1.1.03.5","1000BGN",".."
"r_1","L","2014","5","3.1.1.03.1","num",".."
"r_1","L","2014","5","3.1.1.03.2","num",".."
"r_1","L","2014","5","3.1.1.03.3","1000BGN",".."
"r_1","L","2014","5","3.1.1.03.4","1000BGN",".."
"r_1","L","2014","5","3.1.1.03.5","1000BGN",".."
"r_1","L","2015","5","3.1.1.03.1","num",".."
"r_1","L","2015","5","3.1.1.03.2","num",".."
"r_1","L","2015","5","3.1.1.03.3","1000BGN",".."
"r_1","L","2015","5","3.1.1.03.4","1000BGN",".."
"r_1","L","2015","5","3.1.1.03.5","1000BGN",".."
"r_1","L","2016","5","3.1.1.03.1","num",".."
"r_1","L","2016","5","3.1.1.03.2","num",".."
"r_1","L","2016","5","3.1.1.03.3","1000BGN",".."
"r_1","L","2016","5","3.1.1.03.4","1000BGN",".."
"r_1","L","2016","5","3.1.1.03.5","1000BGN",".."
"r_1","L","2017","5","3.1.1.03.1","num",".."
"r_1","L","2017","5","3.1.1.03.2","num",".."
"r_1","L","2017","5","3.1.1.03.3","1000BGN",".."
"r_1","L","2017","5","3.1.1.03.4","1000BGN",".."
"r_1","L","2017","5","3.1.1.03.5","1000BGN",".."
"r_1","L","2018","5","3.1.1.03.1","num",".."
"r_1","L","2018","5","3.1.1.03.2","num",".."
"r_1","L","2018","5","3.1.1.03.3","1000BGN",".."
"r_1","L","2018","5","3.1.1.03.4","1000BGN",".."
"r_1","L","2018","5","3.1.1.03.5","1000BGN",".."
"r_1","L","2019","5","3.1.1.03.1","num",".."
"r_1","L","2019","5","3.1.1.03.2","num",".."
"r_1","L","2019","5","3.1.1.03.3","1000BGN",".."
"r_1","L","2019","5","3.1.1.03.4","1000BGN",".."
"r_1","L","2019","5","3.1.1.03.5","1000BGN",".."
"r_1","L","2020","5","3.1.1.03.1","num",".."
"r_1","L","2020","5","3.1.1.03.2","num",".."
"r_1","L","2020","5","3.1.1.03.3","1000BGN",".."
"r_1","L","2020","5","3.1.1.03.4","1000BGN",".."
"r_1","L","2020","5","3.1.1.03.5","1000BGN",".."
"r_1","L","2008","6","3.1.1.03.1","num",".."
"r_1","L","2008","6","3.1.1.03.2","num",".."
"r_1","L","2008","6","3.1.1.03.3","1000BGN",".."
"r_1","L","2008","6","3.1.1.03.4","1000BGN",".."
"r_1","L","2008","6","3.1.1.03.5","1000BGN",".."
"r_1","L","2009","6","3.1.1.03.1","num",".."
"r_1","L","2009","6","3.1.1.03.2","num",".."
"r_1","L","2009","6","3.1.1.03.3","1000BGN",".."
"r_1","L","2009","6","3.1.1.03.4","1000BGN",".."
"r_1","L","2009","6","3.1.1.03.5","1000BGN",".."
"r_1","L","2010","6","3.1.1.03.1","num","-"
"r_1","L","2010","6","3.1.1.03.2","num","-"
"r_1","L","2010","6","3.1.1.03.3","1000BGN","-"
"r_1","L","2010","6","3.1.1.03.4","1000BGN","-"
"r_1","L","2010","6","3.1.1.03.5","1000BGN","-"
"r_1","L","2011","6","3.1.1.03.1","num",".."
"r_1","L","2011","6","3.1.1.03.2","num",".."
"r_1","L","2011","6","3.1.1.03.3","1000BGN",".."
"r_1","L","2011","6","3.1.1.03.4","1000BGN",".."
"r_1","L","2011","6","3.1.1.03.5","1000BGN",".."
"r_1","L","2012","6","3.1.1.03.1","num",".."
"r_1","L","2012","6","3.1.1.03.2","num",".."
"r_1","L","2012","6","3.1.1.03.3","1000BGN",".."
"r_1","L","2012","6","3.1.1.03.4","1000BGN",".."
"r_1","L","2012","6","3.1.1.03.5","1000BGN",".."
"r_1","L","2013","6","3.1.1.03.1","num",".."
"r_1","L","2013","6","3.1.1.03.2","num",".."
"r_1","L","2013","6","3.1.1.03.3","1000BGN",".."
"r_1","L","2013","6","3.1.1.03.4","1000BGN",".."
"r_1","L","2013","6","3.1.1.03.5","1000BGN",".."
"r_1","L","2014","6","3.1.1.03.1","num",".."
"r_1","L","2014","6","3.1.1.03.2","num",".."
"r_1","L","2014","6","3.1.1.03.3","1000BGN",".."
"r_1","L","2014","6","3.1.1.03.4","1000BGN",".."
"r_1","L","2014","6","3.1.1.03.5","1000BGN",".."
"r_1","L","2015","6","3.1.1.03.1","num",".."
"r_1","L","2015","6","3.1.1.03.2","num",".."
"r_1","L","2015","6","3.1.1.03.3","1000BGN",".."
"r_1","L","2015","6","3.1.1.03.4","1000BGN",".."
"r_1","L","2015","6","3.1.1.03.5","1000BGN",".."
"r_1","L","2016","6","3.1.1.03.1","num",".."
"r_1","L","2016","6","3.1.1.03.2","num",".."
"r_1","L","2016","6","3.1.1.03.3","1000BGN",".."
"r_1","L","2016","6","3.1.1.03.4","1000BGN",".."
"r_1","L","2016","6","3.1.1.03.5","1000BGN",".."
"r_1","L","2017","6","3.1.1.03.1","num",".."
"r_1","L","2017","6","3.1.1.03.2","num",".."
"r_1","L","2017","6","3.1.1.03.3","1000BGN",".."
"r_1","L","2017","6","3.1.1.03.4","1000BGN",".."
"r_1","L","2017","6","3.1.1.03.5","1000BGN",".."
"r_1","L","2018","6","3.1.1.03.1","num",".."
"r_1","L","2018","6","3.1.1.03.2","num",".."
"r_1","L","2018","6","3.1.1.03.3","1000BGN",".."
"r_1","L","2018","6","3.1.1.03.4","1000BGN",".."
"r_1","L","2018","6","3.1.1.03.5","1000BGN",".."
"r_1","L","2019","6","3.1.1.03.1","num",".."
"r_1","L","2019","6","3.1.1.03.2","num",".."
"r_1","L","2019","6","3.1.1.03.3","1000BGN",".."
"r_1","L","2019","6","3.1.1.03.4","1000BGN",".."
"r_1","L","2019","6","3.1.1.03.5","1000BGN",".."
"r_1","L","2020","6","3.1.1.03.1","num",".."
"r_1","L","2020","6","3.1.1.03.2","num",".."
"r_1","L","2020","6","3.1.1.03.3","1000BGN",".."
"r_1","L","2020","6","3.1.1.03.4","1000BGN",".."
"r_1","L","2020","6","3.1.1.03.5","1000BGN",".."
"r_1","M","2008","0","3.1.1.03.1","num","29764"
"r_1","M","2008","0","3.1.1.03.2","num","79883"
"r_1","M","2008","0","3.1.1.03.3","1000BGN","1950795"
"r_1","M","2008","0","3.1.1.03.4","1000BGN","6751119"
"r_1","M","2008","0","3.1.1.03.5","1000BGN","5480030"
"r_1","M","2009","0","3.1.1.03.1","num","36120"
"r_1","M","2009","0","3.1.1.03.2","num","88047"
"r_1","M","2009","0","3.1.1.03.3","1000BGN","2390130"
"r_1","M","2009","0","3.1.1.03.4","1000BGN","6890387"
"r_1","M","2009","0","3.1.1.03.5","1000BGN","5884014"
"r_1","M","2010","0","3.1.1.03.1","num","36716"
"r_1","M","2010","0","3.1.1.03.2","num","87222"
"r_1","M","2010","0","3.1.1.03.3","1000BGN","2214967"
"r_1","M","2010","0","3.1.1.03.4","1000BGN","5915405"
"r_1","M","2010","0","3.1.1.03.5","1000BGN","5066297"
"r_1","M","2011","0","3.1.1.03.1","num","37100"
"r_1","M","2011","0","3.1.1.03.2","num","87369"
"r_1","M","2011","0","3.1.1.03.3","1000BGN","2227864"
"r_1","M","2011","0","3.1.1.03.4","1000BGN","5947011"
"r_1","M","2011","0","3.1.1.03.5","1000BGN","5210561"
"r_1","M","2012","0","3.1.1.03.1","num","38269"
"r_1","M","2012","0","3.1.1.03.2","num","90322"
"r_1","M","2012","0","3.1.1.03.3","1000BGN","2173442"
"r_1","M","2012","0","3.1.1.03.4","1000BGN","6233716"
"r_1","M","2012","0","3.1.1.03.5","1000BGN","5366945"
"r_1","M","2013","0","3.1.1.03.1","num","39321"
"r_1","M","2013","0","3.1.1.03.2","num","90559"
"r_1","M","2013","0","3.1.1.03.3","1000BGN","1979169"
"r_1","M","2013","0","3.1.1.03.4","1000BGN","6225948"
"r_1","M","2013","0","3.1.1.03.5","1000BGN","5212419"
"r_1","M","2014","0","3.1.1.03.1","num","40670"
"r_1","M","2014","0","3.1.1.03.2","num","93300"
"r_1","M","2014","0","3.1.1.03.3","1000BGN","1957539"
"r_1","M","2014","0","3.1.1.03.4","1000BGN","6808127"
"r_1","M","2014","0","3.1.1.03.5","1000BGN","5852648"
"r_1","M","2015","0","3.1.1.03.1","num","42698"
"r_1","M","2015","0","3.1.1.03.2","num","96108"
"r_1","M","2015","0","3.1.1.03.3","1000BGN","1944940"
"r_1","M","2015","0","3.1.1.03.4","1000BGN","7848911"
"r_1","M","2015","0","3.1.1.03.5","1000BGN","6452071"
"r_1","M","2016","0","3.1.1.03.1","num","44749"
"r_1","M","2016","0","3.1.1.03.2","num","103044"
"r_1","M","2016","0","3.1.1.03.3","1000BGN","2002606"
"r_1","M","2016","0","3.1.1.03.4","1000BGN","7896002"
"r_1","M","2016","0","3.1.1.03.5","1000BGN","6415771"
"r_1","M","2017","0","3.1.1.03.1","num","45309"
"r_1","M","2017","0","3.1.1.03.2","num","106432"
"r_1","M","2017","0","3.1.1.03.3","1000BGN","2005258"
"r_1","M","2017","0","3.1.1.03.4","1000BGN","8188842"
"r_1","M","2017","0","3.1.1.03.5","1000BGN","6332480"
"r_1","M","2018","0","3.1.1.03.1","num","46935"
"r_1","M","2018","0","3.1.1.03.2","num","109857"
"r_1","M","2018","0","3.1.1.03.3","1000BGN","2116759"
"r_1","M","2018","0","3.1.1.03.4","1000BGN","9186411"
"r_1","M","2018","0","3.1.1.03.5","1000BGN","7237556"
"r_1","M","2019","0","3.1.1.03.1","num","48129"
"r_1","M","2019","0","3.1.1.03.2","num","112683"
"r_1","M","2019","0","3.1.1.03.3","1000BGN","2404301"
"r_1","M","2019","0","3.1.1.03.4","1000BGN","10274784"
"r_1","M","2019","0","3.1.1.03.5","1000BGN","7663832"
"r_1","M","2020","0","3.1.1.03.1","num","47648"
"r_1","M","2020","0","3.1.1.03.2","num","109711"
"r_1","M","2020","0","3.1.1.03.3","1000BGN","2180084"
"r_1","M","2020","0","3.1.1.03.4","1000BGN","9448481"
"r_1","M","2020","0","3.1.1.03.5","1000BGN","7468221"
"r_1","M","2008","1","3.1.1.03.1","num","28626"
"r_1","M","2008","1","3.1.1.03.2","num","49894"
"r_1","M","2008","1","3.1.1.03.3","1000BGN","1366514"
"r_1","M","2008","1","3.1.1.03.4","1000BGN","3479368"
"r_1","M","2008","1","3.1.1.03.5","1000BGN","2769767"
"r_1","M","2009","1","3.1.1.03.1","num","34947"
"r_1","M","2009","1","3.1.1.03.2","num","58252"
"r_1","M","2009","1","3.1.1.03.3","1000BGN","1734167"
"r_1","M","2009","1","3.1.1.03.4","1000BGN","3858102"
"r_1","M","2009","1","3.1.1.03.5","1000BGN","3381998"
"r_1","M","2010","1","3.1.1.03.1","num","35593"
"r_1","M","2010","1","3.1.1.03.2","num","58206"
"r_1","M","2010","1","3.1.1.03.3","1000BGN","1651271"
"r_1","M","2010","1","3.1.1.03.4","1000BGN","3092402"
"r_1","M","2010","1","3.1.1.03.5","1000BGN","2659222"
"r_1","M","2011","1","3.1.1.03.1","num","36001"
"r_1","M","2011","1","3.1.1.03.2","num","57781"
"r_1","M","2011","1","3.1.1.03.3","1000BGN","1653787"
"r_1","M","2011","1","3.1.1.03.4","1000BGN","3152054"
"r_1","M","2011","1","3.1.1.03.5","1000BGN","2624352"
"r_1","M","2012","1","3.1.1.03.1","num","37197"
"r_1","M","2012","1","3.1.1.03.2","num","58633"
"r_1","M","2012","1","3.1.1.03.3","1000BGN","1582522"
"r_1","M","2012","1","3.1.1.03.4","1000BGN","3270226"
"r_1","M","2012","1","3.1.1.03.5","1000BGN","2698360"
"r_1","M","2013","1","3.1.1.03.1","num","38229"
"r_1","M","2013","1","3.1.1.03.2","num","59037"
"r_1","M","2013","1","3.1.1.03.3","1000BGN","1478706"
"r_1","M","2013","1","3.1.1.03.4","1000BGN","3459684"
"r_1","M","2013","1","3.1.1.03.5","1000BGN","2786094"
"r_1","M","2014","1","3.1.1.03.1","num","39580"
"r_1","M","2014","1","3.1.1.03.2","num","60511"
"r_1","M","2014","1","3.1.1.03.3","1000BGN","1381442"
"r_1","M","2014","1","3.1.1.03.4","1000BGN","3776903"
"r_1","M","2014","1","3.1.1.03.5","1000BGN","3103216"
"r_1","M","2015","1","3.1.1.03.1","num","41573"
"r_1","M","2015","1","3.1.1.03.2","num","61971"
"r_1","M","2015","1","3.1.1.03.3","1000BGN","1403792"
"r_1","M","2015","1","3.1.1.03.4","1000BGN","4454426"
"r_1","M","2015","1","3.1.1.03.5","1000BGN","3526356"
"r_1","M","2016","1","3.1.1.03.1","num","43577"
"r_1","M","2016","1","3.1.1.03.2","num","66574"
"r_1","M","2016","1","3.1.1.03.3","1000BGN","1453982"
"r_1","M","2016","1","3.1.1.03.4","1000BGN","4557448"
"r_1","M","2016","1","3.1.1.03.5","1000BGN","3487867"
"r_1","M","2017","1","3.1.1.03.1","num","44087"
"r_1","M","2017","1","3.1.1.03.2","num","68197"
"r_1","M","2017","1","3.1.1.03.3","1000BGN","1435848"
"r_1","M","2017","1","3.1.1.03.4","1000BGN","4999441"
"r_1","M","2017","1","3.1.1.03.5","1000BGN","3627295"
"r_1","M","2018","1","3.1.1.03.1","num","45706"
"r_1","M","2018","1","3.1.1.03.2","num","69415"
"r_1","M","2018","1","3.1.1.03.3","1000BGN","1540263"
"r_1","M","2018","1","3.1.1.03.4","1000BGN","5730500"
"r_1","M","2018","1","3.1.1.03.5","1000BGN","4183171"
"r_1","M","2019","1","3.1.1.03.1","num","46897"
"r_1","M","2019","1","3.1.1.03.2","num","70529"
"r_1","M","2019","1","3.1.1.03.3","1000BGN","1678279"
"r_1","M","2019","1","3.1.1.03.4","1000BGN","6291650"
"r_1","M","2019","1","3.1.1.03.5","1000BGN","4225253"
"r_1","M","2020","1","3.1.1.03.1","num","46469"
"r_1","M","2020","1","3.1.1.03.2","num","68750"
"r_1","M","2020","1","3.1.1.03.3","1000BGN","1556199"
"r_1","M","2020","1","3.1.1.03.4","1000BGN","5461889"
"r_1","M","2020","1","3.1.1.03.5","1000BGN","4077322"
"r_1","M","2008","4","3.1.1.03.1","num","1045"
"r_1","M","2008","4","3.1.1.03.2","num","18817"
"r_1","M","2008","4","3.1.1.03.3","1000BGN","395570"
"r_1","M","2008","4","3.1.1.03.4","1000BGN","1867857"
"r_1","M","2008","4","3.1.1.03.5","1000BGN","1595559"
"r_1","M","2009","4","3.1.1.03.1","num","1076"
"r_1","M","2009","4","3.1.1.03.2","num","19237"
"r_1","M","2009","4","3.1.1.03.3","1000BGN","510830"
"r_1","M","2009","4","3.1.1.03.4","1000BGN","1835167"
"r_1","M","2009","4","3.1.1.03.5","1000BGN","1468538"
"r_1","M","2010","4","3.1.1.03.1","num","1027"
"r_1","M","2010","4","3.1.1.03.2","num","18282"
"r_1","M","2010","4","3.1.1.03.3","1000BGN","380683"
"r_1","M","2010","4","3.1.1.03.4","1000BGN","1604781"
"r_1","M","2010","4","3.1.1.03.5","1000BGN","1383573"
"r_1","M","2011","4","3.1.1.03.1","num","1000"
"r_1","M","2011","4","3.1.1.03.2","num","17802"
"r_1","M","2011","4","3.1.1.03.3","1000BGN","438125"
"r_1","M","2011","4","3.1.1.03.4","1000BGN","1481081"
"r_1","M","2011","4","3.1.1.03.5","1000BGN","1394385"
"r_1","M","2012","4","3.1.1.03.1","num","962"
"r_1","M","2012","4","3.1.1.03.2","num","17379"
"r_1","M","2012","4","3.1.1.03.3","1000BGN","383910"
"r_1","M","2012","4","3.1.1.03.4","1000BGN","1548999"
"r_1","M","2012","4","3.1.1.03.5","1000BGN","1341906"
"r_1","M","2013","4","3.1.1.03.1","num","986"
"r_1","M","2013","4","3.1.1.03.2","num","17907"
"r_1","M","2013","4","3.1.1.03.3","1000BGN","343428"
"r_1","M","2013","4","3.1.1.03.4","1000BGN","1476177"
"r_1","M","2013","4","3.1.1.03.5","1000BGN","1254113"
"r_1","M","2014","4","3.1.1.03.1","num","988"
"r_1","M","2014","4","3.1.1.03.2","num","17593"
"r_1","M","2014","4","3.1.1.03.3","1000BGN","409489"
"r_1","M","2014","4","3.1.1.03.4","1000BGN","1544670"
"r_1","M","2014","4","3.1.1.03.5","1000BGN","1356439"
