RevisionColumn,periods,SZCLS_EMPL,NUTS,Units,Indicators,ValueColumn
"r_1","2012","6","BG32","1000BGN","3.1.1.03.5","3588511"
"r_1","2013","6","BG32","num","3.1.1.03.1","76"
"r_1","2013","6","BG32","num","3.1.1.03.2","39679"
"r_1","2013","6","BG32","1000BGN","3.1.1.03.3","1400867"
"r_1","2013","6","BG32","1000BGN","3.1.1.03.4","3704088"
"r_1","2013","6","BG32","1000BGN","3.1.1.03.5","3529295"
"r_1","2014","6","BG32","num","3.1.1.03.1","75"
"r_1","2014","6","BG32","num","3.1.1.03.2","39707"
"r_1","2014","6","BG32","1000BGN","3.1.1.03.3","1412369"
"r_1","2014","6","BG32","1000BGN","3.1.1.03.4","3470124"
"r_1","2014","6","BG32","1000BGN","3.1.1.03.5","3228454"
"r_1","2015","6","BG32","num","3.1.1.03.1","72"
"r_1","2015","6","BG32","num","3.1.1.03.2","38725"
"r_1","2015","6","BG32","1000BGN","3.1.1.03.3","1396297"
"r_1","2015","6","BG32","1000BGN","3.1.1.03.4","3719577"
"r_1","2015","6","BG32","1000BGN","3.1.1.03.5","3410028"
"r_1","2016","6","BG32","num","3.1.1.03.1","73"
"r_1","2016","6","BG32","num","3.1.1.03.2","40140"
"r_1","2016","6","BG32","1000BGN","3.1.1.03.3","1444258"
"r_1","2016","6","BG32","1000BGN","3.1.1.03.4","4517571"
"r_1","2016","6","BG32","1000BGN","3.1.1.03.5","4141835"
"r_1","2017","6","BG32","num","3.1.1.03.1","70"
"r_1","2017","6","BG32","num","3.1.1.03.2","40424"
"r_1","2017","6","BG32","1000BGN","3.1.1.03.3","1498634"
"r_1","2017","6","BG32","1000BGN","3.1.1.03.4","4761879"
"r_1","2017","6","BG32","1000BGN","3.1.1.03.5","4385268"
"r_1","2018","6","BG32","num","3.1.1.03.1","71"
"r_1","2018","6","BG32","num","3.1.1.03.2","40522"
"r_1","2018","6","BG32","1000BGN","3.1.1.03.3","1581777"
"r_1","2018","6","BG32","1000BGN","3.1.1.03.4","5040644"
"r_1","2018","6","BG32","1000BGN","3.1.1.03.5","4668426"
"r_1","2019","6","BG32","num","3.1.1.03.1","70"
"r_1","2019","6","BG32","num","3.1.1.03.2","39569"
"r_1","2019","6","BG32","1000BGN","3.1.1.03.3","1792417"
"r_1","2019","6","BG32","1000BGN","3.1.1.03.4","5157445"
"r_1","2019","6","BG32","1000BGN","3.1.1.03.5","4827673"
"r_1","2020","6","BG32","num","3.1.1.03.1","66"
"r_1","2020","6","BG32","num","3.1.1.03.2","37407"
"r_1","2020","6","BG32","1000BGN","3.1.1.03.3","994895"
"r_1","2020","6","BG32","1000BGN","3.1.1.03.4","5186749"
"r_1","2020","6","BG32","1000BGN","3.1.1.03.5","4858386"
"r_1","2008","0","BG33","num","3.1.1.03.1","44849"
"r_1","2008","0","BG33","num","3.1.1.03.2","269014"
"r_1","2008","0","BG33","1000BGN","3.1.1.03.3","11497978"
"r_1","2008","0","BG33","1000BGN","3.1.1.03.4","25611148"
"r_1","2008","0","BG33","1000BGN","3.1.1.03.5","23678297"
"r_1","2009","0","BG33","num","3.1.1.03.1","50751"
"r_1","2009","0","BG33","num","3.1.1.03.2","260376"
"r_1","2009","0","BG33","1000BGN","3.1.1.03.3","12480945"
"r_1","2009","0","BG33","1000BGN","3.1.1.03.4","21196121"
"r_1","2009","0","BG33","1000BGN","3.1.1.03.5","20655377"
"r_1","2010","0","BG33","num","3.1.1.03.1","50454"
"r_1","2010","0","BG33","num","3.1.1.03.2","243728"
"r_1","2010","0","BG33","1000BGN","3.1.1.03.3","12725091"
"r_1","2010","0","BG33","1000BGN","3.1.1.03.4","22294314"
"r_1","2010","0","BG33","1000BGN","3.1.1.03.5","21409925"
"r_1","2011","0","BG33","num","3.1.1.03.1","49859"
"r_1","2011","0","BG33","num","3.1.1.03.2","242378"
"r_1","2011","0","BG33","1000BGN","3.1.1.03.3","12689297"
"r_1","2011","0","BG33","1000BGN","3.1.1.03.4","24478569"
"r_1","2011","0","BG33","1000BGN","3.1.1.03.5","23509140"
"r_1","2012","0","BG33","num","3.1.1.03.1","50509"
"r_1","2012","0","BG33","num","3.1.1.03.2","240050"
"r_1","2012","0","BG33","1000BGN","3.1.1.03.3","12409013"
"r_1","2012","0","BG33","1000BGN","3.1.1.03.4","24903524"
"r_1","2012","0","BG33","1000BGN","3.1.1.03.5","23825846"
"r_1","2013","0","BG33","num","3.1.1.03.1","51063"
"r_1","2013","0","BG33","num","3.1.1.03.2","239921"
"r_1","2013","0","BG33","1000BGN","3.1.1.03.3","12763451"
"r_1","2013","0","BG33","1000BGN","3.1.1.03.4","25481435"
"r_1","2013","0","BG33","1000BGN","3.1.1.03.5","24607935"
"r_1","2014","0","BG33","num","3.1.1.03.1","51554"
"r_1","2014","0","BG33","num","3.1.1.03.2","243853"
"r_1","2014","0","BG33","1000BGN","3.1.1.03.3","13108554"
"r_1","2014","0","BG33","1000BGN","3.1.1.03.4","25543021"
"r_1","2014","0","BG33","1000BGN","3.1.1.03.5","24313951"
"r_1","2015","0","BG33","num","3.1.1.03.1","52631"
"r_1","2015","0","BG33","num","3.1.1.03.2","245477"
"r_1","2015","0","BG33","1000BGN","3.1.1.03.3","13336256"
"r_1","2015","0","BG33","1000BGN","3.1.1.03.4","26621332"
"r_1","2015","0","BG33","1000BGN","3.1.1.03.5","24880508"
"r_1","2016","0","BG33","num","3.1.1.03.1","53634"
"r_1","2016","0","BG33","num","3.1.1.03.2","250128"
"r_1","2016","0","BG33","1000BGN","3.1.1.03.3","13890439"
"r_1","2016","0","BG33","1000BGN","3.1.1.03.4","26849967"
"r_1","2016","0","BG33","1000BGN","3.1.1.03.5","24925482"
"r_1","2017","0","BG33","num","3.1.1.03.1","53152"
"r_1","2017","0","BG33","num","3.1.1.03.2","252421"
"r_1","2017","0","BG33","1000BGN","3.1.1.03.3","14271155"
"r_1","2017","0","BG33","1000BGN","3.1.1.03.4","28344685"
"r_1","2017","0","BG33","1000BGN","3.1.1.03.5","26243052"
"r_1","2018","0","BG33","num","3.1.1.03.1","53605"
"r_1","2018","0","BG33","num","3.1.1.03.2","253847"
"r_1","2018","0","BG33","1000BGN","3.1.1.03.3","14534939"
"r_1","2018","0","BG33","1000BGN","3.1.1.03.4","30391264"
"r_1","2018","0","BG33","1000BGN","3.1.1.03.5","28286138"
"r_1","2019","0","BG33","num","3.1.1.03.1","54258"
"r_1","2019","0","BG33","num","3.1.1.03.2","252457"
"r_1","2019","0","BG33","1000BGN","3.1.1.03.3","14484504"
"r_1","2019","0","BG33","1000BGN","3.1.1.03.4","31867755"
"r_1","2019","0","BG33","1000BGN","3.1.1.03.5","29598605"
"r_1","2020","0","BG33","num","3.1.1.03.1","52661"
"r_1","2020","0","BG33","num","3.1.1.03.2","233378"
"r_1","2020","0","BG33","1000BGN","3.1.1.03.3","12234092"
"r_1","2020","0","BG33","1000BGN","3.1.1.03.4","30548227"
"r_1","2020","0","BG33","1000BGN","3.1.1.03.5","28536141"
"r_1","2008","1","BG33","num","3.1.1.03.1","40618"
"r_1","2008","1","BG33","num","3.1.1.03.2","77003"
"r_1","2008","1","BG33","1000BGN","3.1.1.03.3","3197507"
"r_1","2008","1","BG33","1000BGN","3.1.1.03.4","5445190"
"r_1","2008","1","BG33","1000BGN","3.1.1.03.5","5118293"
"r_1","2009","1","BG33","num","3.1.1.03.1","46690"
"r_1","2009","1","BG33","num","3.1.1.03.2","86830"
"r_1","2009","1","BG33","1000BGN","3.1.1.03.3","4295777"
"r_1","2009","1","BG33","1000BGN","3.1.1.03.4","5371792"
"r_1","2009","1","BG33","1000BGN","3.1.1.03.5","5134502"
"r_1","2010","1","BG33","num","3.1.1.03.1","46700"
"r_1","2010","1","BG33","num","3.1.1.03.2","83937"
"r_1","2010","1","BG33","1000BGN","3.1.1.03.3","4698298"
"r_1","2010","1","BG33","1000BGN","3.1.1.03.4","5549114"
"r_1","2010","1","BG33","1000BGN","3.1.1.03.5","5407524"
"r_1","2011","1","BG33","num","3.1.1.03.1","46144"
"r_1","2011","1","BG33","num","3.1.1.03.2","82639"
"r_1","2011","1","BG33","1000BGN","3.1.1.03.3","4650827"
"r_1","2011","1","BG33","1000BGN","3.1.1.03.4","5713887"
"r_1","2011","1","BG33","1000BGN","3.1.1.03.5","5588697"
"r_1","2012","1","BG33","num","3.1.1.03.1","46832"
"r_1","2012","1","BG33","num","3.1.1.03.2","83010"
"r_1","2012","1","BG33","1000BGN","3.1.1.03.3","4789024"
"r_1","2012","1","BG33","1000BGN","3.1.1.03.4","6465397"
"r_1","2012","1","BG33","1000BGN","3.1.1.03.5","6198909"
"r_1","2013","1","BG33","num","3.1.1.03.1","47358"
"r_1","2013","1","BG33","num","3.1.1.03.2","82454"
"r_1","2013","1","BG33","1000BGN","3.1.1.03.3","4732924"
"r_1","2013","1","BG33","1000BGN","3.1.1.03.4","6724647"
"r_1","2013","1","BG33","1000BGN","3.1.1.03.5","6464495"
"r_1","2014","1","BG33","num","3.1.1.03.1","47757"
"r_1","2014","1","BG33","num","3.1.1.03.2","82381"
"r_1","2014","1","BG33","1000BGN","3.1.1.03.3","4594307"
"r_1","2014","1","BG33","1000BGN","3.1.1.03.4","6873065"
"r_1","2014","1","BG33","1000BGN","3.1.1.03.5","6554778"
"r_1","2015","1","BG33","num","3.1.1.03.1","48779"
"r_1","2015","1","BG33","num","3.1.1.03.2","82025"
"r_1","2015","1","BG33","1000BGN","3.1.1.03.3","4971339"
"r_1","2015","1","BG33","1000BGN","3.1.1.03.4","7327733"
"r_1","2015","1","BG33","1000BGN","3.1.1.03.5","6846507"
"r_1","2016","1","BG33","num","3.1.1.03.1","49849"
"r_1","2016","1","BG33","num","3.1.1.03.2","87537"
"r_1","2016","1","BG33","1000BGN","3.1.1.03.3","5119938"
"r_1","2016","1","BG33","1000BGN","3.1.1.03.4","7581326"
"r_1","2016","1","BG33","1000BGN","3.1.1.03.5","6984252"
"r_1","2017","1","BG33","num","3.1.1.03.1","49262"
"r_1","2017","1","BG33","num","3.1.1.03.2","87419"
"r_1","2017","1","BG33","1000BGN","3.1.1.03.3","4839418"
"r_1","2017","1","BG33","1000BGN","3.1.1.03.4","7948893"
"r_1","2017","1","BG33","1000BGN","3.1.1.03.5","7257540"
"r_1","2018","1","BG33","num","3.1.1.03.1","49722"
"r_1","2018","1","BG33","num","3.1.1.03.2","87028"
"r_1","2018","1","BG33","1000BGN","3.1.1.03.3","4971609"
"r_1","2018","1","BG33","1000BGN","3.1.1.03.4","8705012"
"r_1","2018","1","BG33","1000BGN","3.1.1.03.5","7906893"
"r_1","2019","1","BG33","num","3.1.1.03.1","50357"
"r_1","2019","1","BG33","num","3.1.1.03.2","87156"
"r_1","2019","1","BG33","1000BGN","3.1.1.03.3","4517322"
"r_1","2019","1","BG33","1000BGN","3.1.1.03.4","9212648"
"r_1","2019","1","BG33","1000BGN","3.1.1.03.5","8323621"
"r_1","2020","1","BG33","num","3.1.1.03.1","49078"
"r_1","2020","1","BG33","num","3.1.1.03.2","83066"
"r_1","2020","1","BG33","1000BGN","3.1.1.03.3","4134159"
"r_1","2020","1","BG33","1000BGN","3.1.1.03.4","9311249"
"r_1","2020","1","BG33","1000BGN","3.1.1.03.5","8519774"
"r_1","2008","4","BG33","num","3.1.1.03.1","3485"
"r_1","2008","4","BG33","num","3.1.1.03.2","70249"
"r_1","2008","4","BG33","1000BGN","3.1.1.03.3","2141128"
"r_1","2008","4","BG33","1000BGN","3.1.1.03.4","6702363"
"r_1","2008","4","BG33","1000BGN","3.1.1.03.5","6158168"
"r_1","2009","4","BG33","num","3.1.1.03.1","3387"
"r_1","2009","4","BG33","num","3.1.1.03.2","67389"
"r_1","2009","4","BG33","1000BGN","3.1.1.03.3","2278769"
"r_1","2009","4","BG33","1000BGN","3.1.1.03.4","5565835"
"r_1","2009","4","BG33","1000BGN","3.1.1.03.5","5336063"
"r_1","2010","4","BG33","num","3.1.1.03.1","3127"
"r_1","2010","4","BG33","num","3.1.1.03.2","61404"
"r_1","2010","4","BG33","1000BGN","3.1.1.03.3","2191654"
"r_1","2010","4","BG33","1000BGN","3.1.1.03.4","5811219"
"r_1","2010","4","BG33","1000BGN","3.1.1.03.5","5493461"
"r_1","2011","4","BG33","num","3.1.1.03.1","3089"
"r_1","2011","4","BG33","num","3.1.1.03.2","61189"
"r_1","2011","4","BG33","1000BGN","3.1.1.03.3","2210524"
"r_1","2011","4","BG33","1000BGN","3.1.1.03.4","6601308"
"r_1","2011","4","BG33","1000BGN","3.1.1.03.5","6178639"
"r_1","2012","4","BG33","num","3.1.1.03.1","3052"
"r_1","2012","4","BG33","num","3.1.1.03.2","60902"
"r_1","2012","4","BG33","1000BGN","3.1.1.03.3","2176181"
"r_1","2012","4","BG33","1000BGN","3.1.1.03.4","6588813"
"r_1","2012","4","BG33","1000BGN","3.1.1.03.5","6114005"
"r_1","2013","4","BG33","num","3.1.1.03.1","3090"
"r_1","2013","4","BG33","num","3.1.1.03.2","61781"
"r_1","2013","4","BG33","1000BGN","3.1.1.03.3","2365402"
"r_1","2013","4","BG33","1000BGN","3.1.1.03.4","7248061"
"r_1","2013","4","BG33","1000BGN","3.1.1.03.5","6878084"
"r_1","2014","4","BG33","num","3.1.1.03.1","3156"
"r_1","2014","4","BG33","num","3.1.1.03.2","62751"
"r_1","2014","4","BG33","1000BGN","3.1.1.03.3","2273515"
"r_1","2014","4","BG33","1000BGN","3.1.1.03.4","7131339"
"r_1","2014","4","BG33","1000BGN","3.1.1.03.5","6730790"
"r_1","2015","4","BG33","num","3.1.1.03.1","3216"
"r_1","2015","4","BG33","num","3.1.1.03.2","63902"
"r_1","2015","4","BG33","1000BGN","3.1.1.03.3","2261448"
"r_1","2015","4","BG33","1000BGN","3.1.1.03.4","8100952"
"r_1","2015","4","BG33","1000BGN","3.1.1.03.5","7676397"
"r_1","2016","4","BG33","num","3.1.1.03.1","3145"
"r_1","2016","4","BG33","num","3.1.1.03.2","62931"
"r_1","2016","4","BG33","1000BGN","3.1.1.03.3","2463280"
"r_1","2016","4","BG33","1000BGN","3.1.1.03.4","7434160"
"r_1","2016","4","BG33","1000BGN","3.1.1.03.5","7019227"
"r_1","2017","4","BG33","num","3.1.1.03.1","3258"
"r_1","2017","4","BG33","num","3.1.1.03.2","65149"
"r_1","2017","4","BG33","1000BGN","3.1.1.03.3","2990631"
"r_1","2017","4","BG33","1000BGN","3.1.1.03.4","7930993"
"r_1","2017","4","BG33","1000BGN","3.1.1.03.5","7393679"
"r_1","2018","4","BG33","num","3.1.1.03.1","3260"
"r_1","2018","4","BG33","num","3.1.1.03.2","66082"
"r_1","2018","4","BG33","1000BGN","3.1.1.03.3","2636363"
"r_1","2018","4","BG33","1000BGN","3.1.1.03.4","8142079"
"r_1","2018","4","BG33","1000BGN","3.1.1.03.5","7632653"
"r_1","2019","4","BG33","num","3.1.1.03.1","3248"
"r_1","2019","4","BG33","num","3.1.1.03.2","64846"
"r_1","2019","4","BG33","1000BGN","3.1.1.03.3","2841533"
"r_1","2019","4","BG33","1000BGN","3.1.1.03.4","8603996"
"r_1","2019","4","BG33","1000BGN","3.1.1.03.5","8125604"
"r_1","2020","4","BG33","num","3.1.1.03.1","3010"
"r_1","2020","4","BG33","num","3.1.1.03.2","60221"
"r_1","2020","4","BG33","1000BGN","3.1.1.03.3","2878287"
"r_1","2020","4","BG33","1000BGN","3.1.1.03.4","8251572"
"r_1","2020","4","BG33","1000BGN","3.1.1.03.5","7798638"
"r_1","2008","5","BG33","num","3.1.1.03.1","646"
"r_1","2008","5","BG33","num","3.1.1.03.2","61940"
"r_1","2008","5","BG33","1000BGN","3.1.1.03.3","2288599"
"r_1","2008","5","BG33","1000BGN","3.1.1.03.4","6585257"
"r_1","2008","5","BG33","1000BGN","3.1.1.03.5","6101691"
"r_1","2009","5","BG33","num","3.1.1.03.1","583"
"r_1","2009","5","BG33","num","3.1.1.03.2","54150"
"r_1","2009","5","BG33","1000BGN","3.1.1.03.3","2358693"
"r_1","2009","5","BG33","1000BGN","3.1.1.03.4","5011572"
"r_1","2009","5","BG33","1000BGN","3.1.1.03.5","4814998"
"r_1","2010","5","BG33","num","3.1.1.03.1","540"
"r_1","2010","5","BG33","num","3.1.1.03.2","48744"
"r_1","2010","5","BG33","1000BGN","3.1.1.03.3","2398791"
"r_1","2010","5","BG33","1000BGN","3.1.1.03.4","5211560"
"r_1","2010","5","BG33","1000BGN","3.1.1.03.5","4997804"
"r_1","2011","5","BG33","num","3.1.1.03.1","536"
"r_1","2011","5","BG33","num","3.1.1.03.2","47761"
"r_1","2011","5","BG33","1000BGN","3.1.1.03.3","2389630"
"r_1","2011","5","BG33","1000BGN","3.1.1.03.4","5362022"
"r_1","2011","5","BG33","1000BGN","3.1.1.03.5","5112354"
"r_1","2012","5","BG33","num","3.1.1.03.1","537"
"r_1","2012","5","BG33","num","3.1.1.03.2","47937"
"r_1","2012","5","BG33","1000BGN","3.1.1.03.3","2280603"
"r_1","2012","5","BG33","1000BGN","3.1.1.03.4","5287924"
"r_1","2012","5","BG33","1000BGN","3.1.1.03.5","5050572"
"r_1","2013","5","BG33","num","3.1.1.03.1","529"
"r_1","2013","5","BG33","num","3.1.1.03.2","48373"
"r_1","2013","5","BG33","1000BGN","3.1.1.03.3","2180990"
"r_1","2013","5","BG33","1000BGN","3.1.1.03.4","5662542"
"r_1","2013","5","BG33","1000BGN","3.1.1.03.5","5386508"
"r_1","2014","5","BG33","num","3.1.1.03.1","552"
"r_1","2014","5","BG33","num","3.1.1.03.2","49633"
"r_1","2014","5","BG33","1000BGN","3.1.1.03.3","2404522"
"r_1","2014","5","BG33","1000BGN","3.1.1.03.4","6554139"
"r_1","2014","5","BG33","1000BGN","3.1.1.03.5","6343482"
"r_1","2015","5","BG33","num","3.1.1.03.1","553"
"r_1","2015","5","BG33","num","3.1.1.03.2","50747"
"r_1","2015","5","BG33","1000BGN","3.1.1.03.3","2556196"
"r_1","2015","5","BG33","1000BGN","3.1.1.03.4","5788308"
"r_1","2015","5","BG33","1000BGN","3.1.1.03.5","5571782"
"r_1","2016","5","BG33","num","3.1.1.03.1","562"
"r_1","2016","5","BG33","num","3.1.1.03.2","52337"
"r_1","2016","5","BG33","1000BGN","3.1.1.03.3","2981370"
"r_1","2016","5","BG33","1000BGN","3.1.1.03.4","6779373"
"r_1","2016","5","BG33","1000BGN","3.1.1.03.5","6499346"
"r_1","2017","5","BG33","num","3.1.1.03.1","554"
"r_1","2017","5","BG33","num","3.1.1.03.2","52688"
"r_1","2017","5","BG33","1000BGN","3.1.1.03.3","2789172"
"r_1","2017","5","BG33","1000BGN","3.1.1.03.4","6953940"
"r_1","2017","5","BG33","1000BGN","3.1.1.03.5","6580983"
"r_1","2018","5","BG33","num","3.1.1.03.1","541"
"r_1","2018","5","BG33","num","3.1.1.03.2","52065"
"r_1","2018","5","BG33","1000BGN","3.1.1.03.3","3156882"
"r_1","2018","5","BG33","1000BGN","3.1.1.03.4","7442542"
"r_1","2018","5","BG33","1000BGN","3.1.1.03.5","7084976"
"r_1","2019","5","BG33","num","3.1.1.03.1","573"
"r_1","2019","5","BG33","num","3.1.1.03.2","54207"
"r_1","2019","5","BG33","1000BGN","3.1.1.03.3","3498830"
"r_1","2019","5","BG33","1000BGN","3.1.1.03.4","7804028"
"r_1","2019","5","BG33","1000BGN","3.1.1.03.5","7398990"
"r_1","2020","5","BG33","num","3.1.1.03.1","494"
"r_1","2020","5","BG33","num","3.1.1.03.2","45918"
"r_1","2020","5","BG33","1000BGN","3.1.1.03.3","2615876"
"r_1","2020","5","BG33","1000BGN","3.1.1.03.4","6928019"
"r_1","2020","5","BG33","1000BGN","3.1.1.03.5","6599494"
"r_1","2008","6","BG33","num","3.1.1.03.1","100"
"r_1","2008","6","BG33","num","3.1.1.03.2","59822"
"r_1","2008","6","BG33","1000BGN","3.1.1.03.3","3870744"
"r_1","2008","6","BG33","1000BGN","3.1.1.03.4","6878338"
"r_1","2008","6","BG33","1000BGN","3.1.1.03.5","6300145"
"r_1","2009","6","BG33","num","3.1.1.03.1","91"
"r_1","2009","6","BG33","num","3.1.1.03.2","52007"
"r_1","2009","6","BG33","1000BGN","3.1.1.03.3","3547706"
"r_1","2009","6","BG33","1000BGN","3.1.1.03.4","5246922"
"r_1","2009","6","BG33","1000BGN","3.1.1.03.5","5369814"
"r_1","2010","6","BG33","num","3.1.1.03.1","87"
"r_1","2010","6","BG33","num","3.1.1.03.2","49643"
"r_1","2010","6","BG33","1000BGN","3.1.1.03.3","3436348"
"r_1","2010","6","BG33","1000BGN","3.1.1.03.4","5722421"
"r_1","2010","6","BG33","1000BGN","3.1.1.03.5","5511136"
"r_1","2011","6","BG33","num","3.1.1.03.1","90"
"r_1","2011","6","BG33","num","3.1.1.03.2","50789"
"r_1","2011","6","BG33","1000BGN","3.1.1.03.3","3438316"
"r_1","2011","6","BG33","1000BGN","3.1.1.03.4","6801352"
"r_1","2011","6","BG33","1000BGN","3.1.1.03.5","6629450"
"r_1","2012","6","BG33","num","3.1.1.03.1","88"
"r_1","2012","6","BG33","num","3.1.1.03.2","48201"
"r_1","2012","6","BG33","1000BGN","3.1.1.03.3","3163205"
"r_1","2012","6","BG33","1000BGN","3.1.1.03.4","6561390"
"r_1","2012","6","BG33","1000BGN","3.1.1.03.5","6462360"
"r_1","2013","6","BG33","num","3.1.1.03.1","86"
"r_1","2013","6","BG33","num","3.1.1.03.2","47313"
"r_1","2013","6","BG33","1000BGN","3.1.1.03.3","3484135"
"r_1","2013","6","BG33","1000BGN","3.1.1.03.4","5846185"
"r_1","2013","6","BG33","1000BGN","3.1.1.03.5","5878848"
"r_1","2014","6","BG33","num","3.1.1.03.1","89"
"r_1","2014","6","BG33","num","3.1.1.03.2","49088"
"r_1","2014","6","BG33","1000BGN","3.1.1.03.3","3836210"
"r_1","2014","6","BG33","1000BGN","3.1.1.03.4","4984478"
"r_1","2014","6","BG33","1000BGN","3.1.1.03.5","4684901"
"r_1","2015","6","BG33","num","3.1.1.03.1","83"
"r_1","2015","6","BG33","num","3.1.1.03.2","48803"
"r_1","2015","6","BG33","1000BGN","3.1.1.03.3","3547273"
"r_1","2015","6","BG33","1000BGN","3.1.1.03.4","5404339"
"r_1","2015","6","BG33","1000BGN","3.1.1.03.5","4785822"
"r_1","2016","6","BG33","num","3.1.1.03.1","78"
"r_1","2016","6","BG33","num","3.1.1.03.2","47323"
"r_1","2016","6","BG33","1000BGN","3.1.1.03.3","3325851"
"r_1","2016","6","BG33","1000BGN","3.1.1.03.4","5055108"
"r_1","2016","6","BG33","1000BGN","3.1.1.03.5","4422657"
"r_1","2017","6","BG33","num","3.1.1.03.1","78"
"r_1","2017","6","BG33","num","3.1.1.03.2","47165"
"r_1","2017","6","BG33","1000BGN","3.1.1.03.3","3651934"
"r_1","2017","6","BG33","1000BGN","3.1.1.03.4","5510859"
"r_1","2017","6","BG33","1000BGN","3.1.1.03.5","5010850"
"r_1","2018","6","BG33","num","3.1.1.03.1","82"
"r_1","2018","6","BG33","num","3.1.1.03.2","48672"
"r_1","2018","6","BG33","1000BGN","3.1.1.03.3","3770085"
"r_1","2018","6","BG33","1000BGN","3.1.1.03.4","6101631"
"r_1","2018","6","BG33","1000BGN","3.1.1.03.5","5661616"
"r_1","2019","6","BG33","num","3.1.1.03.1","80"
"r_1","2019","6","BG33","num","3.1.1.03.2","46248"
"r_1","2019","6","BG33","1000BGN","3.1.1.03.3","3626819"
"r_1","2019","6","BG33","1000BGN","3.1.1.03.4","6247083"
"r_1","2019","6","BG33","1000BGN","3.1.1.03.5","5750390"
"r_1","2020","6","BG33","num","3.1.1.03.1","79"
"r_1","2020","6","BG33","num","3.1.1.03.2","44173"
"r_1","2020","6","BG33","1000BGN","3.1.1.03.3","2605770"
"r_1","2020","6","BG33","1000BGN","3.1.1.03.4","6057387"
"r_1","2020","6","BG33","1000BGN","3.1.1.03.5","5618235"
"r_1","2008","0","BG34","num","3.1.1.03.1","49277"
"r_1","2008","0","BG34","num","3.1.1.03.2","299367"
"r_1","2008","0","BG34","1000BGN","3.1.1.03.3","13220100"
"r_1","2008","0","BG34","1000BGN","3.1.1.03.4","32073806"
"r_1","2008","0","BG34","1000BGN","3.1.1.03.5","31299987"
"r_1","2009","0","BG34","num","3.1.1.03.1","52629"
"r_1","2009","0","BG34","num","3.1.1.03.2","286206"
"r_1","2009","0","BG34","1000BGN","3.1.1.03.3","14713759"
"r_1","2009","0","BG34","1000BGN","3.1.1.03.4","25620130"
"r_1","2009","0","BG34","1000BGN","3.1.1.03.5","25069028"
"r_1","2010","0","BG34","num","3.1.1.03.1","52186"
"r_1","2010","0","BG34","num","3.1.1.03.2","276675"
"r_1","2010","0","BG34","1000BGN","3.1.1.03.3","14959174"
"r_1","2010","0","BG34","1000BGN","3.1.1.03.4","27268802"
"r_1","2010","0","BG34","1000BGN","3.1.1.03.5","26809143"
"r_1","2011","0","BG34","num","3.1.1.03.1","52409"
"r_1","2011","0","BG34","num","3.1.1.03.2","274309"
"r_1","2011","0","BG34","1000BGN","3.1.1.03.3","15122536"
"r_1","2011","0","BG34","1000BGN","3.1.1.03.4","30855016"
"r_1","2011","0","BG34","1000BGN","3.1.1.03.5","30258176"
"r_1","2012","0","BG34","num","3.1.1.03.1","53689"
"r_1","2012","0","BG34","num","3.1.1.03.2","271972"
"r_1","2012","0","BG34","1000BGN","3.1.1.03.3","17006878"
"r_1","2012","0","BG34","1000BGN","3.1.1.03.4","33753093"
"r_1","2012","0","BG34","1000BGN","3.1.1.03.5","32660814"
"r_1","2013","0","BG34","num","3.1.1.03.1","54472"
"r_1","2013","0","BG34","num","3.1.1.03.2","272452"
"r_1","2013","0","BG34","1000BGN","3.1.1.03.3","17567041"
"r_1","2013","0","BG34","1000BGN","3.1.1.03.4","32976972"
"r_1","2013","0","BG34","1000BGN","3.1.1.03.5","32103527"
"r_1","2014","0","BG34","num","3.1.1.03.1","55394"
"r_1","2014","0","BG34","num","3.1.1.03.2","276410"
"r_1","2014","0","BG34","1000BGN","3.1.1.03.3","19179539"
"r_1","2014","0","BG34","1000BGN","3.1.1.03.4","33028643"
"r_1","2014","0","BG34","1000BGN","3.1.1.03.5","32113804"
"r_1","2015","0","BG34","num","3.1.1.03.1","56600"
"r_1","2015","0","BG34","num","3.1.1.03.2","279276"
