RevisionColumn,periods,Units,NUTS,Residence,GenderID,Age,ValueColumn
"r_1","2010","num","BG31","1","1","35 - 39","21425"
"r_1","2010","num","BG31","1","2","35 - 39","21431"
"r_1","2010","num","BG31","2","0","35 - 39","17623"
"r_1","2010","num","BG31","2","1","35 - 39","9305"
"r_1","2010","num","BG31","2","2","35 - 39","8318"
"r_1","2010","num","BG31","0","0","40 - 44","62439"
"r_1","2010","num","BG31","0","1","40 - 44","31559"
"r_1","2010","num","BG31","0","2","40 - 44","30880"
"r_1","2010","num","BG31","1","0","40 - 44","44194"
"r_1","2010","num","BG31","1","1","40 - 44","21650"
"r_1","2010","num","BG31","1","2","40 - 44","22544"
"r_1","2010","num","BG31","2","0","40 - 44","18245"
"r_1","2010","num","BG31","2","1","40 - 44","9909"
"r_1","2010","num","BG31","2","2","40 - 44","8336"
"r_1","2010","num","BG31","0","0","45 - 49","60005"
"r_1","2010","num","BG31","0","1","45 - 49","30468"
"r_1","2010","num","BG31","0","2","45 - 49","29537"
"r_1","2010","num","BG31","1","0","45 - 49","42323"
"r_1","2010","num","BG31","1","1","45 - 49","20825"
"r_1","2010","num","BG31","1","2","45 - 49","21498"
"r_1","2010","num","BG31","2","0","45 - 49","17682"
"r_1","2010","num","BG31","2","1","45 - 49","9643"
"r_1","2010","num","BG31","2","2","45 - 49","8039"
"r_1","2010","num","BG31","0","0","50 - 54","61776"
"r_1","2010","num","BG31","0","1","50 - 54","30945"
"r_1","2010","num","BG31","0","2","50 - 54","30831"
"r_1","2010","num","BG31","1","0","50 - 54","42756"
"r_1","2010","num","BG31","1","1","50 - 54","20675"
"r_1","2010","num","BG31","1","2","50 - 54","22081"
"r_1","2010","num","BG31","2","0","50 - 54","19020"
"r_1","2010","num","BG31","2","1","50 - 54","10270"
"r_1","2010","num","BG31","2","2","50 - 54","8750"
"r_1","2010","num","BG31","0","0","55 - 59","62765"
"r_1","2010","num","BG31","0","1","55 - 59","30541"
"r_1","2010","num","BG31","0","2","55 - 59","32224"
"r_1","2010","num","BG31","1","0","55 - 59","41596"
"r_1","2010","num","BG31","1","1","55 - 59","19749"
"r_1","2010","num","BG31","1","2","55 - 59","21847"
"r_1","2010","num","BG31","2","0","55 - 59","21169"
"r_1","2010","num","BG31","2","1","55 - 59","10792"
"r_1","2010","num","BG31","2","2","55 - 59","10377"
"r_1","2010","num","BG31","0","0","60 - 64","71164"
"r_1","2010","num","BG31","0","1","60 - 64","33076"
"r_1","2010","num","BG31","0","2","60 - 64","38088"
"r_1","2010","num","BG31","1","0","60 - 64","42646"
"r_1","2010","num","BG31","1","1","60 - 64","19630"
"r_1","2010","num","BG31","1","2","60 - 64","23016"
"r_1","2010","num","BG31","2","0","60 - 64","28518"
"r_1","2010","num","BG31","2","1","60 - 64","13446"
"r_1","2010","num","BG31","2","2","60 - 64","15072"
"r_1","2010","num","BG31","0","0","65 - 69","54900"
"r_1","2010","num","BG31","0","1","65 - 69","24306"
"r_1","2010","num","BG31","0","2","65 - 69","30594"
"r_1","2010","num","BG31","1","0","65 - 69","27641"
"r_1","2010","num","BG31","1","1","65 - 69","12670"
"r_1","2010","num","BG31","1","2","65 - 69","14971"
"r_1","2010","num","BG31","2","0","65 - 69","27259"
"r_1","2010","num","BG31","2","1","65 - 69","11636"
"r_1","2010","num","BG31","2","2","65 - 69","15623"
"r_1","2010","num","BG31","0","0","70 - 74","47393"
"r_1","2010","num","BG31","0","1","70 - 74","19726"
"r_1","2010","num","BG31","0","2","70 - 74","27667"
"r_1","2010","num","BG31","1","0","70 - 74","20653"
"r_1","2010","num","BG31","1","1","70 - 74","8551"
"r_1","2010","num","BG31","1","2","70 - 74","12102"
"r_1","2010","num","BG31","2","0","70 - 74","26740"
"r_1","2010","num","BG31","2","1","70 - 74","11175"
"r_1","2010","num","BG31","2","2","70 - 74","15565"
"r_1","2010","num","BG31","0","0","75 - 79","44109"
"r_1","2010","num","BG31","0","1","75 - 79","17927"
"r_1","2010","num","BG31","0","2","75 - 79","26182"
"r_1","2010","num","BG31","1","0","75 - 79","17752"
"r_1","2010","num","BG31","1","1","75 - 79","6914"
"r_1","2010","num","BG31","1","2","75 - 79","10838"
"r_1","2010","num","BG31","2","0","75 - 79","26357"
"r_1","2010","num","BG31","2","1","75 - 79","11013"
"r_1","2010","num","BG31","2","2","75 - 79","15344"
"r_1","2010","num","BG31","0","0","80 - 84","28316"
"r_1","2010","num","BG31","0","1","80 - 84","10844"
"r_1","2010","num","BG31","0","2","80 - 84","17472"
"r_1","2010","num","BG31","1","0","80 - 84","11176"
"r_1","2010","num","BG31","1","1","80 - 84","4137"
"r_1","2010","num","BG31","1","2","80 - 84","7039"
"r_1","2010","num","BG31","2","0","80 - 84","17140"
"r_1","2010","num","BG31","2","1","80 - 84","6707"
"r_1","2010","num","BG31","2","2","80 - 84","10433"
"r_1","2010","num","BG31","0","0","85 - 89","13669"
"r_1","2010","num","BG31","0","1","85 - 89","4892"
"r_1","2010","num","BG31","0","2","85 - 89","8777"
"r_1","2010","num","BG31","1","0","85 - 89","5034"
"r_1","2010","num","BG31","1","1","85 - 89","1704"
"r_1","2010","num","BG31","1","2","85 - 89","3330"
"r_1","2010","num","BG31","2","0","85 - 89","8635"
"r_1","2010","num","BG31","2","1","85 - 89","3188"
"r_1","2010","num","BG31","2","2","85 - 89","5447"
"r_1","2010","num","BG31","0","0","90 - 94","2590"
"r_1","2010","num","BG31","0","1","90 - 94","887"
"r_1","2010","num","BG31","0","2","90 - 94","1703"
"r_1","2010","num","BG31","1","0","90 - 94","947"
"r_1","2010","num","BG31","1","1","90 - 94","313"
"r_1","2010","num","BG31","1","2","90 - 94","634"
"r_1","2010","num","BG31","2","0","90 - 94","1643"
"r_1","2010","num","BG31","2","1","90 - 94","574"
"r_1","2010","num","BG31","2","2","90 - 94","1069"
"r_1","2010","num","BG31","0","0","95 - 99","481"
"r_1","2010","num","BG31","0","1","95 - 99","165"
"r_1","2010","num","BG31","0","2","95 - 99","316"
"r_1","2010","num","BG31","1","0","95 - 99","193"
"r_1","2010","num","BG31","1","1","95 - 99","63"
"r_1","2010","num","BG31","1","2","95 - 99","130"
"r_1","2010","num","BG31","2","0","95 - 99","288"
"r_1","2010","num","BG31","2","1","95 - 99","102"
"r_1","2010","num","BG31","2","2","95 - 99","186"
"r_1","2010","num","BG31","0","0","100+","27"
"r_1","2010","num","BG31","0","1","100+","7"
"r_1","2010","num","BG31","0","2","100+","20"
"r_1","2010","num","BG31","1","0","100+","11"
"r_1","2010","num","BG31","1","1","100+","2"
"r_1","2010","num","BG31","1","2","100+","9"
"r_1","2010","num","BG31","2","0","100+","16"
"r_1","2010","num","BG31","2","1","100+","5"
"r_1","2010","num","BG31","2","2","100+","11"
"r_1","2010","num","BG32","0","0","Total","901885"
"r_1","2010","num","BG32","0","1","Total","436150"
"r_1","2010","num","BG32","0","2","Total","465735"
"r_1","2010","num","BG32","1","0","Total","592652"
"r_1","2010","num","BG32","1","1","Total","284311"
"r_1","2010","num","BG32","1","2","Total","308341"
"r_1","2010","num","BG32","2","0","Total","309233"
"r_1","2010","num","BG32","2","1","Total","151839"
"r_1","2010","num","BG32","2","2","Total","157394"
"r_1","2010","num","BG32","0","0","0","7264"
"r_1","2010","num","BG32","0","1","0","3719"
"r_1","2010","num","BG32","0","2","0","3545"
"r_1","2010","num","BG32","1","0","0","4987"
"r_1","2010","num","BG32","1","1","0","2553"
"r_1","2010","num","BG32","1","2","0","2434"
"r_1","2010","num","BG32","2","0","0","2277"
"r_1","2010","num","BG32","2","1","0","1166"
"r_1","2010","num","BG32","2","2","0","1111"
"r_1","2010","num","BG32","0","0","1 - 4","31320"
"r_1","2010","num","BG32","0","1","1 - 4","16067"
"r_1","2010","num","BG32","0","2","1 - 4","15253"
"r_1","2010","num","BG32","1","0","1 - 4","21408"
"r_1","2010","num","BG32","1","1","1 - 4","11021"
"r_1","2010","num","BG32","1","2","1 - 4","10387"
"r_1","2010","num","BG32","2","0","1 - 4","9912"
"r_1","2010","num","BG32","2","1","1 - 4","5046"
"r_1","2010","num","BG32","2","2","1 - 4","4866"
"r_1","2010","num","BG32","0","0","5 - 9","38021"
"r_1","2010","num","BG32","0","1","5 - 9","19692"
"r_1","2010","num","BG32","0","2","5 - 9","18329"
"r_1","2010","num","BG32","1","0","5 - 9","24784"
"r_1","2010","num","BG32","1","1","5 - 9","12838"
"r_1","2010","num","BG32","1","2","5 - 9","11946"
"r_1","2010","num","BG32","2","0","5 - 9","13237"
"r_1","2010","num","BG32","2","1","5 - 9","6854"
"r_1","2010","num","BG32","2","2","5 - 9","6383"
"r_1","2010","num","BG32","0","0","10 - 14","37058"
"r_1","2010","num","BG32","0","1","10 - 14","19058"
"r_1","2010","num","BG32","0","2","10 - 14","18000"
"r_1","2010","num","BG32","1","0","10 - 14","23433"
"r_1","2010","num","BG32","1","1","10 - 14","12021"
"r_1","2010","num","BG32","1","2","10 - 14","11412"
"r_1","2010","num","BG32","2","0","10 - 14","13625"
"r_1","2010","num","BG32","2","1","10 - 14","7037"
"r_1","2010","num","BG32","2","2","10 - 14","6588"
"r_1","2010","num","BG32","0","0","15 - 19","46701"
"r_1","2010","num","BG32","0","1","15 - 19","24037"
"r_1","2010","num","BG32","0","2","15 - 19","22664"
"r_1","2010","num","BG32","1","0","15 - 19","30462"
"r_1","2010","num","BG32","1","1","15 - 19","15610"
"r_1","2010","num","BG32","1","2","15 - 19","14852"
"r_1","2010","num","BG32","2","0","15 - 19","16239"
"r_1","2010","num","BG32","2","1","15 - 19","8427"
"r_1","2010","num","BG32","2","2","15 - 19","7812"
"r_1","2010","num","BG32","0","0","20 - 24","64267"
"r_1","2010","num","BG32","0","1","20 - 24","32489"
"r_1","2010","num","BG32","0","2","20 - 24","31778"
"r_1","2010","num","BG32","1","0","20 - 24","46996"
"r_1","2010","num","BG32","1","1","20 - 24","23255"
"r_1","2010","num","BG32","1","2","20 - 24","23741"
"r_1","2010","num","BG32","2","0","20 - 24","17271"
"r_1","2010","num","BG32","2","1","20 - 24","9234"
"r_1","2010","num","BG32","2","2","20 - 24","8037"
"r_1","2010","num","BG32","0","0","25 - 29","61269"
"r_1","2010","num","BG32","0","1","25 - 29","31897"
"r_1","2010","num","BG32","0","2","25 - 29","29372"
"r_1","2010","num","BG32","1","0","25 - 29","45491"
"r_1","2010","num","BG32","1","1","25 - 29","23327"
"r_1","2010","num","BG32","1","2","25 - 29","22164"
"r_1","2010","num","BG32","2","0","25 - 29","15778"
"r_1","2010","num","BG32","2","1","25 - 29","8570"
"r_1","2010","num","BG32","2","2","25 - 29","7208"
"r_1","2010","num","BG32","0","0","30 - 34","61826"
"r_1","2010","num","BG32","0","1","30 - 34","31726"
"r_1","2010","num","BG32","0","2","30 - 34","30100"
"r_1","2010","num","BG32","1","0","30 - 34","43744"
"r_1","2010","num","BG32","1","1","30 - 34","22168"
"r_1","2010","num","BG32","1","2","30 - 34","21576"
"r_1","2010","num","BG32","2","0","30 - 34","18082"
"r_1","2010","num","BG32","2","1","30 - 34","9558"
"r_1","2010","num","BG32","2","2","30 - 34","8524"
"r_1","2010","num","BG32","0","0","35 - 39","63085"
"r_1","2010","num","BG32","0","1","35 - 39","32039"
"r_1","2010","num","BG32","0","2","35 - 39","31046"
"r_1","2010","num","BG32","1","0","35 - 39","44074"
"r_1","2010","num","BG32","1","1","35 - 39","21998"
"r_1","2010","num","BG32","1","2","35 - 39","22076"
"r_1","2010","num","BG32","2","0","35 - 39","19011"
"r_1","2010","num","BG32","2","1","35 - 39","10041"
"r_1","2010","num","BG32","2","2","35 - 39","8970"
"r_1","2010","num","BG32","0","0","40 - 44","62481"
"r_1","2010","num","BG32","0","1","40 - 44","31443"
"r_1","2010","num","BG32","0","2","40 - 44","31038"
"r_1","2010","num","BG32","1","0","40 - 44","43200"
"r_1","2010","num","BG32","1","1","40 - 44","21199"
"r_1","2010","num","BG32","1","2","40 - 44","22001"
"r_1","2010","num","BG32","2","0","40 - 44","19281"
"r_1","2010","num","BG32","2","1","40 - 44","10244"
"r_1","2010","num","BG32","2","2","40 - 44","9037"
"r_1","2010","num","BG32","0","0","45 - 49","61838"
"r_1","2010","num","BG32","0","1","45 - 49","30912"
"r_1","2010","num","BG32","0","2","45 - 49","30926"
"r_1","2010","num","BG32","1","0","45 - 49","42577"
"r_1","2010","num","BG32","1","1","45 - 49","20705"
"r_1","2010","num","BG32","1","2","45 - 49","21872"
"r_1","2010","num","BG32","2","0","45 - 49","19261"
"r_1","2010","num","BG32","2","1","45 - 49","10207"
"r_1","2010","num","BG32","2","2","45 - 49","9054"
"r_1","2010","num","BG32","0","0","50 - 54","61870"
"r_1","2010","num","BG32","0","1","50 - 54","30475"
"r_1","2010","num","BG32","0","2","50 - 54","31395"
"r_1","2010","num","BG32","1","0","50 - 54","42754"
"r_1","2010","num","BG32","1","1","50 - 54","20423"
"r_1","2010","num","BG32","1","2","50 - 54","22331"
"r_1","2010","num","BG32","2","0","50 - 54","19116"
"r_1","2010","num","BG32","2","1","50 - 54","10052"
"r_1","2010","num","BG32","2","2","50 - 54","9064"
"r_1","2010","num","BG32","0","0","55 - 59","64646"
"r_1","2010","num","BG32","0","1","55 - 59","30953"
"r_1","2010","num","BG32","0","2","55 - 59","33693"
"r_1","2010","num","BG32","1","0","55 - 59","43447"
"r_1","2010","num","BG32","1","1","55 - 59","20275"
"r_1","2010","num","BG32","1","2","55 - 59","23172"
"r_1","2010","num","BG32","2","0","55 - 59","21199"
"r_1","2010","num","BG32","2","1","55 - 59","10678"
"r_1","2010","num","BG32","2","2","55 - 59","10521"
"r_1","2010","num","BG32","0","0","60 - 64","67809"
"r_1","2010","num","BG32","0","1","60 - 64","31050"
"r_1","2010","num","BG32","0","2","60 - 64","36759"
"r_1","2010","num","BG32","1","0","60 - 64","43624"
"r_1","2010","num","BG32","1","1","60 - 64","19725"
"r_1","2010","num","BG32","1","2","60 - 64","23899"
"r_1","2010","num","BG32","2","0","60 - 64","24185"
"r_1","2010","num","BG32","2","1","60 - 64","11325"
"r_1","2010","num","BG32","2","2","60 - 64","12860"
"r_1","2010","num","BG32","0","0","65 - 69","55917"
"r_1","2010","num","BG32","0","1","65 - 69","24561"
"r_1","2010","num","BG32","0","2","65 - 69","31356"
"r_1","2010","num","BG32","1","0","65 - 69","31743"
"r_1","2010","num","BG32","1","1","65 - 69","14149"
"r_1","2010","num","BG32","1","2","65 - 69","17594"
"r_1","2010","num","BG32","2","0","65 - 69","24174"
"r_1","2010","num","BG32","2","1","65 - 69","10412"
"r_1","2010","num","BG32","2","2","65 - 69","13762"
"r_1","2010","num","BG32","0","0","70 - 74","42896"
"r_1","2010","num","BG32","0","1","70 - 74","17822"
"r_1","2010","num","BG32","0","2","70 - 74","25074"
"r_1","2010","num","BG32","1","0","70 - 74","22579"
"r_1","2010","num","BG32","1","1","70 - 74","9350"
"r_1","2010","num","BG32","1","2","70 - 74","13229"
"r_1","2010","num","BG32","2","0","70 - 74","20317"
"r_1","2010","num","BG32","2","1","70 - 74","8472"
"r_1","2010","num","BG32","2","2","70 - 74","11845"
"r_1","2010","num","BG32","0","0","75 - 79","37784"
"r_1","2010","num","BG32","0","1","75 - 79","15112"
"r_1","2010","num","BG32","0","2","75 - 79","22672"
"r_1","2010","num","BG32","1","0","75 - 79","19087"
"r_1","2010","num","BG32","1","1","75 - 79","7296"
"r_1","2010","num","BG32","1","2","75 - 79","11791"
"r_1","2010","num","BG32","2","0","75 - 79","18697"
"r_1","2010","num","BG32","2","1","75 - 79","7816"
"r_1","2010","num","BG32","2","2","75 - 79","10881"
"r_1","2010","num","BG32","0","0","80 - 84","23056"
"r_1","2010","num","BG32","0","1","80 - 84","8624"
"r_1","2010","num","BG32","0","2","80 - 84","14432"
"r_1","2010","num","BG32","1","0","80 - 84","11866"
"r_1","2010","num","BG32","1","1","80 - 84","4262"
"r_1","2010","num","BG32","1","2","80 - 84","7604"
"r_1","2010","num","BG32","2","0","80 - 84","11190"
"r_1","2010","num","BG32","2","1","80 - 84","4362"
"r_1","2010","num","BG32","2","2","80 - 84","6828"
"r_1","2010","num","BG32","0","0","85 - 89","10371"
"r_1","2010","num","BG32","0","1","85 - 89","3687"
"r_1","2010","num","BG32","0","2","85 - 89","6684"
"r_1","2010","num","BG32","1","0","85 - 89","5163"
"r_1","2010","num","BG32","1","1","85 - 89","1739"
"r_1","2010","num","BG32","1","2","85 - 89","3424"
"r_1","2010","num","BG32","2","0","85 - 89","5208"
"r_1","2010","num","BG32","2","1","85 - 89","1948"
"r_1","2010","num","BG32","2","2","85 - 89","3260"
"r_1","2010","num","BG32","0","0","90 - 94","2007"
"r_1","2010","num","BG32","0","1","90 - 94","664"
"r_1","2010","num","BG32","0","2","90 - 94","1343"
"r_1","2010","num","BG32","1","0","90 - 94","1043"
"r_1","2010","num","BG32","1","1","90 - 94","342"
"r_1","2010","num","BG32","1","2","90 - 94","701"
"r_1","2010","num","BG32","2","0","90 - 94","964"
"r_1","2010","num","BG32","2","1","90 - 94","322"
"r_1","2010","num","BG32","2","2","90 - 94","642"
"r_1","2010","num","BG32","0","0","95 - 99","380"
"r_1","2010","num","BG32","0","1","95 - 99","116"
"r_1","2010","num","BG32","0","2","95 - 99","264"
"r_1","2010","num","BG32","1","0","95 - 99","182"
"r_1","2010","num","BG32","1","1","95 - 99","53"
"r_1","2010","num","BG32","1","2","95 - 99","129"
"r_1","2010","num","BG32","2","0","95 - 99","198"
"r_1","2010","num","BG32","2","1","95 - 99","63"
"r_1","2010","num","BG32","2","2","95 - 99","135"
"r_1","2010","num","BG32","0","0","100+","19"
"r_1","2010","num","BG32","0","1","100+","7"
"r_1","2010","num","BG32","0","2","100+","12"
"r_1","2010","num","BG32","1","0","100+","8"
"r_1","2010","num","BG32","1","1","100+","2"
"r_1","2010","num","BG32","1","2","100+","6"
"r_1","2010","num","BG32","2","0","100+","11"
"r_1","2010","num","BG32","2","1","100+","5"
"r_1","2010","num","BG32","2","2","100+","6"
"r_1","2010","num","BG33","0","0","Total","982559"
"r_1","2010","num","BG33","0","1","Total","478206"
"r_1","2010","num","BG33","0","2","Total","504353"
"r_1","2010","num","BG33","1","0","Total","699421"
"r_1","2010","num","BG33","1","1","Total","337700"
"r_1","2010","num","BG33","1","2","Total","361721"
"r_1","2010","num","BG33","2","0","Total","283138"
"r_1","2010","num","BG33","2","1","Total","140506"
"r_1","2010","num","BG33","2","2","Total","142632"
"r_1","2010","num","BG33","0","0","0","9691"
"r_1","2010","num","BG33","0","1","0","4957"
"r_1","2010","num","BG33","0","2","0","4734"
"r_1","2010","num","BG33","1","0","0","7123"
"r_1","2010","num","BG33","1","1","0","3636"
"r_1","2010","num","BG33","1","2","0","3487"
"r_1","2010","num","BG33","2","0","0","2568"
"r_1","2010","num","BG33","2","1","0","1321"
"r_1","2010","num","BG33","2","2","0","1247"
"r_1","2010","num","BG33","0","0","1 - 4","43310"
"r_1","2010","num","BG33","0","1","1 - 4","22209"
"r_1","2010","num","BG33","0","2","1 - 4","21101"
"r_1","2010","num","BG33","1","0","1 - 4","31722"
"r_1","2010","num","BG33","1","1","1 - 4","16307"
"r_1","2010","num","BG33","1","2","1 - 4","15415"
"r_1","2010","num","BG33","2","0","1 - 4","11588"
"r_1","2010","num","BG33","2","1","1 - 4","5902"
"r_1","2010","num","BG33","2","2","1 - 4","5686"
"r_1","2010","num","BG33","0","0","5 - 9","47984"
"r_1","2010","num","BG33","0","1","5 - 9","24718"
"r_1","2010","num","BG33","0","2","5 - 9","23266"
"r_1","2010","num","BG33","1","0","5 - 9","33610"
"r_1","2010","num","BG33","1","1","5 - 9","17341"
"r_1","2010","num","BG33","1","2","5 - 9","16269"
"r_1","2010","num","BG33","2","0","5 - 9","14374"
"r_1","2010","num","BG33","2","1","5 - 9","7377"
"r_1","2010","num","BG33","2","2","5 - 9","6997"
"r_1","2010","num","BG33","0","0","10 - 14","43803"
"r_1","2010","num","BG33","0","1","10 - 14","22340"
"r_1","2010","num","BG33","0","2","10 - 14","21463"
"r_1","2010","num","BG33","1","0","10 - 14","29996"
"r_1","2010","num","BG33","1","1","10 - 14","15318"
"r_1","2010","num","BG33","1","2","10 - 14","14678"
"r_1","2010","num","BG33","2","0","10 - 14","13807"
"r_1","2010","num","BG33","2","1","10 - 14","7022"
"r_1","2010","num","BG33","2","2","10 - 14","6785"
"r_1","2010","num","BG33","0","0","15 - 19","52558"
"r_1","2010","num","BG33","0","1","15 - 19","26913"
"r_1","2010","num","BG33","0","2","15 - 19","25645"
"r_1","2010","num","BG33","1","0","15 - 19","35855"
"r_1","2010","num","BG33","1","1","15 - 19","18429"
"r_1","2010","num","BG33","1","2","15 - 19","17426"
"r_1","2010","num","BG33","2","0","15 - 19","16703"
"r_1","2010","num","BG33","2","1","15 - 19","8484"
"r_1","2010","num","BG33","2","2","15 - 19","8219"
"r_1","2010","num","BG33","0","0","20 - 24","66625"
"r_1","2010","num","BG33","0","1","20 - 24","34354"
"r_1","2010","num","BG33","0","2","20 - 24","32271"
"r_1","2010","num","BG33","1","0","20 - 24","49022"
"r_1","2010","num","BG33","1","1","20 - 24","25025"
"r_1","2010","num","BG33","1","2","20 - 24","23997"
"r_1","2010","num","BG33","2","0","20 - 24","17603"
"r_1","2010","num","BG33","2","1","20 - 24","9329"
"r_1","2010","num","BG33","2","2","20 - 24","8274"
