RevisionColumn,Units,periods,Indicators,ValueColumn
"r_5","1000BGN","2023","3.1.2.5.3.1.1.1","1716580"
"r_5","1000BGN","2023","3.1.2.5.3.1.1.2","133163"
"r_5","1000BGN","2023","3.1.2.5.3.1.2","3484611"
"r_5","1000BGN","2023","3.1.2.5.3.1.2.1","237615"
"r_5","1000BGN","2023","3.1.2.5.3.1.2.2","2722652"
"r_5","1000BGN","2023","3.1.2.5.3.1.2.3","522543"
"r_5","1000BGN","2023","3.1.2.5.3.1.2.4","1801"
"r_5","1000BGN","2023","3.1.2.5.3.1.3","9674713"
"r_5","1000BGN","2023","3.1.2.5.3.1.3.1","9475078"
"r_5","1000BGN","2023","3.1.2.5.3.1.3.2","199635"
"r_5","1000BGN","2023","3.1.2.5.3.1","15009067"
"r_5","1000BGN","2023","3.1.2.5.3.2.1","4457675"
"r_5","1000BGN","2023","3.1.2.5.3.2.1.1","3517907"
"r_5","1000BGN","2023","3.1.2.5.3.2.1.2","310215"
"r_5","1000BGN","2023","3.1.2.5.3.2.1.3","#"
"r_5","1000BGN","2023","3.1.2.5.3.2.1.4","629553"
"r_5","1000BGN","2023","3.1.2.5.3.2.2","539149"
"r_5","1000BGN","2023","3.1.2.5.3.2.3","10011616"
"r_5","1000BGN","2023","3.1.2.5.3.2.3.1","358892"
"r_5","1000BGN","2023","3.1.2.5.3.2.3.2","9652724"
"r_5","1000BGN","2023","3.1.2.5.3.2.4","627"
"r_5","1000BGN","2023","3.1.2.5.3.2","15009067"
"r_6","1000BGN","2024","3.1.2.5.3.1.1","2049626"
"r_6","1000BGN","2024","3.1.2.5.3.1.1.1","1900337"
"r_6","1000BGN","2024","3.1.2.5.3.1.1.2","149289"
"r_6","1000BGN","2024","3.1.2.5.3.1.2","3973959"
"r_6","1000BGN","2024","3.1.2.5.3.1.2.1","244234"
"r_6","1000BGN","2024","3.1.2.5.3.1.2.2","3164826"
"r_6","1000BGN","2024","3.1.2.5.3.1.2.3","563102"
"r_6","1000BGN","2024","3.1.2.5.3.1.2.4","1797"
"r_6","1000BGN","2024","3.1.2.5.3.1.3","11329750"
"r_6","1000BGN","2024","3.1.2.5.3.1.3.1","11066947"
"r_6","1000BGN","2024","3.1.2.5.3.1.3.2","262803"
"r_6","1000BGN","2024","3.1.2.5.3.1","17353335"
"r_6","1000BGN","2024","3.1.2.5.3.2.1","5166538"
"r_6","1000BGN","2024","3.1.2.5.3.2.1.1","3925785"
"r_6","1000BGN","2024","3.1.2.5.3.2.1.2","294374"
"r_6","1000BGN","2024","3.1.2.5.3.2.1.3","#"
"r_6","1000BGN","2024","3.1.2.5.3.2.1.4","946379"
"r_6","1000BGN","2024","3.1.2.5.3.2.2","534764"
"r_6","1000BGN","2024","3.1.2.5.3.2.3","11649710"
"r_6","1000BGN","2024","3.1.2.5.3.2.3.1","342405"
"r_6","1000BGN","2024","3.1.2.5.3.2.3.2","11307305"
"r_6","1000BGN","2024","3.1.2.5.3.2.4","2323"
"r_6","1000BGN","2024","3.1.2.5.3.2","17353335"
