RevisionColumn,EKATTE,Units,Edu_schYear,ValueColumn
"r_1","JAM07","num","2010/2011","430"
"r_1","JAM07","num","2011/2012","416"
"r_1","JAM07","num","2012/2013","433"
"r_1","JAM07","num","2013/2014","453"
"r_1","JAM07","num","2014/2015","445"
"r_1","JAM22","num","2000/2001","347"
"r_1","JAM22","num","2001/2002","351"
"r_1","JAM22","num","2002/2003","321"
"r_1","JAM22","num","2003/2004","323"
"r_1","JAM22","num","2004/2005","331"
"r_1","JAM22","num","2005/2006","355"
"r_1","JAM22","num","2006/2007","374"
"r_1","JAM22","num","2007/2008","360"
"r_1","JAM22","num","2008/2009","379"
"r_1","JAM22","num","2009/2010","394"
"r_1","JAM22","num","2010/2011","439"
"r_1","JAM22","num","2011/2012","414"
"r_1","JAM22","num","2012/2013","432"
"r_1","JAM22","num","2013/2014","488"
"r_1","JAM22","num","2014/2015","490"
"r_1","JAM25","num","2000/2001","546"
"r_1","JAM25","num","2001/2002","537"
"r_1","JAM25","num","2002/2003","534"
"r_1","JAM25","num","2003/2004","514"
"r_1","JAM25","num","2004/2005","490"
"r_1","JAM25","num","2005/2006","492"
"r_1","JAM25","num","2006/2007","436"
"r_1","JAM25","num","2007/2008","422"
"r_1","JAM25","num","2008/2009","442"
"r_1","JAM25","num","2009/2010","486"
"r_1","JAM25","num","2010/2011","497"
"r_1","JAM25","num","2011/2012","488"
"r_1","JAM25","num","2012/2013","534"
"r_1","JAM25","num","2013/2014","559"
"r_1","JAM25","num","2014/2015","580"
"r_1","JAM26","num","2000/2001","2276"
"r_1","JAM26","num","2001/2002","2227"
"r_1","JAM26","num","2002/2003","2193"
"r_1","JAM26","num","2003/2004","2024"
"r_1","JAM26","num","2004/2005","2060"
"r_1","JAM26","num","2005/2006","2118"
"r_1","JAM26","num","2006/2007","2125"
"r_1","JAM26","num","2007/2008","2110"
"r_1","JAM26","num","2008/2009","2158"
"r_1","JAM26","num","2009/2010","2170"
"r_1","JAM26","num","2010/2011","2251"
"r_1","JAM26","num","2011/2012","2324"
"r_1","JAM26","num","2012/2013","2303"
"r_1","JAM26","num","2013/2014","2391"
"r_1","JAM26","num","2014/2015","2371"
"r_1","BG4","num","2000/2001","91783"
"r_1","BG4","num","2001/2002","91958"
"r_1","BG4","num","2002/2003","92932"
"r_1","BG4","num","2003/2004","92918"
"r_1","BG4","num","2004/2005","94129"
"r_1","BG4","num","2005/2006","104840"
"r_1","BG4","num","2006/2007","105176"
"r_1","BG4","num","2007/2008","105661"
"r_1","BG4","num","2008/2009","99292"
"r_1","BG4","num","2009/2010","103270"
"r_1","BG4","num","2010/2011","106735"
"r_1","BG4","num","2011/2012","110080"
"r_1","BG4","num","2012/2013","114842"
"r_1","BG4","num","2013/2014","118398"
"r_1","BG4","num","2014/2015","119831"
"r_1","BG41","num","2000/2001","52498"
"r_1","BG41","num","2001/2002","52990"
"r_1","BG41","num","2002/2003","53931"
"r_1","BG41","num","2003/2004","53826"
"r_1","BG41","num","2004/2005","54582"
"r_1","BG41","num","2005/2006","55505"
"r_1","BG41","num","2006/2007","56054"
"r_1","BG41","num","2007/2008","56519"
"r_1","BG41","num","2008/2009","58250"
"r_1","BG41","num","2009/2010","61025"
"r_1","BG41","num","2010/2011","62972"
"r_1","BG41","num","2011/2012","65313"
"r_1","BG41","num","2012/2013","68649"
"r_1","BG41","num","2013/2014","70517"
"r_1","BG41","num","2014/2015","72397"
"r_1","BLG","num","2000/2001","10568"
"r_1","BLG","num","2001/2002","10861"
"r_1","BLG","num","2002/2003","11174"
"r_1","BLG","num","2003/2004","11097"
"r_1","BLG","num","2004/2005","10168"
"r_1","BLG","num","2005/2006","10175"
"r_1","BLG","num","2006/2007","10181"
"r_1","BLG","num","2007/2008","10271"
"r_1","BLG","num","2008/2009","10636"
"r_1","BLG","num","2009/2010","10929"
"r_1","BLG","num","2010/2011","10939"
"r_1","BLG","num","2011/2012","11225"
"r_1","BLG","num","2012/2013","11394"
"r_1","BLG","num","2013/2014","11670"
"r_1","BLG","num","2014/2015","11828"
"r_1","BLG01","num","2000/2001","324"
"r_1","BLG01","num","2001/2002","358"
"r_1","BLG01","num","2002/2003","421"
"r_1","BLG01","num","2003/2004","423"
"r_1","BLG01","num","2004/2005","354"
"r_1","BLG01","num","2005/2006","355"
"r_1","BLG01","num","2006/2007","355"
"r_1","BLG01","num","2007/2008","347"
"r_1","BLG01","num","2008/2009","397"
"r_1","BLG01","num","2009/2010","413"
"r_1","BLG01","num","2010/2011","458"
"r_1","BLG01","num","2011/2012","480"
"r_1","BLG01","num","2012/2013","471"
"r_1","BLG01","num","2013/2014","478"
"r_1","BLG01","num","2014/2015","492"
"r_1","BLG02","num","2000/2001","279"
"r_1","BLG02","num","2001/2002","251"
"r_1","BLG02","num","2002/2003","279"
"r_1","BLG02","num","2003/2004","250"
"r_1","BLG02","num","2004/2005","249"
"r_1","BLG02","num","2005/2006","227"
"r_1","BLG02","num","2006/2007","227"
"r_1","BLG02","num","2007/2008","240"
"r_1","BLG02","num","2008/2009","209"
"r_1","BLG02","num","2009/2010","228"
"r_1","BLG02","num","2010/2011","245"
"r_1","BLG02","num","2011/2012","234"
"r_1","BLG02","num","2012/2013","270"
"r_1","BLG02","num","2013/2014","277"
"r_1","BLG02","num","2014/2015","305"
"r_1","BLG03","num","2000/2001","2230"
"r_1","BLG03","num","2001/2002","2207"
"r_1","BLG03","num","2002/2003","2175"
"r_1","BLG03","num","2003/2004","2305"
"r_1","BLG03","num","2004/2005","2334"
"r_1","BLG03","num","2005/2006","2369"
"r_1","BLG03","num","2006/2007","2356"
"r_1","BLG03","num","2007/2008","2347"
"r_1","BLG03","num","2008/2009","2432"
"r_1","BLG03","num","2009/2010","2544"
"r_1","BLG03","num","2010/2011","2565"
"r_1","BLG03","num","2011/2012","2587"
"r_1","BLG03","num","2012/2013","2673"
"r_1","BLG03","num","2013/2014","2772"
"r_1","BLG03","num","2014/2015","2742"
"r_1","BLG11","num","2000/2001","1149"
"r_1","BLG11","num","2001/2002","1225"
"r_1","BLG11","num","2002/2003","1295"
"r_1","BLG11","num","2003/2004","1279"
"r_1","BLG11","num","2004/2005","1184"
"r_1","BLG11","num","2005/2006","1162"
"r_1","BLG11","num","2006/2007","1168"
"r_1","BLG11","num","2007/2008","1214"
"r_1","BLG11","num","2008/2009","1229"
"r_1","BLG11","num","2009/2010","1279"
"r_1","BLG11","num","2010/2011","1293"
"r_1","BLG11","num","2011/2012","1358"
"r_1","BLG11","num","2012/2013","1391"
"r_1","BLG11","num","2013/2014","1380"
"r_1","BLG11","num","2014/2015","1452"
"r_1","BLG13","num","2000/2001","538"
"r_1","BLG13","num","2001/2002","521"
"r_1","BLG13","num","2002/2003","496"
"r_1","BLG13","num","2003/2004","500"
"r_1","BLG13","num","2004/2005","467"
"r_1","BLG13","num","2005/2006","425"
"r_1","BLG13","num","2006/2007","483"
"r_1","BLG13","num","2007/2008","484"
"r_1","BLG13","num","2008/2009","475"
"r_1","BLG13","num","2009/2010","546"
"r_1","BLG13","num","2010/2011","540"
"r_1","BLG13","num","2011/2012","603"
"r_1","BLG13","num","2012/2013","584"
"r_1","BLG13","num","2013/2014","632"
"r_1","BLG13","num","2014/2015","629"
"r_1","BLG28","num","2000/2001","179"
"r_1","BLG28","num","2001/2002","177"
"r_1","BLG28","num","2002/2003","176"
"r_1","BLG28","num","2003/2004","194"
"r_1","BLG28","num","2004/2005","201"
"r_1","BLG28","num","2005/2006","207"
"r_1","BLG28","num","2006/2007","201"
"r_1","BLG28","num","2007/2008","196"
"r_1","BLG28","num","2008/2009","197"
"r_1","BLG28","num","2009/2010","177"
"r_1","BLG28","num","2010/2011","185"
"r_1","BLG28","num","2011/2012","175"
"r_1","BLG28","num","2012/2013","151"
"r_1","BLG28","num","2013/2014","150"
"r_1","BLG28","num","2014/2015","151"
"r_1","BLG33","num","2000/2001","1878"
"r_1","BLG33","num","2001/2002","1984"
"r_1","BLG33","num","2002/2003","1999"
"r_1","BLG33","num","2003/2004","1845"
"r_1","BLG33","num","2004/2005","1685"
"r_1","BLG33","num","2005/2006","1706"
"r_1","BLG33","num","2006/2007","1686"
"r_1","BLG33","num","2007/2008","1735"
"r_1","BLG33","num","2008/2009","1763"
"r_1","BLG33","num","2009/2010","1802"
"r_1","BLG33","num","2010/2011","1769"
"r_1","BLG33","num","2011/2012","1847"
"r_1","BLG33","num","2012/2013","1866"
"r_1","BLG33","num","2013/2014","1847"
"r_1","BLG33","num","2014/2015","1869"
"r_1","BLG37","num","2000/2001","636"
"r_1","BLG37","num","2001/2002","694"
"r_1","BLG37","num","2002/2003","780"
"r_1","BLG37","num","2003/2004","813"
"r_1","BLG37","num","2004/2005","590"
"r_1","BLG37","num","2005/2006","615"
"r_1","BLG37","num","2006/2007","612"
"r_1","BLG37","num","2007/2008","632"
"r_1","BLG37","num","2008/2009","651"
"r_1","BLG37","num","2009/2010","681"
"r_1","BLG37","num","2010/2011","674"
"r_1","BLG37","num","2011/2012","685"
"r_1","BLG37","num","2012/2013","690"
"r_1","BLG37","num","2013/2014","745"
"r_1","BLG37","num","2014/2015","771"
"r_1","BLG40","num","2000/2001","1297"
"r_1","BLG40","num","2001/2002","1377"
"r_1","BLG40","num","2002/2003","1473"
"r_1","BLG40","num","2003/2004","1446"
"r_1","BLG40","num","2004/2005","1234"
"r_1","BLG40","num","2005/2006","1237"
"r_1","BLG40","num","2006/2007","1231"
"r_1","BLG40","num","2007/2008","1242"
"r_1","BLG40","num","2008/2009","1337"
"r_1","BLG40","num","2009/2010","1330"
"r_1","BLG40","num","2010/2011","1297"
"r_1","BLG40","num","2011/2012","1342"
"r_1","BLG40","num","2012/2013","1387"
"r_1","BLG40","num","2013/2014","1423"
"r_1","BLG40","num","2014/2015","1458"
"r_1","BLG42","num","2000/2001","687"
"r_1","BLG42","num","2001/2002","691"
"r_1","BLG42","num","2002/2003","706"
"r_1","BLG42","num","2003/2004","717"
"r_1","BLG42","num","2004/2005","660"
"r_1","BLG42","num","2005/2006","638"
"r_1","BLG42","num","2006/2007","627"
"r_1","BLG42","num","2007/2008","602"
"r_1","BLG42","num","2008/2009","623"
"r_1","BLG42","num","2009/2010","613"
"r_1","BLG42","num","2010/2011","610"
"r_1","BLG42","num","2011/2012","631"
"r_1","BLG42","num","2012/2013","618"
"r_1","BLG42","num","2013/2014","620"
"r_1","BLG42","num","2014/2015","592"
"r_1","BLG44","num","2000/2001","430"
"r_1","BLG44","num","2001/2002","448"
"r_1","BLG44","num","2002/2003","508"
"r_1","BLG44","num","2003/2004","453"
"r_1","BLG44","num","2004/2005","378"
"r_1","BLG44","num","2005/2006","379"
"r_1","BLG44","num","2006/2007","389"
"r_1","BLG44","num","2007/2008","391"
"r_1","BLG44","num","2008/2009","444"
"r_1","BLG44","num","2009/2010","451"
"r_1","BLG44","num","2010/2011","481"
"r_1","BLG44","num","2011/2012","462"
"r_1","BLG44","num","2012/2013","466"
"r_1","BLG44","num","2013/2014","464"
"r_1","BLG44","num","2014/2015","483"
"r_1","BLG49","num","2000/2001","210"
"r_1","BLG49","num","2001/2002","199"
"r_1","BLG49","num","2002/2003","175"
"r_1","BLG49","num","2003/2004","190"
"r_1","BLG49","num","2004/2005","151"
"r_1","BLG49","num","2005/2006","160"
"r_1","BLG49","num","2006/2007","164"
"r_1","BLG49","num","2007/2008","162"
"r_1","BLG49","num","2008/2009","155"
"r_1","BLG49","num","2009/2010","150"
"r_1","BLG49","num","2010/2011","131"
"r_1","BLG49","num","2011/2012","142"
"r_1","BLG49","num","2012/2013","150"
"r_1","BLG49","num","2013/2014","140"
"r_1","BLG49","num","2014/2015","154"
"r_1","BLG52","num","2000/2001","428"
"r_1","BLG52","num","2001/2002","445"
"r_1","BLG52","num","2002/2003","420"
"r_1","BLG52","num","2003/2004","405"
"r_1","BLG52","num","2004/2005","398"
"r_1","BLG52","num","2005/2006","416"
"r_1","BLG52","num","2006/2007","406"
"r_1","BLG52","num","2007/2008","408"
"r_1","BLG52","num","2008/2009","444"
"r_1","BLG52","num","2009/2010","434"
"r_1","BLG52","num","2010/2011","423"
"r_1","BLG52","num","2011/2012","404"
"r_1","BLG52","num","2012/2013","394"
"r_1","BLG52","num","2013/2014","420"
"r_1","BLG52","num","2014/2015","379"
"r_1","BLG53","num","2000/2001","303"
"r_1","BLG53","num","2001/2002","284"
"r_1","BLG53","num","2002/2003","271"
"r_1","BLG53","num","2003/2004","277"
"r_1","BLG53","num","2004/2005","283"
"r_1","BLG53","num","2005/2006","279"
"r_1","BLG53","num","2006/2007","276"
"r_1","BLG53","num","2007/2008","271"
"r_1","BLG53","num","2008/2009","280"
"r_1","BLG53","num","2009/2010","281"
"r_1","BLG53","num","2010/2011","268"
"r_1","BLG53","num","2011/2012","275"
"r_1","BLG53","num","2012/2013","283"
"r_1","BLG53","num","2013/2014","322"
"r_1","BLG53","num","2014/2015","351"
"r_1","KNL","num","2000/2001","4129"
"r_1","KNL","num","2001/2002","4097"
"r_1","KNL","num","2002/2003","3975"
"r_1","KNL","num","2003/2004","3771"
"r_1","KNL","num","2004/2005","3676"
"r_1","KNL","num","2005/2006","3699"
"r_1","KNL","num","2006/2007","3709"
"r_1","KNL","num","2007/2008","3684"
"r_1","KNL","num","2008/2009","3738"
"r_1","KNL","num","2009/2010","3847"
"r_1","KNL","num","2010/2011","3789"
"r_1","KNL","num","2011/2012","3728"
"r_1","KNL","num","2012/2013","3817"
"r_1","KNL","num","2013/2014","3829"
"r_1","KNL","num","2014/2015","3669"
"r_1","KNL04","num","2000/2001","320"
"r_1","KNL04","num","2001/2002","310"
"r_1","KNL04","num","2002/2003","289"
"r_1","KNL04","num","2003/2004","276"
"r_1","KNL04","num","2004/2005","262"
"r_1","KNL04","num","2005/2006","268"
"r_1","KNL04","num","2006/2007","268"
"r_1","KNL04","num","2007/2008","266"
"r_1","KNL04","num","2008/2009","218"
"r_1","KNL04","num","2009/2010","204"
"r_1","KNL04","num","2010/2011","215"
"r_1","KNL04","num","2011/2012","203"
"r_1","KNL04","num","2012/2013","220"
"r_1","KNL04","num","2013/2014","208"
"r_1","KNL04","num","2014/2015","188"
"r_1","KNL05","num","2000/2001","59"
"r_1","KNL05","num","2001/2002","59"
"r_1","KNL05","num","2002/2003","49"
"r_1","KNL05","num","2003/2004","35"
"r_1","KNL05","num","2004/2005","39"
"r_1","KNL05","num","2005/2006","50"
"r_1","KNL05","num","2006/2007","52"
"r_1","KNL05","num","2007/2008","43"
"r_1","KNL05","num","2008/2009","47"
"r_1","KNL05","num","2009/2010","48"
"r_1","KNL05","num","2010/2011","48"
"r_1","KNL05","num","2011/2012","45"
"r_1","KNL05","num","2012/2013","44"
"r_1","KNL05","num","2013/2014","45"
"r_1","KNL05","num","2014/2015","44"
"r_1","KNL48","num","2000/2001","1416"
"r_1","KNL48","num","2001/2002","1380"
"r_1","KNL48","num","2002/2003","1358"
"r_1","KNL48","num","2003/2004","1249"
"r_1","KNL48","num","2004/2005","1247"
"r_1","KNL48","num","2005/2006","1305"
"r_1","KNL48","num","2006/2007","1289"
"r_1","KNL48","num","2007/2008","1239"
"r_1","KNL48","num","2008/2009","1246"
"r_1","KNL48","num","2009/2010","1369"
"r_1","KNL48","num","2010/2011","1372"
"r_1","KNL48","num","2011/2012","1333"
"r_1","KNL48","num","2012/2013","1372"
"r_1","KNL48","num","2013/2014","1417"
"r_1","KNL48","num","2014/2015","1393"
"r_1","KNL27","num","2000/2001","137"
"r_1","KNL27","num","2001/2002","139"
"r_1","KNL27","num","2002/2003","131"
"r_1","KNL27","num","2003/2004","139"
"r_1","KNL27","num","2004/2005","133"
"r_1","KNL27","num","2005/2006","130"
"r_1","KNL27","num","2006/2007","139"
"r_1","KNL27","num","2007/2008","126"
"r_1","KNL27","num","2008/2009","130"
"r_1","KNL27","num","2009/2010","132"
"r_1","KNL27","num","2010/2011","118"
"r_1","KNL27","num","2011/2012","96"
"r_1","KNL27","num","2012/2013","97"
"r_1","KNL27","num","2013/2014","100"
"r_1","KNL27","num","2014/2015","88"
"r_1","KNL29","num","2000/2001","1824"
"r_1","KNL29","num","2001/2002","1841"
"r_1","KNL29","num","2002/2003","1781"
"r_1","KNL29","num","2003/2004","1771"
"r_1","KNL29","num","2004/2005","1680"
"r_1","KNL29","num","2005/2006","1622"
"r_1","KNL29","num","2006/2007","1684"
"r_1","KNL29","num","2007/2008","1727"
"r_1","KNL29","num","2008/2009","1819"
"r_1","KNL29","num","2009/2010","1785"
"r_1","KNL29","num","2010/2011","1734"
"r_1","KNL29","num","2011/2012","1724"
"r_1","KNL29","num","2012/2013","1742"
"r_1","KNL29","num","2013/2014","1736"
"r_1","KNL29","num","2014/2015","1646"
"r_1","KNL31","num","2000/2001","47"
"r_1","KNL31","num","2001/2002","46"
"r_1","KNL31","num","2002/2003","35"
"r_1","KNL31","num","2003/2004","35"
"r_1","KNL31","num","2004/2005","43"
"r_1","KNL31","num","2005/2006","44"
"r_1","KNL31","num","2006/2007","39"
"r_1","KNL31","num","2007/2008","39"
"r_1","KNL31","num","2008/2009","39"
"r_1","KNL31","num","2009/2010","39"
"r_1","KNL31","num","2010/2011","38"
"r_1","KNL31","num","2011/2012","36"
"r_1","KNL31","num","2012/2013","37"
"r_1","KNL31","num","2013/2014","39"
"r_1","KNL31","num","2014/2015","39"
"r_1","KNL38","num","2000/2001","111"
"r_1","KNL38","num","2001/2002","116"
"r_1","KNL38","num","2002/2003","99"
"r_1","KNL38","num","2003/2004","94"
"r_1","KNL38","num","2004/2005","92"
"r_1","KNL38","num","2005/2006","100"
"r_1","KNL38","num","2006/2007","73"
"r_1","KNL38","num","2007/2008","75"
"r_1","KNL38","num","2008/2009","73"
"r_1","KNL38","num","2009/2010","78"
"r_1","KNL38","num","2010/2011","73"
"r_1","KNL38","num","2011/2012","88"
"r_1","KNL38","num","2012/2013","99"
"r_1","KNL38","num","2013/2014","99"
"r_1","KNL38","num","2014/2015","96"
"r_1","KNL41","num","2000/2001","215"
"r_1","KNL41","num","2001/2002","206"
"r_1","KNL41","num","2002/2003","233"
"r_1","KNL41","num","2003/2004","172"
"r_1","KNL41","num","2004/2005","180"
"r_1","KNL41","num","2005/2006","180"
"r_1","KNL41","num","2006/2007","165"
"r_1","KNL41","num","2007/2008","169"
"r_1","KNL41","num","2008/2009","166"
"r_1","KNL41","num","2009/2010","192"
"r_1","KNL41","num","2010/2011","191"
"r_1","KNL41","num","2011/2012","203"
"r_1","KNL41","num","2012/2013","206"
"r_1","KNL41","num","2013/2014","185"
"r_1","KNL41","num","2014/2015","175"
"r_1","PER","num","2000/2001","3066"
"r_1","PER","num","2001/2002","3002"
"r_1","PER","num","2002/2003","3155"
"r_1","PER","num","2003/2004","3069"
"r_1","PER","num","2004/2005","2990"
"r_1","PER","num","2005/2006","3080"
"r_1","PER","num","2006/2007","3023"
"r_1","PER","num","2007/2008","3057"
"r_1","PER","num","2008/2009","3009"
"r_1","PER","num","2009/2010","3244"
"r_1","PER","num","2010/2011","3510"
"r_1","PER","num","2011/2012","3552"
"r_1","PER","num","2012/2013","3727"
"r_1","PER","num","2013/2014","3851"
"r_1","PER","num","2014/2015","3932"
"r_1","PER08","num","2000/2001","146"
"r_1","PER08","num","2001/2002","133"
"r_1","PER08","num","2002/2003","130"
"r_1","PER08","num","2003/2004","141"
"r_1","PER08","num","2004/2005","127"
"r_1","PER08","num","2005/2006","126"
"r_1","PER08","num","2006/2007","127"
"r_1","PER08","num","2007/2008","124"
"r_1","PER08","num","2008/2009","117"
"r_1","PER08","num","2009/2010","109"
"r_1","PER08","num","2010/2011","125"
"r_1","PER08","num","2011/2012","123"
"r_1","PER08","num","2012/2013","131"
"r_1","PER08","num","2013/2014","127"
"r_1","PER08","num","2014/2015","136"
"r_1","PER19","num","2000/2001","66"
"r_1","PER19","num","2001/2002","67"
"r_1","PER19","num","2002/2003","60"
"r_1","PER19","num","2003/2004","65"
"r_1","PER19","num","2004/2005","56"
"r_1","PER19","num","2005/2006","42"
"r_1","PER19","num","2006/2007","56"
"r_1","PER19","num","2007/2008","28"
"r_1","PER19","num","2008/2009","17"
"r_1","PER19","num","2009/2010","24"
"r_1","PER19","num","2010/2011","29"
"r_1","PER19","num","2011/2012","41"
"r_1","PER19","num","2012/2013","46"
"r_1","PER19","num","2013/2014","39"
"r_1","PER19","num","2014/2015","23"
"r_1","PER22","num","2000/2001","12"
"r_1","PER22","num","2001/2002","15"
"r_1","PER22","num","2002/2003","14"
"r_1","PER22","num","2003/2004","13"
"r_1","PER22","num","2004/2005","16"
"r_1","PER22","num","2005/2006","14"
"r_1","PER22","num","2006/2007","16"
"r_1","PER22","num","2007/2008","18"
"r_1","PER22","num","2008/2009","14"
"r_1","PER22","num","2009/2010","14"
"r_1","PER22","num","2010/2011","13"
"r_1","PER22","num","2011/2012","21"
"r_1","PER22","num","2012/2013","23"
"r_1","PER22","num","2013/2014","23"
"r_1","PER22","num","2014/2015","22"
"r_1","PER32","num","2000/2001","2275"
"r_1","PER32","num","2001/2002","2236"
"r_1","PER32","num","2002/2003","2381"
"r_1","PER32","num","2003/2004","2357"
"r_1","PER32","num","2004/2005","2300"
"r_1","PER32","num","2005/2006","2373"
"r_1","PER32","num","2006/2007","2300"
"r_1","PER32","num","2007/2008","2324"
"r_1","PER32","num","2008/2009","2299"
"r_1","PER32","num","2009/2010","2539"
"r_1","PER32","num","2010/2011","2750"
"r_1","PER32","num","2011/2012","2736"
"r_1","PER32","num","2012/2013","2891"
"r_1","PER32","num","2013/2014","3043"
"r_1","PER32","num","2014/2015","3094"
"r_1","PER36","num","2000/2001","483"
"r_1","PER36","num","2001/2002","451"
"r_1","PER36","num","2002/2003","465"
"r_1","PER36","num","2003/2004","417"
"r_1","PER36","num","2004/2005","427"
"r_1","PER36","num","2005/2006","465"
"r_1","PER36","num","2006/2007","460"
"r_1","PER36","num","2007/2008","481"
"r_1","PER36","num","2008/2009","487"
"r_1","PER36","num","2009/2010","479"
"r_1","PER36","num","2010/2011","510"
"r_1","PER36","num","2011/2012","547"
"r_1","PER36","num","2012/2013","556"
"r_1","PER36","num","2013/2014","543"
"r_1","PER36","num","2014/2015","572"
"r_1","PER51","num","2000/2001","84"
"r_1","PER51","num","2001/2002","100"
"r_1","PER51","num","2002/2003","105"
"r_1","PER51","num","2003/2004","76"
"r_1","PER51","num","2004/2005","64"
"r_1","PER51","num","2005/2006","60"
"r_1","PER51","num","2006/2007","64"
"r_1","PER51","num","2007/2008","82"
"r_1","PER51","num","2008/2009","75"
"r_1","PER51","num","2009/2010","79"
"r_1","PER51","num","2010/2011","83"
"r_1","PER51","num","2011/2012","84"
"r_1","PER51","num","2012/2013","80"
"r_1","PER51","num","2013/2014","76"
"r_1","PER51","num","2014/2015","85"
"r_1","SFO","num","2000/2001","6741"
"r_1","SFO","num","2001/2002","6605"
"r_1","SFO","num","2002/2003","6720"
"r_1","SFO","num","2003/2004","6572"
"r_1","SFO","num","2004/2005","6653"
"r_1","SFO","num","2005/2006","6494"
"r_1","SFO","num","2006/2007","6674"
"r_1","SFO","num","2007/2008","6759"
"r_1","SFO","num","2008/2009","6934"
"r_1","SFO","num","2009/2010","7139"
"r_1","SFO","num","2010/2011","7314"
"r_1","SFO","num","2011/2012","7595"
"r_1","SFO","num","2012/2013","7708"
"r_1","SFO","num","2013/2014","7902"
"r_1","SFO","num","2014/2015","7560"
"r_1","SFO54","num","2000/2001","50"
"r_1","SFO54","num","2001/2002","62"
"r_1","SFO54","num","2002/2003","64"
"r_1","SFO54","num","2003/2004","63"
"r_1","SFO54","num","2004/2005","61"
"r_1","SFO54","num","2005/2006","60"
"r_1","SFO54","num","2006/2007","60"
"r_1","SFO54","num","2007/2008","62"
"r_1","SFO54","num","2008/2009","60"
"r_1","SFO54","num","2009/2010","58"
"r_1","SFO54","num","2010/2011","62"
"r_1","SFO54","num","2011/2012","64"
"r_1","SFO54","num","2012/2013","65"
"r_1","SFO54","num","2013/2014","58"
"r_1","SFO54","num","2014/2015","51"
"r_1","SFO06","num","2000/2001","292"
"r_1","SFO06","num","2001/2002","271"
"r_1","SFO06","num","2002/2003","296"
"r_1","SFO06","num","2003/2004","272"
"r_1","SFO06","num","2004/2005","232"
"r_1","SFO06","num","2005/2006","263"
"r_1","SFO06","num","2006/2007","253"
"r_1","SFO06","num","2007/2008","262"
"r_1","SFO06","num","2008/2009","281"
"r_1","SFO06","num","2009/2010","299"
"r_1","SFO06","num","2010/2011","328"
"r_1","SFO06","num","2011/2012","332"
"r_1","SFO06","num","2012/2013","324"
"r_1","SFO06","num","2013/2014","351"
"r_1","SFO06","num","2014/2015","332"
"r_1","SFO07","num","2000/2001","869"
"r_1","SFO07","num","2001/2002","831"
"r_1","SFO07","num","2002/2003","848"
"r_1","SFO07","num","2003/2004","792"
"r_1","SFO07","num","2004/2005","883"
"r_1","SFO07","num","2005/2006","945"
"r_1","SFO07","num","2006/2007","952"
"r_1","SFO07","num","2007/2008","967"
"r_1","SFO07","num","2008/2009","1005"
"r_1","SFO07","num","2009/2010","1008"
"r_1","SFO07","num","2010/2011","1023"
"r_1","SFO07","num","2011/2012","1089"
"r_1","SFO07","num","2012/2013","1083"
"r_1","SFO07","num","2013/2014","1151"
"r_1","SFO07","num","2014/2015","1131"
"r_1","SFO09","num","2000/2001","162"
"r_1","SFO09","num","2001/2002","166"
"r_1","SFO09","num","2002/2003","162"
"r_1","SFO09","num","2003/2004","183"
"r_1","SFO09","num","2004/2005","173"
"r_1","SFO09","num","2005/2006","142"
"r_1","SFO09","num","2006/2007","167"
"r_1","SFO09","num","2007/2008","148"
"r_1","SFO09","num","2008/2009","140"
"r_1","SFO09","num","2009/2010","153"
"r_1","SFO09","num","2010/2011","119"
"r_1","SFO09","num","2011/2012","121"
"r_1","SFO09","num","2012/2013","147"
"r_1","SFO09","num","2013/2014","153"
"r_1","SFO09","num","2014/2015","116"
"r_1","SFO10","num","2000/2001","170"
"r_1","SFO10","num","2001/2002","170"
"r_1","SFO10","num","2002/2003","182"
"r_1","SFO10","num","2003/2004","195"
"r_1","SFO10","num","2004/2005","169"
"r_1","SFO10","num","2005/2006","173"
"r_1","SFO10","num","2006/2007","164"
"r_1","SFO10","num","2007/2008","167"
"r_1","SFO10","num","2008/2009","173"
"r_1","SFO10","num","2009/2010","166"
"r_1","SFO10","num","2010/2011","179"
"r_1","SFO10","num","2011/2012","197"
"r_1","SFO10","num","2012/2013","186"
"r_1","SFO10","num","2013/2014","158"
"r_1","SFO10","num","2014/2015","139"
"r_1","SFO59","num","2000/2001","107"
"r_1","SFO59","num","2001/2002","122"
"r_1","SFO59","num","2002/2003","113"
"r_1","SFO59","num","2003/2004","96"
"r_1","SFO59","num","2004/2005","115"
"r_1","SFO59","num","2005/2006","118"
"r_1","SFO59","num","2006/2007","126"
"r_1","SFO59","num","2007/2008","125"
"r_1","SFO59","num","2008/2009","124"
"r_1","SFO59","num","2009/2010","124"
"r_1","SFO59","num","2010/2011","156"
"r_1","SFO59","num","2011/2012","172"
"r_1","SFO59","num","2012/2013","183"
"r_1","SFO59","num","2013/2014","205"
"r_1","SFO59","num","2014/2015","206"
"r_1","SFO16","num","2000/2001","121"
"r_1","SFO16","num","2001/2002","113"
"r_1","SFO16","num","2002/2003","124"
"r_1","SFO16","num","2003/2004","125"
"r_1","SFO16","num","2004/2005","126"
"r_1","SFO16","num","2005/2006","105"
"r_1","SFO16","num","2006/2007","112"
"r_1","SFO16","num","2007/2008","106"
"r_1","SFO16","num","2008/2009","111"
"r_1","SFO16","num","2009/2010","117"
"r_1","SFO16","num","2010/2011","111"
"r_1","SFO16","num","2011/2012","156"
"r_1","SFO16","num","2012/2013","138"
"r_1","SFO16","num","2013/2014","131"
