RevisionColumn,NUTS,SILC_Median,SILC_HHType,Units,periods,ValueColumn
"r_6","BG31","4","1","Euro","2011","1629"
"r_6","BG31","4","2","Euro","2011","3420"
"r_6","BG31","4","1","Euro","2012","1637"
"r_6","BG31","4","2","Euro","2012","3437"
"r_6","BG31","4","1","Euro","2013","1819"
"r_6","BG31","4","2","Euro","2013","3820"
"r_6","BG31","4","1","Euro","2014","1985"
"r_6","BG31","4","2","Euro","2014","4169"
"r_6","BG31","4","1","Euro","2015","1977"
"r_6","BG31","4","2","Euro","2015","4152"
"r_6","BG31","1","1","BGN_fig","2008","1395"
"r_6","BG31","1","2","BGN_fig","2008","2929"
"r_6","BG31","1","1","BGN_fig","2009","1845"
"r_6","BG31","1","2","BGN_fig","2009","3874"
"r_6","BG31","1","1","BGN_fig","2010","1974"
"r_6","BG31","1","2","BGN_fig","2010","4146"
"r_6","BG31","1","1","BGN_fig","2011","1820"
"r_6","BG31","1","2","BGN_fig","2011","3823"
"r_6","BG31","1","1","BGN_fig","2012","1829"
"r_6","BG31","1","2","BGN_fig","2012","3842"
"r_6","BG31","1","1","BGN_fig","2013","2033"
"r_6","BG31","1","2","BGN_fig","2013","4269"
"r_6","BG31","1","1","BGN_fig","2014","2219"
"r_6","BG31","1","2","BGN_fig","2014","4659"
"r_6","BG31","1","1","BGN_fig","2015","2210"
"r_6","BG31","1","2","BGN_fig","2015","4641"
"r_6","BG31","2","1","BGN_fig","2008","1743"
"r_6","BG31","2","2","BGN_fig","2008","3661"
"r_6","BG31","2","1","BGN_fig","2009","2306"
"r_6","BG31","2","2","BGN_fig","2009","4843"
"r_6","BG31","2","1","BGN_fig","2010","2468"
"r_6","BG31","2","2","BGN_fig","2010","5182"
"r_6","BG31","2","1","BGN_fig","2011","2275"
"r_6","BG31","2","2","BGN_fig","2011","4778"
"r_6","BG31","2","1","BGN_fig","2012","2287"
"r_6","BG31","2","2","BGN_fig","2012","4802"
"r_6","BG31","2","1","BGN_fig","2013","2541"
"r_6","BG31","2","2","BGN_fig","2013","5337"
"r_6","BG31","2","1","BGN_fig","2014","2773"
"r_6","BG31","2","2","BGN_fig","2014","5824"
"r_6","BG31","2","1","BGN_fig","2015","2762"
"r_6","BG31","2","2","BGN_fig","2015","5801"
"r_6","BG31","3","1","BGN_fig","2008","2092"
"r_6","BG31","3","2","BGN_fig","2008","4393"
"r_6","BG31","3","1","BGN_fig","2009","2767"
"r_6","BG31","3","2","BGN_fig","2009","5811"
"r_6","BG31","3","1","BGN_fig","2010","2961"
"r_6","BG31","3","2","BGN_fig","2010","6218"
"r_6","BG31","3","1","BGN_fig","2011","2730"
"r_6","BG31","3","2","BGN_fig","2011","5734"
"r_6","BG31","3","1","BGN_fig","2012","2744"
"r_6","BG31","3","2","BGN_fig","2012","5762"
"r_6","BG31","3","1","BGN_fig","2013","3049"
"r_6","BG31","3","2","BGN_fig","2013","6403"
"r_6","BG31","3","1","BGN_fig","2014","3328"
"r_6","BG31","3","2","BGN_fig","2014","6989"
"r_6","BG31","3","1","BGN_fig","2015","3315"
"r_6","BG31","3","2","BGN_fig","2015","6961"
"r_6","BG31","4","1","BGN_fig","2008","2440"
"r_6","BG31","4","2","BGN_fig","2008","5125"
"r_6","BG31","4","1","BGN_fig","2009","3228"
"r_6","BG31","4","2","BGN_fig","2009","6780"
"r_6","BG31","4","1","BGN_fig","2010","3455"
"r_6","BG31","4","2","BGN_fig","2010","7255"
"r_6","BG31","4","1","BGN_fig","2011","3186"
"r_6","BG31","4","2","BGN_fig","2011","6690"
"r_6","BG31","4","1","BGN_fig","2012","3201"
"r_6","BG31","4","2","BGN_fig","2012","6723"
"r_6","BG31","4","1","BGN_fig","2013","3558"
"r_6","BG31","4","2","BGN_fig","2013","7471"
"r_6","BG31","4","1","BGN_fig","2014","3883"
"r_6","BG31","4","2","BGN_fig","2014","8154"
"r_6","BG31","4","1","BGN_fig","2015","3867"
"r_6","BG31","4","2","BGN_fig","2015","8121"
"r_6","BG311","1","1","BGN_fig","2008","985"
"r_6","BG311","1","2","BGN_fig","2008","2068.05"
"r_6","BG311","1","1","BGN_fig","2009","1447"
"r_6","BG311","1","2","BGN_fig","2009","3039.46"
"r_6","BG311","1","1","BGN_fig","2010","1969"
"r_6","BG311","1","2","BGN_fig","2010","4135.88"
"r_6","BG311","1","1","BGN_fig","2011","1569"
"r_6","BG311","1","2","BGN_fig","2011","3293.96"
"r_6","BG311","1","1","BGN_fig","2012","1624"
"r_6","BG311","1","2","BGN_fig","2012","3410.22"
"r_6","BG311","1","1","BGN_fig","2013","1840"
"r_6","BG311","1","2","BGN_fig","2013","3863.12"
"r_6","BG311","1","1","BGN_fig","2014","1966"
"r_6","BG311","1","2","BGN_fig","2014","4128.72"
"r_6","BG311","1","1","BGN_fig","2015","1858"
"r_6","BG311","1","2","BGN_fig","2015","3901"
"r_6","BG311","2","1","BGN_fig","2008","1231"
"r_6","BG311","2","2","BGN_fig","2008","2585.07"
"r_6","BG311","2","1","BGN_fig","2009","1809"
"r_6","BG311","2","2","BGN_fig","2009","3799.32"
"r_6","BG311","2","1","BGN_fig","2010","2462"
"r_6","BG311","2","2","BGN_fig","2010","5169.84"
"r_6","BG311","2","1","BGN_fig","2011","1961"
"r_6","BG311","2","2","BGN_fig","2011","4117.46"
"r_6","BG311","2","1","BGN_fig","2012","2030"
"r_6","BG311","2","2","BGN_fig","2012","4262.78"
"r_6","BG311","2","1","BGN_fig","2013","2299"
"r_6","BG311","2","2","BGN_fig","2013","4828.89"
"r_6","BG311","2","1","BGN_fig","2014","2458"
"r_6","BG311","2","2","BGN_fig","2014","5160.9"
"r_6","BG311","2","1","BGN_fig","2015","2322"
"r_6","BG311","2","2","BGN_fig","2015","4877"
"r_6","BG311","3","1","BGN_fig","2008","1477"
"r_6","BG311","3","2","BGN_fig","2008","3102.1"
"r_6","BG311","3","1","BGN_fig","2009","2171"
"r_6","BG311","3","2","BGN_fig","2009","4559.2"
"r_6","BG311","3","1","BGN_fig","2010","2954"
"r_6","BG311","3","2","BGN_fig","2010","6204"
"r_6","BG311","3","1","BGN_fig","2011","2353"
"r_6","BG311","3","2","BGN_fig","2011","4941"
"r_6","BG311","3","1","BGN_fig","2012","2436"
"r_6","BG311","3","2","BGN_fig","2012","5115"
"r_6","BG311","3","1","BGN_fig","2013","2759"
"r_6","BG311","3","2","BGN_fig","2013","5795"
"r_6","BG311","3","1","BGN_fig","2014","2949"
"r_6","BG311","3","2","BGN_fig","2014","6193"
"r_6","BG311","3","1","BGN_fig","2015","2787"
"r_6","BG311","3","2","BGN_fig","2015","5852"
"r_6","BG311","4","1","BGN_fig","2008","1723"
"r_6","BG311","4","2","BGN_fig","2008","3619.09"
"r_6","BG311","4","1","BGN_fig","2009","2533"
"r_6","BG311","4","2","BGN_fig","2009","5319.05"
"r_6","BG311","4","1","BGN_fig","2010","3447"
"r_6","BG311","4","2","BGN_fig","2010","7237.78"
"r_6","BG311","4","1","BGN_fig","2011","2745"
"r_6","BG311","4","2","BGN_fig","2011","5764.44"
"r_6","BG311","4","1","BGN_fig","2012","2842"
"r_6","BG311","4","2","BGN_fig","2012","5967.89"
"r_6","BG311","4","1","BGN_fig","2013","3219"
"r_6","BG311","4","2","BGN_fig","2013","6760.45"
"r_6","BG311","4","1","BGN_fig","2014","3441"
"r_6","BG311","4","2","BGN_fig","2014","7225.27"
"r_6","BG311","4","1","BGN_fig","2015","3251"
"r_6","BG311","4","2","BGN_fig","2015","6827"
"r_6","BG313","1","1","BGN_fig","2008","1477"
"r_6","BG313","1","2","BGN_fig","2008","3101.12"
"r_6","BG313","1","1","BGN_fig","2009","1980"
"r_6","BG313","1","2","BGN_fig","2009","4157.6"
"r_6","BG313","1","1","BGN_fig","2010","2253"
"r_6","BG313","1","2","BGN_fig","2010","4730.26"
"r_6","BG313","1","1","BGN_fig","2011","1964"
"r_6","BG313","1","2","BGN_fig","2011","4124.66"
"r_6","BG313","1","1","BGN_fig","2012","1811"
"r_6","BG313","1","2","BGN_fig","2012","3802.76"
"r_6","BG313","1","1","BGN_fig","2013","1837"
"r_6","BG313","1","2","BGN_fig","2013","3857.11"
"r_6","BG313","1","1","BGN_fig","2014","2175"
"r_6","BG313","1","2","BGN_fig","2014","4568"
"r_6","BG313","1","1","BGN_fig","2015","2220"
"r_6","BG313","1","2","BGN_fig","2015","4663"
"r_6","BG313","2","1","BGN_fig","2008","1846"
"r_6","BG313","2","2","BGN_fig","2008","3876.4"
"r_6","BG313","2","1","BGN_fig","2009","2475"
"r_6","BG313","2","2","BGN_fig","2009","5197"
"r_6","BG313","2","1","BGN_fig","2010","2816"
"r_6","BG313","2","2","BGN_fig","2010","5912.82"
"r_6","BG313","2","1","BGN_fig","2011","2455"
"r_6","BG313","2","2","BGN_fig","2011","5155.82"
"r_6","BG313","2","1","BGN_fig","2012","2264"
"r_6","BG313","2","2","BGN_fig","2012","4753.46"
"r_6","BG313","2","1","BGN_fig","2013","2296"
"r_6","BG313","2","2","BGN_fig","2013","4821.39"
"r_6","BG313","2","1","BGN_fig","2014","2719"
"r_6","BG313","2","2","BGN_fig","2014","5710"
"r_6","BG313","2","1","BGN_fig","2015","2775"
"r_6","BG313","2","2","BGN_fig","2015","5828"
"r_6","BG313","3","1","BGN_fig","2008","2215"
"r_6","BG313","3","2","BGN_fig","2008","4651.7"
"r_6","BG313","3","1","BGN_fig","2009","2970"
"r_6","BG313","3","2","BGN_fig","2009","6236.4"
"r_6","BG313","3","1","BGN_fig","2010","3379"
"r_6","BG313","3","2","BGN_fig","2010","7095"
"r_6","BG313","3","1","BGN_fig","2011","2946"
"r_6","BG313","3","2","BGN_fig","2011","6187"
"r_6","BG313","3","1","BGN_fig","2012","2716"
"r_6","BG313","3","2","BGN_fig","2012","5704"
"r_6","BG313","3","1","BGN_fig","2013","2755"
"r_6","BG313","3","2","BGN_fig","2013","5786"
"r_6","BG313","3","1","BGN_fig","2014","3263"
"r_6","BG313","3","2","BGN_fig","2014","6852"
"r_6","BG313","3","1","BGN_fig","2015","3331"
"r_6","BG313","3","2","BGN_fig","2015","6994"
"r_6","BG313","4","1","BGN_fig","2008","2584"
"r_6","BG313","4","2","BGN_fig","2008","5426.96"
"r_6","BG313","4","1","BGN_fig","2009","3465"
"r_6","BG313","4","2","BGN_fig","2009","7275.8"
"r_6","BG313","4","1","BGN_fig","2010","3942"
"r_6","BG313","4","2","BGN_fig","2010","8277.95"
"r_6","BG313","4","1","BGN_fig","2011","3437"
"r_6","BG313","4","2","BGN_fig","2011","7218.15"
"r_6","BG313","4","1","BGN_fig","2012","3169"
"r_6","BG313","4","2","BGN_fig","2012","6654.84"
"r_6","BG313","4","1","BGN_fig","2013","3214"
"r_6","BG313","4","2","BGN_fig","2013","6749.95"
"r_6","BG313","4","1","BGN_fig","2014","3807"
"r_6","BG313","4","2","BGN_fig","2014","7994"
"r_6","BG313","4","1","BGN_fig","2015","3886"
"r_6","BG313","4","2","BGN_fig","2015","8160"
"r_6","BG315","1","1","BGN_fig","2008","1538"
"r_6","BG315","1","2","BGN_fig","2008","3230.41"
"r_6","BG315","1","1","BGN_fig","2009","1787"
"r_6","BG315","1","2","BGN_fig","2009","3752.59"
"r_6","BG315","1","1","BGN_fig","2010","1660"
"r_6","BG315","1","2","BGN_fig","2010","3486.56"
"r_6","BG315","1","1","BGN_fig","2011","1814"
"r_6","BG315","1","2","BGN_fig","2011","3809.71"
"r_6","BG315","1","1","BGN_fig","2012","1610"
"r_6","BG315","1","2","BGN_fig","2012","3380"
"r_6","BG315","1","1","BGN_fig","2013","1695"
"r_6","BG315","1","2","BGN_fig","2013","3559.34"
"r_6","BG315","1","1","BGN_fig","2014","1782"
"r_6","BG315","1","2","BGN_fig","2014","3743.14"
"r_6","BG315","1","1","BGN_fig","2015","2104"
"r_6","BG315","1","2","BGN_fig","2015","4418"
"r_6","BG315","2","1","BGN_fig","2008","1923"
"r_6","BG315","2","2","BGN_fig","2008","4038.01"
"r_6","BG315","2","1","BGN_fig","2009","2234"
"r_6","BG315","2","2","BGN_fig","2009","4690.74"
"r_6","BG315","2","1","BGN_fig","2010","2075"
"r_6","BG315","2","2","BGN_fig","2010","4358.2"
"r_6","BG315","2","1","BGN_fig","2011","2268"
"r_6","BG315","2","2","BGN_fig","2011","4762.14"
"r_6","BG315","2","1","BGN_fig","2012","2012"
"r_6","BG315","2","2","BGN_fig","2012","4225.01"
"r_6","BG315","2","1","BGN_fig","2013","2119"
"r_6","BG315","2","2","BGN_fig","2013","4449.17"
"r_6","BG315","2","1","BGN_fig","2014","2228"
"r_6","BG315","2","2","BGN_fig","2014","4678.93"
"r_6","BG315","2","1","BGN_fig","2015","2630"
"r_6","BG315","2","2","BGN_fig","2015","5522"
"r_6","BG315","3","1","BGN_fig","2008","2307"
"r_6","BG315","3","2","BGN_fig","2008","4845.6"
"r_6","BG315","3","1","BGN_fig","2009","2680"
"r_6","BG315","3","2","BGN_fig","2009","5628.9"
"r_6","BG315","3","1","BGN_fig","2010","2490"
"r_6","BG315","3","2","BGN_fig","2010","5230"
"r_6","BG315","3","1","BGN_fig","2011","2721"
"r_6","BG315","3","2","BGN_fig","2011","5715"
"r_6","BG315","3","1","BGN_fig","2012","2414"
"r_6","BG315","3","2","BGN_fig","2012","5070"
"r_6","BG315","3","1","BGN_fig","2013","2542"
"r_6","BG315","3","2","BGN_fig","2013","5339"
"r_6","BG315","3","1","BGN_fig","2014","2674"
"r_6","BG315","3","2","BGN_fig","2014","5615"
"r_6","BG315","3","1","BGN_fig","2015","3156"
"r_6","BG315","3","2","BGN_fig","2015","6627"
"r_6","BG315","4","1","BGN_fig","2008","2692"
"r_6","BG315","4","2","BGN_fig","2008","5653.21"
"r_6","BG315","4","1","BGN_fig","2009","3127"
"r_6","BG315","4","2","BGN_fig","2009","6567.03"
"r_6","BG315","4","1","BGN_fig","2010","2905"
"r_6","BG315","4","2","BGN_fig","2010","6101.48"
"r_6","BG315","4","1","BGN_fig","2011","3175"
"r_6","BG315","4","2","BGN_fig","2011","6667"
"r_6","BG315","4","1","BGN_fig","2012","2817"
"r_6","BG315","4","2","BGN_fig","2012","5915.01"
"r_6","BG315","4","1","BGN_fig","2013","2966"
"r_6","BG315","4","2","BGN_fig","2013","6228.84"
"r_6","BG315","4","1","BGN_fig","2014","3119"
"r_6","BG315","4","2","BGN_fig","2014","6550.5"
"r_6","BG315","4","1","BGN_fig","2015","3682"
"r_6","BG315","4","2","BGN_fig","2015","7731"
"r_6","BG312","1","1","BGN_fig","2008","1423"
"r_6","BG312","1","2","BGN_fig","2008","2988.88"
"r_6","BG312","1","1","BGN_fig","2009","1742"
"r_6","BG312","1","2","BGN_fig","2009","3658.67"
"r_6","BG312","1","1","BGN_fig","2010","1978"
"r_6","BG312","1","2","BGN_fig","2010","4154.32"
"r_6","BG312","1","1","BGN_fig","2011","1680"
"r_6","BG312","1","2","BGN_fig","2011","3528"
"r_6","BG312","1","1","BGN_fig","2012","2137"
"r_6","BG312","1","2","BGN_fig","2012","4486.72"
"r_6","BG312","1","1","BGN_fig","2013","2192"
"r_6","BG312","1","2","BGN_fig","2013","4602.29"
"r_6","BG312","1","1","BGN_fig","2014","1907"
"r_6","BG312","1","2","BGN_fig","2014","4005.51"
"r_6","BG312","1","1","BGN_fig","2015","1904"
"r_6","BG312","1","2","BGN_fig","2015","3997"
"r_6","BG312","2","1","BGN_fig","2008","1779"
"r_6","BG312","2","2","BGN_fig","2008","3736.1"
"r_6","BG312","2","1","BGN_fig","2009","2178"
"r_6","BG312","2","2","BGN_fig","2009","4573.33"
"r_6","BG312","2","1","BGN_fig","2010","2473"
"r_6","BG312","2","2","BGN_fig","2010","5192.9"
"r_6","BG312","2","1","BGN_fig","2011","2100"
"r_6","BG312","2","2","BGN_fig","2011","4410"
"r_6","BG312","2","1","BGN_fig","2012","2671"
"r_6","BG312","2","2","BGN_fig","2012","5608.4"
"r_6","BG312","2","1","BGN_fig","2013","2739"
"r_6","BG312","2","2","BGN_fig","2013","5752.87"
"r_6","BG312","2","1","BGN_fig","2014","2384"
"r_6","BG312","2","2","BGN_fig","2014","5006.89"
"r_6","BG312","2","1","BGN_fig","2015","2379"
"r_6","BG312","2","2","BGN_fig","2015","4997"
"r_6","BG312","3","1","BGN_fig","2008","2135"
"r_6","BG312","3","2","BGN_fig","2008","4483.3"
"r_6","BG312","3","1","BGN_fig","2009","2613"
"r_6","BG312","3","2","BGN_fig","2009","5488"
"r_6","BG312","3","1","BGN_fig","2010","2967"
"r_6","BG312","3","2","BGN_fig","2010","6231"
"r_6","BG312","3","1","BGN_fig","2011","2520"
"r_6","BG312","3","2","BGN_fig","2011","5292"
"r_6","BG312","3","1","BGN_fig","2012","3205"
"r_6","BG312","3","2","BGN_fig","2012","6730"
"r_6","BG312","3","1","BGN_fig","2013","3287"
"r_6","BG312","3","2","BGN_fig","2013","6903"
"r_6","BG312","3","1","BGN_fig","2014","2861"
"r_6","BG312","3","2","BGN_fig","2014","6008"
"r_6","BG312","3","1","BGN_fig","2015","2855"
"r_6","BG312","3","2","BGN_fig","2015","5996"
"r_6","BG312","4","1","BGN_fig","2008","2491"
"r_6","BG312","4","2","BGN_fig","2008","5230.54"
"r_6","BG312","4","1","BGN_fig","2009","3049"
"r_6","BG312","4","2","BGN_fig","2009","6402.67"
"r_6","BG312","4","1","BGN_fig","2010","3462"
"r_6","BG312","4","2","BGN_fig","2010","7270.06"
"r_6","BG312","4","1","BGN_fig","2011","2940"
"r_6","BG312","4","2","BGN_fig","2011","6174"
"r_6","BG312","4","1","BGN_fig","2012","3739"
"r_6","BG312","4","2","BGN_fig","2012","7851.76"
"r_6","BG312","4","1","BGN_fig","2013","3835"
"r_6","BG312","4","2","BGN_fig","2013","8054.01"
"r_6","BG312","4","1","BGN_fig","2014","3338"
"r_6","BG312","4","2","BGN_fig","2014","7009.65"
"r_6","BG312","4","1","BGN_fig","2015","3331"
"r_6","BG312","4","2","BGN_fig","2015","6995"
"r_6","BG314","1","1","BGN_fig","2008","1548"
"r_6","BG314","1","2","BGN_fig","2008","3251.34"
"r_6","BG314","1","1","BGN_fig","2009","1978"
"r_6","BG314","1","2","BGN_fig","2009","4153.33"
"r_6","BG314","1","1","BGN_fig","2010","1987"
"r_6","BG314","1","2","BGN_fig","2010","4171.92"
"r_6","BG314","1","1","BGN_fig","2011","1850"
"r_6","BG314","1","2","BGN_fig","2011","3885.15"
"r_6","BG314","1","1","BGN_fig","2012","2088"
"r_6","BG314","1","2","BGN_fig","2012","4384.13"
"r_6","BG314","1","1","BGN_fig","2013","2121"
"r_6","BG314","1","2","BGN_fig","2013","4454.99"
"r_6","BG314","1","1","BGN_fig","2014","2670"
"r_6","BG314","1","2","BGN_fig","2014","5607.17"
"r_6","BG314","1","1","BGN_fig","2015","2399"
"r_6","BG314","1","2","BGN_fig","2015","5038"
"r_6","BG314","2","1","BGN_fig","2008","1935"
"r_6","BG314","2","2","BGN_fig","2008","4064.17"
"r_6","BG314","2","1","BGN_fig","2009","2472"
"r_6","BG314","2","2","BGN_fig","2009","5191.67"
"r_6","BG314","2","1","BGN_fig","2010","2483"
"r_6","BG314","2","2","BGN_fig","2010","5214.9"
"r_6","BG314","2","1","BGN_fig","2011","2313"
"r_6","BG314","2","2","BGN_fig","2011","4856.43"
"r_6","BG314","2","1","BGN_fig","2012","2610"
"r_6","BG314","2","2","BGN_fig","2012","5480.17"
"r_6","BG314","2","1","BGN_fig","2013","2652"
"r_6","BG314","2","2","BGN_fig","2013","5568.73"
"r_6","BG314","2","1","BGN_fig","2014","3338"
"r_6","BG314","2","2","BGN_fig","2014","7008.96"
"r_6","BG314","2","1","BGN_fig","2015","2999"
"r_6","BG314","2","2","BGN_fig","2015","6297"
"r_6","BG314","3","1","BGN_fig","2008","2322"
"r_6","BG314","3","2","BGN_fig","2008","4877"
"r_6","BG314","3","1","BGN_fig","2009","2967"
"r_6","BG314","3","2","BGN_fig","2009","6230"
"r_6","BG314","3","1","BGN_fig","2010","2980"
"r_6","BG314","3","2","BGN_fig","2010","6258"
"r_6","BG314","3","1","BGN_fig","2011","2775"
"r_6","BG314","3","2","BGN_fig","2011","5828"
"r_6","BG314","3","1","BGN_fig","2012","3132"
"r_6","BG314","3","2","BGN_fig","2012","6576"
"r_6","BG314","3","1","BGN_fig","2013","3182"
"r_6","BG314","3","2","BGN_fig","2013","6682"
"r_6","BG314","3","1","BGN_fig","2014","4005"
"r_6","BG314","3","2","BGN_fig","2014","8411"
"r_6","BG314","3","1","BGN_fig","2015","3598"
"r_6","BG314","3","2","BGN_fig","2015","7557"
"r_6","BG314","4","1","BGN_fig","2008","2709"
"r_6","BG314","4","2","BGN_fig","2008","5689.84"
"r_6","BG314","4","1","BGN_fig","2009","3461"
"r_6","BG314","4","2","BGN_fig","2009","7268.33"
"r_6","BG314","4","1","BGN_fig","2010","3477"
"r_6","BG314","4","2","BGN_fig","2010","7300.86"
"r_6","BG314","4","1","BGN_fig","2011","3238"
"r_6","BG314","4","2","BGN_fig","2011","6799.01"
"r_6","BG314","4","1","BGN_fig","2012","3653"
"r_6","BG314","4","2","BGN_fig","2012","7672.23"
"r_6","BG314","4","1","BGN_fig","2013","3712"
"r_6","BG314","4","2","BGN_fig","2013","7796.23"
"r_6","BG314","4","1","BGN_fig","2014","4673"
"r_6","BG314","4","2","BGN_fig","2014","9812.54"
"r_6","BG314","4","1","BGN_fig","2015","4198"
"r_6","BG314","4","2","BGN_fig","2015","8816"
"r_6","BG32","1","1","Euro","2008","815"
"r_6","BG32","1","2","Euro","2008","1712"
"r_6","BG32","1","1","Euro","2009","1033"
"r_6","BG32","1","2","Euro","2009","2169"
"r_6","BG32","1","1","Euro","2010","1063"
"r_6","BG32","1","2","Euro","2010","2232"
"r_6","BG32","1","1","Euro","2011","1040"
"r_6","BG32","1","2","Euro","2011","2183"
"r_6","BG32","1","1","Euro","2012","1045"
"r_6","BG32","1","2","Euro","2012","2195"
"r_6","BG32","1","1","Euro","2013","1094"
"r_6","BG32","1","2","Euro","2013","2297"
"r_6","BG32","1","1","Euro","2014","1190"
"r_6","BG32","1","2","Euro","2014","2500"
"r_6","BG32","1","1","Euro","2015","1240"
"r_6","BG32","1","2","Euro","2015","2603"
"r_6","BG32","2","1","Euro","2008","1019"
"r_6","BG32","2","2","Euro","2008","2139"
"r_6","BG32","2","1","Euro","2009","1291"
"r_6","BG32","2","2","Euro","2009","2711"
"r_6","BG32","2","1","Euro","2010","1329"
"r_6","BG32","2","2","Euro","2010","2790"
"r_6","BG32","2","1","Euro","2011","1299"
"r_6","BG32","2","2","Euro","2011","2729"
"r_6","BG32","2","1","Euro","2012","1306"
"r_6","BG32","2","2","Euro","2012","2743"
"r_6","BG32","2","1","Euro","2013","1367"
"r_6","BG32","2","2","Euro","2013","2871"
"r_6","BG32","2","1","Euro","2014","1488"
"r_6","BG32","2","2","Euro","2014","3125"
"r_6","BG32","2","1","Euro","2015","1550"
"r_6","BG32","2","2","Euro","2015","3254"
"r_6","BG32","3","1","Euro","2008","1223"
"r_6","BG32","3","2","Euro","2008","2567"
"r_6","BG32","3","1","Euro","2009","1549"
"r_6","BG32","3","2","Euro","2009","3253"
"r_6","BG32","3","1","Euro","2010","1594"
"r_6","BG32","3","2","Euro","2010","3348"
"r_6","BG32","3","1","Euro","2011","1559"
"r_6","BG32","3","2","Euro","2011","3275"
"r_6","BG32","3","1","Euro","2012","1568"
"r_6","BG32","3","2","Euro","2012","3292"
"r_6","BG32","3","1","Euro","2013","1640"
"r_6","BG32","3","2","Euro","2013","3445"
"r_6","BG32","3","1","Euro","2014","1786"
"r_6","BG32","3","2","Euro","2014","3750"
"r_6","BG32","3","1","Euro","2015","1859"
"r_6","BG32","3","2","Euro","2015","3905"
"r_6","BG32","4","1","Euro","2008","1426"
"r_6","BG32","4","2","Euro","2008","2995"
"r_6","BG32","4","1","Euro","2009","1807"
"r_6","BG32","4","2","Euro","2009","3795"
"r_6","BG32","4","1","Euro","2010","1860"
"r_6","BG32","4","2","Euro","2010","3906"
"r_6","BG32","4","1","Euro","2011","1819"
"r_6","BG32","4","2","Euro","2011","3820"
"r_6","BG32","4","1","Euro","2012","1829"
"r_6","BG32","4","2","Euro","2012","3841"
"r_6","BG32","4","1","Euro","2013","1914"
"r_6","BG32","4","2","Euro","2013","4019"
"r_6","BG32","4","1","Euro","2014","2083"
"r_6","BG32","4","2","Euro","2014","4375"
"r_6","BG32","4","1","Euro","2015","2169"
"r_6","BG32","4","2","Euro","2015","4556"
"r_6","BG32","1","1","BGN_fig","2008","1594"
"r_6","BG32","1","2","BGN_fig","2008","3347"
"r_6","BG32","1","1","BGN_fig","2009","2020"
"r_6","BG32","1","2","BGN_fig","2009","4242"
"r_6","BG32","1","1","BGN_fig","2010","2079"
"r_6","BG32","1","2","BGN_fig","2010","4365"
"r_6","BG32","1","1","BGN_fig","2011","2033"
"r_6","BG32","1","2","BGN_fig","2011","4270"
"r_6","BG32","1","1","BGN_fig","2012","2044"
"r_6","BG32","1","2","BGN_fig","2012","4292"
