RevisionColumn,Age10_LFS,Units,periods,GenderID,ValueColumn
"r_40","35 - 44","1000cp","2021Q1","1","423"
"r_40","35 - 44","1000cp","2021Q1","2","356.2"
"r_40","45 - 54","1000cp","2021Q1","0","835.3"
"r_40","45 - 54","1000cp","2021Q1","1","434"
"r_40","45 - 54","1000cp","2021Q1","2","401.3"
"r_40","55 - 64","1000cp","2021Q1","0","623"
"r_40","55 - 64","1000cp","2021Q1","1","323.1"
"r_40","55 - 64","1000cp","2021Q1","2","299.8"
"r_40","65+","1000cp","2021Q1","0","93.2"
"r_40","65+","1000cp","2021Q1","1","51.1"
"r_40","65+","1000cp","2021Q1","2","42.1"
"r_41","0","1000cp","2021Q2","0","3034.7"
"r_41","0","1000cp","2021Q2","1","1622.3"
"r_41","0","1000cp","2021Q2","2","1412.4"
"r_41","15 - 64","1000cp","2021Q2","0","2941.7"
"r_41","15 - 64","1000cp","2021Q2","1","1565.8"
"r_41","15 - 64","1000cp","2021Q2","2","1375.9"
"r_41","20 - 64","1000cp","2021Q2","0","2929.4"
"r_41","20 - 64","1000cp","2021Q2","1","1557.8"
"r_41","20 - 64","1000cp","2021Q2","2","1371.6"
"r_41","15 - 29","1000cp","2021Q2","0","332.6"
"r_41","15 - 29","1000cp","2021Q2","1","193.8"
"r_41","15 - 29","1000cp","2021Q2","2","138.8"
"r_41","15 - 24","1000cp","2021Q2","0","102.5"
"r_41","15 - 24","1000cp","2021Q2","1","64.7"
"r_41","15 - 24","1000cp","2021Q2","2","37.8"
"r_41","25 - 34","1000cp","2021Q2","0","573.1"
"r_41","25 - 34","1000cp","2021Q2","1","314.9"
"r_41","25 - 34","1000cp","2021Q2","2","258.3"
"r_41","35 - 44","1000cp","2021Q2","0","789"
"r_41","35 - 44","1000cp","2021Q2","1","424.2"
"r_41","35 - 44","1000cp","2021Q2","2","364.8"
"r_41","45 - 54","1000cp","2021Q2","0","846.3"
"r_41","45 - 54","1000cp","2021Q2","1","436.7"
"r_41","45 - 54","1000cp","2021Q2","2","409.6"
"r_41","55 - 64","1000cp","2021Q2","0","630.8"
"r_41","55 - 64","1000cp","2021Q2","1","325.4"
"r_41","55 - 64","1000cp","2021Q2","2","305.4"
"r_41","65+","1000cp","2021Q2","0","93"
"r_41","65+","1000cp","2021Q2","1","56.5"
"r_41","65+","1000cp","2021Q2","2","36.5"
"r_42","0","1000cp","2021Q3","0","3065.4"
"r_42","0","1000cp","2021Q3","1","1638.3"
"r_42","0","1000cp","2021Q3","2","1427"
"r_42","15 - 64","1000cp","2021Q3","0","2968.7"
"r_42","15 - 64","1000cp","2021Q3","1","1577.8"
"r_42","15 - 64","1000cp","2021Q3","2","1390.9"
"r_42","20 - 64","1000cp","2021Q3","0","2953.5"
"r_42","20 - 64","1000cp","2021Q3","1","1568.3"
"r_42","20 - 64","1000cp","2021Q3","2","1385.2"
"r_42","15 - 29","1000cp","2021Q3","0","344"
"r_42","15 - 29","1000cp","2021Q3","1","200"
"r_42","15 - 29","1000cp","2021Q3","2","144"
"r_42","15 - 24","1000cp","2021Q3","0","112.9"
"r_42","15 - 24","1000cp","2021Q3","1","69.5"
"r_42","15 - 24","1000cp","2021Q3","2","43.5"
"r_42","25 - 34","1000cp","2021Q3","0","572.6"
"r_42","25 - 34","1000cp","2021Q3","1","318.8"
"r_42","25 - 34","1000cp","2021Q3","2","253.7"
"r_42","35 - 44","1000cp","2021Q3","0","796.2"
"r_42","35 - 44","1000cp","2021Q3","1","424.3"
"r_42","35 - 44","1000cp","2021Q3","2","372"
"r_42","45 - 54","1000cp","2021Q3","0","850.7"
"r_42","45 - 54","1000cp","2021Q3","1","437.1"
"r_42","45 - 54","1000cp","2021Q3","2","413.6"
"r_42","55 - 64","1000cp","2021Q3","0","636.2"
"r_42","55 - 64","1000cp","2021Q3","1","328.1"
"r_42","55 - 64","1000cp","2021Q3","2","308.1"
"r_42","65+","1000cp","2021Q3","0","96.7"
"r_42","65+","1000cp","2021Q3","1","60.5"
"r_42","65+","1000cp","2021Q3","2","36.2"
"r_43","0","1000cp","2021Q4","0","3008.5"
"r_43","0","1000cp","2021Q4","1","1608.6"
"r_43","0","1000cp","2021Q4","2","1399.9"
"r_43","15 - 64","1000cp","2021Q4","0","2914.1"
"r_43","15 - 64","1000cp","2021Q4","1","1553.2"
"r_43","15 - 64","1000cp","2021Q4","2","1360.9"
"r_43","20 - 64","1000cp","2021Q4","0","2903.9"
"r_43","20 - 64","1000cp","2021Q4","1","1548.5"
"r_43","20 - 64","1000cp","2021Q4","2","1355.4"
"r_43","15 - 29","1000cp","2021Q4","0","322.3"
"r_43","15 - 29","1000cp","2021Q4","1","183.3"
"r_43","15 - 29","1000cp","2021Q4","2","139"
"r_43","15 - 24","1000cp","2021Q4","0","102"
"r_43","15 - 24","1000cp","2021Q4","1","61.6"
"r_43","15 - 24","1000cp","2021Q4","2","40.4"
"r_43","25 - 34","1000cp","2021Q4","0","554.8"
"r_43","25 - 34","1000cp","2021Q4","1","308.4"
"r_43","25 - 34","1000cp","2021Q4","2","246.4"
"r_43","35 - 44","1000cp","2021Q4","0","782.7"
"r_43","35 - 44","1000cp","2021Q4","1","423.4"
"r_43","35 - 44","1000cp","2021Q4","2","359.3"
"r_43","45 - 54","1000cp","2021Q4","0","849.5"
"r_43","45 - 54","1000cp","2021Q4","1","436.3"
"r_43","45 - 54","1000cp","2021Q4","2","413.2"
"r_43","55 - 64","1000cp","2021Q4","0","625.1"
"r_43","55 - 64","1000cp","2021Q4","1","323.4"
"r_43","55 - 64","1000cp","2021Q4","2","301.6"
"r_43","65+","1000cp","2021Q4","0","94.4"
"r_43","65+","1000cp","2021Q4","1","55.4"
"r_43","65+","1000cp","2021Q4","2","39"
"r_44","0","1000cp","2024Q2","0","3060.6"
"r_44","0","1000cp","2024Q2","1","1625.6"
"r_44","0","1000cp","2024Q2","2","1435"
"r_44","15 - 64","1000cp","2024Q2","0","2950.3"
"r_44","15 - 64","1000cp","2024Q2","1","1562.5"
"r_44","15 - 64","1000cp","2024Q2","2","1387.8"
"r_44","20 - 64","1000cp","2024Q2","0","2937.4"
"r_44","20 - 64","1000cp","2024Q2","1","1554.3"
"r_44","20 - 64","1000cp","2024Q2","2","1383.1"
"r_44","15 - 29","1000cp","2024Q2","0","338.1"
"r_44","15 - 29","1000cp","2024Q2","1","192.7"
"r_44","15 - 29","1000cp","2024Q2","2","145.4"
"r_44","15 - 24","1000cp","2024Q2","0","118"
"r_44","15 - 24","1000cp","2024Q2","1","73.9"
"r_44","15 - 24","1000cp","2024Q2","2","44.1"
"r_44","25 - 34","1000cp","2024Q2","0","534.2"
"r_44","25 - 34","1000cp","2024Q2","1","289.8"
"r_44","25 - 34","1000cp","2024Q2","2","244.3"
"r_44","35 - 44","1000cp","2024Q2","0","779.6"
"r_44","35 - 44","1000cp","2024Q2","1","416.9"
"r_44","35 - 44","1000cp","2024Q2","2","362.7"
"r_44","45 - 54","1000cp","2024Q2","0","872.9"
"r_44","45 - 54","1000cp","2024Q2","1","454.8"
"r_44","45 - 54","1000cp","2024Q2","2","418.1"
"r_44","55 - 64","1000cp","2024Q2","0","645.6"
"r_44","55 - 64","1000cp","2024Q2","1","327.1"
"r_44","55 - 64","1000cp","2024Q2","2","318.6"
"r_44","65+","1000cp","2024Q2","0","110.3"
"r_44","65+","1000cp","2024Q2","1","63.1"
"r_44","65+","1000cp","2024Q2","2","47.2"
"r_45","0","1000cp","2024Q3","0","3075.1"
"r_45","0","1000cp","2024Q3","1","1633.2"
"r_45","0","1000cp","2024Q3","2","1441.9"
"r_45","15 - 64","1000cp","2024Q3","0","2958"
"r_45","15 - 64","1000cp","2024Q3","1","1567.3"
"r_45","15 - 64","1000cp","2024Q3","2","1390.7"
"r_45","20 - 64","1000cp","2024Q3","0","2942.2"
"r_45","20 - 64","1000cp","2024Q3","1","1558.1"
"r_45","20 - 64","1000cp","2024Q3","2","1384.1"
"r_45","15 - 29","1000cp","2024Q3","0","340"
"r_45","15 - 29","1000cp","2024Q3","1","193"
"r_45","15 - 29","1000cp","2024Q3","2","146.9"
"r_45","15 - 24","1000cp","2024Q3","0","121.3"
"r_45","15 - 24","1000cp","2024Q3","1","74.9"
"r_45","15 - 24","1000cp","2024Q3","2","46.4"
"r_45","25 - 34","1000cp","2024Q3","0","526.3"
"r_45","25 - 34","1000cp","2024Q3","1","285"
"r_45","25 - 34","1000cp","2024Q3","2","241.3"
"r_45","35 - 44","1000cp","2024Q3","0","779.8"
"r_45","35 - 44","1000cp","2024Q3","1","418.8"
"r_45","35 - 44","1000cp","2024Q3","2","361"
"r_45","45 - 54","1000cp","2024Q3","0","879"
"r_45","45 - 54","1000cp","2024Q3","1","458.2"
"r_45","45 - 54","1000cp","2024Q3","2","420.8"
"r_45","55 - 64","1000cp","2024Q3","0","651.5"
"r_45","55 - 64","1000cp","2024Q3","1","330.4"
"r_45","55 - 64","1000cp","2024Q3","2","321.1"
"r_45","65+","1000cp","2024Q3","0","117.1"
"r_45","65+","1000cp","2024Q3","1","65.9"
"r_45","65+","1000cp","2024Q3","2","51.2"
"r_46","0","1000cp","2024Q4","0","3045.8"
"r_46","0","1000cp","2024Q4","1","1615"
"r_46","0","1000cp","2024Q4","2","1430.8"
"r_46","15 - 64","1000cp","2024Q4","0","2923.6"
"r_46","15 - 64","1000cp","2024Q4","1","1546"
"r_46","15 - 64","1000cp","2024Q4","2","1377.6"
"r_46","20 - 64","1000cp","2024Q4","0","2914.8"
"r_46","20 - 64","1000cp","2024Q4","1","1539.8"
"r_46","20 - 64","1000cp","2024Q4","2","1375"
"r_46","15 - 29","1000cp","2024Q4","0","314.9"
"r_46","15 - 29","1000cp","2024Q4","1","181.4"
"r_46","15 - 29","1000cp","2024Q4","2","133.5"
"r_46","15 - 24","1000cp","2024Q4","0","109.3"
"r_46","15 - 24","1000cp","2024Q4","1","69.1"
"r_46","15 - 24","1000cp","2024Q4","2","40.1"
"r_46","25 - 34","1000cp","2024Q4","0","507.9"
"r_46","25 - 34","1000cp","2024Q4","1","273.9"
"r_46","25 - 34","1000cp","2024Q4","2","234"
"r_46","35 - 44","1000cp","2024Q4","0","775.1"
"r_46","35 - 44","1000cp","2024Q4","1","414.6"
"r_46","35 - 44","1000cp","2024Q4","2","360.5"
"r_46","45 - 54","1000cp","2024Q4","0","875.6"
"r_46","45 - 54","1000cp","2024Q4","1","454.5"
"r_46","45 - 54","1000cp","2024Q4","2","421.1"
"r_46","55 - 64","1000cp","2024Q4","0","655.6"
"r_46","55 - 64","1000cp","2024Q4","1","333.8"
"r_46","55 - 64","1000cp","2024Q4","2","321.9"
"r_46","65+","1000cp","2024Q4","0","122.2"
"r_46","65+","1000cp","2024Q4","1","69"
"r_46","65+","1000cp","2024Q4","2","53.1"
"r_47","0","1000cp","2025Q1","0","3027.6"
"r_47","0","1000cp","2025Q1","1","1609.1"
"r_47","0","1000cp","2025Q1","2","1418.5"
"r_47","15 - 64","1000cp","2025Q1","0","2914.3"
"r_47","15 - 64","1000cp","2025Q1","1","1547.4"
"r_47","15 - 64","1000cp","2025Q1","2","1366.9"
"r_47","20 - 64","1000cp","2025Q1","0","2905.6"
"r_47","20 - 64","1000cp","2025Q1","1","1542.1"
"r_47","20 - 64","1000cp","2025Q1","2","1363.5"
"r_47","15 - 29","1000cp","2025Q1","0","319.1"
"r_47","15 - 29","1000cp","2025Q1","1","183.7"
"r_47","15 - 29","1000cp","2025Q1","2","135.4"
"r_47","15 - 24","1000cp","2025Q1","0","109.1"
"r_47","15 - 24","1000cp","2025Q1","1","69.5"
"r_47","15 - 24","1000cp","2025Q1","2","39.6"
"r_47","25 - 34","1000cp","2025Q1","0","501.2"
"r_47","25 - 34","1000cp","2025Q1","1","272.7"
"r_47","25 - 34","1000cp","2025Q1","2","228.5"
"r_47","35 - 44","1000cp","2025Q1","0","776.3"
"r_47","35 - 44","1000cp","2025Q1","1","415.7"
"r_47","35 - 44","1000cp","2025Q1","2","360.6"
"r_47","45 - 54","1000cp","2025Q1","0","874.2"
"r_47","45 - 54","1000cp","2025Q1","1","454.2"
"r_47","45 - 54","1000cp","2025Q1","2","420"
"r_47","55 - 64","1000cp","2025Q1","0","653.6"
"r_47","55 - 64","1000cp","2025Q1","1","335.3"
"r_47","55 - 64","1000cp","2025Q1","2","318.2"
"r_47","65+","1000cp","2025Q1","0","113.3"
"r_47","65+","1000cp","2025Q1","1","61.6"
"r_47","65+","1000cp","2025Q1","2","51.6"
"r_48","0","1000cp","2025Q2","0","3044.6"
"r_48","0","1000cp","2025Q2","1","1614.9"
"r_48","0","1000cp","2025Q2","2","1429.6"
"r_48","15 - 64","1000cp","2025Q2","0","2925.5"
"r_48","15 - 64","1000cp","2025Q2","1","1552.3"
"r_48","15 - 64","1000cp","2025Q2","2","1373.2"
"r_48","20 - 64","1000cp","2025Q2","0","2913.3"
"r_48","20 - 64","1000cp","2025Q2","1","1543.8"
"r_48","20 - 64","1000cp","2025Q2","2","1369.5"
"r_48","15 - 29","1000cp","2025Q2","0","333.1"
"r_48","15 - 29","1000cp","2025Q2","1","194.2"
"r_48","15 - 29","1000cp","2025Q2","2","138.9"
"r_48","15 - 24","1000cp","2025Q2","0","118.9"
"r_48","15 - 24","1000cp","2025Q2","1","76"
"r_48","15 - 24","1000cp","2025Q2","2","42.9"
"r_48","25 - 34","1000cp","2025Q2","0","500.2"
"r_48","25 - 34","1000cp","2025Q2","1","275.2"
"r_48","25 - 34","1000cp","2025Q2","2","224.9"
"r_48","35 - 44","1000cp","2025Q2","0","773.1"
"r_48","35 - 44","1000cp","2025Q2","1","412.8"
"r_48","35 - 44","1000cp","2025Q2","2","360.3"
"r_48","45 - 54","1000cp","2025Q2","0","876"
"r_48","45 - 54","1000cp","2025Q2","1","452.2"
"r_48","45 - 54","1000cp","2025Q2","2","423.8"
"r_48","55 - 64","1000cp","2025Q2","0","657.4"
"r_48","55 - 64","1000cp","2025Q2","1","336.1"
"r_48","55 - 64","1000cp","2025Q2","2","321.4"
"r_48","65+","1000cp","2025Q2","0","119"
"r_48","65+","1000cp","2025Q2","1","62.6"
"r_48","65+","1000cp","2025Q2","2","56.4"
"r_49","0","1000cp","2025Q3","0","3060.5"
"r_49","0","1000cp","2025Q3","1","1622.6"
"r_49","0","1000cp","2025Q3","2","1437.9"
"r_49","15 - 64","1000cp","2025Q3","0","2926.8"
"r_49","15 - 64","1000cp","2025Q3","1","1552.1"
"r_49","15 - 64","1000cp","2025Q3","2","1374.7"
"r_49","20 - 64","1000cp","2025Q3","0","2912"
"r_49","20 - 64","1000cp","2025Q3","1","1542.3"
"r_49","20 - 64","1000cp","2025Q3","2","1369.7"
"r_49","15 - 29","1000cp","2025Q3","0","332"
"r_49","15 - 29","1000cp","2025Q3","1","188.8"
"r_49","15 - 29","1000cp","2025Q3","2","143.2"
"r_49","15 - 24","1000cp","2025Q3","0","121.5"
"r_49","15 - 24","1000cp","2025Q3","1","73.5"
"r_49","15 - 24","1000cp","2025Q3","2","47.9"
"r_49","25 - 34","1000cp","2025Q3","0","490.7"
"r_49","25 - 34","1000cp","2025Q3","1","272.5"
"r_49","25 - 34","1000cp","2025Q3","2","218.2"
"r_49","35 - 44","1000cp","2025Q3","0","766.4"
"r_49","35 - 44","1000cp","2025Q3","1","406.1"
"r_49","35 - 44","1000cp","2025Q3","2","360.3"
"r_49","45 - 54","1000cp","2025Q3","0","881.7"
"r_49","45 - 54","1000cp","2025Q3","1","459"
"r_49","45 - 54","1000cp","2025Q3","2","422.7"
"r_49","55 - 64","1000cp","2025Q3","0","666.5"
"r_49","55 - 64","1000cp","2025Q3","1","341"
"r_49","55 - 64","1000cp","2025Q3","2","325.6"
"r_49","65+","1000cp","2025Q3","0","133.7"
"r_49","65+","1000cp","2025Q3","1","70.5"
"r_49","65+","1000cp","2025Q3","2","63.2"
