RevisionColumn,EKATTE,Units,periods,GenderID,ValueColumn
"r_1","PAZ19","num","2006","1","811"
"r_1","PAZ19","num","2006","2","717"
"r_1","PAZ19","num","2007","0","1587"
"r_1","PAZ19","num","2007","1","857"
"r_1","PAZ19","num","2007","2","730"
"r_1","PAZ19","num","2008","0","1564"
"r_1","PAZ19","num","2008","1","846"
"r_1","PAZ19","num","2008","2","718"
"r_1","PAZ19","num","2009","0","1522"
"r_1","PAZ19","num","2009","1","814"
"r_1","PAZ19","num","2009","2","708"
"r_1","PAZ19","num","2010","0","1474"
"r_1","PAZ19","num","2010","1","814"
"r_1","PAZ19","num","2010","2","660"
"r_1","PAZ19","num","2011","0","1502"
"r_1","PAZ19","num","2011","1","782"
"r_1","PAZ19","num","2011","2","720"
"r_1","PAZ19","num","2012","0","1490"
"r_1","PAZ19","num","2012","1","761"
"r_1","PAZ19","num","2012","2","729"
"r_1","PAZ19","num","2013","0","1521"
"r_1","PAZ19","num","2013","1","837"
"r_1","PAZ19","num","2013","2","684"
"r_1","PAZ19","num","2014","0","1524"
"r_1","PAZ19","num","2014","1","825"
"r_1","PAZ19","num","2014","2","699"
"r_1","PAZ20","num","2000","0","381"
"r_1","PAZ20","num","2000","1","221"
"r_1","PAZ20","num","2000","2","160"
"r_1","PAZ20","num","2001","0","383"
"r_1","PAZ20","num","2001","1","210"
"r_1","PAZ20","num","2001","2","173"
"r_1","PAZ20","num","2002","0","391"
"r_1","PAZ20","num","2002","1","202"
"r_1","PAZ20","num","2002","2","189"
"r_1","PAZ20","num","2003","0","412"
"r_1","PAZ20","num","2003","1","219"
"r_1","PAZ20","num","2003","2","193"
"r_1","PAZ20","num","2004","0","409"
"r_1","PAZ20","num","2004","1","224"
"r_1","PAZ20","num","2004","2","185"
"r_1","PAZ20","num","2005","0","413"
"r_1","PAZ20","num","2005","1","207"
"r_1","PAZ20","num","2005","2","206"
"r_1","PAZ20","num","2006","0","421"
"r_1","PAZ20","num","2006","1","245"
"r_1","PAZ20","num","2006","2","176"
"r_1","PAZ20","num","2007","0","408"
"r_1","PAZ20","num","2007","1","222"
"r_1","PAZ20","num","2007","2","186"
"r_1","PAZ20","num","2008","0","371"
"r_1","PAZ20","num","2008","1","189"
"r_1","PAZ20","num","2008","2","182"
"r_1","PAZ20","num","2009","0","368"
"r_1","PAZ20","num","2009","1","197"
"r_1","PAZ20","num","2009","2","171"
"r_1","PAZ20","num","2010","0","380"
"r_1","PAZ20","num","2010","1","199"
"r_1","PAZ20","num","2010","2","181"
"r_1","PAZ20","num","2011","0","424"
"r_1","PAZ20","num","2011","1","252"
"r_1","PAZ20","num","2011","2","172"
"r_1","PAZ20","num","2012","0","397"
"r_1","PAZ20","num","2012","1","204"
"r_1","PAZ20","num","2012","2","193"
"r_1","PAZ20","num","2013","0","344"
"r_1","PAZ20","num","2013","1","193"
"r_1","PAZ20","num","2013","2","151"
"r_1","PAZ20","num","2014","0","415"
"r_1","PAZ20","num","2014","1","214"
"r_1","PAZ20","num","2014","2","201"
"r_1","PAZ21","num","2000","0","247"
"r_1","PAZ21","num","2000","1","142"
"r_1","PAZ21","num","2000","2","105"
"r_1","PAZ21","num","2001","0","232"
"r_1","PAZ21","num","2001","1","123"
"r_1","PAZ21","num","2001","2","109"
"r_1","PAZ21","num","2002","0","225"
"r_1","PAZ21","num","2002","1","115"
"r_1","PAZ21","num","2002","2","110"
"r_1","PAZ21","num","2003","0","255"
"r_1","PAZ21","num","2003","1","138"
"r_1","PAZ21","num","2003","2","117"
"r_1","PAZ21","num","2004","0","230"
"r_1","PAZ21","num","2004","1","128"
"r_1","PAZ21","num","2004","2","102"
"r_1","PAZ21","num","2005","0","235"
"r_1","PAZ21","num","2005","1","130"
"r_1","PAZ21","num","2005","2","105"
"r_1","PAZ21","num","2006","0","247"
"r_1","PAZ21","num","2006","1","137"
"r_1","PAZ21","num","2006","2","110"
"r_1","PAZ21","num","2007","0","256"
"r_1","PAZ21","num","2007","1","118"
"r_1","PAZ21","num","2007","2","138"
"r_1","PAZ21","num","2008","0","248"
"r_1","PAZ21","num","2008","1","138"
"r_1","PAZ21","num","2008","2","110"
"r_1","PAZ21","num","2009","0","242"
"r_1","PAZ21","num","2009","1","125"
"r_1","PAZ21","num","2009","2","117"
"r_1","PAZ21","num","2010","0","252"
"r_1","PAZ21","num","2010","1","147"
"r_1","PAZ21","num","2010","2","105"
"r_1","PAZ21","num","2011","0","253"
"r_1","PAZ21","num","2011","1","136"
"r_1","PAZ21","num","2011","2","117"
"r_1","PAZ21","num","2012","0","265"
"r_1","PAZ21","num","2012","1","145"
"r_1","PAZ21","num","2012","2","120"
"r_1","PAZ21","num","2013","0","243"
"r_1","PAZ21","num","2013","1","129"
"r_1","PAZ21","num","2013","2","114"
"r_1","PAZ21","num","2014","0","238"
"r_1","PAZ21","num","2014","1","131"
"r_1","PAZ21","num","2014","2","107"
"r_1","PAZ24","num","2000","0","198"
"r_1","PAZ24","num","2000","1","111"
"r_1","PAZ24","num","2000","2","87"
"r_1","PAZ24","num","2001","0","172"
"r_1","PAZ24","num","2001","1","87"
"r_1","PAZ24","num","2001","2","85"
"r_1","PAZ24","num","2002","0","178"
"r_1","PAZ24","num","2002","1","97"
"r_1","PAZ24","num","2002","2","81"
"r_1","PAZ24","num","2003","0","154"
"r_1","PAZ24","num","2003","1","91"
"r_1","PAZ24","num","2003","2","63"
"r_1","PAZ24","num","2004","0","172"
"r_1","PAZ24","num","2004","1","84"
"r_1","PAZ24","num","2004","2","88"
"r_1","PAZ24","num","2005","0","151"
"r_1","PAZ24","num","2005","1","86"
"r_1","PAZ24","num","2005","2","65"
"r_1","PAZ24","num","2006","0","179"
"r_1","PAZ24","num","2006","1","99"
"r_1","PAZ24","num","2006","2","80"
"r_1","PAZ24","num","2007","0","180"
"r_1","PAZ24","num","2007","1","88"
"r_1","PAZ24","num","2007","2","92"
"r_1","PAZ24","num","2008","0","154"
"r_1","PAZ24","num","2008","1","88"
"r_1","PAZ24","num","2008","2","66"
"r_1","PAZ24","num","2009","0","186"
"r_1","PAZ24","num","2009","1","111"
"r_1","PAZ24","num","2009","2","75"
"r_1","PAZ24","num","2010","0","168"
"r_1","PAZ24","num","2010","1","88"
"r_1","PAZ24","num","2010","2","80"
"r_1","PAZ24","num","2011","0","189"
"r_1","PAZ24","num","2011","1","101"
"r_1","PAZ24","num","2011","2","88"
"r_1","PAZ24","num","2012","0","186"
"r_1","PAZ24","num","2012","1","105"
"r_1","PAZ24","num","2012","2","81"
"r_1","PAZ24","num","2013","0","150"
"r_1","PAZ24","num","2013","1","89"
"r_1","PAZ24","num","2013","2","61"
"r_1","PAZ24","num","2014","0","194"
"r_1","PAZ24","num","2014","1","101"
"r_1","PAZ24","num","2014","2","93"
"r_1","PAZ29","num","2000","0","468"
"r_1","PAZ29","num","2000","1","257"
"r_1","PAZ29","num","2000","2","211"
"r_1","PAZ29","num","2001","0","473"
"r_1","PAZ29","num","2001","1","246"
"r_1","PAZ29","num","2001","2","227"
"r_1","PAZ29","num","2002","0","421"
"r_1","PAZ29","num","2002","1","227"
"r_1","PAZ29","num","2002","2","194"
"r_1","PAZ29","num","2003","0","488"
"r_1","PAZ29","num","2003","1","276"
"r_1","PAZ29","num","2003","2","212"
"r_1","PAZ29","num","2004","0","476"
"r_1","PAZ29","num","2004","1","258"
"r_1","PAZ29","num","2004","2","218"
"r_1","PAZ29","num","2005","0","443"
"r_1","PAZ29","num","2005","1","228"
"r_1","PAZ29","num","2005","2","215"
"r_1","PAZ29","num","2006","0","450"
"r_1","PAZ29","num","2006","1","257"
"r_1","PAZ29","num","2006","2","193"
"r_1","PAZ29","num","2007","0","424"
"r_1","PAZ29","num","2007","1","229"
"r_1","PAZ29","num","2007","2","195"
"r_1","PAZ29","num","2008","0","413"
"r_1","PAZ29","num","2008","1","227"
"r_1","PAZ29","num","2008","2","186"
"r_1","PAZ29","num","2009","0","396"
"r_1","PAZ29","num","2009","1","198"
"r_1","PAZ29","num","2009","2","198"
"r_1","PAZ29","num","2010","0","407"
"r_1","PAZ29","num","2010","1","219"
"r_1","PAZ29","num","2010","2","188"
"r_1","PAZ29","num","2011","0","419"
"r_1","PAZ29","num","2011","1","222"
"r_1","PAZ29","num","2011","2","197"
"r_1","PAZ29","num","2012","0","408"
"r_1","PAZ29","num","2012","1","222"
"r_1","PAZ29","num","2012","2","186"
"r_1","PAZ29","num","2013","0","382"
"r_1","PAZ29","num","2013","1","200"
"r_1","PAZ29","num","2013","2","182"
"r_1","PAZ29","num","2014","0","420"
"r_1","PAZ29","num","2014","1","212"
"r_1","PAZ29","num","2014","2","208"
"r_1","PAZ32","num","2000","0","113"
"r_1","PAZ32","num","2000","1","67"
"r_1","PAZ32","num","2000","2","46"
"r_1","PAZ32","num","2001","0","131"
"r_1","PAZ32","num","2001","1","74"
"r_1","PAZ32","num","2001","2","57"
"r_1","PAZ32","num","2002","0","114"
"r_1","PAZ32","num","2002","1","66"
"r_1","PAZ32","num","2002","2","48"
"r_1","PAZ32","num","2003","0","115"
"r_1","PAZ32","num","2003","1","62"
"r_1","PAZ32","num","2003","2","53"
"r_1","PAZ32","num","2004","0","99"
"r_1","PAZ32","num","2004","1","52"
"r_1","PAZ32","num","2004","2","47"
"r_1","PAZ32","num","2005","0","112"
"r_1","PAZ32","num","2005","1","60"
"r_1","PAZ32","num","2005","2","52"
"r_1","PAZ32","num","2006","0","108"
"r_1","PAZ32","num","2006","1","65"
"r_1","PAZ32","num","2006","2","43"
"r_1","PAZ32","num","2007","0","108"
"r_1","PAZ32","num","2007","1","57"
"r_1","PAZ32","num","2007","2","51"
"r_1","PAZ32","num","2008","0","100"
"r_1","PAZ32","num","2008","1","59"
"r_1","PAZ32","num","2008","2","41"
"r_1","PAZ32","num","2009","0","94"
"r_1","PAZ32","num","2009","1","55"
"r_1","PAZ32","num","2009","2","39"
"r_1","PAZ32","num","2010","0","95"
"r_1","PAZ32","num","2010","1","44"
"r_1","PAZ32","num","2010","2","51"
"r_1","PAZ32","num","2011","0","110"
"r_1","PAZ32","num","2011","1","68"
"r_1","PAZ32","num","2011","2","42"
"r_1","PAZ32","num","2012","0","102"
"r_1","PAZ32","num","2012","1","43"
"r_1","PAZ32","num","2012","2","59"
"r_1","PAZ32","num","2013","0","108"
"r_1","PAZ32","num","2013","1","60"
"r_1","PAZ32","num","2013","2","48"
"r_1","PAZ32","num","2014","0","101"
"r_1","PAZ32","num","2014","1","48"
"r_1","PAZ32","num","2014","2","53"
"r_1","PER","num","2000","0","2473"
"r_1","PER","num","2000","1","1374"
"r_1","PER","num","2000","2","1099"
"r_1","PER","num","2001","0","2353"
"r_1","PER","num","2001","1","1305"
"r_1","PER","num","2001","2","1048"
"r_1","PER","num","2002","0","2327"
"r_1","PER","num","2002","1","1269"
"r_1","PER","num","2002","2","1058"
"r_1","PER","num","2003","0","2371"
"r_1","PER","num","2003","1","1289"
"r_1","PER","num","2003","2","1082"
"r_1","PER","num","2004","0","2426"
"r_1","PER","num","2004","1","1328"
"r_1","PER","num","2004","2","1098"
"r_1","PER","num","2005","0","2362"
"r_1","PER","num","2005","1","1308"
"r_1","PER","num","2005","2","1054"
"r_1","PER","num","2006","0","2407"
"r_1","PER","num","2006","1","1360"
"r_1","PER","num","2006","2","1047"
"r_1","PER","num","2007","0","2397"
"r_1","PER","num","2007","1","1318"
"r_1","PER","num","2007","2","1079"
"r_1","PER","num","2008","0","2400"
"r_1","PER","num","2008","1","1306"
"r_1","PER","num","2008","2","1094"
"r_1","PER","num","2009","0","2380"
"r_1","PER","num","2009","1","1293"
"r_1","PER","num","2009","2","1087"
"r_1","PER","num","2010","0","2393"
"r_1","PER","num","2010","1","1255"
"r_1","PER","num","2010","2","1138"
"r_1","PER","num","2011","0","2509"
"r_1","PER","num","2011","1","1316"
"r_1","PER","num","2011","2","1193"
"r_1","PER","num","2012","0","2488"
"r_1","PER","num","2012","1","1324"
"r_1","PER","num","2012","2","1164"
"r_1","PER","num","2013","0","2382"
"r_1","PER","num","2013","1","1229"
"r_1","PER","num","2013","2","1153"
"r_1","PER","num","2014","0","2366"
"r_1","PER","num","2014","1","1262"
"r_1","PER","num","2014","2","1104"
"r_1","PER08","num","2000","0","183"
"r_1","PER08","num","2000","1","99"
"r_1","PER08","num","2000","2","84"
"r_1","PER08","num","2001","0","209"
"r_1","PER08","num","2001","1","114"
"r_1","PER08","num","2001","2","95"
"r_1","PER08","num","2002","0","199"
"r_1","PER08","num","2002","1","119"
"r_1","PER08","num","2002","2","80"
"r_1","PER08","num","2003","0","160"
"r_1","PER08","num","2003","1","76"
"r_1","PER08","num","2003","2","84"
"r_1","PER08","num","2004","0","207"
"r_1","PER08","num","2004","1","104"
"r_1","PER08","num","2004","2","103"
"r_1","PER08","num","2005","0","197"
"r_1","PER08","num","2005","1","107"
"r_1","PER08","num","2005","2","90"
"r_1","PER08","num","2006","0","183"
"r_1","PER08","num","2006","1","94"
"r_1","PER08","num","2006","2","89"
"r_1","PER08","num","2007","0","176"
"r_1","PER08","num","2007","1","99"
"r_1","PER08","num","2007","2","77"
"r_1","PER08","num","2008","0","186"
"r_1","PER08","num","2008","1","102"
"r_1","PER08","num","2008","2","84"
"r_1","PER08","num","2009","0","233"
"r_1","PER08","num","2009","1","119"
"r_1","PER08","num","2009","2","114"
"r_1","PER08","num","2010","0","210"
"r_1","PER08","num","2010","1","106"
"r_1","PER08","num","2010","2","104"
"r_1","PER08","num","2011","0","242"
"r_1","PER08","num","2011","1","130"
"r_1","PER08","num","2011","2","112"
"r_1","PER08","num","2012","0","258"
"r_1","PER08","num","2012","1","129"
"r_1","PER08","num","2012","2","129"
"r_1","PER08","num","2013","0","234"
"r_1","PER08","num","2013","1","105"
"r_1","PER08","num","2013","2","129"
"r_1","PER08","num","2014","0","221"
"r_1","PER08","num","2014","1","115"
"r_1","PER08","num","2014","2","106"
"r_1","PER19","num","2000","0","116"
"r_1","PER19","num","2000","1","59"
"r_1","PER19","num","2000","2","57"
"r_1","PER19","num","2001","0","100"
"r_1","PER19","num","2001","1","58"
"r_1","PER19","num","2001","2","42"
"r_1","PER19","num","2002","0","118"
"r_1","PER19","num","2002","1","64"
"r_1","PER19","num","2002","2","54"
"r_1","PER19","num","2003","0","105"
"r_1","PER19","num","2003","1","62"
"r_1","PER19","num","2003","2","43"
"r_1","PER19","num","2004","0","116"
"r_1","PER19","num","2004","1","60"
"r_1","PER19","num","2004","2","56"
"r_1","PER19","num","2005","0","109"
"r_1","PER19","num","2005","1","56"
"r_1","PER19","num","2005","2","53"
"r_1","PER19","num","2006","0","108"
"r_1","PER19","num","2006","1","61"
"r_1","PER19","num","2006","2","47"
"r_1","PER19","num","2007","0","108"
"r_1","PER19","num","2007","1","60"
"r_1","PER19","num","2007","2","48"
"r_1","PER19","num","2008","0","100"
"r_1","PER19","num","2008","1","48"
"r_1","PER19","num","2008","2","52"
"r_1","PER19","num","2009","0","94"
"r_1","PER19","num","2009","1","52"
"r_1","PER19","num","2009","2","42"
"r_1","PER19","num","2010","0","108"
"r_1","PER19","num","2010","1","65"
"r_1","PER19","num","2010","2","43"
"r_1","PER19","num","2011","0","107"
"r_1","PER19","num","2011","1","57"
"r_1","PER19","num","2011","2","50"
"r_1","PER19","num","2012","0","90"
"r_1","PER19","num","2012","1","51"
"r_1","PER19","num","2012","2","39"
"r_1","PER19","num","2013","0","67"
"r_1","PER19","num","2013","1","41"
"r_1","PER19","num","2013","2","26"
"r_1","PER19","num","2014","0","83"
"r_1","PER19","num","2014","1","44"
"r_1","PER19","num","2014","2","39"
"r_1","PER22","num","2000","0","62"
"r_1","PER22","num","2000","1","32"
"r_1","PER22","num","2000","2","30"
"r_1","PER22","num","2001","0","60"
"r_1","PER22","num","2001","1","31"
"r_1","PER22","num","2001","2","29"
"r_1","PER22","num","2002","0","60"
"r_1","PER22","num","2002","1","39"
"r_1","PER22","num","2002","2","21"
"r_1","PER22","num","2003","0","62"
"r_1","PER22","num","2003","1","31"
"r_1","PER22","num","2003","2","31"
"r_1","PER22","num","2004","0","66"
"r_1","PER22","num","2004","1","41"
"r_1","PER22","num","2004","2","25"
"r_1","PER22","num","2005","0","76"
"r_1","PER22","num","2005","1","42"
"r_1","PER22","num","2005","2","34"
"r_1","PER22","num","2006","0","53"
"r_1","PER22","num","2006","1","32"
"r_1","PER22","num","2006","2","21"
"r_1","PER22","num","2007","0","66"
"r_1","PER22","num","2007","1","33"
"r_1","PER22","num","2007","2","33"
"r_1","PER22","num","2008","0","77"
"r_1","PER22","num","2008","1","39"
"r_1","PER22","num","2008","2","38"
"r_1","PER22","num","2009","0","56"
"r_1","PER22","num","2009","1","37"
"r_1","PER22","num","2009","2","19"
"r_1","PER22","num","2010","0","64"
"r_1","PER22","num","2010","1","37"
"r_1","PER22","num","2010","2","27"
"r_1","PER22","num","2011","0","62"
"r_1","PER22","num","2011","1","35"
"r_1","PER22","num","2011","2","27"
"r_1","PER22","num","2012","0","64"
"r_1","PER22","num","2012","1","36"
"r_1","PER22","num","2012","2","28"
"r_1","PER22","num","2013","0","79"
"r_1","PER22","num","2013","1","39"
"r_1","PER22","num","2013","2","40"
"r_1","PER22","num","2014","0","90"
"r_1","PER22","num","2014","1","49"
"r_1","PER22","num","2014","2","41"
"r_1","PER32","num","2000","0","1528"
"r_1","PER32","num","2000","1","855"
"r_1","PER32","num","2000","2","673"
"r_1","PER32","num","2001","0","1363"
"r_1","PER32","num","2001","1","768"
"r_1","PER32","num","2001","2","595"
"r_1","PER32","num","2002","0","1439"
"r_1","PER32","num","2002","1","782"
"r_1","PER32","num","2002","2","657"
"r_1","PER32","num","2003","0","1454"
"r_1","PER32","num","2003","1","795"
"r_1","PER32","num","2003","2","659"
"r_1","PER32","num","2004","0","1454"
"r_1","PER32","num","2004","1","803"
"r_1","PER32","num","2004","2","651"
"r_1","PER32","num","2005","0","1458"
"r_1","PER32","num","2005","1","820"
"r_1","PER32","num","2005","2","638"
"r_1","PER32","num","2006","0","1489"
"r_1","PER32","num","2006","1","846"
"r_1","PER32","num","2006","2","643"
"r_1","PER32","num","2007","0","1470"
"r_1","PER32","num","2007","1","808"
"r_1","PER32","num","2007","2","662"
"r_1","PER32","num","2008","0","1499"
"r_1","PER32","num","2008","1","840"
"r_1","PER32","num","2008","2","659"
"r_1","PER32","num","2009","0","1433"
"r_1","PER32","num","2009","1","780"
"r_1","PER32","num","2009","2","653"
"r_1","PER32","num","2010","0","1467"
"r_1","PER32","num","2010","1","768"
"r_1","PER32","num","2010","2","699"
"r_1","PER32","num","2011","0","1521"
"r_1","PER32","num","2011","1","809"
"r_1","PER32","num","2011","2","712"
"r_1","PER32","num","2012","0","1509"
"r_1","PER32","num","2012","1","803"
"r_1","PER32","num","2012","2","706"
"r_1","PER32","num","2013","0","1460"
"r_1","PER32","num","2013","1","758"
"r_1","PER32","num","2013","2","702"
"r_1","PER32","num","2014","0","1448"
"r_1","PER32","num","2014","1","772"
"r_1","PER32","num","2014","2","676"
"r_1","PER36","num","2000","0","450"
"r_1","PER36","num","2000","1","253"
"r_1","PER36","num","2000","2","197"
"r_1","PER36","num","2001","0","489"
"r_1","PER36","num","2001","1","264"
"r_1","PER36","num","2001","2","225"
"r_1","PER36","num","2002","0","385"
"r_1","PER36","num","2002","1","200"
"r_1","PER36","num","2002","2","185"
"r_1","PER36","num","2003","0","448"
"r_1","PER36","num","2003","1","252"
"r_1","PER36","num","2003","2","196"
"r_1","PER36","num","2004","0","457"
"r_1","PER36","num","2004","1","252"
"r_1","PER36","num","2004","2","205"
"r_1","PER36","num","2005","0","414"
"r_1","PER36","num","2005","1","230"
"r_1","PER36","num","2005","2","184"
"r_1","PER36","num","2006","0","429"
"r_1","PER36","num","2006","1","246"
"r_1","PER36","num","2006","2","183"
"r_1","PER36","num","2007","0","442"
"r_1","PER36","num","2007","1","240"
"r_1","PER36","num","2007","2","202"
"r_1","PER36","num","2008","0","400"
"r_1","PER36","num","2008","1","206"
"r_1","PER36","num","2008","2","194"
"r_1","PER36","num","2009","0","438"
"r_1","PER36","num","2009","1","239"
"r_1","PER36","num","2009","2","199"
"r_1","PER36","num","2010","0","443"
"r_1","PER36","num","2010","1","232"
"r_1","PER36","num","2010","2","211"
"r_1","PER36","num","2011","0","463"
"r_1","PER36","num","2011","1","235"
"r_1","PER36","num","2011","2","228"
"r_1","PER36","num","2012","0","440"
"r_1","PER36","num","2012","1","230"
"r_1","PER36","num","2012","2","210"
"r_1","PER36","num","2013","0","415"
"r_1","PER36","num","2013","1","212"
"r_1","PER36","num","2013","2","203"
"r_1","PER36","num","2014","0","402"
"r_1","PER36","num","2014","1","226"
"r_1","PER36","num","2014","2","176"
"r_1","PER51","num","2000","0","134"
"r_1","PER51","num","2000","1","76"
"r_1","PER51","num","2000","2","58"
"r_1","PER51","num","2001","0","132"
"r_1","PER51","num","2001","1","70"
