RevisionColumn,periods,NUTS,Units,Ages_COD,GenderID,COD_ICD10ch,ValueColumn
"r_4","2019","BG423","num","15","2","14","4"
"r_4","2019","BG423","num","16","0","14","6"
"r_4","2019","BG423","num","16","1","14","2"
"r_4","2019","BG423","num","16","2","14","4"
"r_4","2019","BG423","num","17","0","14","16"
"r_4","2019","BG423","num","17","1","14","6"
"r_4","2019","BG423","num","17","2","14","10"
"r_4","2019","BG423","num","18","0","14","18"
"r_4","2019","BG423","num","18","1","14","8"
"r_4","2019","BG423","num","18","2","14","10"
"r_4","2019","BG423","num","19","0","14","2"
"r_4","2019","BG423","num","19","1","14","1"
"r_4","2019","BG423","num","19","2","14","1"
"r_4","2019","BG423","num","20","0","14","1"
"r_4","2019","BG423","num","20","1","14","1"
"r_4","2019","BG423","num","20","2","14","-"
"r_4","2019","BG423","num","21","0","14","-"
"r_4","2019","BG423","num","21","1","14","-"
"r_4","2019","BG423","num","21","2","14","-"
"r_4","2019","BG423","num","22","0","14","-"
"r_4","2019","BG423","num","22","1","14","-"
"r_4","2019","BG423","num","22","2","14","-"
"r_4","2019","BG423","num","0","0","15","-"
"r_4","2019","BG423","num","0","1","15","-"
"r_4","2019","BG423","num","0","2","15","-"
"r_4","2019","BG423","num","1","0","15","-"
"r_4","2019","BG423","num","1","1","15","-"
"r_4","2019","BG423","num","1","2","15","-"
"r_4","2019","BG423","num","2","0","15","-"
"r_4","2019","BG423","num","2","1","15","-"
"r_4","2019","BG423","num","2","2","15","-"
"r_4","2019","BG423","num","3","0","15","-"
"r_4","2019","BG423","num","3","1","15","-"
"r_4","2019","BG423","num","3","2","15","-"
"r_4","2019","BG423","num","4","0","15","-"
"r_4","2019","BG423","num","4","1","15","-"
"r_4","2019","BG423","num","4","2","15","-"
"r_4","2019","BG423","num","5","0","15","-"
"r_4","2019","BG423","num","5","1","15","-"
"r_4","2019","BG423","num","5","2","15","-"
"r_4","2019","BG423","num","6","0","15","-"
"r_4","2019","BG423","num","6","1","15","-"
"r_4","2019","BG423","num","6","2","15","-"
"r_4","2019","BG423","num","7","0","15","-"
"r_4","2019","BG423","num","7","1","15","-"
"r_4","2019","BG423","num","7","2","15","-"
"r_4","2019","BG423","num","8","0","15","-"
"r_4","2019","BG423","num","8","1","15","-"
"r_4","2019","BG423","num","8","2","15","-"
"r_4","2019","BG423","num","9","0","15","-"
"r_4","2019","BG423","num","9","1","15","-"
"r_4","2019","BG423","num","9","2","15","-"
"r_4","2019","BG423","num","10","0","15","-"
"r_4","2019","BG423","num","10","1","15","-"
"r_4","2019","BG423","num","10","2","15","-"
"r_4","2019","BG423","num","11","0","15","-"
"r_4","2019","BG423","num","11","1","15","-"
"r_4","2019","BG423","num","11","2","15","-"
"r_4","2019","BG423","num","12","0","15","-"
"r_4","2019","BG423","num","12","1","15","-"
"r_4","2019","BG423","num","12","2","15","-"
"r_4","2019","BG423","num","13","0","15","-"
"r_4","2019","BG423","num","13","1","15","-"
"r_4","2019","BG423","num","13","2","15","-"
"r_4","2019","BG423","num","14","0","15","-"
"r_4","2019","BG423","num","14","1","15","-"
"r_4","2019","BG423","num","14","2","15","-"
"r_4","2019","BG423","num","15","0","15","-"
"r_4","2019","BG423","num","15","1","15","-"
"r_4","2019","BG423","num","15","2","15","-"
"r_4","2019","BG423","num","16","0","15","-"
"r_4","2019","BG423","num","16","1","15","-"
"r_4","2019","BG423","num","16","2","15","-"
"r_4","2019","BG423","num","17","0","15","-"
"r_4","2019","BG423","num","17","1","15","-"
"r_4","2019","BG423","num","17","2","15","-"
"r_4","2019","BG423","num","18","0","15","-"
"r_4","2019","BG423","num","18","1","15","-"
"r_4","2019","BG423","num","18","2","15","-"
"r_4","2019","BG423","num","19","0","15","-"
"r_4","2019","BG423","num","19","1","15","-"
"r_4","2019","BG423","num","19","2","15","-"
"r_4","2019","BG423","num","20","0","15","-"
"r_4","2019","BG423","num","20","1","15","-"
"r_4","2019","BG423","num","20","2","15","-"
"r_4","2019","BG423","num","21","0","15","-"
"r_4","2019","BG423","num","21","1","15","-"
"r_4","2019","BG423","num","21","2","15","-"
"r_4","2019","BG423","num","22","0","15","-"
"r_4","2019","BG423","num","22","1","15","-"
"r_4","2019","BG423","num","22","2","15","-"
"r_4","2019","BG423","num","0","0","16","14"
"r_4","2019","BG423","num","0","1","16","6"
"r_4","2019","BG423","num","0","2","16","8"
"r_4","2019","BG423","num","1","0","16","14"
"r_4","2019","BG423","num","1","1","16","6"
"r_4","2019","BG423","num","1","2","16","8"
"r_4","2019","BG423","num","2","0","16","-"
"r_4","2019","BG423","num","2","1","16","-"
"r_4","2019","BG423","num","2","2","16","-"
"r_4","2019","BG423","num","3","0","16","-"
"r_4","2019","BG423","num","3","1","16","-"
"r_4","2019","BG423","num","3","2","16","-"
"r_4","2019","BG423","num","4","0","16","-"
"r_4","2019","BG423","num","4","1","16","-"
"r_4","2019","BG423","num","4","2","16","-"
"r_4","2019","BG423","num","5","0","16","-"
"r_4","2019","BG423","num","5","1","16","-"
"r_4","2019","BG423","num","5","2","16","-"
"r_4","2019","BG423","num","6","0","16","-"
"r_4","2019","BG423","num","6","1","16","-"
"r_4","2019","BG423","num","6","2","16","-"
"r_4","2019","BG423","num","7","0","16","-"
"r_4","2019","BG423","num","7","1","16","-"
"r_4","2019","BG423","num","7","2","16","-"
"r_4","2019","BG423","num","8","0","16","-"
"r_4","2019","BG423","num","8","1","16","-"
"r_4","2019","BG423","num","8","2","16","-"
"r_4","2019","BG423","num","9","0","16","-"
"r_4","2019","BG423","num","9","1","16","-"
"r_4","2019","BG423","num","9","2","16","-"
"r_4","2019","BG423","num","10","0","16","-"
"r_4","2019","BG423","num","10","1","16","-"
"r_4","2019","BG423","num","10","2","16","-"
"r_4","2019","BG423","num","11","0","16","-"
"r_4","2019","BG423","num","11","1","16","-"
"r_4","2019","BG423","num","11","2","16","-"
"r_4","2019","BG423","num","12","0","16","-"
"r_4","2019","BG423","num","12","1","16","-"
"r_4","2019","BG423","num","12","2","16","-"
"r_4","2019","BG423","num","13","0","16","-"
"r_4","2019","BG423","num","13","1","16","-"
"r_4","2019","BG423","num","13","2","16","-"
"r_4","2019","BG423","num","14","0","16","-"
"r_4","2019","BG423","num","14","1","16","-"
"r_4","2019","BG423","num","14","2","16","-"
"r_4","2019","BG423","num","15","0","16","-"
"r_4","2019","BG423","num","15","1","16","-"
"r_4","2019","BG423","num","15","2","16","-"
"r_4","2019","BG423","num","16","0","16","-"
"r_4","2019","BG423","num","16","1","16","-"
"r_4","2019","BG423","num","16","2","16","-"
"r_4","2019","BG423","num","17","0","16","-"
"r_4","2019","BG423","num","17","1","16","-"
"r_4","2019","BG423","num","17","2","16","-"
"r_4","2019","BG423","num","18","0","16","-"
"r_4","2019","BG423","num","18","1","16","-"
"r_4","2019","BG423","num","18","2","16","-"
"r_4","2019","BG423","num","19","0","16","-"
"r_4","2019","BG423","num","19","1","16","-"
"r_4","2019","BG423","num","19","2","16","-"
"r_4","2019","BG423","num","20","0","16","-"
"r_4","2019","BG423","num","20","1","16","-"
"r_4","2019","BG423","num","20","2","16","-"
"r_4","2019","BG423","num","21","0","16","-"
"r_4","2019","BG423","num","21","1","16","-"
"r_4","2019","BG423","num","21","2","16","-"
"r_4","2019","BG423","num","22","0","16","-"
"r_4","2019","BG423","num","22","1","16","-"
"r_4","2019","BG423","num","22","2","16","-"
"r_4","2019","BG423","num","0","0","17","2"
"r_4","2019","BG423","num","0","1","17","2"
"r_4","2019","BG423","num","0","2","17","-"
"r_4","2019","BG423","num","1","0","17","2"
"r_4","2019","BG423","num","1","1","17","2"
"r_4","2019","BG423","num","1","2","17","-"
"r_4","2019","BG423","num","2","0","17","-"
"r_4","2019","BG423","num","2","1","17","-"
"r_4","2019","BG423","num","2","2","17","-"
"r_4","2019","BG423","num","3","0","17","-"
"r_4","2019","BG423","num","3","1","17","-"
"r_4","2019","BG423","num","3","2","17","-"
"r_4","2019","BG423","num","4","0","17","-"
"r_4","2019","BG423","num","4","1","17","-"
"r_4","2019","BG423","num","4","2","17","-"
"r_4","2019","BG423","num","5","0","17","-"
"r_4","2019","BG423","num","5","1","17","-"
"r_4","2019","BG423","num","5","2","17","-"
"r_4","2019","BG423","num","6","0","17","-"
"r_4","2019","BG423","num","6","1","17","-"
"r_4","2019","BG423","num","6","2","17","-"
"r_4","2019","BG423","num","7","0","17","-"
"r_4","2019","BG423","num","7","1","17","-"
"r_4","2019","BG423","num","7","2","17","-"
"r_4","2019","BG423","num","8","0","17","-"
"r_4","2019","BG423","num","8","1","17","-"
"r_4","2019","BG423","num","8","2","17","-"
"r_4","2019","BG423","num","9","0","17","-"
"r_4","2019","BG423","num","9","1","17","-"
"r_4","2019","BG423","num","9","2","17","-"
"r_4","2019","BG423","num","10","0","17","-"
"r_4","2019","BG423","num","10","1","17","-"
"r_4","2019","BG423","num","10","2","17","-"
"r_4","2019","BG423","num","11","0","17","-"
"r_4","2019","BG423","num","11","1","17","-"
"r_4","2019","BG423","num","11","2","17","-"
"r_4","2019","BG423","num","12","0","17","-"
"r_4","2019","BG423","num","12","1","17","-"
"r_4","2019","BG423","num","12","2","17","-"
"r_4","2019","BG423","num","13","0","17","-"
"r_4","2019","BG423","num","13","1","17","-"
"r_4","2019","BG423","num","13","2","17","-"
"r_4","2019","BG423","num","14","0","17","-"
"r_4","2019","BG423","num","14","1","17","-"
"r_4","2019","BG423","num","14","2","17","-"
"r_4","2019","BG423","num","15","0","17","-"
"r_4","2019","BG423","num","15","1","17","-"
"r_4","2019","BG423","num","15","2","17","-"
"r_4","2019","BG423","num","16","0","17","-"
"r_4","2019","BG423","num","16","1","17","-"
"r_4","2019","BG423","num","16","2","17","-"
"r_4","2019","BG423","num","17","0","17","-"
"r_4","2019","BG423","num","17","1","17","-"
"r_4","2019","BG423","num","17","2","17","-"
"r_4","2019","BG423","num","18","0","17","-"
"r_4","2019","BG423","num","18","1","17","-"
"r_4","2019","BG423","num","18","2","17","-"
"r_4","2019","BG423","num","19","0","17","-"
"r_4","2019","BG423","num","19","1","17","-"
"r_4","2019","BG423","num","19","2","17","-"
"r_4","2019","BG423","num","20","0","17","-"
"r_4","2019","BG423","num","20","1","17","-"
"r_4","2019","BG423","num","20","2","17","-"
"r_4","2019","BG423","num","21","0","17","-"
"r_4","2019","BG423","num","21","1","17","-"
"r_4","2019","BG423","num","21","2","17","-"
"r_4","2019","BG423","num","22","0","17","-"
"r_4","2019","BG423","num","22","1","17","-"
"r_4","2019","BG423","num","22","2","17","-"
"r_4","2019","BG423","num","0","0","18","113"
"r_4","2019","BG423","num","0","1","18","55"
"r_4","2019","BG423","num","0","2","18","58"
"r_4","2019","BG423","num","1","0","18","-"
"r_4","2019","BG423","num","1","1","18","-"
"r_4","2019","BG423","num","1","2","18","-"
"r_4","2019","BG423","num","2","0","18","-"
"r_4","2019","BG423","num","2","1","18","-"
"r_4","2019","BG423","num","2","2","18","-"
"r_4","2019","BG423","num","3","0","18","-"
"r_4","2019","BG423","num","3","1","18","-"
"r_4","2019","BG423","num","3","2","18","-"
"r_4","2019","BG423","num","4","0","18","-"
"r_4","2019","BG423","num","4","1","18","-"
"r_4","2019","BG423","num","4","2","18","-"
"r_4","2019","BG423","num","5","0","18","1"
"r_4","2019","BG423","num","5","1","18","1"
"r_4","2019","BG423","num","5","2","18","-"
"r_4","2019","BG423","num","6","0","18","-"
"r_4","2019","BG423","num","6","1","18","-"
"r_4","2019","BG423","num","6","2","18","-"
"r_4","2019","BG423","num","7","0","18","-"
"r_4","2019","BG423","num","7","1","18","-"
"r_4","2019","BG423","num","7","2","18","-"
"r_4","2019","BG423","num","8","0","18","1"
"r_4","2019","BG423","num","8","1","18","1"
"r_4","2019","BG423","num","8","2","18","-"
"r_4","2019","BG423","num","9","0","18","4"
"r_4","2019","BG423","num","9","1","18","3"
"r_4","2019","BG423","num","9","2","18","1"
"r_4","2019","BG423","num","10","0","18","5"
"r_4","2019","BG423","num","10","1","18","1"
"r_4","2019","BG423","num","10","2","18","4"
"r_4","2019","BG423","num","11","0","18","4"
"r_4","2019","BG423","num","11","1","18","4"
"r_4","2019","BG423","num","11","2","18","-"
"r_4","2019","BG423","num","12","0","18","8"
"r_4","2019","BG423","num","12","1","18","4"
"r_4","2019","BG423","num","12","2","18","4"
"r_4","2019","BG423","num","13","0","18","6"
"r_4","2019","BG423","num","13","1","18","4"
"r_4","2019","BG423","num","13","2","18","2"
"r_4","2019","BG423","num","14","0","18","10"
"r_4","2019","BG423","num","14","1","18","7"
"r_4","2019","BG423","num","14","2","18","3"
"r_4","2019","BG423","num","15","0","18","7"
"r_4","2019","BG423","num","15","1","18","4"
"r_4","2019","BG423","num","15","2","18","3"
"r_4","2019","BG423","num","16","0","18","10"
"r_4","2019","BG423","num","16","1","18","5"
"r_4","2019","BG423","num","16","2","18","5"
"r_4","2019","BG423","num","17","0","18","10"
"r_4","2019","BG423","num","17","1","18","6"
"r_4","2019","BG423","num","17","2","18","4"
"r_4","2019","BG423","num","18","0","18","12"
"r_4","2019","BG423","num","18","1","18","4"
"r_4","2019","BG423","num","18","2","18","8"
"r_4","2019","BG423","num","19","0","18","16"
"r_4","2019","BG423","num","19","1","18","3"
"r_4","2019","BG423","num","19","2","18","13"
"r_4","2019","BG423","num","20","0","18","15"
"r_4","2019","BG423","num","20","1","18","7"
"r_4","2019","BG423","num","20","2","18","8"
"r_4","2019","BG423","num","21","0","18","4"
"r_4","2019","BG423","num","21","1","18","1"
"r_4","2019","BG423","num","21","2","18","3"
"r_4","2019","BG423","num","22","0","18","-"
"r_4","2019","BG423","num","22","1","18","-"
"r_4","2019","BG423","num","22","2","18","-"
"r_4","2019","BG423","num","0","0","20","85"
"r_4","2019","BG423","num","0","1","20","56"
"r_4","2019","BG423","num","0","2","20","29"
"r_4","2019","BG423","num","1","0","20","1"
"r_4","2019","BG423","num","1","1","20","-"
"r_4","2019","BG423","num","1","2","20","1"
"r_4","2019","BG423","num","2","0","20","1"
"r_4","2019","BG423","num","2","1","20","-"
"r_4","2019","BG423","num","2","2","20","1"
"r_4","2019","BG423","num","3","0","20","-"
"r_4","2019","BG423","num","3","1","20","-"
"r_4","2019","BG423","num","3","2","20","-"
"r_4","2019","BG423","num","4","0","20","-"
"r_4","2019","BG423","num","4","1","20","-"
"r_4","2019","BG423","num","4","2","20","-"
"r_4","2019","BG423","num","5","0","20","3"
"r_4","2019","BG423","num","5","1","20","2"
"r_4","2019","BG423","num","5","2","20","1"
"r_4","2019","BG423","num","6","0","20","5"
"r_4","2019","BG423","num","6","1","20","5"
"r_4","2019","BG423","num","6","2","20","-"
"r_4","2019","BG423","num","7","0","20","2"
"r_4","2019","BG423","num","7","1","20","1"
"r_4","2019","BG423","num","7","2","20","1"
"r_4","2019","BG423","num","8","0","20","4"
"r_4","2019","BG423","num","8","1","20","3"
"r_4","2019","BG423","num","8","2","20","1"
"r_4","2019","BG423","num","9","0","20","3"
"r_4","2019","BG423","num","9","1","20","3"
"r_4","2019","BG423","num","9","2","20","-"
"r_4","2019","BG423","num","10","0","20","5"
"r_4","2019","BG423","num","10","1","20","4"
"r_4","2019","BG423","num","10","2","20","1"
"r_4","2019","BG423","num","11","0","20","6"
"r_4","2019","BG423","num","11","1","20","4"
"r_4","2019","BG423","num","11","2","20","2"
"r_4","2019","BG423","num","12","0","20","7"
"r_4","2019","BG423","num","12","1","20","5"
"r_4","2019","BG423","num","12","2","20","2"
"r_4","2019","BG423","num","13","0","20","8"
"r_4","2019","BG423","num","13","1","20","5"
"r_4","2019","BG423","num","13","2","20","3"
"r_4","2019","BG423","num","14","0","20","10"
"r_4","2019","BG423","num","14","1","20","8"
"r_4","2019","BG423","num","14","2","20","2"
"r_4","2019","BG423","num","15","0","20","5"
"r_4","2019","BG423","num","15","1","20","5"
"r_4","2019","BG423","num","15","2","20","-"
"r_4","2019","BG423","num","16","0","20","6"
"r_4","2019","BG423","num","16","1","20","2"
"r_4","2019","BG423","num","16","2","20","4"
"r_4","2019","BG423","num","17","0","20","9"
"r_4","2019","BG423","num","17","1","20","5"
"r_4","2019","BG423","num","17","2","20","4"
"r_4","2019","BG423","num","18","0","20","5"
"r_4","2019","BG423","num","18","1","20","4"
"r_4","2019","BG423","num","18","2","20","1"
"r_4","2019","BG423","num","19","0","20","4"
"r_4","2019","BG423","num","19","1","20","-"
"r_4","2019","BG423","num","19","2","20","4"
"r_4","2019","BG423","num","20","0","20","1"
"r_4","2019","BG423","num","20","1","20","-"
"r_4","2019","BG423","num","20","2","20","1"
"r_4","2019","BG423","num","21","0","20","-"
"r_4","2019","BG423","num","21","1","20","-"
"r_4","2019","BG423","num","21","2","20","-"
"r_4","2019","BG423","num","22","0","20","-"
"r_4","2019","BG423","num","22","1","20","-"
"r_4","2019","BG423","num","22","2","20","-"
"r_4","2019","BG421","num","0","0","0","9769"
"r_4","2019","BG421","num","0","1","0","5041"
"r_4","2019","BG421","num","0","2","0","4728"
"r_4","2019","BG421","num","1","0","0","33"
"r_4","2019","BG421","num","1","1","0","18"
"r_4","2019","BG421","num","1","2","0","15"
"r_4","2019","BG421","num","2","0","0","2"
"r_4","2019","BG421","num","2","1","0","1"
"r_4","2019","BG421","num","2","2","0","1"
"r_4","2019","BG421","num","3","0","0","2"
"r_4","2019","BG421","num","3","1","0","2"
"r_4","2019","BG421","num","3","2","0","-"
"r_4","2019","BG421","num","4","0","0","2"
"r_4","2019","BG421","num","4","1","0","-"
"r_4","2019","BG421","num","4","2","0","2"
"r_4","2019","BG421","num","5","0","0","18"
"r_4","2019","BG421","num","5","1","0","13"
"r_4","2019","BG421","num","5","2","0","5"
"r_4","2019","BG421","num","6","0","0","18"
"r_4","2019","BG421","num","6","1","0","16"
"r_4","2019","BG421","num","6","2","0","2"
"r_4","2019","BG421","num","7","0","0","24"
"r_4","2019","BG421","num","7","1","0","14"
"r_4","2019","BG421","num","7","2","0","10"
"r_4","2019","BG421","num","8","0","0","34"
"r_4","2019","BG421","num","8","1","0","26"
"r_4","2019","BG421","num","8","2","0","8"
"r_4","2019","BG421","num","9","0","0","79"
"r_4","2019","BG421","num","9","1","0","61"
"r_4","2019","BG421","num","9","2","0","18"
"r_4","2019","BG421","num","10","0","0","120"
"r_4","2019","BG421","num","10","1","0","78"
"r_4","2019","BG421","num","10","2","0","42"
"r_4","2019","BG421","num","11","0","0","195"
"r_4","2019","BG421","num","11","1","0","138"
"r_4","2019","BG421","num","11","2","0","57"
"r_4","2019","BG421","num","12","0","0","331"
"r_4","2019","BG421","num","12","1","0","248"
"r_4","2019","BG421","num","12","2","0","83"
"r_4","2019","BG421","num","13","0","0","452"
"r_4","2019","BG421","num","13","1","0","311"
"r_4","2019","BG421","num","13","2","0","141"
"r_4","2019","BG421","num","14","0","0","651"
"r_4","2019","BG421","num","14","1","0","450"
"r_4","2019","BG421","num","14","2","0","201"
"r_4","2019","BG421","num","15","0","0","933"
"r_4","2019","BG421","num","15","1","0","622"
"r_4","2019","BG421","num","15","2","0","311"
"r_4","2019","BG421","num","16","0","0","1176"
"r_4","2019","BG421","num","16","1","0","685"
"r_4","2019","BG421","num","16","2","0","491"
"r_4","2019","BG421","num","17","0","0","1280"
"r_4","2019","BG421","num","17","1","0","657"
"r_4","2019","BG421","num","17","2","0","623"
"r_4","2019","BG421","num","18","0","0","1682"
"r_4","2019","BG421","num","18","1","0","720"
"r_4","2019","BG421","num","18","2","0","962"
"r_4","2019","BG421","num","19","0","0","1702"
"r_4","2019","BG421","num","19","1","0","630"
"r_4","2019","BG421","num","19","2","0","1072"
"r_4","2019","BG421","num","20","0","0","836"
"r_4","2019","BG421","num","20","1","0","287"
"r_4","2019","BG421","num","20","2","0","549"
"r_4","2019","BG421","num","21","0","0","185"
"r_4","2019","BG421","num","21","1","0","61"
"r_4","2019","BG421","num","21","2","0","124"
"r_4","2019","BG421","num","22","0","0","14"
"r_4","2019","BG421","num","22","1","0","3"
"r_4","2019","BG421","num","22","2","0","11"
"r_4","2019","BG421","num","0","0","1","27"
"r_4","2019","BG421","num","0","1","1","18"
"r_4","2019","BG421","num","0","2","1","9"
"r_4","2019","BG421","num","1","0","1","1"
"r_4","2019","BG421","num","1","1","1","1"
"r_4","2019","BG421","num","1","2","1","-"
"r_4","2019","BG421","num","2","0","1","-"
"r_4","2019","BG421","num","2","1","1","-"
"r_4","2019","BG421","num","2","2","1","-"
"r_4","2019","BG421","num","3","0","1","-"
"r_4","2019","BG421","num","3","1","1","-"
"r_4","2019","BG421","num","3","2","1","-"
"r_4","2019","BG421","num","4","0","1","-"
"r_4","2019","BG421","num","4","1","1","-"
"r_4","2019","BG421","num","4","2","1","-"
"r_4","2019","BG421","num","5","0","1","-"
"r_4","2019","BG421","num","5","1","1","-"
"r_4","2019","BG421","num","5","2","1","-"
"r_4","2019","BG421","num","6","0","1","2"
"r_4","2019","BG421","num","6","1","1","2"
"r_4","2019","BG421","num","6","2","1","-"
"r_4","2019","BG421","num","7","0","1","-"
"r_4","2019","BG421","num","7","1","1","-"
"r_4","2019","BG421","num","7","2","1","-"
"r_4","2019","BG421","num","8","0","1","3"
"r_4","2019","BG421","num","8","1","1","3"
"r_4","2019","BG421","num","8","2","1","-"
"r_4","2019","BG421","num","9","0","1","-"
"r_4","2019","BG421","num","9","1","1","-"
"r_4","2019","BG421","num","9","2","1","-"
"r_4","2019","BG421","num","10","0","1","1"
"r_4","2019","BG421","num","10","1","1","-"
"r_4","2019","BG421","num","10","2","1","1"
"r_4","2019","BG421","num","11","0","1","-"
"r_4","2019","BG421","num","11","1","1","-"
"r_4","2019","BG421","num","11","2","1","-"
"r_4","2019","BG421","num","12","0","1","3"
"r_4","2019","BG421","num","12","1","1","2"
"r_4","2019","BG421","num","12","2","1","1"
"r_4","2019","BG421","num","13","0","1","2"
"r_4","2019","BG421","num","13","1","1","2"
"r_4","2019","BG421","num","13","2","1","-"
"r_4","2019","BG421","num","14","0","1","3"
"r_4","2019","BG421","num","14","1","1","1"
"r_4","2019","BG421","num","14","2","1","2"
"r_4","2019","BG421","num","15","0","1","4"
"r_4","2019","BG421","num","15","1","1","4"
"r_4","2019","BG421","num","15","2","1","-"
"r_4","2019","BG421","num","16","0","1","1"
"r_4","2019","BG421","num","16","1","1","-"
"r_4","2019","BG421","num","16","2","1","1"
"r_4","2019","BG421","num","17","0","1","6"
"r_4","2019","BG421","num","17","1","1","3"
"r_4","2019","BG421","num","17","2","1","3"
"r_4","2019","BG421","num","18","0","1","-"
"r_4","2019","BG421","num","18","1","1","-"
"r_4","2019","BG421","num","18","2","1","-"
"r_4","2019","BG421","num","19","0","1","1"
"r_4","2019","BG421","num","19","1","1","-"
"r_4","2019","BG421","num","19","2","1","1"
"r_4","2019","BG421","num","20","0","1","-"
"r_4","2019","BG421","num","20","1","1","-"
"r_4","2019","BG421","num","20","2","1","-"
"r_4","2019","BG421","num","21","0","1","-"
"r_4","2019","BG421","num","21","1","1","-"
"r_4","2019","BG421","num","21","2","1","-"
"r_4","2019","BG421","num","22","0","1","-"
"r_4","2019","BG421","num","22","1","1","-"
"r_4","2019","BG421","num","22","2","1","-"
"r_4","2019","BG421","num","0","0","2","2003"
"r_4","2019","BG421","num","0","1","2","1193"
"r_4","2019","BG421","num","0","2","2","810"
"r_4","2019","BG421","num","1","0","2","-"
"r_4","2019","BG421","num","1","1","2","-"
"r_4","2019","BG421","num","1","2","2","-"
"r_4","2019","BG421","num","2","0","2","-"
"r_4","2019","BG421","num","2","1","2","-"
"r_4","2019","BG421","num","2","2","2","-"
"r_4","2019","BG421","num","3","0","2","1"
"r_4","2019","BG421","num","3","1","2","1"
"r_4","2019","BG421","num","3","2","2","-"
"r_4","2019","BG421","num","4","0","2","-"
"r_4","2019","BG421","num","4","1","2","-"
"r_4","2019","BG421","num","4","2","2","-"
"r_4","2019","BG421","num","5","0","2","2"
"r_4","2019","BG421","num","5","1","2","1"
"r_4","2019","BG421","num","5","2","2","1"
"r_4","2019","BG421","num","6","0","2","-"
"r_4","2019","BG421","num","6","1","2","-"
"r_4","2019","BG421","num","6","2","2","-"
"r_4","2019","BG421","num","7","0","2","2"
"r_4","2019","BG421","num","7","1","2","1"
"r_4","2019","BG421","num","7","2","2","1"
"r_4","2019","BG421","num","8","0","2","4"
"r_4","2019","BG421","num","8","1","2","2"
"r_4","2019","BG421","num","8","2","2","2"
"r_4","2019","BG421","num","9","0","2","10"
"r_4","2019","BG421","num","9","1","2","7"
"r_4","2019","BG421","num","9","2","2","3"
"r_4","2019","BG421","num","10","0","2","35"
"r_4","2019","BG421","num","10","1","2","15"
"r_4","2019","BG421","num","10","2","2","20"
"r_4","2019","BG421","num","11","0","2","50"
"r_4","2019","BG421","num","11","1","2","25"
"r_4","2019","BG421","num","11","2","2","25"
"r_4","2019","BG421","num","12","0","2","86"
"r_4","2019","BG421","num","12","1","2","59"
"r_4","2019","BG421","num","12","2","2","27"
"r_4","2019","BG421","num","13","0","2","163"
"r_4","2019","BG421","num","13","1","2","97"
"r_4","2019","BG421","num","13","2","2","66"
"r_4","2019","BG421","num","14","0","2","243"
"r_4","2019","BG421","num","14","1","2","156"
"r_4","2019","BG421","num","14","2","2","87"
"r_4","2019","BG421","num","15","0","2","339"
"r_4","2019","BG421","num","15","1","2","215"
"r_4","2019","BG421","num","15","2","2","124"
"r_4","2019","BG421","num","16","0","2","342"
"r_4","2019","BG421","num","16","1","2","221"
"r_4","2019","BG421","num","16","2","2","121"
"r_4","2019","BG421","num","17","0","2","276"
"r_4","2019","BG421","num","17","1","2","165"
"r_4","2019","BG421","num","17","2","2","111"
"r_4","2019","BG421","num","18","0","2","264"
"r_4","2019","BG421","num","18","1","2","132"
"r_4","2019","BG421","num","18","2","2","132"
"r_4","2019","BG421","num","19","0","2","139"
"r_4","2019","BG421","num","19","1","2","73"
"r_4","2019","BG421","num","19","2","2","66"
"r_4","2019","BG421","num","20","0","2","41"
"r_4","2019","BG421","num","20","1","2","20"
"r_4","2019","BG421","num","20","2","2","21"
"r_4","2019","BG421","num","21","0","2","6"
"r_4","2019","BG421","num","21","1","2","3"
"r_4","2019","BG421","num","21","2","2","3"
"r_4","2019","BG421","num","22","0","2","-"
"r_4","2019","BG421","num","22","1","2","-"
"r_4","2019","BG421","num","22","2","2","-"
"r_4","2019","BG421","num","0","0","3","10"
"r_4","2019","BG421","num","0","1","3","7"
"r_4","2019","BG421","num","0","2","3","3"
"r_4","2019","BG421","num","1","0","3","-"
"r_4","2019","BG421","num","1","1","3","-"
"r_4","2019","BG421","num","1","2","3","-"
"r_4","2019","BG421","num","2","0","3","-"
"r_4","2019","BG421","num","2","1","3","-"
"r_4","2019","BG421","num","2","2","3","-"
"r_4","2019","BG421","num","3","0","3","-"
"r_4","2019","BG421","num","3","1","3","-"
"r_4","2019","BG421","num","3","2","3","-"
"r_4","2019","BG421","num","4","0","3","1"
"r_4","2019","BG421","num","4","1","3","-"
"r_4","2019","BG421","num","4","2","3","1"
"r_4","2019","BG421","num","5","0","3","-"
"r_4","2019","BG421","num","5","1","3","-"
"r_4","2019","BG421","num","5","2","3","-"
"r_4","2019","BG421","num","6","0","3","-"
"r_4","2019","BG421","num","6","1","3","-"
"r_4","2019","BG421","num","6","2","3","-"
"r_4","2019","BG421","num","7","0","3","1"
"r_4","2019","BG421","num","7","1","3","1"
"r_4","2019","BG421","num","7","2","3","-"
"r_4","2019","BG421","num","8","0","3","-"
"r_4","2019","BG421","num","8","1","3","-"
"r_4","2019","BG421","num","8","2","3","-"
"r_4","2019","BG421","num","9","0","3","-"
"r_4","2019","BG421","num","9","1","3","-"
"r_4","2019","BG421","num","9","2","3","-"
"r_4","2019","BG421","num","10","0","3","-"
"r_4","2019","BG421","num","10","1","3","-"
