RevisionColumn,EKATTE,Units,periods,Residence,GenderID,ValueColumn
"r_6","SLS","num","2019","2","1","29926"
"r_6","SLS","num","2019","2","2","30311"
"r_6","SLS01","num","2019","0","0","2638"
"r_6","SLS01","num","2019","0","1","1332"
"r_6","SLS01","num","2019","0","2","1306"
"r_6","SLS01","num","2019","1","0","1382"
"r_6","SLS01","num","2019","1","1","675"
"r_6","SLS01","num","2019","1","2","707"
"r_6","SLS01","num","2019","2","0","1256"
"r_6","SLS01","num","2019","2","1","657"
"r_6","SLS01","num","2019","2","2","599"
"r_6","SLS07","num","2019","0","0","9784"
"r_6","SLS07","num","2019","0","1","4813"
"r_6","SLS07","num","2019","0","2","4971"
"r_6","SLS07","num","2019","1","0","1310"
"r_6","SLS07","num","2019","1","1","626"
"r_6","SLS07","num","2019","1","2","684"
"r_6","SLS07","num","2019","2","0","8474"
"r_6","SLS07","num","2019","2","1","4187"
"r_6","SLS07","num","2019","2","2","4287"
"r_6","SLS10","num","2019","0","0","27379"
"r_6","SLS10","num","2019","0","1","13401"
"r_6","SLS10","num","2019","0","2","13978"
"r_6","SLS10","num","2019","1","0","6430"
"r_6","SLS10","num","2019","1","1","3106"
"r_6","SLS10","num","2019","1","2","3324"
"r_6","SLS10","num","2019","2","0","20949"
"r_6","SLS10","num","2019","2","1","10295"
"r_6","SLS10","num","2019","2","2","10654"
"r_6","SLS15","num","2019","0","0","5049"
"r_6","SLS15","num","2019","0","1","2534"
"r_6","SLS15","num","2019","0","2","2515"
"r_6","SLS15","num","2019","1","0","-"
"r_6","SLS15","num","2019","1","1","-"
"r_6","SLS15","num","2019","1","2","-"
"r_6","SLS15","num","2019","2","0","5049"
"r_6","SLS15","num","2019","2","1","2534"
"r_6","SLS15","num","2019","2","2","2515"
"r_6","SLS31","num","2019","0","0","44940"
"r_6","SLS31","num","2019","0","1","21622"
"r_6","SLS31","num","2019","0","2","23318"
"r_6","SLS31","num","2019","1","0","30983"
"r_6","SLS31","num","2019","1","1","14689"
"r_6","SLS31","num","2019","1","2","16294"
"r_6","SLS31","num","2019","2","0","13957"
"r_6","SLS31","num","2019","2","1","6933"
"r_6","SLS31","num","2019","2","2","7024"
"r_6","SLS32","num","2019","0","0","4909"
"r_6","SLS32","num","2019","0","1","2470"
"r_6","SLS32","num","2019","0","2","2439"
"r_6","SLS32","num","2019","1","0","-"
"r_6","SLS32","num","2019","1","1","-"
"r_6","SLS32","num","2019","1","2","-"
"r_6","SLS32","num","2019","2","0","4909"
"r_6","SLS32","num","2019","2","1","2470"
"r_6","SLS32","num","2019","2","2","2439"
"r_6","SLS34","num","2019","0","0","13319"
"r_6","SLS34","num","2019","0","1","6566"
"r_6","SLS34","num","2019","0","2","6753"
"r_6","SLS34","num","2019","1","0","7676"
"r_6","SLS34","num","2019","1","1","3716"
"r_6","SLS34","num","2019","1","2","3960"
"r_6","SLS34","num","2019","2","0","5643"
"r_6","SLS34","num","2019","2","1","2850"
"r_6","SLS34","num","2019","2","2","2793"
"r_6","SLV","num","2019","0","0","184119"
"r_6","SLV","num","2019","0","1","89422"
"r_6","SLV","num","2019","0","2","94697"
"r_6","SLV","num","2019","1","0","121033"
"r_6","SLV","num","2019","1","1","58030"
"r_6","SLV","num","2019","1","2","63003"
"r_6","SLV","num","2019","2","0","63086"
"r_6","SLV","num","2019","2","1","31392"
"r_6","SLV","num","2019","2","2","31694"
"r_6","SLV11","num","2019","0","0","17980"
"r_6","SLV11","num","2019","0","1","8903"
"r_6","SLV11","num","2019","0","2","9077"
"r_6","SLV11","num","2019","1","0","5092"
"r_6","SLV11","num","2019","1","1","2422"
"r_6","SLV11","num","2019","1","2","2670"
"r_6","SLV11","num","2019","2","0","12888"
"r_6","SLV11","num","2019","2","1","6481"
"r_6","SLV11","num","2019","2","2","6407"
"r_6","SLV16","num","2019","0","0","35290"
"r_6","SLV16","num","2019","0","1","17162"
"r_6","SLV16","num","2019","0","2","18128"
"r_6","SLV16","num","2019","1","0","20239"
"r_6","SLV16","num","2019","1","1","9768"
"r_6","SLV16","num","2019","1","2","10471"
"r_6","SLV16","num","2019","2","0","15051"
"r_6","SLV16","num","2019","2","1","7394"
"r_6","SLV16","num","2019","2","2","7657"
"r_6","SLV20","num","2019","0","0","117579"
"r_6","SLV20","num","2019","0","1","56751"
"r_6","SLV20","num","2019","0","2","60828"
"r_6","SLV20","num","2019","1","0","86505"
"r_6","SLV20","num","2019","1","1","41213"
"r_6","SLV20","num","2019","1","2","45292"
"r_6","SLV20","num","2019","2","0","31074"
"r_6","SLV20","num","2019","2","1","15538"
"r_6","SLV20","num","2019","2","2","15536"
"r_6","SLV24","num","2019","0","0","13270"
"r_6","SLV24","num","2019","0","1","6606"
"r_6","SLV24","num","2019","0","2","6664"
"r_6","SLV24","num","2019","1","0","9197"
"r_6","SLV24","num","2019","1","1","4627"
"r_6","SLV24","num","2019","1","2","4570"
"r_6","SLV24","num","2019","2","0","4073"
"r_6","SLV24","num","2019","2","1","1979"
"r_6","SLV24","num","2019","2","2","2094"
"r_6","SML","num","2019","0","0","103532"
"r_6","SML","num","2019","0","1","49930"
"r_6","SML","num","2019","0","2","53602"
"r_6","SML","num","2019","1","0","58401"
"r_6","SML","num","2019","1","1","27947"
"r_6","SML","num","2019","1","2","30454"
"r_6","SML","num","2019","2","0","45131"
"r_6","SML","num","2019","2","1","21983"
"r_6","SML","num","2019","2","2","23148"
"r_6","SML02","num","2019","0","0","3722"
"r_6","SML02","num","2019","0","1","1746"
"r_6","SML02","num","2019","0","2","1976"
"r_6","SML02","num","2019","1","0","-"
"r_6","SML02","num","2019","1","1","-"
"r_6","SML02","num","2019","1","2","-"
"r_6","SML02","num","2019","2","0","3722"
"r_6","SML02","num","2019","2","1","1746"
"r_6","SML02","num","2019","2","2","1976"
"r_6","SML05","num","2019","0","0","3071"
"r_6","SML05","num","2019","0","1","1548"
"r_6","SML05","num","2019","0","2","1523"
"r_6","SML05","num","2019","1","0","-"
"r_6","SML05","num","2019","1","1","-"
"r_6","SML05","num","2019","1","2","-"
"r_6","SML05","num","2019","2","0","3071"
"r_6","SML05","num","2019","2","1","1548"
"r_6","SML05","num","2019","2","2","1523"
"r_6","SML09","num","2019","0","0","10696"
"r_6","SML09","num","2019","0","1","5123"
"r_6","SML09","num","2019","0","2","5573"
"r_6","SML09","num","2019","1","0","5927"
"r_6","SML09","num","2019","1","1","2782"
"r_6","SML09","num","2019","1","2","3145"
"r_6","SML09","num","2019","2","0","4769"
"r_6","SML09","num","2019","2","1","2341"
"r_6","SML09","num","2019","2","2","2428"
"r_6","SML10","num","2019","0","0","7829"
"r_6","SML10","num","2019","0","1","3834"
"r_6","SML10","num","2019","0","2","3995"
"r_6","SML10","num","2019","1","0","2058"
"r_6","SML10","num","2019","1","1","992"
"r_6","SML10","num","2019","1","2","1066"
"r_6","SML10","num","2019","2","0","5771"
"r_6","SML10","num","2019","2","1","2842"
"r_6","SML10","num","2019","2","2","2929"
"r_6","SML11","num","2019","0","0","10555"
"r_6","SML11","num","2019","0","1","5015"
"r_6","SML11","num","2019","0","2","5540"
"r_6","SML11","num","2019","1","0","6248"
"r_6","SML11","num","2019","1","1","2927"
"r_6","SML11","num","2019","1","2","3321"
"r_6","SML11","num","2019","2","0","4307"
"r_6","SML11","num","2019","2","1","2088"
"r_6","SML11","num","2019","2","2","2219"
"r_6","SML16","num","2019","0","0","10698"
"r_6","SML16","num","2019","0","1","5244"
"r_6","SML16","num","2019","0","2","5454"
"r_6","SML16","num","2019","1","0","5233"
"r_6","SML16","num","2019","1","1","2589"
"r_6","SML16","num","2019","1","2","2644"
"r_6","SML16","num","2019","2","0","5465"
"r_6","SML16","num","2019","2","1","2655"
"r_6","SML16","num","2019","2","2","2810"
"r_6","SML18","num","2019","0","0","5725"
"r_6","SML18","num","2019","0","1","2761"
"r_6","SML18","num","2019","0","2","2964"
"r_6","SML18","num","2019","1","0","3766"
"r_6","SML18","num","2019","1","1","1812"
"r_6","SML18","num","2019","1","2","1954"
"r_6","SML18","num","2019","2","0","1959"
"r_6","SML18","num","2019","2","1","949"
"r_6","SML18","num","2019","2","2","1010"
"r_6","SML27","num","2019","0","0","8917"
"r_6","SML27","num","2019","0","1","4400"
"r_6","SML27","num","2019","0","2","4517"
"r_6","SML27","num","2019","1","0","3364"
"r_6","SML27","num","2019","1","1","1648"
"r_6","SML27","num","2019","1","2","1716"
"r_6","SML27","num","2019","2","0","5553"
"r_6","SML27","num","2019","2","1","2752"
"r_6","SML27","num","2019","2","2","2801"
"r_6","SML31","num","2019","0","0","35829"
"r_6","SML31","num","2019","0","1","17089"
"r_6","SML31","num","2019","0","2","18740"
"r_6","SML31","num","2019","1","0","27092"
"r_6","SML31","num","2019","1","1","12889"
"r_6","SML31","num","2019","1","2","14203"
"r_6","SML31","num","2019","2","0","8737"
"r_6","SML31","num","2019","2","1","4200"
"r_6","SML31","num","2019","2","2","4537"
"r_6","SML38","num","2019","0","0","6490"
"r_6","SML38","num","2019","0","1","3170"
"r_6","SML38","num","2019","0","2","3320"
"r_6","SML38","num","2019","1","0","4713"
"r_6","SML38","num","2019","1","1","2308"
"r_6","SML38","num","2019","1","2","2405"
"r_6","SML38","num","2019","2","0","1777"
"r_6","SML38","num","2019","2","1","862"
"r_6","SML38","num","2019","2","2","915"
"r_6","SOF","num","2019","0","0","1328790"
"r_6","SOF","num","2019","0","1","637465"
"r_6","SOF","num","2019","0","2","691325"
"r_6","SOF","num","2019","1","0","1270169"
"r_6","SOF","num","2019","1","1","608444"
"r_6","SOF","num","2019","1","2","661725"
"r_6","SOF","num","2019","2","0","58621"
"r_6","SOF","num","2019","2","1","29021"
"r_6","SOF","num","2019","2","2","29600"
"r_6","SOF46","num","2019","0","0","1328790"
"r_6","SOF46","num","2019","0","1","637465"
"r_6","SOF46","num","2019","0","2","691325"
"r_6","SOF46","num","2019","1","0","1270169"
"r_6","SOF46","num","2019","1","1","608444"
"r_6","SOF46","num","2019","1","2","661725"
"r_6","SOF46","num","2019","2","0","58621"
"r_6","SOF46","num","2019","2","1","29021"
"r_6","SOF46","num","2019","2","2","29600"
"r_6","SFO","num","2019","0","0","226671"
"r_6","SFO","num","2019","0","1","111249"
"r_6","SFO","num","2019","0","2","115422"
"r_6","SFO","num","2019","1","0","139560"
"r_6","SFO","num","2019","1","1","67849"
"r_6","SFO","num","2019","1","2","71711"
"r_6","SFO","num","2019","2","0","87111"
"r_6","SFO","num","2019","2","1","43400"
"r_6","SFO","num","2019","2","2","43711"
"r_6","SFO54","num","2019","0","0","1465"
"r_6","SFO54","num","2019","0","1","727"
"r_6","SFO54","num","2019","0","2","738"
"r_6","SFO54","num","2019","1","0","-"
"r_6","SFO54","num","2019","1","1","-"
"r_6","SFO54","num","2019","1","2","-"
"r_6","SFO54","num","2019","2","0","1465"
"r_6","SFO54","num","2019","2","1","727"
"r_6","SFO54","num","2019","2","2","738"
"r_6","SFO06","num","2019","0","0","8497"
"r_6","SFO06","num","2019","0","1","4172"
"r_6","SFO06","num","2019","0","2","4325"
"r_6","SFO06","num","2019","1","0","5675"
"r_6","SFO06","num","2019","1","1","2784"
"r_6","SFO06","num","2019","1","2","2891"
"r_6","SFO06","num","2019","2","0","2822"
"r_6","SFO06","num","2019","2","1","1388"
"r_6","SFO06","num","2019","2","2","1434"
"r_6","SFO07","num","2019","0","0","30625"
"r_6","SFO07","num","2019","0","1","14777"
"r_6","SFO07","num","2019","0","2","15848"
"r_6","SFO07","num","2019","1","0","19086"
"r_6","SFO07","num","2019","1","1","9105"
"r_6","SFO07","num","2019","1","2","9981"
"r_6","SFO07","num","2019","2","0","11539"
"r_6","SFO07","num","2019","2","1","5672"
"r_6","SFO07","num","2019","2","2","5867"
"r_6","SFO09","num","2019","0","0","4694"
"r_6","SFO09","num","2019","0","1","2338"
"r_6","SFO09","num","2019","0","2","2356"
"r_6","SFO09","num","2019","1","0","3872"
"r_6","SFO09","num","2019","1","1","1894"
"r_6","SFO09","num","2019","1","2","1978"
"r_6","SFO09","num","2019","2","0","822"
"r_6","SFO09","num","2019","2","1","444"
"r_6","SFO09","num","2019","2","2","378"
"r_6","SFO10","num","2019","0","0","6308"
"r_6","SFO10","num","2019","0","1","3255"
"r_6","SFO10","num","2019","0","2","3053"
"r_6","SFO10","num","2019","1","0","-"
"r_6","SFO10","num","2019","1","1","-"
"r_6","SFO10","num","2019","1","2","-"
"r_6","SFO10","num","2019","2","0","6308"
"r_6","SFO10","num","2019","2","1","3255"
"r_6","SFO10","num","2019","2","2","3053"
"r_6","SFO59","num","2019","0","0","4387"
"r_6","SFO59","num","2019","0","1","2150"
"r_6","SFO59","num","2019","0","2","2237"
"r_6","SFO59","num","2019","1","0","4369"
"r_6","SFO59","num","2019","1","1","2138"
"r_6","SFO59","num","2019","1","2","2231"
"r_6","SFO59","num","2019","2","0","18"
"r_6","SFO59","num","2019","2","1","12"
"r_6","SFO59","num","2019","2","2","6"
"r_6","SFO16","num","2019","0","0","4618"
"r_6","SFO16","num","2019","0","1","2218"
"r_6","SFO16","num","2019","0","2","2400"
"r_6","SFO16","num","2019","1","0","3014"
"r_6","SFO16","num","2019","1","1","1454"
"r_6","SFO16","num","2019","1","2","1560"
"r_6","SFO16","num","2019","2","0","1604"
"r_6","SFO16","num","2019","2","1","764"
"r_6","SFO16","num","2019","2","2","840"
"r_6","SFO17","num","2019","0","0","21882"
"r_6","SFO17","num","2019","0","1","10776"
"r_6","SFO17","num","2019","0","2","11106"
"r_6","SFO17","num","2019","1","0","6802"
"r_6","SFO17","num","2019","1","1","3256"
"r_6","SFO17","num","2019","1","2","3546"
"r_6","SFO17","num","2019","2","0","15080"
"r_6","SFO17","num","2019","2","1","7520"
"r_6","SFO17","num","2019","2","2","7560"
"r_6","SFO18","num","2019","0","0","11053"
"r_6","SFO18","num","2019","0","1","5522"
"r_6","SFO18","num","2019","0","2","5531"
"r_6","SFO18","num","2019","1","0","9545"
"r_6","SFO18","num","2019","1","1","4794"
"r_6","SFO18","num","2019","1","2","4751"
"r_6","SFO18","num","2019","2","0","1508"
"r_6","SFO18","num","2019","2","1","728"
"r_6","SFO18","num","2019","2","2","780"
"r_6","SFO47","num","2019","0","0","5077"
"r_6","SFO47","num","2019","0","1","2457"
"r_6","SFO47","num","2019","0","2","2620"
"r_6","SFO47","num","2019","1","0","4461"
"r_6","SFO47","num","2019","1","1","2156"
"r_6","SFO47","num","2019","1","2","2305"
"r_6","SFO47","num","2019","2","0","616"
"r_6","SFO47","num","2019","2","1","301"
"r_6","SFO47","num","2019","2","2","315"
"r_6","SFO20","num","2019","0","0","16732"
"r_6","SFO20","num","2019","0","1","8250"
"r_6","SFO20","num","2019","0","2","8482"
"r_6","SFO20","num","2019","1","0","12641"
"r_6","SFO20","num","2019","1","1","6216"
"r_6","SFO20","num","2019","1","2","6425"
"r_6","SFO20","num","2019","2","0","4091"
"r_6","SFO20","num","2019","2","1","2034"
"r_6","SFO20","num","2019","2","2","2057"
"r_6","SFO24","num","2019","0","0","1976"
"r_6","SFO24","num","2019","0","1","961"
"r_6","SFO24","num","2019","0","2","1015"
"r_6","SFO24","num","2019","1","0","1976"
"r_6","SFO24","num","2019","1","1","961"
"r_6","SFO24","num","2019","1","2","1015"
"r_6","SFO24","num","2019","2","0","-"
"r_6","SFO24","num","2019","2","1","-"
"r_6","SFO24","num","2019","2","2","-"
"r_6","SFO25","num","2019","0","0","11055"
"r_6","SFO25","num","2019","0","1","5386"
"r_6","SFO25","num","2019","0","2","5669"
"r_6","SFO25","num","2019","1","0","7242"
"r_6","SFO25","num","2019","1","1","3489"
"r_6","SFO25","num","2019","1","2","3753"
"r_6","SFO25","num","2019","2","0","3813"
"r_6","SFO25","num","2019","2","1","1897"
"r_6","SFO25","num","2019","2","2","1916"
"r_6","SFO26","num","2019","0","0","16601"
"r_6","SFO26","num","2019","0","1","8120"
"r_6","SFO26","num","2019","0","2","8481"
"r_6","SFO26","num","2019","1","0","11321"
"r_6","SFO26","num","2019","1","1","5519"
"r_6","SFO26","num","2019","1","2","5802"
"r_6","SFO26","num","2019","2","0","5280"
"r_6","SFO26","num","2019","2","1","2601"
"r_6","SFO26","num","2019","2","2","2679"
"r_6","SFO56","num","2019","0","0","2194"
"r_6","SFO56","num","2019","0","1","1113"
"r_6","SFO56","num","2019","0","2","1081"
"r_6","SFO56","num","2019","1","0","-"
"r_6","SFO56","num","2019","1","1","-"
"r_6","SFO56","num","2019","1","2","-"
"r_6","SFO56","num","2019","2","0","2194"
"r_6","SFO56","num","2019","2","1","1113"
"r_6","SFO56","num","2019","2","2","1081"
"r_6","SFO55","num","2019","0","0","7236"
"r_6","SFO55","num","2019","0","1","3476"
"r_6","SFO55","num","2019","0","2","3760"
"r_6","SFO55","num","2019","1","0","6547"
"r_6","SFO55","num","2019","1","1","3141"
"r_6","SFO55","num","2019","1","2","3406"
"r_6","SFO55","num","2019","2","0","689"
"r_6","SFO55","num","2019","2","1","335"
"r_6","SFO55","num","2019","2","2","354"
"r_6","SFO34","num","2019","0","0","7070"
"r_6","SFO34","num","2019","0","1","3573"
"r_6","SFO34","num","2019","0","2","3497"
"r_6","SFO34","num","2019","1","0","3573"
"r_6","SFO34","num","2019","1","1","1776"
"r_6","SFO34","num","2019","1","2","1797"
"r_6","SFO34","num","2019","2","0","3497"
"r_6","SFO34","num","2019","2","1","1797"
"r_6","SFO34","num","2019","2","2","1700"
"r_6","SFO39","num","2019","0","0","34735"
"r_6","SFO39","num","2019","0","1","16849"
"r_6","SFO39","num","2019","0","2","17886"
"r_6","SFO39","num","2019","1","0","25016"
"r_6","SFO39","num","2019","1","1","12026"
"r_6","SFO39","num","2019","1","2","12990"
"r_6","SFO39","num","2019","2","0","9719"
"r_6","SFO39","num","2019","2","1","4823"
"r_6","SFO39","num","2019","2","2","4896"
"r_6","SFO43","num","2019","0","0","18982"
"r_6","SFO43","num","2019","0","1","9438"
"r_6","SFO43","num","2019","0","2","9544"
"r_6","SFO43","num","2019","1","0","7438"
"r_6","SFO43","num","2019","1","1","3676"
"r_6","SFO43","num","2019","1","2","3762"
"r_6","SFO43","num","2019","2","0","11544"
"r_6","SFO43","num","2019","2","1","5762"
"r_6","SFO43","num","2019","2","2","5782"
"r_6","SFO45","num","2019","0","0","8788"
"r_6","SFO45","num","2019","0","1","4352"
"r_6","SFO45","num","2019","0","2","4436"
"r_6","SFO45","num","2019","1","0","6982"
"r_6","SFO45","num","2019","1","1","3464"
"r_6","SFO45","num","2019","1","2","3518"
"r_6","SFO45","num","2019","2","0","1806"
"r_6","SFO45","num","2019","2","1","888"
"r_6","SFO45","num","2019","2","2","918"
"r_6","SFO57","num","2019","0","0","1134"
"r_6","SFO57","num","2019","0","1","564"
"r_6","SFO57","num","2019","0","2","570"
"r_6","SFO57","num","2019","1","0","-"
"r_6","SFO57","num","2019","1","1","-"
"r_6","SFO57","num","2019","1","2","-"
"r_6","SFO57","num","2019","2","0","1134"
"r_6","SFO57","num","2019","2","1","564"
"r_6","SFO57","num","2019","2","2","570"
"r_6","SFO58","num","2019","0","0","1562"
"r_6","SFO58","num","2019","0","1","775"
"r_6","SFO58","num","2019","0","2","787"
"r_6","SFO58","num","2019","1","0","-"
"r_6","SFO58","num","2019","1","1","-"
"r_6","SFO58","num","2019","1","2","-"
"r_6","SFO58","num","2019","2","0","1562"
"r_6","SFO58","num","2019","2","1","775"
"r_6","SFO58","num","2019","2","2","787"
"r_6","SZR","num","2019","0","0","313396"
"r_6","SZR","num","2019","0","1","151611"
"r_6","SZR","num","2019","0","2","161785"
"r_6","SZR","num","2019","1","0","226997"
"r_6","SZR","num","2019","1","1","108952"
"r_6","SZR","num","2019","1","2","118045"
"r_6","SZR","num","2019","2","0","86399"
"r_6","SZR","num","2019","2","1","42659"
"r_6","SZR","num","2019","2","2","43740"
"r_6","SZR04","num","2019","0","0","7832"
"r_6","SZR04","num","2019","0","1","3963"
"r_6","SZR04","num","2019","0","2","3869"
"r_6","SZR04","num","2019","1","0","-"
"r_6","SZR04","num","2019","1","1","-"
"r_6","SZR04","num","2019","1","2","-"
"r_6","SZR04","num","2019","2","0","7832"
"r_6","SZR04","num","2019","2","1","3963"
"r_6","SZR04","num","2019","2","2","3869"
"r_6","SZR37","num","2019","0","0","5028"
"r_6","SZR37","num","2019","0","1","2513"
"r_6","SZR37","num","2019","0","2","2515"
"r_6","SZR37","num","2019","1","0","2729"
"r_6","SZR37","num","2019","1","1","1376"
"r_6","SZR37","num","2019","1","2","1353"
"r_6","SZR37","num","2019","2","0","2299"
"r_6","SZR37","num","2019","2","1","1137"
"r_6","SZR37","num","2019","2","2","1162"
"r_6","SZR07","num","2019","0","0","11372"
"r_6","SZR07","num","2019","0","1","5699"
"r_6","SZR07","num","2019","0","2","5673"
"r_6","SZR07","num","2019","1","0","7251"
"r_6","SZR07","num","2019","1","1","3656"
"r_6","SZR07","num","2019","1","2","3595"
"r_6","SZR07","num","2019","2","0","4121"
"r_6","SZR07","num","2019","2","1","2043"
"r_6","SZR07","num","2019","2","2","2078"
"r_6","SZR12","num","2019","0","0","67433"
"r_6","SZR12","num","2019","0","1","32359"
"r_6","SZR12","num","2019","0","2","35074"
"r_6","SZR12","num","2019","1","0","48849"
"r_6","SZR12","num","2019","1","1","23186"
"r_6","SZR12","num","2019","1","2","25663"
"r_6","SZR12","num","2019","2","0","18584"
"r_6","SZR12","num","2019","2","1","9173"
"r_6","SZR12","num","2019","2","2","9411"
"r_6","SZR22","num","2019","0","0","9459"
"r_6","SZR22","num","2019","0","1","4735"
"r_6","SZR22","num","2019","0","2","4724"
"r_6","SZR22","num","2019","1","0","2957"
"r_6","SZR22","num","2019","1","1","1479"
"r_6","SZR22","num","2019","1","2","1478"
"r_6","SZR22","num","2019","2","0","6502"
"r_6","SZR22","num","2019","2","1","3256"
"r_6","SZR22","num","2019","2","2","3246"
"r_6","SZR38","num","2019","0","0","4460"
"r_6","SZR38","num","2019","0","1","2237"
"r_6","SZR38","num","2019","0","2","2223"
"r_6","SZR38","num","2019","1","0","2722"
"r_6","SZR38","num","2019","1","1","1358"
"r_6","SZR38","num","2019","1","2","1364"
"r_6","SZR38","num","2019","2","0","1738"
"r_6","SZR38","num","2019","2","1","879"
"r_6","SZR38","num","2019","2","2","859"
"r_6","SZR23","num","2019","0","0","2410"
"r_6","SZR23","num","2019","0","1","1182"
"r_6","SZR23","num","2019","0","2","1228"
"r_6","SZR23","num","2019","1","0","-"
"r_6","SZR23","num","2019","1","1","-"
"r_6","SZR23","num","2019","1","2","-"
"r_6","SZR23","num","2019","2","0","2410"
"r_6","SZR23","num","2019","2","1","1182"
"r_6","SZR23","num","2019","2","2","1228"
"r_6","SZR24","num","2019","0","0","13291"
"r_6","SZR24","num","2019","0","1","6454"
"r_6","SZR24","num","2019","0","2","6837"
"r_6","SZR24","num","2019","1","0","2561"
"r_6","SZR24","num","2019","1","1","1202"
"r_6","SZR24","num","2019","1","2","1359"
"r_6","SZR24","num","2019","2","0","10730"
"r_6","SZR24","num","2019","2","1","5252"
"r_6","SZR24","num","2019","2","2","5478"
"r_6","SZR27","num","2019","0","0","17518"
"r_6","SZR27","num","2019","0","1","8712"
"r_6","SZR27","num","2019","0","2","8806"
"r_6","SZR27","num","2019","1","0","11291"
"r_6","SZR27","num","2019","1","1","5579"
"r_6","SZR27","num","2019","1","2","5712"
"r_6","SZR27","num","2019","2","0","6227"
"r_6","SZR27","num","2019","2","1","3133"
"r_6","SZR27","num","2019","2","2","3094"
"r_6","SZR31","num","2019","0","0","155426"
"r_6","SZR31","num","2019","0","1","74407"
"r_6","SZR31","num","2019","0","2","81019"
"r_6","SZR31","num","2019","1","0","134726"
"r_6","SZR31","num","2019","1","1","64316"
"r_6","SZR31","num","2019","1","2","70410"
"r_6","SZR31","num","2019","2","0","20700"
"r_6","SZR31","num","2019","2","1","10091"
"r_6","SZR31","num","2019","2","2","10609"
"r_6","SZR36","num","2019","0","0","19167"
"r_6","SZR36","num","2019","0","1","9350"
"r_6","SZR36","num","2019","0","2","9817"
"r_6","SZR36","num","2019","1","0","13911"
"r_6","SZR36","num","2019","1","1","6800"
"r_6","SZR36","num","2019","1","2","7111"
"r_6","SZR36","num","2019","2","0","5256"
"r_6","SZR36","num","2019","2","1","2550"
"r_6","SZR36","num","2019","2","2","2706"
"r_6","TGV","num","2019","0","0","110914"
"r_6","TGV","num","2019","0","1","54164"
"r_6","TGV","num","2019","0","2","56750"
"r_6","TGV","num","2019","1","0","60050"
"r_6","TGV","num","2019","1","1","28592"
"r_6","TGV","num","2019","1","2","31458"
"r_6","TGV","num","2019","2","0","50864"
"r_6","TGV","num","2019","2","1","25572"
"r_6","TGV","num","2019","2","2","25292"
"r_6","TGV02","num","2019","0","0","5500"
"r_6","TGV02","num","2019","0","1","2847"
"r_6","TGV02","num","2019","0","2","2653"
"r_6","TGV02","num","2019","1","0","1404"
"r_6","TGV02","num","2019","1","1","689"
"r_6","TGV02","num","2019","1","2","715"
"r_6","TGV02","num","2019","2","0","4096"
"r_6","TGV02","num","2019","2","1","2158"
"r_6","TGV02","num","2019","2","2","1938"
"r_6","TGV22","num","2019","0","0","20881"
"r_6","TGV22","num","2019","0","1","10388"
"r_6","TGV22","num","2019","0","2","10493"
"r_6","TGV22","num","2019","1","0","7079"
"r_6","TGV22","num","2019","1","1","3341"
"r_6","TGV22","num","2019","1","2","3738"
"r_6","TGV22","num","2019","2","0","13802"
"r_6","TGV22","num","2019","2","1","7047"
"r_6","TGV22","num","2019","2","2","6755"
"r_6","TGV23","num","2019","0","0","5857"
"r_6","TGV23","num","2019","0","1","2978"
"r_6","TGV23","num","2019","0","2","2879"
"r_6","TGV23","num","2019","1","0","2447"
"r_6","TGV23","num","2019","1","1","1218"
"r_6","TGV23","num","2019","1","2","1229"
"r_6","TGV23","num","2019","2","0","3410"
"r_6","TGV23","num","2019","2","1","1760"
"r_6","TGV23","num","2019","2","2","1650"
"r_6","TGV24","num","2019","0","0","24775"
"r_6","TGV24","num","2019","0","1","11973"
"r_6","TGV24","num","2019","0","2","12802"
"r_6","TGV24","num","2019","1","0","13776"
"r_6","TGV24","num","2019","1","1","6585"
"r_6","TGV24","num","2019","1","2","7191"
"r_6","TGV24","num","2019","2","0","10999"
"r_6","TGV24","num","2019","2","1","5388"
"r_6","TGV24","num","2019","2","2","5611"
"r_6","TGV35","num","2019","0","0","53901"
"r_6","TGV35","num","2019","0","1","25978"
"r_6","TGV35","num","2019","0","2","27923"
"r_6","TGV35","num","2019","1","0","35344"
"r_6","TGV35","num","2019","1","1","16759"
"r_6","TGV35","num","2019","1","2","18585"
"r_6","TGV35","num","2019","2","0","18557"
"r_6","TGV35","num","2019","2","1","9219"
"r_6","TGV35","num","2019","2","2","9338"
"r_6","HKV","num","2019","0","0","225317"
"r_6","HKV","num","2019","0","1","109971"
"r_6","HKV","num","2019","0","2","115346"
"r_6","HKV","num","2019","1","0","162659"
"r_6","HKV","num","2019","1","1","78735"
"r_6","HKV","num","2019","1","2","83924"
"r_6","HKV","num","2019","2","0","62658"
"r_6","HKV","num","2019","2","1","31236"
"r_6","HKV","num","2019","2","2","31422"
"r_6","HKV09","num","2019","0","0","46284"
"r_6","HKV09","num","2019","0","1","22314"
"r_6","HKV09","num","2019","0","2","23970"
"r_6","HKV09","num","2019","1","0","34538"
"r_6","HKV09","num","2019","1","1","16576"
"r_6","HKV09","num","2019","1","2","17962"
"r_6","HKV09","num","2019","2","0","11746"
"r_6","HKV09","num","2019","2","1","5738"
"r_6","HKV09","num","2019","2","2","6008"
"r_6","HKV11","num","2019","0","0","5600"
"r_6","HKV11","num","2019","0","1","2797"
"r_6","HKV11","num","2019","0","2","2803"
