RevisionColumn,periods,Units,EKATTE_Hlth,Mpersonnel,ValueColumn
"r_1","2006","num","VRC05","1","4"
"r_1","2006","num","VRC05","2","1"
"r_1","2006","num","VRC05","3","4"
"r_1","2007","num","VRC05","1","4"
"r_1","2007","num","VRC05","2","1"
"r_1","2007","num","VRC05","3","10"
"r_1","2008","num","VRC05","1","4"
"r_1","2008","num","VRC05","2","1"
"r_1","2008","num","VRC05","3","4"
"r_1","2009","num","VRC05","1","4"
"r_1","2009","num","VRC05","2","1"
"r_1","2009","num","VRC05","3","3"
"r_1","2010","num","VRC05","1","4"
"r_1","2010","num","VRC05","2","1"
"r_1","2010","num","VRC05","3","7"
"r_1","2011","num","VRC05","1","4"
"r_1","2011","num","VRC05","2","1"
"r_1","2011","num","VRC05","3","6"
"r_1","2012","num","VRC05","1","4"
"r_1","2012","num","VRC05","2","1"
"r_1","2012","num","VRC05","3","10"
"r_1","2013","num","VRC05","1","4"
"r_1","2013","num","VRC05","2","-"
"r_1","2013","num","VRC05","3","7"
"r_1","2014","num","VRC05","1","4"
"r_1","2014","num","VRC05","2","1"
"r_1","2014","num","VRC05","3","10"
"r_1","2015","num","VRC05","1","4"
"r_1","2015","num","VRC05","2","3"
"r_1","2015","num","VRC05","3","11"
"r_1","2016","num","VRC05","1","4"
"r_1","2016","num","VRC05","2","4"
"r_1","2016","num","VRC05","3","7"
"r_1","2017","num","VRC05","1","4"
"r_1","2017","num","VRC05","2","5"
"r_1","2017","num","VRC05","3","8"
"r_1","2003","num","VRC08","1","76"
"r_1","2003","num","VRC08","2","7"
"r_1","2003","num","VRC08","3","108"
"r_1","2004","num","VRC08","1","77"
"r_1","2004","num","VRC08","2","8"
"r_1","2004","num","VRC08","3","123"
"r_1","2005","num","VRC08","1","79"
"r_1","2005","num","VRC08","2","8"
"r_1","2005","num","VRC08","3","124"
"r_1","2006","num","VRC08","1","93"
"r_1","2006","num","VRC08","2","7"
"r_1","2006","num","VRC08","3","124"
"r_1","2007","num","VRC08","1","79"
"r_1","2007","num","VRC08","2","7"
"r_1","2007","num","VRC08","3","124"
"r_1","2008","num","VRC08","1","77"
"r_1","2008","num","VRC08","2","7"
"r_1","2008","num","VRC08","3","119"
"r_1","2009","num","VRC08","1","84"
"r_1","2009","num","VRC08","2","7"
"r_1","2009","num","VRC08","3","111"
"r_1","2010","num","VRC08","1","78"
"r_1","2010","num","VRC08","2","7"
"r_1","2010","num","VRC08","3","103"
"r_1","2011","num","VRC08","1","75"
"r_1","2011","num","VRC08","2","9"
"r_1","2011","num","VRC08","3","95"
"r_1","2012","num","VRC08","1","75"
"r_1","2012","num","VRC08","2","9"
"r_1","2012","num","VRC08","3","92"
"r_1","2013","num","VRC08","1","73"
"r_1","2013","num","VRC08","2","9"
"r_1","2013","num","VRC08","3","100"
"r_1","2014","num","VRC08","1","70"
"r_1","2014","num","VRC08","2","9"
"r_1","2014","num","VRC08","3","99"
"r_1","2015","num","VRC08","1","72"
"r_1","2015","num","VRC08","2","9"
"r_1","2015","num","VRC08","3","102"
"r_1","2016","num","VRC08","1","69"
"r_1","2016","num","VRC08","2","9"
"r_1","2016","num","VRC08","3","98"
"r_1","2017","num","VRC08","1","71"
"r_1","2017","num","VRC08","2","9"
"r_1","2017","num","VRC08","3","89"
"r_1","2003","num","VRC10","1","414"
"r_1","2003","num","VRC10","2","65"
"r_1","2003","num","VRC10","3","797"
"r_1","2004","num","VRC10","1","415"
"r_1","2004","num","VRC10","2","67"
"r_1","2004","num","VRC10","3","838"
"r_1","2005","num","VRC10","1","404"
"r_1","2005","num","VRC10","2","68"
"r_1","2005","num","VRC10","3","846"
"r_1","2006","num","VRC10","1","395"
"r_1","2006","num","VRC10","2","66"
"r_1","2006","num","VRC10","3","855"
"r_1","2007","num","VRC10","1","392"
"r_1","2007","num","VRC10","2","59"
"r_1","2007","num","VRC10","3","873"
"r_1","2008","num","VRC10","1","388"
"r_1","2008","num","VRC10","2","58"
"r_1","2008","num","VRC10","3","837"
"r_1","2009","num","VRC10","1","405"
"r_1","2009","num","VRC10","2","71"
"r_1","2009","num","VRC10","3","815"
"r_1","2010","num","VRC10","1","402"
"r_1","2010","num","VRC10","2","65"
"r_1","2010","num","VRC10","3","846"
"r_1","2011","num","VRC10","1","415"
"r_1","2011","num","VRC10","2","72"
"r_1","2011","num","VRC10","3","824"
"r_1","2012","num","VRC10","1","427"
"r_1","2012","num","VRC10","2","71"
"r_1","2012","num","VRC10","3","843"
"r_1","2013","num","VRC10","1","416"
"r_1","2013","num","VRC10","2","79"
"r_1","2013","num","VRC10","3","818"
"r_1","2014","num","VRC10","1","422"
"r_1","2014","num","VRC10","2","83"
"r_1","2014","num","VRC10","3","823"
"r_1","2015","num","VRC10","1","419"
"r_1","2015","num","VRC10","2","83"
"r_1","2015","num","VRC10","3","837"
"r_1","2016","num","VRC10","1","399"
"r_1","2016","num","VRC10","2","83"
"r_1","2016","num","VRC10","3","783"
"r_1","2017","num","VRC10","1","414"
"r_1","2017","num","VRC10","2","85"
"r_1","2017","num","VRC10","3","775"
"r_1","2003","num","VRC20","1","62"
"r_1","2003","num","VRC20","2","14"
"r_1","2003","num","VRC20","3","94"
"r_1","2004","num","VRC20","1","55"
"r_1","2004","num","VRC20","2","13"
"r_1","2004","num","VRC20","3","111"
"r_1","2005","num","VRC20","1","54"
"r_1","2005","num","VRC20","2","10"
"r_1","2005","num","VRC20","3","110"
"r_1","2006","num","VRC20","1","51"
"r_1","2006","num","VRC20","2","10"
"r_1","2006","num","VRC20","3","106"
"r_1","2007","num","VRC20","1","49"
"r_1","2007","num","VRC20","2","9"
"r_1","2007","num","VRC20","3","95"
"r_1","2008","num","VRC20","1","51"
"r_1","2008","num","VRC20","2","12"
"r_1","2008","num","VRC20","3","115"
"r_1","2009","num","VRC20","1","52"
"r_1","2009","num","VRC20","2","11"
"r_1","2009","num","VRC20","3","105"
"r_1","2010","num","VRC20","1","55"
"r_1","2010","num","VRC20","2","11"
"r_1","2010","num","VRC20","3","95"
"r_1","2011","num","VRC20","1","55"
"r_1","2011","num","VRC20","2","7"
"r_1","2011","num","VRC20","3","90"
"r_1","2012","num","VRC20","1","55"
"r_1","2012","num","VRC20","2","11"
"r_1","2012","num","VRC20","3","98"
"r_1","2013","num","VRC20","1","60"
"r_1","2013","num","VRC20","2","11"
"r_1","2013","num","VRC20","3","105"
"r_1","2014","num","VRC20","1","61"
"r_1","2014","num","VRC20","2","12"
"r_1","2014","num","VRC20","3","106"
"r_1","2015","num","VRC20","1","60"
"r_1","2015","num","VRC20","2","13"
"r_1","2015","num","VRC20","3","106"
"r_1","2016","num","VRC20","1","58"
"r_1","2016","num","VRC20","2","12"
"r_1","2016","num","VRC20","3","104"
"r_1","2017","num","VRC20","1","64"
"r_1","2017","num","VRC20","2","12"
"r_1","2017","num","VRC20","3","107"
"r_1","2003","num","VRC21","1","7"
"r_1","2003","num","VRC21","2","2"
"r_1","2003","num","VRC21","3","2"
"r_1","2004","num","VRC21","1","8"
"r_1","2004","num","VRC21","2","2"
"r_1","2004","num","VRC21","3","6"
"r_1","2005","num","VRC21","1","8"
"r_1","2005","num","VRC21","2","2"
"r_1","2005","num","VRC21","3","9"
"r_1","2006","num","VRC21","1","9"
"r_1","2006","num","VRC21","2","2"
"r_1","2006","num","VRC21","3","9"
"r_1","2007","num","VRC21","1","7"
"r_1","2007","num","VRC21","2","2"
"r_1","2007","num","VRC21","3","10"
"r_1","2008","num","VRC21","1","7"
"r_1","2008","num","VRC21","2","2"
"r_1","2008","num","VRC21","3","8"
"r_1","2009","num","VRC21","1","7"
"r_1","2009","num","VRC21","2","2"
"r_1","2009","num","VRC21","3","9"
"r_1","2010","num","VRC21","1","8"
"r_1","2010","num","VRC21","2","2"
"r_1","2010","num","VRC21","3","10"
"r_1","2011","num","VRC21","1","8"
"r_1","2011","num","VRC21","2","2"
"r_1","2011","num","VRC21","3","11"
"r_1","2012","num","VRC21","1","8"
"r_1","2012","num","VRC21","2","2"
"r_1","2012","num","VRC21","3","11"
"r_1","2013","num","VRC21","1","7"
"r_1","2013","num","VRC21","2","3"
"r_1","2013","num","VRC21","3","6"
"r_1","2014","num","VRC21","1","7"
"r_1","2014","num","VRC21","2","1"
"r_1","2014","num","VRC21","3","2"
"r_1","2015","num","VRC21","1","6"
"r_1","2015","num","VRC21","2","2"
"r_1","2015","num","VRC21","3","7"
"r_1","2016","num","VRC21","1","5"
"r_1","2016","num","VRC21","2","2"
"r_1","2016","num","VRC21","3","9"
"r_1","2017","num","VRC21","1","8"
"r_1","2017","num","VRC21","2","2"
"r_1","2017","num","VRC21","3","8"
"r_1","2003","num","VRC27","1","61"
"r_1","2003","num","VRC27","2","12"
"r_1","2003","num","VRC27","3","96"
"r_1","2004","num","VRC27","1","60"
"r_1","2004","num","VRC27","2","12"
"r_1","2004","num","VRC27","3","129"
"r_1","2005","num","VRC27","1","59"
"r_1","2005","num","VRC27","2","13"
"r_1","2005","num","VRC27","3","128"
"r_1","2006","num","VRC27","1","53"
"r_1","2006","num","VRC27","2","13"
"r_1","2006","num","VRC27","3","132"
"r_1","2007","num","VRC27","1","57"
"r_1","2007","num","VRC27","2","12"
"r_1","2007","num","VRC27","3","130"
"r_1","2008","num","VRC27","1","59"
"r_1","2008","num","VRC27","2","12"
"r_1","2008","num","VRC27","3","132"
"r_1","2009","num","VRC27","1","65"
"r_1","2009","num","VRC27","2","13"
"r_1","2009","num","VRC27","3","134"
"r_1","2010","num","VRC27","1","74"
"r_1","2010","num","VRC27","2","14"
"r_1","2010","num","VRC27","3","137"
"r_1","2011","num","VRC27","1","71"
"r_1","2011","num","VRC27","2","14"
"r_1","2011","num","VRC27","3","131"
"r_1","2012","num","VRC27","1","66"
"r_1","2012","num","VRC27","2","14"
"r_1","2012","num","VRC27","3","122"
"r_1","2013","num","VRC27","1","69"
"r_1","2013","num","VRC27","2","12"
"r_1","2013","num","VRC27","3","129"
"r_1","2014","num","VRC27","1","66"
"r_1","2014","num","VRC27","2","16"
"r_1","2014","num","VRC27","3","128"
"r_1","2015","num","VRC27","1","72"
"r_1","2015","num","VRC27","2","16"
"r_1","2015","num","VRC27","3","129"
"r_1","2016","num","VRC27","1","74"
"r_1","2016","num","VRC27","2","17"
"r_1","2016","num","VRC27","3","121"
"r_1","2017","num","VRC27","1","66"
"r_1","2017","num","VRC27","2","15"
"r_1","2017","num","VRC27","3","106"
"r_1","2003","num","VRC28","1","5"
"r_1","2003","num","VRC28","2","1"
"r_1","2003","num","VRC28","3","5"
"r_1","2004","num","VRC28","1","5"
"r_1","2004","num","VRC28","2","1"
"r_1","2004","num","VRC28","3","12"
"r_1","2005","num","VRC28","1","5"
"r_1","2005","num","VRC28","2","1"
"r_1","2005","num","VRC28","3","18"
"r_1","2006","num","VRC28","1","6"
"r_1","2006","num","VRC28","2","1"
"r_1","2006","num","VRC28","3","20"
"r_1","2007","num","VRC28","1","5"
"r_1","2007","num","VRC28","2","1"
"r_1","2007","num","VRC28","3","9"
"r_1","2008","num","VRC28","1","5"
"r_1","2008","num","VRC28","2","1"
"r_1","2008","num","VRC28","3","19"
"r_1","2009","num","VRC28","1","5"
"r_1","2009","num","VRC28","2","1"
"r_1","2009","num","VRC28","3","17"
"r_1","2010","num","VRC28","1","5"
"r_1","2010","num","VRC28","2","1"
"r_1","2010","num","VRC28","3","20"
"r_1","2011","num","VRC28","1","5"
"r_1","2011","num","VRC28","2","1"
"r_1","2011","num","VRC28","3","18"
"r_1","2012","num","VRC28","1","5"
"r_1","2012","num","VRC28","2","1"
"r_1","2012","num","VRC28","3","20"
"r_1","2013","num","VRC28","1","5"
"r_1","2013","num","VRC28","2","-"
"r_1","2013","num","VRC28","3","18"
"r_1","2014","num","VRC28","1","3"
"r_1","2014","num","VRC28","2","1"
"r_1","2014","num","VRC28","3","18"
"r_1","2015","num","VRC28","1","3"
"r_1","2015","num","VRC28","2","1"
"r_1","2015","num","VRC28","3","14"
"r_1","2016","num","VRC28","1","2"
"r_1","2016","num","VRC28","2","1"
"r_1","2016","num","VRC28","3","13"
"r_1","2017","num","VRC28","1","4"
"r_1","2017","num","VRC28","2","2"
"r_1","2017","num","VRC28","3","14"
"r_1","2003","num","VRC31","1","51"
"r_1","2003","num","VRC31","2","5"
"r_1","2003","num","VRC31","3","76"
"r_1","2004","num","VRC31","1","50"
"r_1","2004","num","VRC31","2","4"
"r_1","2004","num","VRC31","3","79"
"r_1","2005","num","VRC31","1","50"
"r_1","2005","num","VRC31","2","5"
"r_1","2005","num","VRC31","3","80"
"r_1","2006","num","VRC31","1","48"
"r_1","2006","num","VRC31","2","5"
"r_1","2006","num","VRC31","3","83"
"r_1","2007","num","VRC31","1","46"
"r_1","2007","num","VRC31","2","5"
"r_1","2007","num","VRC31","3","88"
"r_1","2008","num","VRC31","1","51"
"r_1","2008","num","VRC31","2","4"
"r_1","2008","num","VRC31","3","71"
"r_1","2009","num","VRC31","1","57"
"r_1","2009","num","VRC31","2","4"
"r_1","2009","num","VRC31","3","78"
"r_1","2010","num","VRC31","1","48"
"r_1","2010","num","VRC31","2","4"
"r_1","2010","num","VRC31","3","61"
"r_1","2011","num","VRC31","1","28"
"r_1","2011","num","VRC31","2","4"
"r_1","2011","num","VRC31","3","27"
"r_1","2012","num","VRC31","1","21"
"r_1","2012","num","VRC31","2","5"
"r_1","2012","num","VRC31","3","20"
"r_1","2013","num","VRC31","1","22"
"r_1","2013","num","VRC31","2","3"
"r_1","2013","num","VRC31","3","16"
"r_1","2014","num","VRC31","1","21"
"r_1","2014","num","VRC31","2","6"
"r_1","2014","num","VRC31","3","16"
"r_1","2015","num","VRC31","1","20"
"r_1","2015","num","VRC31","2","4"
"r_1","2015","num","VRC31","3","17"
"r_1","2016","num","VRC31","1","20"
"r_1","2016","num","VRC31","2","4"
"r_1","2016","num","VRC31","3","17"
"r_1","2017","num","VRC31","1","17"
"r_1","2017","num","VRC31","2","5"
"r_1","2017","num","VRC31","3","16"
"r_1","2003","num","VRC32","1","15"
"r_1","2003","num","VRC32","2","3"
"r_1","2003","num","VRC32","3","31"
"r_1","2004","num","VRC32","1","14"
"r_1","2004","num","VRC32","2","3"
"r_1","2004","num","VRC32","3","36"
"r_1","2005","num","VRC32","1","14"
"r_1","2005","num","VRC32","2","3"
"r_1","2005","num","VRC32","3","40"
"r_1","2006","num","VRC32","1","10"
"r_1","2006","num","VRC32","2","3"
"r_1","2006","num","VRC32","3","38"
"r_1","2007","num","VRC32","1","13"
"r_1","2007","num","VRC32","2","3"
"r_1","2007","num","VRC32","3","38"
"r_1","2008","num","VRC32","1","13"
"r_1","2008","num","VRC32","2","3"
"r_1","2008","num","VRC32","3","37"
"r_1","2009","num","VRC32","1","15"
"r_1","2009","num","VRC32","2","3"
"r_1","2009","num","VRC32","3","36"
"r_1","2010","num","VRC32","1","15"
"r_1","2010","num","VRC32","2","3"
"r_1","2010","num","VRC32","3","36"
"r_1","2011","num","VRC32","1","13"
"r_1","2011","num","VRC32","2","3"
"r_1","2011","num","VRC32","3","33"
"r_1","2012","num","VRC32","1","12"
"r_1","2012","num","VRC32","2","3"
"r_1","2012","num","VRC32","3","35"
"r_1","2013","num","VRC32","1","13"
"r_1","2013","num","VRC32","2","3"
"r_1","2013","num","VRC32","3","29"
"r_1","2014","num","VRC32","1","14"
"r_1","2014","num","VRC32","2","3"
"r_1","2014","num","VRC32","3","29"
"r_1","2015","num","VRC32","1","13"
"r_1","2015","num","VRC32","2","3"
"r_1","2015","num","VRC32","3","27"
"r_1","2016","num","VRC32","1","11"
"r_1","2016","num","VRC32","2","3"
"r_1","2016","num","VRC32","3","23"
"r_1","2017","num","VRC32","1","10"
"r_1","2017","num","VRC32","2","3"
"r_1","2017","num","VRC32","3","20"
"r_1","2003","num","VRC35","1","6"
"r_1","2003","num","VRC35","2","2"
"r_1","2003","num","VRC35","3","-"
"r_1","2004","num","VRC35","1","5"
"r_1","2004","num","VRC35","2","2"
"r_1","2004","num","VRC35","3","3"
"r_1","2005","num","VRC35","1","3"
"r_1","2005","num","VRC35","2","2"
"r_1","2005","num","VRC35","3","5"
"r_1","2006","num","VRC35","1","3"
"r_1","2006","num","VRC35","2","1"
"r_1","2006","num","VRC35","3","4"
"r_1","2007","num","VRC35","1","3"
"r_1","2007","num","VRC35","2","1"
"r_1","2007","num","VRC35","3","6"
"r_1","2008","num","VRC35","1","3"
"r_1","2008","num","VRC35","2","1"
"r_1","2008","num","VRC35","3","3"
"r_1","2009","num","VRC35","1","3"
"r_1","2009","num","VRC35","2","2"
"r_1","2009","num","VRC35","3","4"
"r_1","2010","num","VRC35","1","3"
"r_1","2010","num","VRC35","2","2"
"r_1","2010","num","VRC35","3","5"
"r_1","2011","num","VRC35","1","3"
"r_1","2011","num","VRC35","2","2"
"r_1","2011","num","VRC35","3","5"
"r_1","2012","num","VRC35","1","3"
"r_1","2012","num","VRC35","2","2"
"r_1","2012","num","VRC35","3","6"
"r_1","2013","num","VRC35","1","3"
"r_1","2013","num","VRC35","2","1"
"r_1","2013","num","VRC35","3","6"
"r_1","2014","num","VRC35","1","2"
"r_1","2014","num","VRC35","2","2"
"r_1","2014","num","VRC35","3","6"
"r_1","2015","num","VRC35","1","2"
"r_1","2015","num","VRC35","2","3"
"r_1","2015","num","VRC35","3","6"
"r_1","2016","num","VRC35","1","2"
"r_1","2016","num","VRC35","2","2"
"r_1","2016","num","VRC35","3","5"
"r_1","2017","num","VRC35","1","5"
"r_1","2017","num","VRC35","2","5"
"r_1","2017","num","VRC35","3","6"
"r_1","2003","num","LOV","1","585"
"r_1","2003","num","LOV","2","120"
"r_1","2003","num","LOV","3","878"
"r_1","2004","num","LOV","1","569"
"r_1","2004","num","LOV","2","123"
"r_1","2004","num","LOV","3","965"
"r_1","2005","num","LOV","1","570"
"r_1","2005","num","LOV","2","122"
"r_1","2005","num","LOV","3","938"
"r_1","2006","num","LOV","1","570"
"r_1","2006","num","LOV","2","121"
"r_1","2006","num","LOV","3","933"
"r_1","2007","num","LOV","1","589"
"r_1","2007","num","LOV","2","121"
"r_1","2007","num","LOV","3","940"
"r_1","2008","num","LOV","1","564"
"r_1","2008","num","LOV","2","113"
"r_1","2008","num","LOV","3","910"
"r_1","2009","num","LOV","1","578"
"r_1","2009","num","LOV","2","120"
"r_1","2009","num","LOV","3","954"
"r_1","2010","num","LOV","1","601"
"r_1","2010","num","LOV","2","121"
"r_1","2010","num","LOV","3","895"
"r_1","2011","num","LOV","1","610"
"r_1","2011","num","LOV","2","115"
"r_1","2011","num","LOV","3","905"
"r_1","2012","num","LOV","1","576"
"r_1","2012","num","LOV","2","113"
"r_1","2012","num","LOV","3","871"
"r_1","2013","num","LOV","1","563"
"r_1","2013","num","LOV","2","111"
"r_1","2013","num","LOV","3","836"
"r_1","2014","num","LOV","1","550"
"r_1","2014","num","LOV","2","112"
"r_1","2014","num","LOV","3","820"
"r_1","2015","num","LOV","1","527"
"r_1","2015","num","LOV","2","108"
"r_1","2015","num","LOV","3","793"
"r_1","2016","num","LOV","1","522"
"r_1","2016","num","LOV","2","112"
"r_1","2016","num","LOV","3","784"
"r_1","2017","num","LOV","1","507"
"r_1","2017","num","LOV","2","114"
"r_1","2017","num","LOV","3","739"
"r_1","2003","num","LOV02","1","3"
"r_1","2003","num","LOV02","2","2"
"r_1","2003","num","LOV02","3","-"
"r_1","2004","num","LOV02","1","3"
"r_1","2004","num","LOV02","2","2"
"r_1","2004","num","LOV02","3","3"
"r_1","2005","num","LOV02","1","3"
"r_1","2005","num","LOV02","2","2"
"r_1","2005","num","LOV02","3","3"
"r_1","2006","num","LOV02","1","3"
"r_1","2006","num","LOV02","2","2"
"r_1","2006","num","LOV02","3","3"
"r_1","2007","num","LOV02","1","3"
"r_1","2007","num","LOV02","2","2"
"r_1","2007","num","LOV02","3","3"
"r_1","2008","num","LOV02","1","3"
"r_1","2008","num","LOV02","2","2"
"r_1","2008","num","LOV02","3","-"
"r_1","2009","num","LOV02","1","3"
"r_1","2009","num","LOV02","2","2"
"r_1","2009","num","LOV02","3","3"
"r_1","2010","num","LOV02","1","3"
"r_1","2010","num","LOV02","2","2"
"r_1","2010","num","LOV02","3","3"
"r_1","2011","num","LOV02","1","3"
"r_1","2011","num","LOV02","2","2"
"r_1","2011","num","LOV02","3","2"
"r_1","2012","num","LOV02","1","2"
"r_1","2012","num","LOV02","2","2"
"r_1","2012","num","LOV02","3","2"
"r_1","2013","num","LOV02","1","3"
"r_1","2013","num","LOV02","2","2"
"r_1","2013","num","LOV02","3","2"
"r_1","2014","num","LOV02","1","3"
"r_1","2014","num","LOV02","2","2"
"r_1","2014","num","LOV02","3","2"
"r_1","2015","num","LOV02","1","3"
"r_1","2015","num","LOV02","2","2"
"r_1","2015","num","LOV02","3","2"
"r_1","2016","num","LOV02","1","3"
"r_1","2016","num","LOV02","2","2"
"r_1","2016","num","LOV02","3","6"
"r_1","2017","num","LOV02","1","3"
"r_1","2017","num","LOV02","2","2"
"r_1","2017","num","LOV02","3","2"
"r_1","2003","num","LOV17","1","7"
"r_1","2003","num","LOV17","2","2"
"r_1","2003","num","LOV17","3","-"
"r_1","2004","num","LOV17","1","5"
"r_1","2004","num","LOV17","2","1"
"r_1","2004","num","LOV17","3","3"
"r_1","2005","num","LOV17","1","4"
