RevisionColumn,EKATTE,Units,periods,Gender_Child,ValueColumn
"r_1","BLG53","num","2000","2","55"
"r_1","BLG53","num","2001","0","101"
"r_1","BLG53","num","2001","1","54"
"r_1","BLG53","num","2001","2","47"
"r_1","BLG53","num","2002","0","90"
"r_1","BLG53","num","2002","1","40"
"r_1","BLG53","num","2002","2","50"
"r_1","BLG53","num","2003","0","71"
"r_1","BLG53","num","2003","1","39"
"r_1","BLG53","num","2003","2","32"
"r_1","BLG53","num","2004","0","96"
"r_1","BLG53","num","2004","1","48"
"r_1","BLG53","num","2004","2","48"
"r_1","BLG53","num","2005","0","113"
"r_1","BLG53","num","2005","1","54"
"r_1","BLG53","num","2005","2","59"
"r_1","BLG53","num","2006","0","102"
"r_1","BLG53","num","2006","1","55"
"r_1","BLG53","num","2006","2","47"
"r_1","BLG53","num","2007","0","108"
"r_1","BLG53","num","2007","1","51"
"r_1","BLG53","num","2007","2","57"
"r_1","BLG53","num","2008","0","127"
"r_1","BLG53","num","2008","1","62"
"r_1","BLG53","num","2008","2","65"
"r_1","BLG53","num","2009","0","135"
"r_1","BLG53","num","2009","1","67"
"r_1","BLG53","num","2009","2","68"
"r_1","BLG53","num","2010","0","122"
"r_1","BLG53","num","2010","1","59"
"r_1","BLG53","num","2010","2","63"
"r_1","BLG53","num","2011","0","121"
"r_1","BLG53","num","2011","1","67"
"r_1","BLG53","num","2011","2","54"
"r_1","BLG53","num","2012","0","101"
"r_1","BLG53","num","2012","1","52"
"r_1","BLG53","num","2012","2","49"
"r_1","BLG53","num","2013","0","108"
"r_1","BLG53","num","2013","1","51"
"r_1","BLG53","num","2013","2","57"
"r_1","BLG53","num","2014","0","84"
"r_1","BLG53","num","2014","1","43"
"r_1","BLG53","num","2014","2","41"
"r_1","BGS","num","2000","0","4316"
"r_1","BGS","num","2000","1","2192"
"r_1","BGS","num","2000","2","2124"
"r_1","BGS","num","2001","0","3969"
"r_1","BGS","num","2001","1","2010"
"r_1","BGS","num","2001","2","1959"
"r_1","BGS","num","2002","0","3875"
"r_1","BGS","num","2002","1","1983"
"r_1","BGS","num","2002","2","1892"
"r_1","BGS","num","2003","0","4033"
"r_1","BGS","num","2003","1","2036"
"r_1","BGS","num","2003","2","1997"
"r_1","BGS","num","2004","0","4326"
"r_1","BGS","num","2004","1","2263"
"r_1","BGS","num","2004","2","2063"
"r_1","BGS","num","2005","0","4402"
"r_1","BGS","num","2005","1","2263"
"r_1","BGS","num","2005","2","2139"
"r_1","BGS","num","2006","0","4781"
"r_1","BGS","num","2006","1","2414"
"r_1","BGS","num","2006","2","2367"
"r_1","BGS","num","2007","0","4878"
"r_1","BGS","num","2007","1","2596"
"r_1","BGS","num","2007","2","2282"
"r_1","BGS","num","2008","0","4908"
"r_1","BGS","num","2008","1","2520"
"r_1","BGS","num","2008","2","2388"
"r_1","BGS","num","2009","0","5180"
"r_1","BGS","num","2009","1","2611"
"r_1","BGS","num","2009","2","2569"
"r_1","BGS","num","2010","0","4508"
"r_1","BGS","num","2010","1","2354"
"r_1","BGS","num","2010","2","2154"
"r_1","BGS","num","2011","0","4281"
"r_1","BGS","num","2011","1","2233"
"r_1","BGS","num","2011","2","2048"
"r_1","BGS","num","2012","0","4170"
"r_1","BGS","num","2012","1","2142"
"r_1","BGS","num","2012","2","2028"
"r_1","BGS","num","2013","0","4158"
"r_1","BGS","num","2013","1","2074"
"r_1","BGS","num","2013","2","2084"
"r_1","BGS","num","2014","0","4211"
"r_1","BGS","num","2014","1","2212"
"r_1","BGS","num","2014","2","1999"
"r_1","BGS01","num","2000","0","354"
"r_1","BGS01","num","2000","1","184"
"r_1","BGS01","num","2000","2","170"
"r_1","BGS01","num","2001","0","321"
"r_1","BGS01","num","2001","1","142"
"r_1","BGS01","num","2001","2","179"
"r_1","BGS01","num","2002","0","310"
"r_1","BGS01","num","2002","1","150"
"r_1","BGS01","num","2002","2","160"
"r_1","BGS01","num","2003","0","319"
"r_1","BGS01","num","2003","1","168"
"r_1","BGS01","num","2003","2","151"
"r_1","BGS01","num","2004","0","375"
"r_1","BGS01","num","2004","1","205"
"r_1","BGS01","num","2004","2","170"
"r_1","BGS01","num","2005","0","368"
"r_1","BGS01","num","2005","1","200"
"r_1","BGS01","num","2005","2","168"
"r_1","BGS01","num","2006","0","400"
"r_1","BGS01","num","2006","1","197"
"r_1","BGS01","num","2006","2","203"
"r_1","BGS01","num","2007","0","411"
"r_1","BGS01","num","2007","1","215"
"r_1","BGS01","num","2007","2","196"
"r_1","BGS01","num","2008","0","463"
"r_1","BGS01","num","2008","1","242"
"r_1","BGS01","num","2008","2","221"
"r_1","BGS01","num","2009","0","431"
"r_1","BGS01","num","2009","1","221"
"r_1","BGS01","num","2009","2","210"
"r_1","BGS01","num","2010","0","383"
"r_1","BGS01","num","2010","1","192"
"r_1","BGS01","num","2010","2","191"
"r_1","BGS01","num","2011","0","363"
"r_1","BGS01","num","2011","1","180"
"r_1","BGS01","num","2011","2","183"
"r_1","BGS01","num","2012","0","317"
"r_1","BGS01","num","2012","1","177"
"r_1","BGS01","num","2012","2","140"
"r_1","BGS01","num","2013","0","347"
"r_1","BGS01","num","2013","1","177"
"r_1","BGS01","num","2013","2","170"
"r_1","BGS01","num","2014","0","342"
"r_1","BGS01","num","2014","1","196"
"r_1","BGS01","num","2014","2","146"
"r_1","BGS04","num","2000","0","2095"
"r_1","BGS04","num","2000","1","1067"
"r_1","BGS04","num","2000","2","1028"
"r_1","BGS04","num","2001","0","1896"
"r_1","BGS04","num","2001","1","974"
"r_1","BGS04","num","2001","2","922"
"r_1","BGS04","num","2002","0","1854"
"r_1","BGS04","num","2002","1","937"
"r_1","BGS04","num","2002","2","917"
"r_1","BGS04","num","2003","0","1935"
"r_1","BGS04","num","2003","1","1001"
"r_1","BGS04","num","2003","2","934"
"r_1","BGS04","num","2004","0","2074"
"r_1","BGS04","num","2004","1","1077"
"r_1","BGS04","num","2004","2","997"
"r_1","BGS04","num","2005","0","2136"
"r_1","BGS04","num","2005","1","1083"
"r_1","BGS04","num","2005","2","1053"
"r_1","BGS04","num","2006","0","2322"
"r_1","BGS04","num","2006","1","1182"
"r_1","BGS04","num","2006","2","1140"
"r_1","BGS04","num","2007","0","2350"
"r_1","BGS04","num","2007","1","1259"
"r_1","BGS04","num","2007","2","1091"
"r_1","BGS04","num","2008","0","2368"
"r_1","BGS04","num","2008","1","1224"
"r_1","BGS04","num","2008","2","1144"
"r_1","BGS04","num","2009","0","2470"
"r_1","BGS04","num","2009","1","1239"
"r_1","BGS04","num","2009","2","1231"
"r_1","BGS04","num","2010","0","2241"
"r_1","BGS04","num","2010","1","1194"
"r_1","BGS04","num","2010","2","1047"
"r_1","BGS04","num","2011","0","2055"
"r_1","BGS04","num","2011","1","1089"
"r_1","BGS04","num","2011","2","966"
"r_1","BGS04","num","2012","0","1968"
"r_1","BGS04","num","2012","1","998"
"r_1","BGS04","num","2012","2","970"
"r_1","BGS04","num","2013","0","1983"
"r_1","BGS04","num","2013","1","965"
"r_1","BGS04","num","2013","2","1018"
"r_1","BGS04","num","2014","0","2008"
"r_1","BGS04","num","2014","1","1019"
"r_1","BGS04","num","2014","2","989"
"r_1","BGS08","num","2000","0","144"
"r_1","BGS08","num","2000","1","69"
"r_1","BGS08","num","2000","2","75"
"r_1","BGS08","num","2001","0","148"
"r_1","BGS08","num","2001","1","77"
"r_1","BGS08","num","2001","2","71"
"r_1","BGS08","num","2002","0","131"
"r_1","BGS08","num","2002","1","68"
"r_1","BGS08","num","2002","2","63"
"r_1","BGS08","num","2003","0","119"
"r_1","BGS08","num","2003","1","63"
"r_1","BGS08","num","2003","2","56"
"r_1","BGS08","num","2004","0","138"
"r_1","BGS08","num","2004","1","64"
"r_1","BGS08","num","2004","2","74"
"r_1","BGS08","num","2005","0","152"
"r_1","BGS08","num","2005","1","80"
"r_1","BGS08","num","2005","2","72"
"r_1","BGS08","num","2006","0","162"
"r_1","BGS08","num","2006","1","80"
"r_1","BGS08","num","2006","2","82"
"r_1","BGS08","num","2007","0","154"
"r_1","BGS08","num","2007","1","88"
"r_1","BGS08","num","2007","2","66"
"r_1","BGS08","num","2008","0","131"
"r_1","BGS08","num","2008","1","69"
"r_1","BGS08","num","2008","2","62"
"r_1","BGS08","num","2009","0","173"
"r_1","BGS08","num","2009","1","97"
"r_1","BGS08","num","2009","2","76"
"r_1","BGS08","num","2010","0","137"
"r_1","BGS08","num","2010","1","59"
"r_1","BGS08","num","2010","2","78"
"r_1","BGS08","num","2011","0","131"
"r_1","BGS08","num","2011","1","73"
"r_1","BGS08","num","2011","2","58"
"r_1","BGS08","num","2012","0","117"
"r_1","BGS08","num","2012","1","61"
"r_1","BGS08","num","2012","2","56"
"r_1","BGS08","num","2013","0","119"
"r_1","BGS08","num","2013","1","58"
"r_1","BGS08","num","2013","2","61"
"r_1","BGS08","num","2014","0","101"
"r_1","BGS08","num","2014","1","53"
"r_1","BGS08","num","2014","2","48"
"r_1","BGS09","num","2000","0","280"
"r_1","BGS09","num","2000","1","148"
"r_1","BGS09","num","2000","2","132"
"r_1","BGS09","num","2001","0","268"
"r_1","BGS09","num","2001","1","127"
"r_1","BGS09","num","2001","2","141"
"r_1","BGS09","num","2002","0","246"
"r_1","BGS09","num","2002","1","141"
"r_1","BGS09","num","2002","2","105"
"r_1","BGS09","num","2003","0","258"
"r_1","BGS09","num","2003","1","129"
"r_1","BGS09","num","2003","2","129"
"r_1","BGS09","num","2004","0","239"
"r_1","BGS09","num","2004","1","130"
"r_1","BGS09","num","2004","2","109"
"r_1","BGS09","num","2005","0","263"
"r_1","BGS09","num","2005","1","136"
"r_1","BGS09","num","2005","2","127"
"r_1","BGS09","num","2006","0","263"
"r_1","BGS09","num","2006","1","125"
"r_1","BGS09","num","2006","2","138"
"r_1","BGS09","num","2007","0","271"
"r_1","BGS09","num","2007","1","146"
"r_1","BGS09","num","2007","2","125"
"r_1","BGS09","num","2008","0","272"
"r_1","BGS09","num","2008","1","139"
"r_1","BGS09","num","2008","2","133"
"r_1","BGS09","num","2009","0","301"
"r_1","BGS09","num","2009","1","166"
"r_1","BGS09","num","2009","2","135"
"r_1","BGS09","num","2010","0","278"
"r_1","BGS09","num","2010","1","152"
"r_1","BGS09","num","2010","2","126"
"r_1","BGS09","num","2011","0","261"
"r_1","BGS09","num","2011","1","135"
"r_1","BGS09","num","2011","2","126"
"r_1","BGS09","num","2012","0","257"
"r_1","BGS09","num","2012","1","132"
"r_1","BGS09","num","2012","2","125"
"r_1","BGS09","num","2013","0","235"
"r_1","BGS09","num","2013","1","111"
"r_1","BGS09","num","2013","2","124"
"r_1","BGS09","num","2014","0","241"
"r_1","BGS09","num","2014","1","132"
"r_1","BGS09","num","2014","2","109"
"r_1","BGS12","num","2000","0","28"
"r_1","BGS12","num","2000","1","20"
"r_1","BGS12","num","2000","2","8"
"r_1","BGS12","num","2001","0","28"
"r_1","BGS12","num","2001","1","17"
"r_1","BGS12","num","2001","2","11"
"r_1","BGS12","num","2002","0","29"
"r_1","BGS12","num","2002","1","16"
"r_1","BGS12","num","2002","2","13"
"r_1","BGS12","num","2003","0","32"
"r_1","BGS12","num","2003","1","19"
"r_1","BGS12","num","2003","2","13"
"r_1","BGS12","num","2004","0","31"
"r_1","BGS12","num","2004","1","17"
"r_1","BGS12","num","2004","2","14"
"r_1","BGS12","num","2005","0","26"
"r_1","BGS12","num","2005","1","14"
"r_1","BGS12","num","2005","2","12"
"r_1","BGS12","num","2006","0","31"
"r_1","BGS12","num","2006","1","21"
"r_1","BGS12","num","2006","2","10"
"r_1","BGS12","num","2007","0","40"
"r_1","BGS12","num","2007","1","17"
"r_1","BGS12","num","2007","2","23"
"r_1","BGS12","num","2008","0","28"
"r_1","BGS12","num","2008","1","11"
"r_1","BGS12","num","2008","2","17"
"r_1","BGS12","num","2009","0","39"
"r_1","BGS12","num","2009","1","20"
"r_1","BGS12","num","2009","2","19"
"r_1","BGS12","num","2010","0","28"
"r_1","BGS12","num","2010","1","19"
"r_1","BGS12","num","2010","2","9"
"r_1","BGS12","num","2011","0","29"
"r_1","BGS12","num","2011","1","15"
"r_1","BGS12","num","2011","2","14"
"r_1","BGS12","num","2012","0","23"
"r_1","BGS12","num","2012","1","12"
"r_1","BGS12","num","2012","2","11"
"r_1","BGS12","num","2013","0","32"
"r_1","BGS12","num","2013","1","16"
"r_1","BGS12","num","2013","2","16"
"r_1","BGS12","num","2014","0","29"
"r_1","BGS12","num","2014","1","18"
"r_1","BGS12","num","2014","2","11"
"r_1","BGS15","num","2000","0","196"
"r_1","BGS15","num","2000","1","98"
"r_1","BGS15","num","2000","2","98"
"r_1","BGS15","num","2001","0","179"
"r_1","BGS15","num","2001","1","89"
"r_1","BGS15","num","2001","2","90"
"r_1","BGS15","num","2002","0","148"
"r_1","BGS15","num","2002","1","69"
"r_1","BGS15","num","2002","2","79"
"r_1","BGS15","num","2003","0","205"
"r_1","BGS15","num","2003","1","107"
"r_1","BGS15","num","2003","2","98"
"r_1","BGS15","num","2004","0","191"
"r_1","BGS15","num","2004","1","97"
"r_1","BGS15","num","2004","2","94"
"r_1","BGS15","num","2005","0","233"
"r_1","BGS15","num","2005","1","116"
"r_1","BGS15","num","2005","2","117"
"r_1","BGS15","num","2006","0","238"
"r_1","BGS15","num","2006","1","124"
"r_1","BGS15","num","2006","2","114"
"r_1","BGS15","num","2007","0","263"
"r_1","BGS15","num","2007","1","136"
"r_1","BGS15","num","2007","2","127"
"r_1","BGS15","num","2008","0","307"
"r_1","BGS15","num","2008","1","159"
"r_1","BGS15","num","2008","2","148"
"r_1","BGS15","num","2009","0","353"
"r_1","BGS15","num","2009","1","172"
"r_1","BGS15","num","2009","2","181"
"r_1","BGS15","num","2010","0","326"
"r_1","BGS15","num","2010","1","164"
"r_1","BGS15","num","2010","2","162"
"r_1","BGS15","num","2011","0","290"
"r_1","BGS15","num","2011","1","150"
"r_1","BGS15","num","2011","2","140"
"r_1","BGS15","num","2012","0","313"
"r_1","BGS15","num","2012","1","150"
"r_1","BGS15","num","2012","2","163"
"r_1","BGS15","num","2013","0","318"
"r_1","BGS15","num","2013","1","170"
"r_1","BGS15","num","2013","2","148"
"r_1","BGS15","num","2014","0","329"
"r_1","BGS15","num","2014","1","175"
"r_1","BGS15","num","2014","2","154"
"r_1","BGS17","num","2000","0","269"
"r_1","BGS17","num","2000","1","128"
"r_1","BGS17","num","2000","2","141"
"r_1","BGS17","num","2001","0","271"
"r_1","BGS17","num","2001","1","144"
"r_1","BGS17","num","2001","2","127"
"r_1","BGS17","num","2002","0","261"
"r_1","BGS17","num","2002","1","138"
"r_1","BGS17","num","2002","2","123"
"r_1","BGS17","num","2003","0","280"
"r_1","BGS17","num","2003","1","138"
"r_1","BGS17","num","2003","2","142"
"r_1","BGS17","num","2004","0","276"
"r_1","BGS17","num","2004","1","158"
"r_1","BGS17","num","2004","2","118"
"r_1","BGS17","num","2005","0","285"
"r_1","BGS17","num","2005","1","145"
"r_1","BGS17","num","2005","2","140"
"r_1","BGS17","num","2006","0","315"
"r_1","BGS17","num","2006","1","156"
"r_1","BGS17","num","2006","2","159"
"r_1","BGS17","num","2007","0","335"
"r_1","BGS17","num","2007","1","186"
"r_1","BGS17","num","2007","2","149"
"r_1","BGS17","num","2008","0","327"
"r_1","BGS17","num","2008","1","168"
"r_1","BGS17","num","2008","2","159"
"r_1","BGS17","num","2009","0","323"
"r_1","BGS17","num","2009","1","161"
"r_1","BGS17","num","2009","2","162"
"r_1","BGS17","num","2010","0","240"
"r_1","BGS17","num","2010","1","118"
"r_1","BGS17","num","2010","2","122"
"r_1","BGS17","num","2011","0","281"
"r_1","BGS17","num","2011","1","135"
"r_1","BGS17","num","2011","2","146"
"r_1","BGS17","num","2012","0","275"
"r_1","BGS17","num","2012","1","145"
"r_1","BGS17","num","2012","2","130"
"r_1","BGS17","num","2013","0","268"
"r_1","BGS17","num","2013","1","140"
"r_1","BGS17","num","2013","2","128"
"r_1","BGS17","num","2014","0","283"
"r_1","BGS17","num","2014","1","153"
"r_1","BGS17","num","2014","2","130"
"r_1","BGS27","num","2000","0","45"
"r_1","BGS27","num","2000","1","18"
"r_1","BGS27","num","2000","2","27"
"r_1","BGS27","num","2001","0","49"
"r_1","BGS27","num","2001","1","24"
"r_1","BGS27","num","2001","2","25"
"r_1","BGS27","num","2002","0","66"
"r_1","BGS27","num","2002","1","35"
"r_1","BGS27","num","2002","2","31"
"r_1","BGS27","num","2003","0","56"
"r_1","BGS27","num","2003","1","36"
"r_1","BGS27","num","2003","2","20"
"r_1","BGS27","num","2004","0","52"
"r_1","BGS27","num","2004","1","30"
"r_1","BGS27","num","2004","2","22"
"r_1","BGS27","num","2005","0","58"
"r_1","BGS27","num","2005","1","31"
"r_1","BGS27","num","2005","2","27"
"r_1","BGS27","num","2006","0","81"
"r_1","BGS27","num","2006","1","35"
"r_1","BGS27","num","2006","2","46"
"r_1","BGS27","num","2007","0","104"
"r_1","BGS27","num","2007","1","53"
"r_1","BGS27","num","2007","2","51"
"r_1","BGS27","num","2008","0","79"
"r_1","BGS27","num","2008","1","38"
"r_1","BGS27","num","2008","2","41"
"r_1","BGS27","num","2009","0","69"
"r_1","BGS27","num","2009","1","31"
"r_1","BGS27","num","2009","2","38"
"r_1","BGS27","num","2010","0","60"
"r_1","BGS27","num","2010","1","21"
"r_1","BGS27","num","2010","2","39"
"r_1","BGS27","num","2011","0","70"
"r_1","BGS27","num","2011","1","38"
"r_1","BGS27","num","2011","2","32"
"r_1","BGS27","num","2012","0","66"
"r_1","BGS27","num","2012","1","40"
"r_1","BGS27","num","2012","2","26"
"r_1","BGS27","num","2013","0","62"
"r_1","BGS27","num","2013","1","35"
"r_1","BGS27","num","2013","2","27"
"r_1","BGS27","num","2014","0","67"
"r_1","BGS27","num","2014","1","31"
"r_1","BGS27","num","2014","2","36"
"r_1","BGS18","num","2000","0","358"
"r_1","BGS18","num","2000","1","179"
"r_1","BGS18","num","2000","2","179"
"r_1","BGS18","num","2001","0","324"
"r_1","BGS18","num","2001","1","173"
"r_1","BGS18","num","2001","2","151"
"r_1","BGS18","num","2002","0","323"
"r_1","BGS18","num","2002","1","169"
"r_1","BGS18","num","2002","2","154"
"r_1","BGS18","num","2003","0","328"
"r_1","BGS18","num","2003","1","153"
"r_1","BGS18","num","2003","2","175"
"r_1","BGS18","num","2004","0","418"
"r_1","BGS18","num","2004","1","210"
"r_1","BGS18","num","2004","2","208"
"r_1","BGS18","num","2005","0","388"
"r_1","BGS18","num","2005","1","203"
"r_1","BGS18","num","2005","2","185"
"r_1","BGS18","num","2006","0","401"
"r_1","BGS18","num","2006","1","207"
"r_1","BGS18","num","2006","2","194"
"r_1","BGS18","num","2007","0","399"
"r_1","BGS18","num","2007","1","211"
"r_1","BGS18","num","2007","2","188"
"r_1","BGS18","num","2008","0","391"
"r_1","BGS18","num","2008","1","191"
"r_1","BGS18","num","2008","2","200"
"r_1","BGS18","num","2009","0","384"
"r_1","BGS18","num","2009","1","199"
"r_1","BGS18","num","2009","2","185"
"r_1","BGS18","num","2010","0","299"
"r_1","BGS18","num","2010","1","162"
"r_1","BGS18","num","2010","2","137"
"r_1","BGS18","num","2011","0","285"
"r_1","BGS18","num","2011","1","147"
"r_1","BGS18","num","2011","2","138"
"r_1","BGS18","num","2012","0","337"
"r_1","BGS18","num","2012","1","174"
"r_1","BGS18","num","2012","2","163"
"r_1","BGS18","num","2013","0","320"
"r_1","BGS18","num","2013","1","176"
"r_1","BGS18","num","2013","2","144"
"r_1","BGS18","num","2014","0","323"
"r_1","BGS18","num","2014","1","163"
"r_1","BGS18","num","2014","2","160"
"r_1","BGS21","num","2000","0","143"
"r_1","BGS21","num","2000","1","80"
"r_1","BGS21","num","2000","2","63"
"r_1","BGS21","num","2001","0","102"
"r_1","BGS21","num","2001","1","49"
"r_1","BGS21","num","2001","2","53"
"r_1","BGS21","num","2002","0","115"
"r_1","BGS21","num","2002","1","57"
"r_1","BGS21","num","2002","2","58"
"r_1","BGS21","num","2003","0","113"
"r_1","BGS21","num","2003","1","45"
"r_1","BGS21","num","2003","2","68"
"r_1","BGS21","num","2004","0","113"
"r_1","BGS21","num","2004","1","60"
"r_1","BGS21","num","2004","2","53"
"r_1","BGS21","num","2005","0","114"
"r_1","BGS21","num","2005","1","64"
"r_1","BGS21","num","2005","2","50"
"r_1","BGS21","num","2006","0","130"
"r_1","BGS21","num","2006","1","67"
"r_1","BGS21","num","2006","2","63"
"r_1","BGS21","num","2007","0","137"
"r_1","BGS21","num","2007","1","71"
"r_1","BGS21","num","2007","2","66"
"r_1","BGS21","num","2008","0","162"
"r_1","BGS21","num","2008","1","93"
"r_1","BGS21","num","2008","2","69"
"r_1","BGS21","num","2009","0","157"
"r_1","BGS21","num","2009","1","68"
"r_1","BGS21","num","2009","2","89"
"r_1","BGS21","num","2010","0","145"
"r_1","BGS21","num","2010","1","76"
"r_1","BGS21","num","2010","2","69"
"r_1","BGS21","num","2011","0","128"
"r_1","BGS21","num","2011","1","60"
"r_1","BGS21","num","2011","2","68"
"r_1","BGS21","num","2012","0","120"
"r_1","BGS21","num","2012","1","62"
"r_1","BGS21","num","2012","2","58"
"r_1","BGS21","num","2013","0","116"
"r_1","BGS21","num","2013","1","62"
"r_1","BGS21","num","2013","2","54"
"r_1","BGS21","num","2014","0","107"
"r_1","BGS21","num","2014","1","57"
"r_1","BGS21","num","2014","2","50"
"r_1","BGS06","num","2000","0","161"
"r_1","BGS06","num","2000","1","82"
"r_1","BGS06","num","2000","2","79"
"r_1","BGS06","num","2001","0","126"
"r_1","BGS06","num","2001","1","66"
"r_1","BGS06","num","2001","2","60"
"r_1","BGS06","num","2002","0","148"
"r_1","BGS06","num","2002","1","76"
"r_1","BGS06","num","2002","2","72"
"r_1","BGS06","num","2003","0","153"
"r_1","BGS06","num","2003","1","75"
"r_1","BGS06","num","2003","2","78"
"r_1","BGS06","num","2004","0","173"
"r_1","BGS06","num","2004","1","82"
"r_1","BGS06","num","2004","2","91"
"r_1","BGS06","num","2005","0","141"
