RevisionColumn,Age10_LFS,NUTS,GenderID,periods,Units,ValueColumn
"r_2","0","BG33","0","2008Q3","1000cp","377.3"
"r_2","0","BG33","1","2008Q3","1000cp","149"
"r_2","0","BG33","2","2008Q3","1000cp","228.3"
"r_2","0","BG34","0","2008Q3","1000cp","460.1"
"r_2","0","BG34","1","2008Q3","1000cp","189.7"
"r_2","0","BG34","2","2008Q3","1000cp","270.4"
"r_2","0","BG41","0","2008Q3","1000cp","742.7"
"r_2","0","BG41","1","2008Q3","1000cp","300"
"r_2","0","BG41","2","2008Q3","1000cp","442.7"
"r_2","0","BG42","0","2008Q3","1000cp","621.2"
"r_2","0","BG42","1","2008Q3","1000cp","262.9"
"r_2","0","BG42","2","2008Q3","1000cp","358.3"
"r_2","15 - 64_gr","BG","0","2008Q3","1000cp","1627.1"
"r_2","15 - 64_gr","BG","1","2008Q3","1000cp","684.8"
"r_2","15 - 64_gr","BG","2","2008Q3","1000cp","942.3"
"r_2","15 - 64_gr","BG31","0","2008Q3","1000cp","211.5"
"r_2","15 - 64_gr","BG31","1","2008Q3","1000cp","93.7"
"r_2","15 - 64_gr","BG31","2","2008Q3","1000cp","117.7"
"r_2","15 - 64_gr","BG32","0","2008Q3","1000cp","220.3"
"r_2","15 - 64_gr","BG32","1","2008Q3","1000cp","93.3"
"r_2","15 - 64_gr","BG32","2","2008Q3","1000cp","127"
"r_2","15 - 64_gr","BG33","0","2008Q3","1000cp","216.9"
"r_2","15 - 64_gr","BG33","1","2008Q3","1000cp","82.9"
"r_2","15 - 64_gr","BG33","2","2008Q3","1000cp","134"
"r_2","15 - 64_gr","BG34","0","2008Q3","1000cp","244"
"r_2","15 - 64_gr","BG34","1","2008Q3","1000cp","99.1"
"r_2","15 - 64_gr","BG34","2","2008Q3","1000cp","144.9"
"r_2","15 - 64_gr","BG41","0","2008Q3","1000cp","378.8"
"r_2","15 - 64_gr","BG41","1","2008Q3","1000cp","161"
"r_2","15 - 64_gr","BG41","2","2008Q3","1000cp","217.8"
"r_2","15 - 64_gr","BG42","0","2008Q3","1000cp","355.6"
"r_2","15 - 64_gr","BG42","1","2008Q3","1000cp","154.8"
"r_2","15 - 64_gr","BG42","2","2008Q3","1000cp","200.8"
"r_2","0","BG","0","2008Q4","1000cp","3075.6"
"r_2","0","BG","1","2008Q4","1000cp","1278.2"
"r_2","0","BG","2","2008Q4","1000cp","1797.4"
"r_2","0","BG31","0","2008Q4","1000cp","417.5"
"r_2","0","BG31","1","2008Q4","1000cp","182.7"
"r_2","0","BG31","2","2008Q4","1000cp","234.9"
"r_2","0","BG32","0","2008Q4","1000cp","406.3"
"r_2","0","BG32","1","2008Q4","1000cp","175.6"
"r_2","0","BG32","2","2008Q4","1000cp","230.7"
"r_2","0","BG33","0","2008Q4","1000cp","381.8"
"r_2","0","BG33","1","2008Q4","1000cp","155.5"
"r_2","0","BG33","2","2008Q4","1000cp","226.3"
"r_2","0","BG34","0","2008Q4","1000cp","466"
"r_2","0","BG34","1","2008Q4","1000cp","189.7"
"r_2","0","BG34","2","2008Q4","1000cp","276.3"
"r_2","0","BG41","0","2008Q4","1000cp","756.8"
"r_2","0","BG41","1","2008Q4","1000cp","304.6"
"r_2","0","BG41","2","2008Q4","1000cp","452.2"
"r_2","0","BG42","0","2008Q4","1000cp","647.1"
"r_2","0","BG42","1","2008Q4","1000cp","270.1"
"r_2","0","BG42","2","2008Q4","1000cp","377"
"r_2","15 - 64_gr","BG","0","2008Q4","1000cp","1658.7"
"r_2","15 - 64_gr","BG","1","2008Q4","1000cp","694.5"
"r_2","15 - 64_gr","BG","2","2008Q4","1000cp","964.2"
"r_2","15 - 64_gr","BG31","0","2008Q4","1000cp","208.4"
"r_2","15 - 64_gr","BG31","1","2008Q4","1000cp","93.2"
"r_2","15 - 64_gr","BG31","2","2008Q4","1000cp","115.3"
"r_2","15 - 64_gr","BG32","0","2008Q4","1000cp","225.5"
"r_2","15 - 64_gr","BG32","1","2008Q4","1000cp","100.4"
"r_2","15 - 64_gr","BG32","2","2008Q4","1000cp","125.1"
"r_2","15 - 64_gr","BG33","0","2008Q4","1000cp","217.3"
"r_2","15 - 64_gr","BG33","1","2008Q4","1000cp","87.1"
"r_2","15 - 64_gr","BG33","2","2008Q4","1000cp","130.2"
"r_2","15 - 64_gr","BG34","0","2008Q4","1000cp","253.2"
"r_2","15 - 64_gr","BG34","1","2008Q4","1000cp","99.2"
"r_2","15 - 64_gr","BG34","2","2008Q4","1000cp","153.9"
"r_2","15 - 64_gr","BG41","0","2008Q4","1000cp","391.6"
"r_2","15 - 64_gr","BG41","1","2008Q4","1000cp","163.6"
"r_2","15 - 64_gr","BG41","2","2008Q4","1000cp","227.9"
"r_2","15 - 64_gr","BG42","0","2008Q4","1000cp","362.8"
"r_2","15 - 64_gr","BG42","1","2008Q4","1000cp","151"
"r_2","15 - 64_gr","BG42","2","2008Q4","1000cp","211.8"
"r_2","0","BG","0","2009Q1","1000cp","3100"
"r_2","0","BG","1","2009Q1","1000cp","1296"
"r_2","0","BG","2","2009Q1","1000cp","1804"
"r_2","0","BG31","0","2009Q1","1000cp","417.5"
"r_2","0","BG31","1","2009Q1","1000cp","184.1"
"r_2","0","BG31","2","2009Q1","1000cp","233.4"
"r_2","0","BG32","0","2009Q1","1000cp","408.4"
"r_2","0","BG32","1","2009Q1","1000cp","175.2"
"r_2","0","BG32","2","2009Q1","1000cp","233.1"
"r_2","0","BG33","0","2009Q1","1000cp","380.9"
"r_2","0","BG33","1","2009Q1","1000cp","154.2"
"r_2","0","BG33","2","2009Q1","1000cp","226.7"
"r_2","0","BG34","0","2009Q1","1000cp","468.2"
"r_2","0","BG34","1","2009Q1","1000cp","189"
"r_2","0","BG34","2","2009Q1","1000cp","279.2"
"r_2","0","BG41","0","2009Q1","1000cp","762.3"
"r_2","0","BG41","1","2009Q1","1000cp","315.1"
"r_2","0","BG41","2","2009Q1","1000cp","447.1"
"r_2","0","BG42","0","2009Q1","1000cp","662.8"
"r_2","0","BG42","1","2009Q1","1000cp","278.3"
"r_2","0","BG42","2","2009Q1","1000cp","384.5"
"r_2","15 - 64_gr","BG","0","2009Q1","1000cp","1696"
"r_2","15 - 64_gr","BG","1","2009Q1","1000cp","716.5"
"r_2","15 - 64_gr","BG","2","2009Q1","1000cp","979.5"
"r_2","15 - 64_gr","BG31","0","2009Q1","1000cp","217.9"
"r_2","15 - 64_gr","BG31","1","2009Q1","1000cp","100.9"
"r_2","15 - 64_gr","BG31","2","2009Q1","1000cp","117"
"r_2","15 - 64_gr","BG32","0","2009Q1","1000cp","230.1"
"r_2","15 - 64_gr","BG32","1","2009Q1","1000cp","98.9"
"r_2","15 - 64_gr","BG32","2","2009Q1","1000cp","131.2"
"r_2","15 - 64_gr","BG33","0","2009Q1","1000cp","224.3"
"r_2","15 - 64_gr","BG33","1","2009Q1","1000cp","89"
"r_2","15 - 64_gr","BG33","2","2009Q1","1000cp","135.4"
"r_2","15 - 64_gr","BG34","0","2009Q1","1000cp","252.3"
"r_2","15 - 64_gr","BG34","1","2009Q1","1000cp","99.4"
"r_2","15 - 64_gr","BG34","2","2009Q1","1000cp","152.9"
"r_2","15 - 64_gr","BG41","0","2009Q1","1000cp","394.2"
"r_2","15 - 64_gr","BG41","1","2009Q1","1000cp","170.5"
"r_2","15 - 64_gr","BG41","2","2009Q1","1000cp","223.8"
"r_2","15 - 64_gr","BG42","0","2009Q1","1000cp","377.1"
"r_2","15 - 64_gr","BG42","1","2009Q1","1000cp","157.8"
"r_2","15 - 64_gr","BG42","2","2009Q1","1000cp","219.3"
"r_2","0","BG","0","2009Q2","1000cp","3062.3"
"r_2","0","BG","1","2009Q2","1000cp","1284.6"
"r_2","0","BG","2","2009Q2","1000cp","1777.7"
"r_2","0","BG31","0","2009Q2","1000cp","428.5"
"r_2","0","BG31","1","2009Q2","1000cp","192.4"
"r_2","0","BG31","2","2009Q2","1000cp","236.1"
"r_2","0","BG32","0","2009Q2","1000cp","406.3"
"r_2","0","BG32","1","2009Q2","1000cp","170"
"r_2","0","BG32","2","2009Q2","1000cp","236.2"
"r_2","0","BG33","0","2009Q2","1000cp","383.3"
"r_2","0","BG33","1","2009Q2","1000cp","154.2"
"r_2","0","BG33","2","2009Q2","1000cp","229.1"
"r_2","0","BG34","0","2009Q2","1000cp","468.5"
"r_2","0","BG34","1","2009Q2","1000cp","193.9"
"r_2","0","BG34","2","2009Q2","1000cp","274.6"
"r_2","0","BG41","0","2009Q2","1000cp","740.5"
"r_2","0","BG41","1","2009Q2","1000cp","307.1"
"r_2","0","BG41","2","2009Q2","1000cp","433.5"
"r_2","0","BG42","0","2009Q2","1000cp","635.3"
"r_2","0","BG42","1","2009Q2","1000cp","267.1"
"r_2","0","BG42","2","2009Q2","1000cp","368.2"
"r_2","15 - 64_gr","BG","0","2009Q2","1000cp","1661.9"
"r_2","15 - 64_gr","BG","1","2009Q2","1000cp","703.6"
"r_2","15 - 64_gr","BG","2","2009Q2","1000cp","958.3"
"r_2","15 - 64_gr","BG31","0","2009Q2","1000cp","223.4"
"r_2","15 - 64_gr","BG31","1","2009Q2","1000cp","105.4"
"r_2","15 - 64_gr","BG31","2","2009Q2","1000cp","118"
"r_2","15 - 64_gr","BG32","0","2009Q2","1000cp","225.2"
"r_2","15 - 64_gr","BG32","1","2009Q2","1000cp","91.3"
"r_2","15 - 64_gr","BG32","2","2009Q2","1000cp","133.9"
"r_2","15 - 64_gr","BG33","0","2009Q2","1000cp","227.8"
"r_2","15 - 64_gr","BG33","1","2009Q2","1000cp","89.6"
"r_2","15 - 64_gr","BG33","2","2009Q2","1000cp","138.2"
"r_2","15 - 64_gr","BG34","0","2009Q2","1000cp","249.6"
"r_2","15 - 64_gr","BG34","1","2009Q2","1000cp","103.3"
"r_2","15 - 64_gr","BG34","2","2009Q2","1000cp","146.4"
"r_2","15 - 64_gr","BG41","0","2009Q2","1000cp","374.3"
"r_2","15 - 64_gr","BG41","1","2009Q2","1000cp","162.6"
"r_2","15 - 64_gr","BG41","2","2009Q2","1000cp","211.6"
"r_2","15 - 64_gr","BG42","0","2009Q2","1000cp","361.6"
"r_2","15 - 64_gr","BG42","1","2009Q2","1000cp","151.5"
"r_2","15 - 64_gr","BG42","2","2009Q2","1000cp","210.2"
"r_2","0","BG","0","2009Q3","1000cp","3070.4"
"r_2","0","BG","1","2009Q3","1000cp","1284.9"
"r_2","0","BG","2","2009Q3","1000cp","1785.6"
"r_2","0","BG31","0","2009Q3","1000cp","426.2"
"r_2","0","BG31","1","2009Q3","1000cp","188"
"r_2","0","BG31","2","2009Q3","1000cp","238.1"
"r_2","0","BG32","0","2009Q3","1000cp","409.4"
"r_2","0","BG32","1","2009Q3","1000cp","170.2"
"r_2","0","BG32","2","2009Q3","1000cp","239.2"
"r_2","0","BG33","0","2009Q3","1000cp","396.9"
"r_2","0","BG33","1","2009Q3","1000cp","162.4"
"r_2","0","BG33","2","2009Q3","1000cp","234.5"
"r_2","0","BG34","0","2009Q3","1000cp","463"
"r_2","0","BG34","1","2009Q3","1000cp","193.7"
"r_2","0","BG34","2","2009Q3","1000cp","269.2"
"r_2","0","BG41","0","2009Q3","1000cp","751.3"
"r_2","0","BG41","1","2009Q3","1000cp","306.4"
"r_2","0","BG41","2","2009Q3","1000cp","444.9"
"r_2","0","BG42","0","2009Q3","1000cp","623.7"
"r_2","0","BG42","1","2009Q3","1000cp","264.2"
"r_2","0","BG42","2","2009Q3","1000cp","359.5"
"r_2","15 - 64_gr","BG","0","2009Q3","1000cp","1654.6"
"r_2","15 - 64_gr","BG","1","2009Q3","1000cp","701.1"
"r_2","15 - 64_gr","BG","2","2009Q3","1000cp","953.5"
"r_2","15 - 64_gr","BG31","0","2009Q3","1000cp","218.3"
"r_2","15 - 64_gr","BG31","1","2009Q3","1000cp","98.8"
"r_2","15 - 64_gr","BG31","2","2009Q3","1000cp","119.5"
"r_2","15 - 64_gr","BG32","0","2009Q3","1000cp","225.4"
"r_2","15 - 64_gr","BG32","1","2009Q3","1000cp","90.7"
"r_2","15 - 64_gr","BG32","2","2009Q3","1000cp","134.7"
"r_2","15 - 64_gr","BG33","0","2009Q3","1000cp","230.4"
"r_2","15 - 64_gr","BG33","1","2009Q3","1000cp","94.5"
"r_2","15 - 64_gr","BG33","2","2009Q3","1000cp","135.9"
"r_2","15 - 64_gr","BG34","0","2009Q3","1000cp","246.5"
"r_2","15 - 64_gr","BG34","1","2009Q3","1000cp","102.7"
"r_2","15 - 64_gr","BG34","2","2009Q3","1000cp","143.8"
"r_2","15 - 64_gr","BG41","0","2009Q3","1000cp","381.1"
"r_2","15 - 64_gr","BG41","1","2009Q3","1000cp","161.6"
"r_2","15 - 64_gr","BG41","2","2009Q3","1000cp","219.5"
"r_2","15 - 64_gr","BG42","0","2009Q3","1000cp","352.9"
"r_2","15 - 64_gr","BG42","1","2009Q3","1000cp","152.8"
"r_2","15 - 64_gr","BG42","2","2009Q3","1000cp","200.1"
"r_2","0","BG","0","2009Q4","1000cp","3140.6"
"r_2","0","BG","1","2009Q4","1000cp","1310.6"
"r_2","0","BG","2","2009Q4","1000cp","1829.9"
"r_2","0","BG31","0","2009Q4","1000cp","427.8"
"r_2","0","BG31","1","2009Q4","1000cp","187.8"
"r_2","0","BG31","2","2009Q4","1000cp","240"
"r_2","0","BG32","0","2009Q4","1000cp","416.6"
"r_2","0","BG32","1","2009Q4","1000cp","174.9"
"r_2","0","BG32","2","2009Q4","1000cp","241.7"
"r_2","0","BG33","0","2009Q4","1000cp","404.7"
"r_2","0","BG33","1","2009Q4","1000cp","165.7"
"r_2","0","BG33","2","2009Q4","1000cp","239"
"r_2","0","BG34","0","2009Q4","1000cp","475.2"
"r_2","0","BG34","1","2009Q4","1000cp","193.5"
"r_2","0","BG34","2","2009Q4","1000cp","281.7"
"r_2","0","BG41","0","2009Q4","1000cp","772.6"
"r_2","0","BG41","1","2009Q4","1000cp","315.3"
"r_2","0","BG41","2","2009Q4","1000cp","457.3"
"r_2","0","BG42","0","2009Q4","1000cp","643.6"
"r_2","0","BG42","1","2009Q4","1000cp","273.5"
"r_2","0","BG42","2","2009Q4","1000cp","370.2"
"r_2","15 - 64_gr","BG","0","2009Q4","1000cp","1708.6"
"r_2","15 - 64_gr","BG","1","2009Q4","1000cp","726.9"
"r_2","15 - 64_gr","BG","2","2009Q4","1000cp","981.7"
"r_2","15 - 64_gr","BG31","0","2009Q4","1000cp","218.4"
"r_2","15 - 64_gr","BG31","1","2009Q4","1000cp","101.4"
"r_2","15 - 64_gr","BG31","2","2009Q4","1000cp","117"
"r_2","15 - 64_gr","BG32","0","2009Q4","1000cp","235.5"
"r_2","15 - 64_gr","BG32","1","2009Q4","1000cp","97.4"
"r_2","15 - 64_gr","BG32","2","2009Q4","1000cp","138.2"
"r_2","15 - 64_gr","BG33","0","2009Q4","1000cp","239.5"
"r_2","15 - 64_gr","BG33","1","2009Q4","1000cp","100.8"
"r_2","15 - 64_gr","BG33","2","2009Q4","1000cp","138.7"
"r_2","15 - 64_gr","BG34","0","2009Q4","1000cp","261.7"
"r_2","15 - 64_gr","BG34","1","2009Q4","1000cp","103.7"
"r_2","15 - 64_gr","BG34","2","2009Q4","1000cp","157.9"
"r_2","15 - 64_gr","BG41","0","2009Q4","1000cp","396.4"
"r_2","15 - 64_gr","BG41","1","2009Q4","1000cp","166.5"
"r_2","15 - 64_gr","BG41","2","2009Q4","1000cp","229.9"
"r_2","15 - 64_gr","BG42","0","2009Q4","1000cp","357.1"
"r_2","15 - 64_gr","BG42","1","2009Q4","1000cp","157.1"
"r_2","15 - 64_gr","BG42","2","2009Q4","1000cp","200.1"
"r_2","0","BG","0","2010Q1","1000cp","3044.1"
"r_2","0","BG","1","2010Q1","1000cp","1276.5"
"r_2","0","BG","2","2010Q1","1000cp","1767.6"
"r_2","0","BG31","0","2010Q1","1000cp","403.5"
"r_2","0","BG31","1","2010Q1","1000cp","179.9"
"r_2","0","BG31","2","2010Q1","1000cp","223.5"
"r_2","0","BG32","0","2010Q1","1000cp","393.7"
"r_2","0","BG32","1","2010Q1","1000cp","166.5"
"r_2","0","BG32","2","2010Q1","1000cp","227.1"
"r_2","0","BG33","0","2010Q1","1000cp","393.1"
"r_2","0","BG33","1","2010Q1","1000cp","162.4"
"r_2","0","BG33","2","2010Q1","1000cp","230.7"
"r_2","0","BG34","0","2010Q1","1000cp","446.6"
"r_2","0","BG34","1","2010Q1","1000cp","178.1"
"r_2","0","BG34","2","2010Q1","1000cp","268.5"
"r_2","0","BG41","0","2010Q1","1000cp","767.4"
"r_2","0","BG41","1","2010Q1","1000cp","318.2"
"r_2","0","BG41","2","2010Q1","1000cp","449.3"
"r_2","0","BG42","0","2010Q1","1000cp","639.7"
"r_2","0","BG42","1","2010Q1","1000cp","271.3"
"r_2","0","BG42","2","2010Q1","1000cp","368.5"
"r_2","15 - 64_gr","BG","0","2010Q1","1000cp","1744"
"r_2","15 - 64_gr","BG","1","2010Q1","1000cp","757.3"
"r_2","15 - 64_gr","BG","2","2010Q1","1000cp","986.7"
"r_2","15 - 64_gr","BG31","0","2010Q1","1000cp","215"
"r_2","15 - 64_gr","BG31","1","2010Q1","1000cp","102.6"
"r_2","15 - 64_gr","BG31","2","2010Q1","1000cp","112.3"
"r_2","15 - 64_gr","BG32","0","2010Q1","1000cp","226.8"
"r_2","15 - 64_gr","BG32","1","2010Q1","1000cp","98.8"
"r_2","15 - 64_gr","BG32","2","2010Q1","1000cp","128"
"r_2","15 - 64_gr","BG33","0","2010Q1","1000cp","238.2"
"r_2","15 - 64_gr","BG33","1","2010Q1","1000cp","99.9"
"r_2","15 - 64_gr","BG33","2","2010Q1","1000cp","138.3"
"r_2","15 - 64_gr","BG34","0","2010Q1","1000cp","260.6"
"r_2","15 - 64_gr","BG34","1","2010Q1","1000cp","103.7"
"r_2","15 - 64_gr","BG34","2","2010Q1","1000cp","156.9"
"r_2","15 - 64_gr","BG41","0","2010Q1","1000cp","426.4"
"r_2","15 - 64_gr","BG41","1","2010Q1","1000cp","185.7"
"r_2","15 - 64_gr","BG41","2","2010Q1","1000cp","240.7"
"r_2","15 - 64_gr","BG42","0","2010Q1","1000cp","377.1"
"r_2","15 - 64_gr","BG42","1","2010Q1","1000cp","166.6"
"r_2","15 - 64_gr","BG42","2","2010Q1","1000cp","210.4"
"r_2","0","BG","0","2010Q2","1000cp","2978.3"
"r_2","0","BG","1","2010Q2","1000cp","1243.4"
"r_2","0","BG","2","2010Q2","1000cp","1734.9"
"r_2","0","BG31","0","2010Q2","1000cp","399.5"
"r_2","0","BG31","1","2010Q2","1000cp","174.4"
"r_2","0","BG31","2","2010Q2","1000cp","225.1"
"r_2","0","BG32","0","2010Q2","1000cp","386.1"
"r_2","0","BG32","1","2010Q2","1000cp","161"
"r_2","0","BG32","2","2010Q2","1000cp","225.1"
"r_2","0","BG33","0","2010Q2","1000cp","378.5"
"r_2","0","BG33","1","2010Q2","1000cp","156.2"
"r_2","0","BG33","2","2010Q2","1000cp","222.4"
"r_2","0","BG34","0","2010Q2","1000cp","429.5"
"r_2","0","BG34","1","2010Q2","1000cp","176.7"
"r_2","0","BG34","2","2010Q2","1000cp","252.8"
"r_2","0","BG41","0","2010Q2","1000cp","766.2"
"r_2","0","BG41","1","2010Q2","1000cp","316.2"
"r_2","0","BG41","2","2010Q2","1000cp","450"
"r_2","0","BG42","0","2010Q2","1000cp","618.6"
"r_2","0","BG42","1","2010Q2","1000cp","259"
"r_2","0","BG42","2","2010Q2","1000cp","359.6"
"r_2","15 - 64_gr","BG","0","2010Q2","1000cp","1676"
"r_2","15 - 64_gr","BG","1","2010Q2","1000cp","721.3"
"r_2","15 - 64_gr","BG","2","2010Q2","1000cp","954.7"
"r_2","15 - 64_gr","BG31","0","2010Q2","1000cp","210.2"
"r_2","15 - 64_gr","BG31","1","2010Q2","1000cp","96.8"
"r_2","15 - 64_gr","BG31","2","2010Q2","1000cp","113.4"
"r_2","15 - 64_gr","BG32","0","2010Q2","1000cp","218.4"
"r_2","15 - 64_gr","BG32","1","2010Q2","1000cp","92.7"
"r_2","15 - 64_gr","BG32","2","2010Q2","1000cp","125.7"
"r_2","15 - 64_gr","BG33","0","2010Q2","1000cp","223.8"
"r_2","15 - 64_gr","BG33","1","2010Q2","1000cp","93.5"
"r_2","15 - 64_gr","BG33","2","2010Q2","1000cp","130.3"
"r_2","15 - 64_gr","BG34","0","2010Q2","1000cp","242"
"r_2","15 - 64_gr","BG34","1","2010Q2","1000cp","100.9"
"r_2","15 - 64_gr","BG34","2","2010Q2","1000cp","141.1"
"r_2","15 - 64_gr","BG41","0","2010Q2","1000cp","425.7"
"r_2","15 - 64_gr","BG41","1","2010Q2","1000cp","183.3"
"r_2","15 - 64_gr","BG41","2","2010Q2","1000cp","242.3"
"r_2","15 - 64_gr","BG42","0","2010Q2","1000cp","355.8"
"r_2","15 - 64_gr","BG42","1","2010Q2","1000cp","154"
"r_2","15 - 64_gr","BG42","2","2010Q2","1000cp","201.9"
"r_2","0","BG","0","2010Q3","1000cp","2959.2"
"r_2","0","BG","1","2010Q3","1000cp","1236.3"
"r_2","0","BG","2","2010Q3","1000cp","1722.9"
"r_2","0","BG31","0","2010Q3","1000cp","403.7"
"r_2","0","BG31","1","2010Q3","1000cp","177.2"
"r_2","0","BG31","2","2010Q3","1000cp","226.5"
"r_2","0","BG32","0","2010Q3","1000cp","387.3"
"r_2","0","BG32","1","2010Q3","1000cp","163.3"
"r_2","0","BG32","2","2010Q3","1000cp","224"
"r_2","0","BG33","0","2010Q3","1000cp","370"
"r_2","0","BG33","1","2010Q3","1000cp","149.7"
"r_2","0","BG33","2","2010Q3","1000cp","220.3"
"r_2","0","BG34","0","2010Q3","1000cp","428.4"
"r_2","0","BG34","1","2010Q3","1000cp","176.8"
"r_2","0","BG34","2","2010Q3","1000cp","251.6"
"r_2","0","BG41","0","2010Q3","1000cp","756.4"
"r_2","0","BG41","1","2010Q3","1000cp","312"
"r_2","0","BG41","2","2010Q3","1000cp","444.3"
"r_2","0","BG42","0","2010Q3","1000cp","613.4"
"r_2","0","BG42","1","2010Q3","1000cp","257.2"
"r_2","0","BG42","2","2010Q3","1000cp","356.2"
"r_2","15 - 64_gr","BG","0","2010Q3","1000cp","1659.2"
"r_2","15 - 64_gr","BG","1","2010Q3","1000cp","716"
"r_2","15 - 64_gr","BG","2","2010Q3","1000cp","943.2"
"r_2","15 - 64_gr","BG31","0","2010Q3","1000cp","214.4"
"r_2","15 - 64_gr","BG31","1","2010Q3","1000cp","100"
"r_2","15 - 64_gr","BG31","2","2010Q3","1000cp","114.3"
"r_2","15 - 64_gr","BG32","0","2010Q3","1000cp","218.9"
"r_2","15 - 64_gr","BG32","1","2010Q3","1000cp","94.7"
"r_2","15 - 64_gr","BG32","2","2010Q3","1000cp","124.2"
"r_2","15 - 64_gr","BG33","0","2010Q3","1000cp","214.5"
"r_2","15 - 64_gr","BG33","1","2010Q3","1000cp","86.9"
"r_2","15 - 64_gr","BG33","2","2010Q3","1000cp","127.7"
"r_2","15 - 64_gr","BG34","0","2010Q3","1000cp","243.6"
"r_2","15 - 64_gr","BG34","1","2010Q3","1000cp","102"
"r_2","15 - 64_gr","BG34","2","2010Q3","1000cp","141.6"
"r_2","15 - 64_gr","BG41","0","2010Q3","1000cp","416.9"
"r_2","15 - 64_gr","BG41","1","2010Q3","1000cp","180.3"
"r_2","15 - 64_gr","BG41","2","2010Q3","1000cp","236.6"
"r_2","15 - 64_gr","BG42","0","2010Q3","1000cp","350.8"
"r_2","15 - 64_gr","BG42","1","2010Q3","1000cp","152"
"r_2","15 - 64_gr","BG42","2","2010Q3","1000cp","198.8"
"r_2","0","BG","0","2010Q4","1000cp","2985.9"
"r_2","0","BG","1","2010Q4","1000cp","1265.9"
"r_2","0","BG","2","2010Q4","1000cp","1720"
"r_2","0","BG31","0","2010Q4","1000cp","398.2"
"r_2","0","BG31","1","2010Q4","1000cp","177.3"
"r_2","0","BG31","2","2010Q4","1000cp","220.8"
"r_2","0","BG32","0","2010Q4","1000cp","391.3"
"r_2","0","BG32","1","2010Q4","1000cp","167"
"r_2","0","BG32","2","2010Q4","1000cp","224.3"
"r_2","0","BG33","0","2010Q4","1000cp","377.8"
"r_2","0","BG33","1","2010Q4","1000cp","154.8"
"r_2","0","BG33","2","2010Q4","1000cp","223"
"r_2","0","BG34","0","2010Q4","1000cp","432.5"
"r_2","0","BG34","1","2010Q4","1000cp","178.5"
"r_2","0","BG34","2","2010Q4","1000cp","253.9"
"r_2","0","BG41","0","2010Q4","1000cp","776.1"
"r_2","0","BG41","1","2010Q4","1000cp","326.6"
"r_2","0","BG41","2","2010Q4","1000cp","449.5"
"r_2","0","BG42","0","2010Q4","1000cp","610.1"
"r_2","0","BG42","1","2010Q4","1000cp","261.6"
"r_2","0","BG42","2","2010Q4","1000cp","348.5"
"r_2","15 - 64_gr","BG","0","2010Q4","1000cp","1687.7"
"r_2","15 - 64_gr","BG","1","2010Q4","1000cp","747"
"r_2","15 - 64_gr","BG","2","2010Q4","1000cp","940.7"
"r_2","15 - 64_gr","BG31","0","2010Q4","1000cp","209.5"
"r_2","15 - 64_gr","BG31","1","2010Q4","1000cp","100.3"
"r_2","15 - 64_gr","BG31","2","2010Q4","1000cp","109.2"
"r_2","15 - 64_gr","BG32","0","2010Q4","1000cp","223.7"
"r_2","15 - 64_gr","BG32","1","2010Q4","1000cp","98.5"
"r_2","15 - 64_gr","BG32","2","2010Q4","1000cp","125.2"
"r_2","15 - 64_gr","BG33","0","2010Q4","1000cp","222.2"
"r_2","15 - 64_gr","BG33","1","2010Q4","1000cp","92"
"r_2","15 - 64_gr","BG33","2","2010Q4","1000cp","130.1"
"r_2","15 - 64_gr","BG34","0","2010Q4","1000cp","247.9"
"r_2","15 - 64_gr","BG34","1","2010Q4","1000cp","104.3"
"r_2","15 - 64_gr","BG34","2","2010Q4","1000cp","143.6"
"r_2","15 - 64_gr","BG41","0","2010Q4","1000cp","436.4"
"r_2","15 - 64_gr","BG41","1","2010Q4","1000cp","194.5"
"r_2","15 - 64_gr","BG41","2","2010Q4","1000cp","241.9"
"r_2","15 - 64_gr","BG42","0","2010Q4","1000cp","348.1"
"r_2","15 - 64_gr","BG42","1","2010Q4","1000cp","157.4"
"r_2","15 - 64_gr","BG42","2","2010Q4","1000cp","190.7"
"r_2","0","BG","0","2011Q1","1000cp","3056.8"
"r_2","0","BG","1","2011Q1","1000cp","1295.4"
"r_2","0","BG","2","2011Q1","1000cp","1761.4"
"r_2","0","BG31","0","2011Q1","1000cp","401"
"r_2","0","BG31","1","2011Q1","1000cp","178.6"
"r_2","0","BG31","2","2011Q1","1000cp","222.3"
"r_2","0","BG32","0","2011Q1","1000cp","383.2"
"r_2","0","BG32","1","2011Q1","1000cp","159.2"
"r_2","0","BG32","2","2011Q1","1000cp","224"
"r_2","0","BG33","0","2011Q1","1000cp","397.7"
"r_2","0","BG33","1","2011Q1","1000cp","161.9"
"r_2","0","BG33","2","2011Q1","1000cp","235.8"
"r_2","0","BG34","0","2011Q1","1000cp","445.7"
"r_2","0","BG34","1","2011Q1","1000cp","185.3"
"r_2","0","BG34","2","2011Q1","1000cp","260.4"
"r_2","0","BG41","0","2011Q1","1000cp","789"
"r_2","0","BG41","1","2011Q1","1000cp","333.4"
"r_2","0","BG41","2","2011Q1","1000cp","455.6"
"r_2","0","BG42","0","2011Q1","1000cp","640.3"
"r_2","0","BG42","1","2011Q1","1000cp","277"
"r_2","0","BG42","2","2011Q1","1000cp","363.3"
"r_2","15 - 64_gr","BG","0","2011Q1","1000cp","1742.9"
"r_2","15 - 64_gr","BG","1","2011Q1","1000cp","771"
