RevisionColumn,NUTS,GenderID,SILC_Age,Units,periods,ValueColumn
"r_3","BG314","0","0","perc_pop_fig","2013","23.7"
"r_3","BG314","0","0","perc_pop_fig","2014","22.6"
"r_3","BG314","1","0","perc_pop_fig","2008","33"
"r_3","BG314","1","0","perc_pop_fig","2009","25.5"
"r_3","BG314","1","0","perc_pop_fig","2010","30.8"
"r_3","BG314","1","0","perc_pop_fig","2011","26.8"
"r_3","BG314","1","0","perc_pop_fig","2012","20.1"
"r_3","BG314","1","0","perc_pop_fig","2013","21.8"
"r_3","BG314","1","0","perc_pop_fig","2014","19.8"
"r_3","BG314","2","0","perc_pop_fig","2008","27"
"r_3","BG314","2","0","perc_pop_fig","2009","27"
"r_3","BG314","2","0","perc_pop_fig","2010","29.5"
"r_3","BG314","2","0","perc_pop_fig","2011","28.4"
"r_3","BG314","2","0","perc_pop_fig","2012","25.1"
"r_3","BG314","2","0","perc_pop_fig","2013","25.5"
"r_3","BG314","2","0","perc_pop_fig","2014","25.3"
"r_3","BG32","0","0","perc_pop_fig","2008","30"
"r_3","BG32","0","0","perc_pop_fig","2009","28.3"
"r_3","BG32","0","0","perc_pop_fig","2010","30"
"r_3","BG32","0","0","perc_pop_fig","2011","29.2"
"r_3","BG32","0","0","perc_pop_fig","2012","23.6"
"r_3","BG32","0","0","perc_pop_fig","2013","22.7"
"r_3","BG32","0","0","perc_pop_fig","2014","22.5"
"r_3","BG32","1","0","perc_pop_fig","2008","29.6"
"r_3","BG32","1","0","perc_pop_fig","2009","24.4"
"r_3","BG32","1","0","perc_pop_fig","2010","26.8"
"r_3","BG32","1","0","perc_pop_fig","2011","28.7"
"r_3","BG32","1","0","perc_pop_fig","2012","22.6"
"r_3","BG32","1","0","perc_pop_fig","2013","20.8"
"r_3","BG32","1","0","perc_pop_fig","2014","22.5"
"r_3","BG32","2","0","perc_pop_fig","2008","30.4"
"r_3","BG32","2","0","perc_pop_fig","2009","31.9"
"r_3","BG32","2","0","perc_pop_fig","2010","33.1"
"r_3","BG32","2","0","perc_pop_fig","2011","29.7"
"r_3","BG32","2","0","perc_pop_fig","2012","24.6"
"r_3","BG32","2","0","perc_pop_fig","2013","24.6"
"r_3","BG32","2","0","perc_pop_fig","2014","22.6"
"r_3","BG321","0","0","perc_pop_fig","2008","32.5"
