RevisionColumn,Indicators,periods,PRODPROM,Units,ValueColumn
"r_16","3.1.1.2.1","2008","10.62.11","kg_fig",".."
"r_16","3.1.1.2.2","2008","10.62.11","kg_fig",".."
"r_16","3.1.1.2.3","2008","10.62.11","kg_fig",".."
"r_16","3.1.1.2.1","2008","10.62.12","kg_fig","-"
"r_16","3.1.1.2.2","2008","10.62.12","kg_fig","-"
"r_16","3.1.1.2.3","2008","10.62.12","kg_fig","-"
"r_16","3.1.1.2.1","2008","10.62.13","kg_fig",".."
"r_16","3.1.1.2.2","2008","10.62.13","kg_fig",".."
"r_16","3.1.1.2.3","2008","10.62.13","kg_fig",".."
"r_16","3.1.1.2.1","2008","10.62.14","kg_fig",".."
"r_16","3.1.1.2.2","2008","10.62.14","kg_fig",".."
"r_16","3.1.1.2.3","2008","10.62.14","kg_fig",".."
"r_16","3.1.1.2.1","2008","10.62.20","kg_fig",".."
"r_16","3.1.1.2.2","2008","10.62.20","kg_fig",".."
"r_16","3.1.1.2.3","2008","10.62.20","kg_fig",".."
"r_16","3.1.1.2.1","2008","10.71.11","kg_fig","366916764"
"r_16","3.1.1.2.2","2008","10.71.11","kg_fig","352324945"
"r_16","3.1.1.2.3","2008","10.71.11","kg_fig","310515"
"r_16","3.1.1.2.1","2008","10.71.12","kg_fig","61343156"
"r_16","3.1.1.2.2","2008","10.71.12","kg_fig","61120232"
"r_16","3.1.1.2.3","2008","10.71.12","kg_fig","229440"
"r_16","3.1.1.2.1","2008","10.72.11","kg_fig","11205888"
"r_16","3.1.1.2.2","2008","10.72.11","kg_fig","11246879"
"r_16","3.1.1.2.3","2008","10.72.11","kg_fig","47921"
"r_16","3.1.1.2.1","2008","10.72.12","kg_fig","84303694"
"r_16","3.1.1.2.2","2008","10.72.12","kg_fig","84523696"
"r_16","3.1.1.2.3","2008","10.72.12","kg_fig","312598"
"r_16","3.1.1.2.1","2008","10.72.19","kg_fig","11234441"
"r_16","3.1.1.2.2","2008","10.72.19","kg_fig","10944244"
"r_16","3.1.1.2.3","2008","10.72.19","kg_fig","33736"
"r_16","3.1.1.2.1","2008","10.73.11","kg_fig","6350100"
"r_16","3.1.1.2.2","2008","10.73.11","kg_fig","5852214"
"r_16","3.1.1.2.3","2008","10.73.11","kg_fig","7857"
"r_16","3.1.1.2.1","2008","10.73.12","kg_fig","-"
"r_16","3.1.1.2.2","2008","10.73.12","kg_fig","-"
"r_16","3.1.1.2.3","2008","10.73.12","kg_fig","-"
"r_16","3.1.1.2.1","2008","10.81.11","kg_fig","-"
"r_16","3.1.1.2.2","2008","10.81.11","kg_fig","-"
"r_16","3.1.1.2.3","2008","10.81.11","kg_fig","-"
"r_16","3.1.1.2.1","2008","10.81.12","kg_fig","213520658"
"r_16","3.1.1.2.2","2008","10.81.12","kg_fig","225188520"
"r_16","3.1.1.2.3","2008","10.81.12","kg_fig","232031"
"r_16","3.1.1.2.1","2008","10.81.13","kg_fig","-"
"r_16","3.1.1.2.2","2008","10.81.13","kg_fig","-"
"r_16","3.1.1.2.3","2008","10.81.13","kg_fig","-"
"r_16","3.1.1.2.1","2008","10.81.14","kg_fig","3294558"
"r_16","3.1.1.2.2","2008","10.81.14","kg_fig","3124349"
"r_16","3.1.1.2.3","2008","10.81.14","kg_fig",".."
"r_16","3.1.1.2.1","2008","10.81.20","kg_fig","-"
"r_16","3.1.1.2.2","2008","10.81.20","kg_fig","-"
"r_16","3.1.1.2.3","2008","10.81.20","kg_fig","-"
"r_16","3.1.1.2.1","2008","10.82.11","kg_fig","-"
"r_16","3.1.1.2.2","2008","10.82.11","kg_fig","-"
"r_16","3.1.1.2.3","2008","10.82.11","kg_fig","-"
"r_16","3.1.1.2.1","2008","10.82.12","kg_fig","-"
"r_16","3.1.1.2.2","2008","10.82.12","kg_fig","-"
"r_16","3.1.1.2.3","2008","10.82.12","kg_fig","-"
"r_16","3.1.1.2.1","2008","10.82.13","kg_fig",".."
"r_16","3.1.1.2.2","2008","10.82.13","kg_fig",".."
"r_16","3.1.1.2.3","2008","10.82.13","kg_fig",".."
"r_16","3.1.1.2.1","2008","10.82.14","kg_fig","-"
"r_16","3.1.1.2.2","2008","10.82.14","kg_fig","-"
"r_16","3.1.1.2.3","2008","10.82.14","kg_fig","-"
"r_16","3.1.1.2.1","2008","10.82.21","kg_fig","1748988"
"r_16","3.1.1.2.2","2008","10.82.21","kg_fig","1754327"
"r_16","3.1.1.2.3","2008","10.82.21","kg_fig","4442"
"r_16","3.1.1.2.1","2008","10.82.22","kg_fig","22606635"
"r_16","3.1.1.2.2","2008","10.82.22","kg_fig","21596585"
"r_16","3.1.1.2.3","2008","10.82.22","kg_fig","141330"
"r_16","3.1.1.2.1","2008","10.82.23","kg_fig","8976034"
"r_16","3.1.1.2.2","2008","10.82.23","kg_fig","8821336"
"r_16","3.1.1.2.3","2008","10.82.23","kg_fig","28812"
"r_16","3.1.1.2.1","2008","10.82.24","kg_fig",".."
"r_16","3.1.1.2.2","2008","10.82.24","kg_fig",".."
"r_16","3.1.1.2.3","2008","10.82.24","kg_fig",".."
"r_16","3.1.1.2.1","2008","10.83.11","kg_fig","13976813"
"r_16","3.1.1.2.2","2008","10.83.11","kg_fig","12838214"
"r_16","3.1.1.2.3","2008","10.83.11","kg_fig","87412"
"r_16","3.1.1.2.1","2008","10.83.12","kg_fig",".."
"r_16","3.1.1.2.2","2008","10.83.12","kg_fig",".."
"r_16","3.1.1.2.3","2008","10.83.12","kg_fig",".."
"r_16","3.1.1.2.1","2008","10.83.13","kg_fig","-"
"r_16","3.1.1.2.2","2008","10.83.13","kg_fig","-"
"r_16","3.1.1.2.3","2008","10.83.13","kg_fig","-"
"r_16","3.1.1.2.1","2008","10.83.14","kg_fig","-"
"r_16","3.1.1.2.2","2008","10.83.14","kg_fig","-"
"r_16","3.1.1.2.3","2008","10.83.14","kg_fig","-"
"r_16","3.1.1.2.1","2008","10.84.11","l","9481455"
"r_16","3.1.1.2.2","2008","10.84.11","l","8519709"
"r_16","3.1.1.2.3","2008","10.84.11","l","4970"
"r_16","3.1.1.2.1","2008","10.84.12","kg_fig","18531331"
"r_16","3.1.1.2.2","2008","10.84.12","kg_fig","17942791"
"r_16","3.1.1.2.3","2008","10.84.12","kg_fig","49180"
"r_16","3.1.1.2.1","2008","10.84.30","kg_fig","25929186"
"r_16","3.1.1.2.2","2008","10.84.30","kg_fig","23049834"
"r_16","3.1.1.2.3","2008","10.84.30","kg_fig","2448"
"r_16","3.1.1.2.1","2008","10.85.11","kg_fig","3438330"
"r_16","3.1.1.2.2","2008","10.85.11","kg_fig","3493055"
"r_16","3.1.1.2.3","2008","10.85.11","kg_fig","12734"
"r_16","3.1.1.2.1","2008","10.85.12","kg_fig","1280031"
"r_16","3.1.1.2.2","2008","10.85.12","kg_fig","1249275"
"r_16","3.1.1.2.3","2008","10.85.12","kg_fig","6827"
"r_16","3.1.1.2.1","2008","10.85.13","kg_fig","16059823"
"r_16","3.1.1.2.2","2008","10.85.13","kg_fig","16438472"
"r_16","3.1.1.2.3","2008","10.85.13","kg_fig","53164"
"r_16","3.1.1.2.1","2008","10.85.14","kg_fig","192492"
"r_16","3.1.1.2.2","2008","10.85.14","kg_fig","192492"
"r_16","3.1.1.2.3","2008","10.85.14","kg_fig","932"
"r_16","3.1.1.2.1","2008","10.85.19","kg_fig","3182269"
"r_16","3.1.1.2.2","2008","10.85.19","kg_fig","3179593"
"r_16","3.1.1.2.3","2008","10.85.19","kg_fig","13547"
"r_16","3.1.1.2.1","2008","10.86.10","kg_fig","1589760"
"r_16","3.1.1.2.2","2008","10.86.10","kg_fig","1925991"
"r_16","3.1.1.2.3","2008","10.86.10","kg_fig","10158"
"r_16","3.1.1.2.1","2008","10.89.11","kg_fig","467613"
"r_16","3.1.1.2.2","2008","10.89.11","kg_fig","467613"
"r_16","3.1.1.2.3","2008","10.89.11","kg_fig","1844"
"r_16","3.1.1.2.1","2008","10.89.12","kg_fig","3046538"
"r_16","3.1.1.2.2","2008","10.89.12","kg_fig","3036791"
"r_16","3.1.1.2.3","2008","10.89.12","kg_fig","16194"
"r_16","3.1.1.2.1","2008","10.89.13","kg_fig","5646939"
"r_16","3.1.1.2.2","2008","10.89.13","kg_fig","5676224"
"r_16","3.1.1.2.3","2008","10.89.13","kg_fig","9836"
"r_16","3.1.1.2.1","2008","10.89.14","kg_fig","-"
"r_16","3.1.1.2.2","2008","10.89.14","kg_fig","-"
"r_16","3.1.1.2.3","2008","10.89.14","kg_fig","-"
"r_16","3.1.1.2.1","2008","10.89.19","kg_fig","11797977"
"r_16","3.1.1.2.2","2008","10.89.19","kg_fig","11625293"
"r_16","3.1.1.2.3","2008","10.89.19","kg_fig","79405"
"r_16","3.1.1.2.1","2008","10.91.10","kg_fig","653054779"
"r_16","3.1.1.2.2","2008","10.91.10","kg_fig","511812190"
"r_16","3.1.1.2.3","2008","10.91.10","kg_fig","284707"
"r_16","3.1.1.2.1","2008","10.92.10","kg_fig","19837348"
"r_16","3.1.1.2.2","2008","10.92.10","kg_fig","19703073"
"r_16","3.1.1.2.3","2008","10.92.10","kg_fig","20603"
"r_16","3.1.1.2.1","2008","11.01.10","lalc_fig","14378686"
"r_16","3.1.1.2.2","2008","11.01.10","lalc_fig","10728170"
"r_16","3.1.1.2.3","2008","11.01.10","lalc_fig","92132"
"r_16","3.1.1.2.1","2008","11.02.11","l","1143727"
"r_16","3.1.1.2.2","2008","11.02.11","l","1355664"
"r_16","3.1.1.2.3","2008","11.02.11","l","3525"
"r_16","3.1.1.2.1","2008","11.02.12","l","197328549"
"r_16","3.1.1.2.2","2008","11.02.12","l","178790185"
"r_16","3.1.1.2.3","2008","11.02.12","l","328300"
"r_16","3.1.1.2.1","2008","11.03.10","l",".."
"r_16","3.1.1.2.2","2008","11.03.10","l",".."
"r_16","3.1.1.2.3","2008","11.03.10","l",".."
"r_16","3.1.1.2.1","2008","11.04.10","l","1522956"
"r_16","3.1.1.2.2","2008","11.04.10","l","1558156"
"r_16","3.1.1.2.3","2008","11.04.10","l","3588"
"r_16","3.1.1.2.1","2008","11.05.10","l","553478936"
"r_16","3.1.1.2.2","2008","11.05.10","l","540863501"
"r_16","3.1.1.2.3","2008","11.05.10","l","416705"
"r_16","3.1.1.2.1","2008","11.05.20","kg_fig","41301150"
"r_16","3.1.1.2.2","2008","11.05.20","kg_fig","41305035"
"r_16","3.1.1.2.3","2008","11.05.20","kg_fig","1254"
"r_16","3.1.1.2.1","2008","11.06.10","kg_fig","64417351"
"r_16","3.1.1.2.2","2008","11.06.10","kg_fig","14174206"
"r_16","3.1.1.2.3","2008","11.06.10","kg_fig","10266"
"r_16","3.1.1.2.1","2008","11.07.11","l","527895675"
"r_16","3.1.1.2.2","2008","11.07.11","l","523187960"
"r_16","3.1.1.2.3","2008","11.07.11","l","148425"
"r_16","3.1.1.2.1","2008","11.07.19","l","538769116"
"r_16","3.1.1.2.2","2008","11.07.19","l","529896567"
"r_16","3.1.1.2.3","2008","11.07.19","l","364729"
"r_16","3.1.1.2.1","2008","12.00.19","kg_fig","48649201"
"r_16","3.1.1.2.2","2008","12.00.19","kg_fig","39828868"
"r_16","3.1.1.2.3","2008","12.00.19","kg_fig","220030"
"r_16","3.1.1.2.1","2008","13.10.10","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.10.10","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.10.10","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.10.21","kg_fig","-"
"r_16","3.1.1.2.2","2008","13.10.21","kg_fig","-"
"r_16","3.1.1.2.3","2008","13.10.21","kg_fig","-"
"r_16","3.1.1.2.1","2008","13.10.22","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.10.22","kg_fig","-"
"r_16","3.1.1.2.3","2008","13.10.22","kg_fig","-"
"r_16","3.1.1.2.1","2008","13.10.23","kg_fig","891036"
"r_16","3.1.1.2.2","2008","13.10.23","kg_fig","827390"
"r_16","3.1.1.2.3","2008","13.10.23","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.10.24","kg_fig","6620427"
"r_16","3.1.1.2.2","2008","13.10.24","kg_fig","5662302"
"r_16","3.1.1.2.3","2008","13.10.24","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.10.25","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.10.25","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.10.25","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.10.26","kg_fig","-"
"r_16","3.1.1.2.2","2008","13.10.26","kg_fig","-"
"r_16","3.1.1.2.3","2008","13.10.26","kg_fig","-"
"r_16","3.1.1.2.1","2008","13.10.29","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.10.29","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.10.29","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.10.31","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.10.31","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.10.31","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.10.32","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.10.32","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.10.32","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.10.40","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.10.40","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.10.40","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.10.50","kg_fig","6389324"
"r_16","3.1.1.2.2","2008","13.10.50","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.10.50","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.10.61","kg_fig","10080051"
"r_16","3.1.1.2.2","2008","13.10.61","kg_fig","1453114"
"r_16","3.1.1.2.3","2008","13.10.61","kg_fig","13432"
"r_16","3.1.1.2.1","2008","13.10.62","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.10.62","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.10.62","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.10.71","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.10.71","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.10.71","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.10.72","kg_fig","-"
"r_16","3.1.1.2.2","2008","13.10.72","kg_fig","-"
"r_16","3.1.1.2.3","2008","13.10.72","kg_fig","-"
"r_16","3.1.1.2.1","2008","13.10.81","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.10.81","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.10.81","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.10.82","kg_fig","8760546"
"r_16","3.1.1.2.2","2008","13.10.82","kg_fig","8187659"
"r_16","3.1.1.2.3","2008","13.10.82","kg_fig","48143"
"r_16","3.1.1.2.1","2008","13.10.83","kg_fig","14333260"
"r_16","3.1.1.2.2","2008","13.10.83","kg_fig","9018104"
"r_16","3.1.1.2.3","2008","13.10.83","kg_fig","129704"
"r_16","3.1.1.2.1","2008","13.10.84","kg_fig","2402610"
"r_16","3.1.1.2.2","2008","13.10.84","kg_fig","853120"
"r_16","3.1.1.2.3","2008","13.10.84","kg_fig","11441"
"r_16","3.1.1.2.1","2008","13.10.85","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.10.85","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.10.85","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.20.11","m2",".."
"r_16","3.1.1.2.2","2008","13.20.11","m2",".."
"r_16","3.1.1.2.3","2008","13.20.11","m2",".."
"r_16","3.1.1.2.1","2008","13.20.12","m2","6261919"
"r_16","3.1.1.2.2","2008","13.20.12","m2","5139757"
"r_16","3.1.1.2.3","2008","13.20.12","m2","41978"
"r_16","3.1.1.2.1","2008","13.20.13","m2","1151824"
"r_16","3.1.1.2.2","2008","13.20.13","m2","1004955"
"r_16","3.1.1.2.3","2008","13.20.13","m2","5258"
"r_16","3.1.1.2.1","2008","13.20.14","m2",".."
"r_16","3.1.1.2.2","2008","13.20.14","m2",".."
"r_16","3.1.1.2.3","2008","13.20.14","m2",".."
"r_16","3.1.1.2.1","2008","13.20.19","m2","-"
"r_16","3.1.1.2.2","2008","13.20.19","m2","-"
"r_16","3.1.1.2.3","2008","13.20.19","m2","-"
"r_16","3.1.1.2.1","2008","13.20.20","m2","30067560"
"r_16","3.1.1.2.2","2008","13.20.20","m2","16859341"
"r_16","3.1.1.2.3","2008","13.20.20","m2","51659"
"r_16","3.1.1.2.1","2008","13.20.31","m2","14621011"
"r_16","3.1.1.2.2","2008","13.20.31","m2","8308641"
"r_16","3.1.1.2.3","2008","13.20.31","m2","36344"
"r_16","3.1.1.2.1","2008","13.20.32","m2","5776766"
"r_16","3.1.1.2.2","2008","13.20.32","m2","4428867"
"r_16","3.1.1.2.3","2008","13.20.32","m2","29601"
"r_16","3.1.1.2.1","2008","13.20.33","m2","1700658"
"r_16","3.1.1.2.2","2008","13.20.33","m2","920405"
"r_16","3.1.1.2.3","2008","13.20.33","m2","3444"
"r_16","3.1.1.2.1","2008","13.20.41","m2",".."
"r_16","3.1.1.2.2","2008","13.20.41","m2","50975"
"r_16","3.1.1.2.3","2008","13.20.41","m2","562"
"r_16","3.1.1.2.1","2008","13.20.42","m2","1015816"
"r_16","3.1.1.2.2","2008","13.20.42","m2",".."
"r_16","3.1.1.2.3","2008","13.20.42","m2",".."
"r_16","3.1.1.2.1","2008","13.20.43","m2","-"
"r_16","3.1.1.2.2","2008","13.20.43","m2","-"
"r_16","3.1.1.2.3","2008","13.20.43","m2","-"
"r_16","3.1.1.2.1","2008","13.20.44","m2","-"
"r_16","3.1.1.2.2","2008","13.20.44","m2","-"
"r_16","3.1.1.2.3","2008","13.20.44","m2","-"
"r_16","3.1.1.2.1","2008","13.20.45","m2","-"
"r_16","3.1.1.2.2","2008","13.20.45","m2","-"
"r_16","3.1.1.2.3","2008","13.20.45","m2","-"
"r_16","3.1.1.2.1","2008","13.20.46","kg_fig","-"
"r_16","3.1.1.2.2","2008","13.20.46","kg_fig","-"
"r_16","3.1.1.2.3","2008","13.20.46","kg_fig","-"
"r_16","3.1.1.2.1","2008","13.30.11","1000BGN_fig","x"
"r_16","3.1.1.2.2","2008","13.30.11","1000BGN_fig","x"
"r_16","3.1.1.2.3","2008","13.30.11","1000BGN_fig",".."
"r_16","3.1.1.2.1","2008","13.30.12","1000BGN_fig","x"
"r_16","3.1.1.2.2","2008","13.30.12","1000BGN_fig","x"
"r_16","3.1.1.2.3","2008","13.30.12","1000BGN_fig",".."
"r_16","3.1.1.2.1","2008","13.30.13","1000BGN_fig","x"
"r_16","3.1.1.2.2","2008","13.30.13","1000BGN_fig","x"
"r_16","3.1.1.2.3","2008","13.30.13","1000BGN_fig","2427"
"r_16","3.1.1.2.1","2008","13.30.14","1000BGN_fig","x"
"r_16","3.1.1.2.2","2008","13.30.14","1000BGN_fig","x"
"r_16","3.1.1.2.3","2008","13.30.14","1000BGN_fig","1610"
"r_16","3.1.1.2.1","2008","13.30.19","1000BGN_fig","x"
"r_16","3.1.1.2.2","2008","13.30.19","1000BGN_fig","x"
"r_16","3.1.1.2.3","2008","13.30.19","1000BGN_fig","9173"
"r_16","3.1.1.2.1","2008","13.91.11","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.91.11","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.91.11","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.92.11","p/st","96588"
"r_16","3.1.1.2.2","2008","13.92.11","p/st","91306"
"r_16","3.1.1.2.3","2008","13.92.11","p/st","1536"
"r_16","3.1.1.2.1","2008","13.92.12","kg_fig","2791386"
"r_16","3.1.1.2.2","2008","13.92.12","kg_fig","1911106"
"r_16","3.1.1.2.3","2008","13.92.12","kg_fig","25699"
"r_16","3.1.1.2.1","2008","13.92.13","kg_fig","208201"
"r_16","3.1.1.2.2","2008","13.92.13","kg_fig","158193"
"r_16","3.1.1.2.3","2008","13.92.13","kg_fig","3119"
"r_16","3.1.1.2.1","2008","13.92.14","kg_fig","2506752"
"r_16","3.1.1.2.2","2008","13.92.14","kg_fig","2408692"
"r_16","3.1.1.2.3","2008","13.92.14","kg_fig","27042"
"r_16","3.1.1.2.1","2008","13.92.15","m2","938429"
"r_16","3.1.1.2.2","2008","13.92.15","m2","835845"
"r_16","3.1.1.2.3","2008","13.92.15","m2","13019"
"r_16","3.1.1.2.1","2008","13.92.21","kg_fig","846320"
"r_16","3.1.1.2.2","2008","13.92.21","kg_fig","846320"
"r_16","3.1.1.2.3","2008","13.92.21","kg_fig","5155"
"r_16","3.1.1.2.1","2008","13.92.22","kg_fig","303765"
"r_16","3.1.1.2.2","2008","13.92.22","kg_fig","141143"
"r_16","3.1.1.2.3","2008","13.92.22","kg_fig","2218"
"r_16","3.1.1.2.1","2008","13.92.23","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.92.23","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.92.23","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.92.24","p/st",".."
"r_16","3.1.1.2.2","2008","13.92.24","p/st",".."
"r_16","3.1.1.2.3","2008","13.92.24","p/st","38911"
"r_16","3.1.1.2.1","2008","13.92.29","kg_fig","453279"
"r_16","3.1.1.2.2","2008","13.92.29","kg_fig","452677"
"r_16","3.1.1.2.3","2008","13.92.29","kg_fig","952"
"r_16","3.1.1.2.1","2008","13.93.11","m2",".."
"r_16","3.1.1.2.2","2008","13.93.11","m2",".."
"r_16","3.1.1.2.3","2008","13.93.11","m2",".."
"r_16","3.1.1.2.1","2008","13.93.12","m2",".."
"r_16","3.1.1.2.2","2008","13.93.12","m2",".."
"r_16","3.1.1.2.3","2008","13.93.12","m2",".."
"r_16","3.1.1.2.1","2008","13.93.13","m2",".."
"r_16","3.1.1.2.2","2008","13.93.13","m2",".."
"r_16","3.1.1.2.3","2008","13.93.13","m2",".."
"r_16","3.1.1.2.1","2008","13.93.19","m2",".."
"r_16","3.1.1.2.2","2008","13.93.19","m2",".."
"r_16","3.1.1.2.3","2008","13.93.19","m2",".."
"r_16","3.1.1.2.1","2008","13.94.11","kg_fig","481243"
"r_16","3.1.1.2.2","2008","13.94.11","kg_fig","433191"
"r_16","3.1.1.2.3","2008","13.94.11","kg_fig","2208"
"r_16","3.1.1.2.1","2008","13.94.12","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.94.12","kg_fig","339027"
"r_16","3.1.1.2.3","2008","13.94.12","kg_fig","2189"
"r_16","3.1.1.2.1","2008","13.95.10","kg_fig","1734577"
"r_16","3.1.1.2.2","2008","13.95.10","kg_fig","1453246"
"r_16","3.1.1.2.3","2008","13.95.10","kg_fig","8395"
"r_16","3.1.1.2.1","2008","13.96.11","kg_fig","-"
"r_16","3.1.1.2.2","2008","13.96.11","kg_fig","-"
"r_16","3.1.1.2.3","2008","13.96.11","kg_fig","-"
"r_16","3.1.1.2.1","2008","13.96.12","kg_fig","-"
"r_16","3.1.1.2.2","2008","13.96.12","kg_fig","-"
"r_16","3.1.1.2.3","2008","13.96.12","kg_fig","-"
"r_16","3.1.1.2.1","2008","13.96.13","kg_fig","123793"
"r_16","3.1.1.2.2","2008","13.96.13","kg_fig","123793"
"r_16","3.1.1.2.3","2008","13.96.13","kg_fig","1615"
"r_16","3.1.1.2.1","2008","13.96.14","m2",".."
"r_16","3.1.1.2.2","2008","13.96.14","m2",".."
"r_16","3.1.1.2.3","2008","13.96.14","m2",".."
"r_16","3.1.1.2.1","2008","13.96.15","m2","-"
"r_16","3.1.1.2.2","2008","13.96.15","m2","-"
"r_16","3.1.1.2.3","2008","13.96.15","m2","-"
"r_16","3.1.1.2.1","2008","13.96.16","kg_fig","45664"
"r_16","3.1.1.2.2","2008","13.96.16","kg_fig","45475"
"r_16","3.1.1.2.3","2008","13.96.16","kg_fig","941"
"r_16","3.1.1.2.1","2008","13.96.17","1000BGN_fig","x"
"r_16","3.1.1.2.2","2008","13.96.17","1000BGN_fig","x"
"r_16","3.1.1.2.3","2008","13.96.17","1000BGN_fig","6820"
"r_16","3.1.1.2.1","2008","13.99.11","1000BGN_fig","x"
"r_16","3.1.1.2.2","2008","13.99.11","1000BGN_fig","x"
"r_16","3.1.1.2.3","2008","13.99.11","1000BGN_fig",".."
"r_16","3.1.1.2.1","2008","13.99.12","1000BGN_fig","x"
"r_16","3.1.1.2.2","2008","13.99.12","1000BGN_fig","x"
"r_16","3.1.1.2.3","2008","13.99.12","1000BGN_fig","3126"
"r_16","3.1.1.2.1","2008","13.99.13","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.99.13","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.99.13","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.99.14","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.99.14","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.99.14","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.99.15","kg_fig",".."
"r_16","3.1.1.2.2","2008","13.99.15","kg_fig",".."
"r_16","3.1.1.2.3","2008","13.99.15","kg_fig",".."
"r_16","3.1.1.2.1","2008","13.99.16","m2","1604564"
"r_16","3.1.1.2.2","2008","13.99.16","m2","1146780"
"r_16","3.1.1.2.3","2008","13.99.16","m2","3201"
"r_16","3.1.1.2.1","2008","13.99.19","p/st","-"
"r_16","3.1.1.2.2","2008","13.99.19","p/st","-"
"r_16","3.1.1.2.3","2008","13.99.19","p/st","-"
"r_16","3.1.1.2.1","2008","14.11.10","p/st","24524"
"r_16","3.1.1.2.2","2008","14.11.10","p/st","12266"
"r_16","3.1.1.2.3","2008","14.11.10","p/st","1887"
"r_16","3.1.1.2.1","2008","14.12.11","p/st","3632314"
"r_16","3.1.1.2.2","2008","14.12.11","p/st","1084071"
"r_16","3.1.1.2.3","2008","14.12.11","p/st","23781"
"r_16","3.1.1.2.1","2008","14.12.12","p/st","2377677"
"r_16","3.1.1.2.2","2008","14.12.12","p/st","824316"
"r_16","3.1.1.2.3","2008","14.12.12","p/st","13905"
"r_16","3.1.1.2.1","2008","14.12.21","p/st","327055"
"r_16","3.1.1.2.2","2008","14.12.21","p/st","176655"
"r_16","3.1.1.2.3","2008","14.12.21","p/st","3656"
"r_16","3.1.1.2.1","2008","14.12.22","p/st","337941"
"r_16","3.1.1.2.2","2008","14.12.22","p/st","736835"
"r_16","3.1.1.2.3","2008","14.12.22","p/st","10528"
"r_16","3.1.1.2.1","2008","14.12.30","p/st","2077217"
"r_16","3.1.1.2.2","2008","14.12.30","p/st","1120958"
"r_16","3.1.1.2.3","2008","14.12.30","p/st","13328"
"r_16","3.1.1.2.1","2008","14.13.11","p/st","1325928"
"r_16","3.1.1.2.2","2008","14.13.11","p/st","157914"
"r_16","3.1.1.2.3","2008","14.13.11","p/st","1830"
"r_16","3.1.1.2.1","2008","14.13.12","p/st","1034695"
"r_16","3.1.1.2.2","2008","14.13.12","p/st","368460"
"r_16","3.1.1.2.3","2008","14.13.12","p/st","6411"
"r_16","3.1.1.2.1","2008","14.13.13","p/st","1602751"
"r_16","3.1.1.2.2","2008","14.13.13","p/st","248332"
"r_16","3.1.1.2.3","2008","14.13.13","p/st","3004"
"r_16","3.1.1.2.1","2008","14.13.14","p/st","6129303"
"r_16","3.1.1.2.2","2008","14.13.14","p/st","963838"
"r_16","3.1.1.2.3","2008","14.13.14","p/st","10370"
"r_16","3.1.1.2.1","2008","14.13.21","p/st","824990"
"r_16","3.1.1.2.2","2008","14.13.21","p/st","150197"
"r_16","3.1.1.2.3","2008","14.13.21","p/st","8816"
"r_16","3.1.1.2.1","2008","14.13.22","p/st","1033779"
"r_16","3.1.1.2.2","2008","14.13.22","p/st","71897"
