RevisionColumn,periods,Indicators,Units,Countries_TOUR,ValueColumn
"r_14","2011II","3.5.1.2.2","num","GR","12722"
"r_14","2011II","3.5.1.2.3","num","GR","4647"
"r_14","2011II","3.5.1.2","num","DK","721"
"r_14","2011II","3.5.1.2.1","num","DK","365"
"r_14","2011II","3.5.1.2.2","num","DK","183"
"r_14","2011II","3.5.1.2.3","num","DK","173"
"r_14","2011II","3.5.1.2","num","IE","2424"
"r_14","2011II","3.5.1.2.1","num","IE","1682"
"r_14","2011II","3.5.1.2.2","num","IE","677"
"r_14","2011II","3.5.1.2.3","num","IE","65"
"r_14","2011II","3.5.1.2","num","ES","1909"
"r_14","2011II","3.5.1.2.1","num","ES","909"
"r_14","2011II","3.5.1.2.2","num","ES","497"
"r_14","2011II","3.5.1.2.3","num","ES","503"
"r_14","2011II","3.5.1.2","num","IT","5985"
"r_14","2011II","3.5.1.2.1","num","IT","2334"
"r_14","2011II","3.5.1.2.2","num","IT","1442"
"r_14","2011II","3.5.1.2.3","num","IT","2209"
"r_14","2011II","3.5.1.2","num","CY","955"
"r_14","2011II","3.5.1.2.1","num","CY","353"
"r_14","2011II","3.5.1.2.2","num","CY","273"
"r_14","2011II","3.5.1.2.3","num","CY","329"
"r_14","2011II","3.5.1.2","num","MT","534"
"r_14","2011II","3.5.1.2.1","num","MT","354"
"r_14","2011II","3.5.1.2.2","num","MT","142"
"r_14","2011II","3.5.1.2.3","num","MT","38"
"r_14","2011II","3.5.1.2","num","NL","1626"
"r_14","2011II","3.5.1.2.1","num","NL","1042"
"r_14","2011II","3.5.1.2.2","num","NL","295"
"r_14","2011II","3.5.1.2.3","num","NL","289"
"r_14","2011II","3.5.1.2","num","PL","4122"
"r_14","2011II","3.5.1.2.1","num","PL","1400"
"r_14","2011II","3.5.1.2.2","num","PL","967"
"r_14","2011II","3.5.1.2.3","num","PL","1755"
"r_14","2011II","3.5.1.2","num","PT","344"
"r_14","2011II","3.5.1.2.1","num","PT","180"
"r_14","2011II","3.5.1.2.2","num","PT","124"
"r_14","2011II","3.5.1.2.3","num","PT","40"
"r_14","2011II","3.5.1.2","num","RO","44078"
"r_14","2011II","3.5.1.2.1","num","RO","22889"
"r_14","2011II","3.5.1.2.2","num","RO","8710"
"r_14","2011II","3.5.1.2.3","num","RO","12479"
"r_14","2011II","3.5.1.2","num","SK","1210"
"r_14","2011II","3.5.1.2.1","num","SK","460"
"r_14","2011II","3.5.1.2.2","num","SK","329"
"r_14","2011II","3.5.1.2.3","num","SK","421"
"r_14","2011II","3.5.1.2","num","SI","913"
"r_14","2011II","3.5.1.2.1","num","SI","282"
"r_14","2011II","3.5.1.2.2","num","SI","161"
"r_14","2011II","3.5.1.2.3","num","SI","470"
"r_14","2011II","3.5.1.2","num","HU","2204"
"r_14","2011II","3.5.1.2.1","num","HU","651"
"r_14","2011II","3.5.1.2.2","num","HU","720"
"r_14","2011II","3.5.1.2.3","num","HU","833"
"r_14","2011II","3.5.1.2","num","FI","418"
"r_14","2011II","3.5.1.2.1","num","FI","248"
"r_14","2011II","3.5.1.2.2","num","FI","131"
"r_14","2011II","3.5.1.2.3","num","FI","39"
"r_14","2011II","3.5.1.2","num","FR","3684"
"r_14","2011II","3.5.1.2.1","num","FR","2498"
"r_14","2011II","3.5.1.2.2","num","FR","797"
"r_14","2011II","3.5.1.2.3","num","FR","389"
"r_14","2011II","3.5.1.2","num","HR","."
"r_14","2011II","3.5.1.2.1","num","HR","."
"r_14","2011II","3.5.1.2.2","num","HR","."
"r_14","2011II","3.5.1.2.3","num","HR","."
"r_14","2011II","3.5.1.2","num","CZ","2092"
"r_14","2011II","3.5.1.2.1","num","CZ","1102"
"r_14","2011II","3.5.1.2.2","num","CZ","432"
"r_14","2011II","3.5.1.2.3","num","CZ","558"
"r_14","2011II","3.5.1.2","num","SE","678"
"r_14","2011II","3.5.1.2.1","num","SE","358"
"r_14","2011II","3.5.1.2.2","num","SE","177"
"r_14","2011II","3.5.1.2.3","num","SE","143"
"r_14","2011II","3.5.1.2","num","OTH_EU","989"
"r_14","2011II","3.5.1.2.1","num","OTH_EU","517"
"r_14","2011II","3.5.1.2.2","num","OTH_EU","324"
"r_14","2011II","3.5.1.2.3","num","OTH_EU","148"
"r_14","2011II","3.5.1.2","num","OTH_EUR","115150"
"r_14","2011II","3.5.1.2.1","num","OTH_EUR","41990"
"r_14","2011II","3.5.1.2.2","num","OTH_EUR","5863"
"r_14","2011II","3.5.1.2.3","num","OTH_EUR","67297"
"r_14","2011II","3.5.1.2","num","NO","176"
"r_14","2011II","3.5.1.2.1","num","NO","125"
"r_14","2011II","3.5.1.2.2","num","NO","38"
"r_14","2011II","3.5.1.2.3","num","NO","13"
"r_14","2011II","3.5.1.2","num","MK","28664"
"r_14","2011II","3.5.1.2.1","num","MK","19540"
"r_14","2011II","3.5.1.2.2","num","MK","284"
"r_14","2011II","3.5.1.2.3","num","MK","8840"
"r_14","2011II","3.5.1.2","num","RU","10177"
"r_14","2011II","3.5.1.2.1","num","RU","5806"
"r_14","2011II","3.5.1.2.2","num","RU","1657"
"r_14","2011II","3.5.1.2.3","num","RU","2714"
"r_14","2011II","3.5.1.2","num","RS","19618"
"r_14","2011II","3.5.1.2.1","num","RS","12469"
"r_14","2011II","3.5.1.2.2","num","RS","143"
"r_14","2011II","3.5.1.2.3","num","RS","7006"
"r_14","2011II","3.5.1.2","num","TR","48748"
"r_14","2011II","3.5.1.2.1","num","TR","2570"
"r_14","2011II","3.5.1.2.2","num","TR","3013"
"r_14","2011II","3.5.1.2.3","num","TR","43165"
"r_14","2011II","3.5.1.2","num","UA","7334"
"r_14","2011II","3.5.1.2.1","num","UA","1247"
"r_14","2011II","3.5.1.2.2","num","UA","565"
"r_14","2011II","3.5.1.2.3","num","UA","5522"
"r_14","2011II","3.5.1.2","num","CH","433"
"r_14","2011II","3.5.1.2.1","num","CH","233"
"r_14","2011II","3.5.1.2.2","num","CH","163"
"r_14","2011II","3.5.1.2.3","num","CH","37"
"r_14","2011II","3.5.1.2","num","OTH","5543"
"r_14","2011II","3.5.1.2.1","num","OTH","4214"
"r_14","2011II","3.5.1.2.2","num","OTH","909"
"r_14","2011II","3.5.1.2.3","num","OTH","420"
"r_14","2011II","3.5.1.2","num","IL","2743"
"r_14","2011II","3.5.1.2.1","num","IL","2354"
"r_14","2011II","3.5.1.2.2","num","IL","299"
"r_14","2011II","3.5.1.2.3","num","IL","90"
"r_14","2011II","3.5.1.2","num","CA","463"
"r_14","2011II","3.5.1.2.1","num","CA","327"
"r_14","2011II","3.5.1.2.2","num","CA","76"
"r_14","2011II","3.5.1.2.3","num","CA","60"
"r_14","2011II","3.5.1.2","num","US","1942"
"r_14","2011II","3.5.1.2.1","num","US","1260"
"r_14","2011II","3.5.1.2.2","num","US","438"
"r_14","2011II","3.5.1.2.3","num","US","244"
"r_14","2011II","3.5.1.2","num","JP","395"
"r_14","2011II","3.5.1.2.1","num","JP","273"
"r_14","2011II","3.5.1.2.2","num","JP","96"
"r_14","2011II","3.5.1.2.3","num","JP","26"
"r_14","2011II","3.5.1.2","num","RoW","17324"
"r_14","2011II","3.5.1.2.1","num","RoW","3948"
"r_14","2011II","3.5.1.2.2","num","RoW","1451"
"r_14","2011II","3.5.1.2.3","num","RoW","11925"
"r_14","2011III","3.5.1.2","num","total","335692"
"r_14","2011III","3.5.1.2.1","num","total","133131"
"r_14","2011III","3.5.1.2.2","num","total","52752"
"r_14","2011III","3.5.1.2.3","num","total","149809"
"r_14","2011III","3.5.1.2","num","EU","164526"
"r_14","2011III","3.5.1.2.1","num","EU","73713"
"r_14","2011III","3.5.1.2.2","num","EU","42002"
"r_14","2011III","3.5.1.2.3","num","EU","48811"
"r_14","2011III","3.5.1.2","num","AT","3583"
"r_14","2011III","3.5.1.2.1","num","AT","1289"
"r_14","2011III","3.5.1.2.2","num","AT","1354"
"r_14","2011III","3.5.1.2.3","num","AT","940"
"r_14","2011III","3.5.1.2","num","BE","2276"
"r_14","2011III","3.5.1.2.1","num","BE","685"
"r_14","2011III","3.5.1.2.2","num","BE","297"
"r_14","2011III","3.5.1.2.3","num","BE","1294"
"r_14","2011III","3.5.1.2","num","GB","12484"
"r_14","2011III","3.5.1.2.1","num","GB","8133"
"r_14","2011III","3.5.1.2.2","num","GB","1613"
"r_14","2011III","3.5.1.2.3","num","GB","2738"
"r_14","2011III","3.5.1.2","num","DE","8237"
"r_14","2011III","3.5.1.2.1","num","DE","3931"
"r_14","2011III","3.5.1.2.2","num","DE","2460"
"r_14","2011III","3.5.1.2.3","num","DE","1846"
"r_14","2011III","3.5.1.2","num","GR","56679"
"r_14","2011III","3.5.1.2.1","num","GR","25781"
"r_14","2011III","3.5.1.2.2","num","GR","16100"
"r_14","2011III","3.5.1.2.3","num","GR","14798"
"r_14","2011III","3.5.1.2","num","DK","774"
"r_14","2011III","3.5.1.2.1","num","DK","417"
"r_14","2011III","3.5.1.2.2","num","DK","232"
"r_14","2011III","3.5.1.2.3","num","DK","125"
"r_14","2011III","3.5.1.2","num","IE","3218"
"r_14","2011III","3.5.1.2.1","num","IE","1362"
"r_14","2011III","3.5.1.2.2","num","IE","857"
"r_14","2011III","3.5.1.2.3","num","IE","999"
"r_14","2011III","3.5.1.2","num","ES","2193"
"r_14","2011III","3.5.1.2.1","num","ES","790"
"r_14","2011III","3.5.1.2.2","num","ES","829"
"r_14","2011III","3.5.1.2.3","num","ES","574"
"r_14","2011III","3.5.1.2","num","IT","6010"
"r_14","2011III","3.5.1.2.1","num","IT","2028"
"r_14","2011III","3.5.1.2.2","num","IT","1425"
"r_14","2011III","3.5.1.2.3","num","IT","2557"
"r_14","2011III","3.5.1.2","num","CY","1078"
"r_14","2011III","3.5.1.2.1","num","CY","307"
"r_14","2011III","3.5.1.2.2","num","CY","345"
"r_14","2011III","3.5.1.2.3","num","CY","426"
"r_14","2011III","3.5.1.2","num","MT","775"
"r_14","2011III","3.5.1.2.1","num","MT","328"
"r_14","2011III","3.5.1.2.2","num","MT","180"
"r_14","2011III","3.5.1.2.3","num","MT","267"
"r_14","2011III","3.5.1.2","num","NL","1721"
"r_14","2011III","3.5.1.2.1","num","NL","1026"
"r_14","2011III","3.5.1.2.2","num","NL","373"
"r_14","2011III","3.5.1.2.3","num","NL","322"
"r_14","2011III","3.5.1.2","num","PL","3592"
"r_14","2011III","3.5.1.2.1","num","PL","1317"
"r_14","2011III","3.5.1.2.2","num","PL","1024"
"r_14","2011III","3.5.1.2.3","num","PL","1251"
"r_14","2011III","3.5.1.2","num","PT","262"
"r_14","2011III","3.5.1.2.1","num","PT","120"
"r_14","2011III","3.5.1.2.2","num","PT","119"
"r_14","2011III","3.5.1.2.3","num","PT","23"
"r_14","2011III","3.5.1.2","num","RO","47654"
"r_14","2011III","3.5.1.2.1","num","RO","19893"
"r_14","2011III","3.5.1.2.2","num","RO","11023"
"r_14","2011III","3.5.1.2.3","num","RO","16738"
"r_14","2011III","3.5.1.2","num","SK","2354"
"r_14","2011III","3.5.1.2.1","num","SK","425"
"r_14","2011III","3.5.1.2.2","num","SK","416"
"r_14","2011III","3.5.1.2.3","num","SK","1513"
"r_14","2011III","3.5.1.2","num","SI","586"
"r_14","2011III","3.5.1.2.1","num","SI","285"
"r_14","2011III","3.5.1.2.2","num","SI","214"
"r_14","2011III","3.5.1.2.3","num","SI","87"
"r_14","2011III","3.5.1.2","num","HU","3265"
"r_14","2011III","3.5.1.2.1","num","HU","1566"
"r_14","2011III","3.5.1.2.2","num","HU","711"
"r_14","2011III","3.5.1.2.3","num","HU","988"
"r_14","2011III","3.5.1.2","num","FI","460"
"r_14","2011III","3.5.1.2.1","num","FI","206"
"r_14","2011III","3.5.1.2.2","num","FI","226"
"r_14","2011III","3.5.1.2.3","num","FI","28"
"r_14","2011III","3.5.1.2","num","FR","3539"
"r_14","2011III","3.5.1.2.1","num","FR","2021"
"r_14","2011III","3.5.1.2.2","num","FR","987"
"r_14","2011III","3.5.1.2.3","num","FR","531"
"r_14","2011III","3.5.1.2","num","HR","."
"r_14","2011III","3.5.1.2.1","num","HR","."
"r_14","2011III","3.5.1.2.2","num","HR","."
"r_14","2011III","3.5.1.2.3","num","HR","."
"r_14","2011III","3.5.1.2","num","CZ","2264"
"r_14","2011III","3.5.1.2.1","num","CZ","1058"
"r_14","2011III","3.5.1.2.2","num","CZ","747"
"r_14","2011III","3.5.1.2.3","num","CZ","459"
"r_14","2011III","3.5.1.2","num","SE","505"
"r_14","2011III","3.5.1.2.1","num","SE","285"
"r_14","2011III","3.5.1.2.2","num","SE","181"
"r_14","2011III","3.5.1.2.3","num","SE","39"
"r_14","2011III","3.5.1.2","num","OTH_EU","1017"
"r_14","2011III","3.5.1.2.1","num","OTH_EU","460"
"r_14","2011III","3.5.1.2.2","num","OTH_EU","289"
"r_14","2011III","3.5.1.2.3","num","OTH_EU","268"
"r_14","2011III","3.5.1.2","num","OTH_EUR","139046"
"r_14","2011III","3.5.1.2.1","num","OTH_EUR","47171"
"r_14","2011III","3.5.1.2.2","num","OTH_EUR","7805"
"r_14","2011III","3.5.1.2.3","num","OTH_EUR","84070"
"r_14","2011III","3.5.1.2","num","NO","169"
"r_14","2011III","3.5.1.2.1","num","NO","109"
"r_14","2011III","3.5.1.2.2","num","NO","48"
"r_14","2011III","3.5.1.2.3","num","NO","12"
"r_14","2011III","3.5.1.2","num","MK","34323"
"r_14","2011III","3.5.1.2.1","num","MK","23764"
"r_14","2011III","3.5.1.2.2","num","MK","358"
"r_14","2011III","3.5.1.2.3","num","MK","10201"
"r_14","2011III","3.5.1.2","num","RU","10976"
"r_14","2011III","3.5.1.2.1","num","RU","5461"
"r_14","2011III","3.5.1.2.2","num","RU","2355"
"r_14","2011III","3.5.1.2.3","num","RU","3160"
"r_14","2011III","3.5.1.2","num","RS","26434"
"r_14","2011III","3.5.1.2.1","num","RS","14866"
"r_14","2011III","3.5.1.2.2","num","RS","277"
"r_14","2011III","3.5.1.2.3","num","RS","11291"
"r_14","2011III","3.5.1.2","num","TR","57597"
"r_14","2011III","3.5.1.2.1","num","TR","1668"
"r_14","2011III","3.5.1.2.2","num","TR","4006"
"r_14","2011III","3.5.1.2.3","num","TR","51923"
"r_14","2011III","3.5.1.2","num","UA","9106"
"r_14","2011III","3.5.1.2.1","num","UA","1101"
"r_14","2011III","3.5.1.2.2","num","UA","555"
"r_14","2011III","3.5.1.2.3","num","UA","7450"
"r_14","2011III","3.5.1.2","num","CH","441"
"r_14","2011III","3.5.1.2.1","num","CH","202"
"r_14","2011III","3.5.1.2.2","num","CH","206"
"r_14","2011III","3.5.1.2.3","num","CH","33"
"r_14","2011III","3.5.1.2","num","OTH","8434"
"r_14","2011III","3.5.1.2.1","num","OTH","6689"
"r_14","2011III","3.5.1.2.2","num","OTH","1102"
"r_14","2011III","3.5.1.2.3","num","OTH","643"
"r_14","2011III","3.5.1.2","num","IL","3827"
"r_14","2011III","3.5.1.2.1","num","IL","3443"
"r_14","2011III","3.5.1.2.2","num","IL","274"
"r_14","2011III","3.5.1.2.3","num","IL","110"
"r_14","2011III","3.5.1.2","num","CA","501"
"r_14","2011III","3.5.1.2.1","num","CA","364"
"r_14","2011III","3.5.1.2.2","num","CA","58"
"r_14","2011III","3.5.1.2.3","num","CA","79"
"r_14","2011III","3.5.1.2","num","US","3601"
"r_14","2011III","3.5.1.2.1","num","US","2517"
"r_14","2011III","3.5.1.2.2","num","US","672"
"r_14","2011III","3.5.1.2.3","num","US","412"
"r_14","2011III","3.5.1.2","num","JP","505"
"r_14","2011III","3.5.1.2.1","num","JP","365"
"r_14","2011III","3.5.1.2.2","num","JP","98"
"r_14","2011III","3.5.1.2.3","num","JP","42"
"r_14","2011III","3.5.1.2","num","RoW","23686"
"r_14","2011III","3.5.1.2.1","num","RoW","5558"
"r_14","2011III","3.5.1.2.2","num","RoW","1843"
"r_14","2011III","3.5.1.2.3","num","RoW","16285"
"r_14","2011IV","3.5.1.2","num","total","537164"
"r_14","2011IV","3.5.1.2.1","num","total","179169"
"r_14","2011IV","3.5.1.2.2","num","total","90545"
"r_14","2011IV","3.5.1.2.3","num","total","267450"
"r_14","2011IV","3.5.1.2","num","EU","350590"
"r_14","2011IV","3.5.1.2.1","num","EU","115467"
"r_14","2011IV","3.5.1.2.2","num","EU","80198"
"r_14","2011IV","3.5.1.2.3","num","EU","154925"
"r_14","2011IV","3.5.1.2","num","AT","10268"
"r_14","2011IV","3.5.1.2.1","num","AT","2164"
"r_14","2011IV","3.5.1.2.2","num","AT","4764"
"r_14","2011IV","3.5.1.2.3","num","AT","3340"
"r_14","2011IV","3.5.1.2","num","BE","2070"
"r_14","2011IV","3.5.1.2.1","num","BE","650"
"r_14","2011IV","3.5.1.2.2","num","BE","1143"
"r_14","2011IV","3.5.1.2.3","num","BE","277"
"r_14","2011IV","3.5.1.2","num","GB","12105"
"r_14","2011IV","3.5.1.2.1","num","GB","5139"
"r_14","2011IV","3.5.1.2.2","num","GB","4357"
"r_14","2011IV","3.5.1.2.3","num","GB","2609"
"r_14","2011IV","3.5.1.2","num","DE","15737"
"r_14","2011IV","3.5.1.2.1","num","DE","4622"
"r_14","2011IV","3.5.1.2.2","num","DE","7150"
"r_14","2011IV","3.5.1.2.3","num","DE","3965"
"r_14","2011IV","3.5.1.2","num","GR","95988"
"r_14","2011IV","3.5.1.2.1","num","GR","38100"
"r_14","2011IV","3.5.1.2.2","num","GR","22093"
"r_14","2011IV","3.5.1.2.3","num","GR","35795"
"r_14","2011IV","3.5.1.2","num","DK","1143"
"r_14","2011IV","3.5.1.2.1","num","DK","421"
"r_14","2011IV","3.5.1.2.2","num","DK","443"
"r_14","2011IV","3.5.1.2.3","num","DK","279"
"r_14","2011IV","3.5.1.2","num","IE","1269"
"r_14","2011IV","3.5.1.2.1","num","IE","238"
"r_14","2011IV","3.5.1.2.2","num","IE","372"
"r_14","2011IV","3.5.1.2.3","num","IE","659"
"r_14","2011IV","3.5.1.2","num","ES","2914"
"r_14","2011IV","3.5.1.2.1","num","ES","1286"
"r_14","2011IV","3.5.1.2.2","num","ES","957"
"r_14","2011IV","3.5.1.2.3","num","ES","671"
"r_14","2011IV","3.5.1.2","num","IT","9963"
"r_14","2011IV","3.5.1.2.1","num","IT","2521"
"r_14","2011IV","3.5.1.2.2","num","IT","4102"
"r_14","2011IV","3.5.1.2.3","num","IT","3340"
"r_14","2011IV","3.5.1.2","num","CY","1817"
"r_14","2011IV","3.5.1.2.1","num","CY","485"
"r_14","2011IV","3.5.1.2.2","num","CY","521"
"r_14","2011IV","3.5.1.2.3","num","CY","811"
"r_14","2011IV","3.5.1.2","num","MT","167"
"r_14","2011IV","3.5.1.2.1","num","MT","132"
"r_14","2011IV","3.5.1.2.2","num","MT","-"
"r_14","2011IV","3.5.1.2.3","num","MT","35"
"r_14","2011IV","3.5.1.2","num","NL","3227"
"r_14","2011IV","3.5.1.2.1","num","NL","1086"
"r_14","2011IV","3.5.1.2.2","num","NL","514"
"r_14","2011IV","3.5.1.2.3","num","NL","1627"
"r_14","2011IV","3.5.1.2","num","PL","8973"
"r_14","2011IV","3.5.1.2.1","num","PL","2007"
"r_14","2011IV","3.5.1.2.2","num","PL","2300"
"r_14","2011IV","3.5.1.2.3","num","PL","4666"
"r_14","2011IV","3.5.1.2","num","PT","903"
"r_14","2011IV","3.5.1.2.1","num","PT","421"
"r_14","2011IV","3.5.1.2.2","num","PT","457"
"r_14","2011IV","3.5.1.2.3","num","PT","25"
"r_14","2011IV","3.5.1.2","num","RO","160690"
"r_14","2011IV","3.5.1.2.1","num","RO","50055"
"r_14","2011IV","3.5.1.2.2","num","RO","19870"
"r_14","2011IV","3.5.1.2.3","num","RO","90765"
"r_14","2011IV","3.5.1.2","num","SK","3283"
"r_14","2011IV","3.5.1.2.1","num","SK","602"
"r_14","2011IV","3.5.1.2.2","num","SK","1721"
"r_14","2011IV","3.5.1.2.3","num","SK","960"
"r_14","2011IV","3.5.1.2","num","SI","1151"
"r_14","2011IV","3.5.1.2.1","num","SI","350"
"r_14","2011IV","3.5.1.2.2","num","SI","571"
"r_14","2011IV","3.5.1.2.3","num","SI","230"
"r_14","2011IV","3.5.1.2","num","HU","5131"
"r_14","2011IV","3.5.1.2.1","num","HU","1125"
"r_14","2011IV","3.5.1.2.2","num","HU","2493"
"r_14","2011IV","3.5.1.2.3","num","HU","1513"
"r_14","2011IV","3.5.1.2","num","FI","1011"
"r_14","2011IV","3.5.1.2.1","num","FI","586"
"r_14","2011IV","3.5.1.2.2","num","FI","257"
"r_14","2011IV","3.5.1.2.3","num","FI","168"
"r_14","2011IV","3.5.1.2","num","FR","6056"
"r_14","2011IV","3.5.1.2.1","num","FR","1395"
"r_14","2011IV","3.5.1.2.2","num","FR","4014"
"r_14","2011IV","3.5.1.2.3","num","FR","647"
"r_14","2011IV","3.5.1.2","num","HR","."
"r_14","2011IV","3.5.1.2.1","num","HR","."
"r_14","2011IV","3.5.1.2.2","num","HR","."
"r_14","2011IV","3.5.1.2.3","num","HR","."
"r_14","2011IV","3.5.1.2","num","CZ","3400"
"r_14","2011IV","3.5.1.2.1","num","CZ","1293"
"r_14","2011IV","3.5.1.2.2","num","CZ","1104"
"r_14","2011IV","3.5.1.2.3","num","CZ","1003"
"r_14","2011IV","3.5.1.2","num","SE","1361"
"r_14","2011IV","3.5.1.2.1","num","SE","457"
"r_14","2011IV","3.5.1.2.2","num","SE","586"
"r_14","2011IV","3.5.1.2.3","num","SE","318"
"r_14","2011IV","3.5.1.2","num","OTH_EU","1963"
"r_14","2011IV","3.5.1.2.1","num","OTH_EU","332"
"r_14","2011IV","3.5.1.2.2","num","OTH_EU","409"
"r_14","2011IV","3.5.1.2.3","num","OTH_EU","1222"
"r_14","2011IV","3.5.1.2","num","OTH_EUR","146236"
"r_14","2011IV","3.5.1.2.1","num","OTH_EUR","48102"
"r_14","2011IV","3.5.1.2.2","num","OTH_EUR","7575"
"r_14","2011IV","3.5.1.2.3","num","OTH_EUR","90559"
"r_14","2011IV","3.5.1.2","num","NO","372"
"r_14","2011IV","3.5.1.2.1","num","NO","124"
"r_14","2011IV","3.5.1.2.2","num","NO","98"
"r_14","2011IV","3.5.1.2.3","num","NO","150"
"r_14","2011IV","3.5.1.2","num","MK","34840"
"r_14","2011IV","3.5.1.2.1","num","MK","23587"
"r_14","2011IV","3.5.1.2.2","num","MK","319"
"r_14","2011IV","3.5.1.2.3","num","MK","10934"
"r_14","2011IV","3.5.1.2","num","RU","11545"
"r_14","2011IV","3.5.1.2.1","num","RU","5038"
"r_14","2011IV","3.5.1.2.2","num","RU","2395"
"r_14","2011IV","3.5.1.2.3","num","RU","4112"
"r_14","2011IV","3.5.1.2","num","RS","28772"
"r_14","2011IV","3.5.1.2.1","num","RS","16355"
"r_14","2011IV","3.5.1.2.2","num","RS","191"
"r_14","2011IV","3.5.1.2.3","num","RS","12226"
"r_14","2011IV","3.5.1.2","num","TR","59531"
"r_14","2011IV","3.5.1.2.1","num","TR","1421"
"r_14","2011IV","3.5.1.2.2","num","TR","3687"
"r_14","2011IV","3.5.1.2.3","num","TR","54423"
"r_14","2011IV","3.5.1.2","num","UA","10214"
"r_14","2011IV","3.5.1.2.1","num","UA","1092"
"r_14","2011IV","3.5.1.2.2","num","UA","779"
"r_14","2011IV","3.5.1.2.3","num","UA","8343"
"r_14","2011IV","3.5.1.2","num","CH","962"
"r_14","2011IV","3.5.1.2.1","num","CH","485"
"r_14","2011IV","3.5.1.2.2","num","CH","106"
"r_14","2011IV","3.5.1.2.3","num","CH","371"
"r_14","2011IV","3.5.1.2","num","OTH","10959"
"r_14","2011IV","3.5.1.2.1","num","OTH","8922"
"r_14","2011IV","3.5.1.2.2","num","OTH","1027"
"r_14","2011IV","3.5.1.2.3","num","OTH","1010"
"r_14","2011IV","3.5.1.2","num","IL","4801"
"r_14","2011IV","3.5.1.2.1","num","IL","4374"
"r_14","2011IV","3.5.1.2.2","num","IL","261"
"r_14","2011IV","3.5.1.2.3","num","IL","166"
"r_14","2011IV","3.5.1.2","num","CA","944"
"r_14","2011IV","3.5.1.2.1","num","CA","736"
"r_14","2011IV","3.5.1.2.2","num","CA","64"
"r_14","2011IV","3.5.1.2.3","num","CA","144"
"r_14","2011IV","3.5.1.2","num","US","4525"
"r_14","2011IV","3.5.1.2.1","num","US","3274"
"r_14","2011IV","3.5.1.2.2","num","US","582"
"r_14","2011IV","3.5.1.2.3","num","US","669"
"r_14","2011IV","3.5.1.2","num","JP","689"
"r_14","2011IV","3.5.1.2.1","num","JP","538"
"r_14","2011IV","3.5.1.2.2","num","JP","120"
"r_14","2011IV","3.5.1.2.3","num","JP","31"
"r_14","2011IV","3.5.1.2","num","RoW","29379"
"r_14","2011IV","3.5.1.2.1","num","RoW","6678"
"r_14","2011IV","3.5.1.2.2","num","RoW","1745"
"r_14","2011IV","3.5.1.2.3","num","RoW","20956"
"r_14","2011V","3.5.1.2","num","total","635332"
"r_14","2011V","3.5.1.2.1","num","total","281724"
"r_14","2011V","3.5.1.2.2","num","total","101909"
"r_14","2011V","3.5.1.2.3","num","total","251699"
"r_14","2011V","3.5.1.2","num","EU","415082"
"r_14","2011V","3.5.1.2.1","num","EU","194804"
"r_14","2011V","3.5.1.2.2","num","EU","87978"
"r_14","2011V","3.5.1.2.3","num","EU","132300"
"r_14","2011V","3.5.1.2","num","AT","9251"
"r_14","2011V","3.5.1.2.1","num","AT","3231"
"r_14","2011V","3.5.1.2.2","num","AT","3173"
"r_14","2011V","3.5.1.2.3","num","AT","2847"
"r_14","2011V","3.5.1.2","num","BE","3442"
"r_14","2011V","3.5.1.2.1","num","BE","1301"
"r_14","2011V","3.5.1.2.2","num","BE","1341"
"r_14","2011V","3.5.1.2.3","num","BE","800"
"r_14","2011V","3.5.1.2","num","GB","20468"
"r_14","2011V","3.5.1.2.1","num","GB","10893"
"r_14","2011V","3.5.1.2.2","num","GB","4731"
"r_14","2011V","3.5.1.2.3","num","GB","4844"
"r_14","2011V","3.5.1.2","num","DE","38942"
"r_14","2011V","3.5.1.2.1","num","DE","20059"
"r_14","2011V","3.5.1.2.2","num","DE","7964"
"r_14","2011V","3.5.1.2.3","num","DE","10919"
"r_14","2011V","3.5.1.2","num","GR","109275"
"r_14","2011V","3.5.1.2.1","num","GR","56645"
