RevisionColumn,NUTS,SILC_Median,GenderID,SILC_Age,periods,Units,ValueColumn
"r_4","BG","4","0","0","2009","perc_pop_fig","28.7"
"r_4","BG","4","0","0","2010","1000cp","2136.1"
"r_4","BG","4","0","0","2010","perc_pop_fig","28.2"
"r_4","BG","4","0","0","2011","1000cp","2207.2"
"r_4","BG","4","0","0","2011","perc_pop_fig","29.4"
"r_4","BG","4","0","0","2012","1000cp","2077.8"
"r_4","BG","4","0","0","2012","perc_pop_fig","28.3"
"r_4","BG","4","0","0","2013","1000cp","2006.1"
"r_4","BG","4","0","0","2013","perc_pop_fig","27.6"
"r_4","BG","4","0","0","2014","1000cp","2033.1"
"r_4","BG","4","0","0","2014","perc_pop_fig","28"
"r_4","BG","4","0","0","2015","1000cp","2077.5"
"r_4","BG","4","0","0","2015","perc_pop_fig","28.8"
"r_4","BG","4","0","2","2008","1000cp","1167.3"
"r_4","BG","4","0","2","2008","perc_pop_fig","23.2"
"r_4","BG","4","0","2","2009","1000cp","1086"
"r_4","BG","4","0","2","2009","perc_pop_fig","21.7"
"r_4","BG","4","0","2","2010","1000cp","1127.1"
"r_4","BG","4","0","2","2010","perc_pop_fig","22.7"
"r_4","BG","4","0","2","2011","1000cp","1178.2"
"r_4","BG","4","0","2","2011","perc_pop_fig","24"
"r_4","BG","4","0","2","2012","1000cp","1091.1"
"r_4","BG","4","0","2","2012","perc_pop_fig","23"
"r_4","BG","4","0","2","2013","1000cp","1041.5"
"r_4","BG","4","0","2","2013","perc_pop_fig","22.2"
"r_4","BG","4","0","2","2014","1000cp","1111"
"r_4","BG","4","0","2","2014","perc_pop_fig","23.9"
"r_4","BG","4","0","2","2015","1000cp","1068.1"
"r_4","BG","4","0","2","2015","perc_pop_fig","23.4"
"r_4","BG","4","0","3","2008","1000cp","630"
"r_4","BG","4","0","3","2008","perc_pop_fig","47.6"
"r_4","BG","4","0","3","2009","1000cp","711.1"
"r_4","BG","4","0","3","2009","perc_pop_fig","53.5"
"r_4","BG","4","0","3","2010","1000cp","576.9"
"r_4","BG","4","0","3","2010","perc_pop_fig","43.2"
"r_4","BG","4","0","3","2011","1000cp","578.9"
"r_4","BG","4","0","3","2011","perc_pop_fig","43.4"
"r_4","BG","4","0","3","2012","1000cp","560"
"r_4","BG","4","0","3","2012","perc_pop_fig","40.6"
"r_4","BG","4","0","3","2013","1000cp","544.8"
"r_4","BG","4","0","3","2013","perc_pop_fig","39.1"
"r_4","BG","4","0","3","2014","1000cp","479.4"
"r_4","BG","4","0","3","2014","perc_pop_fig","33.8"
"r_4","BG","4","0","3","2015","1000cp","624.6"
"r_4","BG","4","0","3","2015","perc_pop_fig","43.4"
"r_4","BG","4","0","1","2008","1000cp","411.7"
"r_4","BG","4","0","1","2008","perc_pop_fig","32.2"
"r_4","BG","4","0","1","2009","1000cp","387.4"
"r_4","BG","4","0","1","2009","perc_pop_fig","30.5"
"r_4","BG","4","0","1","2010","1000cp","432.2"
"r_4","BG","4","0","1","2010","perc_pop_fig","33.9"
"r_4","BG","4","0","1","2011","1000cp","450.1"
"r_4","BG","4","0","1","2011","perc_pop_fig","35.1"
"r_4","BG","4","0","1","2012","1000cp","426.7"
"r_4","BG","4","0","1","2012","perc_pop_fig","35"
"r_4","BG","4","0","1","2013","1000cp","419.8"
"r_4","BG","4","0","1","2013","perc_pop_fig","35.5"
"r_4","BG","4","0","1","2014","1000cp","442.6"
"r_4","BG","4","0","1","2014","perc_pop_fig","37.1"
"r_4","BG","4","0","1","2015","1000cp","384.8"
"r_4","BG","4","0","1","2015","perc_pop_fig","31.9"
"r_4","BG","4","1","0","2008","1000cp","1010.7"
"r_4","BG","4","1","0","2008","perc_pop_fig","27.3"
"r_4","BG","4","1","0","2009","1000cp","978"
"r_4","BG","4","1","0","2009","perc_pop_fig","26.6"
"r_4","BG","4","1","0","2010","1000cp","965.8"
"r_4","BG","4","1","0","2010","perc_pop_fig","26.4"
"r_4","BG","4","1","0","2011","1000cp","998.7"
"r_4","BG","4","1","0","2011","perc_pop_fig","27.5"
"r_4","BG","4","1","0","2012","1000cp","937"
"r_4","BG","4","1","0","2012","perc_pop_fig","26.2"
"r_4","BG","4","1","0","2013","1000cp","926.5"
"r_4","BG","4","1","0","2013","perc_pop_fig","26.1"
"r_4","BG","4","1","0","2014","1000cp","946.1"
"r_4","BG","4","1","0","2014","perc_pop_fig","26.8"
"r_4","BG","4","1","0","2015","1000cp","934.7"
"r_4","BG","4","1","0","2015","perc_pop_fig","26.7"
"r_4","BG","4","1","2","2008","1000cp","557.9"
"r_4","BG","4","1","2","2008","perc_pop_fig","22.3"
"r_4","BG","4","1","2","2009","1000cp","513.2"
"r_4","BG","4","1","2","2009","perc_pop_fig","20.6"
"r_4","BG","4","1","2","2010","1000cp","547.5"
"r_4","BG","4","1","2","2010","perc_pop_fig","22.2"
"r_4","BG","4","1","2","2011","1000cp","580"
"r_4","BG","4","1","2","2011","perc_pop_fig","23.8"
"r_4","BG","4","1","2","2012","1000cp","546.1"
"r_4","BG","4","1","2","2012","perc_pop_fig","22.9"
"r_4","BG","4","1","2","2013","1000cp","529.6"
"r_4","BG","4","1","2","2013","perc_pop_fig","22.4"
"r_4","BG","4","1","2","2014","1000cp","571.7"
"r_4","BG","4","1","2","2014","perc_pop_fig","24.4"
"r_4","BG","4","1","2","2015","1000cp","538.2"
"r_4","BG","4","1","2","2015","perc_pop_fig","23.3"
"r_4","BG","4","1","3","2008","1000cp","231.3"
"r_4","BG","4","1","3","2008","perc_pop_fig","42.6"
"r_4","BG","4","1","3","2009","1000cp","261.2"
"r_4","BG","4","1","3","2009","perc_pop_fig","48.3"
"r_4","BG","4","1","3","2010","1000cp","197.8"
"r_4","BG","4","1","3","2010","perc_pop_fig","36.6"
"r_4","BG","4","1","3","2011","1000cp","192.8"
"r_4","BG","4","1","3","2011","perc_pop_fig","35.7"
"r_4","BG","4","1","3","2012","1000cp","175.1"
"r_4","BG","4","1","3","2012","perc_pop_fig","31.2"
"r_4","BG","4","1","3","2013","1000cp","185.5"
"r_4","BG","4","1","3","2013","perc_pop_fig","32.7"
"r_4","BG","4","1","3","2014","1000cp","160.5"
"r_4","BG","4","1","3","2014","perc_pop_fig","28"
"r_4","BG","4","1","3","2015","1000cp","200.5"
"r_4","BG","4","1","3","2015","perc_pop_fig","34.4"
"r_4","BG","4","2","0","2008","1000cp","1198.4"
"r_4","BG","4","2","0","2008","perc_pop_fig","30.4"
"r_4","BG","4","2","0","2009","1000cp","1206.4"
"r_4","BG","4","2","0","2009","perc_pop_fig","30.7"
"r_4","BG","4","2","0","2010","1000cp","1170.4"
"r_4","BG","4","2","0","2010","perc_pop_fig","30"
"r_4","BG","4","2","0","2011","1000cp","1208.5"
"r_4","BG","4","2","0","2011","perc_pop_fig","31.1"
"r_4","BG","4","2","0","2012","1000cp","1140.7"
"r_4","BG","4","2","0","2012","perc_pop_fig","30.3"
"r_4","BG","4","2","0","2013","1000cp","1079.6"
"r_4","BG","4","2","0","2013","perc_pop_fig","28.9"
"r_4","BG","4","2","0","2014","1000cp","1086.9"
"r_4","BG","4","2","0","2014","perc_pop_fig","29.2"
"r_4","BG","4","2","0","2015","1000cp","1142.8"
"r_4","BG","4","2","0","2015","perc_pop_fig","30.8"
"r_4","BG","4","2","2","2008","1000cp","609.5"
"r_4","BG","4","2","2","2008","perc_pop_fig","24"
"r_4","BG","4","2","2","2009","1000cp","572.8"
"r_4","BG","4","2","2","2009","perc_pop_fig","22.7"
"r_4","BG","4","2","2","2010","1000cp","579.5"
"r_4","BG","4","2","2","2010","perc_pop_fig","23.3"
"r_4","BG","4","2","2","2011","1000cp","598.2"
"r_4","BG","4","2","2","2011","perc_pop_fig","24.3"
"r_4","BG","4","2","2","2012","1000cp","545"
"r_4","BG","4","2","2","2012","perc_pop_fig","23"
"r_4","BG","4","2","2","2013","1000cp","512"
"r_4","BG","4","2","2","2013","perc_pop_fig","21.9"
"r_4","BG","4","2","2","2014","1000cp","539.3"
"r_4","BG","4","2","2","2014","perc_pop_fig","23.4"
"r_4","BG","4","2","2","2015","1000cp","529.9"
"r_4","BG","4","2","2","2015","perc_pop_fig","23.4"
"r_4","BG","4","2","3","2008","1000cp","398.7"
"r_4","BG","4","2","3","2008","perc_pop_fig","51"
"r_4","BG","4","2","3","2009","1000cp","449.9"
"r_4","BG","4","2","3","2009","perc_pop_fig","57.1"
"r_4","BG","4","2","3","2010","1000cp","379.1"
"r_4","BG","4","2","3","2010","perc_pop_fig","47.7"
"r_4","BG","4","2","3","2011","1000cp","386.1"
"r_4","BG","4","2","3","2011","perc_pop_fig","48.7"
"r_4","BG","4","2","3","2012","1000cp","384.8"
"r_4","BG","4","2","3","2012","perc_pop_fig","47"
"r_4","BG","4","2","3","2013","1000cp","359.3"
"r_4","BG","4","2","3","2013","perc_pop_fig","43.5"
"r_4","BG","4","2","3","2014","1000cp","319"
"r_4","BG","4","2","3","2014","perc_pop_fig","37.8"
"r_4","BG","4","2","3","2015","1000cp","424.1"
"r_4","BG","4","2","3","2015","perc_pop_fig","49.5"
"r_4","BG31","1","0","0","2008","1000cp","92.4"
"r_4","BG31","1","0","0","2008","perc_pop_fig","9.9"
"r_4","BG31","1","0","0","2009","1000cp","93"
"r_4","BG31","1","0","0","2009","perc_pop_fig","10.2"
"r_4","BG31","1","0","0","2010","1000cp","81.5"
"r_4","BG31","1","0","0","2010","perc_pop_fig","9"
"r_4","BG31","1","0","0","2011","1000cp","80.9"
"r_4","BG31","1","0","0","2011","perc_pop_fig","9.1"
"r_4","BG31","1","0","0","2012","1000cp","86.1"
"r_4","BG31","1","0","0","2012","perc_pop_fig","10.2"
"r_4","BG31","1","0","0","2013","1000cp","70.3"
"r_4","BG31","1","0","0","2013","perc_pop_fig","8.5"
"r_4","BG31","1","0","0","2014","1000cp","63.4"
"r_4","BG31","1","0","0","2014","perc_pop_fig","7.8"
"r_4","BG31","1","0","0","2015","1000cp","84.8"
"r_4","BG31","1","0","0","2015","perc_pop_fig","10.6"
"r_4","BG31","1","1","0","2008","1000cp","46"
"r_4","BG31","1","1","0","2008","perc_pop_fig","10.2"
"r_4","BG31","1","1","0","2009","1000cp","47.6"
"r_4","BG31","1","1","0","2009","perc_pop_fig","11"
"r_4","BG31","1","1","0","2010","1000cp","37.5"
"r_4","BG31","1","1","0","2010","perc_pop_fig","8.8"
"r_4","BG31","1","1","0","2011","1000cp","37.2"
"r_4","BG31","1","1","0","2011","perc_pop_fig","8.9"
"r_4","BG31","1","1","0","2012","1000cp","37.3"
"r_4","BG31","1","1","0","2012","perc_pop_fig","9.2"
"r_4","BG31","1","1","0","2013","1000cp","36.6"
"r_4","BG31","1","1","0","2013","perc_pop_fig","9.1"
"r_4","BG31","1","1","0","2014","1000cp","33.3"
"r_4","BG31","1","1","0","2014","perc_pop_fig","8.5"
"r_4","BG31","1","1","0","2015","1000cp","43.2"
"r_4","BG31","1","1","0","2015","perc_pop_fig","11"
"r_4","BG31","1","2","0","2008","1000cp","46.4"
"r_4","BG31","1","2","0","2008","perc_pop_fig","9.7"
"r_4","BG31","1","2","0","2009","1000cp","45.4"
"r_4","BG31","1","2","0","2009","perc_pop_fig","9.4"
"r_4","BG31","1","2","0","2010","1000cp","44"
"r_4","BG31","1","2","0","2010","perc_pop_fig","9.2"
"r_4","BG31","1","2","0","2011","1000cp","43.7"
"r_4","BG31","1","2","0","2011","perc_pop_fig","9.3"
"r_4","BG31","1","2","0","2012","1000cp","48.7"
"r_4","BG31","1","2","0","2012","perc_pop_fig","11.2"
"r_4","BG31","1","2","0","2013","1000cp","33.7"
"r_4","BG31","1","2","0","2013","perc_pop_fig","8"
"r_4","BG31","1","2","0","2014","1000cp","30.1"
"r_4","BG31","1","2","0","2014","perc_pop_fig","7.1"
"r_4","BG31","1","2","0","2015","1000cp","41.6"
"r_4","BG31","1","2","0","2015","perc_pop_fig","10.2"
"r_4","BG31","2","0","0","2008","1000cp","143.3"
"r_4","BG31","2","0","0","2008","perc_pop_fig","15.4"
"r_4","BG31","2","0","0","2009","1000cp","161.1"
"r_4","BG31","2","0","0","2009","perc_pop_fig","17.6"
"r_4","BG31","2","0","0","2010","1000cp","151.1"
"r_4","BG31","2","0","0","2010","perc_pop_fig","16.7"
"r_4","BG31","2","0","0","2011","1000cp","142.7"
"r_4","BG31","2","0","0","2011","perc_pop_fig","16.1"
"r_4","BG31","2","0","0","2012","1000cp","137.1"
"r_4","BG31","2","0","0","2012","perc_pop_fig","16.3"
"r_4","BG31","2","0","0","2013","1000cp","144.6"
"r_4","BG31","2","0","0","2013","perc_pop_fig","17.6"
"r_4","BG31","2","0","0","2014","1000cp","116"
"r_4","BG31","2","0","0","2014","perc_pop_fig","14.3"
"r_4","BG31","2","0","0","2015","1000cp","128.7"
"r_4","BG31","2","0","0","2015","perc_pop_fig","16.1"
"r_4","BG31","2","1","0","2008","1000cp","70.8"
"r_4","BG31","2","1","0","2008","perc_pop_fig","15.7"
"r_4","BG31","2","1","0","2009","1000cp","76.6"
"r_4","BG31","2","1","0","2009","perc_pop_fig","17.7"
"r_4","BG31","2","1","0","2010","1000cp","63.9"
"r_4","BG31","2","1","0","2010","perc_pop_fig","15"
"r_4","BG31","2","1","0","2011","1000cp","67.2"
"r_4","BG31","2","1","0","2011","perc_pop_fig","16"
"r_4","BG31","2","1","0","2012","1000cp","59.9"
"r_4","BG31","2","1","0","2012","perc_pop_fig","14.8"
"r_4","BG31","2","1","0","2013","1000cp","67.4"
"r_4","BG31","2","1","0","2013","perc_pop_fig","16.8"
"r_4","BG31","2","1","0","2014","1000cp","55.5"
"r_4","BG31","2","1","0","2014","perc_pop_fig","14.2"
"r_4","BG31","2","1","0","2015","1000cp","62.6"
"r_4","BG31","2","1","0","2015","perc_pop_fig","16"
"r_4","BG31","2","2","0","2008","1000cp","72.5"
"r_4","BG31","2","2","0","2008","perc_pop_fig","15.1"
"r_4","BG31","2","2","0","2009","1000cp","84.5"
"r_4","BG31","2","2","0","2009","perc_pop_fig","17.5"
"r_4","BG31","2","2","0","2010","1000cp","87.1"
"r_4","BG31","2","2","0","2010","perc_pop_fig","18.3"
"r_4","BG31","2","2","0","2011","1000cp","75.5"
"r_4","BG31","2","2","0","2011","perc_pop_fig","16.1"
"r_4","BG31","2","2","0","2012","1000cp","77.2"
"r_4","BG31","2","2","0","2012","perc_pop_fig","17.7"
"r_4","BG31","2","2","0","2013","1000cp","77.2"
"r_4","BG31","2","2","0","2013","perc_pop_fig","18.3"
"r_4","BG31","2","2","0","2014","1000cp","60.5"
"r_4","BG31","2","2","0","2014","perc_pop_fig","14.3"
"r_4","BG31","2","2","0","2015","1000cp","66.1"
"r_4","BG31","2","2","0","2015","perc_pop_fig","16.3"
"r_4","BG31","3","0","0","2008","1000cp","202.7"
"r_4","BG31","3","0","0","2008","perc_pop_fig","21.8"
"r_4","BG31","3","0","0","2009","1000cp","227.8"
"r_4","BG31","3","0","0","2009","perc_pop_fig","24.9"
"r_4","BG31","3","0","0","2010","1000cp","219.6"
"r_4","BG31","3","0","0","2010","perc_pop_fig","24.3"
"r_4","BG31","3","0","0","2011","1000cp","202.6"
"r_4","BG31","3","0","0","2011","perc_pop_fig","22.8"
"r_4","BG31","3","0","0","2012","1000cp","169.3"
"r_4","BG31","3","0","0","2012","perc_pop_fig","20.1"
"r_4","BG31","3","0","0","2013","1000cp","188"
"r_4","BG31","3","0","0","2013","perc_pop_fig","22.8"
"r_4","BG31","3","0","0","2014","1000cp","161.1"
"r_4","BG31","3","0","0","2014","perc_pop_fig","19.8"
"r_4","BG31","3","0","0","2015","1000cp","172"
"r_4","BG31","3","0","0","2015","perc_pop_fig","21.6"
"r_4","BG31","3","1","0","2008","1000cp","98"
"r_4","BG31","3","1","0","2008","perc_pop_fig","21.8"
"r_4","BG31","3","1","0","2009","1000cp","104.9"
"r_4","BG31","3","1","0","2009","perc_pop_fig","24.2"
"r_4","BG31","3","1","0","2010","1000cp","98"
"r_4","BG31","3","1","0","2010","perc_pop_fig","23"
"r_4","BG31","3","1","0","2011","1000cp","90.2"
"r_4","BG31","3","1","0","2011","perc_pop_fig","21.5"
"r_4","BG31","3","1","0","2012","1000cp","73.6"
"r_4","BG31","3","1","0","2012","perc_pop_fig","18.1"
"r_4","BG31","3","1","0","2013","1000cp","83.5"
"r_4","BG31","3","1","0","2013","perc_pop_fig","20.9"
"r_4","BG31","3","1","0","2014","1000cp","75.1"
"r_4","BG31","3","1","0","2014","perc_pop_fig","19.3"
"r_4","BG31","3","1","0","2015","1000cp","77.7"
"r_4","BG31","3","1","0","2015","perc_pop_fig","19.9"
"r_4","BG31","3","2","0","2008","1000cp","104.7"
"r_4","BG31","3","2","0","2008","perc_pop_fig","21.8"
"r_4","BG31","3","2","0","2009","1000cp","122.9"
"r_4","BG31","3","2","0","2009","perc_pop_fig","25.5"
"r_4","BG31","3","2","0","2010","1000cp","121.6"
"r_4","BG31","3","2","0","2010","perc_pop_fig","25.5"
"r_4","BG31","3","2","0","2011","1000cp","112.3"
"r_4","BG31","3","2","0","2011","perc_pop_fig","24"
"r_4","BG31","3","2","0","2012","1000cp","95.7"
"r_4","BG31","3","2","0","2012","perc_pop_fig","22"
"r_4","BG31","3","2","0","2013","1000cp","104.4"
"r_4","BG31","3","2","0","2013","perc_pop_fig","24.7"
"r_4","BG31","3","2","0","2014","1000cp","86"
"r_4","BG31","3","2","0","2014","perc_pop_fig","20.3"
"r_4","BG31","3","2","0","2015","1000cp","94.3"
"r_4","BG31","3","2","0","2015","perc_pop_fig","23.2"
"r_4","BG31","4","0","0","2008","1000cp","282.7"
"r_4","BG31","4","0","0","2008","perc_pop_fig","30.4"
"r_4","BG31","4","0","0","2009","1000cp","282.3"
"r_4","BG31","4","0","0","2009","perc_pop_fig","30.8"
"r_4","BG31","4","0","0","2010","1000cp","266.8"
"r_4","BG31","4","0","0","2010","perc_pop_fig","29.6"
"r_4","BG31","4","0","0","2011","1000cp","246.4"
"r_4","BG31","4","0","0","2011","perc_pop_fig","27.7"
"r_4","BG31","4","0","0","2012","1000cp","224.7"
"r_4","BG31","4","0","0","2012","perc_pop_fig","26.7"
"r_4","BG31","4","0","0","2013","1000cp","244.3"
"r_4","BG31","4","0","0","2013","perc_pop_fig","29.7"
"r_4","BG31","4","0","0","2014","1000cp","219.1"
"r_4","BG31","4","0","0","2014","perc_pop_fig","26.9"
"r_4","BG31","4","0","0","2015","1000cp","237.9"
"r_4","BG31","4","0","0","2015","perc_pop_fig","29.8"
"r_4","BG31","4","1","0","2008","1000cp","131"
"r_4","BG31","4","1","0","2008","perc_pop_fig","29.1"
"r_4","BG31","4","1","0","2009","1000cp","130.8"
"r_4","BG31","4","1","0","2009","perc_pop_fig","30.2"
"r_4","BG31","4","1","0","2010","1000cp","120"
"r_4","BG31","4","1","0","2010","perc_pop_fig","28.2"
"r_4","BG31","4","1","0","2011","1000cp","111.6"
"r_4","BG31","4","1","0","2011","perc_pop_fig","26.5"
"r_4","BG31","4","1","0","2012","1000cp","97.1"
"r_4","BG31","4","1","0","2012","perc_pop_fig","23.9"
"r_4","BG31","4","1","0","2013","1000cp","110.2"
"r_4","BG31","4","1","0","2013","perc_pop_fig","27.5"
"r_4","BG31","4","1","0","2014","1000cp","101.2"
"r_4","BG31","4","1","0","2014","perc_pop_fig","25.9"
"r_4","BG31","4","1","0","2015","1000cp","108.6"
"r_4","BG31","4","1","0","2015","perc_pop_fig","27.8"
"r_4","BG31","4","2","0","2008","1000cp","151.7"
"r_4","BG31","4","2","0","2008","perc_pop_fig","31.6"
"r_4","BG31","4","2","0","2009","1000cp","151.6"
"r_4","BG31","4","2","0","2009","perc_pop_fig","31.4"
"r_4","BG31","4","2","0","2010","1000cp","146.9"
"r_4","BG31","4","2","0","2010","perc_pop_fig","30.8"
"r_4","BG31","4","2","0","2011","1000cp","134.8"
"r_4","BG31","4","2","0","2011","perc_pop_fig","28.8"
"r_4","BG31","4","2","0","2012","1000cp","127.6"
"r_4","BG31","4","2","0","2012","perc_pop_fig","29.3"
"r_4","BG31","4","2","0","2013","1000cp","134.1"
"r_4","BG31","4","2","0","2013","perc_pop_fig","31.7"
"r_4","BG31","4","2","0","2014","1000cp","117.9"
"r_4","BG31","4","2","0","2014","perc_pop_fig","27.9"
"r_4","BG31","4","2","0","2015","1000cp","129.3"
"r_4","BG31","4","2","0","2015","perc_pop_fig","31.8"
"r_4","BG311","1","0","0","2008","1000cp","5.64"
"r_4","BG311","1","0","0","2008","perc_pop_fig","4.3"
"r_4","BG311","1","0","0","2009","1000cp","26.15"
"r_4","BG311","1","0","0","2009","perc_pop_fig","20.4"
"r_4","BG311","1","0","0","2010","1000cp","14.32"
"r_4","BG311","1","0","0","2010","perc_pop_fig","13.3"
"r_4","BG311","1","0","0","2011","1000cp","24.98"
"r_4","BG311","1","0","0","2011","perc_pop_fig","23.6"
"r_4","BG311","1","0","0","2012","1000cp","22.02"
"r_4","BG311","1","0","0","2012","perc_pop_fig","22.1"
"r_4","BG311","1","0","0","2013","1000cp","11.62"
"r_4","BG311","1","0","0","2013","perc_pop_fig","11.9"
"r_4","BG311","1","0","0","2014","1000cp","8.97"
"r_4","BG311","1","0","0","2014","perc_pop_fig","9.4"
"r_4","BG311","1","0","0","2015","1000cp","1.22"
"r_4","BG311","1","0","0","2015","perc_pop_fig","1.3"
"r_4","BG311","1","1","0","2008","1000cp","3.02"
"r_4","BG311","1","1","0","2008","perc_pop_fig","4.9"
"r_4","BG311","1","1","0","2009","1000cp","14.03"
"r_4","BG311","1","1","0","2009","perc_pop_fig","22.9"
"r_4","BG311","1","1","0","2010","1000cp","5.85"
"r_4","BG311","1","1","0","2010","perc_pop_fig","11.4"
"r_4","BG311","1","1","0","2011","1000cp","13.24"
"r_4","BG311","1","1","0","2011","perc_pop_fig","24.9"
"r_4","BG311","1","1","0","2012","1000cp","10.38"
"r_4","BG311","1","1","0","2012","perc_pop_fig","22.7"
"r_4","BG311","1","1","0","2013","1000cp","5.76"
"r_4","BG311","1","1","0","2013","perc_pop_fig","12.5"
"r_4","BG311","1","1","0","2014","1000cp","5.51"
"r_4","BG311","1","1","0","2014","perc_pop_fig","12.9"
"r_4","BG311","1","1","0","2015","1000cp","-"
"r_4","BG311","1","1","0","2015","perc_pop_fig","0"
"r_4","BG311","1","2","0","2008","1000cp","2.62"
"r_4","BG311","1","2","0","2008","perc_pop_fig","3.8"
"r_4","BG311","1","2","0","2009","1000cp","12.12"
"r_4","BG311","1","2","0","2009","perc_pop_fig","18"
"r_4","BG311","1","2","0","2010","1000cp","8.47"
"r_4","BG311","1","2","0","2010","perc_pop_fig","15"
"r_4","BG311","1","2","0","2011","1000cp","11.74"
"r_4","BG311","1","2","0","2011","perc_pop_fig","22.3"
"r_4","BG311","1","2","0","2012","1000cp","11.65"
"r_4","BG311","1","2","0","2012","perc_pop_fig","21.7"
"r_4","BG311","1","2","0","2013","1000cp","5.87"
"r_4","BG311","1","2","0","2013","perc_pop_fig","11.4"
"r_4","BG311","1","2","0","2014","1000cp","3.46"
"r_4","BG311","1","2","0","2014","perc_pop_fig","6.6"
"r_4","BG311","1","2","0","2015","1000cp","1.22"
"r_4","BG311","1","2","0","2015","perc_pop_fig","2.6"
"r_4","BG311","2","0","0","2008","1000cp","16.54"
"r_4","BG311","2","0","0","2008","perc_pop_fig","12.7"
"r_4","BG311","2","0","0","2009","1000cp","27.52"
"r_4","BG311","2","0","0","2009","perc_pop_fig","21.4"
"r_4","BG311","2","0","0","2010","1000cp","23.65"
"r_4","BG311","2","0","0","2010","perc_pop_fig","21.9"
"r_4","BG311","2","0","0","2011","1000cp","30.58"
"r_4","BG311","2","0","0","2011","perc_pop_fig","28.9"
"r_4","BG311","2","0","0","2012","1000cp","28.92"
"r_4","BG311","2","0","0","2012","perc_pop_fig","29.1"
"r_4","BG311","2","0","0","2013","1000cp","20.84"
"r_4","BG311","2","0","0","2013","perc_pop_fig","21.4"
"r_4","BG311","2","0","0","2014","1000cp","15.72"
"r_4","BG311","2","0","0","2014","perc_pop_fig","16.5"
"r_4","BG311","2","0","0","2015","1000cp","14.83"
"r_4","BG311","2","0","0","2015","perc_pop_fig","15.9"
"r_4","BG311","2","1","0","2008","1000cp","7.01"
"r_4","BG311","2","1","0","2008","perc_pop_fig","11.5"
"r_4","BG311","2","1","0","2009","1000cp","14.31"
"r_4","BG311","2","1","0","2009","perc_pop_fig","23.4"
"r_4","BG311","2","1","0","2010","1000cp","8.23"
"r_4","BG311","2","1","0","2010","perc_pop_fig","16"
