RevisionColumn,LFS_ProfStatus,Units,periods,GenderID,ValueColumn
"r_38","1","1000cp","2022Q3","0","123.9"
"r_38","1","1000cp","2022Q3","1","85.9"
"r_38","1","1000cp","2022Q3","2","38"
"r_38","2","1000cp","2022Q3","0","210.9"
"r_38","2","1000cp","2022Q3","1","130.7"
"r_38","2","1000cp","2022Q3","2","80.2"
"r_38","3","1000cp","2022Q3","0","2651.7"
"r_38","3","1000cp","2022Q3","1","1374.7"
"r_38","3","1000cp","2022Q3","2","1277"
"r_38","3_1","1000cp","2022Q3","0","2052.4"
"r_38","3_1","1000cp","2022Q3","1","1144.3"
"r_38","3_1","1000cp","2022Q3","2","908.1"
"r_38","3_2","1000cp","2022Q3","0","599.3"
"r_38","3_2","1000cp","2022Q3","1","230.4"
"r_38","3_2","1000cp","2022Q3","2","369"
"r_38","4","1000cp","2022Q3","0","13.8"
"r_38","4","1000cp","2022Q3","1","6.2"
"r_38","4","1000cp","2022Q3","2","7.5"
"r_39","0","1000cp","2022Q4","0","2980.5"
"r_39","0","1000cp","2022Q4","1","1581.8"
"r_39","0","1000cp","2022Q4","2","1398.7"
"r_39","1","1000cp","2022Q4","0","113.4"
"r_39","1","1000cp","2022Q4","1","79.1"
"r_39","1","1000cp","2022Q4","2","34.4"
"r_39","2","1000cp","2022Q4","0","219.2"
"r_39","2","1000cp","2022Q4","1","131.1"
"r_39","2","1000cp","2022Q4","2","88"
"r_39","3","1000cp","2022Q4","0","2631.2"
"r_39","3","1000cp","2022Q4","1","1364.3"
"r_39","3","1000cp","2022Q4","2","1266.9"
"r_39","3_1","1000cp","2022Q4","0","2045.4"
"r_39","3_1","1000cp","2022Q4","1","1138.4"
"r_39","3_1","1000cp","2022Q4","2","907"
"r_39","3_2","1000cp","2022Q4","0","585.8"
"r_39","3_2","1000cp","2022Q4","1","226"
"r_39","3_2","1000cp","2022Q4","2","359.9"
"r_39","4","1000cp","2022Q4","0","16.7"
"r_39","4","1000cp","2022Q4","1","7.2"
"r_39","4","1000cp","2022Q4","2","9.5"
"r_40","0","1000cp","2023Q4","0","2920.6"
"r_40","0","1000cp","2023Q4","1","1556.5"
"r_40","0","1000cp","2023Q4","2","1364.1"
"r_40","1","1000cp","2023Q4","0","125.3"
"r_40","1","1000cp","2023Q4","1","86.1"
"r_40","1","1000cp","2023Q4","2","39.1"
"r_40","2","1000cp","2023Q4","0","205.3"
"r_40","2","1000cp","2023Q4","1","123.8"
"r_40","2","1000cp","2023Q4","2","81.5"
"r_40","3","1000cp","2023Q4","0","2576.5"
"r_40","3","1000cp","2023Q4","1","1341"
"r_40","3","1000cp","2023Q4","2","1235.5"
"r_40","3_1","1000cp","2023Q4","0","1993.7"
"r_40","3_1","1000cp","2023Q4","1","1110"
"r_40","3_1","1000cp","2023Q4","2","883.7"
"r_40","3_2","1000cp","2023Q4","0","582.8"
"r_40","3_2","1000cp","2023Q4","1","231"
"r_40","3_2","1000cp","2023Q4","2","351.8"
"r_40","4","1000cp","2023Q4","0","13.5"
"r_40","4","1000cp","2023Q4","1","(5.6)"
"r_40","4","1000cp","2023Q4","2","7.9"
"r_41","0","1000cp","2024Q1","0","2907.3"
"r_41","0","1000cp","2024Q1","1","1547.1"
"r_41","0","1000cp","2024Q1","2","1360.2"
"r_41","1","1000cp","2024Q1","0","133"
"r_41","1","1000cp","2024Q1","1","89.4"
"r_41","1","1000cp","2024Q1","2","43.6"
"r_41","2","1000cp","2024Q1","0","191.4"
"r_41","2","1000cp","2024Q1","1","115.9"
"r_41","2","1000cp","2024Q1","2","75.5"
"r_41","3","1000cp","2024Q1","0","2569.6"
"r_41","3","1000cp","2024Q1","1","1333"
"r_41","3","1000cp","2024Q1","2","1236.6"
"r_41","3_1","1000cp","2024Q1","0","1973.1"
"r_41","3_1","1000cp","2024Q1","1","1105.4"
"r_41","3_1","1000cp","2024Q1","2","867.7"
"r_41","3_2","1000cp","2024Q1","0","596.5"
"r_41","3_2","1000cp","2024Q1","1","227.6"
"r_41","3_2","1000cp","2024Q1","2","368.9"
"r_41","4","1000cp","2024Q1","0","13.4"
"r_41","4","1000cp","2024Q1","1","8.8"
"r_41","4","1000cp","2024Q1","2","(4.6)"
"r_42","0","1000cp","2021Q1","0","2838.8"
"r_42","0","1000cp","2021Q1","1","1517.4"
"r_42","0","1000cp","2021Q1","2","1321.4"
"r_42","1","1000cp","2021Q1","0","100.1"
"r_42","1","1000cp","2021Q1","1","72.7"
"r_42","1","1000cp","2021Q1","2","27.4"
"r_42","2","1000cp","2021Q1","0","182.6"
"r_42","2","1000cp","2021Q1","1","118.1"
"r_42","2","1000cp","2021Q1","2","64.5"
"r_42","3","1000cp","2021Q1","0","2542.3"
"r_42","3","1000cp","2021Q1","1","1321.3"
"r_42","3","1000cp","2021Q1","2","1221"
"r_42","3_1","1000cp","2021Q1","0","1927.8"
"r_42","3_1","1000cp","2021Q1","1","1068"
"r_42","3_1","1000cp","2021Q1","2","859.9"
"r_42","3_2","1000cp","2021Q1","0","614.5"
"r_42","3_2","1000cp","2021Q1","1","253.4"
"r_42","3_2","1000cp","2021Q1","2","361.1"
"r_42","4","1000cp","2021Q1","0","13.8"
"r_42","4","1000cp","2021Q1","1","(5.2)"
"r_42","4","1000cp","2021Q1","2","8.6"
"r_43","0","1000cp","2021Q2","0","2866.3"
"r_43","0","1000cp","2021Q2","1","1532.2"
"r_43","0","1000cp","2021Q2","2","1334.2"
"r_43","1","1000cp","2021Q2","0","104.6"
"r_43","1","1000cp","2021Q2","1","74.7"
"r_43","1","1000cp","2021Q2","2","29.9"
"r_43","2","1000cp","2021Q2","0","190.6"
"r_43","2","1000cp","2021Q2","1","125.8"
"r_43","2","1000cp","2021Q2","2","64.8"
"r_43","3","1000cp","2021Q2","0","2553.7"
"r_43","3","1000cp","2021Q2","1","1325.4"
"r_43","3","1000cp","2021Q2","2","1228.4"
"r_43","3_1","1000cp","2021Q2","0","1924.6"
"r_43","3_1","1000cp","2021Q2","1","1069.2"
"r_43","3_1","1000cp","2021Q2","2","855.4"
"r_43","3_2","1000cp","2021Q2","0","629.2"
"r_43","3_2","1000cp","2021Q2","1","256.2"
"r_43","3_2","1000cp","2021Q2","2","373"
"r_43","4","1000cp","2021Q2","0","17.4"
"r_43","4","1000cp","2021Q2","1","6.3"
"r_43","4","1000cp","2021Q2","2","11.1"
"r_44","0","1000cp","2021Q3","0","2927.8"
"r_44","0","1000cp","2021Q3","1","1560.6"
"r_44","0","1000cp","2021Q3","2","1367.3"
"r_44","1","1000cp","2021Q3","0","112.3"
"r_44","1","1000cp","2021Q3","1","76.3"
"r_44","1","1000cp","2021Q3","2","35.9"
"r_44","2","1000cp","2021Q3","0","207.7"
"r_44","2","1000cp","2021Q3","1","130.6"
"r_44","2","1000cp","2021Q3","2","77.1"
"r_44","3","1000cp","2021Q3","0","2590.1"
"r_44","3","1000cp","2021Q3","1","1346.2"
"r_44","3","1000cp","2021Q3","2","1243.9"
"r_44","3_1","1000cp","2021Q3","0","1953.8"
"r_44","3_1","1000cp","2021Q3","1","1086"
"r_44","3_1","1000cp","2021Q3","2","867.8"
"r_44","3_2","1000cp","2021Q3","0","636.3"
"r_44","3_2","1000cp","2021Q3","1","260.2"
"r_44","3_2","1000cp","2021Q3","2","376.1"
"r_44","4","1000cp","2021Q3","0","17.8"
"r_44","4","1000cp","2021Q3","1","7.5"
"r_44","4","1000cp","2021Q3","2","10.2"
"r_45","0","1000cp","2021Q4","0","2875.8"
"r_45","0","1000cp","2021Q4","1","1532.2"
"r_45","0","1000cp","2021Q4","2","1343.7"
"r_45","1","1000cp","2021Q4","0","114.3"
"r_45","1","1000cp","2021Q4","1","80.9"
"r_45","1","1000cp","2021Q4","2","33.4"
"r_45","2","1000cp","2021Q4","0","199.3"
"r_45","2","1000cp","2021Q4","1","125.5"
"r_45","2","1000cp","2021Q4","2","73.8"
"r_45","3","1000cp","2021Q4","0","2546.9"
"r_45","3","1000cp","2021Q4","1","1318.4"
"r_45","3","1000cp","2021Q4","2","1228.5"
"r_45","3_1","1000cp","2021Q4","0","1925.8"
"r_45","3_1","1000cp","2021Q4","1","1072.2"
"r_45","3_1","1000cp","2021Q4","2","853.6"
"r_45","3_2","1000cp","2021Q4","0","621.1"
"r_45","3_2","1000cp","2021Q4","1","246.1"
"r_45","3_2","1000cp","2021Q4","2","375"
"r_45","4","1000cp","2021Q4","0","15.3"
"r_45","4","1000cp","2021Q4","1","7.5"
"r_45","4","1000cp","2021Q4","2","7.9"
"r_46","0","1000cp","2024Q2","0","2930.3"
"r_46","0","1000cp","2024Q2","1","1553.8"
"r_46","0","1000cp","2024Q2","2","1376.5"
"r_46","1","1000cp","2024Q2","0","130.8"
"r_46","1","1000cp","2024Q2","1","91.9"
"r_46","1","1000cp","2024Q2","2","38.9"
"r_46","2","1000cp","2024Q2","0","199.6"
"r_46","2","1000cp","2024Q2","1","124.8"
"r_46","2","1000cp","2024Q2","2","74.8"
"r_46","3","1000cp","2024Q2","0","2587.7"
"r_46","3","1000cp","2024Q2","1","1328.6"
"r_46","3","1000cp","2024Q2","2","1259.1"
"r_46","3_1","1000cp","2024Q2","0","1982.7"
"r_46","3_1","1000cp","2024Q2","1","1102.4"
"r_46","3_1","1000cp","2024Q2","2","880.3"
"r_46","3_2","1000cp","2024Q2","0","605.1"
"r_46","3_2","1000cp","2024Q2","1","226.3"
"r_46","3_2","1000cp","2024Q2","2","378.8"
"r_46","4","1000cp","2024Q2","0","12.2"
"r_46","4","1000cp","2024Q2","1","8.5"
"r_46","4","1000cp","2024Q2","2","(3.7)"
"r_47","0","1000cp","2024Q3","0","2964.8"
"r_47","0","1000cp","2024Q3","1","1571.2"
"r_47","0","1000cp","2024Q3","2","1393.5"
"r_47","1","1000cp","2024Q3","0","151.3"
"r_47","1","1000cp","2024Q3","1","106.7"
"r_47","1","1000cp","2024Q3","2","44.6"
"r_47","2","1000cp","2024Q3","0","199.4"
"r_47","2","1000cp","2024Q3","1","121.6"
"r_47","2","1000cp","2024Q3","2","77.8"
"r_47","3","1000cp","2024Q3","0","2606"
"r_47","3","1000cp","2024Q3","1","1339.7"
"r_47","3","1000cp","2024Q3","2","1266.3"
"r_47","3_1","1000cp","2024Q3","0","1982.7"
"r_47","3_1","1000cp","2024Q3","1","1102.4"
"r_47","3_1","1000cp","2024Q3","2","880.3"
"r_47","3_2","1000cp","2024Q3","0","650.7"
"r_47","3_2","1000cp","2024Q3","1","258.4"
"r_47","3_2","1000cp","2024Q3","2","392.2"
"r_47","4","1000cp","2024Q3","0","8.1"
"r_47","4","1000cp","2024Q3","1","(3.2)"
"r_47","4","1000cp","2024Q3","2","(4.8)"
"r_48","0","1000cp","2024Q4","0","2929.1"
"r_48","0","1000cp","2024Q4","1","1544.4"
"r_48","0","1000cp","2024Q4","2","1384.7"
"r_48","1","1000cp","2024Q4","0","156.2"
"r_48","1","1000cp","2024Q4","1","110"
"r_48","1","1000cp","2024Q4","2","46.1"
"r_48","2","1000cp","2024Q4","0","198.5"
"r_48","2","1000cp","2024Q4","1","122.3"
"r_48","2","1000cp","2024Q4","2","76.2"
"r_48","3","1000cp","2024Q4","0","2567.6"
"r_48","3","1000cp","2024Q4","1","1308.5"
"r_48","3","1000cp","2024Q4","2","1259.1"
"r_48","3_1","1000cp","2024Q4","0","1891.3"
"r_48","3_1","1000cp","2024Q4","1","1042.6"
"r_48","3_1","1000cp","2024Q4","2","848.6"
"r_48","3_2","1000cp","2024Q4","0","676.3"
"r_48","3_2","1000cp","2024Q4","1","265.8"
"r_48","3_2","1000cp","2024Q4","2","410.4"
"r_48","4","1000cp","2024Q4","0","6.8"
"r_48","4","1000cp","2024Q4","1","(3.5)"
"r_48","4","1000cp","2024Q4","2","(3.3)"
"r_49","0","1000cp","2025Q1","0","2910.9"
"r_49","0","1000cp","2025Q1","1","1546.1"
"r_49","0","1000cp","2025Q1","2","1364.8"
"r_49","1","1000cp","2025Q1","0","156"
"r_49","1","1000cp","2025Q1","1","104.6"
"r_49","1","1000cp","2025Q1","2","51.4"
"r_49","2","1000cp","2025Q1","0","197.5"
"r_49","2","1000cp","2025Q1","1","126.9"
"r_49","2","1000cp","2025Q1","2","70.7"
"r_49","3","1000cp","2025Q1","0","2549.4"
"r_49","3","1000cp","2025Q1","1","1310.3"
"r_49","3","1000cp","2025Q1","2","1239.1"
"r_49","3_1","1000cp","2025Q1","0","1896.8"
"r_49","3_1","1000cp","2025Q1","1","1058.1"
"r_49","3_1","1000cp","2025Q1","2","838.7"
"r_49","3_2","1000cp","2025Q1","0","652.6"
"r_49","3_2","1000cp","2025Q1","1","252.2"
"r_49","3_2","1000cp","2025Q1","2","400.4"
"r_49","4","1000cp","2025Q1","0","8"
"r_49","4","1000cp","2025Q1","1","(4.4)"
"r_49","4","1000cp","2025Q1","2","(3.6)"
"r_50","0","1000cp","2025Q2","0","2934.1"
"r_50","0","1000cp","2025Q2","1","1554.2"
"r_50","0","1000cp","2025Q2","2","1379.9"
"r_50","1","1000cp","2025Q2","0","161"
"r_50","1","1000cp","2025Q2","1","107.8"
"r_50","1","1000cp","2025Q2","2","53.2"
"r_50","2","1000cp","2025Q2","0","214.6"
"r_50","2","1000cp","2025Q2","1","136.8"
"r_50","2","1000cp","2025Q2","2","77.9"
"r_50","3","1000cp","2025Q2","0","2545.9"
"r_50","3","1000cp","2025Q2","1","1302.9"
"r_50","3","1000cp","2025Q2","2","1243"
"r_50","3_1","1000cp","2025Q2","0","1906.1"
"r_50","3_1","1000cp","2025Q2","1","1052.9"
"r_50","3_1","1000cp","2025Q2","2","853.2"
"r_50","3_2","1000cp","2025Q2","0","639.8"
"r_50","3_2","1000cp","2025Q2","1","250"
"r_50","3_2","1000cp","2025Q2","2","389.8"
"r_50","4","1000cp","2025Q2","0","12.6"
"r_50","4","1000cp","2025Q2","1","6.7"
"r_50","4","1000cp","2025Q2","2","5.8"
"r_51","0","1000cp","2025Q3","0","2956"
"r_51","0","1000cp","2025Q3","1","1563"
"r_51","0","1000cp","2025Q3","2","1392.9"
"r_51","1","1000cp","2025Q3","0","173.2"
"r_51","1","1000cp","2025Q3","1","117.6"
"r_51","1","1000cp","2025Q3","2","55.6"
"r_51","2","1000cp","2025Q3","0","214.8"
"r_51","2","1000cp","2025Q3","1","132"
"r_51","2","1000cp","2025Q3","2","82.8"
"r_51","3","1000cp","2025Q3","0","2558.8"
"r_51","3","1000cp","2025Q3","1","1308.7"
"r_51","3","1000cp","2025Q3","2","1250"
"r_51","3_1","1000cp","2025Q3","0","1886.3"
"r_51","3_1","1000cp","2025Q3","1","1047.3"
"r_51","3_1","1000cp","2025Q3","2","839"
"r_51","3_2","1000cp","2025Q3","0","672.5"
"r_51","3_2","1000cp","2025Q3","1","261.4"
"r_51","3_2","1000cp","2025Q3","2","411"
"r_51","4","1000cp","2025Q3","0","9.2"
"r_51","4","1000cp","2025Q3","1","(4.7)"
"r_51","4","1000cp","2025Q3","2","(4.5)"
