RevisionColumn,HBS_POTR,Residence,periods,ValueColumn
"r_7","061","0","2020","10.9"
"r_7","061","1","2020","11.9"
"r_7","061","2","2020","8.2"
"r_7","062","0","2020","1.3"
"r_7","062","1","2020","0.9"
"r_7","062","2","2020","2.3"
"r_7","063","0","2020","1.2"
"r_7","063","1","2020","1.1"
"r_7","063","2","2020","1.3"
"r_7","064","0","2020","0.1"
"r_7","064","1","2020","0.1"
"r_7","064","2","2020","0.4"
"r_7","065","0","2020","7.8"
"r_7","065","1","2020","7.6"
"r_7","065","2","2020","8.3"
"r_7","066","0","2020","12"
"r_7","066","1","2020","11.8"
"r_7","066","2","2020","12.5"
"r_7","067","0","2020","0.1"
"r_7","067","1","2020","0.1"
"r_7","067","2","2020","0.2"
"r_7","068","0","2020","2.7"
"r_7","068","1","2020","2.8"
"r_7","068","2","2020","2.6"
"r_7","07","0","2020","13.4"
"r_7","07","1","2020","13.1"
"r_7","07","2","2020","14.3"
"r_7","071","0","2020","4"
"r_7","071","1","2020","4.4"
"r_7","071","2","2020","2.9"
"r_7","072","0","2020","7"
"r_7","072","1","2020","6.4"
"r_7","072","2","2020","8.6"
"r_7","073","0","2020","0.2"
"r_7","073","1","2020","0.2"
"r_7","073","2","2020","0.2"
"r_7","074","0","2020","0.7"
"r_7","074","1","2020","0.6"
"r_7","074","2","2020","0.9"
"r_7","075","0","2020","1.6"
"r_7","075","1","2020","1.6"
"r_7","075","2","2020","1.7"
"r_7","08","0","2020","5.6"
"r_7","08","1","2020","5.7"
"r_7","08","2","2020","5.1"
"r_7","09","0","2020","18"
"r_7","09","1","2020","17.7"
"r_7","09","2","2020","18.9"
"r_7","10","0","2020","29.6"
"r_7","10","1","2020","28.5"
"r_7","10","2","2020","32.8"
"r_7","11","0","2020","11.8"
"r_7","11","1","2020","11.9"
"r_7","11","2","2020","11.8"
"r_7","12","0","2020","4.6"
"r_7","12","1","2020","4.7"
"r_7","12","2","2020","4.2"
"r_7","13","0","2020","2.8"
"r_7","13","1","2020","3"
"r_7","13","2","2020","2.2"
"r_7","14","0","2020","157"
"r_7","14","1","2020","153"
"r_7","14","2","2020","167"
"r_7","15","0","2020","12"
"r_7","15","1","2020","11.6"
"r_7","15","2","2020","12.8"
"r_7","16","0","2020","0.8"
"r_7","16","1","2020","0.7"
"r_7","16","2","2020","1.2"
"r_7","17","0","2020","1.3"
"r_7","17","1","2020","1.3"
"r_7","17","2","2020","1.1"
"r_7","18","0","2020","0"
"r_7","18","1","2020","0"
"r_7","18","2","2020","0"
"r_7","19","0","2020","53.7"
"r_7","19","1","2020","55.4"
"r_7","19","2","2020","48.8"
"r_7","191","0","2020","12.9"
"r_7","191","1","2020","13.1"
"r_7","191","2","2020","12.3"
"r_7","192","0","2020","1"
"r_7","192","1","2020","1"
"r_7","192","2","2020","1.1"
"r_7","193","0","2020","2.7"
"r_7","193","1","2020","2.8"
"r_7","193","2","2020","2.4"
"r_7","194","0","2020","17.8"
"r_7","194","1","2020","19.2"
"r_7","194","2","2020","14"
"r_7","195","0","2020","11.1"
"r_7","195","1","2020","11.1"
"r_7","195","2","2020","11"
"r_7","196","0","2020","2.7"
"r_7","196","1","2020","2.4"
"r_7","196","2","2020","3.7"
"r_7","197","0","2020","5.5"
"r_7","197","1","2020","5.9"
"r_7","197","2","2020","4.3"
"r_7","20","0","2020","1.4"
"r_7","20","1","2020","1.4"
"r_7","20","2","2020","1.1"
"r_7","21","0","2020","6.3"
"r_7","21","1","2020","4.6"
"r_7","21","2","2020","10.7"
"r_7","22","0","2020","0.8"
"r_7","22","1","2020","0.7"
"r_7","22","2","2020","0.9"
"r_7","23","0","2020","5.5"
"r_7","23","1","2020","6.3"
"r_7","23","2","2020","3.5"
"r_7","24","0","2020","73"
"r_7","24","1","2020","74.5"
"r_7","24","2","2020","68.9"
"r_7","241","0","2020","20.5"
"r_7","241","1","2020","20.9"
"r_7","241","2","2020","19.3"
"r_7","242","0","2020","12"
"r_7","242","1","2020","12.2"
"r_7","242","2","2020","11.3"
"r_7","243","0","2020","7.4"
"r_7","243","1","2020","7.5"
"r_7","243","2","2020","7.1"
"r_7","244","0","2020","7.3"
"r_7","244","1","2020","7.5"
"r_7","244","2","2020","6.9"
"r_7","245","0","2020","10.7"
"r_7","245","1","2020","10.4"
"r_7","245","2","2020","11.7"
"r_7","246","0","2020","15.2"
"r_7","246","1","2020","16"
"r_7","246","2","2020","12.6"
"r_7","25","0","2020","4.3"
"r_7","25","1","2020","4.1"
"r_7","25","2","2020","5"
"r_7","26","0","2020","2.9"
"r_7","26","1","2020","2.8"
"r_7","26","2","2020","3.2"
"r_7","27","0","2020","9.5"
"r_7","27","1","2020","8.7"
"r_7","27","2","2020","11.5"
"r_7","28","0","2020","0.7"
"r_7","28","1","2020","0.5"
"r_7","28","2","2020","1"
"r_7","29","0","2020","5.7"
"r_7","29","1","2020","4.9"
"r_7","29","2","2020","7.8"
"r_7","30","0","2020","1.4"
"r_7","30","1","2020","1.5"
"r_7","30","2","2020","1"
"r_7","31","0","2020","27.2"
"r_7","31","1","2020","26.4"
"r_7","31","2","2020","29.5"
"r_7","32","0","2020","6.6"
"r_7","32","1","2020","6.5"
"r_7","32","2","2020","6.9"
"r_7","33","0","2020","2"
"r_7","33","1","2020","2"
"r_7","33","2","2020","1.8"
"r_7","34","0","2020","1.6"
"r_7","34","1","2020","1.8"
"r_7","34","2","2020","1.2"
"r_7","35","0","2020","1.7"
"r_7","35","1","2020","1.7"
"r_7","35","2","2020","1.9"
"r_7","36","0","2020","1.4"
"r_7","36","1","2020","1.4"
"r_7","36","2","2020","1.4"
"r_7","37","0","2020","72.1"
"r_7","37","1","2020","74.6"
"r_7","37","2","2020","65.3"
"r_7","38","0","2020","31.7"
"r_7","38","1","2020","32.6"
"r_7","38","2","2020","29.3"
"r_7","381","0","2020","24.1"
"r_7","381","1","2020","24.9"
"r_7","381","2","2020","22"
"r_7","382","0","2020","4.6"
"r_7","382","1","2020","4.7"
"r_7","382","2","2020","4.2"
"r_7","383","0","2020","2.1"
"r_7","383","1","2020","1.9"
"r_7","383","2","2020","2.7"
"r_7","384","0","2020","0.8"
"r_7","384","1","2020","1"
"r_7","384","2","2020","0.4"
"r_7","39","0","2020","727"
"r_7","39","1","2020","734"
"r_7","39","2","2020","707"
"r_8","01","0","2021","78.2"
"r_8","01","1","2021","69.8"
"r_8","01","2","2021","102.3"
"r_8","02","0","2021","9.4"
"r_8","02","1","2021","8.7"
"r_8","02","2","2021","11.7"
"r_8","03","0","2021","6.1"
"r_8","03","1","2021","5.8"
"r_8","03","2","2021","7.1"
"r_8","04","0","2021","0.8"
"r_8","04","1","2021","0.8"
"r_8","04","2","2021","0.6"
"r_8","05","0","2021","6.6"
"r_8","05","1","2021","6.7"
"r_8","05","2","2021","6.3"
"r_8","06","0","2021","38.4"
"r_8","06","1","2021","38.6"
"r_8","06","2","2021","37.9"
"r_8","061","0","2021","12.3"
"r_8","061","1","2021","13.3"
"r_8","061","2","2021","9.3"
"r_8","062","0","2021","1.5"
"r_8","062","1","2021","0.9"
"r_8","062","2","2021","3.2"
"r_8","063","0","2021","1.1"
"r_8","063","1","2021","1.1"
"r_8","063","2","2021","1.2"
"r_8","064","0","2021","0.1"
"r_8","064","1","2021","0"
"r_8","064","2","2021","0.2"
"r_8","065","0","2021","8"
"r_8","065","1","2021","7.8"
"r_8","065","2","2021","8.7"
"r_8","066","0","2021","12.6"
"r_8","066","1","2021","12.5"
"r_8","066","2","2021","12.8"
"r_8","067","0","2021","0.1"
"r_8","067","1","2021","0.1"
"r_8","067","2","2021","0.2"
"r_8","068","0","2021","2.7"
"r_8","068","1","2021","2.8"
"r_8","068","2","2021","2.4"
"r_8","07","0","2021","14.6"
"r_8","07","1","2021","14.5"
"r_8","07","2","2021","14.9"
"r_8","071","0","2021","4.6"
"r_8","071","1","2021","5"
"r_8","071","2","2021","3.4"
"r_8","072","0","2021","7.3"
"r_8","072","1","2021","6.9"
"r_8","072","2","2021","8.6"
"r_8","073","0","2021","0.2"
"r_8","073","1","2021","0.2"
"r_8","073","2","2021","0.1"
"r_8","074","0","2021","0.7"
"r_8","074","1","2021","0.6"
"r_8","074","2","2021","1"
"r_8","075","0","2021","1.9"
"r_8","075","1","2021","1.9"
"r_8","075","2","2021","1.9"
"r_8","08","0","2021","6.2"
"r_8","08","1","2021","6.3"
"r_8","08","2","2021","6"
"r_8","09","0","2021","19.2"
"r_8","09","1","2021","18.9"
"r_8","09","2","2021","20.1"
"r_8","10","0","2021","28.9"
"r_8","10","1","2021","27.4"
"r_8","10","2","2021","33.2"
"r_8","11","0","2021","12"
"r_8","11","1","2021","12"
"r_8","11","2","2021","12.2"
"r_8","12","0","2021","5.1"
"r_8","12","1","2021","5.2"
"r_8","12","2","2021","4.8"
"r_8","13","0","2021","3.4"
"r_8","13","1","2021","3.7"
"r_8","13","2","2021","2.5"
"r_8","14","0","2021","160"
"r_8","14","1","2021","156"
"r_8","14","2","2021","173"
"r_8","15","0","2021","12"
"r_8","15","1","2021","11.6"
"r_8","15","2","2021","13"
"r_8","16","0","2021","0.8"
"r_8","16","1","2021","0.6"
"r_8","16","2","2021","1.1"
"r_8","17","0","2021","1.4"
"r_8","17","1","2021","1.4"
"r_8","17","2","2021","1.4"
"r_8","18","0","2021","0"
"r_8","18","1","2021","0"
"r_8","18","2","2021","0"
"r_8","19","0","2021","56.4"
"r_8","19","1","2021","58.5"
"r_8","19","2","2021","50.4"
"r_8","191","0","2021","13.4"
"r_8","191","1","2021","13.6"
"r_8","191","2","2021","12.7"
"r_8","192","0","2021","1"
"r_8","192","1","2021","1"
"r_8","192","2","2021","0.9"
"r_8","193","0","2021","2"
"r_8","193","1","2021","2.1"
"r_8","193","2","2021","1.9"
"r_8","194","0","2021","19.5"
"r_8","194","1","2021","20.6"
"r_8","194","2","2021","16.1"
"r_8","195","0","2021","12.8"
"r_8","195","1","2021","13.2"
"r_8","195","2","2021","11.7"
"r_8","196","0","2021","2.5"
"r_8","196","1","2021","2.3"
"r_8","196","2","2021","3.1"
"r_8","197","0","2021","5.2"
"r_8","197","1","2021","5.7"
"r_8","197","2","2021","4"
"r_8","20","0","2021","1.5"
"r_8","20","1","2021","1.6"
"r_8","20","2","2021","1.3"
"r_8","21","0","2021","5.4"
"r_8","21","1","2021","3.7"
"r_8","21","2","2021","10.3"
"r_8","22","0","2021","0.8"
"r_8","22","1","2021","0.7"
"r_8","22","2","2021","1"
"r_8","23","0","2021","6.8"
"r_8","23","1","2021","7.5"
"r_8","23","2","2021","4.6"
"r_8","24","0","2021","75.9"
"r_8","24","1","2021","77.2"
"r_8","24","2","2021","72.2"
"r_8","241","0","2021","21.2"
"r_8","241","1","2021","21.3"
"r_8","241","2","2021","20.8"
"r_8","242","0","2021","12.9"
"r_8","242","1","2021","13.2"
"r_8","242","2","2021","12.1"
"r_8","243","0","2021","7.3"
"r_8","243","1","2021","7.4"
"r_8","243","2","2021","7"
"r_8","244","0","2021","7.2"
"r_8","244","1","2021","7.3"
"r_8","244","2","2021","6.9"
"r_8","245","0","2021","11.1"
"r_8","245","1","2021","10.9"
"r_8","245","2","2021","11.9"
"r_8","246","0","2021","16.1"
"r_8","246","1","2021","17.1"
"r_8","246","2","2021","13.4"
"r_8","25","0","2021","4.4"
"r_8","25","1","2021","4.1"
"r_8","25","2","2021","5.1"
"r_8","26","0","2021","3"
"r_8","26","1","2021","2.9"
"r_8","26","2","2021","3.4"
"r_8","27","0","2021","9.5"
"r_8","27","1","2021","8.9"
"r_8","27","2","2021","11.5"
"r_8","28","0","2021","0.6"
"r_8","28","1","2021","0.5"
"r_8","28","2","2021","1.2"
"r_8","29","0","2021","4.5"
"r_8","29","1","2021","4"
"r_8","29","2","2021","6.2"
"r_8","30","0","2021","1.6"
"r_8","30","1","2021","1.7"
"r_8","30","2","2021","1.1"
"r_8","31","0","2021","28.1"
"r_8","31","1","2021","27.4"
"r_8","31","2","2021","30.2"
"r_8","32","0","2021","6.6"
"r_8","32","1","2021","6.5"
"r_8","32","2","2021","7"
"r_8","33","0","2021","2.1"
"r_8","33","1","2021","2.1"
"r_8","33","2","2021","2"
"r_8","34","0","2021","1.9"
"r_8","34","1","2021","2.1"
"r_8","34","2","2021","1.3"
"r_8","35","0","2021","1.8"
"r_8","35","1","2021","1.7"
"r_8","35","2","2021","2"
"r_8","36","0","2021","1.4"
"r_8","36","1","2021","1.5"
"r_8","36","2","2021","1.4"
"r_8","37","0","2021","78.7"
"r_8","37","1","2021","81.6"
"r_8","37","2","2021","70.3"
"r_8","38","0","2021","31.7"
"r_8","38","1","2021","32.6"
"r_8","38","2","2021","29.1"
"r_8","381","0","2021","23.8"
"r_8","381","1","2021","24.5"
"r_8","381","2","2021","21.9"
"r_8","382","0","2021","4.5"
"r_8","382","1","2021","4.7"
"r_8","382","2","2021","3.8"
"r_8","383","0","2021","2.3"
"r_8","383","1","2021","2.1"
"r_8","383","2","2021","2.9"
"r_8","384","0","2021","1.1"
"r_8","384","1","2021","1.3"
"r_8","384","2","2021","0.6"
"r_8","39","0","2021","781"
"r_8","39","1","2021","788"
"r_8","39","2","2021","759"
"r_9","01","0","2022","75.6"
"r_9","01","1","2022","68.2"
"r_9","01","2","2022","97.4"
"r_9","02","0","2022","9"
"r_9","02","1","2022","8.1"
"r_9","02","2","2022","11.7"
"r_9","03","0","2022","5.7"
"r_9","03","1","2022","5.4"
"r_9","03","2","2022","6.7"
"r_9","04","0","2022","0.7"
"r_9","04","1","2022","0.7"
"r_9","04","2","2022","0.7"
"r_9","05","0","2022","6.8"
"r_9","05","1","2022","6.8"
"r_9","05","2","2022","6.7"
"r_9","06","0","2022","37.8"
"r_9","06","1","2022","37.6"
"r_9","06","2","2022","38.6"
"r_9","061","0","2022","12.2"
"r_9","061","1","2022","13.1"
"r_9","061","2","2022","9.7"
"r_9","062","0","2022","1.3"
"r_9","062","1","2022","0.8"
"r_9","062","2","2022","3"
"r_9","063","0","2022","1.1"
"r_9","063","1","2022","0.9"
"r_9","063","2","2022","1.4"
"r_9","064","0","2022","0.1"
"r_9","064","1","2022","0.1"
"r_9","064","2","2022","0.2"
"r_9","065","0","2022","8.2"
"r_9","065","1","2022","7.9"
"r_9","065","2","2022","8.9"
"r_9","066","0","2022","12.3"
"r_9","066","1","2022","12.1"
"r_9","066","2","2022","12.8"
"r_9","067","0","2022","0.2"
"r_9","067","1","2022","0.2"
"r_9","067","2","2022","0.2"
"r_9","068","0","2022","2.5"
"r_9","068","1","2022","2.5"
"r_9","068","2","2022","2.5"
"r_9","07","0","2022","15.4"
"r_9","07","1","2022","15.2"
"r_9","07","2","2022","16"
"r_9","071","0","2022","4.5"
"r_9","071","1","2022","4.8"
"r_9","071","2","2022","3.4"
"r_9","072","0","2022","7.8"
"r_9","072","1","2022","7.4"
"r_9","072","2","2022","9"
"r_9","073","0","2022","0.2"
"r_9","073","1","2022","0.2"
"r_9","073","2","2022","0.2"
"r_9","074","0","2022","0.9"
"r_9","074","1","2022","0.8"
"r_9","074","2","2022","1.3"
"r_9","075","0","2022","2"
"r_9","075","1","2022","2"
"r_9","075","2","2022","2.1"
"r_9","08","0","2022","6.1"
"r_9","08","1","2022","6.1"
"r_9","08","2","2022","6"
"r_9","09","0","2022","18.5"
"r_9","09","1","2022","18"
"r_9","09","2","2022","19.8"
"r_9","10","0","2022","28.5"
"r_9","10","1","2022","27"
"r_9","10","2","2022","33.2"
"r_9","11","0","2022","12.1"
"r_9","11","1","2022","12"
"r_9","11","2","2022","12.4"
"r_9","12","0","2022","4.9"
"r_9","12","1","2022","4.9"
"r_9","12","2","2022","4.8"
"r_9","13","0","2022","3.4"
"r_9","13","1","2022","3.6"
"r_9","13","2","2022","2.9"
"r_9","14","0","2022","160"
"r_9","14","1","2022","155"
"r_9","14","2","2022","175"
"r_9","15","0","2022","11.2"
"r_9","15","1","2022","10.7"
"r_9","15","2","2022","12.6"
"r_9","16","0","2022","0.7"
"r_9","16","1","2022","0.6"
"r_9","16","2","2022","1.1"
"r_9","17","0","2022","1.4"
"r_9","17","1","2022","1.4"
"r_9","17","2","2022","1.3"
"r_9","18","0","2022","0"
"r_9","18","1","2022","0"
"r_9","18","2","2022","0"
"r_9","19","0","2022","53.6"
"r_9","19","1","2022","55"
"r_9","19","2","2022","49.5"
"r_9","191","0","2022","12.3"
"r_9","191","1","2022","12.5"
"r_9","191","2","2022","11.8"
"r_9","192","0","2022","1.3"
"r_9","192","1","2022","1.3"
"r_9","192","2","2022","1.4"
"r_9","193","0","2022","2.4"
"r_9","193","1","2022","2.5"
"r_9","193","2","2022","2"
"r_9","194","0","2022","18.1"
"r_9","194","1","2022","19.2"
"r_9","194","2","2022","14.9"
"r_9","195","0","2022","10.8"
"r_9","195","1","2022","10.9"
"r_9","195","2","2022","10.7"
"r_9","196","0","2022","2.5"
"r_9","196","1","2022","2.1"
"r_9","196","2","2022","3.6"
"r_9","197","0","2022","6.2"
"r_9","197","1","2022","6.5"
"r_9","197","2","2022","5.2"
"r_9","20","0","2022","1.4"
"r_9","20","1","2022","1.4"
"r_9","20","2","2022","1.3"
"r_9","21","0","2022","5"
"r_9","21","1","2022","3.4"
"r_9","21","2","2022","9.8"
"r_9","22","0","2022","0.7"
"r_9","22","1","2022","0.7"
"r_9","22","2","2022","1"
"r_9","23","0","2022","6.9"
"r_9","23","1","2022","7.6"
"r_9","23","2","2022","5"
"r_9","24","0","2022","75.1"
"r_9","24","1","2022","74.8"
"r_9","24","2","2022","75.9"
"r_9","241","0","2022","20.2"
"r_9","241","1","2022","20"
"r_9","241","2","2022","20.7"
"r_9","242","0","2022","12.5"
"r_9","242","1","2022","12.6"
"r_9","242","2","2022","12.2"
"r_9","243","0","2022","7.5"
"r_9","243","1","2022","7.5"
"r_9","243","2","2022","7.4"
"r_9","244","0","2022","7.2"
"r_9","244","1","2022","7.2"
"r_9","244","2","2022","7.4"
"r_9","245","0","2022","11"
"r_9","245","1","2022","10.5"
"r_9","245","2","2022","12.5"
"r_9","246","0","2022","16.6"
"r_9","246","1","2022","16.9"
"r_9","246","2","2022","15.8"
"r_9","25","0","2022","4.2"
"r_9","25","1","2022","3.9"
"r_9","25","2","2022","5.1"
"r_9","26","0","2022","2.9"
"r_9","26","1","2022","2.7"
"r_9","26","2","2022","3.4"
"r_9","27","0","2022","9.3"
"r_9","27","1","2022","8.5"
"r_9","27","2","2022","11.7"
"r_9","28","0","2022","0.5"
"r_9","28","1","2022","0.4"
"r_9","28","2","2022","0.9"
"r_9","29","0","2022","4.3"
"r_9","29","1","2022","3.7"
"r_9","29","2","2022","5.9"
"r_9","30","0","2022","1.6"
"r_9","30","1","2022","1.7"
"r_9","30","2","2022","1.1"
"r_9","31","0","2022","27.5"
"r_9","31","1","2022","26.6"
"r_9","31","2","2022","30.1"
"r_9","32","0","2022","6.3"
"r_9","32","1","2022","6.1"
"r_9","32","2","2022","7.1"
"r_9","33","0","2022","2"
"r_9","33","1","2022","2"
"r_9","33","2","2022","2"
"r_9","34","0","2022","1.9"
"r_9","34","1","2022","2"
"r_9","34","2","2022","1.4"
"r_9","35","0","2022","1.7"
"r_9","35","1","2022","1.6"
"r_9","35","2","2022","2"
"r_9","36","0","2022","1.4"
"r_9","36","1","2022","1.4"
"r_9","36","2","2022","1.5"
"r_9","37","0","2022","82.5"
"r_9","37","1","2022","85.1"
"r_9","37","2","2022","74.7"
"r_9","38","0","2022","32"
"r_9","38","1","2022","31.6"
"r_9","38","2","2022","33.3"
"r_9","381","0","2022","24.7"
"r_9","381","1","2022","24.2"
"r_9","381","2","2022","26.2"
"r_9","382","0","2022","3.9"
"r_9","382","1","2022","4.1"
"r_9","382","2","2022","3.4"
"r_9","383","0","2022","2.2"
"r_9","383","1","2022","2"
"r_9","383","2","2022","2.9"
"r_9","384","0","2022","1.1"
"r_9","384","1","2022","1.2"
"r_9","384","2","2022","0.7"
"r_9","39","0","2022","891"
"r_9","39","1","2022","886"
"r_9","39","2","2022","904"
"r_10","01","0","2023","72.5"
"r_10","01","1","2023","65.1"
"r_10","01","2","2023","95.4"
"r_10","02","0","2023","8.8"
"r_10","02","1","2023","8"
"r_10","02","2","2023","11.3"
"r_10","03","0","2023","5.6"
"r_10","03","1","2023","5.3"
"r_10","03","2","2023","6.7"
"r_10","04","0","2023","0.8"
"r_10","04","1","2023","0.8"
"r_10","04","2","2023","0.7"
"r_10","05","0","2023","7.1"
"r_10","05","1","2023","7"
"r_10","05","2","2023","7.6"
"r_10","06","0","2023","38.1"
"r_10","06","1","2023","37.1"
"r_10","06","2","2023","41.1"
"r_10","061","0","2023","12.2"
"r_10","061","1","2023","12.6"
"r_10","061","2","2023","10.8"
"r_10","062","0","2023","1.3"
"r_10","062","1","2023","0.8"
"r_10","062","2","2023","2.7"
"r_10","063","0","2023","0.9"
"r_10","063","1","2023","0.9"
"r_10","063","2","2023","1.1"
"r_10","064","0","2023","0.1"
"r_10","064","1","2023","0.1"
"r_10","064","2","2023","0.1"
"r_10","065","0","2023","8.5"
"r_10","065","1","2023","8.1"
"r_10","065","2","2023","9.7"
"r_10","066","0","2023","12.2"
"r_10","066","1","2023","11.7"
"r_10","066","2","2023","13.4"
"r_10","067","0","2023","0.1"
"r_10","067","1","2023","0.1"
"r_10","067","2","2023","0.2"
"r_10","068","0","2023","2.8"
"r_10","068","1","2023","2.7"
"r_10","068","2","2023","3.1"
"r_10","07","0","2023","16.2"
"r_10","07","1","2023","15.5"
"r_10","07","2","2023","18.5"
"r_10","071","0","2023","4.8"
"r_10","071","1","2023","5.1"
"r_10","071","2","2023","4.1"
"r_10","072","0","2023","7.7"
"r_10","072","1","2023","7"
"r_10","072","2","2023","9.7"
"r_10","073","0","2023","0.2"
"r_10","073","1","2023","0.2"
"r_10","073","2","2023","0.2"
"r_10","074","0","2023","1"
"r_10","074","1","2023","0.8"
"r_10","074","2","2023","1.6"
"r_10","075","0","2023","2.5"
"r_10","075","1","2023","2.4"
"r_10","075","2","2023","2.9"
"r_10","08","0","2023","6.2"
"r_10","08","1","2023","6.3"
"r_10","08","2","2023","6.1"
"r_10","09","0","2023","18.7"
"r_10","09","1","2023","18.1"
"r_10","09","2","2023","20.6"
"r_10","10","0","2023","27.3"
"r_10","10","1","2023","25.3"
"r_10","10","2","2023","33.5"
"r_10","11","0","2023","11.6"
"r_10","11","1","2023","11.3"
"r_10","11","2","2023","12.5"
"r_10","12","0","2023","4.9"
"r_10","12","1","2023","4.9"
"r_10","12","2","2023","5.1"
"r_10","13","0","2023","3.9"
"r_10","13","1","2023","4"
"r_10","13","2","2023","3.4"
"r_10","14","0","2023","162"
"r_10","14","1","2023","157"
"r_10","14","2","2023","179"
"r_10","15","0","2023","10.6"
"r_10","15","1","2023","10"
"r_10","15","2","2023","12.3"
"r_10","16","0","2023","0.7"
"r_10","16","1","2023","0.6"
"r_10","16","2","2023","1"
"r_10","17","0","2023","1.4"
"r_10","17","1","2023","1.4"
"r_10","17","2","2023","1.4"
"r_10","18","0","2023","0"
"r_10","18","1","2023","0"
"r_10","18","2","2023","0"
"r_10","19","0","2023","54.2"
"r_10","19","1","2023","54.7"
"r_10","19","2","2023","52.7"
"r_10","191","0","2023","12.7"
"r_10","191","1","2023","12.6"
"r_10","191","2","2023","13.1"
"r_10","192","0","2023","1.3"
"r_10","192","1","2023","1.3"
"r_10","192","2","2023","1.4"
"r_10","193","0","2023","2.3"
"r_10","193","1","2023","2.3"
"r_10","193","2","2023","2.1"
"r_10","194","0","2023","19.4"
"r_10","194","1","2023","20.1"
"r_10","194","2","2023","17"
"r_10","195","0","2023","10.1"
"r_10","195","1","2023","9.9"
"r_10","195","2","2023","10.5"
"r_10","196","0","2023","2.9"
"r_10","196","1","2023","2.6"
"r_10","196","2","2023","4"
"r_10","197","0","2023","5.6"
"r_10","197","1","2023","5.9"
"r_10","197","2","2023","4.6"
"r_10","20","0","2023","1.6"
"r_10","20","1","2023","1.6"
"r_10","20","2","2023","1.5"
"r_10","21","0","2023","4.8"
"r_10","21","1","2023","3.4"
"r_10","21","2","2023","9.3"
"r_10","22","0","2023","0.9"
"r_10","22","1","2023","0.8"
"r_10","22","2","2023","1.1"
"r_10","23","0","2023","7.6"
"r_10","23","1","2023","8"
"r_10","23","2","2023","6.4"
"r_10","24","0","2023","75"
"r_10","24","1","2023","73.3"
"r_10","24","2","2023","80"
"r_10","241","0","2023","19.7"
"r_10","241","1","2023","19.4"
"r_10","241","2","2023","20.5"
"r_10","242","0","2023","13.2"
"r_10","242","1","2023","13.1"
"r_10","242","2","2023","13.4"
"r_10","243","0","2023","7.2"
"r_10","243","1","2023","7.2"
"r_10","243","2","2023","7.4"
"r_10","244","0","2023","6.9"
"r_10","244","1","2023","6.7"
"r_10","244","2","2023","7.8"
"r_10","245","0","2023","10.9"
"r_10","245","1","2023","10.3"
"r_10","245","2","2023","12.9"
"r_10","246","0","2023","17"
"r_10","246","1","2023","16.6"
"r_10","246","2","2023","18"
"r_10","25","0","2023","4.1"
"r_10","25","1","2023","3.8"
"r_10","25","2","2023","5.1"
"r_10","26","0","2023","3.1"
"r_10","26","1","2023","2.9"
"r_10","26","2","2023","3.7"
"r_10","27","0","2023","9.4"
"r_10","27","1","2023","8.6"
"r_10","27","2","2023","11.8"
"r_10","28","0","2023","0.5"
"r_10","28","1","2023","0.3"
"r_10","28","2","2023","0.9"
"r_10","29","0","2023","4.6"
"r_10","29","1","2023","4.1"
"r_10","29","2","2023","6.2"
"r_10","30","0","2023","1.6"
"r_10","30","1","2023","1.7"
"r_10","30","2","2023","1.4"
"r_10","31","0","2023","27.2"
"r_10","31","1","2023","26.1"
"r_10","31","2","2023","30.6"
"r_10","32","0","2023","5.8"
"r_10","32","1","2023","5.6"
"r_10","32","2","2023","6.3"
"r_10","33","0","2023","2.2"
"r_10","33","1","2023","2.1"
"r_10","33","2","2023","2.3"
"r_10","34","0","2023","2.1"
"r_10","34","1","2023","2.3"
"r_10","34","2","2023","1.7"
"r_10","35","0","2023","1.6"
"r_10","35","1","2023","1.5"
"r_10","35","2","2023","1.8"
"r_10","36","0","2023","1.4"
"r_10","36","1","2023","1.4"
"r_10","36","2","2023","1.5"
"r_10","37","0","2023","88.4"
"r_10","37","1","2023","88.8"
"r_10","37","2","2023","87.1"
"r_10","38","0","2023","34.9"
"r_10","38","1","2023","33.4"
"r_10","38","2","2023","39.5"
"r_10","381","0","2023","26.6"
"r_10","381","1","2023","25.3"
"r_10","381","2","2023","30.5"
"r_10","382","0","2023","4.7"
"r_10","382","1","2023","4.6"
"r_10","382","2","2023","4.7"
"r_10","383","0","2023","2.5"
"r_10","383","1","2023","2.2"
"r_10","383","2","2023","3.4"
"r_10","384","0","2023","1.2"
"r_10","384","1","2023","1.3"
"r_10","384","2","2023","0.9"
"r_10","39","0","2023","1005"
"r_10","39","1","2023","1008"
"r_10","39","2","2023","995"
"r_11","01","0","2024","69.1"
"r_11","01","1","2024","62.9"
"r_11","01","2","2024","88.1"
"r_11","02","0","2024","8.5"
"r_11","02","1","2024","7.8"
"r_11","02","2","2024","10.6"
"r_11","03","0","2024","5.4"
"r_11","03","1","2024","5.2"
"r_11","03","2","2024","6.2"
"r_11","04","0","2024","0.8"
"r_11","04","1","2024","0.9"
"r_11","04","2","2024","0.6"
"r_11","05","0","2024","7.5"
"r_11","05","1","2024","7.5"
"r_11","05","2","2024","7.5"
"r_11","06","0","2024","40.4"
"r_11","06","1","2024","39.4"
"r_11","06","2","2024","43.2"
"r_11","061","0","2024","13.2"
"r_11","061","1","2024","13.6"
"r_11","061","2","2024","12.2"
"r_11","062","0","2024","1.4"
"r_11","062","1","2024","1"
"r_11","062","2","2024","2.6"
"r_11","063","0","2024","0.9"
