RevisionColumn,Units,periods,Countries_TOUR,Indicators,ValueColumn
"r_1","num","2008III","MT","3.5.1.1","305"
"r_1","num","2008III","MT","3.5.1.1.1","70"
"r_1","num","2008III","MT","3.5.1.1.2","207"
"r_1","num","2008III","MT","3.5.1.1.3","28"
"r_1","num","2008III","NL","3.5.1.1","3284"
"r_1","num","2008III","NL","3.5.1.1.1","942"
"r_1","num","2008III","NL","3.5.1.1.2","2132"
"r_1","num","2008III","NL","3.5.1.1.3","210"
"r_1","num","2008III","PL","3.5.1.1","2695"
"r_1","num","2008III","PL","3.5.1.1.1","500"
"r_1","num","2008III","PL","3.5.1.1.2","2077"
"r_1","num","2008III","PL","3.5.1.1.3","118"
"r_1","num","2008III","PT","3.5.1.1","100"
"r_1","num","2008III","PT","3.5.1.1.1","14"
"r_1","num","2008III","PT","3.5.1.1.2","68"
"r_1","num","2008III","PT","3.5.1.1.3","18"
"r_1","num","2008III","RO","3.5.1.1","47229"
"r_1","num","2008III","RO","3.5.1.1.1","13995"
"r_1","num","2008III","RO","3.5.1.1.2","30873"
"r_1","num","2008III","RO","3.5.1.1.3","2361"
"r_1","num","2008III","SK","3.5.1.1","342"
"r_1","num","2008III","SK","3.5.1.1.1","44"
"r_1","num","2008III","SK","3.5.1.1.2","295"
"r_1","num","2008III","SK","3.5.1.1.3","3"
"r_1","num","2008III","SI","3.5.1.1","542"
"r_1","num","2008III","SI","3.5.1.1.1","109"
"r_1","num","2008III","SI","3.5.1.1.2","418"
"r_1","num","2008III","SI","3.5.1.1.3","15"
"r_1","num","2008III","HU","3.5.1.1","2679"
"r_1","num","2008III","HU","3.5.1.1.1","417"
"r_1","num","2008III","HU","3.5.1.1.2","1877"
"r_1","num","2008III","HU","3.5.1.1.3","385"
"r_1","num","2008III","FI","3.5.1.1","72"
"r_1","num","2008III","FI","3.5.1.1.1","3"
"r_1","num","2008III","FI","3.5.1.1.2","64"
"r_1","num","2008III","FI","3.5.1.1.3","5"
"r_1","num","2008III","FR","3.5.1.1","5486"
"r_1","num","2008III","FR","3.5.1.1.1","1183"
"r_1","num","2008III","FR","3.5.1.1.2","3874"
"r_1","num","2008III","FR","3.5.1.1.3","429"
"r_1","num","2008III","HR","3.5.1.1","."
"r_1","num","2008III","HR","3.5.1.1.1","."
"r_1","num","2008III","HR","3.5.1.1.2","."
"r_1","num","2008III","HR","3.5.1.1.3","."
"r_1","num","2008III","CZ","3.5.1.1","3792"
"r_1","num","2008III","CZ","3.5.1.1.1","728"
"r_1","num","2008III","CZ","3.5.1.1.2","2841"
"r_1","num","2008III","CZ","3.5.1.1.3","223"
"r_1","num","2008III","SE","3.5.1.1","238"
"r_1","num","2008III","SE","3.5.1.1.1","36"
"r_1","num","2008III","SE","3.5.1.1.2","183"
"r_1","num","2008III","SE","3.5.1.1.3","19"
"r_1","num","2008III","OTH_EU","3.5.1.1","158"
"r_1","num","2008III","OTH_EU","3.5.1.1.1","23"
"r_1","num","2008III","OTH_EU","3.5.1.1.2","128"
"r_1","num","2008III","OTH_EU","3.5.1.1.3","7"
"r_1","num","2008III","OTH_EUR","3.5.1.1","157241"
"r_1","num","2008III","OTH_EUR","3.5.1.1.1","93834"
"r_1","num","2008III","OTH_EUR","3.5.1.1.2","43056"
"r_1","num","2008III","OTH_EUR","3.5.1.1.3","20351"
"r_1","num","2008III","NO","3.5.1.1","96"
"r_1","num","2008III","NO","3.5.1.1.1","21"
"r_1","num","2008III","NO","3.5.1.1.2","46"
"r_1","num","2008III","NO","3.5.1.1.3","29"
"r_1","num","2008III","MK","3.5.1.1","30713"
"r_1","num","2008III","MK","3.5.1.1.1","10987"
"r_1","num","2008III","MK","3.5.1.1.2","9608"
"r_1","num","2008III","MK","3.5.1.1.3","10118"
"r_1","num","2008III","RU","3.5.1.1","2400"
"r_1","num","2008III","RU","3.5.1.1.1","127"
"r_1","num","2008III","RU","3.5.1.1.2","1969"
"r_1","num","2008III","RU","3.5.1.1.3","304"
"r_1","num","2008III","RS","3.5.1.1","40396"
"r_1","num","2008III","RS","3.5.1.1.1","20772"
"r_1","num","2008III","RS","3.5.1.1.2","16590"
"r_1","num","2008III","RS","3.5.1.1.3","3034"
"r_1","num","2008III","TR","3.5.1.1","82115"
"r_1","num","2008III","TR","3.5.1.1.1","61838"
"r_1","num","2008III","TR","3.5.1.1.2","13603"
"r_1","num","2008III","TR","3.5.1.1.3","6674"
"r_1","num","2008III","UA","3.5.1.1","1521"
"r_1","num","2008III","UA","3.5.1.1.1","89"
"r_1","num","2008III","UA","3.5.1.1.2","1240"
"r_1","num","2008III","UA","3.5.1.1.3","192"
"r_1","num","2008III","CH","3.5.1.1","."
"r_1","num","2008III","CH","3.5.1.1.1","."
"r_1","num","2008III","CH","3.5.1.1.2","."
"r_1","num","2008III","CH","3.5.1.1.3","."
"r_1","num","2008III","OTH","3.5.1.1","1637"
"r_1","num","2008III","OTH","3.5.1.1.1","132"
"r_1","num","2008III","OTH","3.5.1.1.2","810"
"r_1","num","2008III","OTH","3.5.1.1.3","695"
"r_1","num","2008III","IL","3.5.1.1","932"
"r_1","num","2008III","IL","3.5.1.1.1","98"
"r_1","num","2008III","IL","3.5.1.1.2","695"
"r_1","num","2008III","IL","3.5.1.1.3","139"
"r_1","num","2008III","CA","3.5.1.1","131"
"r_1","num","2008III","CA","3.5.1.1.1","2"
"r_1","num","2008III","CA","3.5.1.1.2","18"
"r_1","num","2008III","CA","3.5.1.1.3","111"
"r_1","num","2008III","US","3.5.1.1","574"
"r_1","num","2008III","US","3.5.1.1.1","32"
"r_1","num","2008III","US","3.5.1.1.2","97"
"r_1","num","2008III","US","3.5.1.1.3","445"
"r_1","num","2008III","RoW","3.5.1.1","6689"
"r_1","num","2008III","RoW","3.5.1.1.1","2335"
"r_1","num","2008III","RoW","3.5.1.1.2","3711"
"r_1","num","2008III","RoW","3.5.1.1.3","643"
"r_1","num","2008IV","total","3.5.1.1","456219"
"r_1","num","2008IV","total","3.5.1.1.1","160069"
"r_1","num","2008IV","total","3.5.1.1.2","216150"
"r_1","num","2008IV","total","3.5.1.1.3","80000"
"r_1","num","2008IV","EU","3.5.1.1","248324"
"r_1","num","2008IV","EU","3.5.1.1.1","65219"
"r_1","num","2008IV","EU","3.5.1.1.2","158461"
"r_1","num","2008IV","EU","3.5.1.1.3","24644"
"r_1","num","2008IV","AT","3.5.1.1","14670"
"r_1","num","2008IV","AT","3.5.1.1.1","4310"
"r_1","num","2008IV","AT","3.5.1.1.2","9084"
"r_1","num","2008IV","AT","3.5.1.1.3","1276"
"r_1","num","2008IV","BE","3.5.1.1","4481"
"r_1","num","2008IV","BE","3.5.1.1.1","737"
"r_1","num","2008IV","BE","3.5.1.1.2","3256"
"r_1","num","2008IV","BE","3.5.1.1.3","488"
"r_1","num","2008IV","GB","3.5.1.1","15595"
"r_1","num","2008IV","GB","3.5.1.1.1","2337"
"r_1","num","2008IV","GB","3.5.1.1.2","9894"
"r_1","num","2008IV","GB","3.5.1.1.3","3364"
"r_1","num","2008IV","DE","3.5.1.1","29251"
"r_1","num","2008IV","DE","3.5.1.1.1","6530"
"r_1","num","2008IV","DE","3.5.1.1.2","19534"
"r_1","num","2008IV","DE","3.5.1.1.3","3187"
"r_1","num","2008IV","GR","3.5.1.1","96387"
"r_1","num","2008IV","GR","3.5.1.1.1","25638"
"r_1","num","2008IV","GR","3.5.1.1.2","63589"
"r_1","num","2008IV","GR","3.5.1.1.3","7160"
"r_1","num","2008IV","DK","3.5.1.1","384"
"r_1","num","2008IV","DK","3.5.1.1.1","71"
"r_1","num","2008IV","DK","3.5.1.1.2","164"
"r_1","num","2008IV","DK","3.5.1.1.3","149"
"r_1","num","2008IV","IE","3.5.1.1","59"
"r_1","num","2008IV","IE","3.5.1.1.1","5"
"r_1","num","2008IV","IE","3.5.1.1.2","42"
"r_1","num","2008IV","IE","3.5.1.1.3","12"
"r_1","num","2008IV","ES","3.5.1.1","10745"
"r_1","num","2008IV","ES","3.5.1.1.1","3728"
"r_1","num","2008IV","ES","3.5.1.1.2","5138"
"r_1","num","2008IV","ES","3.5.1.1.3","1879"
"r_1","num","2008IV","IT","3.5.1.1","16968"
"r_1","num","2008IV","IT","3.5.1.1.1","5586"
"r_1","num","2008IV","IT","3.5.1.1.2","9762"
"r_1","num","2008IV","IT","3.5.1.1.3","1620"
"r_1","num","2008IV","CY","3.5.1.1","3182"
"r_1","num","2008IV","CY","3.5.1.1.1","525"
"r_1","num","2008IV","CY","3.5.1.1.2","1864"
"r_1","num","2008IV","CY","3.5.1.1.3","793"
"r_1","num","2008IV","MT","3.5.1.1","487"
"r_1","num","2008IV","MT","3.5.1.1.1","91"
"r_1","num","2008IV","MT","3.5.1.1.2","346"
"r_1","num","2008IV","MT","3.5.1.1.3","50"
"r_1","num","2008IV","NL","3.5.1.1","3930"
"r_1","num","2008IV","NL","3.5.1.1.1","925"
"r_1","num","2008IV","NL","3.5.1.1.2","2585"
"r_1","num","2008IV","NL","3.5.1.1.3","420"
"r_1","num","2008IV","PL","3.5.1.1","2297"
"r_1","num","2008IV","PL","3.5.1.1.1","520"
"r_1","num","2008IV","PL","3.5.1.1.2","1605"
"r_1","num","2008IV","PL","3.5.1.1.3","172"
"r_1","num","2008IV","PT","3.5.1.1","131"
"r_1","num","2008IV","PT","3.5.1.1.1","30"
"r_1","num","2008IV","PT","3.5.1.1.2","77"
"r_1","num","2008IV","PT","3.5.1.1.3","24"
"r_1","num","2008IV","RO","3.5.1.1","33656"
"r_1","num","2008IV","RO","3.5.1.1.1","10036"
"r_1","num","2008IV","RO","3.5.1.1.2","21427"
"r_1","num","2008IV","RO","3.5.1.1.3","2193"
"r_1","num","2008IV","SK","3.5.1.1","290"
"r_1","num","2008IV","SK","3.5.1.1.1","48"
"r_1","num","2008IV","SK","3.5.1.1.2","233"
"r_1","num","2008IV","SK","3.5.1.1.3","9"
"r_1","num","2008IV","SI","3.5.1.1","661"
"r_1","num","2008IV","SI","3.5.1.1.1","130"
"r_1","num","2008IV","SI","3.5.1.1.2","504"
"r_1","num","2008IV","SI","3.5.1.1.3","27"
"r_1","num","2008IV","HU","3.5.1.1","3205"
"r_1","num","2008IV","HU","3.5.1.1.1","833"
"r_1","num","2008IV","HU","3.5.1.1.2","1908"
"r_1","num","2008IV","HU","3.5.1.1.3","464"
"r_1","num","2008IV","FI","3.5.1.1","56"
"r_1","num","2008IV","FI","3.5.1.1.1","11"
"r_1","num","2008IV","FI","3.5.1.1.2","37"
"r_1","num","2008IV","FI","3.5.1.1.3","8"
"r_1","num","2008IV","FR","3.5.1.1","6509"
"r_1","num","2008IV","FR","3.5.1.1.1","1760"
"r_1","num","2008IV","FR","3.5.1.1.2","3984"
"r_1","num","2008IV","FR","3.5.1.1.3","765"
"r_1","num","2008IV","HR","3.5.1.1","."
"r_1","num","2008IV","HR","3.5.1.1.1","."
"r_1","num","2008IV","HR","3.5.1.1.2","."
"r_1","num","2008IV","HR","3.5.1.1.3","."
"r_1","num","2008IV","CZ","3.5.1.1","4901"
"r_1","num","2008IV","CZ","3.5.1.1.1","1296"
"r_1","num","2008IV","CZ","3.5.1.1.2","3157"
"r_1","num","2008IV","CZ","3.5.1.1.3","448"
"r_1","num","2008IV","SE","3.5.1.1","334"
"r_1","num","2008IV","SE","3.5.1.1.1","62"
"r_1","num","2008IV","SE","3.5.1.1.2","147"
"r_1","num","2008IV","SE","3.5.1.1.3","125"
"r_1","num","2008IV","OTH_EU","3.5.1.1","145"
"r_1","num","2008IV","OTH_EU","3.5.1.1.1","10"
"r_1","num","2008IV","OTH_EU","3.5.1.1.2","124"
"r_1","num","2008IV","OTH_EU","3.5.1.1.3","11"
"r_1","num","2008IV","OTH_EUR","3.5.1.1","195766"
"r_1","num","2008IV","OTH_EUR","3.5.1.1.1","91638"
"r_1","num","2008IV","OTH_EUR","3.5.1.1.2","51091"
"r_1","num","2008IV","OTH_EUR","3.5.1.1.3","53037"
"r_1","num","2008IV","NO","3.5.1.1","340"
"r_1","num","2008IV","NO","3.5.1.1.1","57"
"r_1","num","2008IV","NO","3.5.1.1.2","60"
"r_1","num","2008IV","NO","3.5.1.1.3","223"
"r_1","num","2008IV","MK","3.5.1.1","35455"
"r_1","num","2008IV","MK","3.5.1.1.1","13854"
"r_1","num","2008IV","MK","3.5.1.1.2","10441"
"r_1","num","2008IV","MK","3.5.1.1.3","11160"
"r_1","num","2008IV","RU","3.5.1.1","2281"
"r_1","num","2008IV","RU","3.5.1.1.1","249"
"r_1","num","2008IV","RU","3.5.1.1.2","1718"
"r_1","num","2008IV","RU","3.5.1.1.3","314"
"r_1","num","2008IV","RS","3.5.1.1","47715"
"r_1","num","2008IV","RS","3.5.1.1.1","25181"
"r_1","num","2008IV","RS","3.5.1.1.2","17943"
"r_1","num","2008IV","RS","3.5.1.1.3","4591"
"r_1","num","2008IV","TR","3.5.1.1","108500"
"r_1","num","2008IV","TR","3.5.1.1.1","52094"
"r_1","num","2008IV","TR","3.5.1.1.2","19830"
"r_1","num","2008IV","TR","3.5.1.1.3","36576"
"r_1","num","2008IV","UA","3.5.1.1","1475"
"r_1","num","2008IV","UA","3.5.1.1.1","203"
"r_1","num","2008IV","UA","3.5.1.1.2","1099"
"r_1","num","2008IV","UA","3.5.1.1.3","173"
"r_1","num","2008IV","CH","3.5.1.1","."
"r_1","num","2008IV","CH","3.5.1.1.1","."
"r_1","num","2008IV","CH","3.5.1.1.2","."
"r_1","num","2008IV","CH","3.5.1.1.3","."
"r_1","num","2008IV","OTH","3.5.1.1","2418"
"r_1","num","2008IV","OTH","3.5.1.1.1","241"
"r_1","num","2008IV","OTH","3.5.1.1.2","1052"
"r_1","num","2008IV","OTH","3.5.1.1.3","1125"
"r_1","num","2008IV","IL","3.5.1.1","1455"
"r_1","num","2008IV","IL","3.5.1.1.1","211"
"r_1","num","2008IV","IL","3.5.1.1.2","914"
"r_1","num","2008IV","IL","3.5.1.1.3","330"
"r_1","num","2008IV","CA","3.5.1.1","132"
"r_1","num","2008IV","CA","3.5.1.1.1","5"
"r_1","num","2008IV","CA","3.5.1.1.2","20"
"r_1","num","2008IV","CA","3.5.1.1.3","107"
"r_1","num","2008IV","US","3.5.1.1","831"
"r_1","num","2008IV","US","3.5.1.1.1","25"
"r_1","num","2008IV","US","3.5.1.1.2","118"
"r_1","num","2008IV","US","3.5.1.1.3","688"
"r_1","num","2008IV","RoW","3.5.1.1","9711"
"r_1","num","2008IV","RoW","3.5.1.1.1","2971"
"r_1","num","2008IV","RoW","3.5.1.1.2","5546"
"r_1","num","2008IV","RoW","3.5.1.1.3","1194"
"r_1","num","2008V","total","3.5.1.1","527027"
"r_1","num","2008V","total","3.5.1.1.1","136317"
"r_1","num","2008V","total","3.5.1.1.2","266792"
"r_1","num","2008V","total","3.5.1.1.3","123918"
"r_1","num","2008V","EU","3.5.1.1","302657"
"r_1","num","2008V","EU","3.5.1.1.1","72887"
"r_1","num","2008V","EU","3.5.1.1.2","201597"
"r_1","num","2008V","EU","3.5.1.1.3","28173"
"r_1","num","2008V","AT","3.5.1.1","13356"
"r_1","num","2008V","AT","3.5.1.1.1","3858"
"r_1","num","2008V","AT","3.5.1.1.2","8407"
"r_1","num","2008V","AT","3.5.1.1.3","1091"
"r_1","num","2008V","BE","3.5.1.1","4327"
"r_1","num","2008V","BE","3.5.1.1.1","658"
"r_1","num","2008V","BE","3.5.1.1.2","3133"
"r_1","num","2008V","BE","3.5.1.1.3","536"
"r_1","num","2008V","GB","3.5.1.1","18710"
"r_1","num","2008V","GB","3.5.1.1.1","2191"
"r_1","num","2008V","GB","3.5.1.1.2","12860"
"r_1","num","2008V","GB","3.5.1.1.3","3659"
"r_1","num","2008V","DE","3.5.1.1","29216"
"r_1","num","2008V","DE","3.5.1.1.1","5883"
"r_1","num","2008V","DE","3.5.1.1.2","19529"
"r_1","num","2008V","DE","3.5.1.1.3","3804"
"r_1","num","2008V","GR","3.5.1.1","142731"
"r_1","num","2008V","GR","3.5.1.1.1","33523"
"r_1","num","2008V","GR","3.5.1.1.2","99058"
"r_1","num","2008V","GR","3.5.1.1.3","10150"
"r_1","num","2008V","DK","3.5.1.1","496"
"r_1","num","2008V","DK","3.5.1.1.1","121"
"r_1","num","2008V","DK","3.5.1.1.2","209"
"r_1","num","2008V","DK","3.5.1.1.3","166"
"r_1","num","2008V","IE","3.5.1.1","132"
"r_1","num","2008V","IE","3.5.1.1.1","10"
"r_1","num","2008V","IE","3.5.1.1.2","65"
"r_1","num","2008V","IE","3.5.1.1.3","57"
"r_1","num","2008V","ES","3.5.1.1","10195"
"r_1","num","2008V","ES","3.5.1.1.1","3214"
"r_1","num","2008V","ES","3.5.1.1.2","5510"
"r_1","num","2008V","ES","3.5.1.1.3","1471"
"r_1","num","2008V","IT","3.5.1.1","15521"
"r_1","num","2008V","IT","3.5.1.1.1","4958"
"r_1","num","2008V","IT","3.5.1.1.2","9515"
"r_1","num","2008V","IT","3.5.1.1.3","1048"
"r_1","num","2008V","CY","3.5.1.1","3092"
"r_1","num","2008V","CY","3.5.1.1.1","513"
"r_1","num","2008V","CY","3.5.1.1.2","1982"
"r_1","num","2008V","CY","3.5.1.1.3","597"
"r_1","num","2008V","MT","3.5.1.1","620"
"r_1","num","2008V","MT","3.5.1.1.1","179"
"r_1","num","2008V","MT","3.5.1.1.2","346"
"r_1","num","2008V","MT","3.5.1.1.3","95"
"r_1","num","2008V","NL","3.5.1.1","4654"
"r_1","num","2008V","NL","3.5.1.1.1","1144"
"r_1","num","2008V","NL","3.5.1.1.2","3066"
"r_1","num","2008V","NL","3.5.1.1.3","444"
"r_1","num","2008V","PL","3.5.1.1","2641"
"r_1","num","2008V","PL","3.5.1.1.1","637"
"r_1","num","2008V","PL","3.5.1.1.2","1816"
"r_1","num","2008V","PL","3.5.1.1.3","188"
"r_1","num","2008V","PT","3.5.1.1","190"
"r_1","num","2008V","PT","3.5.1.1.1","119"
"r_1","num","2008V","PT","3.5.1.1.2","66"
"r_1","num","2008V","PT","3.5.1.1.3","5"
"r_1","num","2008V","RO","3.5.1.1","38226"
"r_1","num","2008V","RO","3.5.1.1.1","11508"
"r_1","num","2008V","RO","3.5.1.1.2","23776"
"r_1","num","2008V","RO","3.5.1.1.3","2942"
"r_1","num","2008V","SK","3.5.1.1","382"
"r_1","num","2008V","SK","3.5.1.1.1","106"
"r_1","num","2008V","SK","3.5.1.1.2","258"
"r_1","num","2008V","SK","3.5.1.1.3","18"
"r_1","num","2008V","SI","3.5.1.1","756"
"r_1","num","2008V","SI","3.5.1.1.1","257"
"r_1","num","2008V","SI","3.5.1.1.2","454"
"r_1","num","2008V","SI","3.5.1.1.3","45"
"r_1","num","2008V","HU","3.5.1.1","3331"
"r_1","num","2008V","HU","3.5.1.1.1","621"
"r_1","num","2008V","HU","3.5.1.1.2","2164"
"r_1","num","2008V","HU","3.5.1.1.3","546"
"r_1","num","2008V","FI","3.5.1.1","149"
"r_1","num","2008V","FI","3.5.1.1.1","5"
"r_1","num","2008V","FI","3.5.1.1.2","126"
"r_1","num","2008V","FI","3.5.1.1.3","18"
"r_1","num","2008V","FR","3.5.1.1","7447"
"r_1","num","2008V","FR","3.5.1.1.1","1658"
"r_1","num","2008V","FR","3.5.1.1.2","5048"
"r_1","num","2008V","FR","3.5.1.1.3","741"
"r_1","num","2008V","HR","3.5.1.1","."
"r_1","num","2008V","HR","3.5.1.1.1","."
"r_1","num","2008V","HR","3.5.1.1.2","."
"r_1","num","2008V","HR","3.5.1.1.3","."
"r_1","num","2008V","CZ","3.5.1.1","5807"
"r_1","num","2008V","CZ","3.5.1.1.1","1599"
"r_1","num","2008V","CZ","3.5.1.1.2","3787"
"r_1","num","2008V","CZ","3.5.1.1.3","421"
"r_1","num","2008V","SE","3.5.1.1","446"
"r_1","num","2008V","SE","3.5.1.1.1","70"
"r_1","num","2008V","SE","3.5.1.1.2","256"
"r_1","num","2008V","SE","3.5.1.1.3","120"
"r_1","num","2008V","OTH_EU","3.5.1.1","232"
"r_1","num","2008V","OTH_EU","3.5.1.1.1","55"
"r_1","num","2008V","OTH_EU","3.5.1.1.2","166"
"r_1","num","2008V","OTH_EU","3.5.1.1.3","11"
"r_1","num","2008V","OTH_EUR","3.5.1.1","212394"
"r_1","num","2008V","OTH_EUR","3.5.1.1.1","60294"
"r_1","num","2008V","OTH_EUR","3.5.1.1.2","59591"
"r_1","num","2008V","OTH_EUR","3.5.1.1.3","92509"
"r_1","num","2008V","NO","3.5.1.1","323"
"r_1","num","2008V","NO","3.5.1.1.1","37"
"r_1","num","2008V","NO","3.5.1.1.2","89"
"r_1","num","2008V","NO","3.5.1.1.3","197"
"r_1","num","2008V","MK","3.5.1.1","37826"
"r_1","num","2008V","MK","3.5.1.1.1","12880"
"r_1","num","2008V","MK","3.5.1.1.2","13326"
"r_1","num","2008V","MK","3.5.1.1.3","11620"
"r_1","num","2008V","RU","3.5.1.1","2351"
"r_1","num","2008V","RU","3.5.1.1.1","211"
"r_1","num","2008V","RU","3.5.1.1.2","1693"
"r_1","num","2008V","RU","3.5.1.1.3","447"
"r_1","num","2008V","RS","3.5.1.1","52952"
"r_1","num","2008V","RS","3.5.1.1.1","27963"
"r_1","num","2008V","RS","3.5.1.1.2","21390"
"r_1","num","2008V","RS","3.5.1.1.3","3599"
"r_1","num","2008V","TR","3.5.1.1","117396"
"r_1","num","2008V","TR","3.5.1.1.1","19023"
"r_1","num","2008V","TR","3.5.1.1.2","21900"
"r_1","num","2008V","TR","3.5.1.1.3","76473"
"r_1","num","2008V","UA","3.5.1.1","1546"
"r_1","num","2008V","UA","3.5.1.1.1","180"
"r_1","num","2008V","UA","3.5.1.1.2","1193"
"r_1","num","2008V","UA","3.5.1.1.3","173"
"r_1","num","2008V","CH","3.5.1.1","."
"r_1","num","2008V","CH","3.5.1.1.1","."
"r_1","num","2008V","CH","3.5.1.1.2","."
"r_1","num","2008V","CH","3.5.1.1.3","."
"r_1","num","2008V","OTH","3.5.1.1","4019"
"r_1","num","2008V","OTH","3.5.1.1.1","281"
"r_1","num","2008V","OTH","3.5.1.1.2","1375"
"r_1","num","2008V","OTH","3.5.1.1.3","2363"
"r_1","num","2008V","IL","3.5.1.1","1552"
"r_1","num","2008V","IL","3.5.1.1.1","235"
"r_1","num","2008V","IL","3.5.1.1.2","983"
"r_1","num","2008V","IL","3.5.1.1.3","334"
"r_1","num","2008V","CA","3.5.1.1","242"
"r_1","num","2008V","CA","3.5.1.1.1","11"
"r_1","num","2008V","CA","3.5.1.1.2","36"
"r_1","num","2008V","CA","3.5.1.1.3","195"
"r_1","num","2008V","US","3.5.1.1","2225"
"r_1","num","2008V","US","3.5.1.1.1","35"
"r_1","num","2008V","US","3.5.1.1.2","356"
"r_1","num","2008V","US","3.5.1.1.3","1834"
"r_1","num","2008V","RoW","3.5.1.1","7957"
"r_1","num","2008V","RoW","3.5.1.1.1","2855"
"r_1","num","2008V","RoW","3.5.1.1.2","4229"
"r_1","num","2008V","RoW","3.5.1.1.3","873"
"r_1","num","2008VI","total","3.5.1.1","544443"
"r_1","num","2008VI","total","3.5.1.1.1","134520"
"r_1","num","2008VI","total","3.5.1.1.2","294130"
"r_1","num","2008VI","total","3.5.1.1.3","115793"
"r_1","num","2008VI","EU","3.5.1.1","341560"
"r_1","num","2008VI","EU","3.5.1.1.1","82951"
"r_1","num","2008VI","EU","3.5.1.1.2","226533"
"r_1","num","2008VI","EU","3.5.1.1.3","32076"
"r_1","num","2008VI","AT","3.5.1.1","11319"
"r_1","num","2008VI","AT","3.5.1.1.1","2949"
"r_1","num","2008VI","AT","3.5.1.1.2","7530"
"r_1","num","2008VI","AT","3.5.1.1.3","840"
"r_1","num","2008VI","BE","3.5.1.1","4465"
"r_1","num","2008VI","BE","3.5.1.1.1","741"
"r_1","num","2008VI","BE","3.5.1.1.2","3138"
"r_1","num","2008VI","BE","3.5.1.1.3","586"
"r_1","num","2008VI","GB","3.5.1.1","15468"
"r_1","num","2008VI","GB","3.5.1.1.1","2065"
"r_1","num","2008VI","GB","3.5.1.1.2","10865"
"r_1","num","2008VI","GB","3.5.1.1.3","2538"
"r_1","num","2008VI","DE","3.5.1.1","30751"
"r_1","num","2008VI","DE","3.5.1.1.1","6150"
"r_1","num","2008VI","DE","3.5.1.1.2","20762"
"r_1","num","2008VI","DE","3.5.1.1.3","3839"
"r_1","num","2008VI","GR","3.5.1.1","174934"
"r_1","num","2008VI","GR","3.5.1.1.1","41757"
"r_1","num","2008VI","GR","3.5.1.1.2","117987"
"r_1","num","2008VI","GR","3.5.1.1.3","15190"
"r_1","num","2008VI","DK","3.5.1.1","787"
"r_1","num","2008VI","DK","3.5.1.1.1","106"
"r_1","num","2008VI","DK","3.5.1.1.2","332"
"r_1","num","2008VI","DK","3.5.1.1.3","349"
"r_1","num","2008VI","IE","3.5.1.1","234"
"r_1","num","2008VI","IE","3.5.1.1.1","21"
"r_1","num","2008VI","IE","3.5.1.1.2","132"
"r_1","num","2008VI","IE","3.5.1.1.3","81"
"r_1","num","2008VI","ES","3.5.1.1","11973"
"r_1","num","2008VI","ES","3.5.1.1.1","4074"
"r_1","num","2008VI","ES","3.5.1.1.2","6100"
"r_1","num","2008VI","ES","3.5.1.1.3","1799"
"r_1","num","2008VI","IT","3.5.1.1","13646"
"r_1","num","2008VI","IT","3.5.1.1.1","4162"
"r_1","num","2008VI","IT","3.5.1.1.2","8397"
"r_1","num","2008VI","IT","3.5.1.1.3","1087"
"r_1","num","2008VI","CY","3.5.1.1","2911"
"r_1","num","2008VI","CY","3.5.1.1.1","614"
"r_1","num","2008VI","CY","3.5.1.1.2","1671"
"r_1","num","2008VI","CY","3.5.1.1.3","626"
"r_1","num","2008VI","MT","3.5.1.1","398"
"r_1","num","2008VI","MT","3.5.1.1.1","98"
"r_1","num","2008VI","MT","3.5.1.1.2","238"
"r_1","num","2008VI","MT","3.5.1.1.3","62"
"r_1","num","2008VI","NL","3.5.1.1","4188"
"r_1","num","2008VI","NL","3.5.1.1.1","1153"
"r_1","num","2008VI","NL","3.5.1.1.2","2536"
"r_1","num","2008VI","NL","3.5.1.1.3","499"
"r_1","num","2008VI","PL","3.5.1.1","2861"
"r_1","num","2008VI","PL","3.5.1.1.1","734"
"r_1","num","2008VI","PL","3.5.1.1.2","1927"
"r_1","num","2008VI","PL","3.5.1.1.3","200"
"r_1","num","2008VI","PT","3.5.1.1","126"
"r_1","num","2008VI","PT","3.5.1.1.1","39"
"r_1","num","2008VI","PT","3.5.1.1.2","70"
"r_1","num","2008VI","PT","3.5.1.1.3","17"
"r_1","num","2008VI","RO","3.5.1.1","49750"
"r_1","num","2008VI","RO","3.5.1.1.1","14702"
"r_1","num","2008VI","RO","3.5.1.1.2","32382"
"r_1","num","2008VI","RO","3.5.1.1.3","2666"
"r_1","num","2008VI","SK","3.5.1.1","380"
"r_1","num","2008VI","SK","3.5.1.1.1","54"
"r_1","num","2008VI","SK","3.5.1.1.2","309"
"r_1","num","2008VI","SK","3.5.1.1.3","17"
"r_1","num","2008VI","SI","3.5.1.1","588"
"r_1","num","2008VI","SI","3.5.1.1.1","135"
"r_1","num","2008VI","SI","3.5.1.1.2","419"
"r_1","num","2008VI","SI","3.5.1.1.3","34"
"r_1","num","2008VI","HU","3.5.1.1","3211"
"r_1","num","2008VI","HU","3.5.1.1.1","491"
"r_1","num","2008VI","HU","3.5.1.1.2","2305"
"r_1","num","2008VI","HU","3.5.1.1.3","415"
"r_1","num","2008VI","FI","3.5.1.1","212"
"r_1","num","2008VI","FI","3.5.1.1.1","15"
"r_1","num","2008VI","FI","3.5.1.1.2","158"
"r_1","num","2008VI","FI","3.5.1.1.3","39"
